"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Surface_Sensitivity","Solution_Sensor"
0,9.997500181200000e-01,-3.632896519016437e-05,1.233164555010695e+04,-8.077704084565936e+01,-2.506425845281648e+01,7.339010295984257e-02,-1.767277344783321e+05,0.000000000000000e+00,
1,9.990000128750000e-01,-1.452537504052920e-04,4.742410705184942e+03,-3.806509226038610e+01,-1.022163118483414e+00,2.908796317215302e-02,5.384709978841724e+04,0.000000000000000e+00,
2,9.977599978450000e-01,-3.251111630156300e-04,3.627634273281581e+03,-2.947886398585085e+01,-5.741426698897101e-01,1.929938750720953e-02,8.170315426723637e+03,0.000000000000000e+00,
3,9.960200190539999e-01,-5.769983605901485e-04,3.307883074665828e+03,-2.599761788086794e+01,-1.713993803355230e+00,1.599876350869908e-02,2.475876394912330e+03,0.000000000000000e+00,
4,9.937800168990000e-01,-9.004365425509819e-04,2.998188375420003e+03,-2.316481965093195e+01,-2.169097865462568e+00,1.378049128334095e-02,1.337553761262831e+03,0.000000000000000e+00,
5,9.910500049590000e-01,-1.293363843462116e-03,2.727800070157350e+03,-2.089136615675065e+01,-2.192373963711965e+00,1.216312823325968e-02,8.099151107427776e+02,0.000000000000000e+00,
6,9.878399968150000e-01,-1.753609743384430e-03,2.502393704058326e+03,-1.905809260696937e+01,-2.048587170265840e+00,1.091785382243222e-02,5.282006965240575e+02,0.000000000000000e+00,
7,9.841300249100000e-01,-2.283176811071472e-03,2.315383542243724e+03,-1.756596474483420e+01,-1.870290400001833e+00,9.935238789373267e-03,3.614224637886669e+02,0.000000000000000e+00,
8,9.799500107769999e-01,-2.876826092032643e-03,2.162136928949960e+03,-1.634045730933637e+01,-1.695713543062641e+00,9.146263601169076e-03,2.577920733913325e+02,0.000000000000000e+00,
9,9.752799868580000e-01,-3.536324145770189e-03,2.032740372028148e+03,-1.531132326803757e+01,-1.539378595959252e+00,8.496047474396837e-03,1.910642915348729e+02,0.000000000000000e+00,
10,9.701499938960000e-01,-4.256268552403566e-03,1.923022480430408e+03,-1.443867874889544e+01,-1.400416230293127e+00,7.953254340760434e-03,1.458988918387501e+02,0.000000000000000e+00,
11,9.645400047300000e-01,-5.038225493362627e-03,1.827835543155421e+03,-1.368403123459337e+01,-1.278624666844740e+00,7.489955038865477e-03,1.144546566713297e+02,0.000000000000000e+00,
12,9.584699869160000e-01,-5.878077433056352e-03,1.744646905087922e+03,-1.302578637463306e+01,-1.171298075087920e+00,7.090533569517223e-03,9.172602259072087e+01,0.000000000000000e+00,
13,9.519400000570000e-01,-6.774428848839826e-03,1.670979876221324e+03,-1.244484826208540e+01,-1.076193700168661e+00,6.741486580354088e-03,7.496170763108447e+01,0.000000000000000e+00,
