"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.999995231628420e-01	1.588018349139020e-04	1.142094832328477e-01	-3.275013152829565e-04	-1.471559125189594e-04	1.662637710424610e-07	0.000000000000000e+00	0.000000000000000e+00	
1	9.999990463256840e-01	1.467872498324140e-04	9.745312176424983e-02	-5.701285080838174e-04	1.679000447711589e-06	-9.152722867128154e-08	0.000000000000000e+00	0.000000000000000e+00	
2	9.999985098838809e-01	1.325350604020060e-04	1.461580414339371e-01	-7.807082554544343e-04	-8.587802505200633e-05	6.035087053576774e-08	0.000000000000000e+00	0.000000000000000e+00	
3	9.999977350234990e-01	1.123900292441250e-04	1.331903024804693e-01	-8.493039351503760e-04	-1.460812459314390e-05	-7.464064664664139e-08	0.000000000000000e+00	0.000000000000000e+00	
4	9.999965429306030e-01	7.934604946058239e-05	1.787072364922470e-01	-1.087890340123279e-03	-4.789701344113902e-05	-2.085101794770927e-08	0.000000000000000e+00	0.000000000000000e+00	
5	9.999945163726810e-01	2.192894316976890e-05	1.510035474592129e-01	-9.949737716321736e-04	-1.793236142887314e-05	-3.947830901734129e-08	0.000000000000000e+00	0.000000000000000e+00	
6	9.999911785125730e-01	-7.692110375501220e-05	1.321003704812810e-01	-8.578156198800013e-04	-4.962635528042195e-05	-1.158433909773337e-09	0.000000000000000e+00	0.000000000000000e+00	
7	9.999858736991880e-01	-2.409676089882850e-04	9.228516648237742e-02	-6.197393789151964e-04	-3.426473198233595e-05	-7.383319270789437e-09	0.000000000000000e+00	0.000000000000000e+00	
8	9.999779462814330e-01	-5.017960211262110e-04	5.651745995537302e-02	-3.811142075583565e-04	-5.674958215848988e-05	2.122927011252693e-08	0.000000000000000e+00	0.000000000000000e+00	
9	9.999666213989260e-01	-8.999322308227420e-04	2.347402299038244e-02	-1.833667859574170e-04	-4.257312649109826e-05	1.575088228288337e-08	0.000000000000000e+00	0.000000000000000e+00	
10	9.999511837959290e-01	-1.485960907302800e-03	8.339173595825611e-03	-7.453872090223011e-05	-5.108119041067838e-05	2.698402400036819e-08	0.000000000000000e+00	0.000000000000000e+00	
11	9.999309778213500e-01	-2.321643754839900e-03	2.868940169849071e-04	-2.360333414382279e-05	-3.669951922677243e-05	1.354764648022285e-08	0.000000000000000e+00	0.000000000000000e+00	
12	9.999055266380310e-01	-3.481036517769100e-03	1.770777947608048e-03	-1.759949253131579e-05	-4.038726585261892e-05	1.331544328933631e-08	0.000000000000000e+00	0.000000000000000e+00	
13	9.998746514320370e-01	-5.051605869084600e-03	1.826933508752177e-03	-1.482510049532597e-05	-3.266826422406677e-05	1.890446605118818e-09	0.000000000000000e+00	0.000000000000000e+00	
14	9.998383522033690e-01	-7.135346531867980e-03	2.802545895244214e-03	-1.543470381819469e-05	-3.472194960477780e-05	2.110560293552556e-09	0.000000000000000e+00	0.000000000000000e+00	
15	9.997970461845400e-01	-9.849893860518931e-03	1.279015371774009e-03	-7.247468944735536e-06	-2.941029823143656e-05	-2.684427813374616e-09	0.000000000000000e+00	0.000000000000000e+00	
16	9.997513890266420e-01	-1.332964468747380e-02	8.396208279551848e-04	-4.211464157033731e-06	-2.745038633275039e-05	-1.641003307801304e-09	0.000000000000000e+00	0.000000000000000e+00	
17	9.997023940086360e-01	-1.772686652839180e-02	-5.705884628114065e-05	5.799544683513773e-07	-2.303943169640055e-05	-3.942737860619137e-09	0.000000000000000e+00	0.000000000000000e+00	
18	9.996511936187740e-01	-2.321282029151920e-02	-1.100410338518734e-04	8.566241225048473e-07	-2.009438316461488e-05	-3.258159140939183e-09	0.000000000000000e+00	0.000000000000000e+00	
19	9.995991587638851e-01	-2.997887320816520e-02	-5.258560298390560e-04	2.633273911343350e-06	-1.679099478914115e-05	-3.997860701880545e-09	0.000000000000000e+00	0.000000000000000e+00	
20	9.995476603508000e-01	-3.823761641979220e-02	-5.532254387296749e-04	2.539311934670087e-06	-1.401596777678887e-05	-3.473809977260373e-09	0.000000000000000e+00	0.000000000000000e+00	
21	9.994980692863460e-01	-4.822397977113720e-02	-7.891402049655679e-04	3.577004140996588e-06	-1.152444491162942e-05	-3.741116262894238e-09	0.000000000000000e+00	0.000000000000000e+00	
