"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity","Skin_Friction_Coefficient","Heat_Flux","Y_Plus","Eddy_Viscosity"
135,2.280493516050916e-02,-2.496067190405359e-02,1.007903680159921e+00,-6.812593865495871e-03,3.414598531578960e-03,2.539085672635999e+00,1.958486014695418e-09,1.015622745945703e+00,1.007658535173280e+00,9.919203775049819e-01,6.365603798493539e-03,2.975428774376529e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.614287743920416e-15,
136,1.444640259360336e-02,-2.019286849759913e-02,1.007602339762844e+00,-1.067341082328134e-02,6.962264205253433e-03,2.539668743994521e+00,1.000000000000000e-10,1.015835263686660e+00,1.008170806675333e+00,1.005413567406963e+00,1.064549460377370e-02,2.976589596229055e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.091996771648656e-20,
137,8.653545035644873e-03,-1.584283536196638e-02,1.004730334711880e+00,-2.263422143780495e-02,1.951845503455824e-02,2.534757243959309e+00,1.000000000000000e-10,1.013725083092378e+00,1.008952400529518e+00,8.714338471351025e-01,2.502905564989506e-02,2.978360155886036e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.077676886511537e-20,
138,4.835130556460422e-03,-1.198070016516702e-02,1.000022389639834e+00,-3.831837413046295e-02,4.494390614127854e-02,2.522593315340689e+00,4.201980752068471e-08,1.008339691257022e+00,1.008317115399970e+00,5.295042067950302e-01,4.970861305321870e-02,2.976921083145907e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.276870616653611e-10,
139,2.481714135081524e-03,-8.672921371550393e-03,9.894992488194002e-01,-3.838119861761810e-02,6.363362243074701e-02,2.501721628138176e+00,6.425189016349800e-08,9.995724595416183e-01,1.010180109519272e+00,-2.714542592899494e-02,6.315143745919342e-02,2.981139957915399e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.677639190554835e-09,
140,1.144886945905851e-03,-5.955965441071459e-03,9.826207493772819e-01,-5.380255401614326e-02,1.308411692143366e-01,2.483015892417692e+00,8.955194397390576e-08,9.891327351973923e-01,1.006627160910491e+00,-6.899850668322348e-01,1.212785646175043e-01,2.973090777336758e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.944294779986168e-09,
141,4.518600295785303e-04,-3.810082350332349e-03,9.764180981659419e-01,-5.053646503201596e-02,1.895593773889904e-01,2.471099119326841e+00,1.124568047382868e-07,9.805564075641877e-01,1.004238255523960e+00,-1.234513805448400e+00,1.694482438551717e-01,2.967670936335198e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.361479949569956e-08,
142,1.292307005879233e-04,-2.164238569947348e-03,9.662463059942774e-01,-2.657303547565772e-02,1.805475996712822e-01,2.442513144708199e+00,1.284975152971260e-07,9.701118681223357e-01,1.004000597056959e+00,-1.897659166835827e+00,1.593039310865152e-01,2.967131403986154e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.110072957091811e-08,
143,1.811463889680611e-06,-9.246647044466930e-04,9.619520921045426e-01,-1.083102554192016e-02,1.670278027628406e-01,2.427457809893751e+00,1.504071586743859e-07,9.651583852329803e-01,1.003333111029909e+00,-2.212166016953636e+00,1.468114455654901e-01,2.965615744018536e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.544704480534087e-08,
144,-3.114964952473824e-05,4.747487632106950e-17,9.590617550747471e-01,6.460631114105250e-04,1.620407905258721e-01,2.419698484795421e+00,2.245794481414078e-07,9.624037016485399e-01,1.003484599981294e+00,-2.387066561997465e+00,1.425482396458913e-01,2.965959772940325e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.113439091537307e-07,
145,1.811463891415583e-06,9.246647044674235e-04,9.542695996061538e-01,1.162799193335737e-02,1.595079199659640e-01,2.408495325357348e+00,1.476685966612753e-07,9.580373837168080e-01,1.003948343436917e+00,-2.664293097345524e+00,1.413651598663082e-01,2.967012769451072e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.246629990975320e-08,
146,1.292307005935237e-04,2.164238569986327e-03,9.515279402471666e-01,2.655507570968016e-02,1.784409407103789e-01,2.402904455024452e+00,1.243514068255474e-07,9.543209232202639e-01,1.002935261125776e+00,-2.900258843157853e+00,1.600033495311201e-01,2.964712112900605e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.784830863551110e-08,
147,4.518600295987044e-04,3.810082350412304e-03,9.448838666058820e-01,5.239887214438529e-02,2.001960897831745e-01,2.386705856950550e+00,1.073414006099881e-07,9.456179238225113e-01,1.000776875595587e+00,-3.452830233491348e+00,1.850261540959182e-01,2.959806755298908e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.025110194717068e-08,
148,1.144886945955558e-03,5.955965441196622e-03,9.377022435906586e-01,7.422842873510373e-02,1.797424193282250e-01,2.365358341667050e+00,1.000000000000000e-10,9.380774080211474e-01,1.000400089082705e+00,-3.931593141514456e+00,1.752382202580033e-01,2.958949905585103e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.338098989773410e-21,
149,2.481714135189802e-03,8.672921371734166e-03,9.317598718620099e-01,8.161546944052395e-02,1.337016356156883e-01,2.348236629502673e+00,7.485167822090555e-08,9.340277986215536e-01,1.002434024932853e+00,-4.188711198631520e+00,1.419112055227696e-01,2.963573413293963e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.450799401749854e-09,
150,4.835130556667814e-03,1.198070016541493e-02,9.308139183972919e-01,8.553636623118342e-02,9.951027733861938e-02,2.344872726700713e+00,7.766303147067869e-08,9.342493683397144e-01,1.003690802076035e+00,-4.174643280018136e+00,1.189252694032071e-01,2.966428013853346e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.809528201431478e-09,
151,8.653545036003740e-03,1.584283536227979e-02,9.334902865293404e-01,7.982970960520520e-02,6.813157658665946e-02,2.351908953240825e+00,7.014793568135775e-08,9.384036865180377e-01,1.005263472003512e+00,-3.910877046473797e+00,9.477034276196050e-02,2.969997670323829e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.903934264862153e-09,
152,1.444640259419108e-02,2.019286849798462e-02,9.383602906859159e-01,6.677974347792411e-02,4.283533165212055e-02,2.362901647645812e+00,6.258800189409699e-08,9.438190848593303e-01,1.005817375508745e+00,-3.567042231153634e+00,7.124985019413303e-02,2.971254275873012e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.240481516591260e-09,
153,2.280493516141227e-02,2.496067190450697e-02,9.439870867962002e-01,4.893609866642419e-02,2.400129932015828e-02,2.375630744820076e+00,5.166135583330349e-08,9.496228816651809e-01,1.005970203351095e+00,-3.198547195861530e+00,4.865353263802504e-02,2.971600927263544e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.949239054644297e-10,
154,3.444159858486059e-02,3.007445940223204e-02,9.510391795429154e-01,3.508882416845989e-02,1.327900357951268e-02,2.391780773074824e+00,4.269586737554172e-08,9.564163051224506e-01,1.005653947487337e+00,-2.767218722384093e+00,3.324653332897607e-02,2.970883552237675e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.876272395369622e-10,
155,5.021972760368490e-02,3.544161818377169e-02,9.580054754799816e-01,2.870166314640785e-02,8.444771234494287e-03,2.407274697201145e+00,3.723910145999392e-08,9.627230115500547e-01,1.004924331009392e+00,-2.366792917456847e+00,2.632915969310708e-02,2.969228116187870e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.720567650074813e-10,
156,7.115627205223024e-02,4.092154152348158e-02,9.642709645614190e-01,2.374351664317561e-02,5.380970819537005e-03,2.420336070134481e+00,3.268420940765040e-08,9.680114938472613e-01,1.003879126742703e+00,-2.031016263665953e+00,2.129693466446965e-02,2.966855617996421e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.052066389773214e-10,
157,9.838401240373651e-02,4.629851517449934e-02,9.697848516708903e-01,1.954572699303186e-02,3.307246040459939e-03,2.431513336015019e+00,2.899508699081534e-08,9.725242910035701e-01,1.002824790805878e+00,-1.744489460090790e+00,1.725160827944275e-02,2.964461172180855e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.689292670612650e-11,
158,1.330564139698500e-01,5.126281403605522e-02,9.745211326625303e-01,1.595816767941656e-02,1.910442276152266e-03,2.441170537387351e+00,2.593287834134775e-08,9.764152016550295e-01,1.001943589450261e+00,-1.497447513966383e+00,1.392502993505510e-02,2.962458982105624e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.376519652473279e-11,
159,1.761790711936850e-01,5.541273792446701e-02,9.784957801302444e-01,1.316330744198731e-02,1.007934395257504e-03,2.449669932479057e+00,2.336063942910758e-08,9.798323492111023e-01,1.001365942611097e+00,-1.280485764374458e+00,1.139502023525574e-02,2.961146037190933e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.934499187843302e-11,
160,2.283662537441320e-01,5.829342125330567e-02,9.818440068728839e-01,1.127897860851716e-02,4.355696895977559e-04,2.457436930241182e+00,2.148781127013328e-08,9.829488198925556e-01,1.001125242922438e+00,-1.082614609996473e+00,9.710523732624243e-03,2.960598837265564e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.131486821481478e-11,
161,2.895540139348140e-01,5.948131362122421e-02,9.845841825533457e-01,9.868072516759037e-03,5.492770895538864e-05,2.464230976236230e+00,2.000401595990453e-08,9.856726091748292e-01,1.001105468319287e+00,-9.096756079473505e-01,8.466078105542150e-03,2.960553879389826e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.619436891325241e-11,
162,3.587471982655620e-01,5.870011407925108e-02,9.869398685392635e-01,8.674990398387174e-03,-1.864843986662860e-04,2.470505167541079e+00,1.866591154428800e-08,9.881868097069957e-01,1.001263441884841e+00,-7.500438281272587e-01,7.425751902349701e-03,2.960913022742796e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.239406105917245e-11,
163,4.339124813438440e-01,5.592321034110871e-02,9.887899319196143e-01,7.790096391932475e-03,-3.577496950137240e-04,2.475729552203744e+00,1.749924361362008e-08,9.902795202735166e-01,1.001506476053018e+00,-6.171733159671990e-01,6.660477636357982e-03,2.961465492367911e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.643478723207265e-12,
164,5.121171732280990e-01,5.140654507761148e-02,9.903065261663122e-01,7.086350084905801e-03,-4.738202746751818e-04,2.480377230892410e+00,1.646577228123907e-08,9.921407054376929e-01,1.001852132872921e+00,-4.990028293528290e-01,6.055580509409199e-03,2.962251133207878e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.602101700686017e-12,
165,5.899334747254100e-01,4.562720598632929e-02,9.915340603146122e-01,6.481847916848928e-03,-5.334241195014720e-04,2.484426104776871e+00,1.555611499986301e-08,9.937619099005225e-01,1.002246871464207e+00,-3.960692126652391e-01,5.537394878383322e-03,2.963148170217924e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.082582352135243e-12,
166,6.640073698284990e-01,3.915892628383649e-02,9.924366277856005e-01,5.903076800169401e-03,-5.529935088429437e-04,2.487573926538072e+00,1.467537850621111e-08,9.950224866127755e-01,1.002605565690320e+00,-3.160325960142554e-01,5.042476559524719e-03,2.963963147791740e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.832648517649493e-12,
167,7.316040425229600e-01,3.254668765456892e-02,9.932989807390563e-01,5.389286216678284e-03,-5.544494963391453e-04,2.490613317053930e+00,1.387842971276429e-08,9.962394168547360e-01,1.002960272961815e+00,-2.387671838262828e-01,4.602901123700213e-03,2.964768927089563e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.876747823126752e-12,
168,7.909527342628940e-01,2.622526262095523e-02,9.939708317589286e-01,5.070208108801643e-03,-5.583975257880829e-04,2.492956274742018e+00,1.329106203740465e-08,9.971772745685192e-01,1.003225892256734e+00,-1.792206623162392e-01,4.330188058451212e-03,2.965372236650853e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.268868658868178e-12,
169,8.413170200073310e-01,2.048887588365420e-02,9.945126663324244e-01,4.785847103741770e-03,-5.511851015535287e-04,2.494767343189504e+00,1.280835577533346e-08,9.979022700376048e-01,1.003408306218644e+00,-1.331892039616008e-01,4.087021873840955e-03,2.965786514220664e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.825418393619371e-12,
170,8.828371163139620e-01,1.549689914999881e-02,9.950577577261367e-01,4.475756914893524e-03,-5.252100906872504e-04,2.496615149091187e+00,1.238657315415280e-08,9.986419778139987e-01,1.003602022154023e+00,-8.622363085722798e-02,3.820701702204251e-03,2.966226419359715e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.475731545019000e-12,
171,9.162566573129780e-01,1.129853884597610e-02,9.955759715625495e-01,4.275513461383601e-03,-5.007372214051040e-04,2.498242337400449e+00,1.218204478168092e-08,9.992932123405794e-01,1.003733759034176e+00,-4.487540694733719e-02,3.647529771828167e-03,2.966525554030535e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.320758403166285e-12,
172,9.426419114135380e-01,7.864563844974786e-03,9.961202027397371e-01,4.421350470020921e-03,-5.163143907805584e-04,2.499940441316789e+00,1.254235442729632e-08,9.999721981071484e-01,1.003866998537744e+00,-1.765199546131076e-03,3.769487544643661e-03,2.966828081248246e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.612226903926779e-12,
173,9.631580972350340e-01,5.118286768194761e-03,9.964409771399914e-01,5.532032715356053e-03,-6.448201579325363e-04,2.501115860808718e+00,1.400010065934934e-08,1.000440118329231e+00,1.004013425060778e+00,2.794402090357451e-02,4.714436524099092e-03,2.967160527714482e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.056166830037474e-12,
174,9.789224580591720e-01,2.961055089266567e-03,9.962168816856587e-01,7.827320551815408e-03,-9.085566533065724e-04,2.501436470298491e+00,1.615900498604090e-08,1.000562122475949e+00,1.004361741775484e+00,3.569031593329106e-02,6.670468008049272e-03,2.967951250310049e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.181997957621344e-12,
175,9.909255492569951e-01,1.290310657633028e-03,9.964215491242255e-01,9.332899246778872e-03,-1.132197232675781e-03,2.500823293850786e+00,1.666901860907788e-08,1.000311577081168e+00,1.003903998222802e+00,1.978267182017087e-02,7.958583270290821e-03,2.966912087485244e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.145120474913990e-12,
176,1.000000750337220e+00,1.070358936323601e-05,9.940511814847461e-01,1.163829460504620e-03,8.525138305504236e-04,2.498525121689411e+00,1.000000000000000e-10,9.994096299289464e-01,1.005390515643467e+00,-3.748381403514661e-02,1.223277476012468e-03,2.970285915950029e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.041034265497253e-20,
177,1.009837087985530e+00,9.948394231961002e-06,9.977052202681973e-01,9.573741695999677e-02,1.067947332097288e-02,2.507173518688382e+00,2.488955974382365e-06,1.001009197872743e+00,1.003311576944197e+00,6.407605541223325e-02,8.146721899269689e-02,2.965566838409133e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.480276809930325e-06,
178,1.024884223196750e+00,9.425111181864815e-06,9.987269778019138e-01,1.303483872465669e-01,1.620766834314906e-02,2.510731557485598e+00,3.377378133610268e-06,1.000837546490974e+00,1.002113258914569e+00,5.317755498246251e-02,1.110370777474957e-01,2.962844557144386e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.369390421953252e-06,
179,1.047900819846260e+00,9.083014092142601e-06,9.997195993500803e-01,1.453979693691286e-01,1.890705921260391e-02,2.513523873174317e+00,3.021779005718857e-06,1.001108734041394e+00,1.001389524314835e+00,7.039581215201411e-02,1.238670377170282e-01,2.961199643730601e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.016566549380838e-06,
180,1.083107768635060e+00,8.859367597044273e-06,1.000465044722195e+00,1.542012910675072e-01,1.949621293773492e-02,2.515431320106093e+00,1.843568310424136e-06,1.001343145823989e+00,1.000877692935326e+00,8.527909993580821e-02,1.312427461206955e-01,2.960035997245936e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.838949395756971e-06,
181,1.136961483865510e+00,8.713158358651654e-06,1.000829399657541e+00,1.602524806040946e-01,1.897008521325094e-02,2.516509035064665e+00,6.559906498743432e-07,1.001399785744707e+00,1.000569913401187e+00,8.887528537825080e-02,1.362318692870147e-01,2.959336122287339e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.341904137572270e-07,
182,1.219337910764180e+00,8.617573845212031e-06,1.000801188286695e+00,1.644660796557832e-01,1.876376537251790e-02,2.516668901776987e+00,8.123718278628916e-08,1.001191713845503e+00,1.000390212924784e+00,7.566437114306782e-02,1.397616464634396e-01,2.958927444114750e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.387433963899143e-09,
183,1.345343622329300e+00,8.555085323188702e-06,1.000633715192737e+00,1.674427440630034e-01,1.932559307305790e-02,2.516491976289304e+00,1.000000000000000e-10,1.000918278857436e+00,1.000284383446589e+00,5.830341951977463e-02,1.423439243650504e-01,2.958686748024002e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.081504774177367e-20,
184,1.538086133074720e+00,8.514233356225055e-06,1.000454299787884e+00,1.698299211114330e-01,2.039296899753968e-02,2.516262108116708e+00,3.823110971766285e-08,1.000655885369156e+00,1.000201494042571e+00,4.164351550195811e-02,1.444833671361343e-01,2.958498217645310e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.318229621581645e-10,
185,1.832911462710840e+00,8.487526320262882e-06,1.000292246932159e+00,1.717462454715471e-01,2.192359223091134e-02,2.516031307111837e+00,8.162556381198836e-08,1.000418791148459e+00,1.000126507244946e+00,2.658991418787283e-02,1.462778987464773e-01,2.958327655043258e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.540219416451574e-09,
186,2.283886053934870e+00,8.470066554603685e-06,1.000189330082801e+00,1.730379836111836e-01,2.365552659760918e-02,2.515915198347926e+00,9.546077032049956e-08,1.000266888557299e+00,1.000077543793126e+00,1.694530522533017e-02,1.475703635070534e-01,2.958216280962789e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.200848419561996e-09,
187,2.973711728616900e+00,8.458652206066138e-06,1.000115682420224e+00,1.736600249332967e-01,2.532652702172206e-02,2.515797731289698e+00,9.366636453806029e-08,1.000159957573353e+00,1.000044270031864e+00,1.015603640334169e-02,1.483016941890041e-01,2.958140593718811e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,7.632777584763591e-09,
188,4.028891933246350e+00,8.451190058229780e-06,1.000068693078039e+00,1.737439392835588e-01,2.674587558447041e-02,2.515679737410512e+00,9.033389418994677e-08,1.000091859830130e+00,1.000023165160806e+00,5.832370167015357e-03,1.485581594773117e-01,2.958092586201719e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.658796522912933e-09,
189,5.642930530396310e+00,8.446311667654214e-06,1.000041207206486e+00,1.736666236113713e-01,2.788530718968376e-02,2.515596879858512e+00,8.905044613818019e-08,1.000051469601298e+00,1.000010261971945e+00,3.267911193543820e-03,1.486482413227981e-01,2.958063234911939e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.308178014853258e-09,
190,8.111817438680021e+00,8.443122412344660e-06,1.000026572563577e+00,1.737853391602282e-01,2.876824035843476e-02,2.515592330076010e+00,8.906995101796827e-08,1.000031305777731e+00,1.000004733088383e+00,1.987668427338645e-03,1.488699334846003e-01,2.958050658130088e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.313329150416283e-09,
191,1.188830864320130e+01,8.441037431802008e-06,1.000016491008398e+00,1.741317767160883e-01,2.943572564894452e-02,2.515643375599288e+00,8.922480704439887e-08,1.000019785582090e+00,1.000003294519362e+00,1.256227434288079e-03,1.492533948671012e-01,2.958047385751636e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.354729716078762e-09,
192,1.766495469773490e+01,8.439674372579304e-06,1.000010651904181e+00,1.745073141348263e-01,2.991269910156644e-02,2.515708848926922e+00,8.913521919966312e-08,1.000014091901506e+00,1.000003439960683e+00,8.947239051236374e-04,1.496347854189905e-01,2.958047716593735e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.330427038829383e-09,
193,2.650110387224050e+01,8.438783270525069e-06,1.000007066939927e+00,1.747581164620109e-01,3.023501088833181e-02,2.515752256905666e+00,8.894980876655205e-08,1.000010036188889e+00,1.000002969227978e+00,6.372183421344775e-04,1.498904771311103e-01,2.958046645796196e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.280615655026353e-09,
194,4.001717037467730e+01,8.438200711192478e-06,1.000004986277058e+00,1.748601777369232e-01,3.044198489170027e-02,2.515769046550930e+00,8.881009288279907e-08,1.000007090796082e+00,1.000002104508531e+00,4.502092750524779e-04,1.500057516617328e-01,2.958044678778084e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.243281552715807e-09,
195,6.069179345883510e+01,8.437819862136660e-06,1.000003348598644e+00,1.748653130191356e-01,3.057245428265365e-02,2.515767828309773e+00,8.877316012833094e-08,1.000004641896787e+00,1.000001293293813e+00,2.947236055347286e-04,1.500292849002662e-01,2.958042833468950e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.233411264689626e-09,
196,9.231638183999820e+01,8.437570881483190e-06,1.000002118880566e+00,1.748352687282261e-01,3.065588618523727e-02,2.515760801130217e+00,8.877135684269265e-08,1.000002902894223e+00,1.000000784011996e+00,1.843107443456740e-04,1.500166569985756e-01,2.958041674980737e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.232909219711508e-09,
197,1.406903998913530e+02,8.437408109999693e-06,1.000001291847340e+00,1.748089599081568e-01,3.071169612146403e-02,2.515755120919477e+00,8.876668263349602e-08,1.000001780358209e+00,1.000000488510238e+00,1.130386164495423e-04,1.500030570267936e-01,2.958041002788326e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.231655723080075e-09,
198,2.146849004435430e+02,8.437301697893089e-06,1.000000648425487e+00,1.747972830362355e-01,3.075224513742333e-02,2.515752135440818e+00,8.875946238402428e-08,1.000000900113809e+00,1.000000251688159e+00,5.715008312798037e-05,1.499993856159688e-01,2.958040464077406e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.229714485668168e-09,
199,3.278693397877280e+02,8.437232130815435e-06,9.999999965831207e-01,1.747935776864029e-01,3.078439333760839e-02,2.515750219111339e+00,8.875592389722182e-08,9.999999928882933e-01,9.999999963051728e-01,-4.515369313019673e-07,1.500011285796415e-01,2.958039883144999e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228763703414136e-09,
200,5.010000078023450e+02,8.437186751927766e-06,9.999997523845251e-01,1.747877911354687e-01,3.081196952154547e-02,2.515749209705406e+00,8.875487283427896e-08,9.999996524430146e-01,9.999999000584650e-01,-2.206711018500879e-05,1.500004003419484e-01,2.958039664207797e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228485282327201e-09,
201,5.010000078023450e+02,-2.285130430864268e-05,9.999997513832281e-01,1.747877771410074e-01,3.081196963785644e-02,2.515749203956982e+00,8.875447201379743e-08,9.999996511143278e-01,9.999998997310749e-01,-2.215147125340428e-05,1.500003888858780e-01,2.958039663463067e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228374242881588e-09,
202,3.278693397780120e+02,-2.285158114800645e-05,9.999999930571259e-01,1.747932458110719e-01,3.078439375005151e-02,2.515750148869103e+00,8.875585632268248e-08,9.999999879679548e-01,9.999999949108289e-01,-7.639393808902803e-07,1.500008530391095e-01,2.958039879973215e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.228743581423295e-09,
203,2.146849004371910e+02,-2.285200565233735e-05,1.000000646289146e+00,1.747968626781837e-01,3.075224563670018e-02,2.515752054378677e+00,8.875934945676940e-08,1.000000897060277e+00,1.000000250770968e+00,5.695620803210876e-05,1.499990361848450e-01,2.958040461991026e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.229688401304861e-09,
204,1.406903998872000e+02,-2.285265498822493e-05,1.000001297187686e+00,1.748088222910308e-01,3.071169620249291e-02,2.515755115298584e+00,8.876610064803662e-08,1.000001787765169e+00,1.000000490576846e+00,1.135088995917771e-04,1.500029415295202e-01,2.958041007489342e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.231498630209561e-09,
205,9.231638183728350e+01,-2.285364823390986e-05,1.000002132115362e+00,1.748354921579586e-01,3.065588564563363e-02,2.515760886337823e+00,8.877125507679032e-08,1.000002921441945e+00,1.000000789324900e+00,1.854883774337211e-04,1.500168405304561e-01,2.958041687066260e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.232879975459628e-09,
206,6.069179345706030e+01,-2.285516753541390e-05,1.000003363491632e+00,1.748656240033721e-01,3.057245354512825e-02,2.515767934415674e+00,8.877297646569771e-08,1.000004662689941e+00,1.000001299193940e+00,2.960438057801499e-04,1.500295410174075e-01,2.958042846890254e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.233360085691102e-09,
207,4.001717037351700e+01,-2.285749150932610e-05,1.000004997208285e+00,1.748604328174370e-01,3.044198457552974e-02,2.515769127705948e+00,8.880905709684094e-08,1.000007105489518e+00,1.000002108270698e+00,4.511421916112973e-04,1.500059620805410e-01,2.958044687336064e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.243002549185087e-09,
208,2.650110387148190e+01,-2.286104633681111e-05,1.000007074360807e+00,1.747585304991567e-01,3.023501140685423e-02,2.515752352195538e+00,8.894839059092218e-08,1.000010045402880e+00,1.000002971021055e+00,6.378033574581396e-04,1.498908207590534e-01,2.958046649874993e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.280237210877767e-09,
209,1.766495469723900e+01,-2.286648391869698e-05,1.000010659904137e+00,1.745081218458184e-01,2.991270074942545e-02,2.515709017497743e+00,8.913340120012942e-08,1.000014102980153e+00,1.000003443039314e+00,8.954273113035011e-04,1.496354570459765e-01,2.958047723596838e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.329939755696470e-09,
210,1.188830864287720e+01,-2.287480142408654e-05,1.000016502709479e+00,1.741328850807137e-01,2.943572829899889e-02,2.515643618270644e+00,8.921993535775609e-08,1.000019805492843e+00,1.000003302728861e+00,1.257491609070571e-03,1.492543165000451e-01,2.958047404426162e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.353419272859726e-09,
211,8.111817438468130e+00,-2.288752415587384e-05,1.000026589709632e+00,1.737863964657401e-01,2.876824249201597e-02,2.515592594199632e+00,8.906134368173990e-08,1.000031338013079e+00,1.000004748177195e+00,1.989715116139447e-03,1.488708116667661e-01,2.958050692453283e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.311020855849246e-09,
