"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Surface_Sensitivity"	"Solution_Sensor"
73	1.534900069240000e-01	-5.379977779145956e-02	6.897109686214072e+00	-5.884176374225062e+00	1.563058657623926e+00	5.572694745235035e+00	0.000000000000000e+00	
74	1.422899961470000e-01	-5.263443049277360e-02	6.816569751947875e+00	-5.836548524264487e+00	1.627798731142273e+00	5.759247143707486e+00	0.000000000000000e+00	
75	1.314399987460000e-01	-5.137133628795417e-02	6.730713381590173e+00	-5.785931521685102e+00	1.695437491518736e+00	5.971827704887549e+00	0.000000000000000e+00	
76	1.209499984980000e-01	-5.001187382363489e-02	6.638978898508830e+00	-5.731986098372887e+00	1.766184023362629e+00	6.187429719538556e+00	0.000000000000000e+00	
77	1.108499988910000e-01	-4.856066993422563e-02	6.540527527711800e+00	-5.673837723418127e+00	1.840111166542671e+00	6.428038193520443e+00	0.000000000000000e+00	
78	1.011300012470000e-01	-4.701715290498424e-02	6.433861077740533e+00	-5.610611531041731e+00	1.917593326676881e+00	6.719932789509617e+00	0.000000000000000e+00	
79	9.181000292300000e-02	-4.538527151431038e-02	6.317851926805859e+00	-5.541432732734870e+00	1.998817658944219e+00	7.040661072155231e+00	0.000000000000000e+00	
80	8.290000259900000e-02	-4.366791468532204e-02	6.190916039465257e+00	-5.465041478729900e+00	2.084109421196753e+00	7.404780259878522e+00	0.000000000000000e+00	
81	7.440000027400000e-02	-4.186607976498817e-02	6.051078148438970e+00	-5.380119866395322e+00	2.173703368272204e+00	7.809715524875609e+00	0.000000000000000e+00	
82	6.633000075800000e-02	-3.998513962421356e-02	5.896399587352369e+00	-5.284934113790349e+00	2.267773754159959e+00	8.241297895600040e+00	0.000000000000000e+00	
83	5.869000032500000e-02	-3.802635805630503e-02	5.723946964423164e+00	-5.177294553556392e+00	2.366514446676236e+00	8.727236107944858e+00	0.000000000000000e+00	
84	5.149000138000000e-02	-3.599337852580232e-02	5.530450897680532e+00	-5.054564834690357e+00	2.469706336923491e+00	9.258416172901338e+00	0.000000000000000e+00	
85	4.473999887700000e-02	-3.389028465845557e-02	5.311651666595396e+00	-4.913086779987333e+00	2.577028602798345e+00	9.826812479070988e+00	0.000000000000000e+00	
86	3.844000026600000e-02	-3.171811260404538e-02	5.061980586365086e+00	-4.748420013401095e+00	2.687485922575521e+00	1.042544054071446e+01	0.000000000000000e+00	
87	3.260000050100000e-02	-2.948109446637338e-02	4.775116723915080e+00	-4.555062892517668e+00	2.798709734380896e+00	1.090512663362437e+01	0.000000000000000e+00	
88	2.723000012300000e-02	-2.718419978786347e-02	4.442897735590853e+00	-4.324814654263869e+00	2.906869738897555e+00	1.122154137778268e+01	0.000000000000000e+00	
89	2.232000045500000e-02	-2.482329437156798e-02	4.055087058658676e+00	-4.049092042739002e+00	3.004791507265639e+00	1.095718851714619e+01	0.000000000000000e+00	
90	1.789999939500000e-02	-2.241364555514381e-02	3.603030975339296e+00	-3.715379223190362e+00	3.080127103935525e+00	9.654894935305371e+00	0.000000000000000e+00	
91	1.394999958600000e-02	-1.994492353858276e-02	3.074514845384082e+00	-3.310094084728802e+00	3.111864324945155e+00	6.409190821382763e+00	0.000000000000000e+00	
92	1.049000024800000e-02	-1.742916196961543e-02	2.470125184730557e+00	-2.821105486372559e+00	3.067807706848120e+00	2.051158285255058e-01	0.000000000000000e+00	
93	7.519999985000000e-03	-1.486756313872443e-02	1.802330504582938e+00	-2.242193445414060e+00	2.897781910238160e+00	-8.922666690356866e+00	0.000000000000000e+00	
94	5.040000193000000e-03	-1.226032473458219e-02	1.124735713033109e+00	-1.583852055191806e+00	2.557835351524954e+00	-1.932446799026751e+01	0.000000000000000e+00	
95	3.049999941000000e-03	-9.605565346412577e-03	5.450714176182501e-01	-9.274608909308000e-01	1.950897633941109e+00	-1.713002940152034e+01	0.000000000000000e+00	
96	1.560000004000000e-03	-6.917517506923035e-03	1.609159117159207e-01	-3.227250360802604e-01	1.123918098623418e+00	-4.767325271082884e+00	0.000000000000000e+00	
97	5.600000150000000e-04	-4.173159738460802e-03	-7.761402745173927e-02	1.195183299862268e-01	1.368014815083784e+00	9.333109014925125e+00	0.000000000000000e+00	
98	5.999999800000000e-05	-1.375329724321098e-03	-7.214523038085265e-01	-4.679853485102532e-02	2.925140230559571e+00	5.765475639140507e+01	0.000000000000000e+00	
99	0.000000000000000e+00	0.000000000000000e+00	-1.389502860834164e+00	2.690908440206607e-01	3.806878182138419e+00	5.075190196121189e+01	0.000000000000000e+00	
100	5.999999800000000e-05	1.375329724321098e-03	-2.251343200471405e+00	8.047119564112533e-01	4.606341308895736e+00	-3.957938341212698e+00	0.000000000000000e+00	
101	5.600000150000000e-04	4.173159738460802e-03	-3.933897066094919e+00	1.587399423992592e+00	5.552389201726596e+00	3.389390603858974e+01	0.000000000000000e+00	
102	1.560000004000000e-03	6.917517506923035e-03	-5.789762173081174e+00	2.875118067821134e+00	6.288934215993122e+00	3.774598041253549e+01	0.000000000000000e+00	
103	3.049999941000000e-03	9.605565346412577e-03	-7.416205961257557e+00	3.984035004653925e+00	6.572685366997145e+00	-1.637407784030527e+01	0.000000000000000e+00	
104	5.040000193000000e-03	1.226032473458219e-02	-8.660705482939584e+00	4.918497437942406e+00	6.487229156602823e+00	-5.227089225921473e+01	0.000000000000000e+00	
105	7.519999985000000e-03	1.486756313872443e-02	-9.514269868124021e+00	5.634649963959603e+00	6.185461625576059e+00	-6.318892506179923e+01	0.000000000000000e+00	
106	1.049000024800000e-02	1.742916196961543e-02	-1.005666177974274e+01	6.159294674583324e+00	5.784328808115757e+00	-5.834673043394523e+01	0.000000000000000e+00	
107	1.394999958600000e-02	1.994492353858276e-02	-1.037688918213364e+01	6.535606289523368e+00	5.358389449442738e+00	-4.798150279804000e+01	0.000000000000000e+00	
108	1.789999939500000e-02	2.241364555514381e-02	-1.055604600623399e+01	6.805263510886382e+00	4.948785700567928e+00	-3.779168168927111e+01	0.000000000000000e+00	
109	2.232000045500000e-02	2.482329437156798e-02	-1.064107329587264e+01	6.998399717440460e+00	4.572006800088687e+00	-2.989792546033510e+01	0.000000000000000e+00	
110	2.723000012300000e-02	2.718419978786347e-02	-1.067147772626002e+01	7.137400191780195e+00	4.231878438565690e+00	-2.436010898329130e+01	0.000000000000000e+00	
111	3.260000050100000e-02	2.948109446637338e-02	-1.066796503042620e+01	7.239417724881728e+00	3.928513293521532e+00	-2.019451983535961e+01	0.000000000000000e+00	
112	3.844000026600000e-02	3.171811260404538e-02	-1.064427376792956e+01	7.313945686563962e+00	3.657651203624880e+00	-1.735660047833816e+01	0.000000000000000e+00	
113	4.473999887700000e-02	3.389028465845557e-02	-1.060937868002263e+01	7.369412688084375e+00	3.415494981157862e+00	-1.510331642892157e+01	0.000000000000000e+00	
114	5.149000138000000e-02	3.599337852580232e-02	-1.056826441235068e+01	7.410839527262960e+00	3.198284054193933e+00	-1.343891516646110e+01	0.000000000000000e+00	
115	5.869000032500000e-02	3.802635805630503e-02	-1.052433486210163e+01	7.441884603765343e+00	3.002290598596644e+00	-1.216408440084957e+01	0.000000000000000e+00	
116	6.633000075800000e-02	3.998513962421356e-02	-1.047994771799259e+01	7.465506947001509e+00	2.824541676866648e+00	-1.112476709444503e+01	0.000000000000000e+00	
117	7.440000027400000e-02	4.186607976498817e-02	-1.043609290139572e+01	7.483514711603195e+00	2.662629597302875e+00	-1.027207751112681e+01	0.000000000000000e+00	
118	8.290000259900000e-02	4.366791468532204e-02	-1.039364436649738e+01	7.497406950262848e+00	2.514163928545573e+00	-9.522756741774119e+00	0.000000000000000e+00	
119	9.181000292300000e-02	4.538527151431038e-02	-1.035285305810477e+01	7.508307506961505e+00	2.377530662250721e+00	-8.883157034753044e+00	0.000000000000000e+00	
120	1.011300012470000e-01	4.701715290498424e-02	-1.031397666915396e+01	7.516925444025593e+00	2.251128125152738e+00	-8.345294999983466e+00	0.000000000000000e+00	
121	1.108499988910000e-01	4.856066993422563e-02	-1.027730089441698e+01	7.524042161204584e+00	2.133706718831014e+00	-7.875917474900149e+00	0.000000000000000e+00	
122	1.209499984980000e-01	5.001187382363489e-02	-1.024280275931235e+01	7.530088277688346e+00	2.024348644050817e+00	-7.502594779643671e+00	0.000000000000000e+00	
123	1.314399987460000e-01	5.137133628795417e-02	-1.021059739917668e+01	7.535406283305590e+00	1.921869937735050e+00	-7.173531937215000e+00	0.000000000000000e+00	
124	1.422899961470000e-01	5.263443049277360e-02	-1.018079976682925e+01	7.540483854550123e+00	1.825661272224455e+00	-6.858764464898343e+00	0.000000000000000e+00	
125	1.534900069240000e-01	5.379977779145956e-02	-1.015313287757995e+01	7.545516792631705e+00	1.735100957398542e+00	-6.569635278920149e+00	0.000000000000000e+00	
126	1.650400012730000e-01	5.486709202536137e-02	-1.012767248002099e+01	7.550780135084660e+00	1.649555595577687e+00	-6.305764486452585e+00	0.000000000000000e+00	
127	1.769299954180000e-01	5.583513598033686e-02	-1.010458448593054e+01	7.556651688460101e+00	1.568638212685486e+00	-6.061639945710183e+00	0.000000000000000e+00	
128	1.891400069000000e-01	5.670228146432130e-02	-1.008379921769181e+01	7.563255833369152e+00	1.492024829918805e+00	-5.844812032666025e+00	0.000000000000000e+00	
129	2.016600072380000e-01	5.746811193675738e-02	-1.006535025146844e+01	7.570695835766975e+00	1.419215459090944e+00	-5.652592678314895e+00	0.000000000000000e+00	
130	2.144699990750000e-01	5.813197420944613e-02	-1.004923669659785e+01	7.579205800315246e+00	1.350038096709429e+00	-5.479042301162529e+00	0.000000000000000e+00	
131	2.275699973110000e-01	5.869456802648413e-02	-1.003563704462832e+01	7.588910091148412e+00	1.284091341369184e+00	-5.326191571181058e+00	0.000000000000000e+00	
132	2.409400045870000e-01	5.915585896897953e-02	-1.002454875855017e+01	7.600033472190224e+00	1.221210169588240e+00	-5.192477574946389e+00	0.000000000000000e+00	
133	2.545700073240000e-01	5.951657836311273e-02	-1.001624798384791e+01	7.612691377746486e+00	1.161154250554884e+00	-5.096323750027436e+00	0.000000000000000e+00	
134	2.684499919410000e-01	5.977765596976551e-02	-1.001101707124884e+01	7.627175009826152e+00	1.103755692213781e+00	-5.009844288292880e+00	0.000000000000000e+00	
135	2.825500071050000e-01	5.994005483718394e-02	-1.000892133212539e+01	7.643555194301033e+00	1.048870879863864e+00	-4.934508362810310e+00	0.000000000000000e+00	
136	2.968699932100000e-01	6.000550062925582e-02	-1.000998346380145e+01	7.661996895161320e+00	9.962833622364491e-01	-4.871019069466919e+00	0.000000000000000e+00	
137	3.113999962810000e-01	5.997565198183213e-02	-1.001446551318988e+01	7.682645119387965e+00	9.458014048597230e-01	-4.825387567371667e+00	0.000000000000000e+00	
138	3.261100053790000e-01	5.985254444802346e-02	-1.002251491593228e+01	7.705663901366774e+00	8.973056744513948e-01	-4.790701801533347e+00	0.000000000000000e+00	
139	3.409900069240000e-01	5.963847719943702e-02	-1.003427299833768e+01	7.731157513096404e+00	8.505531539813342e-01	-4.774375447356670e+00	0.000000000000000e+00	
140	3.560400009160000e-01	5.933561549045978e-02	-1.005031988307216e+01	7.759613076479542e+00	8.054665022880779e-01	-4.762697067129771e+00	0.000000000000000e+00	
141	3.712300062180000e-01	5.894684318665333e-02	-1.007066921806586e+01	7.791209214313983e+00	7.621903305307598e-01	-4.746370698312169e+00	0.000000000000000e+00	
142	3.865399956700000e-01	5.847520956655861e-02	-1.009517678764319e+01	7.825741716125694e+00	7.204430380839979e-01	-4.750502323316550e+00	0.000000000000000e+00	
143	4.019699990750000e-01	5.792324246601335e-02	-1.012408862945089e+01	7.863485549981251e+00	6.801413842687836e-01	-4.767018230295132e+00	0.000000000000000e+00	
144	4.174999892710000e-01	5.729416860686566e-02	-1.015751867561869e+01	7.904483771239866e+00	6.412686071729559e-01	-4.806523021927618e+00	0.000000000000000e+00	
145	4.331099987030000e-01	5.659141825851464e-02	-1.019552545869065e+01	7.948699964175076e+00	6.036882055153959e-01	-4.864149371384183e+00	0.000000000000000e+00	
146	4.487800002100000e-01	5.581859897363720e-02	-1.023784993209678e+01	7.995939628089655e+00	5.672248447985653e-01	-4.928957154908680e+00	0.000000000000000e+00	
147	4.645099937920000e-01	5.497835513414191e-02	-1.028423896052771e+01	8.045983128180922e+00	5.315174512082097e-01	-4.987786907186051e+00	0.000000000000000e+00	
148	4.802699983120000e-01	5.407492053959814e-02	-1.033449677361313e+01	8.098803351213903e+00	4.963053918339437e-01	-5.046187080703009e+00	0.000000000000000e+00	
149	4.960500001910000e-01	5.311153541819326e-02	-1.038992290031148e+01	8.155322223954741e+00	4.615017611975158e-01	-5.108972903674021e+00	0.000000000000000e+00	
150	5.118399858470000e-01	5.209138375948307e-02	-1.045075250924029e+01	8.216498248092247e+00	4.278794027059289e-01	-5.168343162595779e+00	0.000000000000000e+00	
151	5.276100039480000e-01	5.101897737545535e-02	-1.051724907511524e+01	8.281736401343888e+00	3.949082432754412e-01	-5.308809730670661e+00	0.000000000000000e+00	
152	5.433599948880000e-01	4.989683951066199e-02	-1.058976778776475e+01	8.351614246084289e+00	3.625274640606360e-01	-5.449698254741365e+00	0.000000000000000e+00	
153	5.590599775310000e-01	4.872955796694115e-02	-1.066743010756992e+01	8.425155177063946e+00	3.301983168512484e-01	-5.651433939157223e+00	0.000000000000000e+00	
154	5.747100114820000e-01	4.751950934859488e-02	-1.075199784291755e+01	8.503321877611423e+00	2.974271656586198e-01	-5.851697886019647e+00	0.000000000000000e+00	
155	5.902799963950000e-01	4.627132533375768e-02	-1.084327161204912e+01	8.587123333672364e+00	2.651091192457929e-01	-6.009539710941454e+00	0.000000000000000e+00	
156	6.057599782940000e-01	4.498807223669178e-02	-1.094102797194159e+01	8.675746402097003e+00	2.327933997154050e-01	-6.223657692513576e+00	0.000000000000000e+00	
157	6.211299896240000e-01	4.367359094194759e-02	-1.104581785062167e+01	8.769944678851031e+00	2.002990191853878e-01	-6.451057165347069e+00	0.000000000000000e+00	
158	6.363800168040000e-01	4.233084266562091e-02	-1.115802919235426e+01	8.869839240411622e+00	1.674568838108932e-01	-6.738897648457002e+00	0.000000000000000e+00	
159	6.514999866490000e-01	4.096270419333766e-02	-1.127844064627173e+01	8.976085140624496e+00	1.342032956254539e-01	-7.054496745091027e+00	0.000000000000000e+00	
160	6.664699912070000e-01	3.957289370556494e-02	-1.140738141607134e+01	9.088925807617695e+00	1.003026719045169e-01	-7.415677268965632e+00	0.000000000000000e+00	
161	6.812700033190000e-01	3.816515293304169e-02	-1.154538235091420e+01	9.208793113654368e+00	6.572883178380658e-02	-7.807461267548276e+00	0.000000000000000e+00	
162	6.958900094030001e-01	3.674225211597043e-02	-1.169283640393506e+01	9.336097225640570e+00	3.020992211403184e-02	-8.253913755761330e+00	0.000000000000000e+00	
163	7.103199958800001e-01	3.530689307158652e-02	-1.185067078485880e+01	9.471494830994079e+00	-6.315255606083052e-03	-8.740368515035124e+00	0.000000000000000e+00	
164	7.245299816130000e-01	3.386376679305321e-02	-1.201911607628366e+01	9.615379664912920e+00	-4.414290169540237e-02	-9.285313057006487e+00	0.000000000000000e+00	
165	7.385200262070000e-01	3.241453277608040e-02	-1.219940926153922e+01	9.768624771536093e+00	-8.339567028245304e-02	-9.898241466078716e+00	0.000000000000000e+00	
166	7.522799968720000e-01	3.096181144522562e-02	-1.239244808538054e+01	9.932214986641910e+00	-1.243056628771712e-01	-1.058837264142655e+01	0.000000000000000e+00	
