"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"
1383	-1.280832845392880e-02	4.870956852180260e-02	-8.662902597894885e-03	9.407377668068774e-01	3.628438086490698e-01	-8.662902597894885e-03	0.000000000000000e+00	-1.732580519578978e-02	1.007772752709389e-01	
1384	-1.280832148665629e-02	-4.870960738797762e-02	2.142800717647736e-01	7.507271397727910e-01	-8.357106943409483e-02	2.142800717647736e-01	0.000000000000000e+00	4.285601435295473e-01	7.549789526977099e-02	
1385	4.165853177466848e-01	-1.975311563434385e-01	-4.828185373866489e-02	1.046698441048752e+00	3.040007560952701e-02	-4.828185373866489e-02	0.000000000000000e+00	-9.656370747732983e-02	1.046605493574035e-01	
1386	9.637350104358845e-01	-6.971020019105435e-02	5.334635366529886e-02	9.417398579484380e-01	8.104734914141239e-02	5.334635366529886e-02	0.000000000000000e+00	1.066927073305978e-01	9.447386288564311e-02	
1387	6.530600866627801e-01	-1.801632685555110e-01	-2.493970186516791e-02	1.022443641241908e+00	6.820749466109821e-02	-2.493970186516791e-02	0.000000000000000e+00	-4.987940373033585e-02	1.024193307118683e-01	
1388	5.546339730882334e-01	-1.927270585461224e-01	-3.690885023028698e-02	1.034812222286110e+00	5.527498026338535e-02	-3.690885023028698e-02	0.000000000000000e+00	-7.381770046057400e-02	1.035758656950041e-01	
1389	9.918839186960627e-01	-4.217233553215868e-02	7.793885713977781e-02	9.152405573352810e-01	7.205283272722944e-02	7.793885713977781e-02	0.000000000000000e+00	1.558777142795557e-01	9.176039144427325e-02	
1390	9.956884031064696e-01	-3.659569024623490e-02	8.382715405951831e-02	9.087330729150292e-01	6.944912519360039e-02	8.382715405951831e-02	0.000000000000000e+00	1.676543081190367e-01	9.109179546600532e-02	
1391	1.173199891637288e-02	-8.251909454913835e-02	1.120968066850071e-01	8.730147266019999e-01	-1.165468940012726e-01	1.120968066850071e-01	0.000000000000000e+00	2.241936133700143e-01	8.803104148062534e-02	
1392	1.810684654229967e-02	-8.905950825382489e-02	9.600861494309534e-02	8.915910077153393e-01	-1.159239597746844e-01	9.600861494309534e-02	0.000000000000000e+00	1.920172298861908e-01	8.986368164671922e-02	
1393	1.000810844696181e+00	9.926853167794424e-04	1.935148822654380e-01	7.658639322101276e-01	-3.200913220217526e-02	1.935148822654380e-01	0.000000000000000e+00	3.870297645308762e-01	7.661414117582820e-02	
1394	9.988636694671530e-01	3.093621490645353e-02	8.429888279094204e-02	9.066314229631761e-01	-5.989585678052513e-02	8.429888279094204e-02	0.000000000000000e+00	1.685977655818842e-01	9.081441214999526e-02	
1395	1.001351883606139e+00	2.569094535448867e-02	9.201960670655646e-02	8.975940867332047e-01	-5.663399030183861e-02	9.201960670655646e-02	0.000000000000000e+00	1.840392134131130e-01	8.989200586375022e-02	
1396	9.767177460297187e-01	5.889311353297347e-02	5.122430814563070e-02	9.442556406327305e-01	-7.072479843306212e-02	5.122430814563070e-02	0.000000000000000e+00	1.024486162912614e-01	9.464174097466667e-02	
1397	2.821902596677252e-01	1.884423859141715e-01	-1.621525608939912e-01	1.150008399307115e+00	3.802831701454118e-02	-1.621525608939912e-01	0.000000000000000e+00	-3.243051217879825e-01	1.150049852943493e-01	
1398	5.797744522828375e-01	1.904877118274482e-01	-9.447825217560468e-02	1.089642709701362e+00	-4.505490963422207e-02	-9.447825217560468e-02	0.000000000000000e+00	-1.889565043512094e-01	1.090017300775076e-01	
1399	7.152483985217400e-01	-1.681234166602942e-01	-1.572355505989471e-02	1.012989270398210e+00	7.470854060603954e-02	-1.572355505989471e-02	0.000000000000000e+00	-3.144711011978944e-02	1.015222134521761e-01	
1400	5.994995150505242e-02	-1.203099846538103e-01	3.019766405622524e-02	9.640305995049274e-01	-9.904333806337234e-02	3.019766405622524e-02	0.000000000000000e+00	6.039532811245051e-02	9.686105381936977e-02	
1401	1.000221648471001e+00	3.341393089821362e-03	1.638343482669748e-01	8.090616314638471e-01	-5.645314169051597e-02	1.638343482669748e-01	0.000000000000000e+00	3.276686965339497e-01	8.106149379730401e-02	
1402	1.000456758691043e+00	2.467235428318276e-03	1.728663661282002e-01	7.977339359183525e-01	-5.162074103836506e-02	1.728663661282002e-01	0.000000000000000e+00	3.457327322564007e-01	7.989944514919352e-02	
1403	-1.322023409018202e-02	4.248188360836722e-04	3.369288823353520e-01	4.959613691788400e-01	2.794697837211482e-01	3.369288823353520e-01	0.000000000000000e+00	6.738577646707042e-01	5.689906751236088e-02	
1404	9.874374124101412e-01	-4.783211438378326e-02	7.240825324411890e-02	9.213070322769501e-01	7.433297938905309e-02	7.240825324411890e-02	0.000000000000000e+00	1.448165064882379e-01	9.238291979898100e-02	
1405	9.823675258832986e-01	5.335898709217388e-02	5.714282979971066e-02	9.376849098332891e-01	-6.907509640544049e-02	5.714282979971066e-02	0.000000000000000e+00	1.142856595994214e-01	9.397459296486560e-02	
1406	1.001095943289622e+00	-3.494704483134471e-04	1.970046764637753e-01	7.640053526280898e-01	1.268863489984516e-02	1.970046764637753e-01	0.000000000000000e+00	3.940093529275507e-01	7.637208115712292e-02	
1407	9.988636614871688e-01	-3.093623621489680e-02	9.041110884573896e-02	9.014042604306238e-01	6.645744062420086e-02	9.041110884573896e-02	0.000000000000000e+00	1.808222176914780e-01	9.033895745483149e-02	
1408	-2.225766834016656e-02	2.305069572920916e-02	1.337789900312008e-01	7.793511520095525e-01	3.550307030788838e-01	1.337789900312008e-01	0.000000000000000e+00	2.675579800624016e-01	8.559712108629206e-02	
1409	-9.156336967882421e-03	-5.554858535969481e-02	1.917145959925360e-01	7.787096256059753e-01	-9.658055897772343e-02	1.917145959925360e-01	0.000000000000000e+00	3.834291919850721e-01	7.842756441856349e-02	
1410	5.235817032507927e-01	-1.951558748533300e-01	-4.004773124153378e-02	1.038076188894448e+00	5.044445910312937e-02	-4.004773124153378e-02	0.000000000000000e+00	-8.009546248306759e-02	1.038770798608301e-01	
1411	-2.225767950342474e-02	-2.305072390122059e-02	2.908685135199781e-01	6.457997455004210e-01	2.693038430038835e-02	2.908685135199781e-01	0.000000000000000e+00	5.817370270399563e-01	6.460311945583401e-02	
1412	6.981087927202183e-02	-1.262886511625503e-01	2.030048690998562e-02	9.747608861001076e-01	-9.358458360421448e-02	2.030048690998562e-02	0.000000000000000e+00	4.060097381997127e-02	9.787433278093423e-02	
1413	8.033503412147376e-02	-1.321295846448548e-01	1.131187735108103e-02	9.844804430793178e-01	-8.801264806458993e-02	1.131187735108103e-02	0.000000000000000e+00	2.262375470216206e-02	9.879024317870364e-02	
1414	9.956884120027086e-01	3.659566942025535e-02	7.672571668941065e-02	9.154083419687501e-01	-6.264577674343530e-02	7.672571668941065e-02	0.000000000000000e+00	1.534514333788214e-01	9.170812181151412e-02	
1415	-1.915744340534417e-02	6.156178697537085e-03	2.607075635884247e-01	6.198998976696020e-01	3.052807133307979e-01	2.607075635884247e-01	0.000000000000000e+00	5.214151271768497e-01	6.906410389989338e-02	
1416	9.823675100334399e-01	-5.335900203407374e-02	6.728863019125288e-02	9.268677615829841e-01	7.636769861667540e-02	6.728863019125288e-02	0.000000000000000e+00	1.345772603825058e-01	9.295339810668792e-02	
1417	1.001351876246758e+00	-2.569095603069203e-02	9.721023683895691e-02	8.937584068463449e-01	6.294387181413698e-02	9.721023683895691e-02	0.000000000000000e+00	1.944204736779139e-01	8.955149243700949e-02	
1418	7.431726406345956e-01	-1.616500779929005e-01	-1.107963481972891e-02	1.008238237015703e+00	7.721364873525269e-02	-1.107963481972891e-02	0.000000000000000e+00	-2.215926963945783e-02	1.010674553890424e-01	
1419	-1.915747217289900e-02	-6.156253736959946e-03	3.247510641164662e-01	5.649015350710657e-01	1.653668510919976e-01	3.247510641164662e-01	0.000000000000000e+00	6.495021282329327e-01	5.883081299879192e-02	
1420	1.000810843828088e+00	-9.926873454186164e-04	1.940140266269499e-01	7.707383902890915e-01	3.427161453441454e-02	1.940140266269499e-01	0.000000000000000e+00	3.880280532538999e-01	7.711063029697829e-02	
1421	5.063515017524700e-02	-1.141646822482562e-01	4.088618136755909e-02	9.523424371177692e-01	-1.038284715006156e-01	4.088618136755909e-02	0.000000000000000e+00	8.177236273511823e-02	9.574968024333000e-02	
1422	-2.066059684049199e-02	-2.940656357278960e-02	2.756666375645314e-01	6.692868380004732e-01	-1.119362295096608e-02	2.756666375645314e-01	0.000000000000000e+00	5.513332751290630e-01	6.690388736971310e-02	
1423	-1.852606728674313e-02	-3.575675982099331e-02	2.570075581592663e-01	6.954211310776889e-01	-4.179343890185543e-02	2.570075581592663e-01	0.000000000000000e+00	5.140151163185329e-01	6.963203600848963e-02	
1424	5.235817145272101e-01	1.951558289913533e-01	-1.082682520550602e-01	1.102482118504487e+00	-3.469374483540238e-02	-1.082682520550602e-01	0.000000000000000e+00	-2.165365041101204e-01	1.102465029238540e-01	
1425	-4.816276590791954e-05	-6.915146397916706e-02	1.496961342113660e-01	8.292286788882759e-01	-1.115064262826442e-01	1.496961342113660e-01	0.000000000000000e+00	2.993922684227321e-01	8.362652919041071e-02	
1426	9.705150894292935e-01	6.438077618704463e-02	4.543827356139554e-02	9.504994734240099e-01	-7.219807777372955e-02	4.543827356139554e-02	0.000000000000000e+00	9.087654712279113e-02	9.527511362828391e-02	
1427	5.524671166577378e-01	1.929577741940426e-01	-1.012318016710685e-01	1.095961676136505e+00	-4.024804355375144e-02	-1.012318016710685e-01	0.000000000000000e+00	-2.024636033421371e-01	1.096140850652239e-01	
1428	3.139651818492015e-01	1.921784725508737e-01	-1.558747353286571e-01	1.144904900393095e+00	2.482953281188796e-02	-1.558747353286571e-01	0.000000000000000e+00	-3.117494706573144e-01	1.144589762984553e-01	
1429	6.067635342265006e-01	1.871756496540440e-01	-8.774143582414276e-02	1.083315020215186e+00	-4.952286648392406e-02	-8.774143582414276e-02	0.000000000000000e+00	-1.754828716482856e-01	1.083893021037802e-01	
1430	-1.852604043381215e-02	3.575677062989337e-02	5.565175284966720e-02	8.663499207571717e-01	3.713280461416901e-01	5.565175284966720e-02	0.000000000000000e+00	1.113035056993344e-01	9.420935432667807e-02	
1431	-2.066059768699720e-02	2.940656980976132e-02	9.320856395665729e-02	8.241834133131624e-01	3.669543586841858e-01	9.320856395665729e-02	0.000000000000000e+00	1.864171279133147e-01	9.017224433874918e-02	
1432	8.920126267507953e-01	-1.108890735782339e-01	2.284172324892933e-02	9.735774424166281e-01	8.533738340357813e-02	2.284172324892933e-02	0.000000000000000e+00	4.568344649785867e-02	9.768116531741661e-02	
1433	9.126819100374312e-01	-1.010747129429113e-01	2.974088806660887e-02	9.664267456987193e-01	8.515272344814247e-02	2.974088806660887e-02	0.000000000000000e+00	5.948177613321778e-02	9.696758877312171e-02	
1434	9.426285373355150e-01	-8.445777304152076e-02	4.199991717009358e-02	9.537110533349125e-01	8.361246980963874e-02	4.199991717009358e-02	0.000000000000000e+00	8.399983434018719e-02	9.568807034255002e-02	
1435	9.545762897766645e-01	-7.651833500026416e-02	4.800570771369635e-02	9.474131204699437e-01	8.235884543277427e-02	4.800570771369635e-02	0.000000000000000e+00	9.601141542739274e-02	9.505008630522083e-02	
1436	1.001916977688317e+00	-2.004244009085291e-02	1.059245036969967e-01	8.836879574929345e-01	6.124751229808682e-02	1.059245036969967e-01	0.000000000000000e+00	2.118490073939934e-01	8.853559173931988e-02	
1437	4.458630012844466e-01	-1.973293430203316e-01	-4.659087740704106e-02	1.044902807147082e+00	3.647791908810163e-02	-4.659087740704106e-02	0.000000000000000e+00	-9.318175481408217e-02	1.045005837415039e-01	
1438	9.705150489365214e-01	-6.438077123097834e-02	5.778773919277218e-02	9.370701621931815e-01	7.966567196868547e-02	5.778773919277218e-02	0.000000000000000e+00	1.155754783855444e-01	9.399706006370316e-02	
1439	9.767177228687959e-01	-5.889313565735332e-02	6.241843884055601e-02	9.321172590195383e-01	7.813591893190606e-02	6.241843884055601e-02	0.000000000000000e+00	1.248368776811121e-01	9.349091507606080e-02	
1440	3.914156841493309e-01	-1.970778385101136e-01	-4.942761612741527e-02	1.047910821338267e+00	2.474012824558030e-02	-4.942761612741527e-02	0.000000000000000e+00	-9.885523225483059e-02	1.047667962181956e-01	
1441	8.361599953617969e-01	-1.335523567938964e-01	7.619189855274758e-03	9.891449093418566e-01	8.364727337222047e-02	7.619189855274758e-03	0.000000000000000e+00	1.523837971054952e-02	9.921689048397700e-02	
1442	8.551179441671801e-01	-1.261630663636563e-01	1.233280061581350e-02	9.843235556134454e-01	8.454222490501960e-02	1.233280061581350e-02	0.000000000000000e+00	2.466560123162702e-02	9.874433764804108e-02	
1443	7.894341056868081e-01	-1.491536208776388e-01	-2.487327918433404e-03	9.994810653264802e-01	8.079782133760144e-02	-2.487327918433404e-03	0.000000000000000e+00	-4.974655836866811e-03	1.002229919828858e-01	
1444	9.483738156360946e-02	-1.390319910953641e-01	7.551179659412879e-04	9.958385854970470e-01	-8.077665868814711e-02	7.551179659412879e-04	0.000000000000000e+00	1.510235931882576e-03	9.985994692679361e-02	
1445	1.120136857240129e-01	-1.459621094751242e-01	-9.759254854492447e-03	1.006942474175457e+00	-7.255261448484004e-02	-9.759254854492447e-03	0.000000000000000e+00	-1.951850970898490e-02	1.009037743729195e-01	
1446	1.295898697394032e-01	-1.528408547559698e-01	-1.822236329549958e-02	1.015988787745329e+00	-6.388539582799072e-02	-1.822236329549958e-02	0.000000000000000e+00	-3.644472659099918e-02	1.017475914289626e-01	
1447	2.581044591797079e-02	-9.621952079805213e-02	7.947967408855423e-02	9.102012233869738e-01	-1.136558293770316e-01	7.947967408855423e-02	0.000000000000000e+00	1.589593481771086e-01	9.168017630590698e-02	
1448	3.299525202107504e-01	-1.936403611227800e-01	-5.044157697707906e-02	1.049138881681278e+00	9.299823502116545e-03	-5.044157697707906e-02	0.000000000000000e+00	-1.008831539541582e-01	1.048644736819874e-01	
1449	3.626419442814070e-01	-1.958595454048323e-01	-5.024252626728630e-02	1.048830801968081e+00	1.781713469701323e-02	-5.024252626728630e-02	0.000000000000000e+00	-1.004850525345726e-01	1.048446865383650e-01	
1450	1.518742387318254e-01	-1.606598910042357e-01	-2.675384756276387e-02	1.025008573266805e+00	-5.353354713648351e-02	-2.675384756276387e-02	0.000000000000000e+00	-5.350769512552777e-02	1.025881839705095e-01	
1451	1.788609726312547e-01	-1.687911097524424e-01	-3.464855975594568e-02	1.033152763773189e+00	-4.179388989394177e-02	-3.464855975594568e-02	0.000000000000000e+00	-6.929711951189138e-02	1.033470142546604e-01	
1452	6.845514321882148e-01	-1.744761583265985e-01	-2.045037472724582e-02	1.017833274134108e+00	7.165733718015313e-02	-2.045037472724582e-02	0.000000000000000e+00	-4.090074945449167e-02	1.019831908327800e-01	
1453	9.918839287537830e-01	4.217232097214943e-02	6.984646864284989e-02	9.233163987822072e-01	-6.505696827053863e-02	6.984646864284989e-02	0.000000000000000e+00	1.396929372856998e-01	9.251332154982783e-02	
1454	4.931880680697457e-01	1.963716813871470e-01	-1.156787358200974e-01	1.109315586548511e+00	-2.839250218992016e-02	-1.156787358200974e-01	0.000000000000000e+00	-2.313574716401948e-01	1.109112642066546e-01	
1455	4.626688625152435e-01	1.969451166376951e-01	-1.230281917766174e-01	1.116040898244658e+00	-2.142032227480398e-02	-1.230281917766174e-01	0.000000000000000e+00	-2.460563835532349e-01	1.115676857123861e-01	
1456	1.065335659036415e-01	1.439345653968353e-01	-1.778297752244101e-01	1.154333378284589e+00	1.536967091196523e-01	-1.778297752244101e-01	0.000000000000000e+00	-3.556595504488203e-01	1.163926383021107e-01	
1457	9.315316680137572e-01	9.097687916033348e-02	1.903010841013682e-02	9.786250590899377e-01	-7.655842977756347e-02	1.903010841013682e-02	0.000000000000000e+00	3.806021682027366e-02	9.811142115886456e-02	
1458	9.126819147476644e-01	1.010747125029286e-01	9.263125226468672e-03	9.886939153097318e-01	-7.717006667519666e-02	9.263125226468672e-03	0.000000000000000e+00	1.852625045293735e-02	9.911949696781321e-02	
1459	8.339932018191298e-01	1.348377372382415e-01	-2.280824594725825e-02	1.020831650262224e+00	-7.461776700668192e-02	-2.280824594725825e-02	0.000000000000000e+00	-4.561649189451651e-02	1.023032826570156e-01	
1460	8.920126296055285e-01	1.108890669068524e-01	-2.250529113228542e-04	9.983576782462995e-01	-7.717962812980717e-02	-2.250529113228542e-04	0.000000000000000e+00	-4.501058226457086e-04	1.000825532278878e-01	
1461	8.720213591757847e-01	1.198958462742785e-01	-8.597085647149481e-03	1.006769760432105e+00	-7.657241718975363e-02	-8.597085647149481e-03	0.000000000000000e+00	-1.719417129429897e-02	1.009162310502271e-01	
1462	8.525090730598992e-01	1.280474651696337e-01	-1.612939407045931e-02	1.014254091106255e+00	-7.563182753401301e-02	-1.612939407045931e-02	0.000000000000000e+00	-3.225878814091863e-02	1.016551096305009e-01	
1463	8.128611060676336e-01	1.419237958787394e-01	-2.999805877925037e-02	1.027876285515416e+00	-7.324103322590865e-02	-2.999805877925037e-02	0.000000000000000e+00	-5.999611755850077e-02	1.029956545138754e-01	
1464	7.875877249446078e-01	1.496480755362765e-01	-3.809927382941190e-02	1.035775193949267e+00	-7.130569985224086e-02	-3.809927382941190e-02	0.000000000000000e+00	-7.619854765882382e-02	1.037696963079218e-01	
1465	7.594765880244266e-01	1.574584871495298e-01	-4.662894133369917e-02	1.044042306475879e+00	-6.879768740897604e-02	-4.662894133369917e-02	0.000000000000000e+00	-9.325788266739839e-02	1.045772684328813e-01	
1466	7.302467954094979e-01	1.647130001313358e-01	-5.507641080628569e-02	1.052187836678441e+00	-6.583965106405841e-02	-5.507641080628569e-02	0.000000000000000e+00	-1.101528216125714e-01	1.053707804066022e-01	
1467	7.000109855890905e-01	1.713781536873113e-01	-6.346011139098853e-02	1.060232571751503e+00	-6.242277127343499e-02	-6.346011139098853e-02	0.000000000000000e+00	-1.269202227819771e-01	1.061526660226384e-01	
1468	6.688900422570809e-01	1.774071798819329e-01	-7.179263585936337e-02	1.068191622886078e+00	-5.852681762584084e-02	-7.179263585936337e-02	0.000000000000000e+00	-1.435852717187268e-01	1.069247899446100e-01	
1469	6.370768242637014e-01	1.827490881611682e-01	-8.005480696087160e-02	1.076052491478535e+00	-5.413351970809573e-02	-8.005480696087160e-02	0.000000000000000e+00	-1.601096139217433e-01	1.076863523802316e-01	
1470	2.522000757050746e-01	1.842959639724263e-01	-1.674139986574556e-01	1.154016693989664e+00	5.206546848644489e-02	-1.674139986574556e-01	0.000000000000000e+00	-3.348279973149113e-01	1.154601153280388e-01	
1471	2.216314014391931e-01	1.790331522119855e-01	-1.720043453456608e-01	1.157188093667627e+00	6.809543181862418e-02	-1.720043453456608e-01	0.000000000000000e+00	-3.440086906913218e-01	1.158598424183676e-01	
1472	1.928019036393321e-01	1.724444532422377e-01	-1.757300081421574e-01	1.159348155400922e+00	8.521305050605690e-02	-1.757300081421574e-01	0.000000000000000e+00	-3.514600162843151e-01	1.161882379236582e-01	
1473	1.685037469214526e-01	1.659576198467754e-01	-1.780999886677986e-01	1.160022074509981e+00	1.014471844765397e-01	-1.780999886677986e-01	0.000000000000000e+00	-3.561999773355974e-01	1.163855365542508e-01	
1474	1.455460288797651e-01	1.574716924040260e-01	-1.804145521889852e-01	1.160390495817526e+00	1.191765121965136e-01	-1.804145521889852e-01	0.000000000000000e+00	-3.608291043779706e-01	1.165899158643113e-01	
1475	1.235258351241749e-01	1.505195629295129e-01	-1.794590546639083e-01	1.157659975979150e+00	1.376289763060064e-01	-1.794590546639083e-01	0.000000000000000e+00	-3.589181093278168e-01	1.165217439976207e-01	
1476	2.581043588495125e-02	9.621949427564275e-02	-1.362211352855132e-01	1.097008164398769e+00	2.650971431969142e-01	-1.362211352855132e-01	0.000000000000000e+00	-2.724422705710266e-01	1.128008812923108e-01	
1477	1.810684894057140e-02	8.905948840504643e-02	-1.247116241125330e-01	1.082045772405611e+00	2.818248912409631e-01	-1.247116241125330e-01	0.000000000000000e+00	-2.494232482250661e-01	1.117574484073998e-01	
1478	8.128610994282316e-01	-1.419239292972141e-01	2.356036418159391e-03	9.945371059934807e-01	8.229857767172737e-02	2.356036418159391e-03	0.000000000000000e+00	4.712072836318784e-03	9.974272123243376e-02	
1479	8.728700541322950e-01	-1.191751527171803e-01	1.714071082909688e-02	9.794094299542606e-01	8.506817422471676e-02	1.714071082909688e-02	0.000000000000000e+00	3.428142165819378e-02	9.825952128084690e-02	
1480	4.753098017016972e-01	-1.965842170501312e-01	-4.450189087244355e-02	1.042668290169662e+00	4.214566311620462e-02	-4.450189087244355e-02	0.000000000000000e+00	-8.900378174488714e-02	1.042987253106557e-01	
1481	4.969625577251296e-01	-1.961896319835218e-01	-4.258384802878078e-02	1.040697833414509e+00	4.601952999191446e-02	-4.258384802878078e-02	0.000000000000000e+00	-8.516769605756160e-02	1.041183272751612e-01	
1482	1.173201539107520e-02	8.251908727411729e-02	-1.125640147282326e-01	1.066543359574342e+00	2.968496779455751e-01	-1.125640147282326e-01	0.000000000000000e+00	-2.251280294564653e-01	1.106518859561354e-01	
1483	5.867429464069892e-03	7.651484566321855e-02	-9.821203680454756e-02	1.048932881474269e+00	3.101841654172406e-01	-9.821203680454756e-02	0.000000000000000e+00	-1.964240736090952e-01	1.093276577529404e-01	
1484	-4.816740567893328e-05	6.915150868284503e-02	-7.930564382707936e-02	1.025890723597903e+00	3.260365235591408e-01	-7.930564382707936e-02	0.000000000000000e+00	-1.586112876541588e-01	1.075903967700924e-01	
1485	-4.937654698521207e-03	6.216673700059773e-02	-5.881189073863666e-02	1.000789771949640e+00	3.403047126728302e-01	-5.881189073863666e-02	0.000000000000000e+00	-1.176237814772734e-01	1.056526111410112e-01	
1486	-9.156362049622438e-03	5.554854707182223e-02	-3.572658400970899e-02	9.730014021175042e-01	3.523045164290246e-01	-3.572658400970899e-02	0.000000000000000e+00	-7.145316801941801e-02	1.034290887782340e-01	
1487	9.184743036528438e-02	1.378368485007509e-01	-1.751498496660665e-01	1.149964956732380e+00	1.687615643148492e-01	-1.751498496660665e-01	0.000000000000000e+00	-3.502996993321331e-01	1.161689106314968e-01	
1488	8.033502354263714e-02	1.321295783378940e-01	-1.724159198392568e-01	1.145698040864615e+00	1.819727369200549e-01	-1.724159198392568e-01	0.000000000000000e+00	-3.448318396785138e-01	1.159467574660664e-01	
1489	6.981085092782645e-02	1.262886662820404e-01	-1.691918986204596e-01	1.140660686605066e+00	1.952464437521401e-01	-1.691918986204596e-01	0.000000000000000e+00	-3.383837972409193e-01	1.156659671950327e-01	
1490	5.994991307698976e-02	1.203100334036329e-01	-1.650396680300421e-01	1.134718362524503e+00	2.088804841516863e-01	-1.650396680300421e-01	0.000000000000000e+00	-3.300793360600843e-01	1.153194958987513e-01	
1491	5.063510847664336e-02	1.141647076361356e-01	-1.602867106681690e-01	1.127609151884531e+00	2.230098006584501e-01	-1.602867106681690e-01	0.000000000000000e+00	-3.205734213363381e-01	1.148863677086531e-01	
1492	4.291294318144513e-01	1.974892471525423e-01	-1.307939781637989e-01	1.123073151452497e+00	-1.281571444689327e-02	-1.307939781637989e-01	0.000000000000000e+00	-2.615879563275980e-01	1.122573166490436e-01	
1493	3.956505620780990e-01	1.971249785474657e-01	-1.383386589347537e-01	1.129843878950898e+00	-3.285976582102261e-03	-1.383386589347537e-01	0.000000000000000e+00	-2.766773178695076e-01	1.129272132807322e-01	
1494	3.668211430269285e-01	1.961581379804534e-01	-1.446854089606427e-01	1.135390582431788e+00	5.787449026549344e-03	-1.446854089606427e-01	0.000000000000000e+00	-2.893708179212855e-01	1.134825972676025e-01	
1495	9.600588083024781e-01	7.226219339589474e-02	3.726682513636929e-02	9.593443045804236e-01	-7.413078426809692e-02	3.726682513636929e-02	0.000000000000000e+00	7.453365027273860e-02	9.617131905738835e-02	
1496	9.467158947051562e-01	8.183090581547457e-02	2.798118545748647e-02	9.692190256676119e-01	-7.553441069477018e-02	2.798118545748647e-02	0.000000000000000e+00	5.596237091497296e-02	9.716618318537752e-02	
1497	5.880408284900628e-01	-1.894393165580580e-01	-3.317359140048579e-02	1.030934339988408e+00	6.003557725081483e-02	-3.317359140048579e-02	0.000000000000000e+00	-6.634718280097160e-02	1.032153977644236e-01	
1498	6.209332349886675e-01	-1.851661562324752e-01	-2.917592826433804e-02	1.026804330604376e+00	6.434959239985237e-02	-2.917592826433804e-02	0.000000000000000e+00	-5.835185652867611e-02	1.028293769479647e-01	
1499	2.069419689833432e-01	-1.758673817237997e-01	-4.053033328768769e-02	1.039238642398578e+00	-3.054375422737812e-02	-4.053033328768769e-02	0.000000000000000e+00	-8.106066657537542e-02	1.039156875584194e-01	
1500	2.369549354040115e-01	-1.818504279159545e-01	-4.502181927318263e-02	1.043810708030364e+00	-1.956386318784699e-02	-4.502181927318263e-02	0.000000000000000e+00	-9.004363854636530e-02	1.043461316315834e-01	
1501	2.670155469054603e-01	-1.863978721363976e-01	-4.805060279627475e-02	1.046854975406874e+00	-9.458981248373750e-03	-4.805060279627475e-02	0.000000000000000e+00	-9.610120559254955e-02	1.046363511025849e-01	
1502	2.980033996961319e-01	-1.904521775417328e-01	-4.975652299677902e-02	1.048533080679156e+00	1.798245875507556e-04	-4.975652299677902e-02	0.000000000000000e+00	-9.951304599355809e-02	1.047998064237207e-01	
1503	1.000871732502482e+00	3.047330811779295e-03	1.656988487364334e-01	8.071545877680564e-01	-4.819516723441471e-02	1.656988487364334e-01	0.000000000000000e+00	3.313976974728669e-01	8.081795753647429e-02	
1504	1.000234673227449e+00	-5.104715624794675e-03	1.520866754630029e-01	8.283242059495383e-01	6.065651787625381e-02	1.520866754630029e-01	0.000000000000000e+00	3.041733509260058e-01	8.301183158650462e-02	
1505	9.995046627564751e-01	-5.676272075579122e-03	1.485673132135674e-01	8.325110783477837e-01	6.606348810097490e-02	1.485673132135674e-01	0.000000000000000e+00	2.971346264271350e-01	8.347020434255943e-02	
1506	1.000514971248693e+00	1.157638973888612e-02	1.218333173960835e-01	8.614682803812702e-01	-5.842788096956245e-02	1.218333173960835e-01	0.000000000000000e+00	2.436666347921670e-01	8.630068128921239e-02	
1507	-2.758721542875346e-02	2.776844794210361e-02	1.165897288423954e-01	8.137842168182847e-01	3.236186458781455e-01	1.165897288423954e-01	0.000000000000000e+00	2.331794576847909e-01	8.753235152480582e-02	
1508	1.000234675691929e+00	5.104713120301443e-03	1.501952233443574e-01	8.264399609267310e-01	-5.760681993391431e-02	1.501952233443574e-01	0.000000000000000e+00	3.003904466887148e-01	8.280225352639163e-02	
1509	-2.394090336177678e-02	4.177747822528811e-02	5.045610005685674e-02	8.869515181113589e-01	3.340497211452946e-01	5.045610005685674e-02	0.000000000000000e+00	1.009122001137135e-01	9.472886192639988e-02	
1510	9.748786347371176e-01	-7.691000798065721e-02	5.387747951848556e-02	9.418927291464639e-01	7.427550146412794e-02	5.387747951848556e-02	0.000000000000000e+00	1.077549590369712e-01	9.443346793878819e-02	
1511	1.001161953988893e+00	-7.555083887213401e-04	1.917865538491744e-01	7.732329401118582e-01	2.276641519737468e-02	1.917865538491744e-01	0.000000000000000e+00	3.835731076983490e-01	7.731732987674336e-02	
1512	1.003162975603808e+00	-1.622232507772321e-02	1.128617901025477e-01	8.757158623117037e-01	5.733947177912159e-02	1.128617901025477e-01	0.000000000000000e+00	2.257235802050956e-01	8.771432644357957e-02	
1513	1.004744962857527e+00	-1.704505654439334e-02	1.106814903953570e-01	8.784911805833556e-01	5.420210847549105e-02	1.106814903953570e-01	0.000000000000000e+00	2.213629807907142e-01	8.797125852226040e-02	
