"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
1740, 1.583883509178170e-01, -1.885258651974500e-02, 1.892838447757639e+00, 1.204081390793870e+02, -6.128380594572804e+01, 4.167252128393372e+05, 3.576462354549226e+00, 6.188035422804383e+03
1741, 1.576849766547220e-01, -1.863361345180400e-02, 1.893266611062735e+00, 1.206826466893162e+02, -5.916782570624959e+01, 4.168046596092738e+05, 3.552711029091733e+00, 5.904749408181298e+03
1742, 1.594401165626080e-01, -1.952700962867900e-02, 1.891484686516635e+00, 1.208615422188037e+02, -6.515001223230576e+01, 4.164746506021466e+05, 3.592981554810105e+00, 6.180289318106896e+03
1743, 1.637274845594420e-01, -2.488486394671000e-02, 1.875869568605283e+00, 1.327655888716845e+02, -8.943791334460829e+01, 4.135753852265230e+05, 3.784535377261510e+00, 5.207634477645903e+03
1744, 1.649497498522470e-01, -2.981825465652600e-02, 1.853856956689218e+00, 1.534008084597069e+02, -1.064933629138136e+02, 4.094855132609313e+05, 4.391403998326330e+00, 5.277860123310052e+03
1745, 1.645308163011920e-01, -3.147521272758600e-02, 1.844922183547439e+00, 1.638017155697169e+02, -1.080364087508452e+02, 4.078168865903697e+05, 4.872072492348064e+00, 5.460662274734812e+03
1746, 1.656523158948410e-01, -2.824377303126200e-02, 1.861068176644108e+00, 1.434838940946979e+02, -1.063614336892240e+02, 4.108296782101301e+05, 4.106353946871324e+00, 5.353553656456080e+03
1747, 1.573769244833360e-01, -1.804212734096900e-02, 1.894248134354750e+00, 1.196273915536740e+02, -5.775661992667008e+01, 4.169900061238624e+05, 3.578528845637343e+00, 6.436927789695685e+03
1748, 1.452648833977310e-01, -1.138153818389400e-02, 1.908775448682931e+00, 9.649659869663708e+01, -4.264657658046450e+01, 4.196824451711864e+05, 3.867081596135145e+00, 8.073291747113693e+03
1749, 1.447922383247470e-01, -1.147340399451000e-02, 1.909672334334184e+00, 9.543861740766172e+01, -4.015842065552891e+01, 4.198479304282785e+05, 3.682821824582744e+00, 6.756817588642474e+03
1750, 1.443822807527150e-01, -1.123365255909000e-02, 1.910884852162913e+00, 9.309004223009941e+01, -3.867197467076839e+01, 4.200705496166911e+05, 3.661198815864153e+00, 6.701496101775273e+03
1751, 1.439533729622770e-01, -1.094255940180600e-02, 1.912227723615400e+00, 9.031470706900019e+01, -3.684555795452566e+01, 4.203105103370998e+05, 3.641725500098352e+00, 6.669546910695543e+03
1752, 1.435563454181470e-01, -1.060557614020500e-02, 1.913621644420391e+00, 8.723941254624346e+01, -3.483360395683641e+01, 4.205549467013448e+05, 3.634439189852945e+00, 6.738608725788969e+03
1753, 1.431878823568240e-01, -1.023900264529800e-02, 1.915191847870477e+00, 8.396046571926198e+01, -3.249272936024112e+01, 4.208453717388430e+05, 3.634985370032185e+00, 6.883894106331496e+03
1754, 1.428479286748460e-01, -9.854233280624000e-03, 1.916829907448976e+00, 8.051284644977497e+01, -2.974437043216795e+01, 4.211522695652600e+05, 3.638462851420075e+00, 7.075305457035255e+03
1755, 1.425805586837620e-01, -9.475024895056000e-03, 1.918351816841391e+00, 7.711184596197280e+01, -2.689832684744588e+01, 4.214354465979174e+05, 3.651854539931893e+00, 7.359948474081980e+03
1756, 1.475257776552490e-01, -1.307380771228200e-02, 1.902951348925680e+00, 1.084285102525704e+02, -4.454867586242628e+01, 4.185978066181619e+05, 3.746659530475498e+00, 6.878428731230632e+03
1757, 1.469828561766130e-01, -1.281913846602300e-02, 1.904018031977507e+00, 1.064484024674929e+02, -4.399948245105044e+01, 4.187969304796700e+05, 3.729845290639479e+00, 6.786248761615570e+03
1758, 1.480341719515390e-01, 4.566503778907000e-03, 1.862336376697123e+00, 1.760047864189975e+02, 1.809966710109634e+01, 4.110485209020465e+05, 3.503202277015216e+00, 5.093127023596257e+03
1759, 1.513370503001340e-01, 8.231917384697000e-03, 1.856824068407488e+00, 1.824938332547570e+02, -1.588558803827315e+01, 4.100128874319756e+05, 3.664382604491631e+00, 4.602411329250971e+03
1760, 1.462336496577670e-01, 2.804645194438000e-03, 1.870146479545380e+00, 1.642052679252843e+02, 3.308977996792279e+01, 4.125100864226482e+05, 3.470687804861835e+00, 5.313580237184012e+03
1761, 1.548722695780210e-01, 1.075161402633600e-02, 1.854022380901362e+00, 1.811471225970721e+02, -4.439340288147190e+01, 4.095139615368145e+05, 4.102652526630717e+00, 4.642676906703021e+03
1762, 1.568195716413380e-01, 1.570209965500000e-02, 1.869300759551549e+00, 1.575058559598967e+02, -6.066462792735250e+01, 4.123725722524216e+05, 4.083496523726773e+00, 4.074006259658875e+03
1763, 1.448377934809420e-01, 2.353531907564000e-03, 1.877700895463477e+00, 1.534986537906489e+02, 3.513175595512544e+01, 4.139042222577473e+05, 3.361619175978267e+00, 4.861281516304619e+03
1764, 1.437018136015990e-01, 5.859869288780001e-04, 1.884868811845545e+00, 1.406803349752537e+02, 4.419736658827761e+01, 4.152479093459875e+05, 3.370629572771671e+00, 5.155197072407174e+03
1765, 1.446399517279170e-01, 1.681166923638000e-03, 1.878943599618887e+00, 1.507719277532406e+02, 3.954324760616520e+01, 4.141438548537071e+05, 3.385686744677235e+00, 5.076618944086554e+03
1766, 1.419812277949360e-01, -2.656515646055000e-03, 1.901671069875595e+00, 1.087464761601118e+02, 5.019280921991838e+01, 4.183696372549020e+05, 3.496250445719185e+00, 6.573494105052513e+03
1767, 1.421580351872590e-01, -3.200738454448000e-03, 1.903305778724400e+00, 1.032846395686474e+02, 5.390396438301116e+01, 4.186639157961777e+05, 3.648587857919478e+00, 7.981249961833207e+03
1768, 1.421138992801550e-01, -3.647225054365000e-03, 1.905863629799671e+00, 9.717274047515737e+01, 5.445855562092177e+01, 4.191349445274150e+05, 3.722325708498273e+00, 8.815958374679996e+03
1769, 1.434118364729540e-01, -8.458661877399999e-05, 1.887372675709051e+00, 1.356501942360563e+02, 4.730694773000876e+01, 4.157086716228586e+05, 3.413211382397603e+00, 5.518455401423958e+03
1770, 1.426757791890750e-01, -1.226121165937000e-03, 1.893669658023967e+00, 1.242424551459986e+02, 4.976667846218765e+01, 4.168882937116115e+05, 3.441122738370314e+00, 5.888356341320483e+03
1771, 1.419394377481170e-01, -6.066973425437000e-03, 1.924500134703315e+00, 5.486732795050896e+01, 3.105905086222297e+01, 4.226154049929178e+05, 4.286782434886769e+00, 1.698820689890010e+04
1772, 1.418875580125540e-01, -5.384891084482000e-03, 1.918920016115476e+00, 6.714015068806862e+01, 4.386013174701522e+01, 4.215517482559421e+05, 4.088713065536806e+00, 1.404813630736396e+04
1773, 1.417386534787400e-01, -7.852858114860001e-03, 1.923791379867159e+00, 6.372466142423822e+01, -7.538023243446784e+00, 4.224352900955306e+05, 3.745194625443345e+00, 9.129858930157216e+03
1774, 1.418869933019700e-01, -8.260671247658001e-03, 1.922719653200242e+00, 6.667928804557830e+01, -1.349527307076260e+01, 4.222400177973678e+05, 3.712810053974903e+00, 8.568113649078605e+03
1775, 1.423076133619420e-01, -3.983931617055000e-03, 1.907119579702072e+00, 9.256976364201606e+01, 5.832862968578966e+01, 4.194029326353415e+05, 3.959954738360941e+00, 1.154446305992223e+04
1776, 1.518831188908830e-01, -1.466330943571900e-02, 1.898091103004292e+00, 1.170507943959467e+02, -4.731130593002518e+01, 4.177023665645616e+05, 3.789890722704686e+00, 8.081032047978520e+03
1777, 1.501985381124680e-01, -1.419849813758500e-02, 1.899299139979954e+00, 1.151169554222815e+02, -4.613283755157453e+01, 4.179214381689152e+05, 3.780990376489457e+00, 7.370978772228895e+03
1778, 1.510576995708900e-01, -1.411725300652600e-02, 1.898687843279845e+00, 1.160568105135366e+02, -4.701454892553608e+01, 4.178147057800806e+05, 3.873970763911885e+00, 8.597595570847847e+03
1779, 1.527416630536150e-01, -1.495202711787100e-02, 1.897675439367498e+00, 1.175615668479667e+02, -4.803461932971678e+01, 4.176259066154805e+05, 3.775067879873247e+00, 8.348375044840855e+03
1780, 1.535193924493560e-01, -1.552773924709600e-02, 1.897159609848482e+00, 1.181001004045801e+02, -4.893390606764992e+01, 4.175263113641497e+05, 3.693056974738544e+00, 7.706255697380711e+03
1781, 1.624785424605550e-01, -2.144462693154900e-02, 1.886461214542690e+00, 1.222245040494488e+02, -7.821087756628739e+01, 4.155436380208858e+05, 3.694913084503750e+00, 6.855724979793118e+03
1782, 1.617281141745970e-01, -2.090236990166100e-02, 1.888021205637252e+00, 1.216597878624358e+02, -7.464750408771447e+01, 4.158325999769419e+05, 3.667868917633098e+00, 6.624544948035817e+03
1783, 1.611456929411500e-01, -2.033198919209800e-02, 1.889501152333324e+00, 1.207569955586433e+02, -7.174564410083177e+01, 4.161080964748504e+05, 3.653962462543650e+00, 6.783234560135899e+03
1784, 1.631275429203620e-01, -2.222609124458000e-02, 1.884197833999421e+00, 1.237782514418646e+02, -8.196570443298909e+01, 4.151233583374954e+05, 3.717169745589924e+00, 6.574703459322194e+03
1785, 1.600813825517060e-01, -1.965503600543700e-02, 1.891153081497013e+00, 1.203178423677157e+02, -6.728459359749600e+01, 4.164143386779977e+05, 3.622380533316951e+00, 6.621991096696311e+03
1786, 1.591502745362740e-01, -1.898396174124500e-02, 1.892572238963356e+00, 1.197690558866576e+02, -6.356545500311492e+01, 4.166789845882182e+05, 3.609257037358848e+00, 6.739885460710007e+03
1787, 1.641582370967630e-01, -2.383421488929000e-02, 1.879077729197081e+00, 1.276927942825214e+02, -8.907301398924237e+01, 4.141691271969924e+05, 3.773558087097234e+00, 6.090708871347774e+03
1788, 1.651378066173080e-01, -2.609832988141000e-02, 1.870653651547154e+00, 1.348527228371374e+02, -9.839831424762392e+01, 4.126103531329746e+05, 3.897614363066162e+00, 5.494354870663845e+03
1789, 1.657359108895730e-01, -2.702353369303500e-02, 1.866456965409070e+00, 1.374824651800281e+02, -1.035777475695088e+02, 4.118277993361560e+05, 3.980366913834446e+00, 5.484968567235203e+03
1790, 1.646533641121840e-01, -2.499704623907700e-02, 1.875017240926482e+00, 1.312596119369908e+02, -9.365936449765967e+01, 4.134195661445520e+05, 3.830380587449691e+00, 5.672294971829427e+03
1791, 1.564384727864730e-01, -1.714524919897100e-02, 1.895502082411954e+00, 1.187337749191201e+02, -5.473288635740375e+01, 4.172224221549055e+05, 3.606618541826644e+00, 7.049602558859595e+03
1792, 1.557784408669320e-01, -1.675092133698900e-02, 1.895962806434408e+00, 1.186098566812333e+02, -5.307918630274681e+01, 4.173069818923118e+05, 3.612725072963090e+00, 7.085222278918239e+03
1793, 1.551037631904920e-01, -1.654523293870700e-02, 1.896191527446077e+00, 1.187642857277675e+02, -5.171495270573710e+01, 4.173483036989626e+05, 3.608191902913825e+00, 6.918855618521064e+03
1794, 1.545345256237290e-01, -1.627393943564400e-02, 1.896480664174093e+00, 1.186920920659290e+02, -5.062425444565004e+01, 4.174019474116134e+05, 3.619950391965116e+00, 7.006695096725723e+03
1795, 1.540127920866140e-01, -1.591807470712800e-02, 1.896836634232680e+00, 1.184216464206352e+02, -4.969493343200158e+01, 4.174682541068784e+05, 3.648762019251908e+00, 7.280065639119471e+03
1796, 1.570967750801790e-01, -1.737470117289400e-02, 1.895214446988096e+00, 1.185035774241036e+02, -5.638453594708017e+01, 4.171692372396166e+05, 3.616493181583378e+00, 7.313051700648184e+03
1797, 1.464793997168320e-01, -1.202704771897600e-02, 1.905507280101150e+00, 1.028800536050660e+02, -4.499339855688257e+01, 4.190765887593129e+05, 3.927346100567955e+00, 8.358623266126095e+03
1798, 1.460612865940570e-01, -1.174421541739600e-02, 1.906628265838596e+00, 1.006006350622260e+02, -4.457682610097169e+01, 4.192857233564261e+05, 3.948265267381920e+00, 8.588454326755404e+03
1799, 1.457460359538650e-01, -1.147375869508000e-02, 1.907578565500507e+00, 9.852401168056880e+01, -4.434339454209415e+01, 4.194608802276513e+05, 3.991669264345197e+00, 9.007416525488292e+03
1800, 1.423050419904530e-01, -9.073801212220000e-03, 1.919915173991118e+00, 7.347747582531989e+01, -2.311705743480627e+01, 4.217216841481914e+05, 3.670514110550803e+00, 7.717276188196396e+03
1801, 1.469557710469920e-01, -1.227545837375900e-02, 1.904392425954027e+00, 1.050669084631698e+02, -4.551931670657887e+01, 4.188699143333624e+05, 3.933051646628557e+00, 8.360400554849375e+03
1802, 1.496075014644650e-01, 5.409083212748000e-03, 1.855541617574811e+00, 1.846659726090387e+02, 7.558309883370979e+00, 4.097931525354774e+05, 3.594754116752753e+00, 5.224038490152766e+03
1803, 1.490011147564730e-01, 4.591801958688000e-03, 1.856632477952418e+00, 1.829149574495676e+02, 1.536965878833572e+01, 4.099921445657823e+05, 3.597991097010280e+00, 5.493640077330176e+03
1804, 1.504349355288170e-01, 6.226766422968000e-03, 1.853684743082507e+00, 1.868449066777850e+02, -1.122087669050559e+00, 4.094449527138379e+05, 3.625880174605464e+00, 5.087229956626068e+03
1805, 1.513350024771710e-01, 6.928086687605000e-03, 1.851671423848378e+00, 1.888091715899431e+02, -9.479843739564631e+00, 4.090703144009471e+05, 3.689564945556103e+00, 5.071816701343892e+03
1806, 1.477507891869490e-01, 3.652368969392000e-03, 1.862041503308872e+00, 1.755019986263904e+02, 2.540470117765405e+01, 4.109979136753105e+05, 3.551424418344907e+00, 5.525774279372849e+03
1807, 1.468307201937130e-01, 2.478814406341000e-03, 1.865945150743467e+00, 1.688777738392887e+02, 3.565491615816681e+01, 4.117191376335271e+05, 3.579921683921150e+00, 5.962014088522968e+03
1808, 1.527600079609030e-01, 8.794168715148000e-03, 1.852957401742907e+00, 1.856428653064699e+02, -2.590741799173122e+01, 4.092912013444039e+05, 3.812044553071494e+00, 4.742983523196737e+03
1809, 1.542634435149150e-01, 9.218498884463000e-03, 1.848793196487357e+00, 1.884311672729474e+02, -3.656362271507210e+01, 4.085193895992209e+05, 3.992989639948758e+00, 4.941949609834277e+03
1810, 1.570224598804780e-01, 1.100429178890900e-02, 1.848544360502621e+00, 1.831837598820477e+02, -5.875111197587675e+01, 4.084929839023743e+05, 4.410947033938767e+00, 4.944238029240964e+03
1811, 1.569388174945490e-01, 1.272295919469800e-02, 1.856995791204848e+00, 1.728412740340514e+02, -5.987179297820912e+01, 4.100432873869002e+05, 4.370738061879994e+00, 4.501044293500830e+03
1812, 1.577827318997590e-01, 1.409739197473600e-02, 1.861481818708899e+00, 1.658616078295161e+02, -6.545478587654119e+01, 4.109263290551842e+05, 4.395934772205027e+00, 4.400892194501897e+03
1813, 1.453662031769480e-01, 1.845775569480000e-03, 1.874760295525998e+00, 1.565118317097979e+02, 3.968821846452332e+01, 4.133623417376181e+05, 3.467123876083006e+00, 5.488072727202914e+03
1814, 1.461655725974160e-01, 2.034402900764000e-03, 1.869840488627861e+00, 1.631788242703941e+02, 3.915911214595288e+01, 4.124470065024075e+05, 3.545192175512520e+00, 5.880212167117409e+03
1815, 1.444732890321650e-01, 9.308883773500000e-04, 1.880295992009703e+00, 1.474388364470240e+02, 4.456630261627840e+01, 4.143984068053963e+05, 3.444790437702501e+00, 5.529692892832421e+03
1816, 1.431765676432330e-01, -7.937794191879999e-04, 1.890061559949586e+00, 1.301114984013817e+02, 5.055553275693585e+01, 4.162141312148725e+05, 3.478342767519897e+00, 6.058811447891314e+03
1817, 1.423624738844000e-01, -2.235111397947000e-03, 1.898347327776051e+00, 1.143762795365966e+02, 5.231827880645316e+01, 4.177505841924571e+05, 3.526537243033817e+00, 6.705049870883486e+03
1818, 1.427791105132980e-01, -1.827297599045000e-03, 1.894936696436437e+00, 1.201446238079727e+02, 5.391998553982392e+01, 4.171203350618805e+05, 3.560276923963539e+00, 6.859014699517557e+03
1819, 1.420739881180830e-01, -8.666993828503999e-03, 1.921419339937014e+00, 7.000673872082133e+01, -1.865301728683007e+01, 4.220036054009828e+05, 3.688300940096437e+00, 8.103040731294604e+03
1820, 1.421001690470320e-01, -5.716034821012000e-03, 1.922431806883536e+00, 5.655019606358386e+01, 4.234295341612103e+01, 4.222537572542909e+05, 4.453894814490830e+00, 1.966647807187808e+04
1821, 1.420803291024460e-01, -5.042811204381000e-03, 1.915768275773903e+00, 7.185179767829270e+01, 5.214999921329346e+01, 4.209694317769691e+05, 4.199543595825852e+00, 1.543563129235773e+04
1822, 1.422987322445460e-01, -4.689680523587000e-03, 1.911757223374525e+00, 7.906446735589971e+01, 5.882247167860837e+01, 4.202252316381331e+05, 4.299627883645141e+00, 1.653070792055516e+04
1823, 1.419212901503850e-01, -7.125497257987000e-03, 1.926436614707344e+00, 5.290621448933344e+01, 2.886960107600484e+00, 4.229066877247730e+05, 4.115257174705499e+00, 1.418309851850873e+04
1824, 1.420293407809150e-01, -7.547392192215000e-03, 1.925745563086346e+00, 5.583701320113997e+01, -6.612395506188184e+00, 4.227869592106523e+05, 4.061603848159820e+00, 1.294763818557281e+04
1825, 1.420379825563810e-01, -6.743947729879000e-03, 1.927543564137587e+00, 4.726002164331931e+01, 1.252598161755132e+01, 4.231378308585523e+05, 4.416667112675158e+00, 1.875338449273867e+04
1826, 1.421848151675640e-01, -6.382881973962000e-03, 1.926724220357479e+00, 4.382191153466580e+01, 2.440125430239064e+01, 4.229201135284944e+05, 4.683570649266492e+00, 2.346792641455437e+04
1827, 1.425212314651650e-01, -4.340024928279000e-03, 1.908220825365101e+00, 8.678353353704725e+01, 6.330302505443424e+01, 4.196273545045945e+05, 4.321618033316740e+00, 1.643514386650296e+04
1828, 1.523485566609720e-01, -1.467251971041500e-02, 1.897921869985504e+00, 1.172428411503309e+02, -4.772202284029411e+01, 4.176728974651227e+05, 3.821254847515559e+00, 8.683775364472871e+03
1829, 1.516571979683400e-01, -1.411217056478600e-02, 1.898347196243674e+00, 1.165572242785335e+02, -4.745474571376024e+01, 4.177522460642228e+05, 3.910297767652839e+00, 9.345224653627571e+03
1830, 1.505741217059100e-01, -1.395936032720600e-02, 1.899057506797541e+00, 1.153893203931855e+02, -4.679567289996964e+01, 4.178810571260066e+05, 3.888957215916285e+00, 8.521356433751816e+03
1831, 1.531979644726560e-01, -1.515398920974100e-02, 1.897482186126649e+00, 1.177531934724253e+02, -4.850510363488095e+01, 4.175910393793884e+05, 3.756755628041462e+00, 8.373184254658570e+03
1832, 1.496476195283270e-01, -1.356627369429200e-02, 1.899973260578252e+00, 1.137012952717131e+02, -4.652279959557082e+01, 4.180500428339034e+05, 3.915871018754630e+00, 8.457634350956321e+03
1833, 1.492358734185890e-01, -1.335205073063100e-02, 1.900447325468971e+00, 1.127472467321451e+02, -4.648947519014498e+01, 4.181360829049296e+05, 3.942227101670675e+00, 8.595099653217248e+03
1834, 1.480841083718830e-01, -1.277303996283700e-02, 1.902155784598521e+00, 1.093849829502245e+02, -4.633974819989447e+01, 4.184540427432182e+05, 3.953367918213371e+00, 8.487288053808807e+03
1835, 1.501122491313360e-01, -1.374877062721000e-02, 1.899482290082342e+00, 1.145992205577217e+02, -4.667806458533440e+01, 4.179589617454280e+05, 3.908267996650230e+00, 8.535462801443215e+03
1836, 1.607962717460170e-01, -1.972817946702800e-02, 1.890912028980280e+00, 1.194502699013582e+02, -6.965949926289345e+01, 4.163718442724533e+05, 3.656843314392760e+00, 7.386966294101639e+03
1837, 1.638000483672900e-01, -2.282832453248700e-02, 1.882252710138821e+00, 1.246798891247630e+02, -8.563200644237730e+01, 4.147613992425748e+05, 3.747937587950748e+00, 6.617619513319331e+03
1838, 1.589527457845030e-01, -1.827971821999200e-02, 1.893852695070028e+00, 1.182394344574553e+02, -6.205634284500444e+01, 4.169181322113370e+05, 3.634459131092028e+00, 7.681344382635338e+03
1839, 1.581775792949530e-01, -1.805796173380600e-02, 1.894210026042883e+00, 1.187342078779733e+02, -5.974918479538028e+01, 4.169833576805880e+05, 3.614968408626352e+00, 7.197921139915452e+03
1840, 1.598456342070390e-01, -1.904231925475200e-02, 1.892415823629807e+00, 1.189408644662900e+02, -6.566957714233874e+01, 4.166505951563595e+05, 3.640015042628468e+00, 7.485052540044022e+03
1841, 1.660213385331850e-01, -3.090021708095600e-02, 1.846461420480028e+00, 1.564154042349116e+02, -1.157808437863111e+02, 4.081022747141666e+05, 4.649809111109025e+00, 5.621609940973432e+03
1842, 1.661929760157650e-01, -2.951050590666100e-02, 1.854203401583889e+00, 1.484203682736469e+02, -1.127411076886705e+02, 4.095511946069441e+05, 4.319225763663617e+00, 5.502772663955320e+03
1843, 1.658818096889590e-01, -3.272845726585000e-02, 1.834656311483306e+00, 1.676918550977851e+02, -1.203696920469985e+02, 4.059035076710055e+05, 5.212672854426910e+00, 5.975565416023083e+03
1844, 1.670289718372680e-01, -2.864164013400800e-02, 1.857905509571412e+00, 1.415225107457572e+02, -1.147037070057331e+02, 4.102337002694617e+05, 4.176106538374423e+00, 5.865057500749130e+03
1845, 1.668127067013940e-01, -2.727218483028800e-02, 1.864639947288643e+00, 1.356261975866512e+02, -1.094774594679818e+02, 4.114866281442099e+05, 4.036854535662293e+00, 6.093498220568825e+03
1846, 1.577917400348140e-01, -1.746690348841800e-02, 1.895119013276067e+00, 1.178951020242872e+02, -5.807784534380568e+01, 4.171527249539014e+05, 3.640342938668652e+00, 7.968977856698210e+03
1847, 1.457202926570790e-01, -1.106693677571600e-02, 1.908038003892164e+00, 9.672674357797706e+01, -4.575481652445647e+01, 4.195426375043202e+05, 4.156226418231481e+00, 1.052963897914686e+04
1848, 1.448455462980390e-01, -1.102430113578200e-02, 1.910264170689455e+00, 9.334097729387661e+01, -4.181013948992590e+01, 4.199601076712210e+05, 3.879603586306584e+00, 8.283270704241675e+03
1849, 1.444228327738160e-01, -1.075526681300200e-02, 1.911705323648302e+00, 9.040639782179149e+01, -4.029870046799633e+01, 4.202253674927379e+05, 3.849106796307011e+00, 8.162506972836729e+03
1850, 1.440267858473100e-01, -1.045455691937600e-02, 1.913287077796860e+00, 8.722543437978213e+01, -3.857621926855033e+01, 4.205240336210430e+05, 3.837401080471298e+00, 8.211016678022699e+03
1851, 1.436729924149610e-01, -1.012340564518400e-02, 1.914824105682579e+00, 8.377081487327833e+01, -3.669123969366836e+01, 4.208018282276606e+05, 3.844915757441893e+00, 8.436607131245273e+03
1852, 1.433454928880250e-01, -9.768509953653999e-03, 1.916263945662714e+00, 8.000505809227950e+01, -3.444898850948675e+01, 4.210392812261299e+05, 3.863172705329335e+00, 8.783274116841121e+03
1853, 1.430383480505700e-01, -9.407494296082000e-03, 1.917899131656691e+00, 7.610699260101788e+01, -3.165321567821915e+01, 4.213314894257154e+05, 3.876581313765964e+00, 9.134316321644237e+03
1854, 1.427904437901480e-01, -9.064964066078001e-03, 1.919616607901775e+00, 7.223866014609995e+01, -2.864957373455643e+01, 4.216592002477903e+05, 3.892205316982696e+00, 9.550006913482512e+03
1855, 1.474806373095190e-01, -1.253469988252500e-02, 1.903287406565761e+00, 1.072559179472516e+02, -4.594450548485959e+01, 4.186667596375133e+05, 3.937334823707311e+00, 8.361058332754132e+03
1856, 1.485995973806660e-01, 3.791515422307000e-03, 1.856876607235463e+00, 1.818705832783276e+02, 2.257954161023839e+01, 4.100357056682356e+05, 3.631265288188677e+00, 5.879994609345141e+03
1857, 1.524957540500350e-01, 7.482093871487000e-03, 1.848177866532991e+00, 1.917343582171904e+02, -1.877517639880717e+01, 4.084061664939586e+05, 3.789975834445031e+00, 5.168370472829874e+03
1858, 1.475391317170640e-01, 2.835072597776000e-03, 1.861836445742614e+00, 1.746457259218512e+02, 3.225302725501307e+01, 4.109627349902843e+05, 3.622104860951921e+00, 6.100208155556527e+03
1859, 1.468524249064840e-01, 1.765850505425000e-03, 1.864915180950959e+00, 1.688706384485608e+02, 4.179140976915929e+01, 4.115382738844766e+05, 3.701447514429442e+00, 6.887198589030701e+03
1860, 1.559168645877100e-01, 9.433034298974999e-03, 1.843504159683768e+00, 1.914355147750004e+02, -4.848953534750812e+01, 4.075384367506443e+05, 4.219183450452576e+00, 5.230433981467952e+03
1861, 1.587261361441070e-01, 1.570209965500000e-02, 1.865856205826495e+00, 1.573849743571241e+02, -7.038802144148765e+01, 4.116747074125993e+05, 4.196643900345102e+00, 4.283860469039563e+03
1862, 1.444177245282920e-01, 2.386619709600000e-04, 1.881272900898856e+00, 1.444285722827392e+02, 4.968449069031588e+01, 4.145867675970203e+05, 3.552792826114217e+00, 6.339099114138344e+03
1863, 1.451736392297690e-01, 1.145668638900000e-03, 1.875969215689751e+00, 1.535329257907599e+02, 4.488825413011354e+01, 4.135956471893514e+05, 3.526254853071606e+00, 5.972974118303465e+03
1864, 1.425097423712570e-01, -2.764442061238000e-03, 1.899721760570360e+00, 1.097036616304392e+02, 5.627463361896223e+01, 4.180050278290102e+05, 3.674465629462095e+00, 8.060705733226467e+03
1865, 1.424858600200320e-01, -3.611798092427000e-03, 1.903726775192599e+00, 9.893416249752971e+01, 5.984384777729538e+01, 4.187385954850969e+05, 3.917477112897573e+00, 1.081569255977419e+04
1866, 1.439389553881180e-01, -3.924622518700000e-05, 1.884407669987959e+00, 1.395257848261763e+02, 4.964144870947137e+01, 4.151586879073278e+05, 3.518834646728773e+00, 6.183860995966664e+03
1867, 1.438340603639090e-01, -5.850677188020000e-04, 1.885897287974415e+00, 1.358920861194361e+02, 5.309796339771063e+01, 4.154355901086297e+05, 3.577304308001337e+00, 6.690963127400403e+03
1868, 1.432339263519290e-01, -1.454043674624000e-03, 1.891362673053796e+00, 1.259387572313477e+02, 5.523118678758088e+01, 4.164549297733411e+05, 3.603596264832165e+00, 7.091071630344071e+03
1869, 1.423258354230160e-01, -6.032356474169000e-03, 1.925337646349530e+00, 4.401964719431982e+01, 3.822088108411565e+01, 4.227286451803559e+05, 4.882021236396451e+00, 2.728764035101014e+04
1870, 1.422730223930090e-01, -5.378084415404000e-03, 1.918435929296412e+00, 6.164468873783716e+01, 5.322131254933592e+01, 4.214640066754036e+05, 4.597154024867309e+00, 2.192687834789142e+04
1871, 1.421629506744730e-01, -7.935492174532001e-03, 1.924500417607458e+00, 5.975176737439438e+01, -1.378300464703933e+01, 4.225599521067991e+05, 4.005462102849099e+00, 1.181770231544945e+04
1872, 1.423299638218580e-01, -8.313715349755000e-03, 1.923034749110524e+00, 6.377506443430097e+01, -1.960312507279401e+01, 4.222915134027024e+05, 3.960177270839461e+00, 1.090436765161809e+04
1873, 1.427055037688640e-01, -3.989885666779000e-03, 1.904382834493754e+00, 9.418861466425358e+01, 6.521984997251982e+01, 4.188747180426488e+05, 4.284248960266327e+00, 1.551404890520051e+04
1874, 1.521864682380190e-01, -1.424974485778100e-02, 1.898099669653675e+00, 1.169120202983215e+02, -4.773082979254088e+01, 4.177061481939172e+05, 3.902578551697478e+00, 9.613424419829333e+03
1875, 1.513462976373900e-01, -1.374784999787600e-02, 1.898538167398228e+00, 1.161155345977650e+02, -4.754355917365277e+01, 4.177858530001829e+05, 4.004950770466857e+00, 1.027222489669020e+04
1876, 1.509349068188050e-01, -1.361581973532700e-02, 1.898835206901156e+00, 1.156330851735411e+02, -4.748177125716413e+01, 4.178443164277581e+05, 4.020314815291615e+00, 1.016387687973457e+04
1877, 1.532238244835870e-01, -1.460753483515900e-02, 1.897758455963260e+00, 1.172421822717415e+02, -4.845641490837946e+01, 4.176414831637588e+05, 3.851965334360542e+00, 9.724677667269338e+03
1878, 1.526928200956590e-01, -1.436023980793600e-02, 1.897950012757154e+00, 1.170846531800193e+02, -4.804354070541945e+01, 4.176791278173614e+05, 3.891028217299644e+00, 9.870325405758975e+03
1879, 1.540959343364670e-01, -1.537400745204400e-02, 1.897256942409889e+00, 1.177323195364444e+02, -4.958866306260263e+01, 4.175490353068825e+05, 3.741983052250973e+00, 8.676736931800515e+03
