"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
737,2.050784313501258e-01,3.995165593752827e-04,1.302170760526154e+00,2.932276086192581e+02,2.354207376184548e+01,2.905617124319382e+05,1.029335464651634e+05,2.745949772563216e+02,6.790841720676618e-01,4.628314670739221e-02,
738,2.003945782333351e-01,2.454958771998255e-05,1.300258705245514e+00,2.937523543243769e+02,2.335331333595097e+01,2.901957732868839e+05,1.027216099802953e+05,2.744325617938131e+02,6.814588727099440e-01,4.018504035222213e-02,
739,1.955049051794473e-01,-3.628421263587240e-04,1.298429656944560e+00,2.942486807965441e+02,2.315346729438664e+01,2.898454443584014e+05,1.025191421056096e+05,2.742774663540379e+02,6.837213726007454e-01,3.435937690353874e-02,
740,1.904144191595233e-01,-7.619552629627110e-04,1.296630408710363e+00,2.947222053826691e+02,2.295414902663925e+01,2.895000373251936e+05,1.023207581247279e+05,2.741265744030886e+02,6.859178161419895e-01,2.865122044651561e-02,
741,1.851283040316984e-01,-1.172157063992315e-03,1.294879117745950e+00,2.951858404807668e+02,2.274140734709822e+01,2.891640866879750e+05,1.021274053799269e+05,2.739786134971560e+02,6.880670608455263e-01,2.308782911918129e-02,
742,1.796519934941216e-01,-1.592209815029312e-03,1.293214740518368e+00,2.956333810139945e+02,2.250880573071977e+01,2.888452657649082e+05,1.019431882229922e+05,2.738363880853980e+02,6.901288389001641e-01,1.778729855629378e-02,
743,1.739911872961725e-01,-2.021175744054055e-03,1.291595737164673e+00,2.960561929596277e+02,2.227373161759244e+01,2.885344224086914e+05,1.017647012291065e+05,2.736995926905168e+02,6.921080456475552e-01,1.265164353961665e-02,
744,1.681515781053632e-01,-2.458454234056916e-03,1.290001734030541e+00,2.964666735790549e+02,2.203530594883144e+01,2.882281097974276e+05,1.015892401278356e+05,2.735653005805403e+02,6.940474614188611e-01,7.603053357463360e-03,
745,1.621392193811443e-01,-2.903066695935768e-03,1.288458006062009e+00,2.968693380826946e+02,2.178162697666506e+01,2.879318190250321e+05,1.014189470831303e+05,2.734339405266999e+02,6.959410924524931e-01,2.703165078174108e-03,
746,1.559602934542584e-01,-3.353892774521564e-03,1.286970323461173e+00,2.972566242367290e+02,2.151560922523582e+01,2.876462624705039e+05,1.012548576975531e+05,2.733071083928201e+02,6.977662788772574e-01,-2.018223622912195e-03,
747,1.496209895430274e-01,-3.810058111390300e-03,1.285512189517178e+00,2.976278276404067e+02,2.124608266482731e+01,2.873659061931459e+05,1.010944954097063e+05,2.731837749994786e+02,6.995381230464025e-01,-6.632371523196779e-03,
748,1.431279595768550e-01,-4.270806364648197e-03,1.284089769668664e+00,2.979913500746016e+02,2.096733905811374e+01,2.870925566495765e+05,1.009379205667599e+05,2.730628129429007e+02,7.012730997373214e-01,-1.113754223708039e-02,
749,1.364876869395125e-01,-4.734997311628563e-03,1.282694533424453e+00,2.983454999246599e+02,2.067857684675121e+01,2.868243150195034e+05,1.007844508803043e+05,2.729442076449578e+02,7.029715691159736e-01,-1.555336743529372e-02,
750,1.297071964238099e-01,-5.201833784184429e-03,1.281319940670406e+00,2.986900578638542e+02,2.038057426396231e+01,2.865598072737631e+05,1.006334876358381e+05,2.728277437452754e+02,7.046368240623441e-01,-1.989707409367898e-02,
751,1.227934023650530e-01,-5.670210367556108e-03,1.280003120180901e+00,2.990276905782732e+02,2.006629077642843e+01,2.863068965025388e+05,1.004883840995837e+05,2.727146236407239e+02,7.062518259780415e-01,-2.407217776750449e-02,
752,1.157531550301360e-01,-6.139003115636210e-03,1.278712000376531e+00,2.993519649570194e+02,1.974601178833574e+01,2.860585250588796e+05,1.003465101620237e+05,2.726045651992449e+02,7.078208613590103e-01,-2.815435531615105e-02,
753,1.085939355123442e-01,-6.607588844926544e-03,1.277394480821273e+00,2.996691612670715e+02,1.942408845251322e+01,2.858042896969542e+05,1.002025220384039e+05,2.724941664955340e+02,7.093925256937489e-01,-3.229736491764217e-02,
754,1.013230090413186e-01,-7.075078811242463e-03,1.276118761713717e+00,2.999896676968698e+02,1.907775542737565e+01,2.855589736853532e+05,1.000622489801449e+05,2.723847306250108e+02,7.109483276375712e-01,-3.633347992899134e-02,
755,9.394766372471358e-02,-7.539746106937556e-03,1.274928321510311e+00,3.002990735884692e+02,1.870845155471594e+01,2.853306527918261e+05,9.993075061135164e+04,2.722807718256233e+02,7.124242260360248e-01,-4.011711840412945e-02,
756,8.647563150761234e-02,-8.000750258091802e-03,1.273708270760421e+00,3.005890110657068e+02,1.834654456779273e+01,2.850950029981264e+05,9.979763684691825e+04,2.721785404587468e+02,7.138737392462225e-01,-4.394723709915775e-02,
757,7.891464705376475e-02,-8.457944332015790e-03,1.272440066904842e+00,3.008845390384236e+02,1.797597136911342e+01,2.848497903365040e+05,9.965953566842715e+04,2.720727935109797e+02,7.153711865174156e-01,-4.792086002084180e-02,
758,7.127233180011568e-02,-8.909730260981918e-03,1.271275167999563e+00,3.011887927995556e+02,1.755948973238481e+01,2.846265638823670e+05,9.953066920062594e+04,2.719699693673946e+02,7.168253730612065e-01,-5.162877009001170e-02,
759,6.355641524403258e-02,-9.354006356848441e-03,1.270179193756003e+00,3.014681113031327e+02,1.712843257577405e+01,2.844160232954924e+05,9.940994594934481e+04,2.718744748318964e+02,7.181741996544968e-01,-5.510237316648262e-02,
760,5.577500505028404e-02,-9.790841253412763e-03,1.268986826041378e+00,3.017313126058081e+02,1.671348072973960e+01,2.841845312484552e+05,9.928105071952894e+04,2.717770895445334e+02,7.195481659920117e-01,-5.881111081295459e-02,
761,4.793611330253148e-02,-1.021984480448582e-02,1.267798183645193e+00,3.020156850734904e+02,1.626336821933931e+01,2.839552294952750e+05,9.915109286526268e+04,2.716758111564558e+02,7.209753705073059e-01,-6.255042364292149e-02,
762,4.004754432811083e-02,-1.063838805469860e-02,1.266758365277723e+00,3.022971511279249e+02,1.575895581701025e+01,2.837565643044802e+05,9.903547637742397e+04,2.715817648621384e+02,7.222990924931094e-01,-6.587708842029782e-02,
763,3.211745933968405e-02,-1.104507039272220e-02,1.265716930329879e+00,3.025426576993387e+02,1.525859879988943e+01,2.835552409777035e+05,9.892203206134235e+04,2.714938723676791e+02,7.235348166236324e-01,-6.914125270652614e-02,
764,2.415414797925153e-02,-1.144048540895304e-02,1.264578825161641e+00,3.027882551245503e+02,1.475932505434191e+01,2.833339693076762e+05,9.879933121190630e+04,2.714011549876862e+02,7.248370635154586e-01,-7.267175775475516e-02,
765,1.616567641621126e-02,-1.182317892866486e-02,1.263531862011322e+00,3.030555964268753e+02,1.419826596284338e+01,2.831330268131259e+05,9.868384559100162e+04,2.713085369702860e+02,7.261364967189814e-01,-7.599465706210147e-02,
766,8.160110583975184e-03,-1.219037850459610e-02,1.262609053592010e+00,3.032991541013293e+02,1.359618255551671e+01,2.829562324018641e+05,9.858173704244540e+04,2.712259002441895e+02,7.272946981102261e-01,-7.893265421372644e-02,
767,1.457953249972504e-04,-1.254181375070434e-02,1.261637650296800e+00,3.035118990106432e+02,1.300166460931991e+01,2.827673866236045e+05,9.847699871844222e+04,2.711463455196431e+02,7.284086445212539e-01,-8.194631861243130e-02,
768,-7.869021491021406e-03,-1.287747861549918e-02,1.260654663330699e+00,3.037367033364589e+02,1.237588936130384e+01,2.825770074899006e+05,9.837030154712810e+04,2.710637612297804e+02,7.295639996566436e-01,-8.501634545974016e-02,
769,-1.587624374429946e-02,-1.319511727983192e-02,1.259796136842024e+00,3.039631772510841e+02,1.168632248020689e+01,2.824125380241387e+05,9.827530779562354e+04,2.709865479838838e+02,7.306432069157646e-01,-8.774962661287397e-02,
770,-2.386760339645162e-02,-1.349302538474815e-02,1.259005970532038e+00,3.041567155856816e+02,1.097006955717779e+01,2.822600662915875e+05,9.818898111890530e+04,2.709184336703306e+02,7.315944643906882e-01,-9.023352765635789e-02,
771,-3.183489206077359e-02,-1.377107984809840e-02,1.258218659111518e+00,3.043332999176840e+02,1.023673991574232e+01,2.821071255173783e+05,9.810398941969105e+04,2.708533049593343e+02,7.325033387415746e-01,-9.267901702756128e-02,
772,-3.976999845929571e-02,-1.402828762742396e-02,1.257499526218454e+00,3.045106432774061e+02,9.454068782295133e+00,2.819684303840360e+05,9.802536082071532e+04,2.707909910273859e+02,7.333723412504138e-01,-9.494141917795286e-02,
773,-4.766472804611666e-02,-1.426289068694412e-02,1.256875520196501e+00,3.046695361035009e+02,8.621575502040525e+00,2.818482599586151e+05,9.795695580323225e+04,2.707363718763540e+02,7.341335264817974e-01,-9.690965542617881e-02,
774,-5.551096010032637e-02,-1.447402152329672e-02,1.256330638264840e+00,3.048013814311257e+02,7.752474371601659e+00,2.817427436808510e+05,9.789781133702802e+04,2.706902565376454e+02,7.347758546566859e-01,-9.861143530356824e-02,
775,-6.330076058693876e-02,-1.466084634224367e-02,1.255906334045632e+00,3.049155643519204e+02,6.835867294250328e+00,2.816611256503991e+05,9.785120695624698e+04,2.706528024501387e+02,7.352972960635553e-01,-9.995239587860311e-02,
776,-7.102615251548995e-02,-1.482206820572580e-02,1.255551868650711e+00,3.050028298332984e+02,5.880862619793651e+00,2.815922761477708e+05,9.781294132249559e+04,2.706233415143146e+02,7.357073181348747e-01,-1.010534234081915e-01,
777,-7.867895121090325e-02,-1.495750224537234e-02,1.255273876373048e+00,3.050691042332572e+02,4.877928619880707e+00,2.815379908087812e+05,9.778322151746028e+04,2.706010283199831e+02,7.360177758377937e-01,-1.019085594744194e-01,
778,-8.625157804083004e-02,-1.506562651602946e-02,1.255194893921447e+00,3.051127901771711e+02,3.803037916712964e+00,2.815235820282715e+05,9.777376413897864e+04,2.705918821574093e+02,7.361450218522974e-01,-1.021806792081122e-01,
779,-9.373628246075202e-02,-1.514523986395607e-02,1.255302763603124e+00,3.051103429990952e+02,2.677622305012533e+00,2.815449555658753e+05,9.778498834382120e+04,2.705996905311866e+02,7.360364109660769e-01,-1.018577220970480e-01,
780,-1.011252877650534e-01,-1.519609700308937e-02,1.255459921227385e+00,3.050638692628786e+02,1.525941563598670e+00,2.815737748072268e+05,9.780366144238978e+04,2.706174845068643e+02,7.357888565282876e-01,-1.013204359326451e-01,
781,-1.084108249226512e-01,-1.521850925878006e-02,1.255774034643841e+00,3.049987354290548e+02,2.993420906969310e-01,2.816341520826223e+05,9.783820587814643e+04,2.706453522128643e+02,7.354010412397748e-01,-1.003264794491521e-01,
782,-1.155857957266250e-01,-1.521012702864236e-02,1.256436263728680e+00,3.048891097767010e+02,-1.026570563674617e+00,2.817640219216278e+05,9.790845179521544e+04,2.706969189814733e+02,7.346830718772399e-01,-9.830527449442286e-02,
783,-1.226426848260656e-01,-1.517029330486014e-02,1.257290717078567e+00,3.046911764899791e+02,-2.378934000991876e+00,2.819280832676796e+05,9.800259291281890e+04,2.707730577822824e+02,7.336221901728578e-01,-9.559652640936446e-02,
784,-1.295740701356807e-01,-1.510046542410426e-02,1.258375707569889e+00,3.044496695611002e+02,-3.787550786896203e+00,2.821374628403343e+05,9.812107915254611e+04,2.708666785911682e+02,7.323164225039165e-01,-9.218728947722239e-02,
785,-1.363729292506013e-01,-1.499889970605536e-02,1.259636803989805e+00,3.041472169995384e+02,-5.259572725479523e+00,2.823797622714495e+05,9.825986154802902e+04,2.709782281533614e+02,7.307587278920583e-01,-8.819406571300477e-02,
786,-1.430321441652144e-01,-1.486705950472148e-02,1.261244294386030e+00,3.037716001746334e+02,-6.818688456539250e+00,2.826896236400271e+05,9.843575475019215e+04,2.711173139693302e+02,7.288136359878329e-01,-8.313304257388000e-02,
787,-1.495459916141842e-01,-1.470209362838858e-02,1.263582109023381e+00,3.032949810241162e+02,-8.482489262841685e+00,2.831450464934827e+05,9.868677744399210e+04,2.713058083775306e+02,7.261724585191742e-01,-7.591029805536968e-02,
788,-1.558925829436141e-01,-1.450560521804346e-02,1.266204898470309e+00,3.026579010044823e+02,-1.007170762306058e+01,2.836493733375346e+05,9.897500923557664e+04,2.715345855504248e+02,7.229588232416755e-01,-6.761692600516508e-02,
789,-1.620785373572822e-01,-1.428331765303403e-02,1.268855470924844e+00,3.019773723568494e+02,-1.160449491291253e+01,2.841572850336056e+05,9.926805190181559e+04,2.717696372733998e+02,7.196477789117528e-01,-5.918512934476522e-02,
790,-1.680982608250144e-01,-1.403509518945114e-02,1.271681612625719e+00,3.012935453185769e+02,-1.321732315736978e+01,2.847025940982444e+05,9.957674996554760e+04,2.720089210821931e+02,7.162673062803800e-01,-5.030287565708879e-02,
791,-1.739453631762150e-01,-1.376118231122143e-02,1.274696881659074e+00,3.005347734951100e+02,-1.491451209024691e+01,2.852834258735416e+05,9.990707643696887e+04,2.722656917739196e+02,7.126286145865099e-01,-4.079830188863823e-02,
792,-1.796138675941935e-01,-1.346191968087113e-02,1.277978226934405e+00,2.996861438621087e+02,-1.670398958700297e+01,2.859150155360863e+05,1.002670480017939e+05,2.725450924430545e+02,7.086558580680018e-01,-3.044074175213577e-02,
793,-1.850979699143178e-01,-1.313766802840364e-02,1.281570446909304e+00,2.987320055425990e+02,-1.859469762766122e+01,2.866059392566408e+05,1.006616266722119e+05,2.728506875158574e+02,7.042943948779076e-01,-1.908742191582884e-02,
794,-1.903920716828422e-01,-1.278889684226790e-02,1.285520381280898e+00,2.976559126426449e+02,-2.059672055484089e+01,2.873652254775264e+05,1.010959375952132e+05,2.731859313192534e+02,6.994898407848334e-01,-6.590875125772291e-03,
795,-1.954906729076167e-01,-1.241613603120134e-02,1.289872706338405e+00,2.964370003172067e+02,-2.272161044762755e+01,2.882012608175344e+05,1.015750950561539e+05,2.735545712173411e+02,6.941820348298630e-01,7.196053347198943e-03,
796,-2.003886738385403e-01,-1.201997545060654e-02,1.294676676742039e+00,2.950514757899091e+02,-2.498282084101646e+01,2.891233193910769e+05,1.021047082729599e+05,2.739605545610552e+02,6.883059190295977e-01,2.243475906224713e-02,
797,-2.050810745489335e-01,-1.160103496098667e-02,1.299990225152317e+00,2.934705218730311e+02,-2.739692157633954e+01,2.901423236039603e+05,1.026913614797004e+05,2.744084098685551e+02,6.817854641773385e-01,3.931469198427982e-02,
798,-2.095629750277086e-01,-1.116001444926693e-02,1.305879681754896e+00,2.916581971558142e+02,-2.998273372435420e+01,2.912706960391957e+05,1.033426752608388e+05,2.749034103283939e+02,6.745303798043759e-01,5.805512127111042e-02,
799,-2.138299751923806e-01,-1.069763387357346e-02,1.312421185959543e+00,2.895697772431478e+02,-3.276204926478572e+01,2.925226236009935e+05,1.040674711310554e+05,2.754516390694456e+02,6.664339390834407e-01,7.890987077363205e-02,
800,-2.178776749538859e-01,-1.021464327490616e-02,1.319713348092384e+00,2.871485648144358e+02,-3.576224032915884e+01,2.939166163146317e+05,1.048770368876103e+05,2.760605770810409e+02,6.573624781752074e-01,1.022037273649028e-01,
801,-2.217019742619903e-01,-9.711831756377211e-03,1.327872110612463e+00,2.843199729678355e+02,-3.901279144206672e+01,2.954741917609461e+05,1.057848909925156e+05,2.767393939969083e+02,6.471482723340158e-01,1.283256614440472e-01,
802,-2.252990731328827e-01,-9.189975425657693e-03,1.337041854521072e+00,2.809873682935367e+02,-4.254775648044896e+01,2.972221733365602e+05,1.068078394926709e+05,2.774991900742593e+02,6.355817197142919e-01,1.577592379879401e-01,
803,-2.286653716173996e-01,-8.649858350305784e-03,1.347402745590220e+00,2.770214374597165e+02,-4.640496233981168e+01,2.991939000465813e+05,1.079669860866419e+05,2.783537922064274e+02,6.223928363954417e-01,1.911116794784524e-01,
804,-2.317976697469576e-01,-8.092249537284123e-03,1.359184056643549e+00,2.722461500021351e+02,-5.062337741053726e+01,3.014316625491596e+05,1.092893230533381e+05,2.793206580626060e+02,6.072268849171550e-01,2.291596421277584e-01,
805,-2.346928674756235e-01,-7.517878969406009e-03,1.372682860190905e+00,2.664172434761123e+02,-5.523735875203717e+01,3.039901122455110e+05,1.108099681473056e+05,2.804220832052558e+02,5.896079387847155e-01,2.729135786774404e-01,
806,-2.373482646620495e-01,-6.927415669777772e-03,1.388266535887460e+00,2.591904539224112e+02,-6.025910206909458e+01,3.069360864341187e+05,1.125731009023128e+05,2.816860671234024e+02,5.688950385523107e-01,3.236446789172567e-01,
807,-2.397615610702851e-01,-6.321434783747420e-03,1.406423710356169e+00,2.500715672631986e+02,-6.565771419255188e+01,3.103584819360139e+05,1.146374773530088e+05,2.831483488744158e+02,5.441951249442736e-01,3.830435462773884e-01,
808,-2.419309564202156e-01,-5.700335656210072e-03,1.427763272098986e+00,2.383341378948036e+02,-7.128302138999308e+01,3.143665121240278e+05,1.170778806102534e+05,2.848539449082260e+02,5.142344314519370e-01,4.532619356285320e-01,
809,-2.438548504955540e-01,-5.064253898976395e-03,1.453029428090089e+00,2.229088231119294e+02,-7.672447728383173e+01,3.190920757810617e+05,1.199872964817613e+05,2.868563381372019e+02,4.771674769737365e-01,5.369753530088223e-01,
810,-2.455324432191595e-01,-4.412812482374434e-03,1.483015550612844e+00,2.022353777795499e+02,-8.099271485646210e+01,3.246721248447318e+05,1.234685167969697e+05,2.892105412975647e+02,4.302730635295345e-01,6.371414557972672e-01,
811,-2.469636349084012e-01,-3.744754888020961e-03,1.518104841100860e+00,1.741919627573607e+02,-8.182792907940305e+01,3.311597050473183e+05,1.275842915105633e+05,2.919436498903518e+02,3.695847732219296e-01,7.555657655758959e-01,
812,-2.481484269326842e-01,-3.057214160140642e-03,1.557731771310653e+00,1.364019090728386e+02,-7.446068147025117e+01,3.384422791087384e+05,1.322762656492996e+05,2.949801825438238e+02,2.893384256066687e-01,8.905692187639019e-01,
813,-2.490865227902771e-01,-2.344808487836947e-03,1.597547197501035e+00,8.881074464750806e+01,-5.002519031544691e+01,3.457505577380787e+05,1.369994955740422e+05,2.978988746454986e+02,1.841427670735863e-01,1.026472003218067e+00,
814,-2.497741294832011e-01,-1.599637872586704e-03,1.622545995595934e+00,3.996004218146453e+01,3.938002827716215e+00,3.503592719119961e+05,1.399449701352876e+05,2.996152185935717e+02,7.121696844673076e-02,1.111222947125156e+00,
815,-2.501995556802065e-01,-8.157793200892848e-04,1.606869116779393e+00,1.361830747216017e+01,9.278574796560667e+01,3.476154332818367e+05,1.379515411199683e+05,2.982288438192917e+02,1.683417409687477e-01,1.053865469697595e+00,
816,-2.504930994363728e-01,-2.140143890742588e-07,1.531541827259475e+00,5.349583683240309e+01,1.814757356943904e+02,3.339134494142915e+05,1.288909730251222e+05,2.923460513885109e+02,3.598926547376043e-01,7.931632696256298e-01,
817,-2.503419651226530e-01,8.589294717798973e-04,1.398912127384048e+00,1.180070979314663e+02,2.385261430312120e+02,3.091794126525614e+05,1.135466979198902e+05,2.819601065152887e+02,5.643294121665815e-01,3.516582517759279e-01,
818,-2.499006056769585e-01,1.678371352478289e-03,1.243451249650170e+00,1.903210628739796e+02,2.433255159286264e+02,2.793555348320781e+05,9.639309369956734e+04,2.692903235252499e+02,7.541188018429590e-01,-1.419070867976759e-01,
819,-2.491940173141950e-01,2.448233398967697e-03,1.110435433610550e+00,2.415428792883096e+02,2.153468089180489e+02,2.531530053072946e+05,8.240063491180344e+04,2.577750256306171e+02,9.041345805596774e-01,-5.445159245880293e-01,
820,-2.482385119644017e-01,3.176277760777035e-03,1.014101165848631e+00,2.702371834453457e+02,1.797600027849514e+02,2.337275416919242e+05,7.271561527397847e+04,2.490863870915123e+02,1.010140664442888e+00,-8.231856394326634e-01,
821,-2.470393002567337e-01,3.873440827416709e-03,9.525127920431917e-01,2.852973503865018e+02,1.491147078748480e+02,2.211367850900954e+05,6.669547361263804e+04,2.432367187714562e+02,1.079430460576615e+00,-9.964048194473357e-01,
822,-2.455967877547868e-01,4.547486754655559e-03,9.159592589740875e-01,2.936932448722716e+02,1.254064864501649e+02,2.136102524685239e+05,6.317618722853687e+04,2.395967083003520e+02,1.121977231069818e+00,-1.097666207631193e+00,
823,-2.439101766558395e-01,5.202775685013874e-03,8.952199003418017e-01,2.989030732913830e+02,1.072537974253518e+02,2.093209703435328e+05,6.119840991715943e+04,2.374728709228712e+02,1.146651124099445e+00,-1.154573334307037e+00,
824,-2.419791675643110e-01,5.841424904585085e-03,8.840376684274562e-01,3.024852830112407e+02,9.309594967556075e+01,2.070006657538536e+05,6.013964767370421e+04,2.363163124621092e+02,1.160049244280454e+00,-1.185037389466990e+00,
825,-2.398040604067229e-01,6.464302937163591e-03,8.783783845302591e-01,3.051455799423208e+02,8.177266757498302e+01,2.058242932650191e+05,5.960588988076071e+04,2.357279765858099e+02,1.166855660827472e+00,-1.200395348203052e+00,
826,-2.373860548648025e-01,7.071560750451519e-03,8.760223195406553e-01,3.072592386028533e+02,7.250327059298618e+01,2.053372885388691e+05,5.938093718226595e+04,2.354699374313632e+02,1.169839091427730e+00,-1.206867973627397e+00,
827,-2.347267505274954e-01,7.662968895826904e-03,8.773634039780827e-01,3.091599207053189e+02,6.478981276293089e+01,2.056202531593093e+05,5.950323272784224e+04,2.355942234513715e+02,1.168402343349080e+00,-1.203349130497806e+00,
828,-2.318282470309850e-01,8.238056612495451e-03,8.865989880097092e-01,3.112354545960731e+02,5.831354944625207e+01,2.075234854346442e+05,6.039083051595581e+04,2.366177733411759e+02,1.156559537905686e+00,-1.177810036953347e+00,
829,-2.286931441526698e-01,8.796224943148835e-03,9.104925142753544e-01,3.137196259840748e+02,5.282455055258563e+01,2.124046685231706e+05,6.272984786340252e+04,2.393323730123377e+02,1.125053888381076e+00,-1.110508852071495e+00,
830,-2.253244418192236e-01,9.336784862943315e-03,9.512865133100716e-01,3.162995930750394e+02,4.805928855195915e+01,2.207007444127785e+05,6.676099178033427e+04,2.437895200361575e+02,1.072935771563654e+00,-9.945196473163734e-01,
831,-2.217252400782078e-01,9.858999380351199e-03,9.963891714905807e-01,3.182193963746810e+02,4.377850188801915e+01,2.298584041097676e+05,7.123255016403719e+04,2.483436648087483e+02,1.019014340382784e+00,-8.658582768395378e-01,
832,-2.178990390104438e-01,1.036210459777094e-02,1.027953639838931e+00,3.192513201873313e+02,3.988737091996772e+01,2.362633504589439e+05,7.436583120407138e+04,2.513063717538412e+02,9.834645387824110e-01,-7.757035258316695e-01,
833,-2.138497386459415e-01,1.084533368168376e-02,1.042005882645765e+00,3.196901288350871e+02,3.634112912497020e+01,2.391038392844180e+05,7.577169469563058e+04,2.526041156160577e+02,9.677533427524840e-01,-7.352522316728828e-01,
834,-2.095812389115315e-01,1.130792279421984e-02,1.046158178168360e+00,3.198238326440908e+02,3.306856072805000e+01,2.399244193650373e+05,7.620587050883382e+04,2.530431971805097e+02,9.624165079037946e-01,-7.227595724339434e-01,
835,-2.050979396692561e-01,1.174912200341207e-02,1.049117352729164e+00,3.198005837549790e+02,3.002959304288748e+01,2.404951754449127e+05,7.652930966038325e+04,2.534004124902059e+02,9.580663409853017e-01,-7.134531694009689e-01,
836,-2.004043407916012e-01,1.216821124745299e-02,1.055184238365789e+00,3.196965099765179e+02,2.721663011975789e+01,2.416931324851958e+05,7.716471675572821e+04,2.540352965483613e+02,9.503169215033034e-01,-6.951704275283048e-01,
837,-1.955052422582612e-01,1.256451035218140e-02,1.064176164993540e+00,3.195305622475194e+02,2.461577042842276e+01,2.434839013469300e+05,7.809117062579661e+04,2.549130080651001e+02,9.395622513190779e-01,-6.685133173268587e-01,
838,-1.904056441837498e-01,1.293738909591559e-02,1.073949784284865e+00,3.192950660192532e+02,2.220477881836475e+01,2.454330492009596e+05,7.909553227159544e+04,2.558418401358055e+02,9.281279942885522e-01,-6.396145454191022e-01,
839,-1.851105469350766e-01,1.328625726625799e-02,1.082893764255528e+00,3.189944770418995e+02,1.995999967912419e+01,2.472132847022603e+05,8.001811169682721e+04,2.566882787717933e+02,9.176574331607232e-01,-6.130689156769821e-01,
840,-1.796256506152198e-01,1.361059465157326e-02,1.090760810757135e+00,3.186362863361807e+02,1.785970010475213e+01,2.487737719653059e+05,8.083482761798467e+04,2.574379584196455e+02,9.083397587248307e-01,-5.895693254470200e-01,
841,-1.739563573296659e-01,1.390994072604218e-02,1.098033362667382e+00,3.182273313064278e+02,1.588678783777127e+01,2.502125968365503e+05,8.159361071979281e+04,2.581334039794477e+02,8.996594245275138e-01,-5.677366520486120e-01,
842,-1.681085617878816e-01,1.418391550297802e-02,1.105143548371558e+00,3.177705650195591e+02,1.403007707785309e+01,2.516174331053580e+05,8.233713915683491e+04,2.588097734876832e+02,8.911797348695545e-01,-5.463429052852931e-01,
843,-1.620881957314794e-01,1.443217916281000e-02,1.112273222892239e+00,3.172723008666999e+02,1.228200536206778e+01,2.530258306911885e+05,8.308303073255776e+04,2.594803294465180e+02,8.827371386651119e-01,-5.248811632873820e-01,
844,-1.559014351625110e-01,1.465454564456247e-02,1.119373332444290e+00,3.166630996828592e+02,1.063155762533799e+01,2.544220907955604e+05,8.383227381336501e+04,2.601596153676519e+02,8.741480015746307e-01,-5.033229875184413e-01,
845,-1.495552127461167e-01,1.485042909522025e-02,1.126513360270797e+00,3.160039000569688e+02,9.210428138953423e+00,2.558255168156138e+05,8.458637867014635e+04,2.608360877777456e+02,8.655545194876381e-01,-4.816249225417343e-01,
846,-1.430689833408116e-01,1.502575260825044e-02,1.133238499156982e+00,3.154168613182654e+02,8.015739602728987e+00,2.571526530642822e+05,8.529158250445488e+04,2.614498785105534e+02,8.577235537544234e-01,-4.613339000386313e-01,
847,-1.364345901928110e-01,1.518175453702079e-02,1.138984921808583e+00,3.148323535411759e+02,6.853964715457197e+00,2.582813632864686e+05,8.589942846469421e+04,2.619846773967662e+02,8.508717492132111e-01,-4.438441822328141e-01,
848,-1.296596554450501e-01,1.531591297561602e-02,1.144258127252343e+00,3.142480170805715e+02,5.741735513875915e+00,2.593145959009466e+05,8.645966713326395e+04,2.624781434998226e+02,8.445244481117796e-01,-4.277242820309051e-01,
849,-1.227510801800686e-01,1.542992429755444e-02,1.149364651433349e+00,3.136591910804049e+02,4.691280062573174e+00,2.603147071679815e+05,8.700266681298008e+04,2.629531154828957e+02,8.383924720994197e-01,-4.121004039629404e-01,
850,-1.157160237095319e-01,1.552264370337094e-02,1.154311485344559e+00,3.130522943753045e+02,3.705759116521520e+00,2.612818932187104e+05,8.753025769206263e+04,2.634139570071403e+02,8.324203471077658e-01,-3.969198875234733e-01,
851,-1.085616278122125e-01,1.559615310806192e-02,1.159098122224083e+00,3.124824733182696e+02,2.809432757925513e+00,2.622202859365571e+05,8.803825720185009e+04,2.638486197630755e+02,8.267674650660080e-01,-3.823030789027859e-01,
852,-1.012950369069435e-01,1.565059820028041e-02,1.163523201475270e+00,3.119084529987690e+02,1.922388982985081e+00,2.630851338976605e+05,8.851060902299835e+04,2.642554015949364e+02,8.214595574778554e-01,-3.687119709620600e-01,
853,-9.392404361829340e-02,1.568455521080578e-02,1.167800570209740e+00,3.113096393635296e+02,1.062754497115281e+00,2.639186694521211e+05,8.896963019110213e+04,2.646529227801590e+02,8.162549857128101e-01,-3.555044295417458e-01,
854,-8.645616227697531e-02,1.569944552137726e-02,1.172074083905051e+00,3.107174945928994e+02,2.766425925668466e-01,2.647528653088236e+05,8.942685677561587e+04,2.650430955250076e+02,8.111297790602134e-01,-3.423485241651362e-01,
855,-7.889891615766643e-02,1.569618618102954e-02,1.176186960312102e+00,3.101375087007828e+02,-4.640150300686825e-01,2.655557594160861e+05,8.986682749290841e+04,2.654157203792934e+02,8.062187177518744e-01,-3.296891265683508e-01,
856,-7.126011241280285e-02,1.567493295481637e-02,1.180098445509770e+00,3.095492550387514e+02,-1.186032096899337e+00,2.663173207621088e+05,9.028724112759477e+04,2.657735372430686e+02,8.014872584831985e-01,-3.175924502500823e-01,
