"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
3759, 1.766495468726130e+01, 9.196286143911856e-04, 9.999632762056349e-01, 1.749287947985555e-01, 2.999450292374180e-02, 2.515739887035491e+00, 2.144233303782787e-09, 1.029741230897839e-02
3760, 2.161533685180650e+01, 9.189733168679222e-04, 9.999599023024087e-01, 1.749074115680000e-01, 3.014898158339989e-02, 2.515729115435899e+00, 2.060665372864951e-09, 9.989848470769650e-03
3761, 2.650110385612450e+01, 9.184434766921978e-04, 9.999571891802789e-01, 1.748838939301121e-01, 3.027558356855299e-02, 2.515719409752619e+00, 1.983364235501169e-09, 9.689435349705629e-03
3762, 3.254373928382640e+01, 9.180150749329124e-04, 9.999549989525164e-01, 1.748668998844887e-01, 3.038004119983890e-02, 2.515711995069809e+00, 1.907038529529661e-09, 9.374283031048364e-03
3763, 4.001717034998530e+01, 9.176686911066718e-04, 9.999532240820552e-01, 1.748581774093538e-01, 3.046641500607892e-02, 2.515706926526233e+00, 1.827665125772620e-09, 9.031026810429417e-03
3764, 4.926018568143390e+01, 9.173886228005035e-04, 9.999517819005663e-01, 1.748552746146753e-01, 3.053769292004662e-02, 2.515703575726505e+00, 1.742604704457663e-09, 8.652029829564922e-03
3765, 6.069179342104800e+01, 9.171621738436563e-04, 9.999506083936293e-01, 1.748549970152009e-01, 3.059632477444036e-02, 2.515701234481096e+00, 1.650491725698295e-09, 8.233982109821283e-03
3766, 7.483021587586670e+01, 9.169790787596069e-04, 9.999496519633573e-01, 1.748553166728180e-01, 3.064448001377491e-02, 2.515699434229603e+00, 1.551048416323867e-09, 7.777176825301279e-03
3767, 9.231638178219050e+01, 9.168310374072863e-04, 9.999488743314263e-01, 1.748555192085196e-01, 3.068408947891185e-02, 2.515697975404803e+00, 1.444897711037927e-09, 7.285075225232429e-03
3768, 1.139429811486040e+02, 9.167113387156984e-04, 9.999482433277198e-01, 1.748555642844578e-01, 3.071681366056300e-02, 2.515696789383077e+00, 1.333388035617379e-09, 6.763917655990448e-03
3769, 1.406903998029250e+02, 9.166145564549090e-04, 9.999477408477790e-01, 1.748555412444571e-01, 3.074403534532298e-02, 2.515695870841077e+00, 1.218415504564094e-09, 6.222230340917212e-03
3770, 1.737711626426230e+02, 9.165363032519768e-04, 9.999473291788581e-01, 1.748554042151572e-01, 3.076693500228462e-02, 2.515695116382579e+00, 1.102230052312936e-09, 5.670162457193063e-03
3771, 2.146849003082790e+02, 9.164730317007730e-04, 9.999471118352378e-01, 1.748552235844003e-01, 3.078632179171787e-02, 2.515694923762705e+00, 9.872293247221423e-10, 5.118685069965706e-03
3772, 2.652863310517490e+02, 9.164218735495191e-04, 9.999467851415716e-01, 1.748544214412451e-01, 3.080302577526809e-02, 2.515694159070410e+00, 8.757548983264963e-10, 4.578722119841125e-03
3773, 3.278693395808240e+02, 9.163805096760256e-04, 9.999476111509035e-01, 1.748541856715183e-01, 3.081738601339769e-02, 2.515697438356264e+00, 7.699499894385472e-10, 4.060481198373557e-03
3774, 4.052709643768950e+02, 9.163470649563002e-04, 9.999450666724415e-01, 1.748464743854257e-01, 3.083078432301691e-02, 2.515687635666278e+00, 6.717135110297230e-10, 3.573035005075048e-03
3775, 5.010000078023450e+02, 9.163202740619013e-04, 9.999545140493630e-01, 1.748504797464197e-01, 3.084083875505848e-02, 2.515721568064795e+00, 6.251528951144923e-10, 3.340168364690938e-03
3776, 5.010000078023450e+02, -1.209450622974128e-03, 9.999545140749641e-01, 1.748504797740238e-01, 3.084083847711877e-02, 2.515721568150227e+00, 6.251541369050771e-10, 3.340173465672617e-03
3777, 4.052709643446800e+02, -1.209488707577769e-03, 9.999450666465640e-01, 1.748464743807615e-01, 3.083078433111126e-02, 2.515687635575607e+00, 6.717147215640775e-10, 3.573039993468376e-03
3778, 3.278693395547770e+02, -1.209536255875272e-03, 9.999476111547284e-01, 1.748541853347999e-01, 3.081738588159944e-02, 2.515697438306539e+00, 7.699511659442265e-10, 4.060486061492351e-03
3779, 2.652863310306890e+02, -1.209595062819354e-03, 9.999467851232181e-01, 1.748544210715057e-01, 3.080302577349691e-02, 2.515694158941659e+00, 8.757560328164914e-10, 4.578726772223656e-03
3780, 2.146849002912520e+02, -1.209667794270401e-03, 9.999471118096811e-01, 1.748552229845176e-01, 3.078632177113845e-02, 2.515694923567970e+00, 9.872303824677405e-10, 5.118689345880450e-03
3781, 1.737711626288560e+02, -1.209757747320234e-03, 9.999473291323874e-01, 1.748554032817352e-01, 3.076693499667832e-02, 2.515695116057064e+00, 1.102230973458417e-09, 5.670166098806073e-03
3782, 1.406903997917940e+02, -1.209868999757214e-03, 9.999477407742878e-01, 1.748555397732527e-01, 3.074403534134050e-02, 2.515695870327388e+00, 1.218416210550984e-09, 6.222233044522513e-03
3783, 1.139429811396050e+02, -1.210006594922215e-03, 9.999482432063144e-01, 1.748555620357795e-01, 3.071681366239800e-02, 2.515696788566661e+00, 1.333388414629167e-09, 6.763919048020881e-03
3784, 9.231638177491530e+01, -1.210176770335406e-03, 9.999488741385715e-01, 1.748555159486833e-01, 3.068408949392499e-02, 2.515697974163145e+00, 1.444897581079162e-09, 7.285074800317198e-03
3785, 7.483021586998620e+01, -1.210387240458065e-03, 9.999496516627030e-01, 1.748553121993002e-01, 3.064448006620961e-02, 2.515699432401685e+00, 1.551047430410355e-09, 7.777173758598621e-03
3786, 6.069179341629620e+01, -1.210647546407682e-03, 9.999506079368617e-01, 1.748549905984406e-01, 3.059632484921552e-02, 2.515701231771371e+00, 1.650489153922007e-09, 8.233974801964227e-03
3787, 4.926018567759610e+01, -1.210969488479793e-03, 9.999517812295514e-01, 1.748552630589868e-01, 3.053769276745261e-02, 2.515703571368064e+00, 1.742598964208736e-09, 8.652014866335184e-03
3788, 4.001717034688890e+01, -1.211367661083799e-03, 9.999532231245898e-01, 1.748581519070114e-01, 3.046641379505744e-02, 2.515706918705907e+00, 1.827652839207854e-09, 9.030996674229593e-03
3789, 3.254373928133290e+01, -1.211860114342682e-03, 9.999549975879890e-01, 1.748668446969698e-01, 3.038003732314871e-02, 2.515711980570308e+00, 1.907012786193845e-09, 9.374221156851199e-03
3790, 2.650110385412400e+01, -1.212469172348559e-03, 9.999571871445575e-01, 1.748837924620766e-01, 3.027557532014128e-02, 2.515719384704862e+00, 1.983311721259948e-09, 9.689305495997559e-03
3791, 2.161533685021270e+01, -1.213222445167549e-03, 9.999598990348433e-01, 1.749072628671769e-01, 3.014896938670494e-02, 2.515729077773859e+00, 2.060562268268845e-09, 9.989571634540260e-03
3792, 1.766495468600900e+01, -1.214154080470571e-03, 9.999632707312605e-01, 1.749286335423163e-01, 2.999449266521082e-02, 2.515739839791862e+00, 2.144040562327235e-09, 1.029681571150053e-02
3793, 1.447087702518900e+01, -1.215306311529551e-03, 9.999674687227014e-01, 1.749336243492262e-01, 2.980459267841336e-02, 2.515749484259411e+00, 2.239747467167850e-09, 1.064675681861508e-02
3794, 1.188830863581180e+01, -1.216731371753408e-03, 9.999726738305178e-01, 1.749087845706717e-01, 2.957062936668850e-02, 2.515756002481955e+00, 2.353281588200834e-09, 1.109911728754719e-02
3795, 9.800175473779460e+00, -1.218493862554436e-03, 9.999790620642011e-01, 1.748505483140316e-01, 2.928442811496990e-02, 2.515759218373273e+00, 2.488236693198256e-09, 1.175444613596942e-02
3796, 8.111817434498301e+00, -1.220673681886187e-03, 9.999868181780619e-01, 1.747708496229832e-01, 2.893984958198693e-02, 2.515761922157646e+00, 2.645002706346328e-09, 1.277857139138122e-02
3797, 6.746697182394070e+00, -1.223369646210717e-03, 9.999962215863986e-01, 1.746936069825171e-01, 2.853327149470302e-02, 2.515769477588440e+00, 2.821909780169649e-09, 1.443177317660794e-02
3798, 5.642930529191170e+00, -1.226703970087969e-03, 1.000007772899379e+00, 1.746415311218828e-01, 2.806236076606116e-02, 2.515787719561214e+00, 3.021209763522072e-09, 1.709368395858446e-02
3799, 4.750481074649320e+00, -1.230827806458454e-03, 1.000022226478300e+00, 1.746204013992124e-01, 2.752373668293840e-02, 2.515820167222830e+00, 3.262629871815363e-09, 2.127265344495190e-02
3800, 4.028891936070000e+00, -1.235928098774824e-03, 1.000040433993532e+00, 1.746120323815173e-01, 2.691169727531754e-02, 2.515866370238427e+00, 3.609376275746107e-09, 2.759989249052324e-02
3801, 3.445451740413110e+00, -1.242236055608456e-03, 1.000063126460376e+00, 1.745820460932880e-01, 2.622000362686576e-02, 2.515922763258988e+00, 4.217467766602677e-09, 3.683004848012238e-02
3802, 2.973711739037390e+00, -1.250037631910694e-03, 1.000090851989303e+00, 1.744969865544462e-01, 2.544571360525668e-02, 2.515985579925846e+00, 5.433055783318162e-09, 4.987485814642476e-02
3803, 2.592286822316420e+00, -1.259686492080842e-03, 1.000124084796516e+00, 1.743380891244628e-01, 2.459236039764900e-02, 2.516053688047636e+00, 7.996916010687764e-09, 6.787804927509899e-02
3804, 2.283886081254920e+00, -1.271620042512451e-03, 1.000163341479076e+00, 1.741033041534970e-01, 2.367072479800920e-02, 2.516129397986726e+00, 1.349278235907938e-08, 9.234367267725158e-02
3805, 2.034528969160770e+00, -1.286379260465555e-03, 1.000209397262818e+00, 1.737994913657928e-01, 2.269683541716760e-02, 2.516217754292578e+00, 2.533060012823397e-08, 1.253852260725813e-01
3806, 1.832911530147980e+00, -1.304633218275423e-03, 1.000263390023759e+00, 1.734331656818288e-01, 2.168866472100566e-02, 2.516324973836792e+00, 5.085936516218506e-08, 1.702298093527823e-01
3807, 1.669893964174500e+00, -1.327209414911780e-03, 1.000326609797674e+00, 1.730068582085517e-01, 2.066590687562087e-02, 2.516456597372855e+00, 1.058757365246940e-07, 2.322585777274367e-01
3808, 1.538086298862560e+00, -1.355131290520228e-03, 1.000400488412164e+00, 1.725206753572105e-01, 1.965283049325851e-02, 2.516616769201522e+00, 2.242981966074725e-07, 3.212886730324979e-01
3809, 1.431513385883910e+00, -1.389664626046498e-03, 1.000486683705066e+00, 1.719701937240918e-01, 1.868021776986570e-02, 2.516807321124207e+00, 4.782583346809193e-07, 4.561245316695584e-01
3810, 1.345344035875620e+00, -1.432374934872540e-03, 1.000586181581818e+00, 1.713268635623119e-01, 1.777980977812735e-02, 2.517023969167437e+00, 1.015645418321287e-06, 6.712944275905376e-01
3811, 1.275672013784790e+00, -1.485198456707973e-03, 1.000696371245957e+00, 1.704955567707755e-01, 1.697656479667416e-02, 2.517250177287256e+00, 2.118899788646748e-06, 1.022625207935124e+00
3812, 1.219338968185210e+00, -1.550529993122291e-03, 1.000806502859308e+00, 1.692790782117803e-01, 1.628926795663791e-02, 2.517452113359055e+00, 4.274022642957439e-06, 1.584930357305593e+00
3813, 1.173791270332050e+00, -1.631331619274838e-03, 1.000895913683308e+00, 1.674107749507127e-01, 1.573716433852040e-02, 2.517579111816288e+00, 8.197367244525297e-06, 2.434667893591579e+00
3814, 1.136964278240530e+00, -1.731267334278797e-03, 1.000943327140598e+00, 1.646722475626964e-01, 1.533797409038387e-02, 2.517582674736059e+00, 1.469010758980763e-05, 3.615740843783889e+00
3815, 1.107188788597200e+00, -1.854870101212926e-03, 1.000938112343415e+00, 1.610247976082545e-01, 1.510690325632348e-02, 2.517434857968133e+00, 2.421443857246024e-05, 5.106225498090788e+00
3816, 1.083115453136540e+00, -2.007749759415027e-03, 1.000880262232465e+00, 1.566624365495408e-01, 1.504567874780136e-02, 2.517130200571656e+00, 3.642622302384628e-05, 6.822970916883901e+00
3817, 1.063653765604320e+00, -2.196853659058828e-03, 1.000775959996616e+00, 1.519558330982254e-01, 1.511046984908507e-02, 2.516687501152221e+00, 5.013186013740922e-05, 8.662695259287208e+00
3818, 1.047922915108280e+00, -2.430798400141526e-03, 1.000642657118194e+00, 1.473308932366446e-01, 1.520008308243744e-02, 2.516168627937726e+00, 6.369490938171140e-05, 1.052598874800909e+01
3819, 1.035212398029180e+00, -2.720305869047235e-03, 1.000510772921043e+00, 1.431676402623933e-01, 1.522161837936211e-02, 2.515673245921759e+00, 7.550294634310785e-05, 1.230002446871318e+01
3820, 1.024950849122150e+00, -3.078815105567533e-03, 1.000402154236603e+00, 1.397942315660591e-01, 1.517552371705040e-02, 2.515265779803728e+00, 8.430734766340341e-05, 1.383196604423330e+01
3821, 1.016682236590670e+00, -3.523453842390048e-03, 1.000332660814592e+00, 1.375122933974114e-01, 1.509378464839451e-02, 2.514992622662360e+00, 8.938046704409689e-05, 1.493034866869647e+01
3822, 1.010049889579830e+00, -4.076953954700941e-03, 1.000316246413062e+00, 1.365595026955034e-01, 1.500431022147453e-02, 2.514892660115578e+00, 9.025933874095289e-05, 1.538835274224262e+01
3823, 1.004817502276840e+00, -4.787200894710771e-03, 1.000472301238737e+00, 1.370115946731338e-01, 1.489374178889294e-02, 2.515355837376275e+00, 8.856615982071022e-05, 1.532518336493915e+01
3824, 1.000459245355970e+00, -5.466748171991481e-03, 1.000687528226617e+00, 1.373358867309499e-01, 1.548414165035465e-02, 2.515998796161464e+00, 8.641030945713543e-05, 1.506607803565588e+01
3825, 9.961471135519230e-01, -5.619196379589777e-03, 1.000366122067327e+00, 1.353391966374191e-01, 1.720695976822434e-02, 2.514877738435749e+00, 8.547381482904161e-05, 1.511496625188679e+01
3826, 9.913477910502720e-01, -5.763196708303247e-03, 1.000283048636871e+00, 1.334303192154447e-01, 1.722997178691681e-02, 2.514712561094934e+00, 9.081532090138327e-05, 1.622900601915484e+01
3827, 9.857634568753531e-01, -6.109584811015442e-03, 1.000110483475498e+00, 1.317784609082973e-01, 1.739484059906798e-02, 2.514223939578442e+00, 9.796099846329856e-05, 1.769270925083101e+01
3828, 9.793364859906160e-01, -6.629468193883145e-03, 9.999566787424794e-01, 1.303260895875377e-01, 1.735977888105973e-02, 2.513784039320237e+00, 1.041168760154964e-04, 1.911437939367748e+01
3829, 9.719644774773640e-01, -7.324672258824354e-03, 9.998182179773973e-01, 1.290603065886516e-01, 1.721820550570540e-02, 2.513379081156874e+00, 1.091759380106826e-04, 2.048345748952347e+01
3830, 9.635321006853940e-01, -8.199726857482095e-03, 9.996959214914448e-01, 1.280007730450589e-01, 1.701454569117991e-02, 2.513019955668350e+00, 1.131963453455594e-04, 2.181171637104557e+01
3831, 9.539129102596799e-01, -9.260874829816444e-03, 9.995877409711774e-01, 1.271559799003388e-01, 1.677788947976834e-02, 2.512704541411382e+00, 1.163438224135303e-04, 2.311795743816907e+01
3832, 9.429711589988410e-01, -1.051531186953110e-02, 9.994923717475575e-01, 1.265181711149836e-01, 1.652322167305295e-02, 2.512431055641942e+00, 1.188178754991599e-04, 2.441845169494765e+01
3833, 9.305641021079090e-01, -1.197044369100074e-02, 9.994092295273361e-01, 1.260638600168322e-01, 1.625565826622052e-02, 2.512197908625321e+00, 1.208024997709644e-04, 2.572129088978710e+01
3834, 9.165450803914300e-01, -1.363309326698090e-02, 9.993378824660559e-01, 1.257608869780243e-01, 1.597442519142470e-02, 2.512002881745520e+00, 1.224563975090844e-04, 2.703008088413562e+01
3835, 9.007676051920970e-01, -1.550862875714676e-02, 9.992784852343243e-01, 1.255813954618681e-01, 1.567694747081857e-02, 2.511844488450487e+00, 1.238545616679945e-04, 2.833677668731200e+01
3836, 8.830906075562290e-01, -1.760000567996534e-02, 9.992313323116240e-01, 1.255057747140179e-01, 1.536065126792330e-02, 2.511722140289163e+00, 1.250350580097617e-04, 2.962924516765471e+01
3837, 8.633849328818820e-01, -1.990673451040941e-02, 9.991968971389940e-01, 1.255220977786979e-01, 1.502348081243045e-02, 2.511636259176688e+00, 1.260109732226512e-04, 3.089439357635664e+01
3838, 8.415410462880530e-01, -2.242379995048406e-02, 9.991758142749386e-01, 1.256238906283613e-01, 1.466369244923444e-02, 2.511588109587104e+00, 1.267925427265607e-04, 3.212034970793450e+01
3839, 8.174777565869050e-01, -2.514057144642902e-02, 9.991687631935731e-01, 1.258084173362961e-01, 1.427944630081150e-02, 2.511579302130075e+00, 1.274074094817838e-04, 3.329848333389908e+01
3840, 7.911515715177880e-01, -2.803975623289084e-02, 9.991765169758884e-01, 1.260760945604519e-01, 1.386832558773339e-02, 2.511611773779129e+00, 1.278458216992298e-04, 3.442398826405859e+01
3841, 7.625660783334460e-01, -3.109645833068445e-02, 9.992001167634046e-01, 1.264293282408440e-01, 1.342674759116733e-02, 2.511688356278991e+00, 1.280996430142508e-04, 3.549741419954956e+01
3842, 7.317805323472010e-01, -3.427742144229338e-02, 9.992405682003749e-01, 1.268719967928609e-01, 1.294937797613729e-02, 2.511811657344129e+00, 1.281499984217616e-04, 3.652440349421482e+01
3843, 6.989166743015640e-01, -3.754055454882352e-02, 9.992991932877578e-01, 1.274088744330485e-01, 1.242864932348983e-02, 2.511985228474081e+00, 1.279350611137082e-04, 3.751411661734297e+01
3844, 6.641627376119570e-01, -4.083486595352576e-02, 9.993776853371907e-01, 1.280439772397566e-01, 1.185425962364048e-02, 2.512213621886594e+00, 1.273993543843348e-04, 3.847819345520326e+01
3845, 6.277736957420170e-01, -4.410095883748653e-02, 9.994778874630770e-01, 1.287812957899959e-01, 1.121307378577108e-02, 2.512501418874260e+00, 1.264626840422716e-04, 3.942991272484678e+01
3846, 5.900670670058050e-01, -4.727225358327433e-02, 9.996025939021275e-01, 1.296268521936864e-01, 1.048956925178931e-02, 2.512855785090419e+00, 1.249980412121514e-04, 4.038313699990535e+01
3847, 5.514140313635210e-01, -5.027707626076228e-02, 9.997549557719769e-01, 1.305920834133658e-01, 9.666150774506645e-03, 2.513284022873481e+00, 1.228475358399570e-04, 4.134237350694203e+01
3848, 5.122261694230740e-01, -5.304166760421006e-02, 9.999391761370617e-01, 1.316894510929710e-01, 8.723755726415882e-03, 2.513796541573186e+00, 1.199068033211675e-04, 4.229083595328482e+01
3849, 4.729387159726020e-01, -5.549401605690068e-02, 1.000158782958900e+00, 1.329193999738941e-01, 7.641690599928779e-03, 2.514402713690435e+00, 1.158215404221052e-04, 4.318848158274802e+01
3850, 4.339917157905640e-01, -5.756822707000726e-02, 1.000419544872985e+00, 1.342702633610081e-01, 6.399315915618383e-03, 2.515116727348503e+00, 1.100009031900594e-04, 4.394754442136121e+01
3851, 3.958107738213670e-01, -5.920895383274944e-02, 1.000728929188283e+00, 1.357137235958241e-01, 4.977580411056914e-03, 2.515955789826480e+00, 1.021691063468660e-04, 4.442544986162675e+01
3852, 3.587891417003740e-01, -6.037530756675015e-02, 1.001091232289665e+00, 1.371988093812526e-01, 3.359302810973628e-03, 2.516925270594067e+00, 9.172845850731791e-05, 4.429851359971831e+01
3853, 3.232726711949510e-01, -6.104367839037508e-02, 1.001509707359927e+00, 1.386237049462795e-01, 1.532635259443313e-03, 2.518027697033141e+00, 7.798210149531861e-05, 4.342686743198570e+01
3854, 2.895487422267620e-01, -6.120904716265503e-02, 1.001985326849769e+00, 1.398020051974818e-01, -5.050787113495849e-04, 2.519249036267143e+00, 6.196904119849096e-05, 4.126327906284502e+01
3855, 2.578397301669330e-01, -6.088462295961349e-02, 1.002510856380542e+00, 1.404289484239775e-01, -2.738646081707399e-03, 2.520554531890243e+00, 4.450454004062995e-05, 3.775196913704791e+01
3856, 2.283010251203520e-01, -6.009994202327341e-02, 1.003074893776393e+00, 1.401165767655772e-01, -5.123812373969861e-03, 2.521896355878317e+00, 2.772952057748464e-05, 3.306201002578950e+01
3857, 2.010231328520870e-01, -5.889776330454486e-02, 1.003655662758933e+00, 1.384678532168909e-01, -7.581700874718563e-03, 2.523225721989951e+00, 1.406488814428978e-05, 2.698254900905100e+01
3858, 1.760370533092780e-01, -5.733028892235202e-02, 1.004228995546206e+00, 1.352234613604117e-01, -1.000642742814777e-02, 2.524517462396236e+00, 5.619024505433534e-06, 1.881265277016813e+01
3859, 1.533219533064740e-01, -5.545521559592231e-02, 1.004796156082661e+00, 1.304104686434513e-01, -1.229045786946481e-02, 2.525786977857259e+00, 1.688419577438029e-06, 1.117211922924819e+01
3860, 1.328141353312680e-01, -5.333207707809078e-02, 1.005382116854638e+00, 1.242418096050073e-01, -1.434063367911813e-02, 2.527075788742029e+00, 5.170721500244403e-07, 6.700303351762151e+00
3861, 1.144164035742810e-01, -5.101917620291130e-02, 1.006004822940381e+00, 1.169448943389227e-01, -1.607361766247834e-02, 2.528410865823494e+00, 2.959371277722673e-07, 5.307079343111315e+00
3862, 9.800710238663302e-02, -4.857127032298686e-02, 1.006661666581287e+00, 1.086457824062339e-01, -1.739355788151357e-02, 2.529802628853512e+00, 2.771581138366774e-07, 5.259086460358164e+00
3863, 8.344831837019337e-02, -4.603802943181128e-02, 1.007342212618224e+00, 9.937268276846824e-02, -1.817617907295188e-02, 2.531242433506048e+00, 2.855549579692899e-07, 5.488769038976016e+00
3864, 7.059293668541804e-02, -4.346319174166469e-02, 1.008032956059030e+00, 8.910808941369343e-02, -1.826027932208321e-02, 2.532705754281932e+00, 2.969343508738462e-07, 5.756922264939798e+00
3865, 5.929041436489949e-02, -4.088428266222505e-02, 1.008717426041770e+00, 7.783289364680111e-02, -1.743880866153541e-02, 2.534159609057639e+00, 3.100852248021860e-07, 6.043805082601843e+00
3866, 4.939128645485060e-02, -3.833274597202684e-02, 1.009373401657765e+00, 6.555917015446595e-02, -1.545103380901269e-02, 2.535558501441547e+00, 3.250566617449068e-07, 6.350197462528563e+00
3867, 4.075049238288712e-02, -3.583434051929940e-02, 1.009970386521588e+00, 5.236587920271867e-02, -1.197579278091490e-02, 2.536837976822692e+00, 3.419359895604569e-07, 6.678706654147428e+00
3868, 3.322968651457706e-02, -3.340967867888717e-02, 1.010467899541235e+00, 3.844679973679736e-02, -6.637169490862787e-03, 2.537910612906425e+00, 3.606484894616950e-07, 7.031529852610446e+00
3869, 2.669875705564880e-02, -3.107481130706353e-02, 1.010814614418850e+00, 2.416096714740841e-02, 9.653223933192361e-04, 2.538662360069845e+00, 3.807653817649450e-07, 7.409765716086552e+00
3870, 2.103669291811502e-02, -2.884185001618520e-02, 1.010950563788904e+00, 1.007658230579020e-02, 1.119905001720843e-02, 2.538956058417805e+00, 4.014786742764479e-07, 7.821514114623589e+00
3871, 1.613209789697739e-02, -2.671966187292254e-02, 1.010813285159655e+00, -3.013458187853347e-03, 2.430702471787487e-02, 2.538644457554900e+00, 3.998315164708670e-07, 8.313318118426896e+00
3872, 1.188358564672347e-02, -2.471488241454259e-02, 1.010353847176200e+00, -1.414705145958941e-02, 4.027530308379644e-02, 2.537614641546357e+00, 3.829625204956534e-07, 8.631665844601294e+00
3873, 8.200176690491862e-03, -2.283439535895221e-02, 1.009553645670360e+00, -2.233675257160777e-02, 5.869181596256097e-02, 2.535829495573623e+00, 3.570578453750570e-07, 8.848546972441033e+00
3874, 5.002938790369303e-03, -2.109265530417971e-02, 1.008437276982186e+00, -2.673818864822370e-02, 7.869604277677257e-02, 2.533354799336689e+00, 3.137591289443094e-07, 8.914602136439292e+00
3875, 2.238543114949333e-03, -1.956391566700319e-02, 1.007175245197048e+00, -2.682265726859353e-02, 9.875957612689885e-02, 2.530678042018202e+00, 2.434767636864487e-07, 8.775389220396903e+00
3876, -7.476320617124643e-05, -1.849681962703714e-02, 1.006056274637148e+00, -2.253527379629151e-02, 1.157803074745163e-01, 2.528457685622536e+00, 1.757565986733609e-07, 8.386677484607880e+00
3877, -2.054459118266196e-03, -1.772034320365679e-02, 1.005048705274978e+00, -1.592776307078592e-02, 1.289155468313266e-01, 2.526404707418754e+00, 1.202794780111671e-07, 7.826866035731408e+00
3878, -3.900900193485112e-03, -1.687425854540439e-02, 1.004067897780830e+00, -8.408286186918173e-03, 1.400701744377231e-01, 2.524381591832589e+00, 8.079577838553125e-08, 7.249333462953691e+00
3879, -5.656118224830198e-03, -1.585602395844684e-02, 1.003050630663048e+00, -3.786773114536687e-04, 1.501709445385647e-01, 2.522254249455096e+00, 5.525098420856906e-08, 6.743407568046420e+00
3880, -7.306585663766870e-03, -1.465075470518024e-02, 1.001963792293218e+00, 8.006453674239078e-03, 1.596093325104018e-01, 2.519950068103446e+00, 3.930092059367442e-08, 6.328518880243648e+00
3881, -8.829646284937435e-03, -1.326447419363334e-02, 1.000802926370356e+00, 1.669685257148966e-02, 1.685739416949658e-01, 2.517477647140153e+00, 2.937897432626070e-08, 6.000160102813931e+00
3882, -1.020236183308484e-02, -1.171016203291630e-02, 9.995672882265766e-01, 2.567201698947818e-02, 1.771451596680124e-01, 2.514845286178932e+00, 2.314125514150118e-08, 5.748630999148836e+00
3883, -1.140338983129968e-02, -1.000477348186883e-02, 9.982574657818368e-01, 3.492473419969418e-02, 1.853507078991524e-01, 2.512058698872816e+00, 1.915885964177103e-08, 5.565370371189599e+00
3884, -1.241369907211209e-02, -8.168428549492526e-03, 9.968733890543806e-01, 4.445267937322065e-02, 1.931961173739150e-01, 2.509118380679399e+00, 1.658365744134473e-08, 5.444049990344149e+00
3885, -1.321706357435066e-02, -6.223944667869749e-03, 9.954141980565683e-01, 5.425640534849517e-02, 2.006790545654740e-01, 2.506021495941744e+00, 1.491556824087501e-08, 5.380540293726150e+00
3886, -1.380045788994951e-02, -4.196360230973471e-03, 9.938784523383578e-01, 6.433883978468008e-02, 2.077944509871928e-01, 2.502763549909176e+00, 1.385975696111308e-08, 5.372702446787238e+00
3887, -1.415436237382977e-02, -2.112415203980807e-03, 9.922644081604075e-01, 7.470482987502931e-02, 2.145353363515523e-01, 2.499339530107365e+00, 1.324356933720883e-08, 5.420264454091472e+00
3888, -1.427297945389186e-02, 1.015755062647992e-13, 9.905702403234737e-01, 8.536048253987011e-02, 2.208921271416229e-01, 2.495744513971066e+00, 1.296963571113121e-08, 5.524816885411541e+00
3889, -1.415436237379993e-02, 2.112415204182270e-03, 9.887942787250131e-01, 9.631210427047548e-02, 2.268516162198668e-01, 2.491974177545971e+00, 1.299040147995581e-08, 5.689935913963948e+00
3890, -1.380045788989012e-02, 4.196360231169980e-03, 9.869351875580475e-01, 1.075650514243174e-01, 2.323961631585433e-01, 2.488025059542254e+00, 1.329582961521732e-08, 5.921442668139244e+00
3891, -1.321706357426224e-02, 6.223944668058222e-03, 9.849921718261981e-01, 1.191223711847600e-01, 2.375032803981351e-01, 2.483894911276596e+00, 1.391035896639492e-08, 6.227830740889262e+00
3892, -1.241369907199549e-02, 8.168428549669994e-03, 9.829652694121972e-01, 1.309823875782417e-01, 2.421465297293380e-01, 2.479583406826116e+00, 1.489865068565321e-08, 6.620964680793870e+00
3893, -1.140338983115610e-02, 1.000477348203240e-02, 9.808559256809409e-01, 1.431381883837309e-01, 2.462974426337084e-01, 2.475094393509572e+00, 1.856852923250659e-08, 7.223104410449139e+00
3894, -1.020236183291576e-02, 1.171016203306318e-02, 9.786660196010666e-01, 1.555782947706533e-01, 2.499204436603233e-01, 2.470430884370882e+00, 3.310380494893809e-08, 7.999471916616008e+00
3895, -8.829646284744632e-03, 1.326447419376082e-02, 9.763972361224166e-01, 1.682877058361621e-01, 2.529728798472500e-01, 2.465592770325084e+00, 8.428227134048395e-08, 8.998618475668723e+00
3896, -7.306585663552436e-03, 1.465075470528578e-02, 9.740523500525553e-01, 1.812425764034171e-01, 2.554154011406051e-01, 2.460582668910259e+00, 2.288866675387917e-07, 1.028148339134568e+01
3897, -5.656118224596459e-03, 1.585602395852852e-02, 9.716360180571191e-01, 1.944176602568349e-01, 2.572613802753393e-01, 2.455423335603297e+00, 5.502088956159948e-07, 1.190941476313409e+01
3898, -3.900900193234164e-03, 1.687425854546169e-02, 9.691561020528644e-01, 2.078397103880996e-01, 2.585994886087460e-01, 2.450182053809893e+00, 1.136723860697639e-06, 1.390244963895718e+01
