"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Sharp_Edge_Dist"
46	3.017502000000000e-01	-1.498496000000000e-02	5.161928764960547e+01	3.406936181673470e+00	2.892586565747238e-01	3.795194463690037e+02	8.119292785525078e+00	5.576105569238362e+01	1.652573017371162e-01	9.712499457601188e-01	
47	3.124291000000000e-01	-1.457096000000000e-02	5.173273145009647e+01	3.371207779937124e+00	1.275391793820204e-01	3.814988407088838e+02	8.161721168993843e+00	5.609337120809747e+01	1.624518204420973e-01	9.639818093650065e-01	
48	3.231125400000000e-01	-1.442151000000000e-02	5.153453059747086e+01	3.360026170667723e+00	2.473912717993836e-02	3.819389340038780e+02	8.171148989549391e+00	5.616721354650004e+01	1.620189367005583e-01	9.565855580098608e-01	
49	3.337926700000000e-01	-1.453816000000000e-02	5.130079425754813e+01	3.360096254449397e+00	-6.337926353237049e-02	3.824583175635932e+02	8.182252308700713e+00	5.625417903818848e+01	1.623052463373738e-01	9.490625537625280e-01	
50	3.444581100000000e-01	-1.491808000000000e-02	5.105036980510700e+01	3.380050659686281e+00	-1.497753919353215e-01	3.829906561506308e+02	8.193600749035459e+00	5.634306441382777e+01	1.636870762563001e-01	9.414196272802415e-01	
51	3.551036800000000e-01	-1.555516000000000e-02	5.079552650354483e+01	3.416655813579135e+00	-2.347573623423454e-01	3.835162325479760e+02	8.204776754763500e+00	5.643059921490896e+01	1.659892380525573e-01	9.336616526263386e-01	
52	3.657357100000000e-01	-1.643605000000000e-02	5.054402427983410e+01	3.464028554210200e+00	-3.178985902759069e-01	3.840397245965895e+02	8.215888459910078e+00	5.651763038895695e+01	1.689050025609438e-01	9.257911298392427e-01	
53	3.763575100000000e-01	-1.754965000000000e-02	5.030355247998291e+01	3.517143427441364e+00	-4.016594718785176e-01	3.845704428837988e+02	8.227141892176141e+00	5.660577162464180e+01	1.721797220055947e-01	9.178114049586754e-01	
54	3.869762500000000e-01	-1.889852000000000e-02	5.007435224850615e+01	3.573665836727580e+00	-4.897993381295582e-01	3.851091607416046e+02	8.238555822125679e+00	5.669516994028338e+01	1.757211535052475e-01	9.097134194870743e-01	
55	3.975990300000000e-01	-2.049176000000000e-02	4.985645473030863e+01	3.633566250009475e+00	-5.840972265692587e-01	3.856441288938682e+02	8.249877603031004e+00	5.678384650895638e+01	1.795521740793921e-01	9.014834114805677e-01	
56	4.081543600000000e-01	-2.232691000000000e-02	4.965191974988019e+01	3.696273302152633e+00	-6.841368578715765e-01	3.861734617744225e+02	8.261066960412384e+00	5.687148588535253e+01	1.836514790516950e-01	8.931677863366196e-01	
57	4.186466100000000e-01	-2.440595000000000e-02	4.946342362242162e+01	3.761296060422564e+00	-7.890313436918458e-01	3.867080320574736e+02	8.272356835696979e+00	5.695991255685905e+01	1.879898522568060e-01	8.847588808711636e-01	
58	4.290690500000000e-01	-2.673218000000000e-02	4.928623628821558e+01	3.826599185409167e+00	-8.957372852114488e-01	3.872125530984073e+02	8.282995495080895e+00	5.704323865346306e+01	1.924608477188248e-01	8.762552758244152e-01	
59	4.394145200000000e-01	-2.930467000000000e-02	4.911900005587741e+01	3.889954372659170e+00	-1.006070293628316e+00	3.876388244064553e+02	8.291954077500554e+00	5.711340573722777e+01	1.969941829518481e-01	8.676589373783344e-01	
60	4.496939600000000e-01	-3.212662000000000e-02	4.896227284361756e+01	3.952879065685285e+00	-1.125570423838226e+00	3.880783942601018e+02	8.301186098363925e+00	5.718571449668240e+01	2.017176166470707e-01	8.589571227668049e-01	
61	4.599118300000000e-01	-3.520124000000000e-02	4.880575319709568e+01	4.016554241479016e+00	-1.252699981974094e+00	3.885184632349380e+02	8.310414197240515e+00	5.725799253761908e+01	2.067121338507950e-01	8.501413868105832e-01	
62	4.700586200000000e-01	-3.852557000000000e-02	4.864996438624065e+01	4.080783780163852e+00	-1.385636862770824e+00	3.889546998450849e+02	8.319545706113834e+00	5.732951404827755e+01	2.119578612445455e-01	8.412168979622904e-01	
63	4.801264500000000e-01	-4.209725000000000e-02	4.850160860915329e+01	4.146939444174828e+00	-1.523024872129064e+00	3.893897043757583e+02	8.328634067720209e+00	5.740069761284676e+01	2.174905706144142e-01	8.321872586375718e-01	
64	4.901097300000000e-01	-4.591066000000000e-02	4.836307162833601e+01	4.215422725507363e+00	-1.663649197442930e+00	3.897949118405942e+02	8.337067327627119e+00	5.746675016743388e+01	2.233122015786576e-01	8.230571937704769e-01	
65	5.000028200000000e-01	-4.996133000000000e-02	4.823598829640457e+01	4.286221897054544e+00	-1.808996626022075e+00	3.901684680753932e+02	8.344803976194617e+00	5.752734659247792e+01	2.294451333586735e-01	8.138305806727939e-01	
66	5.098008000000001e-01	-5.424462000000000e-02	4.811915767901623e+01	4.359894921400069e+00	-1.960308072170818e+00	3.905247398499861e+02	8.352148068724924e+00	5.758486836675093e+01	2.359398222382287e-01	8.045110174303439e-01	
67	5.195007500000000e-01	-5.875347000000000e-02	4.800673977911929e+01	4.435873435762023e+00	-2.117703906681525e+00	3.908723369245441e+02	8.359282733430046e+00	5.764074982126530e+01	2.427893825798636e-01	7.951028918691242e-01	
68	5.290996300000000e-01	-6.348258000000000e-02	4.789084598353548e+01	4.513154661481853e+00	-2.281344124678766e+00	3.911975536403239e+02	8.365913985474863e+00	5.769268835304378e+01	2.499831728214098e-01	7.856093480718939e-01	
69	5.385950500000000e-01	-6.842518000000000e-02	4.776535692064819e+01	4.590571483744904e+00	-2.449980089172431e+00	3.914835572088469e+02	8.371682839033079e+00	5.773787224619605e+01	2.574716497688305e-01	7.760344176727229e-01	
70	5.479856500000000e-01	-7.357226000000000e-02	4.763042084594952e+01	4.666536294971171e+00	-2.622562358351531e+00	3.917378172985360e+02	8.376752185209725e+00	5.777757732688252e+01	2.651658834570799e-01	7.663834658970851e-01	
71	5.572687400000000e-01	-7.891724000000000e-02	4.748733910855361e+01	4.740339209554699e+00	-2.798588171879122e+00	3.919793651761978e+02	8.381530465258962e+00	5.781500266503985e+01	2.730195025325819e-01	7.566607847645136e-01	
72	5.664424500000000e-01	-8.445279000000000e-02	4.733574812367002e+01	4.812797313038539e+00	-2.976902715025927e+00	3.922158320827482e+02	8.386179728949388e+00	5.785141749715598e+01	2.810410233721612e-01	7.468709015464106e-01	
73	5.755048800000000e-01	-9.017298999999999e-02	4.717226932016176e+01	4.884390918911286e+00	-3.156436073444286e+00	3.924223021972864e+02	8.390165855557257e+00	5.788263838306057e+01	2.892427953236833e-01	7.370173052223236e-01	
74	5.844553000000000e-01	-9.607117000000000e-02	4.699455306474323e+01	4.953974381851276e+00	-3.337023646296231e+00	3.925773338944286e+02	8.393031659187020e+00	5.790508446592537e+01	2.975888326514618e-01	7.271035347349741e-01	
75	5.932915600000001e-01	-1.021406800000000e-01	4.680296655347021e+01	5.020095612547075e+00	-3.518837622436722e+00	3.926952508967638e+02	8.395086087204058e+00	5.792117554105392e+01	3.060214497015034e-01	7.171340143819316e-01	
76	6.020071800000000e-01	-1.083708800000000e-01	4.659634074863929e+01	5.081675923853965e+00	-3.701929496990658e+00	3.927794036569754e+02	8.396402419914789e+00	5.793148556815971e+01	3.145070490995204e-01	7.071189674428042e-01	
77	6.105906500000000e-01	-1.147495400000000e-01	4.637518285231302e+01	5.138451072247892e+00	-3.885856007577212e+00	3.928245927896845e+02	8.396870300755291e+00	5.793515019193493e+01	3.230302467533038e-01	6.970727504177019e-01	
78	6.190485300000000e-01	-1.212746400000000e-01	4.614122742820830e+01	5.190844767352118e+00	-4.069920009925180e+00	3.928207327793152e+02	8.396274058994235e+00	5.793048019576453e+01	3.315922257983099e-01	6.869913112503284e-01	
79	6.273970100000000e-01	-1.279533400000000e-01	4.589678738410853e+01	5.238752275069490e+00	-4.255288579972555e+00	3.927712293282012e+02	8.394684687053722e+00	5.791803161976678e+01	3.402220760248208e-01	6.768578471730060e-01	
80	6.356366100000000e-01	-1.347845000000000e-01	4.564138406153083e+01	5.282437574734067e+00	-4.441562946208779e+00	3.926637028872678e+02	8.391836656208802e+00	5.789572474022952e+01	3.489328621244182e-01	6.666711774176182e-01	
81	6.437658900000000e-01	-1.417601900000000e-01	4.537558380914692e+01	5.321209634481976e+00	-4.627835254951874e+00	3.925088263022982e+02	8.387961567023897e+00	5.786537354238416e+01	3.576689826551729e-01	6.564369700026338e-01	
82	6.517822200000000e-01	-1.488768200000000e-01	4.510072247501417e+01	5.354926202837123e+00	-4.813886562391272e+00	3.923099487532733e+02	8.383131958430058e+00	5.782754617920548e+01	3.664175525731824e-01	6.461579201531480e-01	
83	6.596856600000000e-01	-1.561286700000000e-01	4.481812952811699e+01	5.383828584511937e+00	-4.999910429775723e+00	3.920648723427071e+02	8.377299813136247e+00	5.778186656069119e+01	3.751963327505700e-01	6.358371578449332e-01	
84	6.674749300000000e-01	-1.635133700000000e-01	4.453097824267431e+01	5.408773971121428e+00	-5.185763185235448e+00	3.917725704730316e+02	8.370441891072996e+00	5.772815266162520e+01	3.840253968557675e-01	6.254757322269987e-01	
85	6.751519600000000e-01	-1.710256900000000e-01	4.424108412467876e+01	5.429848375399154e+00	-5.372290396339658e+00	3.914396706491617e+02	8.362697884828219e+00	5.766749860840587e+01	3.929315564932355e-01	6.150755230392903e-01	
86	6.827143700000000e-01	-1.786640900000000e-01	4.394947653202531e+01	5.447425164299348e+00	-5.559994829544823e+00	3.910566051750239e+02	8.353860516974470e+00	5.759828092402170e+01	4.019526155731165e-01	6.046375515556480e-01	
87	6.901630100000000e-01	-1.864223100000000e-01	4.365534147112322e+01	5.461308338115289e+00	-5.747711729998009e+00	3.906098797794951e+02	8.343643822587017e+00	5.751825982053666e+01	4.110549381334678e-01	5.941652727023262e-01	
88	6.974960000000000e-01	-1.942970500000000e-01	4.336172572127319e+01	5.469925991015141e+00	-5.935338790519214e+00	3.901145185464928e+02	8.332374602290978e+00	5.742999492689233e+01	4.201613189991644e-01	5.836610597949400e-01	
89	7.047129000000000e-01	-2.022859900000000e-01	4.306647919044232e+01	5.472882047727801e+00	-6.122368846738044e+00	3.895519511544404e+02	8.319657112060824e+00	5.733038662275955e+01	4.292645803408179e-01	5.731257485968273e-01	
90	7.118138200000000e-01	-2.103876500000000e-01	4.276830085503065e+01	5.470022106710996e+00	-6.307771422683074e+00	3.889085796010144e+02	8.305203406112456e+00	5.721717960534527e+01	4.383396385674317e-01	5.625592177000811e-01	
91	7.187989500000000e-01	-2.185995000000000e-01	4.246984299499255e+01	5.462283577968886e+00	-6.490285293433248e+00	3.881924873155647e+02	8.289189288859033e+00	5.709175084283559e+01	4.473550410441398e-01	5.519622652868985e-01	
92	7.256675400000000e-01	-2.269178400000000e-01	4.217312872500870e+01	5.450639775658317e+00	-6.670451208888421e+00	3.874119871964614e+02	8.271789679805046e+00	5.695547037246953e+01	4.563512348854660e-01	5.413372269718401e-01	
93	7.324193800000000e-01	-2.353376700000000e-01	4.188728212385959e+01	5.440074454210008e+00	-6.848592764425581e+00	3.865464167582557e+02	8.252552192281319e+00	5.680479492681669e+01	4.654690840756030e-01	5.306873613290763e-01	
94	7.390557000000000e-01	-2.438545200000000e-01	4.159338280279240e+01	5.429480179576839e+00	-7.026410547343310e+00	3.856271468192043e+02	8.232136662670944e+00	5.664489259973328e+01	4.748251226529058e-01	5.200148313705170e-01	
95	7.455784900000000e-01	-2.524638300000000e-01	4.130192618255736e+01	5.419070221755418e+00	-7.205052824433372e+00	3.846401429161213e+02	8.210242256970208e+00	5.647340714290354e+01	4.844270651075029e-01	5.093215904712906e-01	
96	7.519861000000000e-01	-2.611572600000000e-01	4.102119122659883e+01	5.405983956187654e+00	-7.385466848375963e+00	3.835543983743844e+02	8.186213548658611e+00	5.628520500222136e+01	4.941969946399968e-01	4.986147435186509e-01	
97	7.582737000000001e-01	-2.699177000000000e-01	4.074346883808506e+01	5.384751996043556e+00	-7.568992966231517e+00	3.823529764203054e+02	8.159693579352563e+00	5.607749034151215e+01	5.040856381334460e-01	4.879106847717213e-01	
98	7.644395300000000e-01	-2.787368300000000e-01	4.047199895630737e+01	5.352163758091220e+00	-7.757332206153648e+00	3.810422961396378e+02	8.130822385735177e+00	5.585135998226104e+01	5.140642943456698e-01	4.772167001681004e-01	
99	7.705045400000000e-01	-2.876309000000000e-01	4.023396629466920e+01	5.302869766069457e+00	-7.962269932995118e+00	3.797935796117510e+02	8.103243854326974e+00	5.563535425358900e+01	5.242396431994150e-01	4.665077302766593e-01	
100	7.764791900000000e-01	-2.966104900000000e-01	4.001619864437256e+01	5.243882261695820e+00	-8.168919512654707e+00	3.784243652933048e+02	8.073085217013627e+00	5.539914013717352e+01	5.343895313661174e-01	4.557688109667823e-01	
101	7.823630900000000e-01	-3.056654200000000e-01	3.989748155560974e+01	5.187544295344394e+00	-8.385510112286354e+00	3.776771081638283e+02	8.056214956751296e+00	5.526700573135929e+01	5.441994964154816e-01	4.450084731768307e-01	
102	7.881572500000000e-01	-3.147890000000000e-01	3.968269687476061e+01	5.149601854281254e+00	-8.533512651339311e+00	3.758497600400210e+02	8.016399138981141e+00	5.495515284105065e+01	5.529326407851164e-01	4.342315801073552e-01	
103	7.938642500000000e-01	-3.239793100000000e-01	3.968039854488282e+01	5.118424187952345e+00	-8.715490852676799e+00	3.754607425696504e+02	8.007312508840336e+00	5.488398283798972e+01	5.610569701283011e-01	4.234381096362973e-01	
104	7.994891400000000e-01	-3.332333200000000e-01	3.949434335554749e+01	5.113993893132462e+00	-8.815041133348259e+00	3.730405964986966e+02	7.954931081003891e+00	5.447371122775714e+01	5.689002809114329e-01	4.126279246663191e-01	
105	8.050348100000000e-01	-3.425474900000000e-01	3.956337605045452e+01	5.114098901827759e+00	-8.971017912039722e+00	3.727362153472539e+02	7.947715838662940e+00	5.441719865802186e+01	5.762094753898345e-01	4.018024158613895e-01	
106	8.105027400000000e-01	-3.519196100000000e-01	3.944829451943437e+01	5.130728015458238e+00	-9.068699045354368e+00	3.705190009422066e+02	7.899659144468033e+00	5.404080003499537e+01	5.840231253473264e-01	3.909625082303070e-01	
107	8.158978900000000e-01	-3.613462700000000e-01	3.952789925819251e+01	5.156323072163743e+00	-9.225186601199853e+00	3.699227072637468e+02	7.886111554367581e+00	5.393469006749623e+01	5.922830002144691e-01	3.801086228541712e-01	
108	8.212218500000000e-01	-3.708257800000000e-01	3.942386460329090e+01	5.191175297722649e+00	-9.325588639140022e+00	3.675091410200152e+02	7.833778063454797e+00	5.352479391779752e+01	6.009344743080384e-01	3.692412760121735e-01	
109	8.264778800000000e-01	-3.803552200000000e-01	3.946965314289785e+01	5.204158179546394e+00	-9.489839678156834e+00	3.663609584519075e+02	7.808368431995694e+00	5.332577585271741e+01	6.100191543328212e-01	3.583613463004613e-01	
110	8.316696400000000e-01	-3.899312800000000e-01	3.950141700486209e+01	5.214236493200432e+00	-9.673987555435366e+00	3.649992067119438e+02	7.778268121728712e+00	5.309001857629696e+01	6.203567911460793e-01	3.474699225565430e-01	
111	8.367983100000000e-01	-3.995529700000000e-01	3.953585623725517e+01	5.223863575333439e+00	-9.862395361034160e+00	3.635779350673498e+02	7.746858034784749e+00	5.284400262216370e+01	6.309941266825240e-01	3.365672276062317e-01	
112	8.418664700000000e-01	-4.092176700000000e-01	3.957146233218518e+01	5.235580293011497e+00	-1.005118842651956e+01	3.621074482308209e+02	7.714370241389085e+00	5.258954565411464e+01	6.418108089004727e-01	3.256543268413687e-01	
113	8.468763200000000e-01	-4.189216200000000e-01	3.960752004563242e+01	5.249264409106579e+00	-1.023829188399006e+01	3.606008502663005e+02	7.681096346635099e+00	5.232893163606893e+01	6.526924078741149e-01	3.147335176987224e-01	
114	8.518302000000000e-01	-4.286623900000000e-01	3.963958157104842e+01	5.264115450343518e+00	-1.042429923681397e+01	3.590582210478110e+02	7.647033404888486e+00	5.206213749667896e+01	6.636842285506307e-01	3.038058982800493e-01	
115	8.567296599999999e-01	-4.384391800000000e-01	3.966081714345496e+01	5.284274815832140e+00	-1.060931827105667e+01	3.574170141747127e+02	7.610824007237097e+00	5.177853148413627e+01	6.750166732893340e-01	2.928715325938122e-01	
116	8.615799100000000e-01	-4.482492800000000e-01	3.963782136353943e+01	5.300345422973687e+00	-1.079030506669355e+01	3.556567895921669e+02	7.572041788490142e+00	5.147477414129738e+01	6.866116833723855e-01	2.819305347688343e-01	
117	8.663873200000000e-01	-4.580886300000000e-01	3.969556379174285e+01	5.340408133948887e+00	-1.098083715575358e+01	3.538405024131366e+02	7.531996956989845e+00	5.116112752684430e+01	6.987358240935554e-01	2.709837166987104e-01	
118	8.711589199999999e-01	-4.679523800000000e-01	3.970703671753222e+01	5.366859045826521e+00	-1.115503452136245e+01	3.521837041986774e+02	7.495437674880058e+00	5.087478108384617e+01	7.099913090397083e-01	2.600323095901938e-01	
