"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
2975, 2.007007917806046e+01, 5.041881112597908e-01, 9.004872944119668e+00, 1.696229030631601e+03, -2.074740615403655e+02, 2.003435690602347e+06, 1.265078944900052e-02
2976, 2.007033180896151e+01, 5.056161163671188e-01, 9.039613886812704e+00, 1.737268226823622e+03, -2.096020104127913e+02, 2.013062504717228e+06, 1.300422175328218e-02
2977, 2.007062352512805e+01, 5.072650523206147e-01, 9.074185371943683e+00, 1.773904756247548e+03, -2.109055164980292e+02, 2.022350519914399e+06, 1.337153815725629e-02
2978, 2.007096022528334e+01, 5.091682618622906e-01, 9.108189695246317e+00, 1.805284632234133e+03, -2.112997674630691e+02, 2.031146176212993e+06, 1.381282685850840e-02
2979, 2.007134868206423e+01, 5.113640275616018e-01, 9.141395536021120e+00, 1.830829861222201e+03, -2.107325101376652e+02, 2.039351940106587e+06, 1.439072698551395e-02
2980, 2.007179666965312e+01, 5.138962932594440e-01, 9.173804819728659e+00, 1.850323176878040e+03, -2.091878174835731e+02, 2.046946965774848e+06, 1.515750270172915e-02
2981, 2.007231310983838e+01, 5.168154896804540e-01, 9.205669641424462e+00, 1.863919173204276e+03, -2.066817846891857e+02, 2.053991561440741e+06, 1.614637790787070e-02
2982, 2.007290823913980e+01, 5.201794791149569e-01, 9.237454400699121e+00, 1.872080987533369e+03, -2.032516353957936e+02, 2.060614608432803e+06, 1.737065003642224e-02
2983, 2.007359380000915e+01, 5.240546361870109e-01, 9.269760124325375e+00, 1.875469957353003e+03, -1.989422615398703e+02, 2.066989671084448e+06, 1.882933351731876e-02
2984, 2.007438325954336e+01, 5.285170841385272e-01, 9.303237979273490e+00, 1.874825012413520e+03, -1.937940567395515e+02, 2.073308247475696e+06, 2.052023392573434e-02
2985, 2.007529205963488e+01, 5.336541088130141e-01, 9.338509824908495e+00, 1.870861966749970e+03, -1.878361949772771e+02, 2.079756010677916e+06, 2.253142226916291e-02
2986, 2.007633790303947e+01, 5.395657756638874e-01, 9.376092402804224e+00, 1.864173543871279e+03, -1.810838251059441e+02, 2.086486993956685e+06, 2.473175977807986e-02
2987, 2.007754108047571e+01, 5.463667786957705e-01, 9.416354423223897e+00, 1.855174706864846e+03, -1.735398002494200e+02, 2.093610467234395e+06, 2.684570769310691e-02
2988, 2.007892484459344e+01, 5.541885543346637e-01, 9.459517887668577e+00, 1.844134166373580e+03, -1.652057430929571e+02, 2.101197407891539e+06, 2.872055034829148e-02
2989, 2.008051583747343e+01, 5.631816978848736e-01, 9.505665557842548e+00, 1.831231603587243e+03, -1.560929044772742e+02, 2.109288271676620e+06, 3.024862605914736e-02
2990, 2.008234457926093e+01, 5.735187255473784e-01, 9.554753929596780e+00, 1.816607239657782e+03, -1.462313742131265e+02, 2.117899413520240e+06, 3.135884072194096e-02
2991, 2.008444602660847e+01, 5.853972310374970e-01, 9.606630814499846e+00, 1.800405169191598e+03, -1.356778738725992e+02, 2.127028913512669e+06, 3.202860532838506e-02
2992, 2.008686021082642e+01, 5.990434927535021e-01, 9.661053522244501e+00, 1.782801247229303e+03, -1.245209398735437e+02, 2.136659965040601e+06, 3.228160551369334e-02
2993, 2.008963296703439e+01, 6.147165953309491e-01, 9.717700937157089e+00, 1.763997721498929e+03, -1.128819282455477e+02, 2.146758647081793e+06, 3.210069874288549e-02
2994, 2.009281676719679e+01, 6.327131384052475e-01, 9.776181906485993e+00, 1.744201680696927e+03, -1.009145267819285e+02, 2.157269956365933e+06, 3.146979419621200e-02
2995, 2.009647167173816e+01, 6.533726156514006e-01, 9.836050991498199e+00, 1.723612803189766e+03, -8.880250448134520e+01, 2.168118792128584e+06, 3.024203488726875e-02
2996, 2.010066641650085e+01, 6.770835588503610e-01, 9.896836677974614e+00, 1.702444216200601e+03, -7.675471522275878e+01, 2.179219349422608e+06, 2.852336607518868e-02
2997, 2.010547965416254e+01, 7.042905550458661e-01, 9.958059719269704e+00, 1.680937877514784e+03, -6.499537269376303e+01, 2.190481681695314e+06, 2.652425189867923e-02
2998, 2.011100137191642e+01, 7.355022600314779e-01, 1.001924020208368e+01, 1.659343028030841e+03, -5.374858962418437e+01, 2.201811635330989e+06, 2.435787549712860e-02
2999, 2.011733451027628e+01, 7.713005487039107e-01, 1.007991024001204e+01, 1.637898575955378e+03, -4.322229406208351e+01, 2.213112808419430e+06, 2.209216798518162e-02
3000, 2.012459681135648e+01, 8.123509625306656e-01, 1.013962546261200e+01, 1.616828025193406e+03, -3.359268983612451e+01, 2.224289698637965e+06, 1.977881995387220e-02
3001, 2.013292292895030e+01, 8.594146368431526e-01, 1.019797060360587e+01, 1.596338888102376e+03, -2.499103930911660e+01, 2.235250188840211e+06, 1.746394679718911e-02
3002, 2.014246683725929e+01, 9.133619162637485e-01, 1.025455966026909e+01, 1.576623667049601e+03, -1.749516658609921e+01, 2.245907133017652e+06, 1.519183817289702e-02
3003, 2.015340458028519e+01, 9.751878957414044e-01, 1.030903328802020e+01, 1.557861197453686e+03, -1.112730077309510e+01, 2.256179376811244e+06, 1.300561846647009e-02
3004, 2.016593740977576e+01, 1.046030157901498e+00, 1.036105670158357e+01, 1.540216958296188e+03, -5.858537359509794e+00, 2.265992691547616e+06, 1.094301432321383e-02
3005, 2.018029536631337e+01, 1.127189015275786e+00, 1.041032094288895e+01, 1.523841356887546e+03, -1.618704908243845e+00, 2.275281135812995e+06, 9.036616915509625e-03
3006, 2.019674136576574e+01, 1.220150609109503e+00, 1.045654869150956e+01, 1.508864790052976e+03, 1.690727301230335e+00, 2.283988863282910e+06, 7.312664157782615e-03
3007, 2.021557586201030e+01, 1.326613265576317e+00, 1.049950379635608e+01, 1.495389669742672e+03, 4.183375640673882e+00, 2.292072104520440e+06, 5.787508510982221e-03
3008, 2.023714216674553e+01, 1.448517566199598e+00, 1.053900217242137e+01, 1.483481539616638e+03, 5.976562924901799e+00, 2.299500949615207e+06, 4.470566350513369e-03
3009, 2.026183251847991e+01, 1.588080653027554e+00, 1.057492132242797e+01, 1.473161254644753e+03, 7.183110417114992e+00, 2.306260294647320e+06, 3.362347795234272e-03
3010, 2.029009500563491e+01, 1.747835361717925e+00, 1.060720645336457e+01, 1.464400912959225e+03, 7.906451471750739e+00, 2.312349753207585e+06, 2.455398232389779e-03
3011, 2.032244146332773e+01, 1.930674858381512e+00, 1.063587228553496e+01, 1.457124947034986e+03, 8.238483972534031e+00, 2.317782508875388e+06, 1.735180208617854e-03
3012, 2.035945648005995e+01, 2.139903550208755e+00, 1.066100086160643e+01, 1.451216493480613e+03, 8.259222081846708e+00, 2.322583345107596e+06, 1.182179743096969e-03
3013, 2.040180766951143e+01, 2.379295147148097e+00, 1.068273635322461e+01, 1.446527964998134e+03, 8.037343585292655e+00, 2.326786192553812e+06, 7.731616387679423e-04
3014, 2.045025738424332e+01, 2.653158874026482e+00, 1.070127762246252e+01, 1.442894232802346e+03, 7.630989234377702e+00, 2.330431582460725e+06, 4.830263215514714e-04
3015, 2.050567607271428e+01, 2.966414971557009e+00, 1.071686886720350e+01, 1.440146561872101e+03, 7.088494453866948e+00, 2.333564286953186e+06, 2.867089867078046e-04
3016, 2.056905750902493e+01, 3.324680783007069e+00, 1.072978839206295e+01, 1.438125642368442e+03, 6.448987995054001e+00, 2.336231311475313e+06, 1.608782289164635e-04
3017, 2.064153615669490e+01, 3.734368903563670e+00, 1.074033556196665e+01, 1.436692455963304e+03, 5.742969655889215e+00, 2.338480293478478e+06, 8.509724317595023e-05
3018, 2.072440696408557e+01, 4.202799074660298e+00, 1.074881624659151e+01, 1.435736005889055e+03, 4.993105774592069e+00, 2.340358261767841e+06, 4.265785101561500e-05
3019, 2.081914793041362e+01, 4.738325739166944e+00, 1.075552779667929e+01, 1.435176838090282e+03, 4.215595036511420e+00, 2.341910593513406e+06, 2.085256745290535e-05
3020, 2.092744582835361e+01, 5.350483439311918e+00, 1.076074520814472e+01, 1.434964605731511e+03, 3.422581063593972e+00, 2.343179858091907e+06, 1.075317349928570e-05
3021, 2.105122552278916e+01, 6.050152541959670e+00, 1.076471032232298e+01, 1.435066693696755e+03, 2.626201016376794e+00, 2.344204044651287e+06, 6.639284126739087e-06
3022, 2.119268338623829e+01, 6.849748120485309e+00, 1.076762563303783e+01, 1.435443748569551e+03, 1.844889567378002e+00, 2.345013540803905e+06, 5.217455158643778e-06
3023, 2.135432538087231e+01, 7.763435214733805e+00, 1.076965249210327e+01, 1.436006829935290e+03, 1.111968013173380e+00, 2.345625877128725e+06, 4.823360599777337e-06
3024, 2.153901045602784e+01, 8.807374136992044e+00, 1.077089878103700e+01, 1.436550536864504e+03, 4.800297043209424e-01, 2.346033375218172e+06, 4.746183333446463e-06
3025, 2.175000000000000e+01, 1.000000000000000e+01, 1.077137434131928e+01, 1.436732956918103e+03, 2.555600417491063e-06, 2.346187239392182e+06, 4.731181910635280e-06
3026, 2.005876167081736e+01, 4.964914397439367e-01, 8.409711092971609e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.822652535022662e+06, 0.000000000000000e+00
3027, 2.005876205114746e+01, 4.964939476361667e-01, 8.410848664297820e+00, 7.645377486343189e+01, -8.871168320803232e+00, 1.823003751168243e+06, 4.270378503073311e-06
3028, 2.005876253073356e+01, 4.964971100212023e-01, 8.414070169700116e+00, 1.499277977887572e+02, -1.740340132059437e+01, 1.823999791282346e+06, 1.344533237007560e-05
3029, 2.005876312900300e+01, 4.965010550028901e-01, 8.418547047296336e+00, 2.139465940572788e+02, -2.484573190250158e+01, 1.825398049964425e+06, 2.861582706613820e-05
3030, 2.005876386876319e+01, 4.965059329728500e-01, 8.423704994762728e+00, 2.698351286310478e+02, -3.134557954413689e+01, 1.827023334405070e+06, 4.757625992630130e-05
3031, 2.005876477675282e+01, 4.965119202458175e-01, 8.429458915741430e+00, 3.211874381419415e+02, -3.731614995038079e+01, 1.828845564870202e+06, 7.086953850332983e-05
3032, 2.005876588427958e+01, 4.965192232641852e-01, 8.435759808907390e+00, 3.695230806164502e+02, -4.293435120211551e+01, 1.830847668250057e+06, 9.963826765742714e-05
3033, 2.005876722795719e+01, 4.965280834584579e-01, 8.442562139686705e+00, 4.156030947084591e+02, -4.828829971475112e+01, 1.833014499003464e+06, 1.349584370717694e-04
3034, 2.005876885055709e+01, 4.965387828631615e-01, 8.449832455540450e+00, 4.599161253545103e+02, -5.343417835422127e+01, 1.835334990217549e+06, 1.780527372453539e-04
3035, 2.005877080199211e+01, 4.965516506026266e-01, 8.457547875154720e+00, 5.028119469063478e+02, -5.841192095061001e+01, 1.837801502331545e+06, 2.303454737615567e-04
3036, 2.005877314045176e+01, 4.965670703780436e-01, 8.465693576817978e+00, 5.445560681967152e+02, -6.325153778850560e+01, 1.840408991698313e+06, 2.934972170982429e-04
3037, 2.005877593371252e+01, 4.965854891066377e-01, 8.474261010265531e+00, 5.853583386552419e+02, -6.797640709002204e+01, 1.843154425320067e+06, 3.694357693722771e-04
3038, 2.005877926064895e+01, 4.966074268861670e-01, 8.483246797041890e+00, 6.253902792720106e+02, -7.260525076422493e+01, 1.846036417465461e+06, 4.603849950795771e-04
3039, 2.005878321297591e+01, 4.966334884835424e-01, 8.492652150220126e+00, 6.647965717633854e+02, -7.715342632956236e+01, 1.849055031237862e+06, 5.688891638966381e-04
3040, 2.005878789725665e+01, 4.966643765756288e-01, 8.502482681089417e+00, 7.037031813567459e+02, -8.163382150175610e+01, 1.852211701901783e+06, 6.978281781969132e-04
3041, 2.005879343721625e+01, 4.967009070039072e-01, 8.512748508950919e+00, 7.422234152838159e+02, -8.605750126771109e+01, 1.855509254541202e+06, 8.504168522428873e-04
3042, 2.005879997640585e+01, 4.967440263430921e-01, 8.523464624478731e+00, 7.804626640085131e+02, -9.043419273280567e+01, 1.858951999489963e+06, 1.030179149325914e-03
3043, 2.005880768127020e+01, 4.967948321278865e-01, 8.534651475837837e+00, 8.185222671290303e+02, -9.477265762625574e+01, 1.862545894781821e+06, 1.240886447814098e-03
3044, 2.005881674467805e+01, 4.968545961323914e-01, 8.546335751150117e+00, 8.565027503047227e+02, -9.908097976293462e+01, 1.866298766056214e+06, 1.486448541509709e-03
3045, 2.005882738998400e+01, 4.969247911544664e-01, 8.558551321433146e+00, 8.945065318555804e+02, -1.033667779057038e+02, 1.870220571065414e+06, 1.770748754229130e-03
3046, 2.005883987570073e+01, 4.970071218233779e-01, 8.571340285026686e+00, 9.326400699561352e+02, -1.076373401889288e+02, 1.874323688207836e+06, 2.097421877845690e-03
3047, 2.005885450087112e+01, 4.971035600245959e-01, 8.584754020063595e+00, 9.710153073363991e+02, -1.118996639016874e+02, 1.878623197067587e+06, 2.469586026047266e-03
3048, 2.005887161124407e+01, 4.972163856222294e-01, 8.598854112402121e+00, 1.009750181533405e+03, -1.161603753692941e+02, 1.883137105878819e+06, 2.889554227682050e-03
3049, 2.005889160637172e+01, 4.973482332583699e-01, 8.613712993770665e+00, 1.048967927086369e+03, -1.204255015181612e+02, 1.887886469711291e+06, 3.358561772497065e-03
3050, 2.005891494776369e+01, 4.975021461219745e-01, 8.629414110543610e+00, 1.088794920314772e+03, -1.247000697291950e+02, 1.892895337799930e+06, 3.876542257516566e-03
3051, 2.005894216825322e+01, 4.976816377092456e-01, 8.646051451223446e+00, 1.129356900317462e+03, -1.289875251707730e+02, 1.898190470046223e+06, 4.441965208474861e-03
3052, 2.005897388275278e+01, 4.978907627455940e-01, 8.663728278501294e+00, 1.170773498165288e+03, -1.332889703272895e+02, 1.903800767644150e+06, 5.051719089190230e-03
3053, 2.005901080060203e+01, 4.981341986085357e-01, 8.682554913899036e+00, 1.213151055236165e+03, -1.376022429431545e+02, 1.909756363037343e+06, 5.701003698054446e-03
3054, 2.005905373974092e+01, 4.984173387844031e-01, 8.702645384289710e+00, 1.256573666663638e+03, -1.419208514104974e+02, 1.916087302440844e+06, 6.383201509929085e-03
3055, 2.005910364297365e+01, 4.987464001130064e-01, 8.724112654766778e+00, 1.301092260354368e+03, -1.462327824454949e+02, 1.922821729075370e+06, 7.089729753355629e-03
3056, 2.005916159662805e+01, 4.991285458272758e-01, 8.747062067506985e+00, 1.346711393258164e+03, -1.505191930899341e+02, 1.929983446519769e+06, 7.809920583318062e-03
3057, 2.005922885195854e+01, 4.995720266839134e-01, 8.771582537869444e+00, 1.393373429034643e+03, -1.547530090510957e+02, 1.937588728505959e+06, 8.531020269812931e-03
3058, 2.005930684969078e+01, 5.000863428113700e-01, 8.797735108108080e+00, 1.440939976760232e+03, -1.588974843533841e+02, 1.945642271227990e+06, 9.238433942880226e-03
3059, 2.005939724816404e+01, 5.006824292787981e-01, 8.825538731393005e+00, 1.489171039325766e+03, -1.629048400274638e+02, 1.954132291393243e+06, 9.916373608907255e-03
3060, 2.005950195559136e+01, 5.013728688208000e-01, 8.854953788690461e+00, 1.537703368966481e+03, -1.667151950119407e+02, 1.963025000239932e+06, 1.054909681944364e-02
3061, 2.005962316703399e+01, 5.021721356452371e-01, 8.885864980798219e+00, 1.586031175163509e+03, -1.702561275790906e+02, 1.972259075469300e+06, 1.112293962866790e-02
3062, 2.005976340677030e+01, 5.030968748139651e-01, 8.918066993081112e+00, 1.633494600890142e+03, -1.734433441227961e+02, 1.981741332641175e+06, 1.162930662863038e-02
3063, 2.005992557683789e+01, 5.041662223288091e-01, 8.951258582561229e+00, 1.679283974818724e+03, -1.761830389392460e+02, 1.991345505655773e+06, 1.206858928449791e-02
3064, 2.006011301263841e+01, 5.054021717888023e-01, 8.985052801759636e+00, 1.722469717231887e+03, -1.783765074775815e+02, 2.000916631967753e+06, 1.245450062575106e-02
3065, 2.006032954662160e+01, 5.068299943225225e-01, 9.019011284175004e+00, 1.762066698884100e+03, -1.799272668044548e+02, 2.010283444694482e+06, 1.281745420486480e-02
3066, 2.006057958121055e+01, 5.084787194559139e-01, 9.052706274002247e+00, 1.797134675442092e+03, -1.807501683589249e+02, 2.019279600161616e+06, 1.320467448876417e-02
3067, 2.006086817229527e+01, 5.103816856680452e-01, 9.085803568677221e+00, 1.826901521970366e+03, -1.807807768151923e+02, 2.027771073734594e+06, 1.367479156778518e-02
3068, 2.006120112481106e+01, 5.125771706338609e-01, 9.118145572621499e+00, 1.850878204794869e+03, -1.799821718799856e+02, 2.035682743826380e+06, 1.428710092674270e-02
3069, 2.006158510213386e+01, 5.151091125759391e-01, 9.149805794659025e+00, 1.868926897244758e+03, -1.783463647356676e+02, 2.043015142099546e+06, 1.508970308894459e-02
3070, 2.006202775127113e+01, 5.180279357712375e-01, 9.181093853533879e+00, 1.881257631679619e+03, -1.758893458405541e+02, 2.049845274361159e+06, 1.611236360970639e-02
3071, 2.006253784610758e+01, 5.213914951122592e-01, 9.212510632977370e+00, 1.888358119658667e+03, -1.726414686788136e+02, 2.056312012883038e+06, 1.736672459779971e-02
3072, 2.006312545128631e+01, 5.252661567369203e-01, 9.244672123040958e+00, 1.890885266526161e+03, -1.686365188010021e+02, 2.062592213592828e+06, 1.885287924496725e-02
3073, 2.006380210967133e+01, 5.297280341546073e-01, 9.278228257906292e+00, 1.889553228804622e+03, -1.639021861626388e+02, 2.068875833461868e+06, 2.057806120501369e-02
3074, 2.006458105675550e+01, 5.348644020491404e-01, 9.313786587076665e+00, 1.885040183154355e+03, -1.584559521553221e+02, 2.075343029027870e+06, 2.266208682762516e-02
3075, 2.006547746585373e+01, 5.407753130803461e-01, 9.351841813103189e+00, 1.877889831235746e+03, -1.523033168155735e+02, 2.082139171405878e+06, 2.487211787191929e-02
3076, 2.006650872846523e+01, 5.475754465889665e-01, 9.392742334597319e+00, 1.868469610704320e+03, -1.454406027641238e+02, 2.089365629149360e+06, 2.697361860160142e-02
3077, 2.006769477480780e+01, 5.553962221965635e-01, 9.436694253521170e+00, 1.857014220507788e+03, -1.378654407543279e+02, 2.097087929142499e+06, 2.882590839167966e-02
3078, 2.006905844023476e+01, 5.643882159535023e-01, 9.483767902190515e+00, 1.843679018948517e+03, -1.295854916335279e+02, 2.105342619475921e+06, 3.032597984462579e-02
3079, 2.007062588405037e+01, 5.747239220041827e-01, 9.533909838864966e+00, 1.828587632218699e+03, -1.206264916743170e+02, 2.114143276859431e+06, 3.140576515228991e-02
3080, 2.007242706816025e+01, 5.866009088011312e-01, 9.586958624478724e+00, 1.811873973921000e+03, -1.110391945954706e+02, 2.123485820921241e+06, 3.204716563242492e-02
3081, 2.007449630404037e+01, 6.002454258124273e-01, 9.642660893869472e+00, 1.793708832811692e+03, -1.009041688335323e+02, 2.133351280895504e+06, 3.227679182136374e-02
3082, 2.007687287770435e+01, 6.159165245490835e-01, 9.700681302037170e+00, 1.774292696472115e+03, -9.033312383741757e+01, 2.143702841799350e+06, 3.207565853657737e-02
3083, 2.007960176371155e+01, 6.339107667255900e-01, 9.760609325222832e+00, 1.753832928908071e+03, -7.946919977181730e+01, 2.154481364750705e+06, 3.142121601639988e-02
3084, 2.008273444081182e+01, 6.545676026119345e-01, 9.821975232938614e+00, 1.732533272454139e+03, -6.848556435382143e+01, 2.165606707017657e+06, 3.016825905665529e-02
3085, 2.008632982359429e+01, 6.782755143144223e-01, 9.884279093846066e+00, 1.710616899955553e+03, -5.758076287206472e+01, 2.176987578478865e+06, 2.843992430661322e-02
3086, 2.009045532652611e+01, 7.054790320353556e-01, 9.947009743576636e+00, 1.688339779410620e+03, -4.696931067844710e+01, 2.188528001400710e+06, 2.644036959762493e-02
3087, 2.009518807906889e+01, 7.366867465355292e-01, 1.000965405370605e+01, 1.665966949938873e+03, -3.686702316726183e+01, 2.200127508158442e+06, 2.427772228670213e-02
3088, 2.010061631318233e+01, 7.724804583176662e-01, 1.007171278296906e+01, 1.643754390790017e+03, -2.747546305182000e+01, 2.211683756421956e+06, 2.201769172401723e-02
3089, 2.010684094751455e+01, 8.135256237583212e-01, 1.013271462544687e+01, 1.621942749687110e+03, -1.896634249768858e+01, 2.223096173273384e+06, 1.971102670919632e-02
3090, 2.011397739598404e+01, 8.605832808760695e-01, 1.019222384009787e+01, 1.600755120746083e+03, -1.146790479826143e+01, 2.234268820405039e+06, 1.740336682311064e-02
3091, 2.012215763233997e+01, 9.145236630178063e-01, 1.024984178616424e+01, 1.580396481182965e+03, -5.055767306421534e+00, 2.245112231375582e+06, 1.513870568127259e-02
3092, 2.013153254670999e+01, 9.763417379073942e-01, 1.030520481834191e+01, 1.561053940585586e+03, 2.500472963803693e-01, 2.255544518123012e+06, 1.295994257045141e-02
3093, 2.014227463518381e+01, 1.047174942727759e+00, 1.035798168006925e+01, 1.542896624724372e+03, 4.481433852979411e+00, 2.265492200753924e+06, 1.090455375892421e-02
3094, 2.015458106922142e+01, 1.128323423762829e+00, 1.040787331954616e+01, 1.526074292482611e+03, 7.712889580648209e+00, 2.274891294628583e+06, 9.004944103755944e-03
3095, 2.016867719821533e+01, 1.221273132251395e+00, 1.045461659753355e+01, 1.510713326096839e+03, 1.004875756968180e+01, 2.283688719034951e+06, 7.287201491145038e-03
3096, 2.018482054598617e+01, 1.327722177232371e+00, 1.049799152823940e+01, 1.496910005996740e+03, 1.160964754911283e+01, 2.291843841913816e+06, 5.767539966054585e-03
3097, 2.020330537047801e+01, 1.449610892121496e+00, 1.053783015100333e+01, 1.484722894941789e+03, 1.252038632414837e+01, 2.299329881861829e+06, 4.455330551884902e-03
3098, 2.022446786558576e+01, 1.589156135500464e+00, 1.057402461616944e+01, 1.474165996410019e+03, 1.290095889764683e+01, 2.306134577625884e+06, 3.351059695296026e-03
3099, 2.024869209505747e+01, 1.748890419198384e+00, 1.060653255065235e+01, 1.465205284207731e+03, 1.286080393794237e+01, 2.312259954428468e+06, 2.447297171331986e-03
3100, 2.027641676095296e+01, 1.931706539428378e+00, 1.063537870461109e+01, 1.457760014945695e+03, 1.249605055055974e+01, 2.317721142565550e+06, 1.729563702267527e-03
3101, 2.030814292342064e+01, 2.140908480905123e+00, 1.066065299360491e+01, 1.451709048220383e+03, 1.188884107116937e+01, 2.322544449593951e+06, 1.178432833152597e-03
3102, 2.034444280481629e+01, 2.380269471099909e+00, 1.068250574047019e+01, 1.446901225085162e+03, 1.110783655350070e+01, 2.326764986372294e+06, 7.707666810108377e-04
3103, 2.038596982970502e+01, 2.654098183895767e+00, 1.070114070817123e+01, 1.443168328685318e+03, 1.020920330268306e+01, 2.330424207144678e+06, 4.815671165253793e-04
3104, 2.043347007337358e+01, 2.967314230942149e+00, 1.071680615201460e+01, 1.440338836990797e+03, 9.237675320941431e+00, 2.333567625660118e+06, 2.858668489827202e-04
3105, 2.048779531548744e+01, 3.325534237316703e+00, 1.072978388761699e+01, 1.438250841927314e+03, 8.227539426954516e+00, 2.336242864818467e+06, 1.604216287883484e-04
3106, 2.054991792286192e+01, 3.735169978341969e+00, 1.074037642481974e+01, 1.436762882019842e+03, 7.203580635124403e+00, 2.338498093260156e+06, 8.486693715718214e-05
3107, 2.062094781643525e+01, 4.203540259606322e+00, 1.074889247477500e+01, 1.435761718463872e+03, 6.182171048019109e+00, 2.340380806314781e+06, 4.255115108142549e-05
3108, 2.070215181295951e+01, 4.738998455845777e+00, 1.075563188176626e+01, 1.435165988395996e+03, 5.172819433839172e+00, 2.341936791378465e+06, 2.080790560702487e-05
3109, 2.079497567225448e+01, 5.351077890276350e+00, 1.076087163668825e+01, 1.434924003191357e+03, 4.180645960875575e+00, 2.343208967239950e+06, 1.073663006828076e-05
3110, 2.090106922677782e+01, 6.050657538683553e+00, 1.076485480151256e+01, 1.435002722619034e+03, 3.210397415743776e+00, 2.344235587562981e+06, 6.633986687601320e-06
3111, 2.102231502252027e+01, 6.850150887147937e+00, 1.076778390009923e+01, 1.435363749686265e+03, 2.272735254790380e+00, 2.345047167139537e+06, 5.216001044175941e-06
3112, 2.116086095971271e+01, 7.763721164482829e+00, 1.076981869726349e+01, 1.435920861474039e+03, 1.393168596422130e+00, 2.345661154087909e+06, 4.822990820688818e-06
3113, 2.131915748952732e+01, 8.807526616843491e+00, 1.077106378961461e+01, 1.436471196957130e+03, 6.179147478888933e-01, 2.346069292423298e+06, 4.746078495126908e-06
3114, 2.150000000000000e+01, 1.000000000000000e+01, 1.077153479408833e+01, 1.436655576649534e+03, 2.525062226147841e-06, 2.346222149463756e+06, 4.731140382377388e-06
3115, 2.004900237155523e+01, 4.975486867289040e-01, 8.364390409411699e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.812360708003091e+06, 0.000000000000000e+00
3116, 2.004900268848793e+01, 4.975511943421358e-01, 8.365604001869267e+00, 7.890253668350897e+01, -7.846647020603389e+00, 1.812735403778249e+06, 4.380045047640401e-06
3117, 2.004900308813159e+01, 4.975543563753622e-01, 8.369026107306768e+00, 1.544994943730547e+02, -1.537171772586215e+01, 1.813793833481794e+06, 1.379969364557073e-05
3118, 2.004900358667522e+01, 4.975583009181783e-01, 8.373755408933492e+00, 2.201097048292806e+02, -2.191073633658904e+01, 1.815271857975247e+06, 2.933793288913349e-05
3119, 2.004900420312443e+01, 4.975631783454734e-01, 8.379190833371727e+00, 2.773203497903944e+02, -2.761460927295701e+01, 1.816985679696309e+06, 4.863593114826858e-05
3120, 2.004900495976084e+01, 4.975691649523682e-01, 8.385247152799339e+00, 3.298712790422869e+02, -3.285150405871860e+01, 1.818904913335362e+06, 7.236989269941680e-05
3121, 2.004900588267343e+01, 4.975764671582895e-01, 8.391871613479941e+00, 3.793117598408413e+02, -3.777596877372110e+01, 1.821011212766309e+06, 1.016717483436011e-04
3122, 2.004900700237278e+01, 4.975853263668826e-01, 8.399016346237856e+00, 4.264264106902800e+02, -4.246571559963910e+01, 1.823288690241906e+06, 1.376228927318453e-04
3123, 2.004900835450074e+01, 4.975960245812981e-01, 8.406646634819522e+00, 4.717206701316410e+02, -4.697036281784617e+01, 1.825725848365449e+06, 1.814527992587791e-04
3124, 2.004900998065012e+01, 4.976088908892520e-01, 8.414738888250556e+00, 5.155563180470172e+02, -5.132507537390853e+01, 1.828314797154230e+06, 2.345906047608600e-04
3125, 2.004901192931083e+01, 4.976243089492488e-01, 8.423277946535604e+00, 5.582075969406536e+02, -5.555613887852275e+01, 1.831050361146332e+06, 2.986973993006913e-04
3126, 2.004901425696164e+01, 4.976427256287949e-01, 8.432255180455984e+00, 5.998908180793651e+02, -5.968387410101381e+01, 1.833929456569800e+06, 3.756944999432495e-04
3127, 2.004901702932945e+01, 4.976646609677886e-01, 8.441667328793541e+00, 6.407823446077369e+02, -6.372438751255703e+01, 1.836950706555704e+06, 4.677888655935351e-04
3128, 2.004902032284115e+01, 4.976907196658616e-01, 8.451515884187529e+00, 6.810305123986361e+02, -6.769071284292103e+01, 1.840114231138616e+06, 5.774931217342918e-04
3129, 2.004902422629692e+01, 4.977216043217073e-01, 8.461806883593361e+00, 7.207640431118278e+02, -7.159359712460892e+01, 1.843421565096682e+06, 7.076355325184244e-04
3130, 2.004902884279801e+01, 4.977581306860459e-01, 8.472551012106234e+00, 7.600982973063202e+02, -7.544206416932428e+01, 1.846875673784072e+06, 8.613532746356759e-04
3131, 2.004903429196701e+01, 4.978012452282876e-01, 8.483763964831844e+00, 7.991401386864126e+02, -7.924383098870589e+01, 1.850481048443987e+06, 1.042060482326736e-03
3132, 2.004904071250387e+01, 4.978520453610366e-01, 8.495467030151097e+00, 8.379918610657138e+02, -8.300562097272420e+01, 1.854243868218569e+06, 1.253381264671978e-03
3133, 2.004904826512795e+01, 4.979118027169111e-01, 8.507687861130227e+00, 8.767544246596793e+02, -8.673339745404280e+01, 1.858172216869527e+06, 1.499038241318123e-03
3134, 2.004905713596282e+01, 4.979819899299256e-01, 8.520461391222991e+00, 9.155300957430039e+02, -9.043252649492919e+01, 1.862276338473929e+06, 1.782690434919523e-03
