"PointID","x","y","Displacement_1","Displacement_2","Sxx","Syy","Sxy","Von_Mises_Stress"
29,-4.755063291146212e-02,1.000000000000000e-04,-1.434861709830512e-05,8.994349779900380e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
30,-4.668607594943790e-02,1.000000000000000e-04,-1.433383392457234e-05,9.269512410658572e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
31,-4.582151898741368e-02,1.000000000000000e-04,-1.429712378153138e-05,9.536658338288557e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
32,-4.495696202538947e-02,1.000000000000000e-04,-1.423946813563501e-05,9.795916843326861e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
33,-4.409240506336524e-02,1.000000000000000e-04,-1.416187771445149e-05,1.004740738642344e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
34,-4.322784810134103e-02,1.000000000000000e-04,-1.406544810716498e-05,1.029124848392488e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
35,-4.236329113931681e-02,1.000000000000000e-04,-1.395114328255069e-05,1.052756364622877e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
36,-4.149873417729259e-02,1.000000000000000e-04,-1.381977140870630e-05,1.075646302884342e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
37,-4.063417721526837e-02,1.000000000000000e-04,-1.367218207495599e-05,1.097805024263063e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
38,-3.976962025324415e-02,1.000000000000000e-04,-1.350921476647018e-05,1.119242415211294e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
39,-3.890506329121993e-02,1.000000000000000e-04,-1.333166921278180e-05,1.139968194213354e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
40,-3.804050632919571e-02,1.000000000000000e-04,-1.314028158479853e-05,1.159991456237400e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
41,-3.717594936717150e-02,1.000000000000000e-04,-1.293571723956448e-05,1.179320743044961e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
42,-3.631139240514728e-02,1.000000000000000e-04,-1.271865637796487e-05,1.197963810600436e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
43,-3.544683544312306e-02,1.000000000000000e-04,-1.248981273928640e-05,1.215928538502306e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
44,-3.458227848109884e-02,1.000000000000000e-04,-1.224983260659321e-05,1.233222514880109e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
45,-3.371772151907242e-02,1.000000000000000e-04,-1.199933310322199e-05,1.249853086195326e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
46,-3.285316455704381e-02,1.000000000000000e-04,-1.173889785815792e-05,1.265827137679362e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
47,-3.198860759501521e-02,1.000000000000000e-04,-1.146913241656236e-05,1.281151264300279e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
48,-3.112405063298660e-02,1.000000000000000e-04,-1.119063247940269e-05,1.295832110540609e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
49,-3.025949367095799e-02,1.000000000000000e-04,-1.090396373944720e-05,1.309876212220628e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
50,-2.939493670892938e-02,1.000000000000000e-04,-1.060972427174066e-05,1.323290126877943e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
51,-2.853037974690077e-02,1.000000000000000e-04,-1.030843202410709e-05,1.336080641015291e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
52,-2.766582278487216e-02,1.000000000000000e-04,-1.000052442964838e-05,1.348253767629116e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
53,-2.680126582284355e-02,1.000000000000000e-04,-9.686476447021174e-06,1.359815159473916e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
54,-2.593670886081494e-02,1.000000000000000e-04,-9.366791291946924e-06,1.370770308927768e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
55,-2.507215189878632e-02,1.000000000000000e-04,-9.041965555983560e-06,1.381124901150199e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
56,-2.420759493675772e-02,1.000000000000000e-04,-8.712514603539828e-06,1.390884633469127e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
57,-2.334303797472911e-02,1.000000000000000e-04,-8.378934013040899e-06,1.400055727164201e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
58,-2.247848101270049e-02,1.000000000000000e-04,-8.041644492744451e-06,1.408644216611658e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
59,-2.161392405067188e-02,1.000000000000000e-04,-7.701037812411737e-06,1.416655894971948e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
60,-2.074936708864328e-02,1.000000000000000e-04,-7.357524314697487e-06,1.424096069066382e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
61,-1.988481012661467e-02,1.000000000000000e-04,-7.011536206877532e-06,1.430970192245336e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
62,-1.902025316458605e-02,1.000000000000000e-04,-6.663498712996633e-06,1.437283699799989e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
63,-1.815569620255744e-02,1.000000000000000e-04,-6.313815559696871e-06,1.443042292568454e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
64,-1.729113924052884e-02,1.000000000000000e-04,-5.962845977662366e-06,1.448251437333617e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
65,-1.642658227850187e-02,1.000000000000000e-04,-5.610948552704735e-06,1.452916493239736e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
66,-1.556202531647546e-02,1.000000000000000e-04,-5.258455910139505e-06,1.457042627106319e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
67,-1.469746835444904e-02,1.000000000000000e-04,-4.905703873051823e-06,1.460634827388500e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
68,-1.383291139242263e-02,1.000000000000000e-04,-4.553054424786882e-06,1.463698091510684e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
69,-1.296835443039621e-02,1.000000000000000e-04,-4.200834890683990e-06,1.466237566487198e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
70,-1.210379746836981e-02,1.000000000000000e-04,-3.849350803514123e-06,1.468258121454876e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
71,-1.123924050634338e-02,1.000000000000000e-04,-3.498903373440803e-06,1.469764569916076e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
72,-1.037468354431697e-02,1.000000000000000e-04,-3.149788859784681e-06,1.470761516496459e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
73,-9.510126582290550e-03,1.000000000000000e-04,-2.802343300467573e-06,1.471253676993284e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
74,-8.645569620264144e-03,1.000000000000000e-04,-2.456874954712000e-06,1.471246031132294e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
75,-7.781012658237732e-03,1.000000000000000e-04,-2.113650451192756e-06,1.470743472763932e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
76,-6.916455696211313e-03,1.000000000000000e-04,-1.772919705329686e-06,1.469750773995162e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
77,-6.051898734184900e-03,1.000000000000000e-04,-1.434930136167145e-06,1.468272510314062e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
78,-5.187341772158474e-03,1.000000000000000e-04,-1.099914683777682e-06,1.466313188322450e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
79,-4.322784810132069e-03,1.000000000000000e-04,-7.681030313308244e-07,1.463877043119871e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
80,-3.458227848105663e-03,1.000000000000000e-04,-4.397301427070472e-07,1.460968260863920e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
81,-2.593670886079244e-03,1.000000000000000e-04,-1.150280784263408e-07,1.457590928090021e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
82,-1.729113924052825e-03,1.000000000000000e-04,2.057474530085752e-07,1.453749224132762e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
83,-8.645569620264193e-04,1.000000000000000e-04,5.223770105493616e-07,1.449447489586598e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
84,8.645569620226498e-04,1.000000000000000e-04,1.142396462670204e-06,1.439480228437228e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
85,1.729113924045300e-03,1.000000000000000e-04,1.445348233603892e-06,1.433822805891970e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
86,2.593670886067950e-03,1.000000000000000e-04,1.743316369584780e-06,1.427721618115863e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
87,3.458227848090599e-03,1.000000000000000e-04,2.036102221204352e-06,1.421180837308125e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
88,4.322784810113249e-03,1.000000000000000e-04,2.323542471010778e-06,1.414204535199727e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
89,5.187341772135899e-03,1.000000000000000e-04,2.605482759401879e-06,1.406796566015708e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
90,6.051898734158549e-03,1.000000000000000e-04,2.881760305132584e-06,1.398960640704384e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
91,6.916455696181199e-03,1.000000000000000e-04,3.152194426430371e-06,1.390700436904090e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
92,7.781012658203849e-03,1.000000000000000e-04,3.416613801601681e-06,1.382019762219182e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
93,8.645569620226497e-03,1.000000000000000e-04,3.674860650933343e-06,1.372922406423427e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
94,9.510126582249149e-03,1.000000000000000e-04,3.926785262958672e-06,1.363412174467473e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
95,1.037468354427180e-02,1.000000000000000e-04,4.172218894170212e-06,1.353492839015560e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
96,1.123924050629445e-02,1.000000000000000e-04,4.410980400911118e-06,1.343168457600422e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
97,1.210379746831710e-02,1.000000000000000e-04,4.642939248964951e-06,1.332443206946387e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
98,1.296835443033975e-02,1.000000000000000e-04,4.867980130235132e-06,1.321321083841332e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
99,1.383291139236240e-02,1.000000000000000e-04,5.085979735325816e-06,1.309806036509520e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
100,1.469746835438505e-02,1.000000000000000e-04,5.296792165337797e-06,1.297902027280085e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
101,1.556202531640770e-02,1.000000000000000e-04,5.500286481354554e-06,1.285613304447410e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
102,1.642658227843035e-02,1.000000000000000e-04,5.696380296022142e-06,1.272944048175424e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
103,1.729113924045334e-02,1.000000000000000e-04,5.884986407696827e-06,1.259898268278037e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
104,1.815569620247735e-02,1.000000000000000e-04,6.066010355925186e-06,1.246479919194962e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
105,1.902025316450135e-02,1.000000000000000e-04,6.239356988995148e-06,1.232692918164228e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
106,1.988481012652537e-02,1.000000000000000e-04,6.404905018087064e-06,1.218541253487999e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
107,2.074936708854937e-02,1.000000000000000e-04,6.562556863461282e-06,1.204029195069529e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
108,2.161392405057339e-02,1.000000000000000e-04,6.712242404853169e-06,1.189160952758967e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
109,2.247848101259740e-02,1.000000000000000e-04,6.853908205607418e-06,1.173940696260321e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
110,2.334303797462140e-02,1.000000000000000e-04,6.987488976515139e-06,1.158372359322799e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
111,2.420759493664541e-02,1.000000000000000e-04,7.112912024480877e-06,1.142459979452778e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
112,2.507215189866942e-02,1.000000000000000e-04,7.230106149226131e-06,1.126207592557034e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
113,2.593670886069343e-02,1.000000000000000e-04,7.339016435096042e-06,1.109619414196550e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
114,2.680126582271744e-02,1.000000000000000e-04,7.439595026134164e-06,1.092699551853038e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
115,2.766582278474145e-02,1.000000000000000e-04,7.531796095753579e-06,1.075452224057108e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
116,2.853037974676546e-02,1.000000000000000e-04,7.615598820896492e-06,1.057881515225405e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
117,2.939493670878947e-02,1.000000000000000e-04,7.690985495411219e-06,1.039991361255820e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
118,3.025949367081348e-02,1.000000000000000e-04,7.757891507211673e-06,1.021785646345094e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
119,3.112405063283749e-02,1.000000000000000e-04,7.816258452263689e-06,1.003268702662696e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
120,3.198860759486150e-02,1.000000000000000e-04,7.866087693203221e-06,9.844448576783714e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
121,3.285316455688551e-02,1.000000000000000e-04,7.907385556354542e-06,9.653182585052342e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
122,3.371772151890952e-02,1.000000000000000e-04,7.940152290428981e-06,9.458928827967682e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
123,3.458227848093572e-02,1.000000000000000e-04,7.964366105750767e-06,9.261726378673339e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
124,3.544683544296412e-02,1.000000000000000e-04,7.980006770269956e-06,9.061615616781808e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
125,3.631139240499252e-02,1.000000000000000e-04,7.987071973472887e-06,8.858637298860958e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
126,3.717594936702093e-02,1.000000000000000e-04,7.985533567946976e-06,8.652832991050409e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
127,3.804050632904932e-02,1.000000000000000e-04,7.975413093624387e-06,8.444246755062931e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
128,3.890506329107773e-02,1.000000000000000e-04,7.956747966848504e-06,8.232919254513352e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
129,3.976962025310612e-02,1.000000000000000e-04,7.929524634018398e-06,8.018892031995492e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
130,4.063417721513453e-02,1.000000000000000e-04,7.893741503138232e-06,7.802208899053009e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
131,4.149873417716293e-02,1.000000000000000e-04,7.849429170703698e-06,7.582914675494602e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
132,4.236329113919133e-02,1.000000000000000e-04,7.796637674074761e-06,7.361053009723042e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
133,4.322784810121974e-02,1.000000000000000e-04,7.735416235826884e-06,7.136665946162357e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
134,4.409240506324814e-02,1.000000000000000e-04,7.665771188189692e-06,6.909795324861944e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
135,4.495696202527653e-02,1.000000000000000e-04,7.587720573078378e-06,6.680486965920595e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
136,4.582151898730494e-02,1.000000000000000e-04,7.501324010526949e-06,6.448787102654601e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
137,4.668607594933333e-02,1.000000000000000e-04,7.406649485097804e-06,6.214741453196993e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
138,4.755063291136175e-02,1.000000000000000e-04,7.303748155153292e-06,5.978394752914676e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
139,4.841518987339014e-02,1.000000000000000e-04,7.192681026384157e-06,5.739792965743127e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
140,4.927974683541853e-02,1.000000000000000e-04,7.073511538750891e-06,5.498981109075688e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
141,5.014430379744695e-02,1.000000000000000e-04,6.946293614463532e-06,5.256005469872886e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
142,5.100886075947534e-02,1.000000000000000e-04,6.811092194674405e-06,5.010913077045716e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
143,5.187341772150210e-02,1.000000000000000e-04,6.667967325809921e-06,4.763752119670855e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
144,5.273797468352830e-02,1.000000000000000e-04,6.517009441911637e-06,4.514571904942816e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
145,5.360253164555451e-02,1.000000000000000e-04,6.358332821155526e-06,4.263420215750980e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
146,5.446708860758072e-02,1.000000000000000e-04,6.192031289132432e-06,4.010343385792149e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
147,5.533164556960692e-02,1.000000000000000e-04,6.018180720868762e-06,3.755388264851550e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
148,5.619620253163312e-02,1.000000000000000e-04,5.836884793150480e-06,3.498602550058202e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
149,5.706075949365933e-02,1.000000000000000e-04,5.648236899687065e-06,3.240032924714785e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
150,5.792531645568553e-02,1.000000000000000e-04,5.452297597496664e-06,2.979728525680077e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
