% List of points 
-6.504761904761905e-02	1.000000000000000e-04	       0
0.000000000000000e+00	1.000000000000000e-04	       1
6.504761904761905e-02	1.000000000000000e-04	       2
6.504761904761905e-02	-1.000000000000000e-04	       3
0.000000000000000e+00	-1.000000000000000e-04	       4
-6.504761904761905e-02	-1.000000000000000e-04	       5
-6.422423146474218e-02	1.000000000000000e-04	       6
-6.340084388186533e-02	1.000000000000000e-04	       7
-6.257745629898846e-02	1.000000000000000e-04	       8
-6.175406871611160e-02	1.000000000000000e-04	       9
-6.093068113323474e-02	1.000000000000000e-04	      10
-6.010729355035788e-02	1.000000000000000e-04	      11
-5.928390596748102e-02	1.000000000000000e-04	      12
-5.846051838460415e-02	1.000000000000000e-04	      13
-5.763713080172729e-02	1.000000000000000e-04	      14
-5.681374321885042e-02	1.000000000000000e-04	      15
-5.599035563597357e-02	1.000000000000000e-04	      16
-5.516696805309670e-02	1.000000000000000e-04	      17
-5.434358047021984e-02	1.000000000000000e-04	      18
-5.352019288734298e-02	1.000000000000000e-04	      19
-5.269680530446612e-02	1.000000000000000e-04	      20
-5.187341772158925e-02	1.000000000000000e-04	      21
-5.105003013871239e-02	1.000000000000000e-04	      22
-5.022664255583553e-02	1.000000000000000e-04	      23
-4.940325497295867e-02	1.000000000000000e-04	      24
-4.857986739008071e-02	1.000000000000000e-04	      25
-4.775647980719946e-02	1.000000000000000e-04	      26
-4.693309222431820e-02	1.000000000000000e-04	      27
-4.610970464143695e-02	1.000000000000000e-04	      28
-4.528631705855569e-02	1.000000000000000e-04	      29
-4.446292947567444e-02	1.000000000000000e-04	      30
-4.363954189279319e-02	1.000000000000000e-04	      31
-4.281615430991194e-02	1.000000000000000e-04	      32
-4.199276672703067e-02	1.000000000000000e-04	      33
-4.116937914414942e-02	1.000000000000000e-04	      34
-4.034599156126818e-02	1.000000000000000e-04	      35
-3.952260397838692e-02	1.000000000000000e-04	      36
-3.869921639550566e-02	1.000000000000000e-04	      37
-3.787582881262441e-02	1.000000000000000e-04	      38
-3.705244122974316e-02	1.000000000000000e-04	      39
-3.622905364686190e-02	1.000000000000000e-04	      40
-3.540566606398064e-02	1.000000000000000e-04	      41
-3.458227848109939e-02	1.000000000000000e-04	      42
-3.375889089821814e-02	1.000000000000000e-04	      43
-3.293550331533689e-02	1.000000000000000e-04	      44
-3.211211573245563e-02	1.000000000000000e-04	      45
-3.128872814957438e-02	1.000000000000000e-04	      46
-3.046534056669312e-02	1.000000000000000e-04	      47
-2.964195298381187e-02	1.000000000000000e-04	      48
-2.881856540093062e-02	1.000000000000000e-04	      49
-2.799517781804936e-02	1.000000000000000e-04	      50
-2.717179023516811e-02	1.000000000000000e-04	      51
-2.634840265228686e-02	1.000000000000000e-04	      52
-2.552501506940560e-02	1.000000000000000e-04	      53
-2.470162748652435e-02	1.000000000000000e-04	      54
-2.387823990364309e-02	1.000000000000000e-04	      55
-2.305485232076184e-02	1.000000000000000e-04	      56
-2.223146473788059e-02	1.000000000000000e-04	      57
-2.140807715499933e-02	1.000000000000000e-04	      58
-2.058468957211808e-02	1.000000000000000e-04	      59
-1.976130198923683e-02	1.000000000000000e-04	      60
-1.893791440635557e-02	1.000000000000000e-04	      61
-1.811452682347432e-02	1.000000000000000e-04	      62
-1.729113924059306e-02	1.000000000000000e-04	      63
-1.646775165771181e-02	1.000000000000000e-04	      64
-1.564436407482726e-02	1.000000000000000e-04	      65
-1.482097649194162e-02	1.000000000000000e-04	      66
-1.399758890905597e-02	1.000000000000000e-04	      67
-1.317420132617032e-02	1.000000000000000e-04	      68
-1.235081374328468e-02	1.000000000000000e-04	      69
-1.152742616039903e-02	1.000000000000000e-04	      70
-1.070403857751338e-02	1.000000000000000e-04	      71
-9.880650994627746e-03	1.000000000000000e-04	      72
-9.057263411742095e-03	1.000000000000000e-04	      73
-8.233875828856450e-03	1.000000000000000e-04	      74
-7.410488245970813e-03	1.000000000000000e-04	      75
-6.587100663085162e-03	1.000000000000000e-04	      76
-5.763713080199524e-03	1.000000000000000e-04	      77
-4.940325497313866e-03	1.000000000000000e-04	      78
-4.116937914428229e-03	1.000000000000000e-04	      79
-3.293550331542584e-03	1.000000000000000e-04	      80
-2.470162748656926e-03	1.000000000000000e-04	      81
-1.646775165771289e-03	1.000000000000000e-04	      82
-8.233875828856513e-04	1.000000000000000e-04	      83
8.233875828779299e-04	1.000000000000000e-04	      84
1.646775165755860e-03	1.000000000000000e-04	      85
2.470162748633790e-03	1.000000000000000e-04	      86
3.293550331511720e-03	1.000000000000000e-04	      87
4.116937914389650e-03	1.000000000000000e-04	      88
4.940325497267580e-03	1.000000000000000e-04	      89
5.763713080145510e-03	1.000000000000000e-04	      90
6.587100663023439e-03	1.000000000000000e-04	      91
7.410488245901369e-03	1.000000000000000e-04	      92
8.233875828779300e-03	1.000000000000000e-04	      93
9.057263411657229e-03	1.000000000000000e-04	      94
9.880650994535160e-03	1.000000000000000e-04	      95
1.070403857741309e-02	1.000000000000000e-04	      96
1.152742616029102e-02	1.000000000000000e-04	      97
1.235081374316895e-02	1.000000000000000e-04	      98
1.317420132604688e-02	1.000000000000000e-04	      99
1.399758890892481e-02	1.000000000000000e-04	     100
1.482097649180274e-02	1.000000000000000e-04	     101
1.564436407468067e-02	1.000000000000000e-04	     102
1.646775165755898e-02	1.000000000000000e-04	     103
1.729113924043841e-02	1.000000000000000e-04	     104
1.811452682331784e-02	1.000000000000000e-04	     105
1.893791440619728e-02	1.000000000000000e-04	     106
1.976130198907671e-02	1.000000000000000e-04	     107
2.058468957195615e-02	1.000000000000000e-04	     108
2.140807715483558e-02	1.000000000000000e-04	     109
2.223146473771501e-02	1.000000000000000e-04	     110
2.305485232059445e-02	1.000000000000000e-04	     111
2.387823990347388e-02	1.000000000000000e-04	     112
2.470162748635331e-02	1.000000000000000e-04	     113
2.552501506923275e-02	1.000000000000000e-04	     114
2.634840265211218e-02	1.000000000000000e-04	     115
2.717179023499162e-02	1.000000000000000e-04	     116
2.799517781787105e-02	1.000000000000000e-04	     117
2.881856540075048e-02	1.000000000000000e-04	     118
2.964195298362992e-02	1.000000000000000e-04	     119
3.046534056650935e-02	1.000000000000000e-04	     120
3.128872814938879e-02	1.000000000000000e-04	     121
3.211211573226821e-02	1.000000000000000e-04	     122
3.293550331514875e-02	1.000000000000000e-04	     123
3.375889089803038e-02	1.000000000000000e-04	     124
3.458227848091201e-02	1.000000000000000e-04	     125
3.540566606379364e-02	1.000000000000000e-04	     126
3.622905364667527e-02	1.000000000000000e-04	     127
3.705244122955690e-02	1.000000000000000e-04	     128
3.787582881243853e-02	1.000000000000000e-04	     129
3.869921639532015e-02	1.000000000000000e-04	     130
3.952260397820179e-02	1.000000000000000e-04	     131
4.034599156108342e-02	1.000000000000000e-04	     132
4.116937914396505e-02	1.000000000000000e-04	     133
4.199276672684667e-02	1.000000000000000e-04	     134
4.281615430972831e-02	1.000000000000000e-04	     135
4.363954189260994e-02	1.000000000000000e-04	     136
4.446292947549157e-02	1.000000000000000e-04	     137
4.528631705837319e-02	1.000000000000000e-04	     138
4.610970464125483e-02	1.000000000000000e-04	     139
4.693309222413646e-02	1.000000000000000e-04	     140
4.775647980701809e-02	1.000000000000000e-04	     141
4.857986738989972e-02	1.000000000000000e-04	     142
