"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.999995231628420e-01	1.588018349139020e-04	1.205480396321029e-02	8.166183719600364e-06	-4.963487706040958e-05	6.711367174713072e-08	0.000000000000000e+00	0.000000000000000e+00	
1	9.999990463256840e-01	1.467872498324140e-04	-1.209318564643566e-02	7.294661044944842e-06	3.384605084957551e-06	4.078484441644133e-08	0.000000000000000e+00	0.000000000000000e+00	
2	9.999985098838809e-01	1.325350604020060e-04	9.473789178654379e-03	3.089255676554745e-05	-5.073039831025548e-05	6.362561548222213e-08	0.000000000000000e+00	0.000000000000000e+00	
3	9.999977350234990e-01	1.123900292441250e-04	-8.773454640541779e-03	3.405202490272828e-06	2.543786962847134e-06	3.789124607643910e-08	0.000000000000000e+00	0.000000000000000e+00	
4	9.999965429306030e-01	7.934604946058239e-05	1.143144074603265e-02	-6.753156231095302e-05	-4.353723215940651e-05	8.074576718558857e-08	0.000000000000000e+00	0.000000000000000e+00	
5	9.999945163726810e-01	2.192894316976890e-05	-3.072012557702593e-03	-7.691874180331739e-05	3.183871490447561e-06	5.127573952493253e-08	0.000000000000000e+00	0.000000000000000e+00	
6	9.999911785125730e-01	-7.692110375501220e-05	1.693985394217276e-02	-9.141542462054674e-05	-4.478639909301967e-05	6.259811053153679e-08	0.000000000000000e+00	0.000000000000000e+00	
7	9.999858736991880e-01	-2.409676089882850e-04	3.374281579268373e-03	-1.006657570036940e-04	9.492068543782903e-09	4.429095734595276e-08	0.000000000000000e+00	0.000000000000000e+00	
8	9.999779462814330e-01	-5.017960211262110e-04	2.006914543389210e-02	-1.125772191101320e-04	-4.342483354695509e-05	5.215752729796261e-08	0.000000000000000e+00	0.000000000000000e+00	
9	9.999666213989260e-01	-8.999322308227420e-04	6.135231636799332e-03	-9.667799212614832e-05	-5.660666486541861e-06	3.369237513281899e-08	0.000000000000000e+00	0.000000000000000e+00	
10	9.999511837959290e-01	-1.485960907302800e-03	1.660419082454272e-02	-8.102750603035998e-05	-4.355199117060838e-05	3.644941197924720e-08	0.000000000000000e+00	0.000000000000000e+00	
11	9.999309778213500e-01	-2.321643754839900e-03	3.338256599732253e-03	-5.306835277188270e-05	-1.018737955694825e-05	2.059798949252291e-08	0.000000000000000e+00	0.000000000000000e+00	
12	9.999055266380310e-01	-3.481036517769100e-03	1.086483533723821e-02	-4.903431373946815e-05	-4.025461577486967e-05	2.511195648634134e-08	0.000000000000000e+00	0.000000000000000e+00	
13	9.998746514320370e-01	-5.051605869084600e-03	1.990848500148586e-03	-2.928818627452990e-05	-1.276347288941549e-05	1.187687462685310e-08	0.000000000000000e+00	0.000000000000000e+00	
14	9.998383522033690e-01	-7.135346531867980e-03	6.233898498766729e-03	-2.824786334070054e-05	-3.458206402497106e-05	1.587001956657353e-08	0.000000000000000e+00	0.000000000000000e+00	
15	9.997970461845400e-01	-9.849893860518931e-03	7.839227452339818e-04	-9.171665348606369e-06	-1.432625114938380e-05	3.386827778771700e-09	0.000000000000000e+00	0.000000000000000e+00	
16	9.997513890266420e-01	-1.332964468747380e-02	2.978794360487290e-03	-1.333523202821810e-05	-2.698262313742423e-05	8.198126160820726e-09	0.000000000000000e+00	0.000000000000000e+00	
17	9.997023940086360e-01	-1.772686652839180e-02	-1.367125601347731e-04	1.643965173889241e-07	-1.425753547515112e-05	-7.972105279998831e-10	0.000000000000000e+00	0.000000000000000e+00	
18	9.996511936187740e-01	-2.321282029151920e-02	1.500249642714589e-03	-7.415548393765449e-06	-2.008840612910718e-05	3.732069110800656e-09	0.000000000000000e+00	0.000000000000000e+00	
19	9.995991587638851e-01	-2.997887320816520e-02	-3.991323981019209e-04	1.422901481785843e-06	-1.262400956424438e-05	-1.698333406071820e-09	0.000000000000000e+00	0.000000000000000e+00	
20	9.995476603508000e-01	-3.823761641979220e-02	3.203381659157098e-04	-1.484789354597072e-06	-1.434649437825280e-05	-8.667094043007811e-11	0.000000000000000e+00	0.000000000000000e+00	
21	9.994980692863460e-01	-4.822397977113720e-02	-6.491031770219391e-04	2.760392027916082e-06	-1.031197946958546e-05	-2.006209546836213e-09	0.000000000000000e+00	0.000000000000000e+00	
22	9.994515776634220e-01	-6.019636616110800e-02	-3.460036895381767e-04	1.410757739464332e-06	-1.000791660380696e-05	-1.787915283479609e-09	0.000000000000000e+00	0.000000000000000e+00	
23	9.994091987609860e-01	-7.443772256374361e-02	-6.534978713698527e-04	2.641523064693457e-06	-8.051486924787937e-06	-2.245750415553186e-09	0.000000000000000e+00	0.000000000000000e+00	
24	9.993716478347781e-01	-9.125673770904540e-02	-5.224894954784234e-04	2.290400480227756e-06	-7.580500227153690e-06	-2.233888799177135e-09	0.000000000000000e+00	0.000000000000000e+00	
25	9.853970408439640e-01	9.428599150851370e-04	-7.660962537711331e-03	6.926204434078593e-05	2.793959159562458e-06	1.732232907276858e-08	1.790112109916253e-01	0.000000000000000e+00	
26	9.853965640068050e-01	9.316618088632820e-04	-6.303188725612643e-03	7.319572492935246e-05	2.298691036099469e-06	1.093590560242218e-08	0.000000000000000e+00	0.000000000000000e+00	
27	9.853960871696470e-01	9.196472819894550e-04	-7.257426821778292e-03	7.926980653387981e-05	2.872825799588674e-06	1.524038915688454e-08	0.000000000000000e+00	0.000000000000000e+00	
28	9.853954911231990e-01	9.053950780071320e-04	-6.940842851801498e-03	8.767957892415579e-05	1.192930516760995e-06	1.136559004075509e-08	0.000000000000000e+00	0.000000000000000e+00	
29	9.853947162628170e-01	8.852499304339290e-04	-8.334280710995101e-03	8.721298249779622e-05	2.895104372184917e-06	1.711175610567024e-08	0.000000000000000e+00	0.000000000000000e+00	
30	9.853934645652770e-01	8.522056159563360e-04	-7.490556083821065e-03	8.207546999707799e-05	9.286791227884064e-07	1.450182599740452e-08	0.000000000000000e+00	0.000000000000000e+00	
31	9.853913187980650e-01	7.947876583784820e-04	-7.466225681311348e-03	6.964245871675936e-05	3.639108621514123e-06	1.927532733665385e-08	0.000000000000000e+00	0.000000000000000e+00	
32	9.853878021240230e-01	6.959356251172720e-04	-5.852750183294397e-03	5.606344745448307e-05	8.956999368252292e-07	1.760948860163134e-08	0.000000000000000e+00	0.000000000000000e+00	
33	9.853822588920590e-01	5.318848416209220e-04	-3.918249175804854e-03	2.843464386745802e-05	4.485763208500360e-06	2.248641927413368e-08	0.000000000000000e+00	0.000000000000000e+00	
34	9.853739738464360e-01	2.710480766836550e-04	-8.261453845972657e-04	7.401466785295511e-06	3.110317804798306e-07	1.972991679279748e-08	0.000000000000000e+00	0.000000000000000e+00	
35	9.853621125221250e-01	-1.271033252123740e-04	2.094958598280269e-03	-2.305033176109972e-05	3.896074717429751e-06	2.389210384795795e-08	0.000000000000000e+00	0.000000000000000e+00	
36	9.853459596633910e-01	-7.131579332053660e-04	4.168404839027066e-03	-2.849276160569227e-05	-2.707259206257494e-06	1.851714789516775e-08	0.000000000000000e+00	0.000000000000000e+00	
37	9.853248596191410e-01	-1.548882573843000e-03	5.374493141216374e-03	-4.294930620856377e-05	1.463205105609720e-06	2.200063911673042e-08	0.000000000000000e+00	0.000000000000000e+00	
38	9.852983355522160e-01	-2.708339598029850e-03	5.236057845248799e-03	-3.121912983783929e-05	-6.380642515336785e-06	1.543099074418748e-08	0.000000000000000e+00	0.000000000000000e+00	
39	9.852661490440370e-01	-4.279003478586670e-03	5.232867888171732e-03	-3.875018828643515e-05	-7.658872964292501e-07	1.940793266535450e-08	0.000000000000000e+00	0.000000000000000e+00	
40	9.852284193038940e-01	-6.362877786159520e-03	4.219773756537296e-03	-2.182137784434898e-05	-9.113153717960567e-06	1.225547759399897e-08	0.000000000000000e+00	0.000000000000000e+00	
41	9.851855635643010e-01	-9.077608585357669e-03	3.847448406370433e-03	-2.478391568612529e-05	-2.859972229999614e-06	1.397062801423497e-08	0.000000000000000e+00	0.000000000000000e+00	
42	9.851383566856380e-01	-1.255760528147220e-02	3.010084761486373e-03	-1.412666375025095e-05	-9.774871835501255e-06	9.543827851135515e-09	0.000000000000000e+00	0.000000000000000e+00	
43	9.850878715515140e-01	-1.695514842867850e-02	2.227323517268529e-03	-1.181578427823721e-05	-4.684290234680202e-06	7.678645873387471e-09	0.000000000000000e+00	0.000000000000000e+00	
44	9.850354194641110e-01	-2.244151011109350e-02	2.286625681206584e-03	-1.168605176062559e-05	-9.134844225127654e-06	7.782802275802559e-09	0.000000000000000e+00	0.000000000000000e+00	
45	9.849824309349060e-01	-2.920807152986530e-02	1.163854402016884e-03	-6.537659717022022e-06	-5.695729341915226e-06	4.028195919100199e-09	0.000000000000000e+00	0.000000000000000e+00	
46	9.849305152893070e-01	-3.746744617819790e-02	1.399306229235670e-03	-7.240419779749839e-06	-8.030616375297520e-06	4.855647098592567e-09	0.000000000000000e+00	0.000000000000000e+00	
47	9.848811030387880e-01	-4.745457693934440e-02	1.621051612377866e-04	-1.503812368638504e-06	-5.788986464832140e-06	1.126423116028579e-09	0.000000000000000e+00	0.000000000000000e+00	
48	9.848355650901790e-01	-5.942788347601890e-02	6.032136475108141e-04	-3.612081851490141e-06	-6.773950555002435e-06	2.539594512720048e-09	0.000000000000000e+00	0.000000000000000e+00	
49	9.847949743270870e-01	-7.367034256458280e-02	-1.774283428603264e-04	1.467061501216026e-07	-5.180790139686242e-06	-4.201478400724740e-10	0.000000000000000e+00	0.000000000000000e+00	
50	9.847602248191830e-01	-9.049065411090849e-02	-1.349746074904770e-05	-2.853134717433280e-07	-5.570237356119604e-06	5.346130506258002e-10	0.000000000000000e+00	0.000000000000000e+00	
51	9.695732593536380e-01	1.489007263444360e-03	-6.091979223170420e-03	6.926204434078593e-05	2.793959159562458e-06	-7.825469347500271e-09	1.748418558205310e-01	0.000000000000000e+00	
52	9.695730209350590e-01	1.477801124565300e-03	-6.440239954116037e-03	7.380341897827769e-05	2.682739563627021e-06	-8.353724519035657e-09	0.000000000000000e+00	0.000000000000000e+00	
53	9.695727825164790e-01	1.465778332203630e-03	-6.298146178646163e-03	7.838624392448329e-05	2.622981242896520e-06	-7.617908532303411e-09	0.000000000000000e+00	0.000000000000000e+00	
54	9.695724844932559e-01	1.451516756787900e-03	-6.909751958412530e-03	8.310994968926384e-05	2.455401338905367e-06	-7.784617597602862e-09	0.000000000000000e+00	0.000000000000000e+00	
55	9.695720672607420e-01	1.431358978152280e-03	-7.119436087486285e-03	8.713537618043530e-05	2.475879281121096e-06	-6.338857309940446e-09	0.000000000000000e+00	0.000000000000000e+00	
56	9.695714116096500e-01	1.398295047692950e-03	-7.851986821469819e-03	8.988690664982659e-05	2.296551499645101e-06	-6.191459279358944e-09	0.000000000000000e+00	0.000000000000000e+00	
57	9.695703387260440e-01	1.340845134109260e-03	-7.949862906454712e-03	8.993768667578473e-05	2.464918915809030e-06	-4.432655326584088e-09	0.000000000000000e+00	0.000000000000000e+00	
58	9.695685505867000e-01	1.241942169144750e-03	-8.542727898111115e-03	8.670158303490740e-05	2.312250024627179e-06	-3.124928642401125e-09	0.000000000000000e+00	0.000000000000000e+00	
59	9.695656895637510e-01	1.077814027667050e-03	-7.898509051355028e-03	7.732126564588128e-05	2.630308844126111e-06	-6.085676062442301e-10	0.000000000000000e+00	0.000000000000000e+00	
60	9.695613980293269e-01	8.168661734089260e-04	-7.169983237646160e-03	6.204042878018749e-05	2.284808504095258e-06	9.755807007305162e-10	0.000000000000000e+00	0.000000000000000e+00	
61	9.695553183555600e-01	4.185636353213340e-04	-4.854775005177964e-03	4.076570968826683e-05	2.369505108562650e-06	3.227778014717792e-09	0.000000000000000e+00	0.000000000000000e+00	
62	9.695470333099370e-01	-1.676864048931750e-04	-2.898989358817513e-03	2.077900350521151e-05	1.024883765643864e-06	3.614115201972024e-09	0.000000000000000e+00	0.000000000000000e+00	
63	9.695362448692320e-01	-1.003652461804450e-03	-3.566008815229527e-04	2.838172668644940e-06	6.772284155331438e-07	4.765583326705025e-09	0.000000000000000e+00	0.000000000000000e+00	
64	9.695227742195131e-01	-2.163395751267670e-03	6.327770128004676e-04	-4.995026690581805e-06	-1.770135266625476e-06	3.704620331458580e-09	0.000000000000000e+00	0.000000000000000e+00	
65	9.695065021514890e-01	-3.734387923032050e-03	1.660500806222138e-03	-1.144113298348426e-05	-1.322821937955848e-06	5.001218056662738e-09	0.000000000000000e+00	0.000000000000000e+00	
66	9.694876074790950e-01	-5.818627774715420e-03	1.153664993244434e-03	-6.234869704886453e-06	-4.733746544533230e-06	2.474461823181595e-09	0.000000000000000e+00	0.000000000000000e+00	
67	9.694663286209110e-01	-8.533757179975510e-03	1.422403129826376e-03	-9.493957178839304e-06	-2.591504566240949e-06	4.430710182823704e-09	0.000000000000000e+00	0.000000000000000e+00	
68	9.694431424140930e-01	-1.201417949050660e-02	7.190959790800809e-04	-2.478020391402834e-06	-6.893089959633996e-06	1.304348473137283e-09	0.000000000000000e+00	0.000000000000000e+00	
69	9.694187045097350e-01	-1.641217619180680e-02	8.396486212789801e-04	-4.383331374844898e-06	-3.922426632294839e-06	2.325211739420154e-09	0.000000000000000e+00	0.000000000000000e+00	
70	9.693938493728640e-01	-2.189902216196060e-02	7.098783010090224e-04	-3.492070358875808e-06	-7.880352953947310e-06	1.428162999641220e-09	0.000000000000000e+00	0.000000000000000e+00	
71	9.693694114685060e-01	-2.866610512137410e-02	5.584953056576868e-04	-3.222919041238800e-06	-5.146383076738074e-06	1.264252453794061e-09	0.000000000000000e+00	0.000000000000000e+00	
