"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Surface_Sensitivity","Solution_Sensor"
0,0.000000000000000e+00,0.000000000000000e+00,-7.693544365265989e-04,0.000000000000000e+00,1.000000000000000e+00,2.632720192933694e-09,4.492055720401355e-09,0.000000000000000e+00,
1,1.000000000000000e+00,0.000000000000000e+00,-1.961921283082834e-03,0.000000000000000e+00,1.000000000000000e+00,6.713128818919373e-09,-5.794451599916248e-07,0.000000000000000e+00,
2,2.467198171342000e-04,1.570537953906415e-02,-9.919276554462910e-01,0.000000000000000e+00,1.000000000000000e+00,1.994574819850395e-06,1.958859484503584e-01,0.000000000000000e+00,
3,9.866357858642205e-04,3.139525976465669e-02,-1.979328418707793e+00,0.000000000000000e+00,1.000000000000000e+00,3.943011892849960e-06,3.958592083208278e-01,0.000000000000000e+00,
4,2.219017698460002e-03,4.705415665925716e-02,-2.959291445233203e+00,0.000000000000000e+00,1.000000000000000e+00,5.805885461699122e-06,6.036792284658681e-01,0.000000000000000e+00,
5,3.942649342761062e-03,6.266661678215213e-02,-3.928318163887049e+00,0.000000000000000e+00,1.000000000000000e+00,7.543897835606585e-06,8.224930869227283e-01,0.000000000000000e+00,
6,6.155829702431115e-03,7.821723252011543e-02,-4.883224943937584e+00,0.000000000000000e+00,1.000000000000000e+00,9.121600289415319e-06,1.054628184366216e+00,0.000000000000000e+00,
7,8.856374635655639e-03,9.369065729286231e-02,-5.821325467250640e+00,0.000000000000000e+00,1.000000000000000e+00,1.050818101019613e-05,1.301480074689810e+00,0.000000000000000e+00,
8,1.204161903062628e-02,1.090716206982713e-01,-6.740626978756391e+00,0.000000000000000e+00,1.000000000000000e+00,1.167789029690151e-05,1.563494810741637e+00,0.000000000000000e+00,
9,1.570841943568446e-02,1.243449435824274e-01,-7.640035437139096e+00,0.000000000000000e+00,1.000000000000000e+00,1.261011736119894e-05,1.840229315875374e+00,0.000000000000000e+00,
10,1.985315716152847e-02,1.394955530196146e-01,-8.519513696029172e+00,0.000000000000000e+00,1.000000000000000e+00,1.328911852796738e-05,2.130462966719489e+00,0.000000000000000e+00,
11,2.447174185242323e-02,1.545084971874737e-01,-9.380192940267461e+00,0.000000000000000e+00,1.000000000000000e+00,1.370349024189246e-05,2.432330835222211e+00,0.000000000000000e+00,
12,2.955961552288727e-02,1.693689601226457e-01,-1.022438955132271e+01,0.000000000000000e+00,1.000000000000000e+00,1.384542985077895e-05,2.743452735996821e+00,0.000000000000000e+00,
13,3.511175705587433e-02,1.840622763423390e-01,-1.105555581391365e+01,0.000000000000000e+00,1.000000000000000e+00,1.370991387883276e-05,3.061040277508579e+00,0.000000000000000e+00,
14,4.112268715800943e-02,1.985739453173903e-01,-1.187813661531875e+01,0.000000000000000e+00,1.000000000000000e+00,1.329383731456466e-05,3.381973932099770e+00,0.000000000000000e+00,
15,4.758647376699027e-02,2.128896457825364e-01,-1.269739590186333e+01,0.000000000000000e+00,1.000000000000000e+00,1.259525434486424e-05,3.702850481814273e+00,0.000000000000000e+00,
16,5.449673790581611e-02,2.269952498697734e-01,-1.351918412863427e+01,0.000000000000000e+00,1.000000000000000e+00,1.161269276461064e-05,4.020007353553336e+00,0.000000000000000e+00,
17,6.184665997806821e-02,2.408768370508577e-01,-1.434971820215384e+01,0.000000000000000e+00,1.000000000000000e+00,1.034467203937638e-05,4.329533793288173e+00,0.000000000000000e+00,
18,6.962898649802818e-02,2.545207078751857e-01,-1.519535960985856e+01,0.000000000000000e+00,1.000000000000000e+00,8.789377565090970e-06,4.627278158174948e+00,0.000000000000000e+00,
19,7.783603724899246e-02,2.679133974894983e-01,-1.606242452695531e+01,0.000000000000000e+00,1.000000000000000e+00,6.944526238949703e-06,4.908860356792212e+00,0.000000000000000e+00,
20,8.645971286271908e-02,2.810416889260653e-01,-1.695702091777143e+01,0.000000000000000e+00,1.000000000000000e+00,4.807392256139677e-06,5.169695221309980e+00,0.000000000000000e+00,
21,9.549150281252627e-02,2.938926261462366e-01,-1.788491302794298e+01,0.000000000000000e+00,1.000000000000000e+00,2.374971242370208e-06,5.405030597346143e+00,0.000000000000000e+00,
22,1.049224938121548e-01,3.064535268264882e-01,-1.885142386795329e+01,0.000000000000000e+00,1.000000000000000e+00,-3.557310082697493e-07,5.610001903803144e+00,0.000000000000000e+00,
23,1.147433786121054e-01,3.187119948743449e-01,-1.986134840381395e+01,0.000000000000000e+00,1.000000000000000e+00,-3.387335084766276e-06,5.779703051720429e+00,0.000000000000000e+00,
24,1.249444651847702e-01,3.306559326618259e-01,-2.091888543419957e+01,0.000000000000000e+00,1.000000000000000e+00,-6.721675283141189e-06,5.909273091019546e+00,0.000000000000000e+00,
