"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Surface_Sensitivity","Solution_Sensor"
0,0.000000000000000e+00,0.000000000000000e+00,-1.825581434259984e+01,1.000000000000000e+00,0.000000000000000e+00,-1.167860609730881e-05,-2.518678429828675e-07,0.000000000000000e+00,
1,1.000000000000000e+00,0.000000000000000e+00,-1.187605121373567e+01,1.000000000000000e+00,0.000000000000000e+00,6.173461431954190e-06,-9.774102964358622e-09,0.000000000000000e+00,
2,2.467198171342000e-04,1.570537953906415e-02,-1.824216574070741e+01,1.000000000000000e+00,0.000000000000000e+00,-1.165953289630874e-05,-6.423582825212897e-03,0.000000000000000e+00,
3,9.866357858642205e-04,3.139525976465669e-02,-1.820130305698987e+01,1.000000000000000e+00,0.000000000000000e+00,-1.160303913331638e-05,-2.539112504878094e-02,0.000000000000000e+00,
4,2.219017698460002e-03,4.705415665925716e-02,-1.813364814621837e+01,1.000000000000000e+00,0.000000000000000e+00,-1.150835606277235e-05,-5.602420689875110e-02,0.000000000000000e+00,
5,3.942649342761062e-03,6.266661678215213e-02,-1.804100712081216e+01,1.000000000000000e+00,0.000000000000000e+00,-1.137290711444494e-05,-9.694992180281664e-02,0.000000000000000e+00,
6,6.155829702431115e-03,7.821723252011543e-02,-1.792511917763575e+01,1.000000000000000e+00,0.000000000000000e+00,-1.119366125901761e-05,-1.464178815497707e-01,0.000000000000000e+00,
7,8.856374635655639e-03,9.369065729286231e-02,-1.778849429190783e+01,1.000000000000000e+00,0.000000000000000e+00,-1.096602728244204e-05,-2.024373068168470e-01,0.000000000000000e+00,
8,1.204161903062628e-02,1.090716206982713e-01,-1.763255222291099e+01,1.000000000000000e+00,0.000000000000000e+00,-1.068595753567484e-05,-2.629053670409758e-01,0.000000000000000e+00,
9,1.570841943568446e-02,1.243449435824274e-01,-1.745981989835773e+01,1.000000000000000e+00,0.000000000000000e+00,-1.034733516958247e-05,-3.257253738389673e-01,0.000000000000000e+00,
10,1.985315716152847e-02,1.394955530196146e-01,-1.727109454084950e+01,1.000000000000000e+00,0.000000000000000e+00,-9.945297709945176e-06,-3.888764483132088e-01,0.000000000000000e+00,
11,2.447174185242323e-02,1.545084971874737e-01,-1.706835474262916e+01,1.000000000000000e+00,0.000000000000000e+00,-9.472931991831217e-06,-4.504664276080618e-01,0.000000000000000e+00,
12,2.955961552288727e-02,1.693689601226457e-01,-1.685161777324046e+01,1.000000000000000e+00,0.000000000000000e+00,-8.925015093047599e-06,-5.087389463990328e-01,0.000000000000000e+00,
13,3.511175705587433e-02,1.840622763423390e-01,-1.662219000906417e+01,1.000000000000000e+00,0.000000000000000e+00,-8.294536861385638e-06,-5.620682420878857e-01,0.000000000000000e+00,
14,4.112268715800943e-02,1.985739453173903e-01,-1.637948201385142e+01,1.000000000000000e+00,0.000000000000000e+00,-7.576540113756440e-06,-6.089378247504718e-01,0.000000000000000e+00,
15,4.758647376699027e-02,2.128896457825364e-01,-1.612424520086207e+01,1.000000000000000e+00,0.000000000000000e+00,-6.764760578373916e-06,-6.479133368622464e-01,0.000000000000000e+00,
16,5.449673790581611e-02,2.269952498697734e-01,-1.585556793321193e+01,1.000000000000000e+00,0.000000000000000e+00,-5.855255794112614e-06,-6.776298995226214e-01,0.000000000000000e+00,
17,6.184665997806821e-02,2.408768370508577e-01,-1.557381214943882e+01,1.000000000000000e+00,0.000000000000000e+00,-4.843404716891645e-06,-6.967715033429525e-01,0.000000000000000e+00,
18,6.962898649802818e-02,2.545207078751857e-01,-1.527795121179189e+01,1.000000000000000e+00,0.000000000000000e+00,-3.727087408198001e-06,-7.040822528173313e-01,0.000000000000000e+00,
19,7.783603724899246e-02,2.679133974894983e-01,-1.496804576537156e+01,1.000000000000000e+00,0.000000000000000e+00,-2.504003777314766e-06,-6.983684297442867e-01,0.000000000000000e+00,
20,8.645971286271908e-02,2.810416889260653e-01,-1.464348724127552e+01,1.000000000000000e+00,0.000000000000000e+00,-1.173829459337496e-06,-6.785103271439062e-01,0.000000000000000e+00,
21,9.549150281252627e-02,2.938926261462366e-01,-1.430470765578380e+01,1.000000000000000e+00,0.000000000000000e+00,2.640191922359863e-07,-6.435032313625318e-01,0.000000000000000e+00,
22,1.049224938121548e-01,3.064535268264882e-01,-1.395079879085313e+01,1.000000000000000e+00,0.000000000000000e+00,1.806541788139874e-06,-5.924796727272381e-01,0.000000000000000e+00,
23,1.147433786121054e-01,3.187119948743449e-01,-1.358205867458337e+01,1.000000000000000e+00,0.000000000000000e+00,3.450610573341305e-06,-5.247243726449744e-01,0.000000000000000e+00,
24,1.249444651847702e-01,3.306559326618259e-01,-1.319826804586893e+01,1.000000000000000e+00,0.000000000000000e+00,5.191219270053878e-06,-4.397403027771159e-01,0.000000000000000e+00,
25,1.355156862892942e-01,3.422735529643444e-01,-1.279997496866797e+01,1.000000000000000e+00,0.000000000000000e+00,7.022579019999906e-06,-3.372388340956176e-01,0.000000000000000e+00,
26,1.464466094067263e-01,3.535533905932738e-01,-1.238770917355793e+01,1.000000000000000e+00,0.000000000000000e+00,8.937537379698710e-06,-2.172085428179653e-01,0.000000000000000e+00,
27,1.577264470356556e-01,3.644843137107058e-01,-1.196217471399503e+01,1.000000000000000e+00,0.000000000000000e+00,1.092703945657283e-05,-7.992180107208505e-02,0.000000000000000e+00,
28,1.693440673381741e-01,3.750555348152298e-01,-1.152419852770517e+01,1.000000000000000e+00,0.000000000000000e+00,1.298064245460083e-05,7.404529016489186e-02,0.000000000000000e+00,
29,1.812880051256552e-01,3.852566213878946e-01,-1.107542907459683e+01,1.000000000000000e+00,0.000000000000000e+00,1.508798726319687e-05,2.437869865925018e-01,0.000000000000000e+00,
30,1.935464731735118e-01,3.950775061878452e-01,-1.061748416073344e+01,1.000000000000000e+00,0.000000000000000e+00,1.723670815028796e-05,4.280444537952157e-01,0.000000000000000e+00,
31,2.061073738537634e-01,4.045084971874737e-01,-1.015209140472409e+01,1.000000000000000e+00,0.000000000000000e+00,1.941281220482946e-05,6.252184142888976e-01,0.000000000000000e+00,
32,2.189583110739347e-01,4.135402871372809e-01,-9.681405829521017e+00,1.000000000000000e+00,0.000000000000000e+00,2.160159570333384e-05,8.333694454477947e-01,0.000000000000000e+00,
33,2.320866025105017e-01,4.221639627510075e-01,-9.208164404062462e+00,1.000000000000000e+00,0.000000000000000e+00,2.378856390128871e-05,1.050230294124738e+00,0.000000000000000e+00,
34,2.454792921248143e-01,4.303710135019718e-01,-8.735284099057306e+00,1.000000000000000e+00,0.000000000000000e+00,2.595783139738917e-05,1.273209508248085e+00,0.000000000000000e+00,
35,2.591231629491424e-01,4.381533400219318e-01,-8.265800509604130e+00,1.000000000000000e+00,0.000000000000000e+00,2.809314337405179e-05,1.499458471041793e+00,0.000000000000000e+00,
36,2.730047501302266e-01,4.455032620941839e-01,-7.803307258332735e+00,1.000000000000000e+00,0.000000000000000e+00,3.017814254085721e-05,1.725885151088048e+00,0.000000000000000e+00,
37,2.871103542174637e-01,4.524135262330098e-01,-7.351197171336384e+00,1.000000000000000e+00,0.000000000000000e+00,3.219595148507337e-05,1.949225877890502e+00,0.000000000000000e+00,
38,3.014260546826097e-01,4.588773128419906e-01,-6.913442662544505e+00,1.000000000000000e+00,0.000000000000000e+00,3.413017015184638e-05,2.166101626228448e+00,0.000000000000000e+00,
39,3.159377236576610e-01,4.648882429441257e-01,-6.493669938855186e+00,1.000000000000000e+00,0.000000000000000e+00,3.596430245064743e-05,2.373093991326633e+00,0.000000000000000e+00,
40,3.306310398773544e-01,4.704403844771128e-01,-6.096272123422732e+00,1.000000000000000e+00,0.000000000000000e+00,3.768348587547144e-05,2.566825810278312e+00,0.000000000000000e+00,
41,3.454915028125263e-01,4.755282581475768e-01,-5.724866162042008e+00,1.000000000000000e+00,0.000000000000000e+00,3.927254556500687e-05,2.744035948923850e+00,0.000000000000000e+00,
42,3.605044469803854e-01,4.801468428384715e-01,-5.383596008046684e+00,1.000000000000000e+00,0.000000000000000e+00,4.071832721682910e-05,2.901670100440854e+00,0.000000000000000e+00,
43,3.756550564175726e-01,4.842915805643155e-01,-5.075825177144743e+00,1.000000000000000e+00,0.000000000000000e+00,4.200759572867951e-05,3.036966135217449e+00,0.000000000000000e+00,
44,3.909283793017287e-01,4.879583809693737e-01,-4.805444859484970e+00,1.000000000000000e+00,0.000000000000000e+00,4.313055850514703e-05,3.147541574880586e+00,0.000000000000000e+00,
