TITLE = "Visualization of the surface solution"
VARIABLES = "x""y""Conservative_1""Conservative_2""Conservative_3""Conservative_4""Pressure""Pressure_Coefficient""Mach""Sharp_Edge_Dist"
ZONE NODES= 225, ELEMENTS= 224, DATAPACKING=POINT, ZONETYPE=FELINESEG
1.119048e+01	2.865100e+00	4.239757e-01	1.077688e+00	3.361709e-02	2.227085e+00	3.424341e-01	-3.757519e+02	2.391559e+00	0.000000e+00	
-1.028571e+01	4.285714e+00	2.828116e+00	5.334130e-01	1.612183e-03	1.226003e+01	4.883890e+00	2.219366e+03	1.213026e-01	0.000000e+00	
-1.018591e+01	4.285710e+00	2.828182e+00	5.330878e-01	-2.826787e-04	1.226036e+01	4.884049e+00	2.219457e+03	1.212247e-01	9.980712e-02	
-1.008610e+01	4.285625e+00	2.828240e+00	5.315755e-01	-1.093156e-03	1.226043e+01	4.884192e+00	2.219538e+03	1.208780e-01	1.996142e-01	
-9.986294e+00	4.285317e+00	2.828447e+00	5.293551e-01	-2.613307e-03	1.226126e+01	4.884691e+00	2.219824e+03	1.203638e-01	2.994211e-01	
-9.886489e+00	4.284648e+00	2.828651e+00	5.267607e-01	-4.734813e-03	1.226201e+01	4.885183e+00	2.220105e+03	1.197669e-01	3.992270e-01	
-9.786688e+00	4.283491e+00	2.828853e+00	5.240808e-01	-7.633681e-03	1.226274e+01	4.885673e+00	2.220384e+03	1.191552e-01	4.990308e-01	
-9.686897e+00	4.281724e+00	2.829091e+00	5.213316e-01	-1.106845e-02	1.226367e+01	4.886247e+00	2.220712e+03	1.185323e-01	5.988305e-01	
-9.587121e+00	4.279234e+00	2.829290e+00	5.185866e-01	-1.509229e-02	1.226439e+01	4.886730e+00	2.220989e+03	1.179215e-01	6.986230e-01	
-9.487370e+00	4.275917e+00	2.829499e+00	5.159019e-01	-1.958673e-02	1.226519e+01	4.887235e+00	2.221277e+03	1.173355e-01	7.984048e-01	
-9.387653e+00	4.271675e+00	2.829680e+00	5.133656e-01	-2.447142e-02	1.226585e+01	4.887671e+00	2.221526e+03	1.167982e-01	8.981710e-01	
-9.287985e+00	4.266421e+00	2.829848e+00	5.109873e-01	-2.976927e-02	1.226648e+01	4.888077e+00	2.221758e+03	1.163138e-01	9.979160e-01	
-9.188380e+00	4.260072e+00	2.829993e+00	5.088162e-01	-3.544150e-02	1.226703e+01	4.888428e+00	2.221959e+03	1.158966e-01	1.097634e+00	
-9.088857e+00	4.252557e+00	2.830105e+00	5.068591e-01	-4.145754e-02	1.226744e+01	4.888700e+00	2.222114e+03	1.155508e-01	1.197316e+00	
-8.989435e+00	4.243809e+00	2.830204e+00	5.051509e-01	-4.776000e-02	1.226783e+01	4.888938e+00	2.222250e+03	1.152852e-01	1.296957e+00	
-8.890134e+00	4.233773e+00	2.830266e+00	5.036943e-01	-5.434199e-02	1.226806e+01	4.889087e+00	2.222336e+03	1.151035e-01	1.396546e+00	
-8.790978e+00	4.222400e+00	2.830292e+00	5.025089e-01	-6.121334e-02	1.226814e+01	4.889149e+00	2.222371e+03	1.150128e-01	1.496077e+00	
-8.691989e+00	4.209649e+00	2.830303e+00	5.016736e-01	-6.826185e-02	1.226823e+01	4.889178e+00	2.222387e+03	1.150288e-01	1.595539e+00	
-8.593193e+00	4.195489e+00	2.830276e+00	5.010726e-01	-7.551905e-02	1.226814e+01	4.889112e+00	2.222350e+03	1.151289e-01	1.694925e+00	
-8.494613e+00	4.179892e+00	2.830210e+00	5.007026e-01	-8.303888e-02	1.226789e+01	4.888951e+00	2.222258e+03	1.153163e-01	1.794225e+00	
-8.396273e+00	4.162844e+00	2.830116e+00	5.006973e-01	-9.070277e-02	1.226755e+01	4.888723e+00	2.222127e+03	1.156173e-01	1.893432e+00	
-8.298199e+00	4.144332e+00	2.829988e+00	5.010230e-01	-9.848561e-02	1.226710e+01	4.888413e+00	2.221950e+03	1.160245e-01	1.992538e+00	
-8.200412e+00	4.124354e+00	2.829822e+00	5.016494e-01	-1.064287e-01	1.226650e+01	4.888013e+00	2.221722e+03	1.165335e-01	2.091536e+00	
-8.102936e+00	4.102914e+00	2.829622e+00	5.025802e-01	-1.145041e-01	1.226577e+01	4.887527e+00	2.221444e+03	1.171444e-01	2.190419e+00	
-8.005791e+00	4.080020e+00	2.829381e+00	5.038343e-01	-1.227335e-01	1.226488e+01	4.886945e+00	2.221111e+03	1.178629e-01	2.289183e+00	
-7.908997e+00	4.055687e+00	2.829112e+00	5.054997e-01	-1.310562e-01	1.226394e+01	4.886296e+00	2.220740e+03	1.187048e-01	2.387823e+00	
-7.812570e+00	4.029936e+00	2.828809e+00	5.074183e-01	-1.394663e-01	1.226285e+01	4.885561e+00	2.220321e+03	1.196348e-01	2.486336e+00	
-7.716526e+00	4.002791e+00	2.828457e+00	5.096452e-01	-1.479653e-01	1.226156e+01	4.884709e+00	2.219834e+03	1.206654e-01	2.584720e+00	
-7.620878e+00	3.974282e+00	2.828069e+00	5.121680e-01	-1.565878e-01	1.226014e+01	4.883771e+00	2.219297e+03	1.217952e-01	2.682973e+00	
