"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.999999900000000e-05	-2.437442837879185e+00	1.399499969254275e-01	2.442836283037188e-03	-4.924821291369702e-06	-4.040398191845723e-03	0.000000000000000e+00	
1	9.990000128750000e-01	-1.400000040000000e-04	-3.645286788084838e+00	1.399499969254275e-01	2.442836283037188e-03	-4.230644458807936e-06	-2.972163358986448e-03	0.000000000000000e+00	
2	9.977599978450000e-01	-3.300000100000000e-04	-4.028309449025601e+00	1.399499969254275e-01	2.442836283037188e-03	-3.414137760981399e-06	-2.647577356813314e-03	0.000000000000000e+00	
3	9.960200190539999e-01	-5.799999930000000e-04	-4.266711755365495e+00	1.399499969254275e-01	2.442836283037188e-03	-2.587140096688445e-06	-2.318838007894861e-03	0.000000000000000e+00	
4	9.937800168990000e-01	-8.999999850000000e-04	-4.427707344976931e+00	1.399499969254275e-01	2.442836283037188e-03	-1.716784727888080e-06	-2.201031357611159e-03	0.000000000000000e+00	
5	9.910500049590000e-01	-1.290000044000000e-03	-4.577295711643766e+00	1.399499969254275e-01	2.442836283037188e-03	-8.265168666263998e-07	-2.185151735846911e-03	0.000000000000000e+00	
6	9.878399968150000e-01	-1.750000054000000e-03	-4.710574953482927e+00	1.399499969254275e-01	2.442836283037188e-03	9.245925261655061e-08	-2.245046052234155e-03	0.000000000000000e+00	
7	9.841300249100000e-01	-2.279999899000000e-03	-4.850755667065087e+00	1.399499969254275e-01	2.442836283037188e-03	1.031062421263937e-06	-2.330586529477069e-03	0.000000000000000e+00	
8	9.799500107769999e-01	-2.880000044000000e-03	-4.983826140216538e+00	1.399499969254275e-01	2.442836283037188e-03	1.991133232478949e-06	-2.464925526548746e-03	0.000000000000000e+00	
9	9.752799868580000e-01	-3.539999947000000e-03	-5.124358514906111e+00	1.399499969254275e-01	2.442836283037188e-03	2.960951699809685e-06	-2.578618565091072e-03	0.000000000000000e+00	
10	9.701499938960000e-01	-4.259999841000000e-03	-5.262568697770821e+00	1.399499969254275e-01	2.442836283037188e-03	3.943198292060838e-06	-2.705550530111675e-03	0.000000000000000e+00	
11	9.645400047300000e-01	-5.040000193000000e-03	-5.411778813398486e+00	1.399499969254275e-01	2.442836283037188e-03	4.928804702481594e-06	-2.832814805802049e-03	0.000000000000000e+00	
12	9.584699869160000e-01	-5.880000070000000e-03	-5.560663403365215e+00	1.399499969254275e-01	2.442836283037188e-03	5.928680233526792e-06	-2.980467571840737e-03	0.000000000000000e+00	
13	9.519400000570000e-01	-6.769999862000000e-03	-5.722340816508337e+00	1.399499969254275e-01	2.442836283037188e-03	6.926288782830233e-06	-3.097982446693231e-03	0.000000000000000e+00	
14	9.449599981310000e-01	-7.720000111000000e-03	-5.887709465277106e+00	1.399499969254275e-01	2.442836283037188e-03	7.937162419063744e-06	-3.254662828174720e-03	0.000000000000000e+00	
15	9.375399947170000e-01	-8.720000274000000e-03	-6.065208458812258e+00	1.399499969254275e-01	2.442836283037188e-03	8.944863879890216e-06	-3.401724276548240e-03	0.000000000000000e+00	
16	9.296900033950000e-01	-9.770000353000000e-03	-6.247755508526613e+00	1.399499969254275e-01	2.442836283037188e-03	9.962337322765143e-06	-3.563101312676712e-03	0.000000000000000e+00	
17	9.214000105860000e-01	-1.087000034700000e-02	-6.443876049706563e+00	1.399499969254275e-01	2.442836283037188e-03	1.097600217807640e-05	-3.739941160233016e-03	0.000000000000000e+00	
18	9.126999974250000e-01	-1.200999971500000e-02	-6.643887836254875e+00	1.399499969254275e-01	2.442836283037188e-03	1.199540493816852e-05	-3.905568175162577e-03	0.000000000000000e+00	
19	9.035800099370001e-01	-1.319000031800000e-02	-6.857443588123691e+00	1.399499969254275e-01	2.442836283037188e-03	1.299666487792322e-05	-4.071938949269124e-03	0.000000000000000e+00	
20	8.940600156780000e-01	-1.441000029400000e-02	-7.074345349115263e+00	1.399499969254275e-01	2.442836283037188e-03	1.400827686536939e-05	-4.250175288238190e-03	0.000000000000000e+00	
21	8.841500282290000e-01	-1.565999910200000e-02	-7.305355847207061e+00	1.399499969254275e-01	2.442836283037188e-03	1.499242344361019e-05	-4.401521500182494e-03	0.000000000000000e+00	
22	8.738499879840000e-01	-1.695000007700000e-02	-7.540056392794182e+00	1.399499969254275e-01	2.442836283037188e-03	1.599447722238731e-05	-4.584739081387556e-03	0.000000000000000e+00	
23	8.631799817090000e-01	-1.827000081500000e-02	-7.784728767064321e+00	1.399499969254275e-01	2.442836283037188e-03	1.695071107673818e-05	-4.773763792972816e-03	0.000000000000000e+00	
24	8.521599769590000e-01	-1.961000077400000e-02	-8.026244957380325e+00	1.399499969254275e-01	2.442836283037188e-03	1.791431032517449e-05	-4.932443857171235e-03	0.000000000000000e+00	
