"PointID","x","y","Temperature"
707, 1.328752194420113e-02, 1.613008668717942e-03, 4.054529868137070e+02
708, 1.333730527548319e-02, 1.613008668717943e-03, 4.049327562317159e+02
709, 1.333730527548319e-02, 1.662792000000000e-03, 4.049660893169088e+02
710, 1.323773861291907e-02, 1.613008668717940e-03, 4.059681528256073e+02
711, 1.318795528163701e-02, 1.613008668717941e-03, 4.064782258302976e+02
712, 1.318795528163701e-02, 1.558573154455161e-03, 4.064455701033473e+02
713, 1.323773861291907e-02, 1.558573154455159e-03, 4.059356561017179e+02
714, 1.318795528163701e-02, 1.340831097404036e-03, 4.063609010040892e+02
715, 1.323773861291907e-02, 1.340831097404035e-03, 4.058513999507874e+02
716, 1.323773861291907e-02, 1.395266611666816e-03, 4.058656082680533e+02
717, 1.318795528163701e-02, 1.395266611666817e-03, 4.063751790764517e+02
718, 1.308838861907290e-02, 1.662792000000000e-03, 4.075171375787063e+02
719, 1.308838861907290e-02, 1.613008668717941e-03, 4.074829818261146e+02
720, 1.313817195035496e-02, 1.613008668717941e-03, 4.069831779425131e+02
721, 1.313817195035496e-02, 1.662792000000000e-03, 4.070171758726764e+02
722, 1.308838861907290e-02, 1.504137640192379e-03, 4.074216944820892e+02
723, 1.308838861907290e-02, 1.449702125929598e-03, 4.073980096126650e+02
724, 1.313817195035496e-02, 1.449702125929599e-03, 4.068985991960622e+02
725, 1.313817195035496e-02, 1.504137640192379e-03, 4.069221743025504e+02
726, 1.295383539036084e-02, 8.414268449534015e-04, 4.087744763917344e+02
727, 1.300361872105145e-02, 8.414268449533992e-04, 4.082888634530791e+02
728, 1.300361872105145e-02, 8.958623592161801e-04, 4.082603231306009e+02
729, 1.295383539036084e-02, 8.958623592161824e-04, 4.087458122967076e+02
730, 1.295383539036084e-02, 7.372079999999995e-04, 4.088424025164995e+02
731, 1.300361872105145e-02, 7.372079999999998e-04, 4.083564967264354e+02
732, 1.300361872105145e-02, 7.869913306906182e-04, 4.083220798695880e+02
733, 1.295383539036084e-02, 7.869913306906205e-04, 4.088078367496624e+02
734, 1.293903862522672e-02, 1.662792000000000e-03, 4.089858483268371e+02
735, 1.288925529394466e-02, 1.662792000000000e-03, 4.094649415018682e+02
736, 1.288925529394466e-02, 1.613008668717942e-03, 4.094301874009026e+02
737, 1.293903862522672e-02, 1.613008668717943e-03, 4.089512389176446e+02
738, 1.285426872897959e-02, 7.869913306906216e-04, 4.097635915680883e+02
739, 1.285426872897959e-02, 7.372079999999997e-04, 4.097984454150692e+02
740, 1.290405205967021e-02, 7.372079999999998e-04, 4.093230603365178e+02
741, 1.290405205967021e-02, 7.869913306906243e-04, 4.092883489146204e+02
742, 1.283947196266260e-02, 1.504137640192378e-03, 4.098412416812793e+02
743, 1.283947196266260e-02, 1.449702125929597e-03, 4.098170421638318e+02
744, 1.288925529394467e-02, 1.449702125929599e-03, 4.093437232539069e+02
745, 1.288925529394466e-02, 1.504137640192380e-03, 4.093678243432944e+02
746, 1.278968863138054e-02, 1.449702125929599e-03, 4.102850681318290e+02
747, 1.278968863138054e-02, 1.395266611666818e-03, 4.102655280550984e+02
748, 1.283947196266260e-02, 1.395266611666816e-03, 4.097975795415201e+02
749, 1.270491873690773e-02, 8.958623592161824e-04, 4.110941860739616e+02
750, 1.270491873690773e-02, 8.414268449534015e-04, 4.111234289806807e+02
751, 1.275470206759834e-02, 8.414268449534017e-04, 4.106642668469463e+02
752, 1.275470206759834e-02, 8.958623592161826e-04, 4.106351344357086e+02
753, 1.270491873690772e-02, 7.869913306906206e-04, 4.111574624177696e+02
754, 1.275470206759834e-02, 7.869913306906207e-04, 4.106981717997989e+02
755, 1.269012196881643e-02, 1.662792000000001e-03, 4.113282759438795e+02
756, 1.269012196881643e-02, 1.613008668717943e-03, 4.112929750299125e+02
757, 1.273990530009848e-02, 1.613008668717944e-03, 4.108352762418808e+02
758, 1.273990530009848e-02, 1.662792000000000e-03, 4.108704451907209e+02
759, 1.260535207552648e-02, 7.869913306906250e-04, 4.120599311422399e+02
760, 1.265513540621710e-02, 7.869913306906225e-04, 4.116113895951260e+02
761, 1.265513540621710e-02, 8.414268449534034e-04, 4.115772306846899e+02
762, 1.260535207552648e-02, 8.414268449534060e-04, 4.120256497401639e+02
763, 1.260535207552648e-02, 7.372079999999996e-04, 4.120954496158918e+02
764, 1.265513540621710e-02, 7.372079999999997e-04, 4.116467813807354e+02
765, 1.249098864368819e-02, 1.504137640192382e-03, 4.130056111259425e+02
766, 1.254077197497024e-02, 1.504137640192380e-03, 4.125697382348521e+02
767, 1.254077197497024e-02, 1.558573154455161e-03, 4.125993272819078e+02
768, 1.249098864368819e-02, 1.558573154455163e-03, 4.130352997341158e+02
769, 1.250578541414523e-02, 7.869913306906190e-04, 4.129407711218932e+02
770, 1.250578541414523e-02, 7.372079999999997e-04, 4.129765338310584e+02
771, 1.255556874483585e-02, 7.372079999999996e-04, 4.125387074814917e+02
772, 1.255556874483585e-02, 7.869913306906215e-04, 4.125030653773870e+02
773, 1.240621875276400e-02, 8.958623592161840e-04, 4.137352202722635e+02
774, 1.245600208345462e-02, 8.958623592161816e-04, 4.133086393012975e+02
775, 1.245600208345462e-02, 9.502978734789625e-04, 4.132837543702774e+02
776, 1.240621875276400e-02, 9.502978734789650e-04, 4.137102555045087e+02
777, 1.225686876069213e-02, 8.414268449534042e-04, 4.150121078081134e+02
778, 1.230665209138275e-02, 8.414268449533998e-04, 4.146019474590781e+02
779, 1.230665209138275e-02, 8.958623592161808e-04, 4.145719114968939e+02
780, 1.225686876069213e-02, 8.958623592161853e-04, 4.149819836627404e+02
781, 1.239142198112407e-02, 1.613008668717943e-03, 4.139256420916687e+02
782, 1.234163864984202e-02, 1.613008668717942e-03, 4.143453049761499e+02
783, 1.234163864984202e-02, 1.558573154455161e-03, 4.143104231855147e+02
784, 1.239142198112407e-02, 1.558573154455162e-03, 4.138908675189224e+02
785, 1.214250532471378e-02, 1.662792000000000e-03, 4.160051882353112e+02
786, 1.214250532471378e-02, 1.613008668717941e-03, 4.159686338120409e+02
787, 1.219228865599584e-02, 1.613008668717945e-03, 4.155711362762177e+02
788, 1.219228865599584e-02, 1.662792000000000e-03, 4.156075911198694e+02
789, 1.214250532471380e-02, 1.395266611666817e-03, 4.158572857563684e+02
790, 1.214250532471380e-02, 1.340831097404036e-03, 4.158418539466537e+02
791, 1.219228865599584e-02, 1.340831097404040e-03, 4.154447031756866e+02
792, 1.219228865599584e-02, 1.395266611666821e-03, 4.154600926449929e+02
793, 1.209272199343172e-02, 1.449702125929596e-03, 4.162693485015220e+02
794, 1.204293866214966e-02, 1.449702125929599e-03, 4.166554231694855e+02
795, 1.204293866214966e-02, 1.395266611666817e-03, 4.166349234876950e+02
796, 1.209272199343172e-02, 1.395266611666815e-03, 4.162489016633622e+02
797, 1.210751876862026e-02, 8.414268449534032e-04, 4.162092625233877e+02
798, 1.215730209931088e-02, 8.414268449534015e-04, 4.158157829521899e+02
799, 1.215730209931088e-02, 8.958623592161824e-04, 4.157854894132165e+02
800, 1.210751876862026e-02, 8.958623592161842e-04, 4.161788877111009e+02
801, 1.209272199343172e-02, 1.504137640192377e-03, 4.162947704086247e+02
802, 1.214250532471380e-02, 1.449702125929598e-03, 4.158776782496375e+02
803, 1.214250532471379e-02, 1.504137640192379e-03, 4.159030326731850e+02
804, 1.209272199343172e-02, 1.613008668717939e-03, 4.163605458312582e+02
805, 1.204293866214966e-02, 1.613008668717942e-03, 4.167468555738573e+02
806, 1.204293866214966e-02, 1.558573154455161e-03, 4.167113875639334e+02
807, 1.209272199343172e-02, 1.558573154455158e-03, 4.163251689104938e+02
808, 1.210751876862026e-02, 9.502978734789651e-04, 4.161534856232796e+02
809, 1.215730209931089e-02, 9.502978734789633e-04, 4.157601553755744e+02
810, 1.215730209931088e-02, 1.004733387741744e-03, 4.157397792839537e+02
811, 1.210751876862026e-02, 1.004733387741746e-03, 4.161330547283636e+02
812, 1.200795210723902e-02, 7.372079999999996e-04, 4.170517615729750e+02
813, 1.205773543792964e-02, 7.372079999999996e-04, 4.166693063396802e+02
814, 1.205773543792964e-02, 7.869913306906198e-04, 4.166325885997896e+02
815, 1.200795210723902e-02, 7.869913306906215e-04, 4.170149515318544e+02
816, 1.209272199343172e-02, 1.662792000000000e-03, 4.163971971068021e+02
817, 1.204293866214966e-02, 1.662792000000000e-03, 4.167836010133925e+02
818, 1.204293866214966e-02, 1.504137640192380e-03, 4.166809106942741e+02
819, 1.189358866830349e-02, 1.395266611666814e-03, 4.177592623003311e+02
820, 1.189358866830349e-02, 1.340831097404033e-03, 4.177436357575517e+02
821, 1.194337199958557e-02, 1.340831097404037e-03, 4.173745297839766e+02
822, 1.194337199958556e-02, 1.395266611666818e-03, 4.173901195875085e+02
823, 1.189358866830349e-02, 1.662792000000000e-03, 4.179090223834943e+02
824, 1.184380533702142e-02, 1.662792000000000e-03, 4.182728480423813e+02
825, 1.184380533702142e-02, 1.613008668717940e-03, 4.182357520304866e+02
826, 1.189358866830349e-02, 1.613008668717938e-03, 4.178720101832297e+02
827, 1.184380533702142e-02, 1.504137640192378e-03, 4.181691761631566e+02
828, 1.189358866830349e-02, 1.504137640192376e-03, 4.178055851816736e+02
829, 1.189358866830349e-02, 1.558573154455157e-03, 4.178362840986126e+02
830, 1.184380533702142e-02, 1.558573154455159e-03, 4.181999448551958e+02
831, 1.179402200573937e-02, 1.613008668717943e-03, 4.185938143541775e+02
832, 1.179402200573937e-02, 1.558573154455162e-03, 4.185579284893557e+02
833, 1.185860211516715e-02, 7.372079999999996e-04, 4.181652711896476e+02
834, 1.190838544585777e-02, 7.372079999999995e-04, 4.177997593117044e+02
835, 1.190838544585777e-02, 7.869913306906223e-04, 4.177627724880529e+02
836, 1.185860211516715e-02, 7.869913306906224e-04, 4.181281998032719e+02
837, 1.185860211516715e-02, 9.502978734789653e-04, 4.180359533818501e+02
838, 1.190838544585777e-02, 9.502978734789651e-04, 4.176707372564239e+02
839, 1.190838544585777e-02, 1.004733387741746e-03, 4.176501019908667e+02
840, 1.185860211516715e-02, 1.004733387741746e-03, 4.180152706222072e+02
841, 1.175903545378591e-02, 7.869913306906205e-04, 4.188420145119752e+02
842, 1.180881878447653e-02, 7.869913306906205e-04, 4.184879519119485e+02
843, 1.180881878447653e-02, 8.414268449534015e-04, 4.184520891264149e+02
844, 1.175903545378591e-02, 8.414268449534015e-04, 4.188060746894180e+02
845, 1.170925212309529e-02, 7.869913306906200e-04, 4.191903737105469e+02
846, 1.170925212309529e-02, 7.372079999999998e-04, 4.192276839678121e+02
847, 1.175903545378591e-02, 7.372079999999995e-04, 4.188792475733160e+02
848, 1.179402200573936e-02, 1.504137640192381e-03, 4.185270920860719e+02
849, 1.179402200573936e-02, 1.449702125929600e-03, 4.185013034969110e+02
850, 1.184380533702142e-02, 1.449702125929597e-03, 4.181434442769043e+02
851, 1.169445534317526e-02, 1.662792000000000e-03, 4.193301768030836e+02
852, 1.169445534317526e-02, 1.613008668717941e-03, 4.192928441037234e+02
853, 1.174423867445731e-02, 1.613008668717943e-03, 4.189461829708360e+02
854, 1.174423867445731e-02, 1.662792000000000e-03, 4.189834391904731e+02
855, 1.165946879240467e-02, 8.958623592161830e-04, 4.194659195753234e+02
856, 1.160968546171404e-02, 8.958623592161851e-04, 4.198027013365320e+02
857, 1.160968546171404e-02, 8.414268449534041e-04, 4.198337712282383e+02
858, 1.165946879240467e-02, 8.414268449534021e-04, 4.194969290731745e+02
859, 1.160968546171404e-02, 7.869913306906231e-04, 4.198699283392906e+02
860, 1.165946879240467e-02, 7.869913306906213e-04, 4.195330160176136e+02
861, 1.169445534317526e-02, 1.504137640192379e-03, 4.192258421312782e+02
862, 1.169445534317527e-02, 1.449702125929598e-03, 4.191999452023143e+02
863, 1.174423867445731e-02, 1.449702125929600e-03, 4.188534750987802e+02
864, 1.174423867445731e-02, 1.504137640192381e-03, 4.188793186926201e+02
865, 1.164467201189319e-02, 1.504137640192376e-03, 4.195666489502283e+02
866, 1.159488868061112e-02, 1.504137640192379e-03, 4.199017260907328e+02
867, 1.159488868061112e-02, 1.449702125929598e-03, 4.198757273850219e+02
868, 1.164467201189319e-02, 1.449702125929595e-03, 4.195407003269179e+02
869, 1.144553868676496e-02, 1.449702125929598e-03, 4.208463150407607e+02
870, 1.139575535548290e-02, 1.449702125929599e-03, 4.211583065852325e+02
871, 1.139575535548290e-02, 1.395266611666817e-03, 4.211372463592745e+02
872, 1.144553868676496e-02, 1.395266611666817e-03, 4.208252901901895e+02
873, 1.146033546964217e-02, 8.414268449534043e-04, 4.208098057283864e+02
874, 1.151011880033280e-02, 8.414268449534041e-04, 4.204902217305610e+02
875, 1.151011880033280e-02, 8.958623592161851e-04, 4.204590367072654e+02
876, 1.146033546964217e-02, 8.958623592161852e-04, 4.207785658963845e+02
877, 1.139575535548290e-02, 1.504137640192380e-03, 4.211844900763268e+02
878, 1.144553868676496e-02, 1.504137640192379e-03, 4.208724546099269e+02
879, 1.144553868676496e-02, 1.558573154455160e-03, 4.209037101016027e+02
880, 1.139575535548290e-02, 1.558573154455161e-03, 4.212157980123594e+02
881, 1.149532201804702e-02, 1.504137640192380e-03, 4.205546410267672e+02
882, 1.149532201804702e-02, 1.449702125929599e-03, 4.205285468768296e+02
883, 1.154510534932907e-02, 1.449702125929600e-03, 4.202050136754639e+02
884, 1.154510534932907e-02, 1.504137640192381e-03, 4.202310608804609e+02
885, 1.141055213895155e-02, 7.869913306906178e-04, 4.211600293879309e+02
886, 1.141055213895155e-02, 7.372079999999994e-04, 4.211977545136996e+02
887, 1.146033546964217e-02, 7.372079999999997e-04, 4.208838217740533e+02
888, 1.146033546964217e-02, 7.869913306906233e-04, 4.208461602561331e+02
889, 1.129618869291878e-02, 1.662792000000000e-03, 4.218970025768018e+02
890, 1.129618869291878e-02, 1.613008668717939e-03, 4.218591394272415e+02
891, 1.134597202420084e-02, 1.613008668717940e-03, 4.215585875475122e+02
892, 1.134597202420084e-02, 1.662792000000000e-03, 4.215963919064316e+02
893, 1.129618869291878e-02, 1.340831097404034e-03, 4.217277989867129e+02
894, 1.134597202420085e-02, 1.340831097404035e-03, 4.214274520481633e+02
895, 1.134597202420085e-02, 1.395266611666816e-03, 4.214434158714495e+02
896, 1.129618869291878e-02, 1.395266611666815e-03, 4.217437878354698e+02
897, 1.129618869291878e-02, 1.449702125929596e-03, 4.217649152788707e+02
898, 1.134597202420085e-02, 1.449702125929597e-03, 4.214645102878081e+02
899, 1.129618869291878e-02, 1.504137640192377e-03, 4.217911822337958e+02
900, 1.134597202420085e-02, 1.504137640192378e-03, 4.214907362316135e+02
901, 1.124640536163672e-02, 1.613008668717940e-03, 4.221538770152555e+02
902, 1.124640536163672e-02, 1.558573154455159e-03, 4.221172724726961e+02
903, 1.129618869291878e-02, 1.558573154455158e-03, 4.218225898336559e+02
904, 1.126120214687969e-02, 7.869913306906197e-04, 4.220668552297989e+02
905, 1.126120214687969e-02, 7.372079999999995e-04, 4.221047586627488e+02
906, 1.131098547757031e-02, 7.372079999999996e-04, 4.218082335980316e+02
907, 1.131098547757031e-02, 7.869913306906241e-04, 4.217703875575298e+02
908, 1.124640536163672e-02, 1.662792000000000e-03, 4.221917969351767e+02
909, 1.111185215480783e-02, 7.869913306906232e-04, 4.229212915877226e+02
910, 1.116163548549845e-02, 7.869913306906224e-04, 4.226423169118061e+02
911, 1.116163548549845e-02, 8.414268449534032e-04, 4.226056227119541e+02
912, 1.111185215480783e-02, 8.414268449534042e-04, 4.228845474510894e+02
913, 1.114683869907261e-02, 1.340831097404038e-03, 4.225939559198910e+02
914, 1.119662203035465e-02, 1.340831097404037e-03, 4.223110609741912e+02
915, 1.119662203035465e-02, 1.395266611666818e-03, 4.223270972808538e+02
916, 1.114683869907261e-02, 1.395266611666819e-03, 4.226100146867914e+02
917, 1.119662203035466e-02, 1.449702125929599e-03, 4.223482873713648e+02
918, 1.114683869907261e-02, 1.449702125929600e-03, 4.226312344365278e+02
919, 1.109705536779055e-02, 1.504137640192378e-03, 4.229347598133910e+02
920, 1.109705536779055e-02, 1.449702125929597e-03, 4.229083427040077e+02
921, 1.114683869907261e-02, 1.504137640192381e-03, 4.226576160408699e+02
922, 1.114683869907261e-02, 1.662792000000000e-03, 4.227638968658833e+02
923, 1.114683869907261e-02, 1.613008668717943e-03, 4.227258692996685e+02
924, 1.119662203035466e-02, 1.613008668717943e-03, 4.224427902250484e+02
925, 1.119662203035466e-02, 1.662792000000000e-03, 4.224807649367739e+02
926, 1.106206882411720e-02, 8.414268449534024e-04, 4.231576241993262e+02
927, 1.106206882411720e-02, 7.869913306906215e-04, 4.231944164705099e+02
928, 1.099748870522642e-02, 1.449702125929595e-03, 4.234450063276510e+02
929, 1.094770537394436e-02, 1.449702125929598e-03, 4.237045441976530e+02
930, 1.094770537394435e-02, 1.395266611666817e-03, 4.236832165251921e+02
931, 1.099748870522642e-02, 1.395266611666814e-03, 4.234237040543598e+02
932, 1.109705536779055e-02, 1.662792000000000e-03, 4.230411833279738e+02
933, 1.104727203650849e-02, 1.662792000000000e-03, 4.233126152414707e+02
934, 1.104727203650849e-02, 1.613008668717939e-03, 4.232744876166157e+02
935, 1.109705536779055e-02, 1.613008668717940e-03, 4.230031048039771e+02
936, 1.101228549342658e-02, 7.869913306906198e-04, 4.234616826913047e+02
937, 1.096250216273596e-02, 7.869913306906216e-04, 4.237230816866092e+02
938, 1.096250216273596e-02, 7.372079999999997e-04, 4.237612892109190e+02
939, 1.101228549342658e-02, 7.372079999999996e-04, 4.234998441225631e+02
940, 1.089792204266231e-02, 1.395266611666821e-03, 4.239368562544234e+02
941, 1.089792204266231e-02, 1.340831097404040e-03, 4.239206974609412e+02
942, 1.094770537394435e-02, 1.340831097404036e-03, 4.236670761205106e+02
943, 1.089792204266231e-02, 1.449702125929602e-03, 4.239582082839303e+02
944, 1.099748870522642e-02, 1.504137640192376e-03, 4.234714905122024e+02
945, 1.094770537394436e-02, 1.504137640192379e-03, 4.237310599873263e+02
946, 1.094770537394436e-02, 1.558573154455160e-03, 4.237627649219473e+02
947, 1.089792204266231e-02, 1.558573154455164e-03, 4.240164956541197e+02
948, 1.089792204266231e-02, 1.504137640192383e-03, 4.239847544070792e+02
949, 1.094770537394437e-02, 1.613008668717941e-03, 4.237996601992831e+02
950, 1.089792204266231e-02, 1.613008668717945e-03, 4.240534332168652e+02
951, 1.094770537394437e-02, 1.662792000000000e-03, 4.238378806085769e+02
952, 1.089792204266231e-02, 1.662792000000000e-03, 4.240916973826289e+02
953, 1.081315217066410e-02, 7.372079999999998e-04, 4.245103295597225e+02
954, 1.086293550135472e-02, 7.372079999999996e-04, 4.242665397347279e+02
955, 1.086293550135472e-02, 7.869913306906198e-04, 4.242282452225459e+02
956, 1.081315217066410e-02, 7.869913306906226e-04, 4.244719940836684e+02
957, 1.084813871138027e-02, 1.395266611666818e-03, 4.241846152417947e+02
958, 1.084813871138028e-02, 1.340831097404037e-03, 4.241684388696805e+02
959, 1.079835538009820e-02, 1.449702125929596e-03, 4.244478833857004e+02
960, 1.074857204881613e-02, 1.449702125929596e-03, 4.246838792454743e+02
961, 1.074857204881613e-02, 1.395266611666815e-03, 4.246624604473674e+02
962, 1.079835538009820e-02, 1.395266611666816e-03, 4.244264857793920e+02
963, 1.081315217066410e-02, 8.414268449534035e-04, 4.244349869529206e+02
964, 1.076336883997347e-02, 8.414268449534050e-04, 4.246727991977534e+02
965, 1.076336883997348e-02, 7.869913306906241e-04, 4.247098443386695e+02
966, 1.079835538009819e-02, 1.662792000000001e-03, 4.245816594814943e+02
967, 1.079835538009819e-02, 1.613008668717940e-03, 4.245433129088898e+02
968, 1.084813871138026e-02, 1.613008668717942e-03, 4.243013200175900e+02
969, 1.084813871138026e-02, 1.662792000000000e-03, 4.243396262277308e+02
970, 1.071358550928285e-02, 7.869913306906199e-04, 4.249417888057457e+02
971, 1.071358550928285e-02, 7.372079999999997e-04, 4.249802012976679e+02
972, 1.076336883997348e-02, 7.372079999999996e-04, 4.247482191328531e+02
973, 1.074857204881613e-02, 1.504137640192377e-03, 4.247105087520474e+02
974, 1.079835538009820e-02, 1.504137640192377e-03, 4.244744863749415e+02
975, 1.074857204881613e-02, 1.662792000000000e-03, 4.248177897279795e+02
976, 1.069878871753407e-02, 1.662792000000000e-03, 4.250480097802714e+02
977, 1.069878871753407e-02, 1.613008668717942e-03, 4.250095874290554e+02
978, 1.074857204881613e-02, 1.613008668717939e-03, 4.247794044486467e+02
979, 1.061401884790161e-02, 8.414268449534023e-04, 4.253507833247923e+02
980, 1.066380217859224e-02, 8.414268449534017e-04, 4.251307042132435e+02
981, 1.066380217859224e-02, 8.958623592161825e-04, 4.250988087634734e+02
982, 1.061401884790161e-02, 8.958623592161833e-04, 4.253188595560138e+02
983, 1.061401884790161e-02, 7.869913306906215e-04, 4.253879328120041e+02
984, 1.066380217859223e-02, 7.869913306906206e-04, 4.251678205397045e+02
985, 1.056423551721099e-02, 1.004733387741746e-03, 4.254847720538513e+02
986, 1.061401884790161e-02, 1.004733387741745e-03, 4.252706839754645e+02
987, 1.061401884790161e-02, 1.059168902004526e-03, 4.252544298950592e+02
988, 1.056423551721099e-02, 1.059168902004527e-03, 4.254685045248115e+02
989, 1.066380217859224e-02, 1.004733387741744e-03, 4.250506756555226e+02
990, 1.066380217859224e-02, 1.059168902004525e-03, 4.250344359368057e+02
991, 1.056423551721099e-02, 8.958623592161842e-04, 4.255329875545845e+02
992, 1.061401884790161e-02, 9.502978734789642e-04, 4.252921601788276e+02
993, 1.056423551721099e-02, 9.502978734789653e-04, 4.255062659959240e+02
994, 1.056423551721099e-02, 8.414268449534033e-04, 4.255649380991779e+02
995, 1.056423551721099e-02, 7.869913306906224e-04, 4.256021190855816e+02
996, 1.056423551721099e-02, 7.372079999999996e-04, 4.256406350968563e+02
997, 1.061401884790161e-02, 7.372079999999997e-04, 4.254264159070253e+02
998, 1.059922205496996e-02, 1.395266611666817e-03, 4.253349392935174e+02
999, 1.059922205496996e-02, 1.340831097404036e-03, 4.253186880043644e+02
1000, 1.064900538625202e-02, 1.340831097404038e-03, 4.251004557310529e+02
1001, 1.064900538625202e-02, 1.395266611666819e-03, 4.251166939162048e+02
1002, 1.059922205496996e-02, 1.613008668717941e-03, 4.254521999312053e+02
1003, 1.054943872368790e-02, 1.613008668717943e-03, 4.256646160102653e+02
1004, 1.054943872368790e-02, 1.558573154455162e-03, 4.256274292326345e+02
1005, 1.059922205496996e-02, 1.558573154455160e-03, 4.254150436894055e+02
1006, 1.059922205496996e-02, 1.662792000000000e-03, 4.254906915677653e+02
1007, 1.064900538625202e-02, 1.613008668717943e-03, 4.252338548572048e+02
1008, 1.064900538625202e-02, 1.662792000000000e-03, 4.252723126593289e+02
1009, 1.054943872368790e-02, 1.662792000000000e-03, 4.257031398567375e+02
1010, 1.035030539855967e-02, 1.558573154455160e-03, 4.264175715664343e+02
1011, 1.030052206727761e-02, 1.558573154455160e-03, 4.266002257832532e+02
1012, 1.030052206727762e-02, 1.504137640192379e-03, 4.265681758036388e+02
1013, 1.035030539855967e-02, 1.504137640192379e-03, 4.263855355766422e+02
1014, 1.035030539855967e-02, 1.613008668717941e-03, 4.264548607166378e+02
1015, 1.030052206727761e-02, 1.613008668717941e-03, 4.266375344254727e+02
1016, 1.035030539855967e-02, 1.662791999999999e-03, 4.264934962631359e+02
1017, 1.030052206727761e-02, 1.662792000000000e-03, 4.266761930842873e+02
1018, 1.040008872984173e-02, 1.504137640192377e-03, 4.261969395885852e+02
1019, 1.035030539855966e-02, 1.449702125929598e-03, 4.263587495258112e+02
1020, 1.040008872984173e-02, 1.449702125929596e-03, 4.261701660451769e+02
1021, 1.026553553306726e-02, 8.958623592161808e-04, 4.266930416871731e+02
1022, 1.021575220237665e-02, 8.958623592161842e-04, 4.268655455491369e+02
1023, 1.021575220237664e-02, 8.414268449534033e-04, 4.268976226296650e+02
1024, 1.026553553306726e-02, 8.414268449533998e-04, 4.267251101519198e+02
1025, 1.021575220237664e-02, 7.372079999999996e-04, 4.269736618404153e+02
1026, 1.026553553306726e-02, 7.372079999999996e-04, 4.268011153339106e+02
1027, 1.026553553306726e-02, 7.869913306906189e-04, 4.267624380483786e+02
1028, 1.021575220237664e-02, 7.869913306906224e-04, 4.269349651015303e+02
1029, 1.020095540471348e-02, 1.449702125929598e-03, 4.268887645080028e+02
1030, 1.015117207343143e-02, 1.449702125929601e-03, 4.270535082572371e+02
1031, 1.015117207343143e-02, 1.395266611666820e-03, 4.270319737032474e+02
1032, 1.020095540471347e-02, 1.395266611666817e-03, 4.268672206134771e+02
1033, 1.030052206727762e-02, 1.449702125929599e-03, 4.265413804258567e+02
1034, 1.025073873599555e-02, 1.662792000000001e-03, 4.268529189192415e+02
1035, 1.025073873599555e-02, 1.613008668717939e-03, 4.268142394856085e+02
1036, 1.030052206727762e-02, 1.395266611666817e-03, 4.265198352956032e+02
1037, 1.025073873599555e-02, 1.449702125929596e-03, 4.267180536970279e+02
1038, 1.025073873599555e-02, 1.395266611666814e-03, 4.266965067575949e+02
1039, 1.020095540471349e-02, 1.662792000000000e-03, 4.270236658025120e+02
1040, 1.020095540471349e-02, 1.613008668717941e-03, 4.269849683043697e+02
1041, 1.006640221030456e-02, 8.414268449533965e-04, 4.273792848290976e+02
1042, 1.011618554099539e-02, 8.414268449534023e-04, 4.272247178764413e+02
1043, 1.011618554099538e-02, 8.958623592161831e-04, 4.271926416287966e+02
1044, 1.006640221030436e-02, 8.958623592161774e-04, 4.273472221112075e+02
1045, 1.000182207944668e-02, 1.286395583142232e-03, 4.274632742733093e+02
1046, 1.005160541086412e-02, 1.286395583141269e-03, 4.273163443736611e+02
1047, 1.005160541086466e-02, 1.340831097404050e-03, 4.273273494352582e+02
1048, 1.000182207946978e-02, 1.340831097405013e-03, 4.274742490981175e+02
1049, 1.010138874214937e-02, 1.662792000000000e-03, 4.273471854655788e+02
1050, 1.005160541086732e-02, 1.662792000000000e-03, 4.274999354010783e+02
1051, 1.005160541086732e-02, 1.613008668717956e-03, 4.274612065122984e+02
1052, 1.010138874214938e-02, 1.613008668717944e-03, 4.273084623194055e+02
1053, 1.001661887957403e-02, 1.004733387741367e-03, 4.274475662505835e+02
1054, 1.006640221030394e-02, 1.004733387741739e-03, 4.272989059954306e+02
1055, 1.006640221030374e-02, 1.059168902004520e-03, 4.272826216682244e+02
1056, 1.001661887956400e-02, 1.059168902004148e-03, 4.274313107656736e+02
1057, 1.001661887960413e-02, 8.414268449530242e-04, 4.275278520919359e+02
1058, 1.001661887959410e-02, 8.958623592158052e-04, 4.274958158144712e+02
1059, 1.001661887961416e-02, 7.869913306902432e-04, 4.275651907285929e+02
1060, 1.006640221030477e-02, 7.869913306906156e-04, 4.274166376620896e+02
1061, 1.001661887961416e-02, 7.372079999999995e-04, 4.276039263409545e+02
1062, 1.006640221030477e-02, 7.372079999999998e-04, 4.274553715104497e+02
1063, 1.000182207958529e-02, 1.662791999999999e-03, 4.276466591866238e+02
1064, 1.000182207958528e-02, 1.613008668718918e-03, 4.276079312080759e+02
1065, 1.006640221030415e-02, 9.502978734789584e-04, 4.273204344903906e+02
1066, 1.001661887958407e-02, 9.502978734785861e-04, 4.274690611544143e+02
1067, 9.966835548622665e-03, 8.414268449350465e-04, 4.276704079328538e+02
1068, 9.966835548924285e-03, 7.869913306722655e-04, 4.277077179825012e+02
1069, 9.966835548924285e-03, 7.372079999999996e-04, 4.277464469867599e+02
1070, 9.952038744497484e-03, 1.286395583183522e-03, 4.276042708442039e+02
1071, 9.952038745132098e-03, 1.340831097446303e-03, 4.276152020622920e+02
1072, 9.917052218269627e-03, 7.869913301385588e-04, 4.278441992890868e+02
