"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Grid_Velx","Grid_Vely","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity","Skin_Friction_Coefficient","Heat_Flux","Y_Plus"
31,-1.000000000000000e-01,1.316916958938912e-02,1.028705183916668e+00,3.954988763591257e-02,-1.168369666929464e-05,4.591995397339689e+01,-2.775557561562891e-15,-1.734723475976807e-16,1.836767748012066e+01,6.220046936689184e-02,1.021069240077946e+00,7.689687101353136e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
32,-1.000000000000000e-01,1.354847412286125e-02,1.028705190083296e+00,3.962632064126288e-02,-1.137378446416431e-05,4.591995552880692e+01,-2.775557561562891e-15,-3.469446951953614e-16,1.836767692572619e+01,6.220046711662142e-02,1.021068131289017e+00,7.704548049669637e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
33,-1.000000000000000e-01,1.390971653547481e-02,1.028705196185312e+00,3.969493380562732e-02,-1.106769118968147e-05,4.591995694380656e+01,-2.775557561562891e-15,3.469446951953614e-16,1.836767643360637e+01,6.220046508114510e-02,1.021067147049369e+00,7.717888574173407e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
34,-1.000000000000000e-01,1.425375692572729e-02,1.028705202227573e+00,3.975494761583370e-02,-1.076366568808738e-05,4.591995818860592e+01,-2.775557561562891e-15,-3.469446951953614e-16,1.836767600452114e+01,6.220046326274289e-02,1.021066288878910e+00,7.729557113661478e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
35,-1.000000000000000e-01,1.458141443892261e-02,1.028705208191938e+00,3.980579713084915e-02,-1.045951083563049e-05,4.591995923842105e+01,-2.775557561562891e-15,1.734723475976807e-16,1.836767563790317e+01,6.220046166059030e-02,1.021065555642960e+00,7.739443826567693e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
36,-1.000000000000000e-01,1.489346921440715e-02,1.028705214041652e+00,3.984714062272693e-02,-1.015292607329282e-05,4.591996007429398e+01,-2.775557561562891e-15,-1.734723475976807e-16,1.836767533200765e+01,6.220046027100110e-02,1.021064943851923e+00,7.747482271000913e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
37,-1.000000000000000e-01,1.519066423919462e-02,1.028705219727554e+00,3.987886146323114e-02,-9.841764886610170e-06,4.591996068373945e+01,-2.775557561562891e-15,-1.734723475976807e-16,1.836767508410741e+01,6.220045908771262e-02,1.021064448051459e+00,7.753649771513897e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
38,-1.000000000000000e-01,1.547370711896134e-02,1.028705225196521e+00,3.990106364532570e-02,-9.524206333037243e-06,4.591996106124071e+01,-2.775557561562891e-15,-3.469446951953614e-16,1.836767489073836e+01,6.220045810220595e-02,1.021064061313351e+00,7.757966548270799e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
39,-1.000000000000000e-01,1.574327176642322e-02,1.028705230390056e+00,3.991406148367958e-02,-9.198844313436732e-06,4.591996120806421e+01,-2.775557561562891e-15,0.000000000000000e+00,1.836767474777539e+01,6.220045730404877e-02,1.021063775387416e+00,7.760493714506230e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
40,-1.000000000000000e-01,1.623829606176514e-02,1.028705238517408e+00,3.991466676427219e-02,-8.531623523514735e-06,4.591996080381102e+01,-2.775557561562891e-15,0.000000000000000e+00,1.836767457668477e+01,6.220045623324726e-02,1.021063433206164e+00,7.760611375921550e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
41,-1.000000000000000e-01,1.651233653082230e-02,1.028705241248495e+00,3.990231417606207e-02,-8.118584016971921e-06,4.591996017063817e+01,-2.775557561562891e-15,0.000000000000000e+00,1.836767451510463e+01,6.220045585957709e-02,1.021063310045887e+00,7.758209647416372e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
42,-1.000000000000000e-01,1.682748306906032e-02,1.028705243479795e+00,3.988092156928263e-02,-7.600188879699815e-06,4.591995922684803e+01,-2.775557561562891e-15,3.469446951953614e-16,1.836767446941987e+01,6.220045556995470e-02,1.021063218676380e+00,7.754050262974309e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
43,-1.000000000000000e-01,1.718990158921573e-02,1.028705245487673e+00,3.985087372468028e-02,-6.943346247794057e-06,4.591995800526034e+01,-2.775557561562891e-15,3.469446951953614e-16,1.836767444657055e+01,6.220045537117164e-02,1.021063172977731e+00,7.748208032693510e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
44,-1.000000000000000e-01,1.760668289060384e-02,1.028705247516994e+00,3.981375517231324e-02,-6.106729911265999e-06,4.591995658019649e+01,-2.775557561562891e-15,0.000000000000000e+00,1.836767445145211e+01,6.220045526500013e-02,1.021063182740851e+00,7.740991034980862e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
45,-1.000000000000000e-01,1.808598138378238e-02,1.028705249957850e+00,3.977288221058413e-02,-5.040680069784877e-06,4.591995509369234e+01,-2.775557561562891e-15,-3.469446951953614e-16,1.836767448928763e+01,6.220045524554080e-02,1.021063258411897e+00,7.733044056346802e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
46,-1.000000000000000e-01,1.863717464982626e-02,1.028705253463639e+00,3.973388375894038e-02,-3.683726601529911e-06,4.591995378105010e+01,-2.775557561562891e-15,0.000000000000000e+00,1.836767456705802e+01,6.220045529692630e-02,1.021063413952680e+00,7.725461526513246e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
47,-1.000000000000000e-01,1.927104690715432e-02,1.028705250489415e+00,3.970517809131550e-02,-1.950434208642007e-06,4.591995261178607e+01,-2.775557561562891e-15,-3.469446951953614e-16,1.836767454269739e+01,6.220045539426708e-02,1.021063365231404e+00,7.719880274162461e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
48,-9.374140121956472e-02,2.000000000000000e-02,1.028492918861228e+00,3.968799019936203e-02,-6.307964681630663e-07,4.593033886569375e+01,-1.387778780781446e-15,-3.469446951953614e-16,1.837182924634337e+01,6.222736906362483e-02,1.029372772522042e+00,7.716462249707447e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
49,-8.778083092886399e-02,2.000000000000000e-02,1.028245889633986e+00,3.970041369427953e-02,-4.828719751263773e-07,4.594004825748256e+01,2.775557561562891e-15,-3.469446951953614e-16,1.837571273763475e+01,6.225547573900676e-02,1.037139755103557e+00,7.718989086959806e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
50,-8.210409731792535e-02,2.000000000000000e-02,1.027971307097904e+00,3.972775607794323e-02,-3.978572521254970e-07,4.594912327278043e+01,-1.387778780781446e-15,-3.469446951953614e-16,1.837934223933459e+01,6.228440461902789e-02,1.044398758502078e+00,7.724574020540298e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
51,-7.669768437294525e-02,2.000000000000000e-02,1.027675876100228e+00,3.976807761619690e-02,-3.484161695413783e-07,4.595753387128560e+01,0.000000000000000e+00,-3.469446951953614e-16,1.838270576664756e+01,6.231371150840333e-02,1.051125813126942e+00,7.732817862528755e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
52,-7.154871966268248e-02,2.000000000000000e-02,1.027366007501009e+00,3.981800480403427e-02,-3.466082045191819e-07,4.596528133984027e+01,0.000000000000000e+00,-3.469446951953614e-16,1.838580388770458e+01,6.234301141522308e-02,1.057322055239995e+00,7.743041181675591e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
53,-6.664494374702909e-02,2.000000000000000e-02,1.027047273764626e+00,3.987520893098355e-02,-3.410531773097890e-07,4.597237748819746e+01,0.000000000000000e+00,-3.469446951953614e-16,1.838864136351654e+01,6.237198330330310e-02,1.062997006863010e+00,7.754769889539006e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
54,-6.197468097653100e-02,2.000000000000000e-02,1.026724586269782e+00,3.993882617758611e-02,-2.229076690388170e-07,4.597884590586180e+01,0.000000000000000e+00,-3.469446951953614e-16,1.839122764419151e+01,6.240036118535246e-02,1.068169568212106e+00,7.767816144756131e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
55,-5.752681167123936e-02,2.000000000000000e-02,1.026402249327978e+00,4.001044981120400e-02,2.091974989503053e-07,4.598471869514553e+01,-6.938893903907228e-16,-3.469446951953614e-16,1.839357554653328e+01,6.242792653126751e-02,1.072865372894897e+00,7.782471488604148e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
56,-5.329074567426089e-02,2.000000000000000e-02,1.026084017267991e+00,4.009541341121955e-02,1.298788931642785e-06,4.599003523904509e+01,6.938893903907228e-16,-3.469446951953614e-16,1.839570074073651e+01,6.245450323347030e-02,1.077115761300686e+00,7.799756571818224e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
57,-4.925639709280676e-02,2.000000000000000e-02,1.025773150586785e+00,4.020452760835528e-02,3.598595427678224e-06,4.599484176483831e+01,6.938893903907228e-16,-3.469446951953614e-16,1.839762154774420e+01,6.247995367464790e-02,1.080957375315450e+00,7.821759232287272e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
58,-4.541416035610240e-02,2.000000000000000e-02,1.025472484592483e+00,4.035625268193338e-02,7.951026818505028e-06,4.599919170693687e+01,6.938893903907228e-16,-3.469446951953614e-16,1.839935904827588e+01,6.250417507832166e-02,1.084432376378244e+00,7.852057478545253e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
59,-4.175488728753553e-02,2.000000000000000e-02,1.025184505922833e+00,4.057927141439877e-02,1.557911501221774e-05,4.600314653607912e+01,-1.387778780781446e-15,-3.469446951953614e-16,1.840093736932860e+01,6.252709596172704e-02,1.087589018483176e+00,7.896220526140179e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
60,-3.826986528301905e-02,2.000000000000000e-02,1.024911423914642e+00,4.091538412430930e-02,2.818391412188616e-05,4.600677654615458e+01,0.000000000000000e+00,-3.469446951953614e-16,1.840238394253387e+01,6.254867278366130e-02,1.090482164893271e+00,7.962372796748751e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
61,-3.495079668360153e-02,2.000000000000000e-02,1.024655223731800e+00,4.142260396249930e-02,4.804543862342486e-05,4.601016112645921e+01,0.000000000000000e+00,-3.469446951953614e-16,1.840372954096966e+01,6.256888692975297e-02,1.093173361764421e+00,8.061797228804584e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
62,-3.178977897378142e-02,2.000000000000000e-02,1.024417696662519e+00,4.217833676769179e-02,7.813132955039209e-05,4.601338844883489e+01,0.000000000000000e+00,-3.469446951953614e-16,1.840500805671772e+01,6.258774219067302e-02,1.095730393260129e+00,8.209555349904080e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
63,-2.877928591494083e-02,2.000000000000000e-02,1.024200452062233e+00,4.328265123295390e-02,1.222319638328103e-04,4.601655492988616e+01,3.469446951953614e-16,-3.469446951953614e-16,1.840625614457475e+01,6.260526289037120e-02,1.098226568973779e+00,8.425125072900152e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
64,-2.591214968213799e-02,2.000000000000000e-02,1.024004933635850e+00,4.486197354569594e-02,1.851744361978760e-04,4.601976555932779e+01,3.469446951953614e-16,-3.469446951953614e-16,1.840751313364065e+01,6.262149264654969e-02,1.100740547105179e+00,8.733120903163118e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
65,-2.318154376189691e-02,2.000000000000000e-02,1.023832474557278e+00,4.707418248333309e-02,2.732175624806173e-04,4.602313675533591e+01,-3.469446951953614e-16,-3.469446951953614e-16,1.840882180840235e+01,6.263649370029875e-02,1.103357896628165e+00,9.164286040723118e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
66,-2.058096668476471e-02,2.000000000000000e-02,1.023684450133205e+00,5.011713978432869e-02,3.948184470201337e-04,4.602680447225953e+01,0.000000000000000e+00,-3.469446951953614e-16,1.841023103541401e+01,6.265034654083615e-02,1.106176350651034e+00,9.757151835830043e-03,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
67,-1.810422661598163e-02,2.000000000000000e-02,1.023562631292519e+00,5.424459076631518e-02,5.621580422267302e-04,4.603094242284442e+01,-3.469446951953614e-16,-3.469446951953614e-16,1.841180195954692e+01,6.266314936256286e-02,1.109318198916358e+00,1.056112982089919e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
68,-1.574542654844714e-02,2.000000000000000e-02,1.023469902674241e+00,5.979729959730747e-02,7.943614838340139e-04,4.603579844843345e+01,0.000000000000000e+00,-3.469446951953614e-16,1.841362051211017e+01,6.267501664564998e-02,1.112955304042262e+00,1.164256681072712e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
69,-1.349895029501263e-02,2.000000000000000e-02,1.023411406606797e+00,6.726530949564415e-02,1.124485370420734e-03,4.604175361577856e+01,-1.734723475976807e-16,-3.469446951953614e-16,1.841581697574569e+01,6.268607561861317e-02,1.117348231312601e+00,1.309685989364235e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
70,-1.135944911813427e-02,2.000000000000000e-02,1.023395197662988e+00,7.740779021610929e-02,1.612395501649225e-03,4.604936688159027e+01,3.469446951953614e-16,-3.469446951953614e-16,1.841857524707910e+01,6.269645756565745e-02,1.122864773978537e+00,1.507180076375792e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
71,-9.321828957955067e-03,2.000000000000000e-02,1.023428834922216e+00,9.145248839413983e-02,2.358224076883962e-03,4.605925108626523e+01,0.000000000000000e+00,-3.469446951953614e-16,1.842206492873007e+01,6.270627532280841e-02,1.129844137279371e+00,1.780647158971341e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
72,-7.381238322906505e-03,2.000000000000000e-02,1.023501299495522e+00,1.113313065968140e-01,3.503486640451759e-03,4.607130871802954e+01,0.000000000000000e+00,-3.469446951953614e-16,1.842609907714935e+01,6.271556641283813e-02,1.137912434116632e+00,2.167740652829979e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
73,-5.533056762504762e-03,2.000000000000000e-02,1.023540160907172e+00,1.398466825359844e-01,5.259315717950524e-03,4.608286723041495e+01,0.000000000000000e+00,-3.469446951953614e-16,1.842932002620289e+01,6.272414774293755e-02,1.144354332222686e+00,2.723252770365145e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
74,-3.772883853954911e-03,2.000000000000000e-02,1.023141868726841e+00,1.799661383965360e-01,8.174913440068205e-03,4.607652896575542e+01,4.336808689942018e-17,-3.469446951953614e-16,1.842426747290575e+01,6.273136216695535e-02,1.134249225630022e+00,3.506802745930164e-02,1.600000000000000e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
