"PointID","x","y","Displacement_1","Displacement_2","Velocity_1","Velocity_2","Acceleration_1","Acceleration_2","Sxx","Syy","Sxy","Von_Mises_Stress"
26,-5.000000000000000e-04,1.316916958938912e-02,8.849644897830856e-04,1.513417472577301e-05,1.032543566659360e-04,-1.614944444318038e-06,4.887650312560207e-03,2.180622093627283e-04,2.267023657418623e+00,2.797144565199352e+01,3.811271342128543e+00,2.681082742192988e+01,
27,-5.000000000000000e-04,1.354847412286125e-02,9.233965790187005e-04,1.337144568005856e-05,1.077164889583059e-04,-2.029587843639296e-06,5.118782864598258e-03,2.038699732465786e-04,1.708063844817939e+00,2.201537674243861e+01,3.208072455940590e+00,2.129680428261784e+01,
28,-5.000000000000000e-04,1.390971653547481e-02,9.601088367114953e-04,1.164145449186738e-05,1.119771652484889e-04,-2.431677341142846e-06,5.340034520467815e-03,1.896583757852348e-04,1.200600305322903e+00,1.679178258291158e+01,2.659772064321403e+00,1.647369158839552e+01,
29,-5.000000000000000e-04,1.425375692572729e-02,9.951481096925052e-04,9.952932764753993e-06,1.160422541119747e-04,-2.820188134273443e-06,5.551509053655802e-03,1.755237616697372e-04,7.304512058342787e-01,1.225950969038836e+01,2.162510364758385e+00,1.231361010634242e+01,
30,-5.000000000000000e-04,1.458141443892261e-02,1.028567373907890e-03,8.312624516086090e-06,1.199182553906763e-04,-3.194427393668810e-06,5.753319420903098e-03,1.615595667561437e-04,2.880098409263398e-01,8.401913740371873e+00,1.709187179225312e+00,8.804585154562943e+00,
31,-5.000000000000000e-04,1.489346921440715e-02,1.060423736706700e-03,6.725768759225611e-06,1.236120568189768e-04,-3.553940973531098e-06,5.945578236573107e-03,1.478799251322528e-04,-1.189919280784401e-01,5.233161424618728e+00,1.290528690835367e+00,5.942003258015306e+00,
32,-5.000000000000000e-04,1.519066423919462e-02,1.090777035235998e-03,5.196468055885224e-06,1.271308203689340e-04,-3.898453052556883e-06,6.128470338071742e-03,1.346217201609792e-04,-4.549876046775004e-01,2.787819504930239e+00,8.991302795298015e-01,3.708037080234212e+00,
33,-5.000000000000000e-04,1.547370711896134e-02,1.119688967805754e-03,3.727835072006472e-06,1.304820017493449e-04,-4.227896389286450e-06,6.302398733972431e-03,1.218709761554188e-04,-6.515355429556473e-01,1.082342117816303e+00,5.426712039098813e-01,2.045556130917949e+00,
34,-5.000000000000000e-04,1.574327176642322e-02,1.147222718890353e-03,2.321820418741759e-06,1.336733965648695e-04,-4.542592784886886e-06,6.468077486501494e-03,1.094652579479615e-04,-6.947330463393639e-01,6.599853288147634e-03,2.355099454948982e-01,8.448239898392879e-01,
35,-2.500000000010164e-04,1.600000000000000e-02,1.172133397706552e-03,-2.455109953166888e-05,1.364199256137096e-04,-7.801667192173215e-06,6.614017520705369e-03,-5.581632715185328e-05,-2.188798604144563e-01,-2.524815540265725e-02,3.951862118567564e-01,8.137455409110080e-01,
36,-1.355361135824129e-15,1.600000000000000e-02,1.170824744286559e-03,-5.008011860322077e-05,1.361269257746373e-04,-1.076121840040715e-05,6.601733723137376e-03,-2.099964608823796e-04,-1.575010728125445e-01,-2.919581674254342e-01,4.081815430769022e-01,8.273617097293683e-01,
37,2.499999999989835e-04,1.600000000000000e-02,1.169517821105597e-03,-7.560928099120634e-05,1.358338693580748e-04,-1.372195459660845e-05,6.589212101919899e-03,-3.654291255472888e-04,-1.040578992077534e-01,-5.258217255201747e-01,3.262450473200746e-01,7.769350351150379e-01,
38,5.000000000000000e-04,1.574327176052735e-02,1.141991692480080e-03,-9.979640819920787e-05,1.325005155668499e-04,-1.638201677453865e-05,6.417598355527387e-03,-5.082253675972293e-04,3.370491220019473e-01,-4.214949681091338e-01,8.887102426143648e-02,7.790900926436911e-01,
39,5.000000000000000e-04,1.547370711299237e-02,1.114458184266308e-03,-9.838153594058718e-05,1.293082134898591e-04,-1.606581954278678e-05,6.250866017067745e-03,-4.950487164653998e-04,2.890303163843571e-01,-1.615338348988408e+00,1.868044800459295e-01,1.940670932619584e+00,
40,5.000000000000000e-04,1.519066423316013e-02,1.085548158741426e-03,-9.688800287848533e-05,1.259564644612107e-04,-1.573349305512995e-05,6.075882663238670e-03,-4.815827912067207e-04,1.015363339555294e-01,-3.427623459774022e+00,2.113752278807599e-01,3.554389792569716e+00,
41,5.000000000000000e-04,1.489346920831432e-02,1.055199717746239e-03,-9.530820650197012e-05,1.224379863389099e-04,-1.538379278255926e-05,5.892287473837229e-03,-4.676450634077066e-04,-1.966010986327120e-01,-5.940398905489073e+00,1.478581486486590e-01,5.751405165221381e+00,
42,5.000000000000000e-04,1.458141443278146e-02,1.023352291780431e-03,-9.363400164301815e-05,1.187455764209526e-04,-1.501548269275783e-05,5.699741195929742e-03,-4.530866289645601e-04,-5.479718926921628e-01,-9.144543101897304e+00,-1.678432344809733e-02,8.596636749856842e+00,
43,5.000000000000000e-04,1.425375691954914e-02,9.899471461341052e-04,-9.185692825709906e-05,1.148722240919018e-04,-1.462733372330683e-05,5.497941544036239e-03,-4.377781931525542e-04,-9.348121361592012e-01,-1.302399188611497e+01,-2.749864487606494e-01,1.210168323890311e+01,
44,5.000000000000000e-04,1.390971652927272e-02,9.549284268193571e-04,-8.996830669384830e-05,1.108112631568159e-04,-1.421815005615757e-05,5.286658337612956e-03,-4.216190632688900e-04,-1.360927424991401e+00,-1.757554308955554e+01,-6.163732766602156e-01,1.626140907837485e+01,
45,5.000000000000000e-04,1.354847411664866e-02,9.182446553515013e-04,-8.795921111797792e-05,1.065565358122472e-04,-1.378679595157462e-05,5.065740838504362e-03,-4.045530553954722e-04,-1.838524324973444e+00,-2.281856009115378e+01,-1.033705537755562e+00,2.108165290733514e+01,
46,5.000000000000000e-04,1.316916958317831e-02,8.798507488929513e-04,-8.582040820410081e-05,1.021025999097284e-04,-1.333220577980498e-05,4.835103209037886e-03,-3.865628204460656e-04,-2.379125740782396e+00,-2.879293237000923e+01,-1.524720805829390e+00,2.658925111373209e+01,
47,5.000000000000000e-04,1.277089982339102e-02,8.397106107651969e-04,-8.354232628099314e-05,9.744502294192924e-05,-1.285339418461401e-05,4.594724763033227e-03,-3.676517442700267e-04,-2.991115332258604e+00,-3.555261128562584e+01,-2.090709934052314e+00,3.282887891528633e+01,
48,5.000000000000000e-04,1.235271657484083e-02,7.978003632841474e-04,-8.111509140443251e-05,9.258077487880298e-05,-1.234948484524143e-05,4.344673858379462e-03,-3.478305355386374e-04,-3.680374058414118e+00,-4.315909744692971e+01,-2.734217360289176e+00,3.985565679649697e+01,
49,5.000000000000000e-04,1.191362416560891e-02,7.541123230431368e-04,-7.852863218795099e-05,8.750871976318135e-05,-1.181976204060414e-05,4.085146491704404e-03,-3.271148636901749e-04,-4.451619152640528e+00,-5.167745301139121e+01,-3.457126460994171e+00,4.772930208083444e+01,
50,5.000000000000000e-04,1.145257713327167e-02,7.086598570223271e-04,-7.577283665712041e-05,8.223021344367593e-05,-1.126374039726121e-05,3.816510328447590e-03,-3.055311773464770e-04,-5.309256280240977e+00,-6.117494467846230e+01,-4.259480127518240e+00,5.651148400134305e+01,
51,5.000000000000000e-04,1.096847774702164e-02,6.614833040341614e-04,-7.283774179294439e-05,7.674982673538498e-05,-1.068124772556347e-05,3.539350924323722e-03,-2.831259736188310e-04,-6.257585467137796e+00,-7.172118877789720e+01,-5.138777240570050e+00,6.626546222989222e+01,
52,5.000000000000000e-04,1.046017339179728e-02,6.126571758830589e-04,-6.971373977313855e-05,7.107621892117766e-05,-1.007251767863026e-05,3.254520378167191e-03,-2.599758833803174e-04,-7.300607362456009e+00,-8.338859555052468e+01,-6.089341874593335e+00,7.705648762025416e+01,
53,5.000000000000000e-04,9.926453818030926e-03,5.622988920824719e-04,-6.639178594113388e-05,6.522318970641851e-05,-9.438288898106748e-06,2.963188794182855e-03,-2.361976306375177e-04,-8.441684281382191e+00,-9.625243706069759e+01,-7.101480447717302e+00,8.895196682405225e+01,
54,5.000000000000000e-04,9.366048269887984e-03,5.105793391378512e-04,-6.286358598662822e-05,5.921093998364132e-05,-8.779904710331719e-06,2.666897784707476e-03,-2.119574099862232e-04,-9.683212881935198e+00,-1.103904104268317e+02,-8.160316583150850e+00,1.020210895074925e+02,
55,5.000000000000000e-04,8.777622450027459e-03,4.577355819340397e-04,-5.912172206323206e-05,5.306757434062025e-05,-8.099402751595913e-06,2.367614257084984e-03,-1.874788735118369e-04,-1.102625651636667e+01,-1.258817876517686e+02,-9.244269220172601e+00,1.163340839395549e+02,
56,5.000000000000000e-04,8.159775336832667e-03,4.040861072750087e-04,-5.515965145398810e-05,4.683088281139373e-05,-7.399577658713447e-06,2.067782362967738e-03,-1.630483567052093e-04,-1.247046394102497e+01,-1.428064507535013e+02,-1.032325882170212e+01,1.319611615180065e+02,
57,5.000000000000000e-04,7.511035866725855e-03,3.500490371935815e-04,-5.097147203945237e-05,4.055044436270424e-05,-6.683991063885597e-06,1.770371637413770e-03,-1.390154508417273e-04,-1.401309799489565e+01,-1.612433249029511e+02,-1.135632686316481e+01,1.489718240295448e+02,
58,5.000000000000000e-04,6.829859425319454e-03,2.961637894988510e-04,-4.655130533840520e-05,3.429009690144883e-05,-5.956891918969955e-06,1.478919837260825e-03,-1.157866637809182e-04,-1.565132551200943e+01,-1.812697955983539e+02,-1.228961535595440e+01,1.674324228342008e+02,
59,5.000000000000000e-04,6.114624160506467e-03,2.431167693384617e-04,-4.189205713492463e-05,2.813082964833846e-05,-5.222992446218803e-06,1.197570391148244e-03,-9.380948049244394e-05,-1.737393598387678e+01,-2.029576140735856e+02,-1.305223850365157e+01,1.874106328176966e+02,
60,5.000000000000000e-04,5.363627132490625e-03,1.917716317177050e-04,-3.698325982004109e-05,2.217413836178009e-05,-4.487027129678749e-06,9.311044648660817e-04,-7.354384494998213e-05,-1.919149450636413e+01,-2.263757779597267e+02,-1.355191890016279e+01,2.089496239134917e+02,
61,5.000000000000000e-04,4.575080252041626e-03,1.432050737300169e-04,-3.180766286222376e-05,1.654595826160750e-05,-3.752994375622805e-06,6.849777283222300e-04,-5.541566655180817e-05,-2.101331793260198e+01,-2.515696527400018e+02,-1.369420959926401e+01,2.321774085177457e+02,
62,5.000000000000000e-04,3.747106027788383e-03,9.874730907666950e-05,-2.633493885807064e-05,1.140100757139783e-05,-3.022869049381775e-06,4.653569959624337e-04,-3.975520509050464e-05,-2.323241698134135e+01,-2.786700797169432e+02,-1.323406358253977e+01,2.568052984255852e+02,
63,5.000000000000000e-04,2.877733092484807e-03,6.003823340996495e-05,-2.051662268763353e-05,6.928817967620575e-06,-2.295159531911677e-06,2.792089090542792e-04,-2.673294445234852e-05,-2.382037760498458e+01,-3.070999733084154e+02,-1.238025805952707e+01,2.843596534327280e+02,
64,5.000000000000000e-04,1.964891507441873e-03,2.903720267996967e-05,-1.426556525244881e-05,3.354013580094351e-06,-1.560219600476127e-06,1.341910128466734e-04,-1.597615002722590e-05,-3.264214879560137e+01,-3.404548905593413e+02,-1.001869831899906e+01,3.084642301080294e+02,
65,5.000000000000000e-04,1.006407843311793e-03,8.338259368664130e-06,-7.435670113584147e-06,9.767018030247829e-07,-8.005275950479596e-07,4.094625991155541e-05,-7.400687324257249e-06,-4.187108109053273e+00,-3.597050753283969e+02,-5.086892182400462e+00,3.556635079735842e+02,
66,2.500000000008887e-04,1.006407843506821e-03,7.851437176875020e-06,-3.668994164027896e-06,9.132118886697000e-07,-3.618731469044107e-07,3.667700759003389e-05,1.007431156237941e-05,1.660725589310688e+01,-1.749436184304274e+02,-1.289925436895331e+00,1.915682465458235e+02,
67,2.500000000007668e-04,1.964891507813531e-03,2.878894190743844e-05,-7.246950840508483e-06,3.328376704141009e-06,-7.461717969572744e-07,1.317067656199634e-04,1.641177170636304e-05,-3.290643172745959e+00,-1.677033839802796e+02,-3.624744860876831e+00,1.645724899279070e+02,
68,2.500000000006507e-04,2.877733093015397e-03,5.989104781587761e-05,-1.061787995446229e-05,6.925764853225790e-06,-1.144259592079355e-06,2.774939932434750e-04,2.047908918747687e-05,7.715094687543322e-01,-1.499282790962796e+02,-4.599562940767022e+00,1.509802973587291e+02,
69,2.500000000005403e-04,3.747106028462285e-03,9.874818506391939e-05,-1.396776230402816e-05,1.142804910510834e-05,-1.583552125111251e-06,4.648478091129423e-04,2.078186464161288e-05,-2.199947763543051e-01,-1.365245782782946e+02,-4.917290862915468e+00,1.366589129232318e+02,
70,2.500000000004351e-04,4.575080252843386e-03,1.433489869517890e-04,-1.730631036485014e-05,1.660301796925277e-05,-2.063843096485658e-06,6.857238874579611e-04,1.741014431256598e-05,-1.985347409961515e-01,-1.231512766693414e+02,-5.027584313453076e+00,1.233632164132153e+02,
71,2.500000000003349e-04,5.363627133407335e-03,1.920565174621353e-04,-2.065055723774824e-05,2.226086523216311e-05,-2.583394915001171e-06,9.331634714947825e-04,1.047668407787709e-05,-2.673802575753510e-01,-1.108938710445246e+02,-4.851402620676140e+00,1.110511814137363e+02,
72,2.500000000002396e-04,6.114624161524604e-03,2.435347783767247e-04,-2.399213683244055e-05,2.824567647166165e-05,-3.135898429639651e-06,1.200934566147364e-03,3.379498859145747e-07,-2.858017964704560e-01,-9.947664150576418e+01,-4.515668753440361e+00,9.960114326350872e+01,
73,2.500000000001486e-04,6.829859426427401e-03,2.967050664022780e-04,-2.731568757558698e-05,3.443098360153366e-05,-3.713661818048646e-06,1.483548267986753e-03,-1.255916199345363e-05,-2.729002666441687e-01,-8.891458877332906e+01,-4.065271464179178e+00,8.901378921058259e+01,
74,2.500000000000621e-04,7.511035867913383e-03,3.507023872082324e-04,-3.060211334255698e-05,4.071495973264229e-05,-4.308556730014766e-06,1.776195592476382e-03,-2.772258580479458e-05,-2.407617588618682e-01,-7.916481366650430e+01,-3.548499261894932e+00,7.924249716892389e+01,
75,2.499999999999796e-04,8.159775338089516e-03,4.048399169973260e-04,-3.383217126149500e-05,4.701649387935392e-05,-4.912809052615309e-06,2.074714951704972e-03,-4.466071292925965e-05,-1.952445851698932e-01,-7.018991266586147e+01,-2.999844309122240e+00,7.025133324885783e+01,
76,2.499999999999012e-04,8.777622451345581e-03,4.585783498293793e-04,-3.698834542856006e-05,5.327175752310665e-05,-5.519416067071223e-06,2.375557341262177e-03,-6.291077813425097e-05,-1.427123866505648e-01,-6.195090097608989e+01,-2.445820464988714e+00,6.200145423855418e+01,
77,2.499999999998264e-04,9.366048271258372e-03,5.115000548800834e-04,-4.005582124972657e-05,5.943127306417499e-05,-6.122350570630848e-06,2.675747887015740e-03,-8.205673423669662e-05,-8.770536799018702e-02,-5.440812881320456e+01,-1.905924431529871e+00,5.445400439841136e+01,
78,2.499999999997552e-04,9.926453819482088e-03,5.632872649721731e-04,-4.302286146031961e-05,6.545740895492668e-05,-6.716620873464017e-06,2.972841703721188e-03,-1.017383118568280e-04,-3.366121411638057e-02,-4.752214714151047e+01,-1.394161788373928e+00,4.757027479471771e+01,
79,2.499999999996873e-04,1.046017339325105e-02,6.137037639841691e-04,-4.588080306995945e-05,7.132225191673069e-05,-7.298240646229568e-06,3.264874626341874e-03,-1.216535923700239e-04,1.699437959627292e-02,-4.125407773348072e+01,-9.202206119679897e-01,4.131208802834303e+01,
80,2.499999999996228e-04,1.096847774850600e-02,6.625795694102962e-04,-4.862383591334154e-05,7.700580726654457e-05,-7.864146591465440e-06,3.550310247534526e-03,-1.415570022940742e-04,6.267222245850768e-02,-3.556604944390983e+01,-4.904766870975337e-01,3.564222323455552e+01,
81,2.499999999995612e-04,1.145257713477994e-02,7.097981706440102e-04,-5.124866744988253e-05,8.249448394539857e-05,-8.412089595263703e-06,3.827985291214721e-03,-1.612542633177867e-04,1.024563972970658e-01,-3.042149785690751e+01,-1.087703306703198e-01,3.052472943781992e+01,
82,2.499999999995027e-04,1.191362416713574e-02,7.552859365155376e-04,-5.375414214481620e-05,8.777982525552233e-05,-8.940516476453735e-06,4.097055423756692e-03,-1.805955900754427e-04,1.359302530279035e-01,-2.578530289943830e+01,2.230660779557776e-01,2.592507207405703e+01,
83,2.499999999994468e-04,1.235271657638098e-02,7.990033604752648e-04,-5.614085730685965e-05,9.285745128073626e-05,-9.448453190155220e-06,4.356943233388333e-03,-1.994680206303717e-04,1.629587557555128e-01,-2.162372025494290e+01,5.049036875887045e-01,2.181006862094132e+01,
84,2.499999999993937e-04,1.277089982493981e-02,8.409378478900323e-04,-5.841079930258174e-05,9.772618175669665e-05,-9.935396000322923e-06,4.607289088520847e-03,-2.177876180546787e-04,1.834571537068351e-01,-1.790421043667526e+01,7.380361500561994e-01,1.814779623798212e+01,
85,2.499999999993432e-04,1.316916958473101e-02,8.810977864920065e-04,-6.056701441771646e-05,1.023873107561686e-04,-1.040121408884837e-05,4.847904397711333e-03,-2.354921800881419e-04,1.973026675218744e-01,-1.459551801620830e+01,9.245017968671638e-01,1.490792936898474e+01,
86,2.499999999992949e-04,1.354847411820181e-02,9.195076806057101e-04,-6.261332569437485e-05,1.068440080619958e-04,-1.084606548025478e-05,5.078726794962511e-03,-2.525354644675922e-04,2.046705011152417e-01,-1.166856715317936e+01,1.065529346144890e+00,1.206296744359956e+01,
87,2.499999999992490e-04,1.390971653082324e-02,9.562041628335171e-04,-6.455410650200966e-05,1.111008274822661e-04,-1.127032745206502e-05,5.299779872182573e-03,-2.688845087167841e-04,2.069762723577924e-01,-9.098636584674166e+00,1.159051829137450e+00,9.589996622286472e+00,
88,2.499999999992054e-04,1.425375692109368e-02,9.912327510983026e-04,-6.639411882200171e-05,1.151633136604204e-04,-1.167454309899151e-05,5.511145962503365e-03,-2.845222467587246e-04,2.080023669061694e-01,-6.868550873741695e+00,1.197308167473409e+00,7.470729091549091e+00,
89,2.499999999991637e-04,1.458141443431675e-02,1.024645267565253e-03,-6.813841178797377e-05,1.190377069767590e-04,-1.205938504890396e-05,5.712961943564022e-03,-2.994563206202019e-04,2.136829095871888e-01,-4.971215777370142e+00,1.166998479008341e+00,5.686010569286957e+00,
90,2.499999999991241e-04,1.489346920983753e-02,1.056497872951819e-03,-6.979225274164672e-05,1.227307386589634e-04,-1.242563234271448e-05,5.905435354495834e-03,-3.137293135953183e-04,2.280479022680636e-01,-3.408193930997674e+00,1.054973453216818e+00,4.204061205306203e+00,
91,2.499999999990863e-04,1.519066423466875e-02,1.086849668644597e-03,-7.136103643394931e-05,1.262494850718255e-04,-1.277414371340127e-05,6.088857603591915e-03,-3.274141422169761e-04,2.441945124935263e-01,-2.181506340072890e+00,8.613744741732346e-01,2.975212356315143e+00,
92,2.499999999990504e-04,1.547370711448462e-02,1.115761797825403e-03,-7.285012335874598e-05,1.296012421082099e-04,-1.310580849454870e-05,6.263592528260021e-03,-3.405807723111118e-04,2.327512158165166e-01,-1.282878424982775e+00,6.112049581080286e-01,1.947156699223958e+00,
93,2.499999999990161e-04,1.574327176200131e-02,1.143296693960520e-03,-7.426463380683443e-05,1.327934871476534e-04,-1.342147244460795e-05,6.430147524562722e-03,-3.532459770094531e-04,1.572121518592536e-01,-6.825827825109865e-01,3.733809817048286e-01,1.123792223584663e+00,
94,1.184875704781024e-15,1.006407843701849e-03,7.713367099722930e-06,-2.757163569792785e-08,8.908652199627284e-07,6.051789336504093e-08,3.408258983597278e-05,2.678205870327968e-05,2.727435416565314e-01,-2.062865166080688e+00,4.932303385989677e+00,1.013733371264056e+01,
95,1.022455384882907e-15,1.964891508185190e-03,2.877048842926595e-05,-2.525185412889799e-07,3.329398761434498e-06,6.512201579273716e-08,1.302778836656228e-04,4.896190572089767e-05,1.198368860526120e-01,-1.486303608380104e+00,2.134415870749816e+00,4.560988020713423e+00,
96,8.677948575702119e-16,2.877733093545990e-03,5.997450765089799e-05,-7.829602271145414e-07,6.949811722457886e-06,-1.831780515342504e-09,2.770054170018904e-04,6.747258342701413e-05,1.536800671293790e-01,-1.371444113906272e+00,3.545923465101765e+00,7.253984880671926e+00,
97,7.205394526600072e-16,3.747106029136186e-03,9.895156543277276e-05,-1.654318587141883e-06,1.147869739220965e-05,-1.514919179332366e-07,4.654492520691621e-04,8.118319328688415e-05,1.244424670628117e-01,-1.193879194716563e+00,3.651536124367922e+00,7.421107482995537e+00,
98,5.803045995277069e-16,4.575080253645144e-03,1.436768044010468e-04,-2.860998671919689e-06,1.668148850165705e-05,-3.823773476303716e-07,6.875515895519943e-04,9.006149287905070e-05,1.716243713376633e-01,-1.108787904994743e+00,4.004906597721593e+00,8.111508060975993e+00,
