"PointID","x","y","Displacement_x","Displacement_y","Velocity_x","Velocity_y","Acceleration_x","Acceleration_y","Sxx","Syy","Sxy","Von_Mises_Stress"
94, -1.990233000000000e-01, 5.894257000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.692244923191534e+06, -1.972744338196111e+06, 1.781332936733999e+06, 5.150463350782608e+06
95, -1.905404000000000e-01, 6.216489000000000e-03, -6.041652143386393e-05, 5.932529091329944e-05, -4.411014331867883e-03, 2.799298197004316e-03, -4.839010101315825e-01, 1.058874776778910e+00, -4.810800190165670e+06, 1.257466985032558e+05, 3.560834647913922e+05, 4.987652445752231e+06
96, -1.814989000000000e-01, 6.504574000000000e-03, -1.289854464474900e-04, 2.184890320776797e-04, -9.586621641115362e-03, 1.133543521068672e-02, -7.755285551910573e-01, 1.353932924462453e+00, -4.414637490180909e+06, 1.396770736706681e+05, 2.488137325172404e+05, 4.581420548308922e+06
97, -1.719248000000000e-01, 6.757240000000000e-03, -1.937505647206278e-04, 4.658439080593317e-04, -1.479815046611572e-02, 2.550058466099211e-02, -6.164095239271816e-01, 5.277848422959371e-01, -3.729462071237206e+06, 4.324980179364216e+04, 2.147471290367899e+05, 3.797080483032471e+06
98, -1.618466000000000e-01, 6.973592000000000e-03, -2.550937994285974e-04, 7.993869680798268e-04, -2.008730059420293e-02, 4.574523033465432e-02, 1.548840531208429e-02, -1.617542820813076e+00, -3.148675228559616e+06, 6.235747224815665e+04, 1.766662110547973e+05, 3.230414030147016e+06
99, -1.512935000000000e-01, 7.152941000000000e-03, -3.138860874534638e-04, 1.214965573916376e-03, -2.550425240765505e-02, 7.237720290805241e-02, 1.090356478206477e+00, -5.249099041447705e+00, -2.687773070299932e+06, 5.949429557535209e+04, 1.526236742803942e+05, 2.764173280278700e+06
100, -1.402968000000000e-01, 7.295031000000000e-03, -3.700306866942352e-04, 1.707905830373247e-03, -3.103701886327523e-02, 1.057117069534814e-01, 2.583011694898486e+00, -1.044301330736824e+01, -2.292411157483916e+06, 5.854771571619614e+04, 1.347344857045101e+05, 2.366351865220085e+06
101, -1.288884000000000e-01, 7.399830000000000e-03, -4.235338871694308e-04, 2.273282426888830e-03, -3.667322719249003e-02, 1.460945935580226e-01, 4.463107297978683e+00, -1.715905012882249e+01, -1.953618772453068e+06, 5.707140935484113e+04, 1.214172113061879e+05, 2.025300857656513e+06
102, -1.171021000000000e-01, 7.467748000000000e-03, -4.743325025668571e-04, 2.905746346275427e-03, -4.238439175013024e-02, 1.938961984378568e-01, 6.706969058757309e+00, -2.522181431239429e+01, -1.659395769242077e+06, 5.562282940149130e+04, 1.111082369833404e+05, 1.729355069092387e+06
103, -1.049722000000000e-01, 7.499411000000000e-03, -5.223361188651354e-04, 3.599643344969550e-03, -4.812433360712057e-02, 2.495296030341342e-01, 9.309346110991758e+00, -3.428723134836814e+01, -1.401497160630393e+06, 5.408617295529745e+04, 1.026986793895140e+05, 1.470003712922465e+06
104, -9.253454000000000e-02, 7.495851000000000e-03, -5.674430378331019e-04, 4.348974197251589e-03, -5.383146942704360e-02, 3.134392674845234e-01, 1.228216859580763e+01, -4.385210926746058e+01, -1.173611972564813e+06, 5.249338147180388e+04, 9.537145621050752e+04, 1.240853415128519e+06
105, -7.982535000000000e-02, 7.458289000000000e-03, -6.095496614836615e-04, 5.147491787218265e-03, -5.943859355618958e-02, 3.860412383607408e-01, 1.563566922864372e+01, -5.341008499325378e+01, -9.711691940845099e+05, 5.082249847929713e+04, 8.847348005343863e+04, 1.037196821418433e+06
106, -6.688208000000000e-02, 7.388282000000000e-03, -6.485702883546547e-04, 5.988693843955679e-03, -6.484979494490915e-02, 4.676502195674413e-01, 1.942291436444911e+01, -6.262982064132900e+01, -7.909288499570093e+05, 4.904120923046391e+04, 8.150751175493404e+04, 8.556422139079688e+05
107, -5.374259000000000e-02, 7.287529000000000e-03, -6.844427780143675e-04, 6.865929724505325e-03, -6.992846906022891e-02, 5.586486907105317e-01, 2.376633236138397e+01, -7.105367866124405e+01, -6.308010984310937e+05, 4.714923852396289e+04, 7.405457392207526e+04, 6.939401840595450e+05
108, -4.044550000000000e-02, 7.157976000000000e-03, -7.171498497974214e-04, 7.772451681728384e-03, -7.451140461278258e-02, 6.594837975832477e-01, 2.879564258519307e+01, -7.804239954431691e+01, -4.897145284092820e+05, 4.526070311683969e+04, 6.572004033383081e+04, 5.508856443513017e+05
109, -2.702974000000000e-02, 7.001662000000000e-03, -7.467283886882918e-04, 8.701536123654673e-03, -7.840365104478580e-02, 7.704577595742926e-01, 3.466319845243318e+01, -8.326915436321718e+01, -3.676592077010415e+05, 4.356059977411132e+04, 5.607533828506528e+04, 4.262387879053709e+05
110, -1.353473000000000e-02, 6.820770000000000e-03, -7.732938188511966e-04, 9.646589124847872e-03, -8.138198457874476e-02, 8.914583330271248e-01, 4.156832954472522e+01, -8.691730290205479e+01, -2.656866166988575e+05, 4.220050494473266e+04, 4.461290767672259e+04, 3.205553396832783e+05
111, -9.637083000000000e-13, 6.617531000000000e-03, -7.970558445206689e-04, 1.060133099897815e-02, -8.324241961708767e-02, 1.021923967501565e+00, 4.965688241457845e+01, -8.961654077405927e+01, -1.860829811580643e+05, 4.043962693444108e+04, 3.122180653017269e+04, 2.349716935910811e+05
112, 1.353473000000000e-02, 6.394229000000000e-03, -8.183366334072670e-04, 1.156002061235824e-02, -8.385333089062880e-02, 1.161004879584508e+00, 5.895497329881246e+01, -9.236510866490781e+01, -1.297817876226188e+05, 3.666783998967539e+04, 1.652793699392612e+04, 1.697002337575649e+05
113, 2.702974000000000e-02, 6.153156000000000e-03, -8.374923741459223e-04, 1.251777848268676e-02, -8.313938160702833e-02, 1.307951701176270e+00, 6.939716564343223e+01, -9.595203941033864e+01, -9.804316412381036e+04, 1.910043222984103e+04, 5.234656917617487e+03, 1.176104957002046e+05
114, 4.044550000000000e-02, 5.896584000000000e-03, -8.548640903551360e-04, 1.347113067198590e-02, -8.106025982813297e-02, 1.462494258985948e+00, 8.085428454269143e+01, -1.003734959993589e+02, -8.268165977867441e+04, -6.823456706874185e+01, 1.624317891889395e+03, 8.267727414259140e+04
115, 5.374259000000000e-02, 5.626765000000000e-03, -8.707560709629289e-04, 1.441731736652184e-02, -7.761825593256333e-02, 1.624452051758416e+00, 9.316177344280818e+01, -1.050914257686590e+02, -7.075057646979668e+04, -1.796345031643464e+03, 1.984198028140879e+03, 6.906832993844509e+04
116, 6.688208000000000e-02, 5.345890000000000e-03, -8.853019513349890e-04, 1.535319993444030e-02, -7.279290100416314e-02, 1.793022908314422e+00, 1.062057808614110e+02, -1.097994854131551e+02, -5.954823290624819e+04, 2.210243611316574e+02, 2.285703837847177e+03, 5.994382272120821e+04
117, 7.982535000000000e-02, 5.056110000000000e-03, -8.985109162440542e-04, 1.627547758156162e-02, -6.654669977229688e-02, 1.967128579132395e+00, 1.199354531862453e+02, -1.144182762622511e+02, -4.782871293224243e+04, 9.257063650796063e+02, 2.071233478899401e+03, 4.893008720118473e+04
118, 9.253454000000000e-02, 4.759500000000000e-03, -9.103973946747927e-04, 1.718090485166213e-02, -5.889900445409835e-02, 2.145695897084143e+00, 1.342913726752250e+02, -1.189069056112243e+02, -3.621725514935151e+04, 3.435153108352437e+02, 1.589274378526653e+03, 3.669867993325413e+04
119, 1.049722000000000e-01, 4.458091000000000e-03, -9.209974175824336e-04, 1.806631572175409e-02, -4.991670575584495e-02, 2.327647872200499e+00, 1.491853161539385e+02, -1.232112509511479e+02, -2.497637762902713e+04, -3.110119484547204e+02, 1.113542552925280e+03, 2.476570556687333e+04
120, 1.171021000000000e-01, 4.153842000000000e-03, -9.303553702356886e-04, 1.892866540151609e-02, -3.968806574918615e-02, 2.511859935326353e+00, 1.645136211241790e+02, -1.272892857580559e+02, -1.412119284378350e+04, -7.039277534558935e+02, 6.355773093712414e+02, 1.347734530866054e+04
121, 1.288884000000000e-01, 3.848675000000000e-03, -9.385163413665167e-04, 1.976496519067245e-02, -2.831791908608983e-02, 2.697134621084834e+00, 1.801650394877603e+02, -1.311330808465715e+02, -3.685899143342806e+03, -1.075834414326275e+03, 1.194895349692397e+02, 2.620982427549792e+03
122, 1.402968000000000e-01, 3.544456000000000e-03, -9.455289875417015e-04, 2.057237887899642e-02, -1.593003708913709e-02, 2.882240749703435e+00, 1.960230292771440e+02, -1.347679165676827e+02, 6.269274903974920e+03, -1.507722882061033e+03, -4.296934371473872e+02, 7.824336416829113e+03
123, 1.512935000000000e-01, 3.243024000000000e-03, -9.514469015718013e-04, 2.134816291640897e-02, -2.668773739125774e-03, 3.065920085522431e+00, 2.119640336809731e+02, -1.382429738910905e+02, 1.568029381087763e+04, -1.941005255616793e+03, -1.003913229810991e+03, 1.773531922133896e+04
124, 1.618466000000000e-01, 2.946179000000000e-03, -9.563310921930063e-04, 2.208977450531955e-02, 1.130533846503257e-02, 3.246923339762636e+00, 2.278612637111587e+02, -1.416267429138122e+02, 2.446316028126633e+04, -2.395945735787433e+03, -1.595097519081906e+03, 2.704790048075560e+04
125, 1.719248000000000e-01, 2.655704000000000e-03, -9.602479030293768e-04, 2.279479069108220e-02, 2.581814932820570e-02, 3.423996708166842e+00, 2.435855938220604e+02, -1.450055936993093e+02, 3.254593566678998e+04, -2.878562382412412e+03, -2.196512995384708e+03, 3.569585045062688e+04
126, 1.814989000000000e-01, 2.373364000000000e-03, -9.632723524550483e-04, 2.346102309716293e-02, 4.068644368408325e-02, 3.595917107979483e+00, 2.590100868767182e+02, -1.484828864331795e+02, 3.986425518624247e+04, -3.369737226112529e+03, -2.802787360170872e+03, 4.359587787689226e+04
127, 1.905404000000000e-01, 2.100903000000000e-03, -9.654841229291164e-04, 2.408642802036728e-02, 5.571959518701575e-02, 3.761478304813684e+00, 2.740093756263752e+02, -1.521751525837603e+02, 4.633683568835506e+04, -3.878125198268575e+03, -3.414114488178995e+03, 5.067708562850390e+04
128, 1.990233000000000e-01, 1.840017000000000e-03, -9.669697077158521e-04, 2.466924010164419e-02, 7.072500335688914e-02, 3.919532756868271e+00, 2.884638362512164e+02, -1.562078875164940e+02, 5.186559262360210e+04, -4.406529588945855e+03, -4.020646075237211e+03, 5.684376938375230e+04
129, 2.069223000000000e-01, 1.592393000000000e-03, -9.678205573281172e-04, 2.520785716113134e-02, 8.550812809536690e-02, 4.068967346666292e+00, 3.022574690232285e+02, -1.607072941629717e+02, 5.633163132700064e+04, -4.956752951855293e+03, -4.608259960306081e+03, 6.197749823088825e+04
130, 2.142143000000000e-01, 1.359751000000000e-03, -9.681389324867371e-04, 2.570095302956380e-02, 9.987550237419374e-02, 4.208739694229019e+00, 3.152807624886814e+02, -1.657890546250608e+02, 5.956414927869543e+04, -5.539389917992772e+03, -5.145930493022053e+03, 6.591201118529744e+04
131, 2.208774000000000e-01, 1.143720000000000e-03, -9.680269637189190e-04, 2.614742078568540e-02, 1.136369640503530e-01, 4.337868842305665e+00, 3.274287313396025e+02, -1.715404715853426e+02, 6.131520454847035e+04, -6.137364138491228e+03, -5.591582535191224e+03, 6.837332962099103e+04
132, 2.268939000000000e-01, 9.455361000000000e-04, -9.675730446536957e-04, 2.654658800497771e-02, 1.266165919128346e-01, 4.455505303529623e+00, 3.386058805643989e+02, -1.780002726907497e+02, 6.130269331376933e+04, -6.730374448825236e+03, -5.852402918133866e+03, 6.903260670766034e+04
133, 2.322460000000000e-01, 7.665862000000001e-04, -9.668773809404892e-04, 2.689793967276462e-02, 1.386363279117866e-01, 4.560861244211417e+00, 3.487185849113717e+02, -1.851269381385159e+02, 5.929531120436428e+04, -7.313007558177702e+03, -5.753312862771225e+03, 6.759490042865746e+04
134, 2.369133000000000e-01, 6.092434000000000e-04, -9.660986392098665e-04, 2.720096560683224e-02, 1.494942209925845e-01, 4.653172705443016e+00, 3.576712432716488e+02, -1.927602117671912e+02, 5.500543917079568e+04, -7.882968753878587e+03, -5.089285579902902e+03, 6.370679054979511e+04
135, 2.408804000000000e-01, 4.750271000000000e-04, -9.653472160555688e-04, 2.745566458333893e-02, 1.590117621336429e-01, 4.731857172059575e+00, 3.653788881241362e+02, -2.006010049146006e+02, 4.803678954528826e+04, -8.317440215204282e+03, -3.890817416468031e+03, 5.688895369552464e+04
136, 2.441551000000000e-01, 3.610512000000000e-04, -9.644946964802262e-04, 2.766366764053292e-02, 1.671391713256838e-01, 4.796878132332044e+00, 3.717974856561004e+02, -2.082495969991520e+02, 3.858212755723792e+04, -8.644602105714406e+03, -2.249090013024161e+03, 4.744046393327454e+04
137, 2.467325000000000e-01, 2.671960000000000e-04, -9.635565774567056e-04, 2.782582378438253e-02, 1.737567732629537e-01, 4.848041590700536e+00, 3.768706408183228e+02, -2.151605505969756e+02, 2.794903420866185e+04, -8.869728146941397e+03, 6.211115164179791e+02, 3.683971198939665e+04
138, 2.485345000000000e-01, 2.088133000000000e-04, -9.633588821646275e-04, 2.793832706710089e-02, 1.783122495378267e-01, 4.883798958640666e+00, 3.804477180853862e+02, -2.204908703304279e+02, 1.412559566288202e+04, -9.911441621208316e+03, 3.053904646536490e+03, 2.480089707565631e+04
139, 2.495362000000000e-01, 1.903924000000000e-04, -9.641351997689117e-04, 2.800057790669776e-02, 1.805866072273947e-01, 4.903688702512508e+00, 3.824736817944975e+02, -2.235879354410196e+02, -1.760269499930440e+03, -3.026065864678244e+03, -1.380880517801651e+03, 3.038019824620204e+03
140, 2.502041000000000e-01, 1.235855000000000e-04, -9.612855643433454e-04, 2.804214864033780e-02, 1.831890463271988e-01, 4.916842369580043e+00, 3.836466840262939e+02, -2.257917104730600e+02, -9.395702660063580e+03, -1.493347107152274e+03, 2.529370071703630e+03, 9.382860711059728e+03
141, -1.990233000000000e-01, 2.947129000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.789770489023865e+06, -9.596320189358977e+05, 1.623632037720868e+06, 3.727483171705862e+06
142, -1.905404000000000e-01, 3.108244000000000e-03, -2.963558634706321e-05, 5.396418062678519e-05, -2.588427726471803e-03, 2.353949904755842e-03, -5.819339298884718e-01, 9.274418976733422e-01, -2.439784962504725e+06, -1.694975204424563e+04, 5.761748969613480e+05, 2.682916417744085e+06
143, -1.814989000000000e-01, 3.252287000000000e-03, -6.462510139110284e-05, 2.131536599939824e-04, -5.690679951666015e-03, 1.083787612833210e-02, -1.099858529050867e+00, 1.133628320915682e+00, -2.259983521984169e+06, 1.049605278531311e+05, 5.701521204310701e+05, 2.625500737114548e+06
144, -1.719248000000000e-01, 3.378620000000000e-03, -9.932494503678292e-05, 4.622491425080642e-04, -8.892944315676532e-03, 2.505990298721507e-02, -1.294155951327752e+00, 2.409764539369132e-01, -1.932205327153513e+06, 4.958545055387339e+04, 4.520288394512486e+05, 2.178259620290616e+06
145, -1.618466000000000e-01, 3.486796000000000e-03, -1.332966608844966e-04, 7.971966915909240e-04, -1.215430410450253e-02, 4.533642244278372e-02, -1.076054988544387e+00, -2.005217765294687e+00, -1.632845051500982e+06, 5.574939426603687e+04, 3.818711041479371e+05, 1.853281781869094e+06
146, -1.512935000000000e-01, 3.576470000000000e-03, -1.673074746827821e-04, 1.214156049981542e-03, -1.551969738970011e-02, 7.199352342004410e-02, -4.362377274514408e-01, -5.767804131799098e+00, -1.397008758711720e+06, 6.001368080056240e+04, 3.270303535949447e+05, 1.597094173157006e+06
147, -1.402968000000000e-01, 3.647516000000000e-03, -2.014626700701289e-04, 1.708467264077422e-03, -1.898984573729401e-02, 1.053479843634202e-01, 6.336776475552468e-01, -1.111366735308531e+01, -1.196858079254919e+06, 5.931361432286555e+04, 2.842112908971138e+05, 1.378793514359454e+06
148, -1.288884000000000e-01, 3.699915000000000e-03, -2.357783711593147e-04, 2.275142443966048e-03, -2.255236947148545e-02, 1.457438823534975e-01, 2.142706077476347e+00, -1.799406796422950e+01, -1.024239745970146e+06, 5.882369233557585e+04, 2.496309493261146e+05, 1.192597524247154e+06
149, -1.171021000000000e-01, 3.733874000000000e-03, -2.702304565975286e-04, 2.908813418890769e-03, -2.618242151832609e-02, 1.935526771900494e-01, 4.104365308561751e+00, -2.622291243949179e+01, -8.746052223408350e+05, 5.765667347168333e+04, 2.212071134220182e+05, 1.031912104056328e+06
150, -1.049722000000000e-01, 3.749705000000000e-03, -3.047296914739343e-04, 3.603804123860264e-03, -2.983957324316422e-02, 2.491854410692129e-01, 6.542643631507562e+00, -3.545179274366637e+01, -7.434030456124042e+05, 5.615056775733738e+04, 1.971178705000049e+05, 8.914638523992080e+05
151, -9.253454000000000e-02, 3.747926000000000e-03, -3.391483088753040e-04, 4.354099953660445e-03, -3.347413018150903e-02, 3.130772962280471e-01, 9.481377004252163e+00, -4.519173123174230e+01, -6.274919353919572e+05, 5.436698486081887e+04, 1.760735576045794e+05, 7.674237277270062e+05
152, -7.982535000000000e-02, 3.729145000000000e-03, -3.733274443669686e-04, 5.153442391788715e-03, -3.703284263832463e-02, 3.856366115822580e-01, 1.293138098508994e+01, -5.494990843279442e+01, -5.245146550017772e+05, 5.234833318000996e+04, 1.570346393202740e+05, 6.568184063497420e+05
153, -6.688208000000000e-02, 3.694141000000000e-03, -4.070920919168137e-04, 5.995322185404653e-03, -4.043515538165210e-02, 4.671998098141490e-01, 1.693851211335031e+01, -6.434956602110552e+01, -4.328003363746967e+05, 5.010543954397111e+04, 1.392110785011054e+05, 5.574198470859953e+05
154, -5.374259000000000e-02, 3.643765000000000e-03, -4.402595689915407e-04, 6.873085502221929e-03, -4.356357031250309e-02, 5.581536126027182e-01, 2.160616710266819e+01, -7.291758147308585e+01, -3.512571396320812e+05, 4.766309011809829e+04, 1.219492809902515e+05, 4.675723026870746e+05
155, -4.044550000000000e-02, 3.578988000000000e-03, -4.726551474710391e-04, 7.779984844482123e-03, -4.628696412036709e-02, 6.589284694421942e-01, 2.702735642503452e+01, -8.005896863020956e+01, -2.793119034190353e+05, 4.513152754678880e+04, 1.046664862647517e+05, 3.861137569226371e+05
156, -2.702974000000000e-02, 3.500831000000000e-03, -5.041240709509714e-04, 8.709300201670253e-03, -4.846733015988736e-02, 7.698068962973108e-01, 3.328534063187826e+01, -8.545573655820652e+01, -2.169297843092254e+05, 4.267065938179473e+04, 8.674896713565569e+04, 3.122401696787055e+05
157, -1.353473000000000e-02, 3.410385000000000e-03, -5.345501939046892e-04, 9.654445294646662e-03, -4.995300937003130e-02, 8.906780352013990e-01, 4.049197900521828e+01, -8.928010021609168e+01, -1.646436099102706e+05, 4.038776270608368e+04, 6.754634596295815e+04, 2.455359427227241e+05
158, -9.637083000000000e-13, 3.308766000000000e-03, -5.638733122631725e-04, 1.060915527441143e-02, -5.059502335099475e-02, 1.020992384191735e+00, 4.873481393602987e+01, -9.216527988897874e+01, -1.235064357408122e+05, 3.781883169689655e+04, 4.679642093948890e+04, 1.865086109669781e+05
159, 1.353473000000000e-02, 3.197115000000000e-03, -5.921009873072082e-04, 1.156771830005897e-02, -5.027032139370330e-02, 1.159927409570177e+00, 5.804528796545711e+01, -9.507504758274163e+01, -9.360293780437420e+04, 3.293354470089456e+04, 2.545248228440899e+04, 1.363920702334223e+05
160, 2.702974000000000e-02, 3.076578000000000e-03, -6.192590972493590e-04, 1.252532239442741e-02, -4.887236828070585e-02, 1.306764930129890e+00, 6.842628683934082e+01, -9.876161027860886e+01, -7.615194480020416e+04, 1.741261523489716e+04, 9.253975867739246e+03, 9.537751921708217e+04
161, 4.044550000000000e-02, 2.948292000000000e-03, -6.454065315662933e-04, 1.347847111959927e-02, -4.633431997852916e-02, 1.461210427449293e+00, 7.983247538858720e+01, -1.032437594232941e+02, -6.765222685675988e+04, 1.333986069900391e+03, 3.419672705972045e+03, 6.932441286896261e+04
162, 5.374259000000000e-02, 2.813383000000000e-03, -6.706652485245567e-04, 1.442435795689842e-02, -4.266927999853332e-02, 1.623041501541464e+00, 9.214137344554585e+01, -1.080294639241039e+02, -6.123294516356849e+04, -6.575976583152061e+02, 3.460430938130316e+03, 6.096942721145142e+04
163, 6.688208000000000e-02, 2.672945000000000e-03, -6.950776529897660e-04, 1.535990157320069e-02, -3.789139557619581e-02, 1.791497878962292e+00, 1.052301192920053e+02, -1.127902197122675e+02, -5.547789688599521e+04, 1.099915464992334e+03, 3.612851945107755e+03, 5.703735308666273e+04
164, 7.982535000000000e-02, 2.528055000000000e-03, -7.185792343457592e-04, 1.628182589384967e-02, -3.197947435849091e-02, 1.965518910376895e+00, 1.190257092212717e+02, -1.174261469257291e+02, -4.929552361697575e+04, 1.624575996076480e+03, 2.986865758179416e+03, 5.126930868299962e+04
165, 9.253454000000000e-02, 2.379750000000000e-03, -7.410988839429217e-04, 1.718688729014708e-02, -2.494247709277575e-02, 2.144023824207352e+00, 1.334577114544807e+02, -1.218970434796930e+02, -4.292949533132509e+04, 1.023388072267882e+03, 2.043153220387730e+03, 4.414242698150795e+04
166, 1.049722000000000e-01, 2.229046000000000e-03, -7.625842637051546e-04, 1.807191892205496e-02, -1.683018111924350e-02, 2.325930996069804e+00, 1.484324987771921e+02, -1.261542287145439e+02, -3.661620508416850e+04, 3.589778423088701e+02, 1.156346039126754e+03, 3.704743846874275e+04
167, 1.171021000000000e-01, 2.076921000000000e-03, -7.829930748689027e-04, 1.893387871850018e-02, -7.713632386822211e-03, 2.510117033585574e+00, 1.638412389800337e+02, -1.301585335596856e+02, -3.039197706195271e+04, -8.330025946103399e+01, 3.197315385276825e+02, 3.031542185991833e+04
168, 1.288884000000000e-01, 1.924338000000000e-03, -8.022853750194659e-04, 1.976978238466197e-02, 2.321253476097129e-03, 2.695386544823714e+00, 1.795672805326211e+02, -1.339034373503017e+02, -2.427478687666826e+04, -5.055621156103977e+02, -5.290386391117281e+02, 2.379276304400939e+04
169, 1.402968000000000e-01, 1.772228000000000e-03, -8.204260570634506e-04, 2.057679756309925e-02, 1.317327035319549e-02, 2.880508805722395e+00, 1.954897225328402e+02, -1.374162582276404e+02, -1.829670428196934e+04, -9.808917976902883e+02, -1.381573432558617e+03, 1.753488929502896e+04
170, 1.512935000000000e-01, 1.621512000000000e-03, -8.373859866371340e-04, 2.135218417543306e-02, 2.472418736003146e-02, 3.064224871574796e+00, 2.114822393978180e+02, -1.407490636837983e+02, -1.249857446347504e+04, -1.460479100958900e+03, -2.225587178776517e+03, 1.190178568086898e+04
171, 1.618466000000000e-01, 1.473089000000000e-03, -8.531450933770947e-04, 2.209340302780059e-02, 3.684211357913680e-02, 3.245284249473337e+00, 2.274165427169351e+02, -1.439736363561647e+02, -6.939554097271327e+03, -1.958652217988714e+03, -3.052315837439632e+03, 7.878826779221656e+03
172, 1.719248000000000e-01, 1.327852000000000e-03, -8.676902832839076e-04, 2.279803467180281e-02, 4.938328742509657e-02, 3.422431596882716e+00, 2.431629241082002e+02, -1.471797894526210e+02, -1.672444067693713e+03, -2.480727555579002e+03, -3.852777703814680e+03, 7.747832363754011e+03
173, 1.814989000000000e-01, 1.186682000000000e-03, -8.810190075754153e-04, 2.346389409150392e-02, 6.219643845578182e-02, 3.594441826246557e+00, 2.585947338100425e+02, -1.504744630625431e+02, 3.252803780920656e+03, -3.010234345665971e+03, -4.620489809399925e+03, 1.116339334119120e+04
174, 1.905404000000000e-01, 1.050452000000000e-03, -8.931361420817975e-04, 2.408894083254150e-02, 7.512391533864848e-02, 3.760106226588217e+00, 2.735878410006526e+02, -1.539778801598374e+02, 7.774800016855024e+03, -3.554475766453186e+03, -5.358990386576324e+03, 1.559575588510938e+04
175, 1.990233000000000e-01, 9.200083000000000e-04, -9.040571023023777e-04, 2.467141256371715e-02, 8.800658876031209e-02, 3.918274462609781e+00, 2.880248617812392e+02, -1.578192047339087e+02, 1.182299602986833e+04, -4.114352328966354e+03, -6.058252785873095e+03, 2.002020928914099e+04
176, 2.069223000000000e-01, 7.961963000000000e-04, -9.138053891665330e-04, 2.520970992793372e-02, 1.006836847831729e-01, 4.067830416122677e+00, 3.017931139797892e+02, -1.621282054947909e+02, 1.531612534013437e+04, -4.690995686441080e+03, -6.706142872805362e+03, 2.408680760694431e+04
177, 2.142143000000000e-01, 6.798753000000000e-04, -9.224170528121542e-04, 2.570250940908497e-02, 1.129960774224033e-01, 4.207728545258377e+00, 3.147875010478659e+02, -1.670239999154576e+02, 1.814396516882336e+04, -5.297258811730904e+03, -7.273582536344096e+03, 2.758824012797032e+04
178, 2.208774000000000e-01, 5.718598000000000e-04, -9.299344738675170e-04, 2.614870635642699e-02, 1.247870394689183e-01, 4.336984753617008e+00, 3.269084791745136e+02, -1.725970116831402e+02, 2.016200445992780e+04, -5.914513440382017e+03, -7.724887740578884e+03, 3.030974015433590e+04
179, 2.268939000000000e-01, 4.727680000000000e-04, -9.364032060365163e-04, 2.654762992458969e-02, 1.359099015968250e-01, 4.454746757257375e+00, 3.380667430285421e+02, -1.788884518092871e+02, 2.120444620742646e+04, -6.518107695806559e+03, -7.957815509958011e+03, 3.196634645497939e+04
180, 2.322460000000000e-01, 3.832931000000000e-04, -9.418799306611846e-04, 2.689876658027249e-02, 1.462163946259700e-01, 4.560223894567374e+00, 3.481747092914626e+02, -1.858591599218162e+02, 2.112585791168113e+04, -7.107463792318811e+03, -7.793088330870905e+03, 3.224979623769086e+04
181, 2.369133000000000e-01, 3.046217000000000e-04, -9.464532000886646e-04, 2.720160828029523e-02, 1.555426846062089e-01, 4.652648590667269e+00, 3.571409193506288e+02, -1.933519959541259e+02, 1.976029581476194e+04, -7.665455729124109e+03, -7.029680153270747e+03, 3.081943315468541e+04
182, 2.408804000000000e-01, 2.375136000000000e-04, -9.501981326630884e-04, 2.745615448490699e-02, 1.637380140220197e-01, 4.731435322649601e+00, 3.648821443482984e+02, -2.010701388783490e+02, 1.691570303815885e+04, -8.093353342495219e+03, -5.708073198272803e+03, 2.749147685371041e+04
183, 2.441551000000000e-01, 1.805256000000000e-04, -9.530980347109656e-04, 2.766403206712253e-02, 1.707338648451973e-01, 4.796548325621071e+00, 3.713562757718191e+02, -2.086117885075912e+02, 1.264743177459814e+04, -8.463785287722996e+03, -3.869613083598539e+03, 2.248508633560180e+04
184, 2.467325000000000e-01, 1.335980000000000e-04, -9.551952960540129e-04, 2.782608850627763e-02, 1.764161660169907e-01, 4.847791839726000e+00, 3.765017524557937e+02, -2.154322067218801e+02, 7.644517844993377e+03, -8.628443287371751e+03, -7.527286112583479e+02, 1.634244979996248e+04
185, 2.485345000000000e-01, 1.044067000000000e-04, -9.568624986888403e-04, 2.793853124339701e-02, 1.803892552709847e-01, 4.883600828952912e+00, 3.801361926258941e+02, -2.207051821543691e+02, 3.879966487102551e+02, -9.710931753644620e+03, 1.684925132121047e+03, 1.064632545432003e+04
186, 2.495362000000000e-01, 9.519618000000000e-05, -9.582249212283046e-04, 2.800076152244932e-02, 1.824797482594518e-01, 4.903506765733883e+00, 3.821814031686404e+02, -2.237849649846836e+02, -7.946452623771511e+03, -1.594085760529180e+03, -3.621318029010355e+03, 9.633708623067285e+03
187, 2.502041000000000e-01, 4.696250000000000e-05, -9.565318433666652e-04, 2.804229616418559e-02, 1.847123697328328e-01, 4.916695820278332e+00, 3.834093760871627e+02, -2.259504401877330e+02, -1.442241495314920e+04, -3.056772252904378e+03, 7.516337750314196e+02, 1.146462591263667e+04
188, -1.990233000000000e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.565978899328943e+04, -1.166855329915791e+04, 1.580552764597917e+06, 3.161566576911555e+06
