"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y","Pressure","Temperature","Mach","Pressure_Coefficient"
10, -2.142143000000000e-01, 1.030675000000000e-02, 7.201770184750177e-01, 2.772613203752931e+02, 3.182677723083342e+01, 1.752725048124037e+05, 0.000000000000000e+00, 0.000000000000000e+00, 4.847910218445654e+04, 2.338400536260909e+02, 1.262324331519021e+00, -1.164170671978945e+00
11, -2.069222000000000e-01, 1.107863000000000e-02, 7.204687378211379e-01, 2.779354909040623e+02, 2.711097073318439e+01, 1.753459868262556e+05, 0.000000000000000e+00, 0.000000000000000e+00, 4.849050419911942e+04, 2.338003468926222e+02, 1.262700713731264e+00, -1.163919490872735e+00
12, -1.990233000000000e-01, 1.178851000000000e-02, 7.249156210764862e-01, 2.788721131929379e+02, 2.401113394374497e+01, 1.763054873424726e+05, 0.000000000000000e+00, 0.000000000000000e+00, 4.890693716295551e+04, 2.343616783236049e+02, 1.256365381320890e+00, -1.154745665403151e+00
13, -1.906137127674241e-01, 1.248267664079699e-02, 7.314129079506561e-01, 2.803907741041739e+02, 2.181560265301142e+01, 1.777525335336571e+05, -4.775544952663056e-03, 2.562661377670496e-03, 4.947303669550532e+04, 2.349684436362443e+02, 1.249524128282276e+00, -1.142274754689971e+00
14, -1.816325070497669e-01, 1.314157642585222e-02, 7.364497367279963e-01, 2.814141276118193e+02, 1.962092810342062e+01, 1.788547493695072e+05, -9.462459004583916e-03, 8.232885089870436e-03, 4.993040664231944e+04, 2.355188022339357e+02, 1.243313986289775e+00, -1.132199106430875e+00
15, -1.721117200686123e-01, 1.377226244059170e-02, 7.413218901867080e-01, 2.825070241430367e+02, 1.772405321847508e+01, 1.799359624645204e+05, -1.415842452980210e-02, 1.778813896342260e-02, 5.035776693815660e+04, 2.359734984833923e+02, 1.238173848461662e+00, -1.122784556894439e+00
16, -1.620786570427257e-01, 1.436746173820631e-02, 7.451176922124043e-01, 2.833837787268830e+02, 1.586397559817937e+01, 1.807792195887699e+05, -1.879740422647396e-02, 3.105234881364198e-02, 5.068878648468549e+04, 2.363146308886975e+02, 1.234303671284311e+00, -1.115492349479100e+00
17, -1.515624656470049e-01, 1.492092737280863e-02, 7.479985515547800e-01, 2.840955301824345e+02, 1.404539657411859e+01, 1.814222402033377e+05, -2.336445890463166e-02, 4.790298023074901e-02, 5.093582118663388e+04, 2.365517403418697e+02, 1.231596525767525e+00, -1.110050289321977e+00
18, -1.405945347457079e-01, 1.542688296840817e-02, 7.500896937828219e-01, 2.846678714027713e+02, 1.226339007815672e+01, 1.818926924815024e+05, -2.783323029204837e-02, 6.814353058046382e-02, 5.111001573629734e+04, 2.366989920588806e+02, 1.229893340789551e+00, -1.106212864009522e+00
19, -1.292068686558469e-01, 1.587995644109640e-02, 7.515148868646986e-01, 2.851295528672650e+02, 1.051625844453667e+01, 1.822183827210666e+05, -3.216901977172779e-02, 9.151702913708755e-02, 5.122192635294387e+04, 2.367674035357416e+02, 1.229070102431294e+00, -1.103747524916643e+00
20, -1.174334430675877e-01, 1.627550390672741e-02, 7.523472494882573e-01, 2.854905539499349e+02, 8.800913834504605e+00, 1.824147013202139e+05, -3.633683967554094e-02, 1.176873036261479e-01, 5.127847154654015e+04, 2.367665393140174e+02, 1.229015282337331e+00, -1.102501860470635e+00
21, -1.053088028519945e-01, 1.660923172121992e-02, 7.526714511769066e-01, 2.857573578409750e+02, 7.114806438608163e+00, 1.824992128063395e+05, -4.030885118764407e-02, 1.462218323447814e-01, 5.128824970057252e+04, 2.367096846855752e+02, 1.229578650500263e+00, -1.102286452262598e+00
22, -9.286911875730645e-02, 1.687762561193480e-02, 7.525797086235382e-01, 2.859602303952578e+02, 5.456104762617574e+00, 1.824941462804531e+05, -4.408329544220611e-02, 1.765833563550467e-01, 5.125829416059470e+04, 2.366002704787329e+02, 1.230728706304314e+00, -1.102946358944990e+00
23, -8.015103339420405e-02, 1.707753870434348e-02, 7.520954916793842e-01, 2.862145253408980e+02, 3.822513091548367e+00, 1.824185316345323e+05, -4.770407923949388e-02, 2.081953511111910e-01, 5.117939051330033e+04, 2.363881579708545e+02, 1.233054673157605e+00, -1.104684569778552e+00
24, -6.719250470312695e-02, 1.720652224819736e-02, 7.510797349581464e-01, 2.866063791894910e+02, 2.210282495664787e+00, 1.822542734681704e+05, -5.121870125293940e-02, 2.406191261420695e-01, 5.102704066240938e+04, 2.360032207221645e+02, 1.237347074085220e+00, -1.108040766486699e+00
25, -5.403199564321720e-02, 1.726256162232044e-02, 7.502767762813415e-01, 2.869338025160595e+02, 6.140519999485546e-01, 1.821260121031399e+05, -5.466140767168945e-02, 2.732367200924540e-01, 5.090346827359369e+04, 2.356836536857073e+02, 1.240892762891323e+00, -1.110763009023437e+00
26, -4.070883588852535e-02, 1.724427315090684e-02, 7.534409167965623e-01, 2.869638023388090e+02, -9.677156599744136e-01, 1.826829708123298e+05, -5.814719774244959e-02, 3.052697119640886e-01, 5.121370114006459e+04, 2.361242293204561e+02, 1.234661447959001e+00, -1.103928722549773e+00
27, -2.726277095427936e-02, 1.715079370978136e-02, 7.622486554572419e-01, 2.870297633041797e+02, -2.536003712840787e+00, 1.842855834016298e+05, -6.193743480232605e-02, 3.360127837592205e-01, 5.209595545424848e+04, 2.374165188201044e+02, 1.217389434586781e+00, -1.084493068312526e+00
28, -1.373413784007130e-02, 1.698195380595187e-02, 7.723477174273492e-01, 2.874627297687767e+02, -4.096646932502921e+00, 1.861774221922360e+05, -6.638655812187827e-02, 3.651722201066143e-01, 5.306827637007515e+04, 2.386853188195615e+02, 1.200155996053583e+00, -1.063073288523599e+00
29, -1.634789313316129e-04, 1.673818340132386e-02, 7.802042149780607e-01, 2.890516052871247e+02, -5.674567779718394e+00, 1.877551164150822e+05, -7.179335145699184e-02, 3.928710794660537e-01, 5.367610970643754e+04, 2.389881304319510e+02, 1.193989145814277e+00, -1.049683001426687e+00
30, 1.340837221612648e-02, 1.642069229767578e-02, 7.839552652147832e-01, 2.902685351737150e+02, -7.233259250616589e+00, 1.884688428056788e+05, -7.827644777452947e-02, 4.195276523148037e-01, 5.387913063732174e+04, 2.387442334126355e+02, 1.194028828067987e+00, -1.045210544276687e+00
31, 2.694047403310905e-02, 1.603148068514508e-02, 8.067159020079528e-01, 2.903549782037610e+02, -8.739103350694522e+00, 1.929112234301028e+05, -8.574040110559028e-02, 4.454703788516992e-01, 5.624451368170228e+04, 2.421938663912440e+02, 1.152554548782632e+00, -9.931022505000201e-01
32, 4.039199146635396e-02, 1.557361206299410e-02, 8.926929154763039e-01, 2.800104337580982e+02, -9.820393441906646e+00, 2.093562881742336e+05, -9.401870097271880e-02, 4.705348201295285e-01, 6.615476884989202e+04, 2.574320768161097e+02, 9.744184620657825e-01, -7.747839155763803e-01
33, 5.372227094366282e-02, 1.505154557745439e-02, 1.071155594985326e+00, 2.747805562464471e+02, -1.091654649056629e+01, 2.461577966394620e+05, -1.030752861180987e-01, 4.942660068223894e-01, 8.434312984511651e+04, 2.735273415895090e+02, 7.732382052367112e-01, -3.741027403617138e-01
34, 6.689158296491401e-02, 1.447123860036056e-02, 1.173262549487353e+00, 2.749895192404770e+02, -1.217216591892254e+01, 2.678047093743907e+05, -1.129639006362111e-01, 5.166055982195985e-01, 9.420620731426917e+04, 2.789252966784712e+02, 6.997449980831855e-01, -1.568237083141860e-01
35, 7.986099156343748e-02, 1.383878852169914e-02, 1.177271609114849e+00, 2.757159027985174e+02, -1.344289037692729e+01, 2.687087264653341e+05, -1.236871883732739e-01, 5.376272421109118e-01, 9.453830958155988e+04, 2.789553878423856e+02, 6.993122432072566e-01, -1.495076490615443e-01
36, 9.259251249978334e-02, 1.316014426844398e-02, 1.158368212379033e+00, 2.757750987153007e+02, -1.465855656666745e+01, 2.646872828162995e+05, -1.351967611786590e-01, 5.573734147884724e-01, 9.270694502500964e+04, 2.780156417704641e+02, 7.122365098987088e-01, -1.898517626932069e-01
37, 1.050486133275936e-01, 1.244143194244798e-02, 1.153418810678776e+00, 2.749209360110369e+02, -1.578562019419336e+01, 2.635622378769169e+05, -1.474192751531503e-01, 5.758655749203092e-01, 9.227603609627041e+04, 2.779108436301937e+02, 7.133793836316339e-01, -1.993444869701805e-01
38, 1.171930144390691e-01, 1.168897415006954e-02, 1.159682190863888e+00, 2.732408293675796e+02, -1.681008080526631e+01, 2.647606064328140e+05, -1.602702722605867e-01, 5.931386394685383e-01, 9.297947227992404e+04, 2.785169825296092e+02, 7.045938732819547e-01, -1.838481133921072e-01
39, 1.289898862269618e-01, 1.090934246788881e-02, 1.167235704349083e+00, 2.713583224126147e+02, -1.777135131951074e+01, 2.662248317363925e+05, -1.736533991583447e-01, 6.092491552217068e-01, 9.381877128392324e+04, 2.792124435343104e+02, 6.945193106403770e-01, -1.653587447586611e-01
40, 1.404050135166149e-01, 1.010922718217055e-02, 1.173157952982517e+00, 2.689721462293408e+02, -1.864850182487416e+01, 2.672603015385415e+05, -1.874590118476588e-01, 6.242674435108184e-01, 9.451128265481273e+04, 2.798535112915558e+02, 6.843283645620134e-01, -1.501030397498164e-01
41, 1.514047510633851e-01, 9.295473245502157e-03, 1.179013945996394e+00, 2.665426110430449e+02, -1.947561484925462e+01, 2.683033972889713e+05, -2.015642714822903e-01, 6.382668235749303e-01, 9.520542706966972e+04, 2.805087129520447e+02, 6.741686332339014e-01, -1.348113595381349e-01
42, 1.619574151493142e-01, 8.474986067583979e-03, 1.185924147161278e+00, 2.641720352980884e+02, -2.026084851562047e+01, 2.696255352478825e+05, -2.158389626181156e-01, 6.513223337714238e-01, 9.601178979787920e+04, 2.812362159313313e+02, 6.635988920409737e-01, -1.170475618175425e-01
43, 1.720319775105301e-01, 7.654773600860645e-03, 1.193702064261747e+00, 2.615736473986386e+02, -2.097913480183618e+01, 2.711191698081339e+05, -2.301473737864024e-01, 6.635107264440308e-01, 9.691030040549717e+04, 2.820184927199413e+02, 6.520627300968563e-01, -9.725378895929891e-02
44, 1.815995599894680e-01, 6.841859771588793e-03, 1.201849349995081e+00, 2.587928649456200e+02, -2.163607212445726e+01, 2.726869955640878e+05, -2.443525403108942e-01, 6.749126305751374e-01, 9.785178320066335e+04, 2.828279356958992e+02, 6.400168150606554e-01, -7.651335869674679e-02
45, 1.906320265718232e-01, 6.043282565364408e-03, 1.210268810766758e+00, 2.558232163865724e+02, -2.223041743060377e+01, 2.743068779304439e+05, -2.583161063490544e-01, 6.856096933321392e-01, 9.882604642115047e+04, 2.836567824447296e+02, 6.275276486103301e-01, -5.505079083504120e-02
46, 1.991037726252915e-01, 5.265948225155560e-03, 1.219006202709302e+00, 2.526467666898915e+02, -2.276031829799987e+01, 2.759884731594159e+05, -2.719030783503431e-01, 6.956860789891484e-01, 9.983786779014871e+04, 2.845070116898789e+02, 6.145458954719271e-01, -3.276083434341603e-02
47, 2.069899183807732e-01, 4.516749920081005e-03, 1.228070859327212e+00, 2.492425229265046e+02, -2.322051774127567e+01, 2.777332938375681e+05, -2.849805123964986e-01, 7.052246417063537e-01, 1.008885272815934e+05, 2.853789583903764e+02, 6.010382820338593e-01, -9.615291988442652e-03
48, 2.142678036192134e-01, 3.802579228641598e-03, 1.237450567758501e+00, 2.455962018445541e+02, -2.360726593538838e+01, 2.795387741833077e+05, -2.974208760309744e-01, 7.143045963640682e-01, 1.019767655729130e+05, 2.862707436264557e+02, 5.870028370164917e-01, 1.435809393643545e-02
49, 2.209159747614161e-01, 3.130120061745396e-03, 1.247116320673962e+00, 2.416638079007338e+02, -2.392544002561051e+01, 2.813971801922376e+05, -3.091003856106800e-01, 7.229932381795132e-01, 1.031012422228279e+05, 2.871841898960500e+02, 5.723743875187705e-01, 3.912979413018457e-02
50, 2.269171572009239e-01, 2.505146989435880e-03, 1.257110495848553e+00, 2.373734055338243e+02, -2.416996301543641e+01, 2.833147608784619e+05, -3.199041815317567e-01, 7.313389990400960e-01, 1.042685747125187e+05, 2.881267475525851e+02, 5.569860944394968e-01, 6.484558864066184e-02
51, 2.322539955200578e-01, 1.933783363237017e-03, 1.267449196034183e+00, 2.327078510542939e+02, -2.428634753447872e+01, 2.852952579218231e+05, -3.297206542827669e-01, 7.393498686261228e-01, 1.054798444061435e+05, 2.890962860558673e+02, 5.408157722120701e-01, 9.152929941981812e-02
52, 2.369066327529749e-01, 1.424329558218557e-03, 1.278209688533035e+00, 2.278631027415144e+02, -2.425904999433757e+01, 2.873668671262119e+05, -3.384396568116810e-01, 7.469684355843595e-01, 1.067305526581403e+05, 2.900616047575504e+02, 5.243387482067258e-01, 1.190818233878849e-01
53, 2.408601700846601e-01, 9.833206515164577e-04, 1.288868881627600e+00, 2.226583954857464e+02, -2.428247504801036e+01, 2.894095054745222e+05, -3.459633298558340e-01, 7.540699057293994e-01, 1.079792400221827e+05, 2.910282316635260e+02, 5.074204273230128e-01, 1.465898281295758e-01
54, 2.441225259559902e-01, 6.075734167110693e-04, 1.299504505543247e+00, 2.161924159046340e+02, -2.441429999963128e+01, 2.913984875855156e+05, -3.522325250976752e-01, 7.605011843148475e-01, 1.092742769700151e+05, 2.921081970651614e+02, 4.879556047424495e-01, 1.751188927517336e-01
55, 2.466891780580527e-01, 2.999080592746272e-04, 1.309043367476727e+00, 2.087290225342450e+02, -2.346472601229335e+01, 2.931146909056022e+05, -3.571840924501215e-01, 7.660091511889968e-01, 1.105053207303867e+05, 2.932464389987837e+02, 4.667423820523769e-01, 2.022382170699537e-01
56, 2.484839609702021e-01, 9.730370163903775e-05, 1.319730296887747e+00, 2.102063262783155e+02, -2.070431531840592e+01, 2.954879146362719e+05, -3.606857656833309e-01, 7.700838514209947e-01, 1.114338801000718e+05, 2.933159353905272e+02, 4.655078440332548e-01, 2.226939502500750e-01
57, 2.494828371279176e-01, 1.212768330497620e-05, 1.320365812441656e+00, 2.302732111660885e+02, -2.682262489110063e+01, 2.966080925976704e+05, -3.626898929098865e-01, 7.723721701167854e-01, 1.105022802708217e+05, 2.907237831149832e+02, 5.129477020490798e-01, 2.021712371528517e-01
58, 2.499429165899098e-01, -7.603721575682787e-05, 1.284676874912049e+00, 2.262511400832136e+02, -8.100943334278799e+01, 2.893297169890393e+05, -3.635039095872685e-01, 7.735420282409411e-01, 1.067409712109591e+05, 2.886295788309831e+02, 5.484756725685159e-01, 1.193113392848131e-01
59, 2.500635240668714e-01, -2.007004808226394e-04, 1.284465214907020e+00, 1.049417022406602e+02, -1.007994999922032e+02, 2.852432848721016e+05, -3.635010307367847e-01, 7.740697595739565e-01, 1.108004866276931e+05, 2.996559548343512e+02, 3.259854758782031e-01, 2.087405851858647e-01
60, 2.501375109096616e-01, -2.771105435617063e-04, 1.402419146146950e+00, 3.258747766104438e+01, -6.198483805942576e+01, 3.094117365045329e+05, -3.634990822580582e-01, 7.743933864031511e-01, 1.230653225398963e+05, 3.048326308435522e+02, 1.424647029513799e-01, 4.789292442083530e-01
61, 2.501338008043661e-01, -3.536436584991233e-04, 1.362678033541669e+00, -3.245215371340132e-01, -2.765708719078918e+01, 3.004702151980068e+05, -3.633280881556309e-01, 7.745519976854709e-01, 1.200758042683455e+05, 3.061017703130614e+02, 5.778936685532355e-02, 4.130715402247345e-01
62, 2.501315263529825e-01, -4.005513528378511e-04, 1.416939598565157e+00, -3.140803532673742e+00, -1.155962318620403e+01, 3.135996393507022e+05, -3.632232401789570e-01, 7.746492641532869e-01, 1.254196022961421e+05, 3.074805675383333e+02, 2.401528350410642e-02, 5.307929376859750e-01
63, 2.501292535319555e-01, -4.474593440012323e-04, 1.357114232624741e+00, 4.595965997195185e+00, 1.509556211377286e+01, 3.019321625374375e+05, -3.631187764766546e-01, 7.747465746496438e-01, 1.207361696664196e+05, 3.090470346815278e+02, 3.294638704141199e-02, 4.276190843294999e-01
64, 2.501255463932405e-01, -5.239938479281185e-04, 1.325250188681866e+00, 5.979052414956774e+01, 8.445980142432721e+01, 2.964690846355498e+05, -3.629485428414267e-01, 7.749053836754403e-01, 1.169715820436003e+05, 3.066098348810096e+02, 2.221306270150933e-01, 3.446869612368318e-01
65, 2.500445220960335e-01, -5.928901653105788e-04, 1.034334842281795e+00, 1.739972702776502e+02, 1.280887528665843e+02, 2.369494830850408e+05, -3.626271014195275e-01, 7.748831792143687e-01, 8.575335870494094e+04, 2.880007222177895e+02, 6.131313647199226e-01, -3.430360512287868e-01
66, 2.499124324193211e-01, -7.053056885393082e-04, 1.101719757849322e+00, 3.440147968172195e+02, 8.614344794451017e+01, 2.617570817990822e+05, -3.621023164475570e-01, 7.748472928751040e-01, 8.187182271787486e+04, 2.581468995986784e+02, 9.979673131042885e-01, -4.285444926625148e-01
67, 2.494460078331665e-01, -7.485533226995490e-04, 1.260632155734727e+00, 3.603314690212500e+02, 8.787203240852348e+00, 2.955310496001686e+05, -3.609984421444425e-01, 7.739488286889280e-01, 9.760117620062687e+04, 2.689492037627874e+02, 8.684514749903053e-01, -8.203411492750366e-02
68, 2.484438365047810e-01, -7.369785285599240e-04, 1.321432414025842e+00, 3.384964871937214e+02, 3.453101572233606e+00, 3.067442754984083e+05, -3.588670923046371e-01, 7.718058323781047e-01, 1.053541374919488e+05, 2.769556520638013e+02, 7.667688634919839e-01, 8.876003427683166e-02
69, 2.466387360630373e-01, -7.676759336819498e-04, 1.336999113884557e+00, 3.314719348202008e+02, 8.444985858247204e+00, 3.095719300309969e+05, -3.549741075113433e-01, 7.681951959939610e-01, 1.073822448280753e+05, 2.790004806333246e+02, 7.395913933345578e-01, 1.334383002906863e-01
70, 2.440562006232503e-01, -8.350950190524117e-04, 1.342387184951710e+00, 3.308251048062730e+02, 9.341867114404735e+00, 3.106779441551375e+05, -3.494675641296994e-01, 7.634195593665112e-01, 1.079521123910013e+05, 2.793553156416226e+02, 7.347727669533046e-01, 1.459922189692234e-01
71, 2.407758469102880e-01, -9.148993024690851e-04, 1.345820907545974e+00, 3.306583924793717e+02, 9.024081087465508e+00, 3.113967609691754e+05, -3.426436385770446e-01, 7.578527980882397e-01, 1.082985309956503e+05, 2.795367342179089e+02, 7.322717629541079e-01, 1.536236605083159e-01
72, 2.368026914937398e-01, -1.010405029536356e-03, 1.347704907417645e+00, 3.301366929677380e+02, 9.236305247386667e+00, 3.117593384277751e+05, -3.345766865454285e-01, 7.517392401066116e-01, 1.085168765449745e+05, 2.797087596132747e+02, 7.298836435851775e-01, 1.584337119103683e-01
73, 2.321288255033070e-01, -1.129976606210782e-03, 1.348303862509799e+00, 3.298093414353385e+02, 9.684192098156275e+00, 3.118592638386908e+05, -3.252990325669214e-01, 7.452448413512389e-01, 1.085948257018232e+05, 2.797853343663667e+02, 7.287651890106716e-01, 1.601508957611465e-01
74, 2.267699036268008e-01, -1.274093084658173e-03, 1.348450512736264e+00, 3.297433775368460e+02, 1.003511434574998e+01, 3.118794948268374e+05, -3.148943091986411e-01, 7.384719254305514e-01, 1.086101008463534e+05, 2.797942572489012e+02, 7.285518618458430e-01, 1.604874001258624e-01
75, 2.207466429042395e-01, -1.441576916400571e-03, 1.348410582382268e+00, 3.297052148531602e+02, 1.032025949606647e+01, 3.118573903890463e+05, -3.034520272078702e-01, 7.314482494969967e-01, 1.086036529079098e+05, 2.797859315192436e+02, 7.285194628087126e-01, 1.603453550260344e-01
76, 2.140770903161228e-01, -1.633019973681104e-03, 1.348207805094357e+00, 3.297479881741048e+02, 1.061133260256568e+01, 3.118384821254275e+05, -2.910535739657412e-01, 7.241425081572066e-01, 1.085885739883926e+05, 2.797891604196662e+02, 7.287396606193920e-01, 1.600131734075420e-01
77, 2.067791942768308e-01, -1.849260994637864e-03, 1.347961308161154e+00, 3.298717947485627e+02, 1.090417534048217e+01, 3.118292288054317e+05, -2.777832093128673e-01, 7.164825768558520e-01, 1.085688682495821e+05, 2.797895414147174e+02, 7.291668919464794e-01, 1.595790651012933e-01
78, 1.988751386763727e-01, -2.090476695348978e-03, 1.347728082341410e+00, 3.298510662540177e+02, 1.117702591068318e+01, 3.117693939527029e+05, -2.637389778098205e-01, 7.083733076313474e-01, 1.085432725867666e+05, 2.797719860790725e+02, 7.292903463217063e-01, 1.590152044950515e-01
79, 1.903883193511351e-01, -2.356688794397874e-03, 1.347459302099589e+00, 3.298162693339042e+02, 1.144316684988699e+01, 3.116992587674527e+05, -2.490269926892755e-01, 6.997063782903208e-01, 1.085145076579951e+05, 2.797536358795007e+02, 7.294030374378927e-01, 1.583815264265251e-01
80, 1.813443315313049e-01, -2.648035204350958e-03, 1.347176610307271e+00, 3.297752750488974e+02, 1.170838139769751e+01, 3.116238431281829e+05, -2.337618130015977e-01, 6.903701093542343e-01, 1.084840519844685e+05, 2.797338073248088e+02, 7.295119465057277e-01, 1.577106020335139e-01
81, 1.717694679671992e-01, -2.964645210124313e-03, 1.346854721491529e+00, 3.297264678337899e+02, 1.197524336244504e+01, 3.115375606671730e+05, -2.180621863728738e-01, 6.802522844486552e-01, 1.084495168358702e+05, 2.797115891314647e+02, 7.296285919710814e-01, 1.569498086926390e-01
82, 1.616925137036054e-01, -3.306571575253094e-03, 1.346481761515360e+00, 3.296738216075507e+02, 1.224448414564222e+01, 3.114376922496544e+05, -2.020519951263146e-01, 6.692445928438477e-01, 1.084092796115517e+05, 2.796852579541524e+02, 7.297705265299343e-01, 1.560634012625492e-01
83, 1.511429390126517e-01, -3.673774027911041e-03, 1.346037824563743e+00, 3.296220719132145e+02, 1.251640060709286e+01, 3.113206780740657e+05, -1.858552415708696e-01, 6.572423820722944e-01, 1.083612113460331e+05, 2.796534487058494e+02, 7.299608734537173e-01, 1.550044796190014e-01
84, 1.401522933220642e-01, -4.066107821061562e-03, 1.345502046583605e+00, 3.295751018830206e+02, 1.279033169464354e+01, 3.111823197682347e+05, -1.695956301529942e-01, 6.441476281614400e-01, 1.083030022438916e+05, 2.796145234200238e+02, 7.302217225125535e-01, 1.537221600377946e-01
85, 1.287527026858163e-01, -4.483265075866752e-03, 1.344854120352068e+00, 3.295373257668023e+02, 1.306408650018427e+01, 3.110185575173008e+05, -1.533919540675998e-01, 6.298668948893722e-01, 1.082323572085352e+05, 2.795667587964879e+02, 7.305760884551439e-01, 1.521658826031692e-01
86, 1.169781636744246e-01, -4.924709352020596e-03, 1.344072457520826e+00, 3.295128431626127e+02, 1.333454786446917e+01, 3.108250514855621e+05, -1.373597379581779e-01, 6.143128479815809e-01, 1.081468865128283e+05, 2.795084432458757e+02, 7.310469846043218e-01, 1.502830027322852e-01
87, 1.048631319772310e-01, -5.389645265341877e-03, 1.343137330513006e+00, 3.295057410715881e+02, 1.359699795644710e+01, 3.105978803696486e+05, -1.216105582563518e-01, 5.974073920505134e-01, 1.080443953971072e+05, 2.794379688852718e+02, 7.316562336987713e-01, 1.480251708854820e-01
88, 9.244355485282937e-02, -5.876907138048506e-03, 1.342034846817534e+00, 3.295195489470335e+02, 1.384550601324164e+01, 3.103343530127482e+05, -1.062510229373208e-01, 5.790917246637182e-01, 1.079233080061455e+05, 2.793540989365115e+02, 7.324208018927300e-01, 1.453576717014178e-01
89, 7.975574462979301e-02, -6.384942137632282e-03, 1.340761096043383e+00, 3.295573845208727e+02, 1.407369595583050e+01, 3.100339125321151e+05, -9.137265325521809e-02, 5.593253890498655e-01, 1.077830614680780e+05, 2.792561250636891e+02, 7.333507216542621e-01, 1.422681053734015e-01
90, 6.683725631615531e-02, -6.911766202269460e-03, 1.339308364536725e+00, 3.296215684417339e+02, 1.427730254109191e+01, 3.096951699411638e+05, -7.705092856615225e-02, 5.380697845760232e-01, 1.076227794063098e+05, 2.791433040759898e+02, 7.344567462041697e-01, 1.387371657306274e-01
91, 5.372604840843666e-02, -7.455153829251781e-03, 1.337644706451036e+00, 3.297153817041037e+02, 1.445336405866500e+01, 3.093116653387736e+05, -6.337157891906425e-02, 5.152772376967887e-01, 1.074391559189918e+05, 2.790136205623818e+02, 7.357671182922164e-01, 1.346920252853225e-01
92, 4.046061181756473e-02, -8.012584829027870e-03, 1.335717778686861e+00, 3.298456989635926e+02, 1.459325319709856e+01, 3.088728777165920e+05, -5.046862750208633e-02, 4.909521067668485e-01, 1.072266689121726e+05, 2.788635168471844e+02, 7.373313141342843e-01, 1.300110348633428e-01
93, 2.707927045648912e-02, -8.580868066604699e-03, 1.333491469426043e+00, 3.300218563552923e+02, 1.467566353739787e+01, 3.083719747505509e+05, -3.847889615614392e-02, 4.652608964998910e-01, 1.069812610071518e+05, 2.786897930824591e+02, 7.391944306568291e-01, 1.246048122896566e-01
