"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y","Pressure","Temperature","Mach","Pressure_Coefficient"
12, -1.990233000000000e-01, 1.178851000000000e-02, 7.459770344583367e-01, 2.855773566232683e+02, 2.518047454380397e+01, 1.810800841343694e+05, 0.000000000000000e+00, 0.000000000000000e+00, 5.039690948297149e+04, 2.346832205731852e+02, 1.249616592068202e+00, -1.121922264747200e+00
13, -1.906724034509030e-01, 1.251143880595359e-02, 7.559945272062594e-01, 2.874357148414890e+02, 2.396648486010115e+01, 1.832840289825796e+05, 2.932223250357040e-03, -2.198323493288825e-03, 5.130454153522983e+04, 2.357440561837878e+02, 1.237781322795586e+00, -1.101927550684902e+00
14, -1.817502712106527e-01, 1.322898015557150e-02, 7.652276096716324e-01, 2.888178836351470e+02, 2.279499066642812e+01, 1.852816427081229e+05, 5.091180127229037e-03, -5.264319882628342e-03, 5.217529349466000e+04, 2.368524392934224e+02, 1.225408110993721e+00, -1.082745287999630e+00
15, -1.722916281515849e-01, 1.396238832398243e-02, 7.751315559563161e-01, 2.904129493941657e+02, 2.206762164500582e+01, 1.874434420700028e+05, 6.856673995644054e-03, -9.580513043871600e-03, 5.309034089221581e+04, 2.379269780445376e+02, 1.213407577888368e+00, -1.062587217312224e+00
16, -1.623229450065131e-01, 1.470578755173005e-02, 7.838865976403331e-01, 2.917417946817293e+02, 2.131731199048163e+01, 1.893472768097487e+05, 8.188835399661219e-03, -1.491384584976502e-02, 5.390725731581902e+04, 2.388897903967276e+02, 1.202653944739718e+00, -1.044590926566321e+00
17, -1.518733452392853e-01, 1.545520183731273e-02, 7.917411410832008e-01, 2.929261246701520e+02, 2.057884897418088e+01, 1.910561228291456e+05, 9.098025188410401e-03, -2.106107446705008e-02, 5.464027840312864e+04, 2.397360155535515e+02, 1.193205128801813e+00, -1.028442811252497e+00
18, -1.409741635122865e-01, 1.620687514830659e-02, 7.986726837570575e-01, 2.939479243159327e+02, 1.985347200178856e+01, 1.925631493452149e+05, 9.602445992705197e-03, -2.783139095612081e-02, 5.528931100077469e+04, 2.404783255149086e+02, 1.184921817237170e+00, -1.014144923496380e+00
19, -1.296572762220920e-01, 1.695743519491792e-02, 8.050555360462471e-01, 2.949274266651690e+02, 1.915510152964633e+01, 1.939565113828425e+05, 9.717807511340000e-03, -3.505804608663235e-02, 5.588246064929287e+04, 2.411311249967808e+02, 1.177645374933253e+00, -1.001078111247117e+00
20, -1.179565030757123e-01, 1.770411505865545e-02, 8.109396987011817e-01, 2.956907982044586e+02, 1.847747501452323e+01, 1.952280687921696e+05, 9.456564788321201e-03, -4.260050789233547e-02, 5.644363390015780e+04, 2.417853578688978e+02, 1.170356885124966e+00, -9.887157242395885e-01
21, -1.059062087302851e-01, 1.844442946811147e-02, 8.174694322400113e-01, 2.966402952652183e+02, 1.784893144328822e+01, 1.966524079835908e+05, 8.819812409177681e-03, -5.036234235514464e-02, 5.705427170242681e+04, 2.424489101235631e+02, 1.162976761592574e+00, -9.752636560566507e-01
22, -9.354237914941640e-02, 1.917658252636886e-02, 8.226126764994430e-01, 2.978090258736502e+02, 1.727576735605450e+01, 1.978204660526776e+05, 7.778681942924012e-03, -5.829182554138551e-02, 5.749256845120541e+04, 2.427839122652798e+02, 1.159310531130399e+00, -9.656081815232671e-01
23, -8.090146768278185e-02, 1.989909463453585e-02, 8.252027667531965e-01, 3.004787793019246e+02, 1.683166424943766e+01, 1.986271991344452e+05, 6.253351131900099e-03, -6.630781605033192e-02, 5.749971676843384e+04, 2.420519703540903e+02, 1.167661330233546e+00, -9.654507074029411e-01
24, -6.802125827100473e-02, 2.061110654254453e-02, 8.248386459933961e-01, 3.024414170352915e+02, 1.641083200438285e+01, 1.987603688975443e+05, 4.153744818882768e-03, -7.411947087742832e-02, 5.725976640859191e+04, 2.411482771561810e+02, 1.177894414310220e+00, -9.707367027820679e-01
25, -5.494006208054827e-02, 2.131213114560109e-02, 8.514347918407852e-01, 3.021191899941606e+02, 1.591912783076853e+01, 2.041298404243086e+05, 1.407390217249053e-03, -8.149557936805418e-02, 6.015189307288559e+04, 2.454152236097087e+02, 1.129837537760659e+00, -9.070244908338267e-01
26, -4.169709553790658e-02, 2.200233172610844e-02, 9.605176746042576e-01, 2.913537948406354e+02, 1.492564484772798e+01, 2.256711217668991e+05, -2.137638598472699e-03, -8.831431526858669e-02, 7.254679487519934e+04, 2.623713811353320e+02, 9.340368140036542e-01, -6.339705404462447e-01
27, -2.833192650585881e-02, 2.268273358005783e-02, 1.150345011943329e+00, 2.852184292192204e+02, 1.427456273865705e+01, 2.654404266160622e+05, -6.706692809521797e-03, -9.402750279662919e-02, 9.199723916744403e+04, 2.778115342465803e+02, 7.419170282879489e-01, -2.054862542859779e-01
28, -1.488437922199579e-02, 2.335526442439773e-02, 1.245656424460694e+00, 2.836640613981806e+02, 1.396077842489786e+01, 2.859829206289577e+05, -1.245785901712398e-02, -9.777778488258926e-02, 1.014425341153586e+05, 2.828950899168829e+02, 6.752373498595936e-01, 2.589222166970464e-03
29, -1.394072150106179e-03, 2.402134625032155e-02, 1.253988540451201e+00, 2.820662125117355e+02, 1.374544395978229e+01, 2.880040943837596e+05, -1.944574829859668e-02, -9.867278690432846e-02, 1.024821777428610e+05, 2.838954094226369e+02, 6.657806190876894e-01, 2.549209013739839e-02
30, 1.209925083913426e-02, 2.468200711995475e-02, 1.248303349342917e+00, 2.798515731846906e+02, 1.355844151674326e+01, 2.870349732007928e+05, -2.756016738130437e-02, -9.559844429285724e-02, 1.022368005077915e+05, 2.845055260343983e+02, 6.628406722358189e-01, 2.008654320854703e-02
31, 2.555583442080494e-02, 2.533800614733916e-02, 1.255765471914614e+00, 2.772722545680842e+02, 1.340474765564182e+01, 2.888147300334264e+05, -3.645932345854568e-02, -8.766617731352677e-02, 1.032529649204651e+05, 2.856258999860643e+02, 6.515440690916052e-01, 4.247217494239575e-02
32, 3.893611528754265e-02, 2.598986915635771e-02, 1.266346946165641e+00, 2.759098151348690e+02, 1.336547281050240e+01, 2.911659304173197e+05, -4.571815149551366e-02, -7.469971540463760e-02, 1.044151942204340e+05, 2.864274162769969e+02, 6.420278740248049e-01, 6.807554854503783e-02
33, 5.220066527348791e-02, 2.663771140259809e-02, 1.268936850477212e+00, 2.752507879116044e+02, 1.340728754553520e+01, 2.917173861922313e+05, -5.506514159867516e-02, -5.711149972180563e-02, 1.047174460530923e+05, 2.866702493774920e+02, 6.389246163234956e-01, 7.473401653740287e-02
34, 6.531055893669042e-02, 2.728117200442321e-02, 1.267349286390753e+00, 2.747071651996782e+02, 1.348846642862616e+01, 2.913516853496028e+05, -6.441369587917148e-02, -3.522199072307508e-02, 1.046030076810435e+05, 2.867156768629110e+02, 6.384231379727574e-01, 7.221299216284954e-02
35, 7.822717263084876e-02, 2.791943382002485e-02, 1.267269593903354e+00, 2.740829299825856e+02, 1.358985130384976e+01, 2.913201962320812e+05, -7.372648821694854e-02, -9.250556824090150e-03, 1.046432929778029e+05, 2.868441355251026e+02, 6.368849107993492e-01, 7.310045860656361e-02
36, 9.091263253632961e-02, 2.855124056025811e-02, 1.268966663286236e+00, 2.733530911768483e+02, 1.370319708461949e+01, 2.916745326199046e+05, -8.295543149123116e-02, 2.055992158667586e-02, 1.048634051676657e+05, 2.870630768003865e+02, 6.341148118179057e-01, 7.794942828208624e-02
37, 1.033294633587212e-01, 2.917494692061707e-02, 1.270812567602950e+00, 2.726615949047824e+02, 1.382817106872429e+01, 2.920621792730779e+05, -9.203885468158136e-02, 5.389978577024301e-02, 1.050944929655401e+05, 2.872777894764010e+02, 6.313744773302562e-01, 8.304018552263075e-02
38, 1.154414009188166e-01, 2.978854898836190e-02, 1.272262213384410e+00, 2.720056327456472e+02, 1.395646424729117e+01, 2.923642437660872e+05, -1.009139132658029e-01, 9.041036583620743e-02, 1.052842889761428e+05, 2.874686781889851e+02, 6.289479488490246e-01, 8.722130379927616e-02
39, 1.272125566375195e-01, 3.038971420209330e-02, 1.273662022569044e+00, 2.714008444220760e+02, 1.408206104540334e+01, 2.926588509796563e+05, -1.095215166337729e-01, 1.296982928060828e-01, 1.054660017218581e+05, 2.876483417612283e+02, 6.266826308975836e-01, 9.122435149135823e-02
40, 1.386085629053003e-01, 3.097589208136984e-02, 1.275112008054341e+00, 2.708765892520015e+02, 1.419865162239119e+01, 2.929950746730602e+05, -1.178068774412476e-01, 1.713415362314930e-01, 1.056577529605376e+05, 2.878436325763422e+02, 6.245661087537963e-01, 9.544854253766176e-02
41, 1.495955303461304e-01, 3.154432548868909e-02, 1.276637595581414e+00, 2.702729550013105e+02, 1.429402036704809e+01, 2.933277703606089e+05, -1.257188534286199e-01, 2.148854522989132e-01, 1.058553707107030e+05, 2.880373852587832e+02, 6.222355746538014e-01, 9.980197011699962e-02
42, 1.601414414884831e-01, 3.209221797610071e-02, 1.278262958602619e+00, 2.696036527021927e+02, 1.436279849151209e+01, 2.936557497332728e+05, -1.332122027209042e-01, 2.598509007805596e-01, 1.060573821429650e+05, 2.882201176363411e+02, 6.197215687924897e-01, 1.042521884795423e-01
43, 1.702148518198863e-01, 3.261671127003925e-02, 1.279956166679558e+00, 2.689272493282636e+02, 1.440310514038955e+01, 2.939973819429178e+05, -1.402483941147737e-01, 3.057339178066689e-01, 1.062658592295801e+05, 2.884046466431877e+02, 6.171608124246494e-01, 1.088448422152054e-01
44, 1.797863809982214e-01, 3.311510066355884e-02, 1.281749548600531e+00, 2.682219611944601e+02, 1.441119614394667e+01, 2.943563287462117e+05, -1.467981213899608e-01, 3.520190712354454e-01, 1.064843721927015e+05, 2.885933328981548e+02, 6.144856450638316e-01, 1.136585816657313e-01
45, 1.888273209928135e-01, 3.358475669942197e-02, 1.283684522363937e+00, 2.674703880701778e+02, 1.438268905550246e+01, 2.947413699154544e+05, -1.528404872052490e-01, 3.981811356062868e-01, 1.067182141950844e+05, 2.887911210124755e+02, 6.116320661845068e-01, 1.188100127569612e-01
46, 1.973114324693888e-01, 3.402333189814107e-02, 1.285810776291215e+00, 2.666502071687667e+02, 1.431485394706230e+01, 2.951619289111251e+05, -1.583639711770213e-01, 4.437015476076147e-01, 1.069733653728873e+05, 2.890028927787279e+02, 6.085222467638879e-01, 1.244308751208834e-01
47, 2.052131476599044e-01, 3.442872367176607e-02, 1.288179982087274e+00, 2.657394210743815e+02, 1.420888777571020e+01, 2.956281470211360e+05, -1.633645508205379e-01, 4.880663172025823e-01, 1.072560045133178e+05, 2.892335451460193e+02, 6.050800248088380e-01, 1.306572845801562e-01
48, 2.125090554098624e-01, 3.479937932332572e-02, 1.290853159721350e+00, 2.647218972704192e+02, 1.406646557051441e+01, 2.961526192262206e+05, -1.678463368084778e-01, 5.307791745563142e-01, 1.075728149246070e+05, 2.894871450789524e+02, 6.012407612197811e-01, 1.376364713221019e-01
49, 2.191769385516107e-01, 3.513400941111196e-02, 1.293866539307847e+00, 2.635580719298543e+02, 1.387645599758224e+01, 2.967412605158580e+05, -1.718180585220770e-01, 5.713592968558805e-01, 1.079294874864121e+05, 2.897705367610733e+02, 5.968959341981641e-01, 1.454938027918484e-01
50, 2.251988285604294e-01, 3.543138787639664e-02, 1.297305004542586e+00, 2.621805468488427e+02, 1.363370471110304e+01, 2.974091831340473e+05, -1.752906851404788e-01, 6.093607270872523e-01, 1.083378733362880e+05, 2.900960429962248e+02, 5.918499949065040e-01, 1.544903540650661e-01
51, 2.305566159683062e-01, 3.569098121537009e-02, 1.301239318009704e+00, 2.605707476199774e+02, 1.339585370444699e+01, 2.981716296367762e+05, -1.782786454879058e-01, 6.443435954194285e-01, 1.088053093366208e+05, 2.904668017384864e+02, 5.860452650712769e-01, 1.647877528246443e-01
52, 2.352293809325683e-01, 3.591435317475562e-02, 1.305740762294537e+00, 2.589230617550837e+02, 1.321509944301958e+01, 2.990559492801976e+05, -1.808079941197241e-01, 6.758484684095238e-01, 1.093269531308027e+05, 2.908532191786706e+02, 5.799352870907989e-01, 1.762793241955415e-01
53, 2.392013742746265e-01, 3.610238321091709e-02, 1.310353602401995e+00, 2.571504085343763e+02, 1.284356184451320e+01, 2.999575313388344e+05, -1.828997680299156e-01, 7.034401003265458e-01, 1.098649360760601e+05, 2.912555384575991e+02, 5.735092264701380e-01, 1.881308395029283e-01
54, 2.424809170866588e-01, 3.625026613784916e-02, 1.315184861048020e+00, 2.544058783411211e+02, 1.204073638372290e+01, 3.008531907388812e+05, -1.845367233834828e-01, 7.268432042772215e-01, 1.104769093630607e+05, 2.918020289336616e+02, 5.647026627548458e-01, 2.016123277964441e-01
55, 2.450630995882888e-01, 3.635755065309870e-02, 1.319290074401692e+00, 2.505283763222801e+02, 1.220872068873438e+01, 3.015339905685557e+05, -1.857282623913233e-01, 7.456971346290215e-01, 1.110761152102827e+05, 2.924717875126771e+02, 5.537675287908614e-01, 2.148125553003668e-01
56, 2.468667928996457e-01, 3.644639358355672e-02, 1.322351735052486e+00, 2.538359493530440e+02, 1.602184589798113e+01, 3.023888026741889e+05, -1.866431241209464e-01, 7.590960713101751e-01, 1.111715298644351e+05, 2.920452755243762e+02, 5.606375987886467e-01, 2.169144959737731e-01
57, 2.478662296449763e-01, 3.652348397410263e-02, 1.305992454614664e+00, 2.753467010713035e+02, 1.267060399640755e+01, 3.000444261741086e+05, -1.873473466988809e-01, 7.665866089508242e-01, 1.083827338768936e+05, 2.882856506217488e+02, 6.191912496181471e-01, 1.554786110133068e-01
58, 2.483344965107484e-01, 3.651074405771839e-02, 1.248775990897596e+00, 2.950940964941852e+02, -5.418776445834381e+01, 2.892027159003127e+05, -1.873044792673728e-01, 7.701092384418375e-01, 1.012642749770026e+05, 2.816925164402437e+02, 7.130622805133362e-01, -1.337744153303583e-03
59, 2.484736417232662e-01, 3.640718401493016e-02, 1.242355111577766e+00, 1.574375748975729e+02, -1.066110252408980e+02, 2.816128985434739e+05, -1.865410996738293e-01, 7.711673956723164e-01, 1.068251647386328e+05, 2.986973793058683e+02, 4.411085669798144e-01, 1.211660837349927e-01
60, 2.485589900854015e-01, 3.634371921218502e-02, 1.417593496464754e+00, 5.810992909049137e+01, -7.328377705480104e+01, 3.175203700498375e+05, -1.860729521052041e-01, 7.718164618143337e-01, 1.257740458799161e+05, 3.082072933392629e+02, 1.871979210448582e-01, 5.386011658012607e-01
61, 2.485676820943477e-01, 3.626759066653217e-02, 1.395194341290007e+00, 6.508940652133586e+00, -3.093833859101681e+01, 3.115476039563259e+05, -1.855012381914980e-01, 7.718904040459735e-01, 1.244757572996739e+05, 3.099228971828440e+02, 6.411769081346301e-02, 5.100004692219592e-01
62, 2.485730093603629e-01, 3.622093109104687e-02, 1.466661624723990e+00, -1.945241461827846e-01, -6.780744925731701e+00, 3.259279082410345e+05, -1.851507908441149e-01, 7.719357611490016e-01, 1.303648883191981e+05, 3.087694330330030e+02, 1.311132982397437e-02, 6.397353001127489e-01
63, 2.485783385664204e-01, 3.617427165327059e-02, 1.413239236407131e+00, 1.053425715589887e+00, 2.239660788223288e+01, 3.123778088405852e+05, -1.848007278702622e-01, 7.719811604887319e-01, 1.248799794953076e+05, 3.069592495971365e+02, 4.510698917265887e-02, 5.189052971191452e-01
64, 2.485870340744042e-01, 3.609814302609824e-02, 1.412000485773769e+00, 4.381108833670528e+01, 9.123484560631016e+01, 3.126596573335245e+05, -1.842297452276107e-01, 7.720552760805175e-01, 1.236129840396337e+05, 3.041114952658905e+02, 2.047408587703816e-01, 4.909939735917333e-01
65, 2.485181928012863e-01, 3.601707086083487e-02, 1.154947360431094e+00, 1.463119211159616e+02, 1.560027262724469e+02, 2.605692780556174e+05, -1.836135967110236e-01, 7.715469097393095e-01, 9.630630624184938e+04, 2.896650698925655e+02, 5.419943132218454e-01, -1.105595008580641e-01
66, 2.484059799658788e-01, 3.588480710832514e-02, 1.189268819102303e+00, 3.170059206123055e+02, 1.380935279858354e+02, 2.768129634698009e+05, -1.826078612985997e-01, 7.707183628431942e-01, 9.061828032921720e+04, 2.646911226913331e+02, 8.901961052092565e-01, -2.358640793147667e-01
67, 2.479526476052286e-01, 3.576683044113096e-02, 1.298565224107756e+00, 3.307009999123917e+02, 6.261553799050003e+01, 2.989870966478850e+05, -1.816723464408621e-01, 7.673220465872035e-01, 1.021472965815148e+05, 2.732541089204454e+02, 7.810425117467166e-01, 1.811481313477618e-02
68, 2.469616541963224e-01, 3.561655070785372e-02, 1.336224655563552e+00, 3.111457936806493e+02, 5.407852587876503e+01, 3.054961660563966e+05, -1.804504594489148e-01, 7.598994672187773e-01, 1.072704090077944e+05, 2.788714454910165e+02, 7.049895254976517e-01, 1.309746089271253e-01
69, 2.451847429391958e-01, 3.529571928612354e-02, 1.338403260793328e+00, 3.062194743273409e+02, 5.786662057077068e+01, 3.056834563570262e+05, -1.779095690549140e-01, 7.467214053816464e-01, 1.077607292822337e+05, 2.796901217693010e+02, 6.935282128802742e-01, 1.417761376545077e-01
70, 2.426457556617908e-01, 3.481550948096022e-02, 1.333803492680996e+00, 3.086131528967708e+02, 5.886929532258399e+01, 3.048754179561362e+05, -1.741851332470711e-01, 7.282196011343425e-01, 1.071492354688544e+05, 2.790620745722769e+02, 7.023781187545076e-01, 1.283052119429699e-01
71, 2.394188676099150e-01, 3.421477584913463e-02, 1.327576843938900e+00, 3.108348841524837e+02, 5.855856721059159e+01, 3.036961016026521e+05, -1.696200665642949e-01, 7.052388244780952e-01, 1.064062538284306e+05, 2.784268263238822e+02, 7.112553427774636e-01, 1.119376702537502e-01
72, 2.355089803023405e-01, 3.349348728778221e-02, 1.320508010753261e+00, 3.123874887576125e+02, 5.856155163232109e+01, 3.023008622712013e+05, -1.642595362458546e-01, 6.781380099189240e-01, 1.056208696096900e+05, 2.778512090253247e+02, 7.192574737302253e-01, 9.463601938797526e-02
73, 2.309089227540513e-01, 3.264496221055207e-02, 1.312645165271622e+00, 3.139830041811993e+02, 5.872643324520367e+01, 3.007459645945586e+05, -1.580999157464682e-01, 6.472008931837552e-01, 1.047520487810392e+05, 2.772163076640344e+02, 7.280375191134664e-01, 7.549629862005200e-02
74, 2.256334543696197e-01, 3.167432174191957e-02, 1.304641242029865e+00, 3.157475516392622e+02, 5.874951767434401e+01, 2.991750694760711e+05, -1.512210844392846e-01, 6.128537799797602e-01, 1.038575547717661e+05, 2.765353031902806e+02, 7.373977980154658e-01, 5.579100956447879e-02
75, 2.197019966781445e-01, 3.058938824486953e-02, 1.296655672464252e+00, 3.174801597449866e+02, 5.863442409980901e+01, 2.976096892574397e+05, -1.437202777291853e-01, 5.755430745609402e-01, 1.029668785888338e+05, 2.758522148729429e+02, 7.467490478368998e-01, 3.616982545631579e-02
76, 2.131315174850124e-01, 2.939614464546798e-02, 1.288649029199623e+00, 3.189798783603480e+02, 5.840286297558335e+01, 2.960062366432813e+05, -1.356835902646322e-01, 5.356980696280340e-01, 1.020816726460871e+05, 2.751799065271239e+02, 7.556455164567845e-01, 1.666914820783357e-02
77, 2.059388357740254e-01, 2.810066449358324e-02, 1.280692152621535e+00, 3.203472391341861e+02, 5.806469646384065e+01, 2.943956515772079e+05, -1.272005929035792e-01, 4.937533576270683e-01, 1.012056703180016e+05, 2.745134889233643e+02, 7.642783274859114e-01, -2.628777669064337e-03
78, 1.981447880065307e-01, 2.671064010658802e-02, 1.272918444784929e+00, 3.218641853968213e+02, 5.766225088352374e+01, 2.928670725663990e+05, -1.183742635992812e-01, 4.501756885074903e-01, 1.003474041370602e+05, 2.738477361119275e+02, 7.732414389657422e-01, -2.153598443260269e-02
79, 1.897713382465911e-01, 2.523438391277946e-02, 1.265297837987568e+00, 3.233046079049441e+02, 5.715517261133066e+01, 2.913677605447308e+05, -1.093135665485210e-01, 4.054458146286373e-01, 9.950881014789805e+04, 2.731947564882119e+02, 7.819937328300299e-01, -4.000982191546707e-02
80, 1.808426204670243e-01, 2.368064373094689e-02, 1.257852492813527e+00, 3.246768466455769e+02, 5.655286005308702e+01, 2.899046808200384e+05, -1.001314588970741e-01, 3.600615082088403e-01, 9.869223517287378e+04, 2.725567000137813e+02, 7.905349922334310e-01, -5.799859070719693e-02
81, 1.713834614943632e-01, 2.205843599935630e-02, 1.250620200563127e+00, 3.259867458679391e+02, 5.585955997198440e+01, 2.884857715611850e+05, -9.094213571981916e-02, 3.145246721947377e-01, 9.790096430258037e+04, 2.719350090106347e+02, 7.988475761303948e-01, -7.542992178235769e-02
82, 1.614211806243827e-01, 2.037727059047902e-02, 1.243626582028571e+00, 3.272356804275130e+02, 5.507873695467465e+01, 2.871167510621715e+05, -8.186078481251596e-02, 2.693436804747034e-01, 9.713770973575674e+04, 2.713322745837074e+02, 8.069078848743191e-01, -9.224406665792664e-02
83, 1.509838269116758e-01, 1.864681712722147e-02, 1.236896329199997e+00, 3.284223559089381e+02, 5.421402007354209e+01, 2.858023085318956e+05, -7.299976591189919e-02, 2.250173299705480e-01, 9.640504781064119e+04, 2.707509978603449e+02, 8.146857431364201e-01, -1.083842697948347e-01
84, 1.401015881003865e-01, 1.687699508744591e-02, 1.230451704191332e+00, 3.295481999630365e+02, 5.326949641045947e+01, 2.845470742992776e+05, -6.446794840051517e-02, 1.820336361259702e-01, 9.570521258754718e+04, 2.701933228844786e+02, 8.221589333827110e-01, -1.238013158782916e-01
85, 1.288053151687935e-01, 1.507773364116434e-02, 1.224312687591840e+00, 3.306150401433750e+02, 5.224845582305502e+01, 2.833551669717379e+05, -5.636865798411567e-02, 1.408569984539279e-01, 9.504017266632534e+04, 2.696611974656732e+02, 8.293071224407517e-01, -1.384518375646493e-01
86, 1.171278225714883e-01, 1.325910241380167e-02, 1.218496367519422e+00, 3.316248150186115e+02, 5.115369361764732e+01, 2.822300686760155e+05, -4.880036750736211e-02, 1.019290349083741e-01, 9.441159186006995e+04, 2.691563768863659e+02, 8.361119415364318e-01, -1.522991818214472e-01
87, 1.051025088478523e-01, 1.143107407688709e-02, 1.213017385611558e+00, 3.325796984231744e+02, 4.998713246280315e+01, 2.811747204755744e+05, -4.185481686738463e-02, 6.566175707384314e-02, 9.382086129964174e+04, 2.686803976051144e+02, 8.425571417218907e-01, -1.653127026796346e-01
88, 9.276439182456828e-02, 9.603649955987489e-03, 1.207886993399319e+00, 3.334817229036219e+02, 4.874998675595769e+01, 2.801913065911045e+05, -3.561431646857716e-02, 3.243931244712295e-02, 9.326903131644492e+04, 2.682345729541502e+02, 8.486286434021244e-01, -1.774692618244660e-01
89, 8.014897142961368e-02, 7.786654455723090e-03, 1.203115422571889e+00, 3.343330471179830e+02, 4.744237053704302e+01, 2.792817705506881e+05, -3.014713619564691e-02, 2.605952599019412e-03, 9.275702653287569e+04, 2.678200682824899e+02, 8.543135189173100e-01, -1.887484902524652e-01
90, 6.729304949397333e-02, 5.989866998449054e-03, 1.198712662886205e+00, 3.351355701865792e+02, 4.606347956654489e+01, 2.784479600382496e+05, -2.551589045553587e-02, -2.354332683703442e-02, 9.228575185307952e+04, 2.674380234409905e+02, 8.595985182663606e-01, -1.991304533440943e-01
91, 5.423393277260852e-02, 4.222854114124154e-03, 1.194688406042400e+00, 3.358909500486521e+02, 4.461155167787614e+01, 2.776916232651140e+05, -2.179946661659277e-02, -4.574776972075023e-02, 9.185608597137150e+04, 2.670895393898382e+02, 8.644702907137992e-01, -2.085957938702481e-01
92, 4.100977947458222e-02, 2.495042633660597e-03, 1.191048291889247e+00, 3.366003773514636e+02, 4.308408643802028e+01, 2.770136060072521e+05, -1.908745865381872e-02, -6.371407996327649e-02, 9.146851822920753e+04, 2.667754525178067e+02, 8.689181314522811e-01, -2.171337318651190e-01
93, 2.765914664609985e-02, 8.155900716918033e-04, 1.187790723336723e+00, 3.372643686857683e+02, 4.147804718439257e+01, 2.764131569182206e+05, -1.738281944915485e-02, -7.709055642347984e-02, 9.112283397665570e+04, 2.664961143686308e+02, 8.729364613884513e-01, -2.247489959673675e-01
