"PointID","x","y","Displacement_x","Displacement_y","Velocity_x","Velocity_y","Acceleration_x","Acceleration_y","Sxx","Syy","Sxy","Von_Mises_Stress"
10, -9.253454000000000e-02, 1.499170000000000e-02, -1.068975429499428e-03, 4.332863986004794e-03, 8.608611800742173e-02, -3.164854597792035e-01, 1.801338343171262e+01, -8.340848707001791e+01, -3.453249829235486e+06, -1.406836444895821e+05, -1.891473223816740e+05, 3.334096814218007e+06
11, -7.982535000000000e-02, 1.491658000000000e-02, -1.152606103932670e-03, 5.185452065703061e-03, 9.054473899109612e-02, -3.779133933663518e-01, 1.783605243344715e+01, -1.007899674453101e+02, -3.246882804009873e+06, -1.384620756435090e+05, -1.783375229656105e+05, 3.128817110814839e+06
12, -6.688208000000000e-02, 1.477656000000000e-02, -1.233180309574816e-03, 6.105323999598421e-03, 9.364932078713235e-02, -4.434883527796827e-01, 1.712316842990229e+01, -1.209632824730964e+02, -3.089550120102959e+06, -1.524425570491492e+05, -1.691076030086515e+05, 2.956516592635533e+06
13, -5.374259000000000e-02, 1.457506000000000e-02, -1.311001104393593e-03, 7.090865048549748e-03, 9.525097976443292e-02, -5.125777289801574e-01, 1.577643541435354e+01, -1.442579537132904e+02, -2.953280297008108e+06, -1.577958567311976e+05, -1.613851339344762e+05, 2.814056485156349e+06
14, -4.044550000000000e-02, 1.431595000000000e-02, -1.386079376568810e-03, 8.139946711057784e-03, 9.520517951474348e-02, -5.847322364154565e-01, 1.356444865587876e+01, -1.713757840620988e+02, -2.822574451502553e+06, -1.508366269080003e+05, -1.547148210483043e+05, 2.689596569520654e+06
15, -2.702974000000000e-02, 1.400332000000000e-02, -1.458324355020294e-03, 9.249670998109707e-03, 9.327188752032384e-02, -6.595337649149104e-01, 1.002870676872053e+01, -2.026131042071821e+02, -2.696993532574844e+06, -1.429782619284606e+05, -1.488380423701095e+05, 2.571304154339036e+06
16, -1.353473000000000e-02, 1.364154000000000e-02, -1.527688130552652e-03, 1.041672030927552e-02, 8.915134548787514e-02, -7.362081915552865e-01, 4.651582123827090e+00, -2.376013004763313e+02, -2.576240116805651e+06, -1.374150877806318e+05, -1.436276822985488e+05, 2.455683849091470e+06
17, -9.637083000000000e-13, 1.323506000000000e-02, -1.594139054946079e-03, 1.163743471655430e-02, 8.264663697795929e-02, -8.136487978185366e-01, -2.957625021754268e+00, -2.754661754620114e+02, -2.457990526773733e+06, -1.329185925050668e+05, -1.387943453473064e+05, 2.341583861561526e+06
18, 1.353473000000000e-02, 1.278846000000000e-02, -1.657647223786727e-03, 1.290771536966023e-02, 7.379370960419589e-02, -8.906285217871415e-01, -1.286696416947500e+01, -3.148145487344050e+02, -2.339777113058136e+06, -1.280952381813532e+05, -1.341187071538600e+05, 2.227888692482857e+06
19, 2.702974000000000e-02, 1.230631000000000e-02, -1.718170970486230e-03, 1.422297019739527e-02, 6.289246446396526e-02, -9.662318410269658e-01, -2.472529939348632e+01, -3.545105353939912e+02, -2.219951042909123e+06, -1.228275199132036e+05, -1.294292589893015e+05, 2.113039233670993e+06
20, 4.044550000000000e-02, 1.179317000000000e-02, -1.775661631565897e-03, 1.557811300124587e-02, 5.027353111933217e-02, -1.040563331748434e+00, -3.805702552888904e+01, -3.945760685515393e+02, -2.097286136832963e+06, -1.169351652911088e+05, -1.246190134195017e+05, 1.995973337624870e+06
21, 5.374259000000000e-02, 1.125353000000000e-02, -1.830060893161321e-03, 1.696753069960749e-02, 3.595589269635319e-02, -1.114143837840197e+00, -5.268796108970515e+01, -4.356954999302604e+02, -1.971269529124887e+06, -1.103427212463765e+05, -1.195680587411493e+05, 1.876228841843503e+06
22, 6.688208000000000e-02, 1.069178000000000e-02, -1.881312493833751e-03, 1.838511268234402e-02, 1.981384342817649e-02, -1.186618719141463e+00, -6.867096166508304e+01, -4.778436961278536e+02, -1.842390655771693e+06, -1.037366481035725e+05, -1.141688055892988e+05, 1.753583708597672e+06
23, 7.982535000000000e-02, 1.011222000000000e-02, -1.929371277309753e-03, 1.982427394150646e-02, 1.863502676379858e-03, -1.257534907921967e+00, -8.599948963562980e+01, -5.207576419865868e+02, -1.711215703154870e+06, -9.726334915787498e+04, -1.083893253895435e+05, 1.628445634464363e+06
24, 9.253454000000000e-02, 9.518999000000000e-03, -1.974196548649975e-03, 2.127803683998563e-02, -1.778434941019669e-02, -1.326584469513519e+00, -1.045899106026685e+02, -5.642164392222655e+02, -1.578158932357658e+06, -9.068867413526520e+04, -1.022088885342148e+05, 1.501450763987214e+06
25, 1.049722000000000e-01, 8.916182000000000e-03, -2.015753216438503e-03, 2.273901625244770e-02, -3.897965208993648e-02, -1.393545100017516e+00, -1.243185429048893e+02, -6.080331660153234e+02, -1.443755979171768e+06, -8.393559583093283e+04, -9.562050304705254e+04, 1.373202314796003e+06
26, 1.171021000000000e-01, 8.307683999999999e-03, -2.054011712067599e-03, 2.419955235053886e-02, -6.155688409914017e-02, -1.458211845139131e+00, -1.450469481692070e+02, -6.519959322416983e+02, -1.308798416656740e+06, -7.710199098726403e+04, -8.864281690644694e+04, 1.244389923200683e+06
27, 1.288884000000000e-01, 7.697351000000000e-03, -2.088953309829010e-03, 2.565166702915253e-02, -8.532892953722704e-02, -1.520379453651438e+00, -1.666209419473010e+02, -6.958440628388014e+02, -1.174230959832381e+06, -7.026143892254410e+04, -8.133447104100879e+04, 1.115889729236710e+06
28, 1.402968000000000e-01, 7.088912000000000e-03, -2.120575967531339e-03, 2.708726499467486e-02, -1.100832125154807e-01, -1.579866931791261e+00, -1.888674149910418e+02, -7.392864667841297e+02, -1.041110636882542e+06, -6.347262936427945e+04, -7.376706167206810e+04, 9.887074346312970e+05
29, 1.512935000000000e-01, 6.486048000000000e-03, -2.148895853377251e-03, 2.849807534594603e-02, -1.355823564693495e-01, -1.636522410712111e+00, -2.115933725171328e+02, -7.820124635537911e+02, -9.105553143229152e+05, -5.681914758757447e+04, -6.604594284642338e+04, 8.638945008841333e+05
30, 1.618466000000000e-01, 5.892357000000000e-03, -2.173956518280307e-03, 2.987590433604375e-02, -1.615735217805019e-01, -1.690228466622031e+00, -2.345939199534360e+02, -8.237027213228251e+02, -7.836818361863070e+05, -5.031615956362137e+04, -5.828403977228342e+04, 7.425721061398401e+05
31, 1.719248000000000e-01, 5.311408000000000e-03, -2.195825913000023e-03, 3.121254677666108e-02, -1.877910380263184e-01, -1.740890081749709e+00, -2.576547610273342e+02, -8.640251951499758e+02, -6.616717704875194e+05, -4.403855062862205e+04, -5.060848693968958e+04, 6.258719278531097e+05
32, 1.814989000000000e-01, 4.746728000000000e-03, -2.214610822125163e-03, 3.250006430718298e-02, -2.139641141226005e-01, -1.788437476011808e+00, -2.805586520322366e+02, -9.026432827352018e+02, -5.457527562277245e+05, -3.808332632347176e+04, -4.314378239874015e+04, 5.149502829380603e+05
33, 1.905404000000000e-01, 4.201807000000000e-03, -2.230446704432966e-03, 3.373068630479026e-02, -2.398179808387091e-01, -1.832814132785797e+00, -3.030853683332121e+02, -9.392144339705831e+02, -4.371451890156321e+05, -3.251722007387252e+04, -3.602834056121844e+04, 4.109938667964695e+05
34, 1.990233000000000e-01, 3.680033000000000e-03, -2.243506721136179e-03, 3.489713690386519e-02, -2.650829877865577e-01, -1.873979610340103e+00, -3.250186115625813e+02, -9.734022362215893e+02, -3.370475997677502e+05, -2.740649443643411e+04, -2.937789823730577e+04, 3.151663968924434e+05
35, 2.069223000000000e-01, 3.184785000000000e-03, -2.253997777566866e-03, 3.599247311598003e-02, -2.894933917426088e-01, -1.911894449565338e+00, -3.461436414233423e+02, -1.004876353583754e+03, -2.466308080402850e+05, -2.281887984713539e+04, -2.330836948622965e+04, 2.286151778731280e+05
36, 2.142143000000000e-01, 2.719501000000000e-03, -2.262184062517016e-03, 3.701036687268611e-02, -3.127937629095952e-01, -1.946522447445849e+00, -3.662516588370785e+02, -1.033330165220595e+03, -1.669805802825914e+05, -1.880490871849897e+04, -1.789371593532636e+04, 1.524361175160480e+05
37, 2.208774000000000e-01, 2.287439000000000e-03, -2.268342774357801e-03, 3.794504156044152e-02, -3.347388187840399e-01, -1.977822362197082e+00, -3.851390302963707e+02, -1.058493478507600e+03, -9.905472881559908e+04, -1.540594568818654e+04, -1.317928286850311e+04, 8.770343725538341e+04
38, 2.268939000000000e-01, 1.891072000000000e-03, -2.272705171292243e-03, 3.879175951196930e-02, -3.551060613589876e-01, -2.005762872825847e+00, -4.026181716959964e+02, -1.080166768245494e+03, -4.364327279588625e+04, -1.265567128064877e+04, -9.166265815785140e+03, 3.600434923297007e+04
39, 2.322460000000000e-01, 1.533172000000000e-03, -2.275560943217734e-03, 3.954625894839454e-02, -3.736789224039425e-01, -2.030310384537793e+00, -4.185040443823720e+02, -1.098235712983854e+03, -1.271642795013595e+03, -1.054167390725785e+04, -5.797916714089027e+03, 1.484576807430414e+04
40, 2.369133000000000e-01, 1.218487000000000e-03, -2.277463739324989e-03, 4.020441213228733e-02, -3.902306398959354e-01, -2.051430156337091e+00, -4.326035132081857e+02, -1.112701589511773e+03, 2.787791515920994e+04, -9.039999602136599e+03, -2.906150973619983e+03, 3.737265423075992e+04
41, 2.408804000000000e-01, 9.500542000000000e-04, -2.278781755333767e-03, 4.076333519956630e-02, -4.045651714560343e-01, -2.069120695897576e+00, -4.447521470376992e+02, -1.123733299114104e+03, 4.388057565584847e+04, -8.022650519134477e+03, -3.797650615140228e+02, 5.190878320071877e+04
42, 2.441551000000000e-01, 7.221023000000000e-04, -2.278874115472636e-03, 4.122397628759519e-02, -4.166125351716297e-01, -2.083480420235581e+00, -4.548897515065380e+02, -1.131707344901008e+03, 4.772071868156425e+04, -7.454298813055550e+03, 1.740286496284338e+03, 5.528468995923012e+04
43, 2.467325000000000e-01, 5.343920000000000e-04, -2.277738806252175e-03, 4.158584284020796e-02, -4.262493083790435e-01, -2.094585447118397e+00, -4.629247883978936e+02, -1.137106122065864e+03, 4.216735940783519e+04, -7.237843953341910e+03, 4.123588757833444e+03, 5.008882166845399e+04
44, 2.485345000000000e-01, 4.176267000000000e-04, -2.278953725229248e-03, 4.183818968672023e-02, -4.329798786783803e-01, -2.102299825700537e+00, -4.685154946070564e+02, -1.140421085598031e+03, 2.705337782314993e+04, -7.680546088274663e+03, 6.309163332671063e+03, 3.695494064557427e+04
45, 2.495362000000000e-01, 3.807847000000000e-04, -2.283551594432884e-03, 4.197801655727296e-02, -4.366108476120862e-01, -2.106653001402769e+00, -4.715572510093400e+02, -1.142186557233641e+03, 5.862868428240755e+03, -4.352270601987513e+03, 3.633071945693714e+03, 1.253578527485374e+04
46, 2.500000000000000e-01, 3.150000000000000e-04, -2.278911663422380e-03, 4.204321040276326e-02, -4.385096894809255e-01, -2.108495049608000e+00, -4.730438194697096e+02, -1.142841924809968e+03, 3.813426023668471e+02, 9.409373407090539e+03, 4.514676170799517e+03, 1.276849810744317e+04
47, -1.990233000000000e-01, 8.841386000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.363333397239771e+06, -2.909386532403341e+06, 1.850296875205676e+06, 6.590897549654574e+06
48, -1.905404000000000e-01, 9.324733000000000e-03, -8.867193218954044e-05, 6.182297010698195e-05, 7.881762118646295e-03, -5.065949252070649e-03, 3.191161077034886e+00, -2.754240465630572e+00, -6.687487732397945e+06, 5.067459399239566e+05, -2.603789739958597e+05, 7.213056701036449e+06
49, -1.814989000000000e-01, 9.756861000000000e-03, -1.842721682121130e-04, 2.077912277699456e-04, 1.632886229441541e-02, -1.593882857827782e-02, 6.234405173947185e+00, -6.809922724024071e+00, -6.206888275482520e+06, -1.528978234625328e+04, -1.975330545251788e+05, 6.204189643356131e+06
50, -1.719248000000000e-01, 1.013586000000000e-02, -2.736216091714480e-04, 4.387123913549268e-04, 2.423113031050629e-02, -3.285397436199668e-02, 8.607563399488120e+00, -1.206263561659872e+01, -5.284950795977605e+06, 4.159827241883353e+04, -1.856608260060379e+05, 5.339476074231247e+06
51, -1.618466000000000e-01, 1.046039000000000e-02, -3.603219133896714e-04, 7.557492135839015e-04, 3.189140070039001e-02, -5.603083558902525e-02, 1.050384268347598e+01, -1.852356999238747e+01, -4.642667272844467e+06, 3.427353308865337e+04, -1.659777382617133e+05, 4.688706617031637e+06
52, -1.512935000000000e-01, 1.072941000000000e-02, -4.439892406724025e-04, 1.156314151766154e-03, 3.922220679481225e-02, -8.527523553829350e-02, 1.193405767118475e+01, -2.603284606477488e+01, -4.100576207318880e+06, 3.667084239039429e+04, -1.503210023929591e+05, 4.148156068106622e+06
53, -1.402968000000000e-01, 1.094255000000000e-02, -5.248869504736346e-04, 1.638383526569843e-03, 4.618258775975499e-02, -1.204241005393252e-01, 1.294677026504612e+01, -3.454945972526905e+01, -3.657361120180504e+06, 3.677078544066043e+04, -1.373305702851407e+05, 3.704328451726119e+06
54, -1.288884000000000e-01, 1.109975000000000e-02, -6.031553516844170e-04, 2.199711941695567e-03, 5.270633594875436e-02, -1.612828384214937e-01, 1.358817847881681e+01, -4.413007105734297e+01, -3.291107894185419e+06, 3.680248949872918e+04, -1.269843718204601e+05, 3.337587099174990e+06
55, -1.171021000000000e-01, 1.120162000000000e-02, -6.789684447852646e-04, 2.837913890232943e-03, 5.870837019227032e-02, -2.076338385163801e-01, 1.389448444356879e+01, -5.495498371103227e+01, -2.989172261510741e+06, 3.688759155011251e+04, -1.191929287000337e+05, 3.035435067879898e+06
56, -1.049722000000000e-01, 1.124912000000000e-02, -7.525330875513092e-04, 3.550541421526168e-03, 6.407708512173246e-02, -2.592512815719737e-01, 1.387352504352480e+01, -6.737142665690173e+01, -2.741983994051718e+06, 3.757336275567603e+04, -1.139751416284112e+05, 2.788888744898042e+06
57, -9.253454000000000e-02, 1.124378000000000e-02, -8.241113474636660e-04, 4.335057419435355e-03, 6.866979150740046e-02, -3.158973376629576e-01, 1.348507010457590e+01, -8.189841916398331e+01, -2.543301699018701e+06, 3.610508617015168e+04, -1.109777198019963e+05, 2.588938697738533e+06
58, -7.982535000000000e-02, 1.118743000000000e-02, -8.940107445864629e-04, 5.189023558255751e-03, 7.232530179880634e-02, -3.772383231304621e-01, 1.265706150283903e+01, -9.904219452118070e+01, -2.386964435366248e+06, 2.814498987740464e+04, -1.087936093520602e+05, 2.424891282850454e+06
59, -6.688208000000000e-02, 1.108242000000000e-02, -9.625354118707745e-04, 6.110267429769303e-03, 7.487062381178769e-02, -4.426941110908562e-01, 1.127400480295938e+01, -1.189978639545405e+02, -2.265440550885529e+06, 8.457065957975403e+03, -1.051955332357216e+05, 2.283610030792816e+06
60, -5.374259000000000e-02, 1.093129000000000e-02, -1.029935641097364e-03, 7.097086892935609e-03, 7.612405327356195e-02, -5.116517821999921e-01, 9.165203181289080e+00, -1.421232741860598e+02, -2.161576696149090e+06, -2.609175617698460e+03, -1.003901527177185e+05, 2.168283534448438e+06
61, -4.044550000000000e-02, 1.073696000000000e-02, -1.096350473557455e-03, 8.147344502966296e-03, 7.589843546703509e-02, -5.836508239351743e-01, 6.112182142911497e+00, -1.690601237700323e+02, -2.064833657923180e+06, -2.194927968389595e+03, -9.561623843019965e+04, 2.071484586115879e+06
62, -2.702974000000000e-02, 1.050249000000000e-02, -1.161777204820691e-03, 9.258184903790366e-03, 7.397990318535379e-02, -6.582406261460754e-01, 1.801198909590333e+00, -2.000915586426358e+02, -1.972438945562240e+06, -5.260390456714631e+02, -9.135298253754820e+04, 1.980359053444765e+06
63, -1.353473000000000e-02, 1.023115000000000e-02, -1.226179093875913e-03, 1.042629367280254e-02, 7.013486949023345e-02, -7.346505832299047e-01, -4.149997381542853e+00, -2.348651031668277e+02, -1.883125267638159e+06, -7.115509237451370e+02, -8.749097278318393e+04, 1.890529048216071e+06
64, -9.637083000000000e-13, 9.926297000000001e-03, -1.289529948365105e-03, 1.164799544926183e-02, 6.419397951685460e-02, -8.117880703873446e-01, -1.202667879081539e+01, -2.724908594296890e+02, -1.795568056886859e+06, -1.767830259136877e+03, -8.380811852507087e+04, 1.801614402687911e+06
65, 1.353473000000000e-02, 9.591344000000000e-03, -1.351801348238934e-03, 1.291917524112971e-02, 5.614895547752084e-02, -8.884521603974563e-01, -2.188251080096143e+01, -3.116152070796849e+02, -1.708221217475987e+06, -2.547023290275716e+03, -8.018501969902690e+04, 1.713196721409310e+06
66, 2.702974000000000e-02, 9.229734000000000e-03, -1.412948671236556e-03, 1.423522963088488e-02, 4.613084465551545e-02, -9.637882407793581e-01, -3.354716477762864e+01, -3.511568606875170e+02, -1.619873809012346e+06, -3.002915743777732e+03, -7.654914547067419e+04, 1.624103005411990e+06
67, 4.044550000000000e-02, 8.844876000000000e-03, -1.472903888039763e-03, 1.559106078835881e-02, 3.429409581630743e-02, -1.037880791555798e+00, -4.676210628535605e+01, -3.911111582094784e+02, -1.529610478288805e+06, -3.044107261518307e+03, -7.288998150722963e+04, 1.533511226815088e+06
68, 5.374259000000000e-02, 8.440148000000000e-03, -1.531578660542607e-03, 1.698104417804399e-02, 2.071876028314029e-02, -1.111182785941288e+00, -6.133577293088432e+01, -4.320864689672798e+02, -1.437025292580214e+06, -2.653143786346061e+03, -6.920451601636647e+04, 1.441034531641687e+06
69, 6.688208000000000e-02, 8.018835000000000e-03, -1.588865561390246e-03, 1.839906117102582e-02, 5.385819299214112e-03, -1.183420007023558e+00, -7.721251391628431e+01, -4.741203359602728e+02, -1.342396419270727e+06, -2.443085922256165e+03, -6.544434538378648e+04, 1.346330860124110e+06
70, 7.982535000000000e-02, 7.584165000000000e-03, -1.644646412760908e-03, 1.983851866693586e-02, -1.170886762798090e-02, -1.254152932938585e+00, -9.437635384319356e+01, -5.169712914697927e+02, -1.246107368162466e+06, -2.532718475026912e+03, -6.156293979173325e+04, 1.249655109047468e+06
71, 9.253454000000000e-02, 7.139249000000000e-03, -1.698790119669056e-03, 2.129243213623520e-02, -3.048089184815261e-02, -1.323065967117727e+00, -1.127543109463377e+02, -5.604133410889063e+02, -1.148497490291877e+06, -2.690746355127039e+03, -5.753852240094086e+04, 1.151571022860193e+06
72, 1.049722000000000e-01, 6.687137000000000e-03, -1.751153509690447e-03, 2.275341271292452e-02, -5.079314437510296e-02, -1.389932230345209e+00, -1.322261795723645e+02, -6.042521397595225e+02, -1.049977905569563e+06, -2.822794059235957e+03, -5.336441063127498e+04, 1.052580100918832e+06
73, 1.171021000000000e-01, 6.230763000000000e-03, -1.801581541477008e-03, 2.421380004955207e-02, -7.248528521239939e-02, -1.454548827198020e+00, -1.526508094896066e+02, -6.482737184679813e+02, -9.511192484008758e+05, -2.986905147980868e+03, -4.905796490189771e+04, 9.531955077545680e+05
74, 1.288884000000000e-01, 5.773013000000000e-03, -1.849911216100264e-03, 2.566561850094629e-02, -9.537595536449628e-02, -1.516713083309893e+00, -1.738724128576570e+02, -6.922169988663718e+02, -8.526071306933695e+05, -3.205950443769703e+03, -4.464867485439318e+04, 8.540821867211765e+05
75, 1.402968000000000e-01, 5.316684000000000e-03, -1.895979679366341e-03, 2.710077838124767e-02, -1.192602269296948e-01, -1.576243968402645e+00, -1.957198409782074e+02, -7.357889153676217e+02, -7.552124365423042e+05, -3.484277531715950e+03, -4.018185961486617e+04, 7.560116086528590e+05
76, 1.512935000000000e-01, 4.864536000000000e-03, -1.939624998357793e-03, 2.851101784105749e-02, -1.439083166524160e-01, -1.632987701967022e+00, -2.180044488238572e+02, -7.786754288762725e+02, -6.597550948953023e+05, -3.838816988189548e+03, -3.571008931809889e+04, 6.597931536019051e+05
77, 1.618466000000000e-01, 4.419268000000000e-03, -1.980699078568322e-03, 2.988815524393430e-02, -1.690737606867838e-01, -1.686824011375703e+00, -2.405267775163799e+02, -8.205532749492929e+02, -5.670539653396498e+05, -4.225801190079816e+03, -3.130443809723392e+04, 5.662997560818030e+05
78, 1.719248000000000e-01, 3.983556000000000e-03, -2.019064910703347e-03, 3.122400073502627e-02, -1.944961098017661e-01, -1.737654094418987e+00, -2.630787747825201e+02, -8.610861269488302e+02, -4.779746793130372e+05, -4.648462455423745e+03, -2.703397884549791e+04, 4.764042942854481e+05
79, 1.814989000000000e-01, 3.560046000000000e-03, -2.054614198550000e-03, 3.251063407725005e-02, -2.199088306787413e-01, -1.785403378411443e+00, -2.854503904753946e+02, -8.999327322492732e+02, -3.934132050350211e+05, -5.130055545047859e+03, -2.297169689532086e+04, 3.909918152734848e+05
80, 1.905404000000000e-01, 3.151355000000000e-03, -2.087259493891572e-03, 3.374030511107689e-02, -2.450405534378346e-01, -1.830009592515914e+00, -3.074295598162118e+02, -9.367454929789913e+02, -3.142626466618134e+05, -5.660741173765962e+03, -1.918680185833335e+04, 3.109785676426232e+05
81, 1.990233000000000e-01, 2.760025000000000e-03, -2.116949236633793e-03, 3.490576013709831e-02, -2.696241784409119e-01, -1.871425881684749e+00, -3.288089639897648e+02, -9.711828107996033e+02, -2.414007872587525e+05, -6.233281141439211e+03, -1.573988799219263e+04, 2.372651095914940e+05
82, 2.069223000000000e-01, 2.388589000000000e-03, -2.143663438521296e-03, 3.600007966673356e-02, -2.933960371361155e-01, -1.909605851490976e+00, -3.493838356053141e+02, -1.002909102039005e+03, -1.756844230893768e+05, -6.840504829550088e+03, -1.267959315233857e+04, 1.707376849537512e+05
83, 2.142143000000000e-01, 2.039626000000000e-03, -2.167438986289760e-03, 3.701695992950030e-02, -3.161026967309561e-01, -1.944506022667432e+00, -3.689564581549305e+02, -1.031612550321074e+03, -1.179095748569989e+05, -7.463890505877460e+03, -1.002513391902242e+04, 1.122508905629033e+05
84, 2.208774000000000e-01, 1.715579000000000e-03, -2.188336788173815e-03, 3.795064816385715e-02, -3.375009844729076e-01, -1.976077909401672e+00, -3.873351120918545e+02, -1.057018082430399e+03, -6.877997512967666e+04, -8.081525851119195e+03, -7.763746572025060e+03, 6.265305090863604e+04
85, 2.268939000000000e-01, 1.418304000000000e-03, -2.206408189922767e-03, 3.879642782258860e-02, -3.573702189681118e-01, -2.004283708003662e+00, -4.043439931297502e+02, -1.078922133730411e+03, -2.887609716099229e+04, -8.677218125326159e+03, -5.855450220911517e+03, 2.334823127039313e+04
86, 2.322460000000000e-01, 1.149879000000000e-03, -2.221764306089585e-03, 3.955005747317033e-02, -3.754966368729731e-01, -2.029083442205465e+00, -4.198099920495888e+02, -1.097206512953239e+03, 1.415941730669599e+03, -9.204548259181804e+03, -4.205634350861221e+03, 1.354785033860020e+04
87, 2.369133000000000e-01, 9.138651000000000e-04, -2.234725811147673e-03, 4.020743253714633e-02, -3.916590418741999e-01, -2.050434791160899e+00, -4.335522902216298e+02, -1.111867602536243e+03, 2.194835671484253e+04, -9.620184393893074e+03, -2.625619505791623e+03, 3.200231708627836e+04
88, 2.408804000000000e-01, 7.125407000000000e-04, -2.245505088103846e-03, 4.076568539795482e-02, -4.056650113243012e-01, -2.068330355391772e+00, -4.454141556202304e+02, -1.123070639034953e+03, 3.278543608077707e+04, -9.799873943675117e+03, -1.008477053163741e+03, 4.263304743676834e+04
89, 2.441551000000000e-01, 5.415768000000000e-04, -2.253632011974832e-03, 4.122575583185168e-02, -4.174377012503057e-01, -2.082870315341953e+00, -4.553323672161686e+02, -1.131194692383767e+03, 3.467248059375787e+04, -9.776817791028103e+03, 5.956279119108603e+02, 4.446525854346881e+04
90, 2.467325000000000e-01, 4.007940000000000e-04, -2.259098172807386e-03, 4.158715394213178e-02, -4.268526969422537e-01, -2.094128379874408e+00, -4.632115874354223e+02, -1.136720970979367e+03, 2.962115468812683e+04, -9.535903583611638e+03, 2.806814129148918e+03, 3.955740176905810e+04
91, 2.485345000000000e-01, 3.132200000000000e-04, -2.264410298653819e-03, 4.183921034360938e-02, -4.334474195704692e-01, -2.101939755463429e+00, -4.687168942711965e+02, -1.140116763701411e+03, 1.718031346138231e+04, -9.722629935018480e+03, 4.801599671071644e+03, 2.856553519531685e+04
92, 2.495362000000000e-01, 2.855885000000000e-04, -2.270300780227214e-03, 4.197894431625492e-02, -4.370356925067256e-01, -2.106323464953761e+00, -4.717322477558181e+02, -1.141906965520406e+03, 4.911961653530534e+02, -4.848647278681685e+03, 1.198074050735893e+03, 5.852815880496124e+03
93, 2.501265000000000e-01, 1.963230000000000e-04, -2.263627327999401e-03, 4.206197099139769e-02, -4.394765005281642e-01, -2.108648375370315e+00, -4.736325551043016e+02, -1.142723461456501e+03, -4.522319453717681e+03, 4.496975595657549e+03, 4.271810220275990e+03, 1.242341069996086e+04
