"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y","Pressure","Temperature","Mach","Pressure_Coefficient"
1182, 2.493361243809374e-01, 4.056886291911647e-02, 1.388810486497487e+00, 2.979248198078705e+02, 6.818066609804069e+01, 3.162570479665933e+05, -4.520403984865475e-01, -2.108457720387023e+00, 1.130513364400324e+05, 2.827719364021592e+02, 6.518808353816092e-01, 2.583257648662446e-01
1183, 2.482424629697665e-01, 3.987708637524158e-02, 1.361982956543687e+00, 3.115337190601271e+02, 7.099032273656616e+01, 3.114104486826879e+05, -4.507514537651652e-01, -2.101160149405558e+00, 1.095723789452979e+05, 2.794685940081254e+02, 6.990324496063813e-01, 1.816859413066586e-01
1184, 2.467978469480737e-01, 3.951594049061382e-02, 1.353031750662586e+00, 3.158045926761086e+02, 6.530526691193970e+01, 3.097154435358915e+05, -4.465411826485182e-01, -2.093722303969483e+00, 1.085136898743066e+05, 2.785993735685897e+02, 7.112966994441866e-01, 1.583635110303356e-01
1185, 2.448533573672322e-01, 3.911357179769792e-02, 1.346337405494797e+00, 3.162084988747409e+02, 6.407852841933001e+01, 3.083050917945423e+05, -4.404687355275267e-01, -2.084253544324979e+00, 1.078587699111210e+05, 2.782948331076030e+02, 7.155564116367429e-01, 1.439359273360337e-01
1186, 2.422809241708898e-01, 3.856358625206750e-02, 1.340103115371843e+00, 3.178977340508901e+02, 6.417116664743835e+01, 3.070958141628694e+05, -4.325932106087497e-01, -2.071580531009840e+00, 1.071414876028916e+05, 2.777301619620336e+02, 7.233495860154128e-01, 1.281345300414946e-01
1187, 2.390562295290199e-01, 3.787944413279810e-02, 1.333256117732868e+00, 3.194301653510022e+02, 6.423503596528238e+01, 3.057483004450582e+05, -4.232066766774719e-01, -2.056200523013603e+00, 1.063741323660742e+05, 2.771571187421246e+02, 7.312152668568678e-01, 1.112300493037396e-01
1188, 2.351634114614217e-01, 3.705766781347329e-02, 1.325932486565807e+00, 3.209336420605530e+02, 6.448019153466768e+01, 3.043023890286624e+05, -4.129742395226870e-01, -2.034600250971438e+00, 1.055578253175334e+05, 2.765493329283846e+02, 7.395005546555303e-01, 9.324718280844521e-02
1189, 2.305916951542397e-01, 3.609148745514923e-02, 1.317883822231547e+00, 3.225075955291765e+02, 6.477684907286388e+01, 3.027111816072349e+05, -3.940416851569142e-01, -2.014827242530349e+00, 1.046631178126033e+05, 2.758799465666892e+02, 7.485634931730937e-01, 7.353719054235219e-02
1190, 2.253503761900778e-01, 3.498637882368766e-02, 1.309559640022016e+00, 3.241573622466912e+02, 6.493321070210999e+01, 3.010684196731413e+05, -4.288966054266959e-01, -2.008525934611880e+00, 1.037356015669627e+05, 2.751732036878460e+02, 7.580680923561979e-01, 5.310443690217802e-02
1191, 2.194554189754925e-01, 3.375085622634177e-02, 1.301179638026779e+00, 3.257772507860673e+02, 6.493705672570864e+01, 2.994151761451544e+05, -3.615959312823183e-01, -1.586079245827166e+00, 1.028049014939875e+05, 2.744606926566941e+02, 7.676123686227271e-01, 3.260154501928601e-02
1192, 2.129226509948845e-01, 3.239180828893724e-02, 1.292699463783581e+00, 3.273398810617294e+02, 6.483607797017892e+01, 2.977369018789994e+05, -2.330518580147870e-01, -1.567707693307306e+00, 1.018664539626205e+05, 2.737393375262294e+02, 7.771890776283825e-01, 1.192798021352146e-02
1193, 2.057687371554791e-01, 3.091638877105835e-02, 1.284062557467130e+00, 3.288625101312518e+02, 6.463893605889430e+01, 2.960247242922547e+05, -2.989859361955315e-01, -1.951436540882410e+00, 1.009140532451607e+05, 2.730040312049007e+02, 7.868872612998641e-01, -9.052966824383701e-03
1194, 1.980141131624079e-01, 2.933350056628159e-02, 1.275394230370839e+00, 3.303680780310767e+02, 6.431031739147416e+01, 2.943098191199470e+05, -3.191450469795168e-01, -1.836770751401747e+00, 9.996018351186141e+04, 2.722614724586794e+02, 7.966631267914602e-01, -3.006627560137528e-02
1195, 1.896801232167210e-01, 2.765273095007210e-02, 1.266720693727361e+00, 3.318145126026176e+02, 6.384810649845961e+01, 2.925894715284667e+05, -2.873638473738440e-01, -1.807034866987796e+00, 9.900853887234892e+04, 2.715159695081682e+02, 8.063979150661594e-01, -5.103056659201041e-02
1196, 1.807905659650978e-01, 2.588426048029414e-02, 1.258075282739961e+00, 3.332134874042457e+02, 6.327476210797807e+01, 2.908751863225535e+05, -2.720505315712121e-01, -1.758898542826396e+00, 9.806262777823774e+04, 2.707699651908331e+02, 8.161044730015355e-01, -7.186855023091923e-02
1197, 1.713699248906730e-01, 2.403862043706888e-02, 1.249468481716568e+00, 3.345571897230761e+02, 6.258685984068636e+01, 2.891673317970824e+05, -2.511135908683641e-01, -1.710253385267171e+00, 9.712374736997698e+04, 2.700248400351078e+02, 8.257535295279572e-01, -9.255165111432058e-02
1198, 1.614450702243893e-01, 2.212693785525732e-02, 1.240932256053435e+00, 3.358505151843617e+02, 6.178821002690808e+01, 2.874737209760151e+05, -2.318192351740992e-01, -1.658488987102656e+00, 9.619501336905417e+04, 2.692824673987877e+02, 8.353333186126435e-01, -1.130112313397886e-01
1199, 1.510436073598070e-01, 2.016055503012820e-02, 1.232491218412905e+00, 3.370887210882208e+02, 6.088198725131119e+01, 2.857989923727186e+05, -2.125564526929466e-01, -1.603991272731127e+00, 9.527923049395674e+04, 2.685455743742011e+02, 8.448109127278660e-01, -1.331855042570596e-01
1200, 1.401952890230659e-01, 1.815114137120415e-02, 1.224173527041774e+00, 3.382713559122313e+02, 5.987156140670314e+01, 2.841490614186565e+05, -1.940760316166593e-01, -1.546906946316146e+00, 9.437933276419945e+04, 2.678166117431053e+02, 8.541602056515875e-01, -1.530098347740770e-01
1201, 1.289307493685616e-01, 1.611043582732126e-02, 1.216009539856878e+00, 3.393983658382622e+02, 5.875969142480069e+01, 2.825303044824339e+05, -1.764526666958129e-01, -1.487346754412667e+00, 9.349846697674821e+04, 2.670982854706174e+02, 8.633522962411291e-01, -1.724149004100090e-01
1202, 1.172823111776447e-01, 1.405031405776475e-02, 1.208032043630350e+00, 3.404697476439850e+02, 5.754875888936025e+01, 2.809495528170700e+05, -1.599013654244439e-01, -1.425487022901255e+00, 9.264002873652802e+04, 2.663936197034113e+02, 8.723543562852822e-01, -1.913258975598316e-01
1203, 1.052830134361704e-01, 1.198256990340966e-02, 1.200277077221269e+00, 3.414859509250012e+02, 5.624052069828101e+01, 2.794142896050207e+05, -1.445706390143551e-01, -1.361503179404175e+00, 9.180771562344942e+04, 2.657059388149327e+02, 8.811298319801950e-01, -2.096613702493431e-01
1204, 9.296753407633029e-02, 9.918998458909355e-03, 1.192783106147909e+00, 3.424476724320068e+02, 5.483622700405319e+01, 2.779324695986328e+05, -1.305952095493141e-01, -1.295585427781589e+00, 9.100546207115568e+04, 2.650388703878002e+02, 8.896384915345270e-01, -2.273346447262239e-01
1205, 8.037123665880438e-02, 7.871206139813836e-03, 1.185592853716532e+00, 3.433560173955732e+02, 5.333631421856478e+01, 2.765129036613469e+05, -1.180615582475685e-01, -1.227924374576260e+00, 9.023761003780954e+04, 2.643964402953520e+02, 8.978351479117361e-01, -2.442500696615922e-01
1206, 6.753063458598889e-02, 5.850663715151827e-03, 1.178755861687811e+00, 3.442122420334592e+02, 5.174041287617749e+01, 2.751657719009779e+05, -1.069990275806182e-01, -1.158757709017716e+00, 8.950918716664310e+04, 2.637833261312094e+02, 9.056665547368312e-01, -2.602968884018210e-01
1207, 5.448285460921920e-02, 3.868542195388363e-03, 1.172331885051062e+00, 3.450178934808586e+02, 5.004716541010722e+01, 2.739033427480870e+05, -9.743528793827468e-02, -1.088411711355280e+00, 8.882624200587531e+04, 2.632051022281402e+02, 9.130684903405151e-01, -2.753418542288933e-01
1208, 4.126594215155528e-02, 1.935782718262927e-03, 1.166388333520914e+00, 3.457745110571066e+02, 4.825451073471422e+01, 2.727394130352447e+05, -8.950981162877893e-02, -1.017203585018192e+00, 8.819560584177465e+04, 2.626681244020902e+02, 9.199671274780673e-01, -2.892344770678101e-01
1209, 2.791837220817358e-02, 6.294515238773786e-05, 1.160991147922665e+00, 3.464832960683199e+02, 4.636030527386063e+01, 2.716873697882444e+05, -8.342711569673569e-02, -9.451666088963527e-01, 8.762397735826943e+04, 2.621788451884186e+02, 9.262869915602260e-01, -3.018271880117586e-01
1210, 1.447921305613171e-02, -1.739781755633807e-03, 1.156201378835931e+00, 3.471457099999565e+02, 4.436156336556753e+01, 2.707595135641161e+05, -7.912835155864970e-02, -8.720420827025951e-01, 8.711751478155071e+04, 2.617433080548165e+02, 9.319566431278375e-01, -3.129843241877553e-01
1211, 9.878306189684968e-04, -3.462661892271740e-03, 1.152077963846036e+00, 3.477630685234445e+02, 4.225386944646859e+01, 2.699676247588693e+05, -7.613491633929814e-02, -7.978343782890629e-01, 8.668214777655204e+04, 2.613673809110839e+02, 9.369057930203085e-01, -3.225752578215422e-01
1212, -1.251620341881916e-02, -5.096436159138061e-03, 1.148688353867904e+00, 3.483367037446039e+02, 4.003042933911148e+01, 2.693252319565609e+05, -7.384822506015301e-02, -7.231607262408880e-01, 8.632465343351652e+04, 2.610575258658197e+02, 9.410563633215521e-01, -3.304506927514776e-01
1213, -2.599321152153667e-02, -6.632320847925623e-03, 1.146110950629093e+00, 3.488668233460394e+02, 3.768278809895911e+01, 2.688480692059519e+05, -7.186631216101867e-02, -6.490159298800637e-01, 8.605299148807801e+04, 2.608212083389517e+02, 9.443177887853444e-01, -3.364352796852857e-01
1214, -3.940359538098080e-02, -8.062083664611494e-03, 1.144428168319584e+00, 3.493524982005233e+02, 3.520144370999488e+01, 2.685526719253679e+05, -7.002176431431469e-02, -5.763742265691925e-01, 8.587558202819784e+04, 2.606662157041900e+02, 9.465951881510347e-01, -3.403435279819657e-01
1215, -5.270778216142093e-02, -9.378030689938871e-03, 1.143703883997514e+00, 3.497904422704155e+02, 3.257752686078746e+01, 2.684516420532211e+05, -6.823156783420380e-02, -5.059878024469131e-01, 8.579908304386363e+04, 2.605989386984384e+02, 9.478098477738386e-01, -3.420287652033847e-01
1216, -6.586657553118537e-02, -1.057329192633818e-02, 1.143971289463394e+00, 3.501758342086045e+02, 2.980174711755960e+01, 2.685512350770481e+05, -6.640080357309011e-02, -4.383995341707265e-01, 8.582707466224626e+04, 2.606230227211177e+02, 9.479153125231234e-01, -3.414121228048389e-01
1217, -7.884120054005994e-02, -1.164171317098231e-02, 1.145251441933646e+00, 3.505034370373712e+02, 2.685983149229275e+01, 2.688553348918721e+05, -6.421863982620467e-02, -3.741351543858714e-01, 8.596187561380155e+04, 2.607405803336000e+02, 9.468830941107901e-01, -3.384425202274869e-01
1218, -9.159387555555204e-02, -1.257785114274997e-02, 1.147595401518932e+00, 3.507671082117332e+02, 2.372775903504946e+01, 2.693741532374794e+05, -6.198368177081985e-02, -3.138213709599708e-01, 8.620886902823081e+04, 2.609556717609569e+02, 9.446606971078263e-01, -3.330013696153023e-01
1219, -1.040875669099176e-01, -1.337640825521385e-02, 1.151101352514588e+00, 3.509552504204682e+02, 2.037436855670344e+01, 2.701275751753689e+05, -5.782368898804441e-02, -2.570732638988840e-01, 8.657860239524186e+04, 2.612766498992625e+02, 9.411444232749201e-01, -3.248563146513635e-01
1220, -1.162862042093293e-01, -1.403253507160001e-02, 1.155913991130205e+00, 3.510477175026770e+02, 1.676445625557977e+01, 2.711444645355997e+05, -5.801528781936563e-02, -2.103722839389743e-01, 8.708672396964430e+04, 2.617158501178756e+02, 9.361771959977266e-01, -3.136626315241730e-01
1221, -1.281542997590934e-01, -1.454156693616477e-02, 1.162196070880340e+00, 3.510191357317845e+02, 1.285849688725775e+01, 2.724584226016948e+05, -4.657366331705629e-02, -1.369582928895884e-01, 8.775119011950312e+04, 2.622872650527993e+02, 9.295906767280908e-01, -2.990247497554033e-01
1222, -1.396575237919331e-01, -1.489964931137965e-02, 1.170106585125271e+00, 3.508233304596471e+02, 8.622596013585399e+00, 2.740992727460876e+05, -3.400805590324996e-02, -8.665755073234732e-02, 8.859011243393499e+04, 2.630046467193263e+02, 9.211921898347327e-01, -2.805436794187948e-01
1223, -1.507623324474159e-01, -1.510337649966684e-02, 1.179839324316808e+00, 3.504039023556145e+02, 4.017949604258396e+00, 2.761048120688676e+05, -3.908999666568318e-02, -9.165765909988696e-02, 8.962569397743989e+04, 2.638841202353169e+02, 9.107638124150371e-01, -2.577302972789139e-01
1224, -1.614365934684056e-01, -1.515025657755253e-02, 1.191714101093424e+00, 3.496947059185335e+02, -1.016508618497819e+00, 2.785414758376945e+05, -3.422089035026113e-02, -5.347527066098864e-02, 9.089364434912030e+04, 2.649506752236310e+02, 8.979953277856767e-01, -2.297979373938111e-01
1225, -1.716490988536332e-01, -1.503835350766520e-02, 1.206267348002452e+00, 3.485765431079784e+02, -6.539977602585285e+00, 2.815141774458550e+05, -2.616173170762870e-02, -3.182471704816639e-02, 9.245286191600075e+04, 2.662443371906622e+02, 8.823250302523417e-01, -1.954490959958947e-01
1226, -1.813695042106612e-01, -1.476569550338448e-02, 1.224123663885289e+00, 3.468883682317841e+02, -1.257100488732497e+01, 2.851478695762843e+05, -1.854298076535351e-02, -1.438986459096334e-02, 9.437329847833946e+04, 2.678103969610490e+02, 8.631246021226044e-01, -1.531427672989261e-01
1227, -1.905683438735604e-01, -1.433483587218731e-02, 1.245009200220464e+00, 3.443225654375753e+02, -1.881851426961746e+01, 2.893679223199848e+05, -9.788946918696174e-03, -3.752527589789817e-03, 9.664495417684628e+04, 2.696560794231030e+02, 8.401817691494377e-01, -1.030992435751674e-01
1228, -1.992100912501837e-01, -1.375133205203546e-02, 1.271169112113636e+00, 3.409092577999542e+02, -2.555232527430681e+01, 2.946621179398225e+05, -1.339684157608304e-03, 5.899951515457509e-04, 9.947672835414443e+04, 2.718452533330259e+02, 8.125103246215103e-01, -4.071656898451689e-02
1229, -2.071546455710249e-01, -1.302983921010915e-02, 1.299357227742498e+00, 3.360634786452327e+02, -3.155082392373313e+01, 3.003070262319261e+05, -2.053117231066276e-04, 1.493285845728396e-04, 1.025858139321941e+05, 2.742599131927306e+02, 7.813667715502304e-01, 2.777514742593789e-02
1230, -2.144794735742285e-01, -1.225141514193084e-02, 1.325848772911337e+00, 3.303761894616462e+02, -3.646901686986529e+01, 3.055611514728231e+05, -2.533179584061307e-04, 7.539382673196159e-05, 1.055591488263012e+05, 2.765702618214258e+02, 7.508959566394136e-01, 9.327633909408276e-02
1231, -2.211847886334028e-01, -1.141388025820833e-02, 1.353337206416225e+00, 3.241411376248516e+02, -4.197410547102071e+01, 3.110313069416729e+05, -2.045226868651763e-04, 6.221792879824456e-05, 1.086249862891857e+05, 2.788221714183080e+02, 7.204656849767552e-01, 1.608153195425275e-01
1232, -2.272521409996864e-01, -1.051926869132597e-02, 1.382570574190435e+00, 3.161430081272753e+02, -4.797503489189149e+01, 3.168026793182710e+05, -1.980170850822581e-04, 5.080331279623366e-05, 1.119300719086536e+05, 2.812309187113767e+02, 6.869835831004427e-01, 2.336248261572911e-01
1233, -2.326681349937365e-01, -9.569906529513825e-03, 1.415550901813519e+00, 3.057075690642886e+02, -5.446912915483009e+01, 3.232814260042161e+05, -2.011712536802034e-04, 4.993262176377435e-05, 1.156890399881139e+05, 2.839032202389071e+02, 6.485145264252554e-01, 3.164331533104641e-01
1234, -2.374242209990101e-01, -8.566285309308091e-03, 1.454059669947043e+00, 2.914341062773857e+02, -6.108154195613677e+01, 3.307981564402793e+05, -2.162590475207648e-04, 5.610783903682850e-05, 1.201237805196336e+05, 2.869791566965762e+02, 6.021517795967440e-01, 4.141284348373697e-01
1235, -2.415174702223723e-01, -7.505296398971655e-03, 1.500272026736897e+00, 2.712215321917862e+02, -6.649564916215547e+01, 3.397554184685439e+05, -2.438519633808829e-04, 7.459832075891049e-05, 1.255063472305131e+05, 2.906024493372004e+02, 5.438980706419535e-01, 5.327038884449140e-01
1236, -2.449541322136085e-01, -6.375112024611614e-03, 1.556013560789602e+00, 2.420737641768587e+02, -6.705976463150196e+01, 3.504758831922219e+05, -2.849753402598243e-04, 1.166632188328405e-04, 1.320803057907772e+05, 2.948684319796524e+02, 4.682886696091348e-01, 6.775251531224041e-01
1237, -2.477503590658934e-01, -5.143313430699065e-03, 1.620986807670101e+00, 2.016000555952512e+02, -5.441878964503919e+01, 3.629235338866232e+05, -3.328060844809575e-04, 2.073871714896967e-04, 1.397894824070155e+05, 2.995701995204432e+02, 3.707422614467545e-01, 8.473547461980422e-01
1238, -2.499192162928276e-01, -3.734711093096845e-03, 1.677320577856181e+00, 1.559363584271230e+02, -1.344579050650876e+01, 3.736505511479489e+05, -3.433843047731881e-04, 3.830791584577570e-04, 1.465392597930715e+05, 3.034879909092207e+02, 2.668129115139298e-01, 9.960492182393891e-01
1239, -2.513980313017865e-01, -2.029861919139212e-03, 1.681696840600261e+00, 1.283547025160148e+02, 6.444233230644872e+01, 3.742895721523159e+05, -2.152379259122259e-04, 6.134274456922684e-04, 1.472626228664730e+05, 3.041924391646614e+02, 2.439168075714963e-01, 1.011984571976511e+00
1240, -2.524155593559250e-01, -1.712151867950238e-05, 1.611235734673219e+00, 1.572303260390045e+02, 1.469146914979955e+02, 3.610371591677294e+05, 1.015764028741386e-04, 9.772581480273061e-04, 1.386670638873563e+05, 2.989632643534724e+02, 3.847557687455342e-01, 8.226283856613334e-01
1241, -2.518431976303162e-01, 2.163575478151390e-03, 1.485604346090448e+00, 2.043403328929092e+02, 2.111988390806217e+02, 3.374079328711379e+05, 4.465512573608930e-04, 7.814881106699098e-04, 1.233369388145217e+05, 2.883988977011812e+02, 5.802216608160715e-01, 4.849128250352851e-01
1242, -2.502972521205368e-01, 4.005892538152837e-03, 1.281660827247207e+00, 2.684607144719741e+02, 2.143757204363560e+02, 2.970823222762901e+05, 5.643711663963688e-04, 4.520577566159306e-04, 1.004149352856482e+05, 2.721628187344889e+02, 8.093623297969339e-01, -2.004830448238990e-02
1243, -2.480483812203430e-01, 5.500838971083516e-03, 1.088894230207686e+00, 3.071786369995202e+02, 1.736337014689316e+02, 2.575601385936272e+05, 5.150450921567150e-04, 2.155620878503483e-04, 8.015546565882055e+04, 2.557119576624743e+02, 1.009425114181591e+00, -4.663550443494114e-01
1244, -2.451858818851995e-01, 6.778771322466171e-03, 9.555649808582207e-01, 3.180072851408999e+02, 1.287992566550315e+02, 2.292900500585533e+05, 4.299838179052141e-04, 1.004778050435265e-04, 6.707763660090440e+04, 2.438490786661845e+02, 1.145349980746068e+00, -7.544535661215588e-01
1245, -2.417008261964958e-01, 7.933016479386419e-03, 8.783577178487949e-01, 3.187627756543469e+02, 9.678383843197351e+01, 2.126391972768316e+05, 3.634351929198582e-04, 5.323259844422248e-05, 5.978651663905916e+04, 2.364478782551193e+02, 1.228612080144009e+00, -9.150735645760818e-01
1246, -2.375727986258994e-01, 9.007112597170911e-03, 8.374012720108920e-01, 3.180174412010604e+02, 7.605671610679926e+01, 2.037593212323149e+05, 3.208392850965014e-04, 3.748582470641638e-05, 5.596765145395305e+04, 2.321705120075626e+02, 1.276525611526823e+00, -9.992013972464608e-01
1247, -2.327914744017922e-01, 1.001830554437116e-02, 8.149063810200484e-01, 3.173934459075501e+02, 6.190252568757302e+01, 1.988704765065304e+05, 2.986719486416589e-04, 3.781778103909298e-05, 5.388376469379184e+04, 2.296961969169969e+02, 1.304240841699030e+00, -1.045108458157276e+00
1248, -2.273568228201280e-01, 1.097229262649868e-02, 8.013518313995103e-01, 3.169540947228569e+02, 5.144626880504772e+01, 1.959197738262955e+05, 2.947544061789168e-04, 4.795236601996243e-05, 5.263473898157772e+04, 2.281669998808256e+02, 1.321391158837195e+00, -1.072623916552604e+00
1249, -2.212754289718085e-01, 1.186962717733458e-02, 7.919929752058472e-01, 3.165060745550603e+02, 4.323466066362185e+01, 1.938753153496445e+05, 3.082116896338078e-04, 7.482985637868488e-05, 5.178087456627424e+04, 2.271180464571721e+02, 1.333175108312131e+00, -1.091434154456261e+00
1250, -2.145602558130688e-01, 1.270889921198418e-02, 7.849538338154842e-01, 3.162518203025859e+02, 3.657793631245272e+01, 1.923581330895930e+05, 3.780714735165094e-04, 1.058790723403131e-04, 5.111927355618596e+04, 2.262268512448334e+02, 1.343198608479587e+00, -1.106008918521863e+00
1251, -2.072250575373742e-01, 1.348604216116895e-02, 7.800669782398183e-01, 3.158278087562941e+02, 3.097043855704856e+01, 1.912759191191262e+05, 3.354626892098553e-04, 2.658384235421272e-04, 5.069043790893570e+04, 2.257343971957500e+02, 1.348762525523850e+00, -1.115455969367142e+00
1252, -1.993119173148864e-01, 1.419344347908347e-02, 7.823378549043009e-01, 3.164095439550770e+02, 2.757498471494218e+01, 1.917596346645778e+05, 2.118615071872414e-03, 9.616222330039955e-04, 5.091566564113409e+04, 2.260792340511564e+02, 1.344948599748219e+00, -1.110494306661421e+00
1253, -1.909325873893019e-01, 1.490184187752988e-02, 7.904976230487391e-01, 3.181409234188040e+02, 2.601039040873611e+01, 1.935635027544008e+05, 1.332036070564899e-02, -3.855870060888529e-03, 5.164665500761753e+04, 2.269578573178471e+02, 1.335152211319546e+00, -1.094390949217124e+00
1254, -1.820063184818244e-01, 1.562594730303163e-02, 7.995986879212492e-01, 3.198541672616895e+02, 2.488057956915804e+01, 1.955575767449363e+05, 2.491321087289199e-02, -1.465573422565801e-02, 5.247868341247646e+04, 2.279892922017732e+02, 1.323641763477450e+00, -1.076061748517930e+00
1255, -1.725455118933394e-01, 1.636418745575918e-02, 8.092033726928007e-01, 3.215956878345315e+02, 2.414216692499881e+01, 1.976597316741547e+05, 3.610628809980303e-02, -3.151009123816788e-02, 5.335796158549075e+04, 2.290578278665810e+02, 1.311710632151541e+00, -1.056691657293302e+00
1256, -1.625777791761430e-01, 1.711587339258571e-02, 8.182217711669324e-01, 3.232230748561827e+02, 2.347764539212519e+01, 1.996340999255372e+05, 4.687366544469001e-02, -5.467517074202224e-02, 5.418227319568866e+04, 2.300328090994896e+02, 1.300818992831808e+00, -1.038532454009185e+00
1257, -1.521312588227354e-01, 1.787684899770500e-02, 8.264233024641554e-01, 3.245633600610327e+02, 2.284074508239392e+01, 2.014144809698742e+05, 5.706737712430283e-02, -8.394210408997754e-02, 5.494621607291273e+04, 2.309610937145249e+02, 1.290440726963396e+00, -1.021703145974042e+00
1258, -1.412371466881577e-01, 1.864450277536996e-02, 8.348889110254578e-01, 3.259619207885436e+02, 2.222346755351194e+01, 2.032554309340625e+05, 6.665623959770690e-02, -1.191421507875027e-01, 5.573109222042270e+04, 2.318848919446992e+02, 1.280108389568598e+00, -1.004412687682345e+00
1259, -1.299274789685241e-01, 1.941656570770734e-02, 8.415403407418283e-01, 3.267377845535101e+02, 2.155555025757911e+01, 2.046655786354309e+05, 7.557269790835446e-02, -1.600828048456772e-01, 5.638385909224249e+04, 2.327466559034109e+02, 1.270467367763481e+00, -9.900325355943899e-01
1260, -1.182360705396712e-01, 2.019147470540939e-02, 8.452648261759433e-01, 3.281446629950540e+02, 2.081728139918042e+01, 2.055610411523852e+05, 8.373775948619615e-02, -2.065482420871045e-01, 5.664372844247819e+04, 2.327890924096061e+02, 1.269992566175528e+00, -9.843077340753278e-01
1261, -1.061974621889224e-01, 2.096804863496100e-02, 8.433861610934674e-01, 3.281379246115886e+02, 2.043428881207231e+01, 2.051770420536239e+05, 9.104964587468971e-02, -2.583180172475187e-01, 5.643794241252822e+04, 2.324600322729078e+02, 1.273602940573156e+00, -9.888411050780677e-01
1262, -9.384756071102886e-02, 2.174583106804593e-02, 8.683229800456452e-01, 3.323300894110853e+02, 2.107368867279687e+01, 2.106319784079330e+05, 9.736241666806024e-02, -3.151715814003966e-01, 5.871220537604915e+04, 2.348825165608218e+02, 1.246442406066506e+00, -9.387401445126810e-01
1263, -8.122324005500581e-02, 2.252480258186908e-02, 9.564211452162348e-01, 3.307023294389585e+02, 2.171361542588120e+01, 2.283145525260822e+05, 1.024493971073241e-01, -3.767949318115189e-01, 6.835779853611083e+04, 2.482804310923711e+02, 1.095440397262378e+00, -7.262521911434467e-01
1264, -6.836240913152150e-02, 2.330588523056485e-02, 1.141254567498576e+00, 3.270908173163205e+02, 1.990046648559706e+01, 2.664095794313676e+05, 1.060848514581526e-01, -4.425939295923887e-01, 8.774516775188594e+04, 2.670817862420236e+02, 8.751928769475884e-01, -2.991574197268791e-01
1265, -5.530325618072865e-02, 2.409086693930614e-02, 1.262711816071833e+00, 3.224989491133826e+02, 1.827569822598815e+01, 2.919039176759238e+05, 1.081383817363661e-01, -5.119367728827822e-01, 1.002352984480526e+05, 2.757528663926995e+02, 7.673580336876543e-01, -2.400562087931732e-02
1266, -4.208435550388000e-02, 2.488154916050234e-02, 1.279099701209693e+00, 3.216248503758908e+02, 1.843480873692555e+01, 2.955477862092183e+05, 1.084876462357291e-01, -5.843759803574754e-01, 1.019917028981275e+05, 2.769899664841312e+02, 7.538122462398505e-01, 1.468715629796947e-02
1267, -2.874448648406203e-02, 2.567913230787774e-02, 1.270382409580494e+00, 3.214160433335121e+02, 1.858864785219052e+01, 2.939074996967068e+05, 1.068731621737655e-01, -6.594941607998236e-01, 1.012444787846490e+05, 2.768474129315177e+02, 7.587098257228940e-01, -1.773845109243676e-03
1268, -1.532297054256793e-02, 2.648468938325710e-02, 1.274077107164936e+00, 3.204616494372032e+02, 1.846708622877772e+01, 2.948664177392907e+05, 1.029485986409355e-01, -7.365220565001805e-01, 1.017722395837700e+05, 2.774835305159923e+02, 7.533892775850848e-01, 9.852481049530621e-03
1269, -1.859307712001372e-03, 2.729901768310002e-02, 1.286182369004488e+00, 3.191584953308073e+02, 1.842224278083052e+01, 2.976230626318121e+05, 9.648624752866661e-02, -8.143356849952883e-01, 1.031569959825961e+05, 2.786119416358359e+02, 7.417610917881347e-01, 4.035802365523011e-02
1270, 1.160684988829228e-02, 2.812258032359887e-02, 1.296544662373895e+00, 3.178170129321764e+02, 1.850080457021082e+01, 3.000414164498359e+05, 8.753587680215667e-02, -8.916795486849589e-01, 1.043827150945083e+05, 2.796692383627825e+02, 7.313742753320357e-01, 6.736004843212096e-02
1271, 2.503588508132733e-02, 2.895538138324654e-02, 1.303602353553449e+00, 3.167941621823282e+02, 1.859451996987686e+01, 3.016621215184907e+05, 7.649488787624258e-02, -9.676368543841510e-01, 1.052146928001124e+05, 2.803721343991226e+02, 7.241844918102117e-01, 8.568813225019488e-02
1272, 3.838831934387849e-02, 2.979688283386935e-02, 1.306697917826096e+00, 3.164609260429551e+02, 1.876857473183841e+01, 3.022970697156555e+05, 6.381086596198705e-02, -1.042317442389193e+00, 1.055365768336812e+05, 2.805636458820408e+02, 7.214885283741040e-01, 9.277908854290413e-02
1273, 5.162486707841351e-02, 3.064598648255324e-02, 1.305439860715388e+00, 3.164266782254430e+02, 1.907627054993227e+01, 3.019917623423513e+05, 4.944216454298563e-02, -1.116211312637556e+00, 1.054011666490544e+05, 2.804736980466196e+02, 7.222635770330204e-01, 8.979606484293789e-02
1274, 6.470667624119285e-02, 3.150096035819049e-02, 1.304516735363056e+00, 3.162619085867810e+02, 1.938065550641321e+01, 3.017799484312726e+05, 3.330074415383803e-02, -1.189062301208936e+00, 1.053197345803607e+05, 2.804553268410276e+02, 7.224654570016568e-01, 8.800215405609416e-02
1275, 7.759521188231293e-02, 3.235952935660211e-02, 1.305633965953631e+00, 3.159595373135177e+02, 1.966079960028873e+01, 3.020129133644386e+05, 1.493102508581040e-02, -1.260298484792994e+00, 1.054536994872572e+05, 2.805717704395307e+02, 7.210493668237271e-01, 9.095333895653024e-02
