"PointID","x","y","Displacement_x","Displacement_y","Velocity_x","Velocity_y","Acceleration_x","Acceleration_y","Sxx","Syy","Sxy","Von_Mises_Stress"
10, -9.253454000000000e-02, 1.499170000000000e-02, -5.413976995058517e-04, 2.448360030017360e-03, 8.551856382572358e-02, -2.891819392569543e-01, 5.624599419362815e+00, 1.753471535821117e+01, -1.169889845482217e+06, -1.002791968465317e+04, -2.169988479410301e+04, 1.160673609123229e+06
11, -7.982535000000000e-02, 1.491658000000000e-02, -5.658065382544402e-04, 2.885588433898222e-03, 9.581380518479157e-02, -3.532699234849710e-01, 7.773466714657173e+00, 1.750364712329761e+01, -9.982786226110650e+05, -9.794835883393243e+02, -1.691597633317408e+04, 9.978728244203707e+05
12, -6.688208000000000e-02, 1.477656000000000e-02, -5.861228516259215e-04, 3.345483711540157e-03, 1.064578509743999e-01, -4.239117281590979e-01, 1.010755041069277e+01, 1.749265482816254e+01, -8.717895682597967e+05, 3.890537681344256e+03, -1.430234453689089e+04, 8.761471772357060e+05
13, -5.374259000000000e-02, 1.457506000000000e-02, -6.029691431445952e-04, 3.825501180296989e-03, 1.174889170385066e-01, -5.010666619430864e-01, 1.263540667695914e+01, 1.762247181950413e+01, -7.896781188656812e+05, 6.512170125048522e+03, -1.290071165249858e+04, 7.966082410618819e+05
14, -4.044550000000000e-02, 1.431595000000000e-02, -6.170890429217865e-04, 4.323420209782812e-03, 1.290292295882135e-01, -5.845609940597289e-01, 1.544660855073005e+01, 1.829678728642101e+01, -7.549822925630657e+05, -1.496915420550268e+04, -1.128081417027382e+04, 7.403569895767762e+05
15, -2.702974000000000e-02, 1.400332000000000e-02, -6.291151403348371e-04, 4.838367511672377e-03, 1.413045357256636e-01, -6.745050232395702e-01, 1.874436812997931e+01, 1.954721414190237e+01, -7.410387490441620e+05, -3.677423215099789e+04, -9.610502562785623e+03, 7.045267608776825e+05
16, -1.353473000000000e-02, 1.364154000000000e-02, -6.392132271248736e-04, 5.369726108667755e-03, 1.545199751862788e-01, -7.713905706196191e-01, 2.271765662727543e+01, 2.112488691773450e+01, -7.199364215804043e+05, -3.385856088133126e+04, -7.711797197852473e+03, 6.862512063417447e+05
17, -9.637083000000000e-13, 1.323506000000000e-02, -6.473203549640586e-04, 5.915888343694618e-03, 1.687599341336943e-01, -8.758249462880426e-01, 2.750208838356996e+01, 2.264123213789929e+01, -6.947974373996325e+05, -2.925222027052638e+04, -5.745579143833776e+03, 6.656444116510116e+05
18, 1.353473000000000e-02, 1.278846000000000e-02, -6.534330891632419e-04, 6.475119129789366e-03, 1.839196229915807e-01, -9.885566520412369e-01, 3.309007429101928e+01, 2.338377146915198e+01, -6.681264208356683e+05, -2.655753206326638e+04, -4.338105632434250e+03, 6.416275521535585e+05
19, 2.702974000000000e-02, 1.230631000000000e-02, -6.575682790315868e-04, 7.045617316760473e-03, 1.996616097021216e-01, -1.110070438331586e+00, 3.925380270455685e+01, 2.276346094840241e+01, -6.399340027502205e+05, -2.540048410719212e+04, -3.209950859855897e+03, 6.145670514060056e+05
20, 4.044550000000000e-02, 1.179317000000000e-02, -6.597546158501576e-04, 7.625469358363408e-03, 2.155626914942708e-01, -1.240118356762639e+00, 4.568312174253384e+01, 2.076515228426209e+01, -6.094779815448632e+05, -2.406735763517416e+04, -2.273300172738200e+03, 5.854282792631672e+05
21, 5.374259000000000e-02, 1.125353000000000e-02, -6.600279108557680e-04, 8.212586674130561e-03, 2.313463985666859e-01, -1.377831855311925e+00, 5.218663319724137e+01, 1.778620609512731e+01, -5.766630092153877e+05, -2.251111488624768e+04, -1.486652862106530e+03, 5.541598709176840e+05
22, 6.688208000000000e-02, 1.069178000000000e-02, -6.584356151583645e-04, 8.804727658765325e-03, 2.469158595660050e-01, -1.522389347244765e+00, 5.871518196227707e+01, 1.411578505106024e+01, -5.416286818550956e+05, -2.097134699679226e+04, -8.591612449288004e+02, 5.206601703356332e+05
23, 7.982535000000000e-02, 1.011222000000000e-02, -6.550377495157135e-04, 9.399502886017068e-03, 2.622224760561210e-01, -1.673026207996178e+00, 6.525955753143889e+01, 9.921159373876833e+00, -5.044248559307439e+05, -1.943893493910162e+04, -3.863716148481326e+02, 4.849865366092243e+05
24, 9.253454000000000e-02, 9.518999000000000e-03, -6.499044122467235e-04, 9.994398670861784e-03, 2.772069279261966e-01, -1.828921364498183e+00, 7.180355988616105e+01, 5.339479129608264e+00, -4.650896650361620e+05, -1.784194522091842e+04, -5.447315670327953e+01, 4.472477330845109e+05
25, 1.049722000000000e-01, 8.916182000000000e-03, -6.431191858392042e-04, 1.058676491971249e-02, 2.917959404481493e-01, -1.989153168190039e+00, 7.832075663585236e+01, 5.064419352705158e-01, -4.237455431511143e+05, -1.618324423314097e+04, 1.458121755540487e+02, 4.075624032514108e+05
26, 1.171021000000000e-01, 8.307683999999999e-03, -6.347785706499286e-04, 1.117386390071722e-02, 3.059142645079902e-01, -2.152726643064554e+00, 8.478302525676544e+01, -4.459373031570863e+00, -3.805956737859342e+05, -1.449141615137489e+04, 2.186337343509949e+02, 3.661045187661455e+05
27, 1.288884000000000e-01, 7.697351000000000e-03, -6.249953866853643e-04, 1.175284553977372e-02, 3.194900200333600e-01, -2.318582482803644e+00, 9.116317592912020e+01, -9.470269485915424e+00, -3.358920835445857e+05, -1.276075259006716e+04, 1.655723617066615e+02, 3.231315006328947e+05
28, 1.402968000000000e-01, 7.088912000000000e-03, -6.138987488375163e-04, 1.232082035938076e-02, 3.324561797921788e-01, -2.485620249653364e+00, 9.743434288607278e+01, -1.447161281515270e+01, -2.899553842762382e+05, -1.103561806905342e+04, -7.383680871855177e+00, 2.789197665981125e+05
29, 1.512935000000000e-01, 6.486048000000000e-03, -6.016358334014805e-04, 1.287483122257859e-02, 3.447501115168656e-01, -2.652688534393931e+00, 1.035683377871258e+02, -1.943846916893278e+01, -2.431033102623375e+05, -9.385176603873648e+03, -3.147253439478081e+02, 2.337189812765837e+05
30, 1.618466000000000e-01, 5.892357000000000e-03, -5.883703135545813e-04, 1.341194844288873e-02, 3.563174102073391e-01, -2.818614544620611e+00, 1.095366667393920e+02, -2.437361710280038e+01, -1.955575906138968e+05, -7.702349151934626e+03, -7.705084858525006e+02, 1.878615620025534e+05
31, 1.719248000000000e-01, 5.311408000000000e-03, -5.742821898138056e-04, 1.392922482022196e-02, 3.671125316148044e-01, -2.982197476213469e+00, 1.153106269616971e+02, -2.930471300004319e+01, -1.476666092842970e+05, -6.007820775220459e+03, -1.373162033222365e+03, 1.416854073563583e+05
32, 1.814989000000000e-01, 4.746728000000000e-03, -5.595705094340865e-04, 1.442380108564868e-02, 3.771025175190842e-01, -3.142246487168918e+00, 1.208626254360020e+02, -3.428247149435902e+01, -9.995974832503365e+04, -4.405171144671840e+03, -2.127911708578431e+03, 9.564930346362038e+04
33, 1.905404000000000e-01, 4.201807000000000e-03, -5.444515994858327e-04, 1.489287221689823e-02, 3.862649073971010e-01, -3.297572462856456e+00, 1.261652630461021e+02, -3.937598094491420e+01, -5.305520698398068e+04, -2.904398985451926e+03, -3.042023341705089e+03, 5.051850321368608e+04
34, 1.990233000000000e-01, 3.680033000000000e-03, -5.291567740035079e-04, 1.533382041328872e-02, 3.945898864326498e-01, -3.447032268470393e+00, 1.311920415791857e+02, -4.466764745338651e+01, -7.694655890067957e+03, -1.537512525892488e+03, -4.107268772204032e+03, 1.026591649466815e+04
35, 2.069223000000000e-01, 3.184785000000000e-03, -5.139327719347882e-04, 1.574416742444493e-02, 4.020777493774912e-01, -3.589510208416369e+00, 1.359158480682701e+02, -5.024363266771763e+01, 3.520359780839831e+04, -3.473737347855165e+02, -5.296163652527610e+03, 3.709540369643769e+04
36, 2.142143000000000e-01, 2.719501000000000e-03, -4.990450615073659e-04, 1.612170372288193e-02, 4.087418649361816e-01, -3.723952804816054e+00, 1.403094437759242e+02, -5.618275690152450e+01, 7.446948038624550e+04, 6.104236682584839e+02, -6.539542825551711e+03, 7.500815116198854e+04
37, 2.208774000000000e-01, 2.287439000000000e-03, -4.847609944447588e-04, 1.646449649787390e-02, 4.146010549071464e-01, -3.849355460063419e+00, 1.443445682643091e+02, -6.254014130912606e+01, 1.086354431496110e+05, 1.289597743089602e+03, -7.724843475470225e+03, 1.084519402911854e+05
38, 2.268939000000000e-01, 1.891072000000000e-03, -4.713173848624241e-04, 1.677111014052499e-02, 4.196727575140416e-01, -3.964818902365848e+00, 1.479936006012324e+02, -6.933121792119800e+01, 1.360526096214776e+05, 1.629763006334599e+03, -8.694914837450662e+03, 1.355430111375734e+05
39, 2.322460000000000e-01, 1.533172000000000e-03, -4.589624509566802e-04, 1.704044840032211e-02, 4.239837841711271e-01, -4.069461070709458e+00, 1.512288343744887e+02, -7.650551930868528e+01, 1.550554615995725e+05, 1.588514129489166e+03, -9.107385997354861e+03, 1.545441098347154e+05
40, 2.369133000000000e-01, 1.218487000000000e-03, -4.480257368359674e-04, 1.727169272673150e-02, 4.275983902833674e-01, -4.162349423026109e+00, 1.540254277631228e+02, -8.391618632112124e+01, 1.637274904476313e+05, 1.070168079939873e+03, -8.463148621916444e+03, 1.635356354383156e+05
41, 2.408804000000000e-01, 9.500542000000000e-04, -4.387289668736267e-04, 1.746474178254108e-02, 4.305632082577702e-01, -4.242637964673768e+00, 1.563650509368349e+02, -9.130732521556513e+01, 1.597510336804726e+05, 1.580838457414920e+02, -6.532263690268483e+03, 1.601267982338615e+05
42, 2.441551000000000e-01, 7.221023000000000e-04, -4.308574005268385e-04, 1.762107357634839e-02, 4.327997323254402e-01, -4.309950123730352e+00, 1.582361145916966e+02, -9.835121608609256e+01, 1.428830933209148e+05, -9.535845370479074e+02, -3.496603542767254e+03, 1.440065791641359e+05
43, 2.467325000000000e-01, 5.343920000000000e-04, -4.244085287112962e-04, 1.774185172413248e-02, 4.343198302163996e-01, -4.363651559447124e+00, 1.596389152350859e+02, -1.046055034410043e+02, 1.171447181853273e+05, -2.540746419834006e+03, 1.578042154490242e+03, 1.197270700632013e+05
44, 2.485345000000000e-01, 4.176267000000000e-04, -4.206814809594130e-04, 1.782496439024962e-02, 4.356382932113467e-01, -4.401551101165795e+00, 1.606172909933101e+02, -1.093772306391489e+02, 7.930607459092767e+04, -5.424715709241437e+03, 7.995596392834505e+03, 8.622659144138580e+04
45, 2.495362000000000e-01, 3.807847000000000e-04, -4.199622233395779e-04, 1.787072108809098e-02, 4.369373662954615e-01, -4.422677192144658e+00, 1.612140889560652e+02, -1.121393421485774e+02, 2.907728174527302e+04, -4.047103776087535e+03, 6.497846762942348e+03, 3.558248117243150e+04
46, 2.500000000000000e-01, 3.150000000000000e-04, -4.174433586288244e-04, 1.789191208609551e-02, 4.365041535607130e-01, -4.432570644316873e+00, 1.613453027733596e+02, -1.134652161651292e+02, 9.519993625900517e+03, 8.048339423498319e+03, 2.918821146749779e+03, 6.020285179150805e+03
47, -1.990233000000000e-01, 8.841386000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.246621235451129e+06, -1.822149228118304e+06, 1.278093897028965e+06, 4.273301366332224e+06
48, -1.905404000000000e-01, 9.324733000000000e-03, -5.572700516662930e-05, 4.256924142867765e-05, 4.641960570217428e-03, -2.289690079147288e-03, -1.403443436047101e+00, 1.970024142791545e+00, -4.131628620905101e+06, 3.409260717959872e+05, -9.217660443475348e+04, 4.476352486659536e+06
49, -1.814989000000000e-01, 9.756861000000000e-03, -1.140099784963641e-04, 1.360217464336895e-04, 1.010819225653257e-02, -9.690595315576266e-03, -2.471067267906569e+00, 4.561570082021291e+00, -3.712780580751830e+06, 1.650051034422583e+04, -4.252102694686083e+04, 3.730250609186607e+06
50, -1.719248000000000e-01, 1.013586000000000e-02, -1.660028956243701e-04, 2.788401326388987e-04, 1.583935624138149e-02, -2.267986805421651e-02, -2.885927502667214e+00, 7.381377139059932e+00, -3.025894398560163e+06, 5.150921463641721e+04, -2.922571940363097e+04, 3.077958669185472e+06
51, -1.618466000000000e-01, 1.046039000000000e-02, -2.139761456166727e-04, 4.701368110056387e-04, 2.199541469142647e-02, -4.162785721605541e-02, -2.779714820206068e+00, 1.019849622465994e+01, -2.533744388126033e+06, 4.609787306627039e+04, -1.330887539389438e+04, 2.579979573037511e+06
52, -1.512935000000000e-01, 1.072941000000000e-02, -2.576080444320287e-04, 7.063822673474138e-04, 2.855356411816887e-02, -6.675449123998346e-02, -2.195146972782243e+00, 1.271126025401122e+01, -2.116258767491442e+06, 4.693630333671360e+04, -2.496764878354821e+03, 2.163200834364359e+06
53, -1.402968000000000e-01, 1.094255000000000e-02, -2.970271775147859e-04, 9.844109540369976e-04, 3.551184530943846e-02, -9.826439633331568e-02, -1.201530053709834e+00, 1.471222541579082e+01, -1.771008516730519e+06, 4.655317759687826e+04, 4.991212331487390e+03, 1.817589106890892e+06
54, -1.288884000000000e-01, 1.109975000000000e-02, -3.323132901132625e-04, 1.300939018533597e-03, 4.285611678652671e-02, -1.363046407529933e-01, 1.273678584237192e-01, 1.607590130067112e+01, -1.482672565874351e+06, 4.612363038031814e+04, 9.706154646741852e+03, 1.528919437849768e+06
55, -1.171021000000000e-01, 1.120162000000000e-02, -3.635930584844898e-04, 1.652635884761726e-03, 5.057321767634251e-02, -1.809583129144730e-01, 1.719123689969968e+00, 1.677980467245366e+01, -1.242200144695944e+06, 4.554099308985574e+04, 1.209592280919963e+04, 1.287968354945218e+06
56, -1.049722000000000e-01, 1.124912000000000e-02, -3.910367542847651e-04, 2.036193503083157e-03, 5.865775710732191e-02, -2.322331364976046e-01, 3.516886838450382e+00, 1.693834840531217e+01, -1.042978122412662e+06, 4.492691776618199e+04, 1.249562283026031e+04, 1.088192050515991e+06
57, -9.253454000000000e-02, 1.124378000000000e-02, -4.148762011934820e-04, 2.448354500550687e-03, 6.712169866583165e-02, -2.900595082804286e-01, 5.494897617350103e+00, 1.680962592130452e+01, -8.807849967323940e+05, 4.436235205069825e+04, 1.113156203335575e+04, 9.254151844732148e+05
58, -7.982535000000000e-02, 1.118743000000000e-02, -4.354152875359744e-04, 2.886011347760535e-03, 7.598784138334638e-02, -3.543697637990952e-01, 7.650219331742303e+00, 1.665992267051716e+01, -7.529414339561354e+05, 4.451190858901246e+04, 8.169526840928716e+03, 7.976207107464346e+05
59, -6.688208000000000e-02, 1.108242000000000e-02, -4.530395951996479e-04, 3.346250462130333e-03, 8.530078313097220e-02, -4.252122495596027e-01, 1.000793684612613e+01, 1.654794498215057e+01, -6.592832264470102e+05, 4.306859993406642e+04, 3.858724270111572e+03, 7.023942248002933e+05
60, -5.374259000000000e-02, 1.093129000000000e-02, -4.682240298869262e-04, 3.826520847399756e-03, 9.513528691698699e-02, -5.025382604764904e-01, 1.262888074834544e+01, 1.662028684068983e+01, -5.974115357400069e+05, 4.091843196389770e+04, -9.405436935494799e+02, 6.383327393754967e+05
61, -4.044550000000000e-02, 1.073696000000000e-02, -4.814471804042833e-04, 4.324717744411318e-03, 1.055946549405165e-01, -5.862067467956360e-01, 1.558716287765960e+01, 1.722475359471669e+01, -5.672783214410862e+05, 1.973576919099165e+04, -3.646809642557084e+03, 5.870594003019469e+05
62, -2.702974000000000e-02, 1.050249000000000e-02, -4.930859635186948e-04, 4.839899431735632e-03, 1.168205105821780e-01, -6.763358063051235e-01, 1.899670044263139e+01, 1.840734199573095e+01, -5.528936989276736e+05, -6.747329335162194e+02, -3.202672802126679e+03, 5.522561134618304e+05
63, -1.353473000000000e-02, 1.023115000000000e-02, -5.033726991799470e-04, 5.371372026958860e-03, 1.289662333824864e-01, -7.733970164886670e-01, 2.300264162772708e+01, 1.993127055688487e+01, -5.371425217301273e+05, 6.198069466217603e+02, -1.252270081697083e+03, 5.377681608883796e+05
64, -9.637083000000000e-13, 9.926297000000001e-03, -5.123436622187932e-04, 5.917634601306442e-03, 1.420990314164057e-01, -8.780133799807289e-01, 2.769251393419632e+01, 2.138223696654867e+01, -5.196664154367532e+05, 3.794990684110599e+03, 6.432037767202928e+02, 5.234629867931691e+05
65, 1.353473000000000e-02, 9.591344000000000e-03, -5.199616637304139e-04, 6.476963565719171e-03, 1.561365453516545e-01, -9.909165943533866e-01, 3.304188750030390e+01, 2.207053489270288e+01, -5.001617407103195e+05, 5.062188854153472e+03, 2.001306871957633e+03, 5.052397845789171e+05
66, 2.702974000000000e-02, 9.229734000000000e-03, -5.262199224651280e-04, 7.047554056799067e-03, 1.708620618046114e-01, -1.112567046137789e+00, 3.891350940901363e+01, 2.142931349587906e+01, -4.792392541808447e+05, 4.879035065690992e+03, 3.050455294038409e+03, 4.841567298850612e+05
67, 4.044550000000000e-02, 8.844876000000000e-03, -5.311287897734799e-04, 7.627484082511005e-03, 1.860022293082639e-01, -1.242721726048598e+00, 4.511195225031383e+01, 1.943024997023642e+01, -4.566628202884870e+05, 4.726175864724664e+03, 3.906032891482333e+03, 4.614551269008350e+05
68, 5.374259000000000e-02, 8.440148000000000e-03, -5.347071242020405e-04, 8.214663360473487e-03, 2.013266695922593e-01, -1.380545603147983e+00, 5.147256760305959e+01, 1.644257997482751e+01, -4.323918456895475e+05, 4.676979737152267e+03, 4.587139624782962e+03, 4.371651010312054e+05
69, 6.688208000000000e-02, 8.018835000000000e-03, -5.369772954332217e-04, 8.806849655247770e-03, 2.167056430051324e-01, -1.525197740546842e+00, 5.791411628221029e+01, 1.276875079180945e+01, -4.064602144273374e+05, 4.511410566552704e+03, 5.085249971244248e+03, 4.110974527033691e+05
70, 7.982535000000000e-02, 7.584165000000000e-03, -5.379687824569171e-04, 9.401652250561974e-03, 2.320738895689647e-01, -1.675896677006494e+00, 6.440953979708620e+01, 8.587899981809016e+00, -3.788943483620709e+05, 4.240365968539084e+03, 5.405199516039189e+03, 3.832871952628092e+05
71, 9.253454000000000e-02, 7.139249000000000e-03, -5.377169976605223e-04, 9.996556247098000e-03, 2.473677481871048e-01, -1.831817995319305e+00, 7.093644432388082e+01, 4.038195447909857e+00, -3.497326837708470e+05, 3.931888773189236e+03, 5.554354547086252e+03, 3.538389934567625e+05
72, 1.049722000000000e-01, 6.687137000000000e-03, -5.362656392281978e-04, 1.058891086241830e-02, 2.625083110499526e-01, -1.992042875446600e+00, 7.746311408476770e+01, -7.484108193773409e-01, -3.190657953579954e+05, 3.588993592780163e+03, 5.537089804191775e+03, 3.228447773882493e+05
73, 1.171021000000000e-01, 6.230763000000000e-03, -5.336660989398453e-04, 1.117597805654664e-02, 2.774091208605854e-01, -2.155578577550624e+00, 8.395402228016358e+01, -5.656337694795070e+00, -2.870415058688417e+05, 3.193948347066907e+03, 5.353409711934637e+03, 2.904328749747351e+05
74, 1.288884000000000e-01, 5.773013000000000e-03, -5.299802940190608e-04, 1.175490774062548e-02, 2.919830478902132e-01, -2.321367009009274e+00, 9.037428642070245e+01, -1.059979367881868e+01, -2.538463412099727e+05, 2.763027563678481e+03, 5.005232677332111e+03, 2.568045512817650e+05
75, 1.402968000000000e-01, 5.316684000000000e-03, -5.252810569196518e-04, 1.232281098808127e-02, 3.061454387340665e-01, -2.488309307774956e+00, 9.669053047648710e+01, -1.552601871112080e+01, -2.197134534915063e+05, 2.268462251678771e+03, 4.497411571001594e+03, 2.221640784653776e+05
76, 1.512935000000000e-01, 4.864536000000000e-03, -5.196530599965014e-04, 1.287673177879205e-02, 3.198134272296550e-01, -2.655256461537358e+00, 1.028694356739300e+02, -2.041218120275664e+01, -1.848797457801984e+05, 1.661719696974578e+03, 3.828761436420900e+03, 1.866985698898612e+05
77, 1.618466000000000e-01, 4.419268000000000e-03, -5.131930569891792e-04, 1.341374168375655e-02, 3.329096281789178e-01, -2.821038661420625e+00, 1.088786245062945e+02, -2.526315672032445e+01, -1.495201443693517e+05, 1.051026730415492e+03, 2.988917906224087e+03, 1.506897876014030e+05
78, 1.719248000000000e-01, 3.983556000000000e-03, -5.060095407882349e-04, 1.393089548218413e-02, 3.453625200382892e-01, -2.984458515114204e+00, 1.146866429676761e+02, -3.010857877509500e+01, -1.138992394338859e+05, 4.329073684655316e+02, 1.974361898917527e+03, 1.144003156117413e+05
79, 1.814989000000000e-01, 3.560046000000000e-03, -4.982253977381132e-04, 1.442533641158537e-02, 3.571106919338255e-01, -3.144328957128834e+00, 1.202642859579167e+02, -3.500094476729601e+01, -7.840799519975300e+04, -2.661614903491973e+02, 7.805738774399560e+02, 7.815742676022979e+04
80, 1.905404000000000e-01, 3.151355000000000e-03, -4.899765973692016e-04, 1.489426221983600e-02, 3.681011582225864e-01, -3.299465001099737e+00, 1.255837425500338e+02, -4.001093413642582e+01, -4.350568341748299e+04, -1.027880071125825e+03, -5.919362100619546e+02, 4.249429762966935e+04
81, 1.990233000000000e-01, 2.760025000000000e-03, -4.814120224958649e-04, 1.533505830123825e-02, 3.782924502228484e-01, -3.448727838789308e+00, 1.306193452376266e+02, -4.522231644903104e+01, -9.747627624182878e+03, -1.847230948006671e+03, -2.129973319690383e+03, 8.975712395754867e+03
82, 2.069223000000000e-01, 2.388589000000000e-03, -4.726935758651448e-04, 1.574524995351058e-02, 3.876522872504720e-01, -3.591006236254947e+00, 1.353460324830035e+02, -5.072238535703718e+01, 2.218206201579946e+04, -2.722999602442062e+03, -3.799830278127060e+03, 2.603875831868124e+04
83, 2.142143000000000e-01, 2.039626000000000e-03, -4.640001420617278e-04, 1.612263147291502e-02, 3.961610547224941e-01, -3.725251209873059e+00, 1.397397524548196e+02, -5.659085355463958e+01, 5.141282551272288e+04, -3.653043347960969e+03, -5.527407052497145e+03, 5.616456915420977e+04
84, 2.208774000000000e-01, 1.715579000000000e-03, -4.555153076012863e-04, 1.646527394652217e-02, 4.038058283845086e-01, -3.850462457872212e+00, 1.437763424366251e+02, -6.288346303255696e+01, 7.685883537259532e+04, -4.610301287011172e+03, -7.192270417843833e+03, 8.272928890734650e+04
85, 2.268939000000000e-01, 1.418304000000000e-03, -4.474050351132047e-04, 1.677174544354447e-02, 4.105769820581378e-01, -3.965744368510734e+00, 1.474329021629704e+02, -6.961591913325924e+01, 9.729704569393439e+04, -5.575319157430809e+03, -8.615638315552766e+03, 1.043055144489019e+05
86, 2.322460000000000e-01, 1.149879000000000e-03, -4.398483499087871e-04, 1.704095334322583e-02, 4.164740552759918e-01, -4.070218346111442e+00, 1.506861867882631e+02, -7.673789618979754e+01, 1.114868986984979e+05, -6.512028021159943e+03, -9.442087271115131e+03, 1.195004550415294e+05
87, 2.369133000000000e-01, 9.138651000000000e-04, -4.330898338280049e-04, 1.727208294605347e-02, 4.215254690337900e-01, -4.162955924618903e+00, 1.535140219163313e+02, -8.410287693877979e+01, 1.179989604390378e+05, -7.412459796293521e+03, -9.165672413020828e+03, 1.267440828148364e+05
88, 2.408804000000000e-01, 7.125407000000000e-04, -4.273006472092230e-04, 1.746503535746243e-02, 4.257506828362674e-01, -4.243114001495220e+00, 1.558987914780794e+02, -9.145508478917611e+01, 1.151442441253943e+05, -8.089708197329956e+03, -7.557121590121329e+03, 1.241573491662535e+05
89, 2.441551000000000e-01, 5.415768000000000e-04, -4.223364894844602e-04, 1.762128766174536e-02, 4.290885409651546e-01, -4.310314053534604e+00, 1.578304283140127e+02, -9.846556856453253e+01, 1.027700741276126e+05, -8.386242457652783e+03, -4.721970856501703e+03, 1.115567781530210e+05
90, 2.467325000000000e-01, 4.007940000000000e-04, -4.182117603709643e-04, 1.774200374272290e-02, 4.315405656982487e-01, -4.363922165268534e+00, 1.593047364194644e+02, -1.046916675433854e+02, 8.372075564065173e+04, -8.676923075799146e+03, 3.427211803188438e+02, 9.240022112212845e+04
91, 2.485345000000000e-01, 3.132200000000000e-04, -4.158989717684737e-04, 1.782507899728058e-02, 4.334490596146821e-01, -4.401763388153515e+00, 1.603373637078885e+02, -1.094456559136212e+02, 5.496566238348844e+04, -9.872691749750011e+03, 6.177899128484003e+03, 6.600513553712418e+04
92, 2.495362000000000e-01, 2.855885000000000e-04, -4.156245297827692e-04, 1.787082198916242e-02, 4.349349106157953e-01, -4.422871554360154e+00, 1.609517271283994e+02, -1.122028653644848e+02, 1.766179854690971e+04, -5.017657692857765e+03, 2.619827347802182e+03, 2.327684937143978e+04
93, 2.501265000000000e-01, 1.963230000000000e-04, -4.121696643324732e-04, 1.789779571229306e-02, 4.342662335818074e-01, -4.435475327600452e+00, 1.611019906729523e+02, -1.138951361556645e+02, 4.088276642519462e+03, 2.855182765927281e+03, 2.097101164691799e+03, 4.371710613512281e+03
94, -1.990233000000000e-01, 5.894257000000000e-03, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.297153529343787e+06, -1.142752568250184e+06, 1.100508808013237e+06, 3.079922409285646e+06
95, -1.905404000000000e-01, 6.216489000000000e-03, -3.504851412600765e-05, 3.656715595041655e-05, 2.845599595790315e-03, -1.829133345404766e-03, -9.267208625881735e-01, 1.769526068377747e+00, -2.768277638382738e+06, 9.429623211746318e+04, 2.654915857285614e+05, 2.911403835341495e+06
96, -1.814989000000000e-01, 6.504574000000000e-03, -7.426698287156759e-05, 1.307135788948924e-04, 6.364943645654838e-03, -9.322832046483046e-03, -1.748758463342484e+00, 4.347137431069767e+00, -2.509054485522851e+06, 1.068323614392764e+05, 2.010551598123864e+05, 2.646612307320095e+06
97, -1.719248000000000e-01, 6.757240000000000e-03, -1.102865384861072e-04, 2.747735080140330e-04, 1.018256218347912e-02, -2.244106603116593e-02, -2.126511085974265e+00, 7.171207463997587e+00, -2.081431814902111e+06, 4.554604499727432e+04, 1.782742339442109e+05, 2.156655194150365e+06
98, -1.618466000000000e-01, 6.973592000000000e-03, -1.432389436363997e-04, 4.668731095431840e-04, 1.437202959362713e-02, -4.152448257899777e-02, -2.057821456938256e+00, 9.949207813754645e+00, -1.722702481647897e+06, 5.464915124126794e+04, 1.512332745680803e+05, 1.802904556619711e+06
99, -1.512935000000000e-01, 7.152941000000000e-03, -1.736434910906177e-04, 7.039406398786928e-04, 1.898388970801786e-02, -6.681487543547096e-02, -1.592227761068977e+00, 1.240469372786943e+01, -1.442168704624990e+06, 5.143634006241834e+04, 1.310015877813111e+05, 1.516410793129808e+06
100, -1.402968000000000e-01, 7.295031000000000e-03, -2.014801090900245e-04, 9.827060049860600e-04, 2.402760454834489e-02, -9.850580761262381e-02, -7.652932548622329e-01, 1.433012068463855e+01, -1.206816145876619e+06, 4.974585103722417e+04, 1.133773612580764e+05, 1.276857766656679e+06
101, -1.288884000000000e-01, 7.399830000000000e-03, -2.268298885726047e-04, 1.299902775602635e-03, 2.951512386806249e-02, -1.367393707640294e-01, 3.800475520592119e-01, 1.560796810680773e+01, -1.011104196730554e+06, 4.796694214443404e+04, 9.774456931840624e+04, 1.076962246563419e+06
102, -1.171021000000000e-01, 7.467748000000000e-03, -2.497738031352082e-04, 1.652191933455987e-03, 3.545736231865522e-02, -1.815911999405540e-01, 1.805007353672110e+00, 1.622498077753855e+01, -8.480344927355465e+05, 4.633903369491798e+04, 8.332550089735053e+04, 9.097673115576545e+05
103, -1.049722000000000e-01, 7.499411000000000e-03, -2.704176624898293e-04, 2.036264712338020e-03, 4.187099912044265e-02, -2.330645281728669e-01, 3.484393418024021e+00, 1.630157162097546e+01, -7.131355797444677e+05, 4.480038308080459e+04, 6.954283206821783e+04, 7.705918152382273e+05
104, -9.253454000000000e-02, 7.495851000000000e-03, -2.889038641891078e-04, 2.448861552192037e-03, 4.877843716759148e-02, -2.910940860669408e-01, 5.405998585068806e+00, 1.608474366799700e+01, -6.034201942102131e+05, 4.352429575046290e+04, 5.593712159536024e+04, 6.565462812170790e+05
