"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
32,3.866666666658056e-03,-5.000000000000000e-04,-7.230103128479460e-05,-2.494865576802498e-04,-3.726485045979658e+02,-4.827726590127300e+01,4.018841595223492e+01,3.341812915179817e+02,
33,3.999999999991091e-03,-5.000000000000000e-04,-7.519245415569971e-05,-2.661049502087190e-04,-3.681262023964347e+02,-4.801279201197558e+01,4.090808331881978e+01,3.304035118324973e+02,
34,4.133333333324164e-03,-5.000000000000000e-04,-7.812530032529758e-05,-2.832058059580788e-04,-3.636083283316361e+02,-4.774719336746244e+01,4.158554492923517e+01,3.266277495392908e+02,
35,4.266666666657233e-03,-5.000000000000000e-04,-8.110062870949228e-05,-3.007835981204082e-04,-3.590953855032074e+02,-4.748000206159048e+01,4.222138066492541e+01,3.228540337961972e+02,
36,4.399999999990304e-03,-5.000000000000000e-04,-8.411943895471304e-05,-3.188328014153830e-04,-3.545878566751136e+02,-4.721076833836845e+01,4.281617240862222e+01,3.190823920451812e+02,
37,4.533333333323375e-03,-5.000000000000000e-04,-8.718267215221410e-05,-3.373478924667135e-04,-3.500862045499309e+02,-4.693906034341357e+01,4.337050367158567e+01,3.153128500322737e+02,
38,4.666666666656447e-03,-5.000000000000000e-04,-9.029121155314904e-05,-3.563233501639090e-04,-3.455908720418032e+02,-4.666446386942119e+01,4.388495923495887e+01,3.115454318250511e+02,
39,4.799999999989517e-03,-5.000000000000000e-04,-9.344588328423563e-05,-3.757536560095083e-04,-3.411022825566895e+02,-4.638658210132124e+01,4.436012480447168e+01,3.077801598309605e+02,
40,4.933333333322587e-03,-5.000000000000000e-04,-9.664745706384147e-05,-3.956332944519262e-04,-3.366208402733429e+02,-4.610503535563635e+01,4.479658667917523e+01,3.040170548166703e+02,
41,5.066666666655659e-03,-5.000000000000000e-04,-9.989664691831467e-05,-4.159567532040934e-04,-3.321469304315505e+02,-4.581946082031369e+01,4.519493143193550e+01,3.002561359281823e+02,
42,5.199999999988730e-03,-5.000000000000000e-04,-1.031941118984209e-04,-4.367185235480597e-04,-3.276809196238583e+02,-4.552951229200775e+01,4.555574560334914e+01,2.964974207126465e+02,
43,5.333333333321801e-03,-5.000000000000000e-04,-1.065404567957168e-04,-4.579131006257622e-04,-3.232231560869141e+02,-4.523485990965791e+01,4.587961540838891e+01,2.927409251396541e+02,
44,5.466666666654871e-03,-5.000000000000000e-04,-1.099362328587213e-04,-4.795349837161248e-04,-3.187739699991612e+02,-4.493518988843299e+01,4.616712645394276e+01,2.889866636241007e+02,
45,5.599999999987943e-03,-5.000000000000000e-04,-1.133819385087434e-04,-5.015786764986967e-04,-3.143336737802682e+02,-4.463020425429609e+01,4.641886347171422e+01,2.852346490494617e+02,
46,5.733333333321013e-03,-5.000000000000000e-04,-1.168780200552271e-04,-5.240386873040052e-04,-3.099025623845686e+02,-4.431962057018046e+01,4.663541005873250e+01,2.814848927885282e+02,
47,5.866666666654085e-03,-5.000000000000000e-04,-1.204248724104677e-04,-5.469095293508231e-04,-3.054809136048519e+02,-4.400317166966902e+01,4.681734843306853e+01,2.777374047274430e+02,
48,5.999999999987155e-03,-5.000000000000000e-04,-1.240228398036011e-04,-5.701857209705377e-04,-3.010689883724090e+02,-4.368060538665208e+01,4.696525919937650e+01,2.739921932878401e+02,
49,6.133333333320226e-03,-5.000000000000000e-04,-1.276722164937272e-04,-5.938617858188052e-04,-2.966670310560494e+02,-4.335168428271783e+01,4.707972112636520e+01,2.702492654499517e+02,
50,6.266666666653297e-03,-5.000000000000000e-04,-1.313732474820376e-04,-6.179322530746951e-04,-2.922752697610635e+02,-4.301618537663282e+01,4.716131093576483e+01,2.665086267738519e+02,
51,6.399999999986368e-03,-5.000000000000000e-04,-1.351261292228814e-04,-6.423916576275010e-04,-2.878939166327335e+02,-4.267389987412457e+01,4.721060310017347e+01,2.627702814235676e+02,
52,6.533333333319439e-03,-5.000000000000000e-04,-1.389310103336183e-04,-6.672345402514178e-04,-2.835231681507821e+02,-4.232463289578264e+01,4.722816965489115e+01,2.590342321874890e+02,
53,6.666666666652510e-03,-5.000000000000000e-04,-1.427879923031895e-04,-6.924554477682638e-04,-2.791632054378805e+02,-4.196820321277946e+01,4.721458001670794e+01,2.553004805032340e+02,
54,6.799999999985581e-03,-5.000000000000000e-04,-1.466971301993003e-04,-7.180489331984604e-04,-2.748141945448085e+02,-4.160444296784516e+01,4.717040081669592e+01,2.515690264786584e+02,
55,6.933333333318652e-03,-5.000000000000000e-04,-1.506584333741392e-04,-7.440095559004265e-04,-2.704762867568487e+02,-4.123319741544186e+01,4.709619573920918e+01,2.478398689138128e+02,
56,7.066666666651722e-03,-5.000000000000000e-04,-1.546718661685226e-04,-7.703318816986047e-04,-2.661496188884191e+02,-4.085432465259709e+01,4.699252537309371e+01,2.441130053245198e+02,
57,7.199999999984794e-03,-5.000000000000000e-04,-1.587373486144223e-04,-7.970104830002969e-04,-2.618343135733651e+02,-4.046769535057375e+01,4.685994707272581e+01,2.403884319638316e+02,
58,7.333333333317865e-03,-5.000000000000000e-04,-1.628547571357847e-04,-8.240399389014895e-04,-2.575304795613652e+02,-4.007319249263945e+01,4.669901482658489e+01,2.366661438448360e+02,
59,7.466666666650935e-03,-5.000000000000000e-04,-1.670239252475631e-04,-8.514148352818754e-04,-2.532382120071937e+02,-3.967071111059441e+01,4.651027913695033e+01,2.329461347625392e+02,
60,7.599999999984006e-03,-5.000000000000000e-04,-1.712446442529208e-04,-8.791297648892400e-04,-2.489575927616912e+02,-3.926015802459119e+01,4.629428690743767e+01,2.292283973167220e+02,
61,7.733333333317077e-03,-5.000000000000000e-04,-1.755166639385392e-04,-9.071793274134096e-04,-2.446886906563533e+02,-3.884145158165666e+01,4.605158133951279e+01,2.255129229338185e+02,
62,7.866666666650150e-03,-5.000000000000000e-04,-1.798396932679618e-04,-9.355581295499419e-04,-2.404315617907683e+02,-3.841452140115929e+01,4.578270183830551e+01,2.217997018894247e+02,
63,7.999999999983218e-03,-5.000000000000000e-04,-1.842134010729434e-04,-9.642607850537507e-04,-2.361862498160277e+02,-3.797930811865035e+01,4.548818392478634e+01,2.180887233309607e+02,
64,8.133333333316652e-03,-5.000000000000000e-04,-1.886374167427768e-04,-9.932819147829154e-04,-2.319527862115679e+02,-3.753576313121987e+01,4.516855915946093e+01,2.143799752999133e+02,
65,8.266666666650083e-03,-5.000000000000000e-04,-1.931113309114572e-04,-1.022616146732475e-03,-2.277311905668736e+02,-3.708384834897092e+01,4.482435506970563e+01,2.106734447537474e+02,
66,8.399999999983516e-03,-5.000000000000000e-04,-1.976346961428186e-04,-1.052258116059175e-03,-2.235214708559885e+02,-3.662353594630154e+01,4.445609508953574e+01,2.069691175899075e+02,
67,8.533333333316948e-03,-5.000000000000000e-04,-2.022070276134443e-04,-1.082202465096552e-03,-2.193236237092318e+02,-3.615480811454106e+01,4.406429850165848e+01,2.032669786663217e+02,
68,8.666666666650381e-03,-5.000000000000000e-04,-2.068278037934271e-04,-1.112443843360947e-03,-2.151376346865415e+02,-3.567765682151727e+01,4.364948039256666e+01,1.995670118268028e+02,
69,8.799999999983810e-03,-5.000000000000000e-04,-2.114964671248913e-04,-1.142976907548531e-03,-2.109634785411072e+02,-3.519208356737414e+01,4.321215160961311e+01,1.958691999216335e+02,
70,8.933333333317245e-03,-5.000000000000000e-04,-2.162124246983099e-04,-1.173796321523528e-03,-2.068011194883417e+02,-3.469809914993957e+01,4.275281872805577e+01,1.921735248320549e+02,
71,9.066666666650678e-03,-5.000000000000000e-04,-2.209750489265548e-04,-1.204896756297818e-03,-2.026505114621024e+02,-3.419572342576957e+01,4.227198402513960e+01,1.884799674927085e+02,
72,9.199999999984110e-03,-5.000000000000000e-04,-2.257836782166890e-04,-1.236272890002086e-03,-1.985115983812380e+02,-3.368498508161366e+01,4.177014545757021e+01,1.847885079165103e+02,
73,9.333333333317543e-03,-5.000000000000000e-04,-2.306376176395024e-04,-1.267919407848704e-03,-1.943843144000066e+02,-3.316592140191674e+01,4.124779664887023e+01,1.810991252171935e+02,
74,9.466666666650974e-03,-5.000000000000000e-04,-2.355361395967466e-04,-1.299831002086506e-03,-1.902685841609163e+02,-3.263857804117441e+01,4.070542688123912e+01,1.774117976337692e+02,
75,9.599999999984407e-03,-5.000000000000000e-04,-2.404784844861135e-04,-1.332002371947638e-03,-1.861643230492590e+02,-3.210300880324732e+01,4.014352109335412e+01,1.737265025558813e+02,
76,9.733333333317837e-03,-5.000000000000000e-04,-2.454638613639173e-04,-1.364428223586659e-03,-1.820714374364079e+02,-3.155927541728157e+01,3.956255988494335e+01,1.700432165488252e+02,
77,9.866666666651270e-03,-5.000000000000000e-04,-2.504914486055123e-04,-1.397103270012062e-03,-1.779898249248316e+02,-3.100744731934130e+01,3.896301952448562e+01,1.663619153785647e+02,
78,9.999999999984703e-03,-5.000000000000000e-04,-2.555603945634406e-04,-1.430022231010356e-03,-1.739193745895354e+02,-3.044760144023192e+01,3.834537196725154e+01,1.626825740386250e+02,
79,1.013333333331814e-02,-5.000000000000000e-04,-2.606698182233253e-04,-1.463179833062936e-03,-1.698599672138690e+02,-2.987982198764585e+01,3.771008487324314e+01,1.590051667781375e+02,
80,1.026666666665157e-02,-5.000000000000000e-04,-2.658188098575086e-04,-1.496570809255852e-03,-1.658114755308783e+02,-2.930420024337739e+01,3.705762163201432e+01,1.553296671293147e+02,
81,1.039999999998500e-02,-5.000000000000000e-04,-2.710064316764931e-04,-1.530189899182677e-03,-1.617737644446705e+02,-2.872083435017570e+01,3.638844139694534e+01,1.516560479371865e+02,
82,1.053333333331843e-02,-5.000000000000000e-04,-2.762317184781420e-04,-1.564031848840623e-03,-1.577466912678875e+02,-2.812982911212906e+01,3.570299911619164e+01,1.479842813905179e+02,
83,1.066666666665187e-02,-5.000000000000000e-04,-2.814936782947055e-04,-1.598091410520083e-03,-1.537301059426977e+02,-2.753129579138141e+01,3.500174557461392e+01,1.443143390543295e+02,
84,1.079999999998530e-02,-5.000000000000000e-04,-2.867912930377067e-04,-1.632363342687725e-03,-1.497238512667290e+02,-2.692535191327513e+01,3.428512743751890e+01,1.406461919039682e+02,
85,1.093333333331873e-02,-5.000000000000000e-04,-2.921235191406670e-04,-1.666842409863380e-03,-1.457277631106683e+02,-2.631212106854062e+01,3.355358729963522e+01,1.369798103628069e+02,
86,1.106666666665216e-02,-5.000000000000000e-04,-2.974892881997547e-04,-1.701523382490777e-03,-1.417416706333642e+02,-2.569173272100450e+01,3.280756373833856e+01,1.333151643409073e+02,
87,1.119999999998559e-02,-5.000000000000000e-04,-3.028875076123411e-04,-1.736401036802378e-03,-1.377653964985475e+02,-2.506432201893212e+01,3.204749136867805e+01,1.296522232781289e+02,
88,1.133333333331903e-02,-5.000000000000000e-04,-3.083170612135384e-04,-1.771470154678407e-03,-1.337987570842658e+02,-2.443002960849820e+01,3.127380090646832e+01,1.259909561921743e+02,
89,1.146666666665246e-02,-5.000000000000000e-04,-3.137768099107278e-04,-1.806725523500261e-03,-1.298415626895915e+02,-2.378900144884960e+01,3.048691923170879e+01,1.223313317293826e+02,
90,1.159999999998589e-02,-5.000000000000000e-04,-3.192655923161638e-04,-1.842161935998447e-03,-1.258936177455271e+02,-2.314138863393200e+01,2.968726945808488e+01,1.186733182265900e+02,
91,1.173333333331932e-02,-5.000000000000000e-04,-3.247822253776256e-04,-1.877774190095194e-03,-1.219547210168158e+02,-2.248734721219966e+01,2.887527100447168e+01,1.150168837776175e+02,
92,1.186666666665276e-02,-5.000000000000000e-04,-3.303255050072726e-04,-1.913557088741884e-03,-1.180246658124119e+02,-2.182703801835031e+01,2.805133967517353e+01,1.113619963160353e+02,
93,1.199999999998619e-02,-5.000000000000000e-04,-3.358942067086823e-04,-1.949505439751459e-03,-1.141032401937806e+02,-2.116062650201291e+01,2.721588773965743e+01,1.077086237108603e+02,
94,1.213333333331998e-02,-5.000000000000000e-04,-3.414870862022489e-04,-1.985614055626085e-03,-1.101902271936462e+02,-2.048828256789144e+01,2.636932402403466e+01,1.040567338886826e+02,
95,1.226666666665377e-02,-5.000000000000000e-04,-3.471028800489526e-04,-2.021877753379744e-03,-1.062854050460121e+02,-1.981018042386148e+01,2.551205400360883e+01,1.004062949788688e+02,
96,1.239999999998757e-02,-5.000000000000000e-04,-3.527403062728031e-04,-2.058291354357011e-03,-1.023885474279140e+02,-1.912649843466903e+01,2.464447990381734e+01,9.675727549632721e+01,
97,1.253333333332136e-02,-5.000000000000000e-04,-3.583980649820095e-04,-2.094849684047368e-03,-9.849942370438069e+01,-1.843741897864910e+01,2.376700079901248e+01,9.310964455213060e+01,
98,1.266666666665516e-02,-5.000000000000000e-04,-3.640748389890692e-04,-2.131547571896156e-03,-9.461779914445171e+01,-1.774312828687913e+01,2.288001270158396e+01,8.946337208242650e+01,
99,1.279999999998895e-02,-5.000000000000000e-04,-3.697692944298034e-04,-2.168379851112779e-03,-9.074343504964887e+01,-1.704381623961227e+01,2.198390860798283e+01,8.581842904342436e+01,
100,1.293333333332274e-02,-5.000000000000000e-04,-3.754800813809104e-04,-2.205341358477401e-03,-8.687608866231014e+01,-1.633967606092900e+01,2.107907845851243e+01,8.217478747957168e+01,
101,1.306666666665654e-02,-5.000000000000000e-04,-3.812058344748627e-04,-2.242426934147598e-03,-8.301551255074807e+01,-1.563090376208968e+01,2.016590892021023e+01,7.853242026012821e+01,
102,1.319999999999033e-02,-5.000000000000000e-04,-3.869451735090709e-04,-2.279631421466484e-03,-7.916145307006337e+01,-1.491769717681830e+01,1.924478284864811e+01,7.489130015453958e+01,
103,1.333333333332413e-02,-5.000000000000000e-04,-3.926967040434281e-04,-2.316949666773194e-03,-7.531364721500789e+01,-1.420025430247308e+01,1.831607824878180e+01,7.125139776133415e+01,
104,1.346666666665792e-02,-5.000000000000000e-04,-3.984590179752959e-04,-2.354376519213567e-03,-7.147181690159225e+01,-1.347877056377627e+01,1.738016650755503e+01,6.761267761937418e+01,
105,1.359999999999171e-02,-5.000000000000000e-04,-4.042306940741604e-04,-2.391906830542119e-03,-6.763565983582839e+01,-1.275343479188864e+01,1.643740976886899e+01,6.397509191406048e+01,
106,1.373333333332551e-02,-5.000000000000000e-04,-4.100102984499314e-04,-2.429535454891681e-03,-6.380483656338562e+01,-1.202442398239470e+01,1.548815766307105e+01,6.033857172855709e+01,
107,1.386666666665930e-02,-5.000000000000000e-04,-4.157963849227156e-04,-2.467257248459865e-03,-5.997895555211431e+01,-1.129189820073277e+01,1.453274453609617e+01,5.670301763171382e+01,
108,1.399999999999309e-02,-5.000000000000000e-04,-4.215874952671373e-04,-2.505067069015720e-03,-5.615756339381772e+01,-1.055599966860095e+01,1.357149032151549e+01,5.306829573646549e+01,
109,1.413333333332689e-02,-5.000000000000000e-04,-4.273821593407041e-04,-2.542959775061463e-03,-5.234015824479681e+01,-9.816865443485138e+00,1.260471199937648e+01,4.943425420712833e+01,
110,1.426666666666068e-02,-5.000000000000000e-04,-4.331788952124632e-04,-2.580930224400490e-03,-4.852626411624456e+01,-9.074671736621536e+00,1.163275885243084e+01,4.580079099058401e+01,
111,1.439999999999447e-02,-5.000000000000000e-04,-4.389762096468866e-04,-2.618973271801744e-03,-4.471563401607563e+01,-8.329739890360802e+00,1.065609285855369e+01,4.216802759636980e+01,
112,1.453333333332827e-02,-5.000000000000000e-04,-4.447725997576977e-04,-2.657083765527503e-03,-4.090867520503457e+01,-7.582734986512079e+00,9.675442089214904e+00,3.853667097629919e+01,
113,1.466666666666206e-02,-5.000000000000000e-04,-4.505665573469672e-04,-2.695256542953555e-03,-3.710719415303689e+01,-6.834969556352107e+00,8.692040393905900e+00,3.490865002931643e+01,
114,1.479999999999586e-02,-5.000000000000000e-04,-4.563565783063201e-04,-2.733486426908154e-03,-3.331529985704624e+01,-6.088606544661157e+00,7.707907143897922e+00,3.128801941450569e+01,
115,1.493333333332965e-02,-5.000000000000000e-04,-4.621411790716181e-04,-2.771768227202123e-03,-2.953992029723248e+01,-5.346322793529921e+00,6.725856405957953e+00,2.768174015024029e+01,
116,1.506666666666344e-02,-5.000000000000000e-04,-4.679189192208368e-04,-2.810096757377606e-03,-2.578738622278782e+01,-4.607830758950120e+00,5.748579512832682e+00,2.409892601978802e+01,
117,1.519999999999724e-02,-5.000000000000000e-04,-4.736884092022265e-04,-2.848466879149302e-03,-2.205312707086980e+01,-3.862215898139114e+00,4.774526500713131e+00,2.054491816771792e+01,
118,1.533333333333103e-02,-5.000000000000000e-04,-4.794482559580594e-04,-2.886873581988691e-03,-1.828195544566029e+01,-3.061130133252714e+00,3.790225237695957e+00,1.700402165961620e+01,
119,1.546666666666482e-02,-5.000000000000000e-04,-4.851967607099988e-04,-2.925312001367784e-03,-1.434028408255544e+01,-2.118478088612209e+00,2.755966101987309e+00,1.340723455358334e+01,
120,1.559999999999862e-02,-5.000000000000000e-04,-4.909312952559934e-04,-2.963776975811691e-03,-1.007847050510874e+01,-1.011181872634477e+00,1.631599994055881e+00,9.636607147072541e+00,
121,1.573333333333242e-02,-5.000000000000000e-04,-4.966477470006237e-04,-3.002261334128098e-03,-5.783450251497150e+00,-1.455519266681453e-01,4.974047086290203e-01,5.724992864430050e+00,
122,1.586666666666621e-02,-5.000000000000000e-04,-5.023425292824105e-04,-3.040752819125137e-03,-2.790994266143599e+00,-5.263902387304114e-01,-2.100689565547217e-01,2.303247113752231e+00,
123,1.600000000000000e-02,-4.000000000004066e-04,-4.791626143317981e-04,-3.083490170908746e-03,-2.911997540154352e+00,-2.014705731902819e+00,-9.746245093164747e-01,2.145857480308704e+00,
124,1.600000000000000e-02,-3.000000000008132e-04,-4.503191006490787e-04,-3.087748895857787e-03,-5.413580845645150e+00,-5.557790830981238e+00,-2.835880515197235e+00,5.673594073052106e+00,
125,1.600000000000000e-02,-2.000000000010842e-04,-4.214893223343079e-04,-3.092024072290491e-03,-1.090457285414240e+01,-1.399242209439462e+01,-5.508833098122193e+00,1.144219303028892e+01,
126,1.600000000000000e-02,-1.000000000012198e-04,-3.926618647827111e-04,-3.096334982687115e-03,-1.875282974368040e+01,-2.696916386072054e+01,-9.217708056320088e+00,2.018347625086002e+01,
127,1.600000000000000e-02,-1.355361135824129e-15,-3.638120359510936e-04,-3.100703483623603e-03,8.125183551868750e+00,2.066976384147547e+01,-1.482472981530762e+01,3.219405148517149e+01,
128,1.600000000000000e-02,9.999999999878032e-05,-3.350367922304632e-04,-3.104817480866721e-03,9.941658383098739e+00,3.640193327811161e+01,-4.265755318757785e+00,2.780166939731659e+01,
129,1.600000000000000e-02,1.999999999989157e-04,-3.062115962407363e-04,-3.108992098525718e-03,7.232525002844644e+00,1.943082602436730e+01,-1.442680757082683e+00,1.253490561907457e+01,
130,1.600000000000000e-02,2.999999999991868e-04,-2.773920421617311e-04,-3.113207983667266e-03,2.433827574190658e+00,7.571805028695623e+00,-1.325864393966662e+00,5.781909536455552e+00,
131,1.600000000000000e-02,3.999999999995934e-04,-2.485617696602942e-04,-3.117447439444966e-03,1.558629611622702e+00,2.755308091026044e+00,-8.247269462258886e-01,2.037826667406091e+00,
132,1.586666666666649e-02,5.000000000000000e-04,-2.140534393507063e-04,-3.083234436927954e-03,1.577005508479155e+00,1.336561590193814e+00,-1.046679018993782e+00,2.107121532576502e+00,
133,1.573333333333297e-02,5.000000000000000e-04,-2.083939824785327e-04,-3.044748326171840e-03,4.108448494357573e+00,1.220589251203511e+00,-2.540450501270404e+00,5.844252390673296e+00,
134,1.559999999999946e-02,5.000000000000000e-04,-2.027567465352792e-04,-3.006246980867065e-03,8.902872584195908e+00,2.013436399818064e+00,-3.949756632703276e+00,1.048172890171029e+01,
135,1.546666666666594e-02,5.000000000000000e-04,-1.971482968469133e-04,-2.967744928277308e-03,1.408745278008309e+01,3.159415649250200e+00,-5.164332329257469e+00,1.503673199737622e+01,
136,1.533333333333243e-02,5.000000000000000e-04,-1.915696194709094e-04,-2.929253776470778e-03,1.882991198960477e+01,4.222802720175173e+00,-6.250377428273014e+00,1.922593335036079e+01,
137,1.519999999999892e-02,5.000000000000000e-04,-1.860205873688545e-04,-2.890781611706679e-03,2.311171485578414e+01,5.140434791032122e+00,-7.280075702106194e+00,2.312930859492651e+01,
138,1.506666666666540e-02,5.000000000000000e-04,-1.805014719056867e-04,-2.852334600208237e-03,2.711222750200971e+01,5.953617725235566e+00,-8.284985387181514e+00,2.687472230831506e+01,
139,1.493333333333189e-02,5.000000000000000e-04,-1.750131257085251e-04,-2.813918127064970e-03,3.098170268924733e+01,6.722003818373608e+00,-9.279469678518005e+00,3.054451209896160e+01,
140,1.479999999999837e-02,5.000000000000000e-04,-1.695567462508699e-04,-2.775537350995786e-03,3.479499286037824e+01,7.470543411431848e+00,-1.026835895916562e+01,3.418160792802372e+01,
141,1.466666666666486e-02,5.000000000000000e-04,-1.641337140497680e-04,-2.737197380227815e-03,3.858787390572154e+01,8.210979160642841e+00,-1.125345233012747e+01,3.780630227540636e+01,
142,1.453333333333135e-02,5.000000000000000e-04,-1.587454955773349e-04,-2.698903331952661e-03,4.237563699220253e+01,8.947311447172593e+00,-1.223512587523227e+01,4.142760154143144e+01,
143,1.439999999999783e-02,5.000000000000000e-04,-1.533935948423546e-04,-2.660660344486360e-03,4.616465526837564e+01,9.680794223437770e+00,-1.321322331220369e+01,4.504918642926848e+01,
