"PointID","x","y","Temperature"
329, 1.564213524765440e-02, 6.999999999999997e-04, 3.630363793594952e+02
330, 1.569191857834502e-02, 6.999999999999997e-04, 3.626669002922326e+02
331, 1.574170190903564e-02, 6.999999999999997e-04, 3.622967742194153e+02
332, 1.579148523972627e-02, 6.999999999999997e-04, 3.619260080057867e+02
333, 1.584126857041689e-02, 6.999999999999997e-04, 3.615546097369224e+02
334, 1.589105190110751e-02, 6.999999999999997e-04, 3.611825877580691e+02
335, 1.594083523179813e-02, 6.999999999999997e-04, 3.608099512833684e+02
336, 1.599061856248876e-02, 6.999999999999997e-04, 3.604367110176049e+02
337, 1.604040189317937e-02, 6.999999999999997e-04, 3.600628798102746e+02
338, 1.609018522387000e-02, 6.999999999999997e-04, 3.596884735065994e+02
339, 1.613996855456062e-02, 6.999999999999997e-04, 3.593135122826621e+02
340, 1.618975188525124e-02, 6.999999999999997e-04, 3.589380214329935e+02
341, 1.623953521594186e-02, 6.999999999999997e-04, 3.585620329063472e+02
342, 1.628931854663249e-02, 6.999999999999997e-04, 3.581855880858684e+02
343, 1.633910187732310e-02, 6.999999999999997e-04, 3.578087412814600e+02
344, 1.638888520801373e-02, 6.999999999999997e-04, 3.574315653713412e+02
345, 1.643866853870435e-02, 6.999999999999997e-04, 3.570541573493871e+02
346, 1.648845186939497e-02, 6.999999999999997e-04, 3.566766484509662e+02
347, 1.653823520008559e-02, 6.999999999999997e-04, 3.562992156930352e+02
348, 1.658801853077621e-02, 6.999999999999997e-04, 3.559220970483680e+02
349, 1.663780186146684e-02, 6.999999999999997e-04, 3.555456119686091e+02
350, 1.668758519215745e-02, 6.999999999999997e-04, 3.551701905952588e+02
351, 1.673736852284808e-02, 6.999999999999997e-04, 3.547964110324863e+02
352, 1.678715185353870e-02, 6.999999999999997e-04, 3.544250462912215e+02
353, 1.683693518422932e-02, 6.999999999999997e-04, 3.540571222001768e+02
354, 1.688671851491994e-02, 6.999999999999997e-04, 3.536939868081647e+02
355, 1.693650184561057e-02, 6.999999999999997e-04, 3.533373862160574e+02
356, 1.698628517630119e-02, 6.999999999999997e-04, 3.529895334688641e+02
357, 1.703606850699181e-02, 6.999999999999997e-04, 3.526531672425496e+02
358, 1.708585183768243e-02, 6.999999999999997e-04, 3.523315748812614e+02
359, 1.713563516837305e-02, 6.999999999999997e-04, 3.520284951330203e+02
360, 1.718541849906367e-02, 6.999999999999997e-04, 3.517479997330137e+02
361, 1.723520182975430e-02, 6.999999999999997e-04, 3.514941826072931e+02
362, 1.728498516044492e-02, 6.999999999999997e-04, 3.512706457187851e+02
363, 1.733476849113554e-02, 6.999999999999997e-04, 3.510799061867777e+02
364, 1.738455155969614e-02, 7.000418193344659e-04, 3.509240612925508e+02
