"PointID","x","y","Displacement_1","Displacement_2","Velocity_1","Velocity_2","Acceleration_1","Acceleration_2","Sxx","Syy","Sxy","Von_Mises_Stress"
28,2.257499999993848e-02,3.000000000000000e-04,3.724707730505386e-07,-1.098136490752185e-05,2.902479403022903e-04,-1.044005701551591e-02,-6.032150809090383e-03,-2.752459602558783e-03,2.358452686634290e+00,4.556547670311758e-01,1.255696615961721e-02,1.902963644540398e+00,
29,2.354999999993549e-02,3.000000000000000e-04,3.879971367787316e-07,-1.224020416127429e-05,2.974778508863601e-04,-1.142362738038460e-02,-6.994969810767056e-03,-2.489986256453320e-03,2.204713413085925e+00,4.264203689883172e-01,1.262805915074594e-02,1.778472384434910e+00,
30,2.452499999993251e-02,3.000000000000000e-04,4.023158728624583e-07,-1.355051495661439e-05,3.039364251045294e-04,-1.243357128380031e-02,-8.025112244939341e-03,-2.027858985101043e-03,2.051809259035701e+00,3.972782839728808e-01,1.253642271720201e-02,1.654720941736251e+00,
31,2.549999999992953e-02,3.000000000000000e-04,4.154420814362494e-07,-1.490858751465006e-05,3.096457502816669e-04,-1.346771087751310e-02,-9.116184309247764e-03,-1.366930337227866e-03,1.901497301002055e+00,3.689023004250602e-01,1.232239095305254e-02,1.532793137076493e+00,
32,2.647499999993088e-02,3.000000000000000e-04,4.274025265087211e-07,-1.631077698400960e-05,3.146309716799993e-04,-1.452393154266452e-02,-1.026005660264876e-02,-5.188326542925892e-04,1.754356616962559e+00,3.406340436837834e-01,1.207798940393479e-02,1.413928932269981e+00,
33,2.744999999993224e-02,3.000000000000000e-04,4.382264000120958e-07,-1.775352088019546e-05,3.189201935074029e-04,-1.560018800981665e-02,-1.144731220458765e-02,4.943789378181532e-04,1.610983261949422e+00,3.134325437243624e-01,1.180955448822890e-02,1.297765667859652e+00,
34,2.842499999993359e-02,3.000000000000000e-04,4.479459755485956e-07,-1.923334157119580e-05,3.225443295579632e-04,-1.669451072365138e-02,-1.266797141502737e-02,1.641102013740063e-03,1.471790364174335e+00,2.870130413213650e-01,1.147744768375136e-02,1.184999675935814e+00,
35,2.939999999993495e-02,3.000000000000000e-04,4.565998430328283e-07,-2.074686959261869e-05,3.255367455018692e-04,-1.780501200266960e-02,-1.391240789399390e-02,2.882054762139562e-03,1.337223546761604e+00,2.615191477615532e-01,1.113373258003814e-02,1.075934846555644e+00,
36,3.037499999993630e-02,3.000000000000000e-04,4.642277573728900e-07,-2.229085193181725e-05,3.279328349568833e-04,-1.892989176314447e-02,-1.517224180848020e-02,4.172777530725084e-03,1.206898917491419e+00,2.364401084454849e-01,1.083530488882684e-02,9.707007342033833e-01,
37,3.134999999993766e-02,3.000000000000000e-04,4.708663907216124e-07,-2.386214606132336e-05,3.297696082511540e-04,-2.006744282958061e-02,-1.644105041201510e-02,5.466453552512150e-03,1.080611560081423e+00,2.126204131105250e-01,1.059331839259114e-02,8.682496788356003e-01,
38,3.232499999993901e-02,3.000000000000000e-04,4.765489675764316e-07,-2.545771278562693e-05,3.310852676534841e-04,-2.121605588306288e-02,-1.771481423624396e-02,6.716478234264467e-03,9.574751605918177e-01,1.888962992790387e-01,1.039014479429867e-02,7.688597313504160e-01,
39,3.329999999994037e-02,3.000000000000000e-04,4.813059287021972e-07,-2.707460001986523e-05,3.319188216527421e-04,-2.237422384839326e-02,-1.899202811609830e-02,7.878559984923733e-03,8.377192281815311e-01,1.664397051527101e-01,1.017884428512900e-02,6.715881427792818e-01,
40,3.427499999994173e-02,3.000000000000000e-04,4.851688609360563e-07,-2.870994423978757e-05,3.323097224452956e-04,-2.354054581666210e-02,-2.027355088565722e-02,8.912038639862313e-03,7.210386365678574e-01,1.439253951651446e-01,9.948460369083062e-03,5.774561289459196e-01,
41,3.524999999994308e-02,3.000000000000000e-04,4.881717414855657e-07,-3.036097384810073e-05,3.322975063615787e-04,-2.471373025699038e-02,-2.156237153107306e-02,9.780897772694516e-03,6.079203793815324e-01,1.222580691724593e-01,9.698754916048796e-03,4.860495272555054e-01,
