"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Grid_Velx","Grid_Vely","Pressure","Temperature","C<sub>p</sub>","Mach","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>"
20,5.999312407816973e-03,1.300114447152579e-03,1.171410768540559e+00,-1.554701199849204e-03,1.312237472024472e-03,7.157004977935617e+00,6.622793918991711e-05,-3.510745189587092e-05,2.862801284494213e+00,8.513582259740367e-03,-5.392100222510561e-01,9.389377343846931e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
21,4.498666207152408e-02,1.607550319978796e-03,1.174766520272876e+00,-2.330123004566646e-02,-3.509922741141206e-02,7.183447777567670e+00,1.359285189437426e-03,-3.629108632012990e-02,2.873076939820127e+00,8.519734098789530e-03,-3.132488884684677e-01,1.938089799390544e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
22,4.598154085469188e-02,1.614316679573010e-03,1.175289905612835e+00,-2.326789968349710e-02,-2.272146284722142e-03,7.185224603448655e+00,1.299520624688244e-03,-3.699889862133079e-02,2.873996833211552e+00,8.518666661659497e-03,-2.930204799541034e-01,1.075074068530170e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
23,4.598863547472314e-02,6.202182366614380e-04,1.174927388852025e+00,6.828663329821394e-05,2.293492452676363e-03,7.181868534565925e+00,5.839377498335213e-04,-3.704370661007621e-02,2.872746517639806e+00,8.517587905144348e-03,-3.205148552729427e-01,1.055532342460628e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
24,4.599267129586593e-02,2.337659151558950e-05,1.174522207742612e+00,1.621952809369635e-02,6.365451032986978e-03,7.178609508584418e+00,1.204224561481698e-04,-3.705231550300663e-02,2.871392107168437e+00,8.516509099643603e-03,-3.502982720975353e-01,8.018706505155997e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
25,4.599776402431990e-02,-9.715672934392382e-04,1.175050259000721e+00,4.610787190049083e-02,3.031093220690725e-03,7.182460849111548e+00,-6.040913073122878e-04,-3.701164189726330e-02,2.872620929933255e+00,8.516324932182762e-03,-3.232765225010934e-01,2.125592888896180e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
26,4.500396046071680e-02,-9.768204023731454e-04,1.175504941349129e+00,4.368447876419219e-02,-2.549324924246281e-02,7.186043160002485e+00,-6.710402186999032e-04,-3.630240929675824e-02,2.873982006036207e+00,8.517064397062370e-03,-2.933465287797354e-01,2.325692677503230e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
27,6.000557217557006e-03,-1.299452105754589e-03,1.173555579909241e+00,-7.210909592004048e-04,-7.530054036639597e-04,7.176027131338683e+00,-6.599117392249929e-05,-3.525629226823306e-05,2.870410667288292e+00,8.520610596505475e-03,-3.718800847433588e-01,4.800923320256937e-04,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
28,6.002465304410210e-03,-4.996504484894503e-03,1.173493583046523e+00,-1.446406885453502e-03,-1.415636999664483e-02,7.175793140043750e+00,-1.951111261743344e-04,-1.013092774739075e-04,2.870282744554074e+00,8.520680999422374e-03,-3.746930991102140e-01,6.553002475655552e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
29,6.005711797755054e-03,-5.998193148109892e-03,1.173399856921665e+00,1.893452926801184e-02,-9.056504037727906e-03,7.175684566342378e+00,-3.180246686712920e-04,6.301587232226610e-05,2.870198739317297e+00,8.521112198024464e-03,-3.765403699599603e-01,9.666027166367554e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
30,5.003257143690697e-03,-6.000778154080230e-03,1.172861598958957e+00,1.569913802334246e-02,-2.680621770767440e-03,7.172382086629146e+00,-1.255715478480635e-04,1.083707626590817e-04,2.868909581693597e+00,8.521193729943120e-03,-4.048888800098389e-01,7.337877561236067e-03,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
31,-4.999588137766968e-03,-5.999906076437888e-03,1.171631511484785e+00,2.720812662879925e-01,-1.820112288426769e-01,7.171450657774358e+00,-1.369056578759235e-05,5.230162622828563e-06,2.850288453468348e+00,8.474773796469890e-03,-8.143665349752727e-01,1.513926929286754e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
32,4.594335053496515e-02,6.278084995901266e-03,1.177439516015584e+00,3.045228651440000e-02,-1.693971894344570e-02,7.198769756175062e+00,4.179290467544450e-03,-3.578021287148664e-02,2.879301642052343e+00,8.518809433669297e-03,-1.763680055233879e-01,1.599504065592738e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
33,4.992963468258644e-02,6.296697509007136e-03,1.177706790394047e+00,4.835127600452366e-02,1.348288339210759e-02,7.203085265472521e+00,3.105958930590610e-03,-3.734429982974893e-02,2.880806218015758e+00,8.521326618979329e-03,-1.432824572277104e-01,2.303186481867376e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
34,4.993278879669577e-02,5.300006730981516e-03,1.177420076850179e+00,2.386052945942219e-02,2.091088383143258e-02,7.201283751937856e+00,2.905487702552917e-03,-3.734003545854663e-02,2.880342518481144e+00,8.522029705665228e-03,-1.534791862199262e-01,1.456043957625005e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
35,4.995644339547793e-02,1.624513558743304e-03,1.176471173762829e+00,-3.858087813371343e-03,4.363735293587655e-02,7.192480797806633e+00,1.053258421724809e-03,-3.815996459063950e-02,2.876666071704845e+00,8.518017069701685e-03,-2.343240623388115e-01,2.012564464868297e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
36,4.996945355027935e-02,-9.621274932673886e-04,1.175950419735166e+00,2.870393189105346e-02,4.405439165408726e-02,7.187616409904646e+00,-3.965682985940244e-04,-3.819736581405244e-02,2.874576356190574e+00,8.515598620923005e-03,-2.802767993576232e-01,2.417012859611593e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
37,4.997654191960973e-02,-4.651718062844671e-03,1.176309214010021e+00,1.124562958350520e-01,3.759575084751701e-02,7.190573063856793e+00,-2.242676754540471e-03,-3.736179540409931e-02,2.873838721619552e+00,8.510816728572235e-03,-2.964973457557697e-01,5.450477091950182e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
38,4.600879165133018e-02,-5.656121055919050e-03,1.175819248273116e+00,1.339451463314792e-01,1.487253066855861e-02,7.189273594591431e+00,-3.525229068530866e-03,-3.580068452615271e-02,2.872620103413628e+00,8.510752781701172e-03,-3.232946976253145e-01,6.197468790182371e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
39,4.997683620088546e-02,-5.648437184389355e-03,1.176756587215775e+00,1.398247508668903e-01,3.661075923266913e-02,7.193945035799012e+00,-2.460386417107302e-03,-3.735565657486000e-02,2.874027355011886e+00,8.508139552179087e-03,-2.923493071296003e-01,6.642476660028644e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
40,-1.498329642467106e-02,-1.250316239722028e-02,1.188697297629074e+00,2.827597157860899e-01,-4.987882180966693e-02,7.281904173646748e+00,-3.896622264458471e-04,4.071772214798638e-04,2.898890862500361e+00,8.495538947831206e-03,2.543979477865113e-01,1.307241767473631e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
41,-1.499245431088025e-02,-6.002886354018512e-03,1.191065466245516e+00,2.463230733310268e-01,-3.969358838908569e-02,7.293573868609106e+00,-1.030361109852912e-04,2.430859083705529e-04,2.906976614472514e+00,8.502296587031125e-03,4.322032190965481e-01,1.133233222515819e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
42,-1.499535220522544e-02,5.997129406375743e-03,1.190784660303517e+00,2.484695272584626e-01,4.499291263323489e-02,7.291780287740306e+00,1.499562181021645e-04,1.795033105207126e-04,2.906002963342854e+00,8.501453166871510e-03,4.107926806745502e-01,1.147229997469400e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
43,-1.499213500461892e-02,1.249317511204284e-02,1.187950942226659e+00,2.860971854721743e-01,5.386783102722605e-02,7.276486830179672e+00,4.630611312967520e-04,2.319475925687507e-04,2.896325903327843e+00,8.493354814846778e-03,1.979946270886527e-01,1.326451676267745e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
44,-5.993600966644730e-03,1.249504001808904e-02,1.183340093490620e+00,3.341286934226157e-01,9.315306626765903e-02,7.252326442749028e+00,4.701593958919992e-04,2.356776174980424e-04,2.880595006930859e+00,8.480138971971599e-03,-1.479269781558002e-01,1.587844830194737e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
45,6.000874726895812e-03,1.248490468030764e-02,1.179312650780439e+00,3.875538949408954e-01,4.407213436907658e-02,7.231164626587116e+00,1.924707228547493e-03,1.767641478690220e-04,2.866664317104103e+00,8.467948898576863e-03,-4.542621332177910e-01,1.792896930505299e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
46,4.989040412559550e-02,1.276103321320116e-02,1.181329358737372e+00,2.661216633272792e-01,-6.746218853548753e-03,7.232056702476105e+00,5.530288520762261e-03,-3.485247415639996e-02,2.880824968305701e+00,8.495251105825583e-03,-1.428701393131957e-01,1.219584164884458e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
47,5.989259111986476e-02,1.277367269677526e-02,1.181296779433368e+00,2.878660088650629e-01,-7.693563191870729e-03,7.233951706267217e+00,3.773790737202770e-03,-3.594420495312244e-02,2.879540852479708e+00,8.491698571145066e-03,-1.711077804899740e-01,1.319593863251742e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
48,5.989641267164593e-02,6.291176879491288e-03,1.177785832567416e+00,1.156241715658686e-01,2.576728072103919e-02,7.204262844626973e+00,2.117809830884387e-03,-3.655079513967276e-02,2.879322208557869e+00,8.516365390949365e-03,-1.759157491213051e-01,5.436650674457607e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
49,5.992987307578620e-02,-5.654874636944388e-03,1.179493409936848e+00,1.170736136400116e-01,5.957034818082717e-02,7.210623854372216e+00,-1.736517365900567e-03,-3.671118476458795e-02,2.881323733559073e+00,8.509947544842323e-03,-1.319023169632962e-01,6.022098873493258e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
50,5.994936671178042e-02,-1.215336980450556e-02,1.183168955228525e+00,2.738363466887521e-01,3.439190309662078e-02,7.239454678057396e+00,-3.120368904145632e-03,-3.569230198492250e-02,2.882906423903308e+00,8.488171101809269e-03,-9.709903743831821e-02,1.262952085885915e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
51,4.997980239716775e-02,-1.215509882904365e-02,1.181337262159156e+00,3.025919630491726e-01,3.168769622951680e-02,7.230900791471999e+00,-4.956119708466114e-03,-3.487027883344517e-02,2.876688922964069e+00,8.482997587693537e-03,-2.338215643200636e-01,1.394852686920509e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
52,6.034642322311855e-03,-1.248782305452702e-02,1.181074381955095e+00,3.716678184853478e-01,-5.508997988775274e-02,7.242126751013605e+00,-1.889328433974258e-03,1.754548325224280e-04,2.872945030222671e+00,8.473842978340612e-03,-3.161495737535144e-01,1.723883003584664e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
53,-5.986975221117530e-03,-1.249650044204732e-02,1.184657934769472e+00,3.240552776662242e-01,-9.259655516486863e-02,7.260767345492721e+00,-4.404058610783280e-04,1.232971735264619e-04,2.885130779125678e+00,8.484043401906723e-03,-4.818558014139573e-02,1.540703411415263e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
54,-5.000000000000000e-02,-6.000000000000000e-02,1.186441253217792e+00,3.127637063995540e-01,-5.996860366580111e-06,7.269176803813876e+00,-6.938893903907228e-16,0.000000000000000e+00,2.891180880867794e+00,8.489055435528395e-03,8.485584697817164e-02,1.427222166537194e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
55,-5.000000000000000e-02,-1.250000000000000e-02,1.187755678591261e+00,2.954173767384152e-01,-2.426131331901260e-04,7.275912596440923e+00,-6.938893903907228e-16,-1.734723475976807e-16,2.895669847147160e+00,8.492826924437095e-03,1.835679853115244e-01,1.346275946180466e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
56,-5.000000000000000e-02,-6.000000000000000e-03,1.188092137848952e+00,2.931327568953109e-01,-1.628508994522005e-04,7.278195578207161e+00,-6.938893903907228e-16,-8.673617379884035e-17,2.896813555194520e+00,8.493775293679786e-03,2.087180666349062e-01,1.335411367306797e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
57,-5.000000000000000e-02,6.000000000000000e-03,1.188068475861089e+00,2.937453782585500e-01,2.669135718010497e-04,7.278144342555526e+00,-6.938893903907228e-16,8.673617379884035e-17,2.896732241186867e+00,8.493706032339478e-03,2.069299757755778e-01,1.338234712453911e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
58,-5.000000000000000e-02,1.250000000000000e-02,1.187610889418641e+00,2.967220286178865e-01,2.255257375473628e-04,7.275008288815974e+00,-6.938893903907228e-16,1.734723475976807e-16,2.895176234718454e+00,8.492414426499117e-03,1.727134733118457e-01,1.352419141644743e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
59,-5.000000000000000e-02,6.000000000000000e-02,1.186187179027608e+00,3.146291382666737e-01,2.345991673628728e-04,7.267519042995762e+00,-6.938893903907228e-16,0.000000000000000e+00,2.890316904057340e+00,8.488336397212385e-03,6.585704121249498e-02,1.436103363747121e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
60,-1.500000000000000e-02,6.000000000000000e-02,1.185296586210594e+00,3.289701863906881e-01,4.569909385747101e-04,7.263810299863830e+00,0.000000000000000e+00,0.000000000000000e+00,2.887263442637647e+00,8.485740053518648e-03,-1.288418855159724e-03,1.502921230080659e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
61,-6.000000000000000e-03,6.000000000000000e-02,1.184594731752251e+00,3.351836824212240e-01,-8.800601058735049e-05,7.259605309235480e+00,-8.673617379884035e-17,0.000000000000000e+00,2.884873930489360e+00,8.483740728756291e-03,-5.383366848537164e-02,1.532394367625949e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
62,6.000000000000000e-03,6.000000000000000e-02,1.183939117643896e+00,3.427776025026321e-01,-1.014969246862460e-06,7.256205529085754e+00,8.673617379884035e-17,0.000000000000000e+00,2.882633811825989e+00,8.481847342258698e-03,-1.030937630417115e-01,1.568155031456060e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
63,5.000000000000000e-02,6.000000000000000e-02,1.183412288212023e+00,3.486950493999759e-01,-2.505546334556255e-05,7.253495785297511e+00,6.938893903907228e-16,0.000000000000000e+00,2.880849560431896e+00,8.480370966789981e-03,-1.423293597189998e-01,1.596075523811294e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
64,6.000000000000000e-02,6.000000000000000e-02,1.183708311306613e+00,3.451691570058990e-01,-9.788138837825683e-06,7.254958471195890e+00,0.000000000000000e+00,0.000000000000000e+00,2.881853134106404e+00,8.481203672108297e-03,-1.202608260699245e-01,1.579463861268347e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
65,1.450000000000000e-01,6.000000000000000e-02,1.184925547449970e+00,3.245755238220779e-01,-3.110719095536866e-03,7.259755818474806e+00,-1.387778780781446e-15,0.000000000000000e+00,2.886119109285728e+00,8.485032937249287e-03,-2.645225059372035e-02,1.483436759636883e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
66,1.450000000000000e-01,1.250000000000000e-02,1.186491771766164e+00,2.861757129666214e-01,-1.175252681954028e-02,7.269913053521496e+00,-1.387778780781446e-15,1.734723475976807e-16,2.894137116986688e+00,8.497373688170941e-03,1.498633276660175e-01,1.306299492162034e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
67,1.450000000000000e-01,6.000000000000000e-03,1.183947281374379e+00,2.236189725542629e-01,-9.618537717437122e-03,7.235144084786295e+00,-1.387778780781446e-15,8.673617379884035e-17,2.885594763659705e+00,8.490501086780254e-03,-3.798258402670098e-02,1.023439453739856e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
68,1.450000000000000e-01,-6.000000000000000e-03,1.183051623351025e+00,1.977957136914968e-01,-2.896223544876169e-03,7.237656151423611e+00,-1.387778780781446e-15,-8.673617379884035e-17,2.888447105551425e+00,8.505328039804597e-03,2.474026793226372e-02,9.044099940131797e-02,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
69,1.450000000000000e-01,-1.250000000000000e-02,1.184901493631304e+00,2.495197289768849e-01,-6.514816663292070e-03,7.262293307196000e+00,-1.387778780781446e-15,-1.734723475976807e-16,2.894401252416893e+00,8.509554729560517e-03,1.556716522339628e-01,1.139117068324710e-01,1.820000000000000e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
