"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"
74	2.652886066609573e-01	4.464068827869205e-04	9.995476268082757e-01	6.095134338304584e-01	7.921016254757934e-05	4.506234576391731e+01	
75	2.652886066609573e-01	5.149911803136286e-04	1.000224374618686e+00	6.820279779578267e-01	1.871351626656700e-04	4.510903847158957e+01	
76	3.048000000000000e-01	5.149911803136286e-04	9.999902463519126e-01	6.586849730028578e-01	1.112071341996684e-04	4.509426939228666e+01	
77	3.048000000000000e-01	5.938885040160823e-04	1.000731555487838e+00	7.310576158298886e-01	2.271345323187814e-04	4.514436206428348e+01	
78	2.652886066609573e-01	5.149911803136286e-04	1.000224160523987e+00	6.820724137577229e-01	1.173523438179526e-04	4.510904303535490e+01	
79	2.652886066609573e-01	5.938885040160823e-04	1.001004870068409e+00	7.561484045755036e-01	2.382808878573688e-04	4.516207958375787e+01	
80	3.048000000000000e-01	5.938885040160823e-04	1.000731804100043e+00	7.311096212725441e-01	1.600425395524021e-04	4.514440529312915e+01	
81	3.048000000000000e-01	6.846788230193801e-04	1.001561046734603e+00	8.027538293191462e-01	2.838983355632003e-04	4.519904555051401e+01	
82	2.652886066609573e-01	5.938885040160823e-04	1.001005407258196e+00	7.562122918991677e-01	1.694724560416997e-04	4.516215130351163e+01	
83	2.652886066609573e-01	6.846788230193801e-04	1.001865349714762e+00	8.280564373919201e-01	2.955662474791713e-04	4.521871381097953e+01	
84	3.048000000000000e-01	6.846788230193801e-04	1.001562238137221e+00	8.028241900879297e-01	2.225581405231863e-04	4.519916511282545e+01	
85	3.048000000000000e-01	7.891802712491347e-04	1.002438993949600e+00	8.692926754697058e-01	3.433504757731735e-04	4.525431793674401e+01	
86	2.652886066609573e-01	6.846788230193801e-04	1.001866918949887e+00	8.281341518621971e-01	2.358527510994038e-04	4.521886558842593e+01	
87	2.652886066609573e-01	7.891802712491347e-04	1.002753722816569e+00	8.925979449582414e-01	3.549331310720189e-04	4.527387391091715e+01	
88	3.048000000000000e-01	7.891802712491347e-04	1.002441210736818e+00	8.693681674118203e-01	2.953587730971032e-04	4.525450571416455e+01	
89	3.048000000000000e-01	9.094855567210569e-04	1.003297847310207e+00	9.253856481366023e-01	3.994374730068357e-04	4.530427526690759e+01	
90	2.652886066609573e-01	7.891802712491347e-04	1.002756202868191e+00	8.926672994677495e-01	3.118332257956501e-04	4.527407694705153e+01	
91	2.652886066609573e-01	9.094855567210569e-04	1.003590907475946e+00	9.442367835251845e-01	4.108378719175762e-04	4.532093221035134e+01	
92	3.048000000000000e-01	9.094855567210569e-04	1.003300584749643e+00	9.254355443707850e-01	3.692685167351503e-04	4.530447306887044e+01	
93	3.048000000000000e-01	1.048003869350511e-03	1.004052550028757e+00	9.664791555414571e-01	4.458169175271019e-04	4.534279293765882e+01	
94	2.652886066609573e-01	9.094855567210569e-04	1.003593508277221e+00	9.442597952222045e-01	3.868018292362521e-04	4.532110693319770e+01	
95	2.652886066609573e-01	1.048003869350511e-03	1.004288880611778e+00	9.791607783269451e-01	4.575552913634679e-04	4.535419552095919e+01	
96	3.048000000000000e-01	1.048003869350511e-03	1.004054725512291e+00	9.664678338277428e-01	4.316258477190374e-04	4.534291450720080e+01	
97	3.048000000000000e-01	1.207509126514361e-03	1.004628201231985e+00	9.910397047208513e-01	4.781179483372704e-04	4.536654476185220e+01	
98	2.652886066609573e-01	1.048003869350511e-03	1.004290442456240e+00	9.791083063607203e-01	4.479935621606930e-04	4.535426266133138e+01	
99	2.652886066609573e-01	1.207509126514362e-03	1.004785036493139e+00	9.976154303152953e-01	4.905362218942575e-04	4.537219537780366e+01	
100	3.048000000000000e-01	1.207509126514361e-03	1.004628842508078e+00	9.909611775147890e-01	4.732461589720706e-04	4.536655044006635e+01	
101	3.048000000000000e-01	1.391195522511834e-03	1.004993934863866e+00	1.001923214383174e+00	4.956714284369304e-04	4.537720110045925e+01	
102	2.652886066609573e-01	1.207509126514362e-03	1.004784909274245e+00	9.975058334533744e-01	4.877192978754864e-04	4.537215592727236e+01	
103	2.652886066609573e-01	1.391195522511834e-03	1.005072690232198e+00	1.004300428162133e+00	5.083590314818379e-04	4.537874905063128e+01	
104	3.048000000000000e-01	1.391195522511834e-03	1.004993000545400e+00	1.001822318784526e+00	4.941000238442622e-04	4.537714001510032e+01	
105	3.048000000000000e-01	1.602741494338367e-03	1.005177588949153e+00	1.004938283268300e+00	5.022650617235979e-04	4.538013519243705e+01	
106	2.652886066609573e-01	1.391195522511834e-03	1.005071292626655e+00	1.004198502240443e+00	5.072598162377456e-04	4.537868110023757e+01	
107	2.652886066609573e-01	1.602741494338367e-03	1.005201301227780e+00	1.005528519605512e+00	5.148513392761751e-04	4.537993323837820e+01	
108	3.048000000000000e-01	1.602741494338367e-03	1.005175989226269e+00	1.004872490250711e+00	5.015937047754652e-04	4.538008392130515e+01	
109	3.048000000000000e-01	1.846383384728201e-03	1.005245453050698e+00	1.005252601154738e+00	5.041696065168801e-04	4.538042042702858e+01	
110	2.652886066609573e-01	1.602741494338367e-03	1.005199724210393e+00	1.005480824764127e+00	5.142476429158671e-04	4.537989841407767e+01	
111	2.652886066609573e-01	1.846383384728201e-03	1.005242598907082e+00	1.005494888715018e+00	5.168473079035943e-04	4.537989386886935e+01	
112	3.048000000000000e-01	1.846383384728201e-03	1.005244220579030e+00	1.005232944900377e+00	5.039663554521047e-04	4.538040423263183e+01	
113	3.048000000000000e-01	2.127000277613411e-03	1.005262010601340e+00	1.005209380830701e+00	5.056208120196472e-04	4.538036755177350e+01	
114	2.652886066609573e-01	1.846383384728201e-03	1.005241647438010e+00	1.005487550674666e+00	5.166752457403165e-04	4.537988932486190e+01	
115	2.652886066609573e-01	2.127000277613411e-03	1.005251235633413e+00	1.005458908864872e+00	5.186038565848655e-04	4.537986396087575e+01	
116	3.048000000000000e-01	2.127000277613411e-03	1.005261474479864e+00	1.005208550580038e+00	5.056077342587298e-04	4.538036717814555e+01	
117	3.048000000000000e-01	2.450211704885785e-03	1.005264035538644e+00	1.005201920851497e+00	5.074994534060490e-04	4.538035488351061e+01	
118	2.652886066609573e-01	2.127000277613411e-03	1.005250906395352e+00	1.005459990060953e+00	5.186036383820536e-04	4.537986530791543e+01	
119	2.652886066609573e-01	2.450211704885784e-03	1.005252151748712e+00	1.005453648619498e+00	5.208327244605186e-04	4.537986750582318e+01	
120	3.048000000000000e-01	2.450211704885785e-03	1.005263907408222e+00	1.005202191133400e+00	5.074987607227211e-04	4.538035528557972e+01	
121	3.048000000000000e-01	2.822490181099246e-03	1.005263893997152e+00	1.005199126713408e+00	5.096605158512819e-04	4.538034733719963e+01	
122	2.652886066609573e-01	2.450211704885784e-03	1.005252087169759e+00	1.005453714799415e+00	5.208391387743417e-04	4.537986769604236e+01	
123	2.652886066609573e-01	2.822490181099246e-03	1.005252203198875e+00	1.005445913129371e+00	5.233717129342555e-04	4.537987002222957e+01	
124	3.048000000000000e-01	2.822490181099246e-03	1.005263882199281e+00	1.005199060879664e+00	5.096573814357385e-04	4.538034735891684e+01	
125	3.048000000000000e-01	3.251290819693942e-03	1.005263766105672e+00	1.005196485703665e+00	5.121081221230704e-04	4.538033946927943e+01	
126	2.652886066609573e-01	2.822490181099246e-03	1.005252200924053e+00	1.005445974487085e+00	5.233772547830721e-04	4.537987021205905e+01	
127	2.652886066609573e-01	3.251290819693942e-03	1.005252367109854e+00	1.005438857265619e+00	5.262340290964720e-04	4.537987434757625e+01	
128	3.048000000000000e-01	3.251290819693942e-03	1.005263769421615e+00	1.005196493961698e+00	5.121056112923190e-04	4.538033956434474e+01	
129	3.048000000000000e-01	3.745200626387657e-03	1.005263678869106e+00	1.005194841490837e+00	5.148823583859249e-04	4.538033205343845e+01	
130	2.652886066609573e-01	3.251290819693942e-03	1.005252370882976e+00	1.005438933737631e+00	5.262420718665183e-04	4.537987457453146e+01	
131	2.652886066609573e-01	3.745200626387657e-03	1.005252574088114e+00	1.005432109515468e+00	5.294584267663162e-04	4.537988017237898e+01	
132	3.048000000000000e-01	3.745200626387657e-03	1.005263681054993e+00	1.005194851629364e+00	5.148791098083192e-04	4.538033217658415e+01	
133	3.048000000000000e-01	4.314110459431320e-03	1.005263579487735e+00	1.005193830833805e+00	5.180172245772055e-04	4.538032476318337e+01	
134	2.652886066609573e-01	3.745200626387657e-03	1.005252576877868e+00	1.005432157536723e+00	5.294683771878344e-04	4.537988041369443e+01	
135	2.652886066609573e-01	4.314110459431320e-03	1.005252796652865e+00	1.005425447435665e+00	5.330777269762938e-04	4.537988735043486e+01	
136	3.048000000000000e-01	4.314110459431320e-03	1.005263581944831e+00	1.005193854635271e+00	5.180131265751113e-04	4.538032493044599e+01	
137	3.048000000000000e-01	4.969413100340614e-03	1.005263471252561e+00	1.005193355491135e+00	5.215506460904080e-04	4.538031750795424e+01	
138	2.652886066609573e-01	4.314110459431320e-03	1.005252800393565e+00	1.005425468797813e+00	5.330900911862013e-04	4.537988761474495e+01	
139	2.652886066609573e-01	4.969413100340612e-03	1.005253040276060e+00	1.005418762545324e+00	5.371268424474214e-04	4.537989579856755e+01	
140	3.048000000000000e-01	4.969413100340614e-03	1.005263474309790e+00	1.005193391767813e+00	5.215455210752106e-04	4.538031772434968e+01	
141	3.048000000000000e-01	5.724231401597446e-03	1.005263355220395e+00	1.005193316607065e+00	5.255224765705409e-04	4.538031021704271e+01	
142	2.652886066609573e-01	4.969413100340612e-03	1.005253045014448e+00	1.005418748163722e+00	5.371420638975557e-04	4.537989608688148e+01	
143	2.652886066609573e-01	5.724231401597444e-03	1.005253304743495e+00	1.005411965946575e+00	5.416404855202942e-04	4.537990542927015e+01	
144	3.048000000000000e-01	5.724231401597446e-03	1.005263358930175e+00	1.005193364138584e+00	5.255161413213334e-04	4.538031048865557e+01	
145	3.048000000000000e-01	6.593681080123592e-03	1.005263232186489e+00	1.005193640005651e+00	5.299743130286062e-04	4.538030286723352e+01	
146	2.652886066609573e-01	5.724231401597444e-03	1.005253310654274e+00	1.005411908135161e+00	5.416590417256684e-04	4.537990574497999e+01	
147	2.652886066609573e-01	6.593681080123592e-03	1.005253589583737e+00	1.005405003995461e+00	5.466526412663796e-04	4.537991615560393e+01	
148	3.048000000000000e-01	6.593681080123592e-03	1.005263236694882e+00	1.005193696212268e+00	5.299665806220400e-04	4.538030319977481e+01	
149	3.048000000000000e-01	7.595173419133116e-03	1.005263103454779e+00	1.005194255066914e+00	5.349491517289043e-04	4.538029546500520e+01	
150	2.652886066609573e-01	6.593681080123592e-03	1.005253596858668e+00	1.005404895780887e+00	5.466750025933899e-04	4.537991650369738e+01	
151	2.652886066609573e-01	7.595173419133118e-03	1.005253893627665e+00	1.005397841500805e+00	5.521958508795005e-04	4.537992786888351e+01	
152	3.048000000000000e-01	7.595173419133116e-03	1.005263108911789e+00	1.005194315583922e+00	5.349398438221003e-04	4.538029586326834e+01	
153	3.048000000000000e-01	8.748763940160819e-03	1.005262970756630e+00	1.005195123121758e+00	5.404910889712489e-04	4.538028807757886e+01	
154	2.652886066609573e-01	7.595173419133118e-03	1.005253902460298e+00	1.005397676043771e+00	5.522224330429583e-04	4.537992825480696e+01	
155	2.652886066609573e-01	8.748763940160819e-03	1.005254214979808e+00	1.005390494702260e+00	5.583006396476947e-04	4.537994046770575e+01	
156	3.048000000000000e-01	8.748763940160819e-03	1.005262977326504e+00	1.005195185163720e+00	5.404800741621830e-04	4.538028854867537e+01	
157	3.048000000000000e-01	1.007755402764653e-02	1.005262836292583e+00	1.005196167981367e+00	5.466450920798497e-04	4.538028076398035e+01	
158	2.652886066609573e-01	8.748763940160819e-03	1.005254225556820e+00	1.005390268931389e+00	5.583317625891905e-04	4.537994090035466e+01	
159	2.652886066609573e-01	1.007755402764653e-02	1.005254551012786e+00	1.005382958685961e+00	5.649951905769239e-04	4.537995378435766e+01	
160	3.048000000000000e-01	1.007755402764653e-02	1.005262844146565e+00	1.005196226370197e+00	5.466322947508239e-04	4.538028131305040e+01	
161	3.048000000000000e-01	1.160815354886206e-02	1.005262702703382e+00	1.005197326755340e+00	5.534568455825353e-04	4.538027362414810e+01	
162	2.652886066609573e-01	1.007755402764653e-02	1.005254563499929e+00	1.005382668516470e+00	5.650309867228610e-04	4.537995427035841e+01	
163	2.652886066609573e-01	1.160815354886206e-02	1.005254898435109e+00	1.005375262120269e+00	5.723053512564903e-04	4.537996764376166e+01	
164	3.048000000000000e-01	1.160815354886206e-02	1.005262712012890e+00	1.005197377777650e+00	5.534423079935868e-04	4.538027425783289e+01	
165	3.048000000000000e-01	1.337121373344084e-02	1.005262572977986e+00	1.005198537704564e+00	5.609728107914680e-04	4.538026678091579e+01	
166	2.652886066609573e-01	1.160815354886206e-02	1.005254912961078e+00	1.005374905587560e+00	5.723457183586817e-04	4.537996818958447e+01	
167	2.652886066609573e-01	1.337121373344084e-02	1.005255253450299e+00	1.005367447313671e+00	5.802551988529127e-04	4.537998185324415e+01	
168	3.048000000000000e-01	1.337121373344084e-02	1.005262583910951e+00	1.005198575998685e+00	5.609567252006373e-04	4.538026750400726e+01	
169	3.048000000000000e-01	1.540204098376037e-02	1.005262450298734e+00	1.005199740845770e+00	5.692403105517675e-04	4.538026037096553e+01	
170	2.652886066609573e-01	1.337121373344084e-02	1.005255270095838e+00	1.005367020693674e+00	5.802997271679273e-04	4.537998246056665e+01	
171	2.652886066609573e-01	1.540204098376037e-02	1.005255612033695e+00	1.005359565123518e+00	5.888680337091359e-04	4.537999621458048e+01	
172	3.048000000000000e-01	1.540204098376037e-02	1.005262463018001e+00	1.005199758738008e+00	5.692230724331506e-04	4.538026118563384e+01	
173	3.048000000000000e-01	1.774130390812235e-02	1.005262337812902e+00	1.005200879689418e+00	5.783076059629987e-04	4.538025453237628e+01	
174	2.652886066609573e-01	1.540204098376037e-02	1.005255630826963e+00	1.005359061777432e+00	5.889159873855621e-04	4.537999687880366e+01	
175	2.652886066609573e-01	1.774130390812236e-02	1.005255970313915e+00	1.005351665739181e+00	5.981677813314478e-04	4.538001053838000e+01	
176	3.048000000000000e-01	1.774130390812235e-02	1.005262352483058e+00	1.005200865904345e+00	5.782898507556031e-04	4.538025543729869e+01	
177	3.048000000000000e-01	2.043584773551953e-02	1.005262238350748e+00	1.005201904980155e+00	5.882236257360204e-04	4.538024939085042e+01	
178	2.652886066609573e-01	1.774130390812236e-02	1.005255991242499e+00	1.005351074989570e+00	5.982181287871465e-04	4.538001124822838e+01	
179	2.652886066609573e-01	2.043584773551953e-02	1.005256325033121e+00	1.005343790111033e+00	6.081803938497520e-04	4.538002466404848e+01	
180	3.048000000000000e-01	2.043584773551953e-02	1.005262255155766e+00	1.005201844606910e+00	5.882062421091760e-04	4.538025038227183e+01	
181	3.048000000000000e-01	2.353963242116274e-02	1.005262154120861e+00	1.005202777584343e+00	5.990368828783499e-04	4.538024504372866e+01	
182	2.652886066609573e-01	2.043584773551953e-02	1.005256348078339e+00	1.005343097301634e+00	6.082319148844891e-04	4.538002540375130e+01	
183	2.652886066609573e-01	2.353963242116274e-02	1.005256674021860e+00	1.005335960138140e+00	6.189346160580045e-04	4.538003847939599e+01	
184	3.048000000000000e-01	2.353963242116274e-02	1.005262173294248e+00	1.005202653031430e+00	5.990209824929967e-04	4.538024611828731e+01	
185	3.048000000000000e-01	2.711481322892967e-02	1.005262086436936e+00	1.005203471331067e+00	6.107929243271788e-04	4.538024154587311e+01	
186	2.652886066609573e-01	2.353963242116274e-02	1.005256699217993e+00	1.005335147140013e+00	6.189860886104605e-04	4.538003923290439e+01	
187	2.652886066609573e-01	2.711481322892967e-02	1.005257016593963e+00	1.005328171140178e+00	6.304611942077264e-04	4.538005193756448e+01	
188	3.048000000000000e-01	2.711481322892967e-02	1.005262108301715e+00	1.005203263880707e+00	6.107797560718676e-04	4.538024270465353e+01	
189	3.048000000000000e-01	3.123298543008524e-02	1.005262035537837e+00	1.005203975143317e+00	6.235295737859888e-04	4.538023890066304e+01	
190	2.652886066609573e-01	2.711481322892967e-02	1.005257044109283e+00	1.005327216605531e+00	6.305116434713591e-04	4.538005269384574e+01	
191	2.652886066609573e-01	3.123298543008523e-02	1.005257353748659e+00	1.005320388657510e+00	6.427894638717794e-04	4.538006506639098e+01	
192	3.048000000000000e-01	3.123298543008524e-02	1.005262060549635e+00	1.005203666395911e+00	6.235203814541346e-04	4.538024015331639e+01	
193	3.048000000000001e-01	3.597661804415919e-02	1.005262000559679e+00	1.005204293503167e+00	6.372693060874519e-04	4.538023705870585e+01	
194	2.652886066609573e-01	3.123298543008523e-02	1.005257383974280e+00	1.005319267545833e+00	6.428384245255901e-04	4.538006582450172e+01	
195	2.652886066609574e-01	3.597661804415919e-02	1.005257688083967e+00	1.005312551082397e+00	6.559403591582098e-04	4.538007796561713e+01	
196	3.048000000000001e-01	3.597661804415919e-02	1.005262029340107e+00	1.005203866277692e+00	6.372651462768550e-04	4.538023842641896e+01	
197	3.048000000000000e-01	4.144070533355316e-02	1.005261979687248e+00	1.005204444587397e+00	6.520084082918512e-04	4.538023592540180e+01	
198	2.652886066609574e-01	3.597661804415919e-02	1.005257721708857e+00	1.005311233678701e+00	6.559880750448384e-04	4.538007873839550e+01	
199	2.652886066609574e-01	4.144070533355316e-02	1.005258023372644e+00	1.005304578624822e+00	6.699153402533773e-04	4.538009078959609e+01	
