"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
60, 3.261100053790000e-01, 4.266353989993056e-01, 1.526759942414585e-04, 0.000000000000000e+00, -1.443655256920152e-02, 4.773164809541013e+01, 0.000000000000000e+00, -9.444057655626068e+01
61, 3.113999962810000e-01, 4.265053975433054e-01, 1.527332112399768e-04, 0.000000000000000e+00, -1.444234896230342e-02, 4.823072786760214e+01, 0.000000000000000e+00, -9.444057655626068e+01
62, 2.968699932100000e-01, 4.264753977813055e-01, 1.521446423091880e-04, 0.000000000000000e+00, -1.438677378007325e-02, 4.844734497014313e+01, 0.000000000000000e+00, -9.444057655626068e+01
63, 2.825500071050000e-01, 4.265453997113057e-01, 1.511011754680508e-04, 0.000000000000000e+00, -1.428649515093692e-02, 4.776048818487443e+01, 0.000000000000000e+00, -9.444057655626068e+01
64, 2.684499919410000e-01, 4.267053972043054e-01, 1.516289375583025e-04, 0.000000000000000e+00, -1.433645354234754e-02, 4.760515048777388e+01, 0.000000000000000e+00, -9.444057655626068e+01
65, 2.545700073240000e-01, 4.269654001153057e-01, 1.504204216260171e-04, 0.000000000000000e+00, -1.422187019490799e-02, 4.706919084676900e+01, 0.000000000000000e+00, -9.444057655626068e+01
66, 2.409400045870000e-01, 4.273253972683054e-01, 1.507565310879926e-04, 0.000000000000000e+00, -1.425358095533642e-02, 4.713536380735325e+01, 0.000000000000000e+00, -9.444057655626068e+01
67, 2.275699973110000e-01, 4.277953985193056e-01, 1.525622557737953e-04, 0.000000000000000e+00, -1.442471043463654e-02, 4.802750668713606e+01, 0.000000000000000e+00, -9.444057655626068e+01
68, 2.144699990750000e-01, 4.283553990573056e-01, 1.523718479173832e-04, 0.000000000000000e+00, -1.440663836285797e-02, 4.823926036214124e+01, 0.000000000000000e+00, -9.444057655626068e+01
69, 2.016600072380000e-01, 4.290153975643055e-01, 1.541875949817514e-04, 0.000000000000000e+00, -1.457787064979850e-02, 4.883548749706678e+01, 0.000000000000000e+00, -9.444057655626068e+01
70, 1.891400069000000e-01, 4.297854001673057e-01, 1.551183233382866e-04, 0.000000000000000e+00, -1.466566537160005e-02, 4.882940468339824e+01, 0.000000000000000e+00, -9.444057655626068e+01
71, 1.769299954180000e-01, 4.306453983343056e-01, 1.606988405937609e-04, 0.000000000000000e+00, -1.519112902286813e-02, 4.958857055312200e+01, 0.000000000000000e+00, -9.444057655626068e+01
72, 1.650400012730000e-01, 4.316154005983054e-01, 1.634769560853823e-04, 0.000000000000000e+00, -1.545343204840175e-02, 4.908675443359994e+01, 0.000000000000000e+00, -9.444057655626068e+01
73, 1.534900069240000e-01, 4.326853971043055e-01, 1.645842143322421e-04, 0.000000000000000e+00, -1.555733630696875e-02, 4.880392452502745e+01, 0.000000000000000e+00, -9.444057655626068e+01
74, 1.422899961470000e-01, 4.338553990283057e-01, 1.651860005963610e-04, 0.000000000000000e+00, -1.561412853274358e-02, 4.880235490993019e+01, 0.000000000000000e+00, -9.444057655626068e+01
75, 1.314399987460000e-01, 4.351154002403058e-01, 1.673450894575478e-04, 0.000000000000000e+00, -1.582039212227477e-02, 4.941961893322824e+01, 0.000000000000000e+00, -9.444057655626068e+01
76, 1.209499984980000e-01, 4.364753994203058e-01, 1.673699555423151e-04, 0.000000000000000e+00, -1.582268774429395e-02, 4.960055397473084e+01, 0.000000000000000e+00, -9.444057655626068e+01
77, 1.108499988910000e-01, 4.379253978883056e-01, 1.678891729840822e-04, 0.000000000000000e+00, -1.587218028914277e-02, 4.986546151206268e+01, 0.000000000000000e+00, -9.444057655626068e+01
78, 1.011300012470000e-01, 4.394653993703058e-01, 1.675313565392812e-04, 0.000000000000000e+00, -1.583841896737838e-02, 4.993490382775416e+01, 0.000000000000000e+00, -9.444057655626068e+01
79, 9.181000292300001e-02, 4.410954001403055e-01, 1.632111037832928e-04, 0.000000000000000e+00, -1.542861056788753e-02, 4.869492502538552e+01, 0.000000000000000e+00, -9.444057655626068e+01
80, 8.290000259899999e-02, 4.428154001983055e-01, 1.631901044241140e-04, 0.000000000000000e+00, -1.542674566052269e-02, 4.845033023494911e+01, 0.000000000000000e+00, -9.444057655626068e+01
81, 7.440000027400001e-02, 4.446153971403056e-01, 1.613748967540667e-04, 0.000000000000000e+00, -1.525378109805069e-02, 4.766608695973742e+01, 0.000000000000000e+00, -9.444057655626068e+01
82, 6.633000075800000e-02, 4.464953984173058e-01, 1.612715435402077e-04, 0.000000000000000e+00, -1.524400568522472e-02, 4.763263232666289e+01, 0.000000000000000e+00, -9.444057655626068e+01
83, 5.869000032499999e-02, 4.484554003033056e-01, 1.633605014286214e-04, 0.000000000000000e+00, -1.544324886038947e-02, 4.867975071931361e+01, 0.000000000000000e+00, -9.444057655626068e+01
84, 5.149000137999998e-02, 4.504953990733055e-01, 1.633678506804174e-04, 0.000000000000000e+00, -1.544392982912715e-02, 4.865332792533216e+01, 0.000000000000000e+00, -9.444057655626068e+01
85, 4.473999887700000e-02, 4.525953973683058e-01, 1.643892159247657e-04, 0.000000000000000e+00, -1.554056197967788e-02, 4.871289707337291e+01, 0.000000000000000e+00, -9.444057655626068e+01
86, 3.844000026600000e-02, 4.547653975933058e-01, 1.642887788022754e-04, 0.000000000000000e+00, -1.553106665366900e-02, 4.860083545790791e+01, 0.000000000000000e+00, -9.444057655626068e+01
87, 3.260000050100001e-02, 4.570053997493057e-01, 1.653703797406119e-04, 0.000000000000000e+00, -1.563190502131926e-02, 4.754716361221931e+01, 0.000000000000000e+00, -9.444057655626068e+01
