"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
28, 8.046399950980000e-01, 2.258909719183316e-01, 1.500655285630985e-04, 0.000000000000000e+00, -1.567324166311425e-02, 4.376997527401096e+01, 0.000000000000000e+00, -1.043823802161252e+02
29, 7.919700145720000e-01, 2.244609708083315e-01, 1.499153985582227e-04, 0.000000000000000e+00, -1.565678072448331e-02, 4.377806236685750e+01, 0.000000000000000e+00, -1.043823802161252e+02
30, 7.790099978450000e-01, 2.230209710193315e-01, 1.501104603552383e-04, 0.000000000000000e+00, -1.567707420822137e-02, 4.380701924841628e+01, 0.000000000000000e+00, -1.043823802161252e+02
31, 7.657799720760000e-01, 2.215709706883316e-01, 1.516706274151274e-04, 0.000000000000000e+00, -1.584207133304790e-02, 4.440895561039734e+01, 0.000000000000000e+00, -1.043823802161252e+02
32, 7.522799968720000e-01, 2.201209722203318e-01, 1.516084924236074e-04, 0.000000000000000e+00, -1.583554876558722e-02, 4.437040734818324e+01, 0.000000000000000e+00, -1.043823802161252e+02
33, 7.385200262070000e-01, 2.186709718893315e-01, 1.517307256062269e-04, 0.000000000000000e+00, -1.584854705156717e-02, 4.446462954226514e+01, 0.000000000000000e+00, -1.043823802161252e+02
34, 7.245299816130000e-01, 2.172209696963317e-01, 1.521414298838465e-04, 0.000000000000000e+00, -1.589139370274866e-02, 4.457205959428593e+01, 0.000000000000000e+00, -1.043823802161252e+02
35, 7.103199958800001e-01, 2.157709712283314e-01, 1.527787848522211e-04, 0.000000000000000e+00, -1.595847348197740e-02, 4.488113059379631e+01, 0.000000000000000e+00, -1.043823802161252e+02
36, 6.958900094030001e-01, 2.143409701183317e-01, 1.529791836624107e-04, 0.000000000000000e+00, -1.597935287964449e-02, 4.492688372466795e+01, 0.000000000000000e+00, -1.043823802161252e+02
37, 6.812700033190000e-01, 2.129109727333315e-01, 1.534225309961622e-04, 0.000000000000000e+00, -1.602575557085741e-02, 4.511776943916470e+01, 0.000000000000000e+00, -1.043823802161252e+02
38, 6.664699912070000e-01, 2.115109713863318e-01, 1.538663164535818e-04, 0.000000000000000e+00, -1.607210120123938e-02, 4.522289817144631e+01, 0.000000000000000e+00, -1.043823802161252e+02
39, 6.514999866490000e-01, 2.101209724443314e-01, 1.513085109274870e-04, 0.000000000000000e+00, -1.580592879392439e-02, 4.413159524927158e+01, 0.000000000000000e+00, -1.043823802161252e+02
40, 6.363800168040000e-01, 2.087509708593317e-01, 1.515509348317289e-04, 0.000000000000000e+00, -1.583130100369598e-02, 4.426102313691576e+01, 0.000000000000000e+00, -1.043823802161252e+02
41, 6.211299896240000e-01, 2.074109727633314e-01, 1.503179608518671e-04, 0.000000000000000e+00, -1.570250157793743e-02, 4.426676267184966e+01, 0.000000000000000e+00, -1.043823802161252e+02
42, 6.057599782940000e-01, 2.060909720253317e-01, 1.507721406054973e-04, 0.000000000000000e+00, -1.574985885127150e-02, 4.440292581967707e+01, 0.000000000000000e+00, -1.043823802161252e+02
43, 5.902799963950000e-01, 2.048109697293315e-01, 1.517190379488559e-04, 0.000000000000000e+00, -1.585004289076299e-02, 4.525862028550063e+01, 0.000000000000000e+00, -1.043823802161252e+02
44, 5.747100114820000e-01, 2.035609709213316e-01, 1.515870619071174e-04, 0.000000000000000e+00, -1.583625967629205e-02, 4.537016962878496e+01, 0.000000000000000e+00, -1.043823802161252e+02
45, 5.590599775310000e-01, 2.023509705553315e-01, 1.524018698539559e-04, 0.000000000000000e+00, -1.592157434654447e-02, 4.485816208847285e+01, 0.000000000000000e+00, -1.043823802161252e+02
46, 5.433599948880000e-01, 2.011809723573318e-01, 1.532154662157287e-04, 0.000000000000000e+00, -1.600655746378189e-02, 4.493079330935323e+01, 0.000000000000000e+00, -1.043823802161252e+02
47, 5.276100039480000e-01, 2.000609712793316e-01, 1.557769537445423e-04, 0.000000000000000e+00, -1.627710667457511e-02, 4.568778467699759e+01, 0.000000000000000e+00, -1.043823802161252e+02
48, 5.118399858470000e-01, 1.989909710483316e-01, 1.558454268635364e-04, 0.000000000000000e+00, -1.628413962745192e-02, 4.592230921838853e+01, 0.000000000000000e+00, -1.043823802161252e+02
49, 4.960500001910000e-01, 1.979709716633316e-01, 1.578662681407170e-04, 0.000000000000000e+00, -1.649549883246958e-02, 4.663439110633975e+01, 0.000000000000000e+00, -1.043823802161252e+02
50, 4.802699983120000e-01, 1.970109718043317e-01, 1.584085566931623e-04, 0.000000000000000e+00, -1.655199177630805e-02, 4.671387315605237e+01, 0.000000000000000e+00, -1.043823802161252e+02
51, 4.645099937920000e-01, 1.961009727913317e-01, 1.614537363237270e-04, 0.000000000000000e+00, -1.686807986060958e-02, 4.753438452705127e+01, 0.000000000000000e+00, -1.043823802161252e+02
52, 4.487800002100000e-01, 1.952609719823316e-01, 1.614967485588095e-04, 0.000000000000000e+00, -1.687253598955099e-02, 4.755179881775110e+01, 0.000000000000000e+00, -1.043823802161252e+02
53, 4.331099987030000e-01, 1.944909731043317e-01, 1.613558103176857e-04, 0.000000000000000e+00, -1.685672894814156e-02, 4.773653674885286e+01, 0.000000000000000e+00, -1.043823802161252e+02
54, 4.174999892710000e-01, 1.937909724313317e-01, 1.605560261266233e-04, 0.000000000000000e+00, -1.677326319574247e-02, 4.789262878294713e+01, 0.000000000000000e+00, -1.043823802161252e+02
55, 4.019699990750000e-01, 1.931609699623314e-01, 1.567445750486426e-04, 0.000000000000000e+00, -1.637251297159324e-02, 4.664070118110547e+01, 0.000000000000000e+00, -1.043823802161252e+02
56, 3.865399956700000e-01, 1.926009731483317e-01, 1.569321738130346e-04, 0.000000000000000e+00, -1.639223752940564e-02, 4.658249321968101e+01, 0.000000000000000e+00, -1.043823802161252e+02
57, 3.712300062180000e-01, 1.921309718983316e-01, 1.545183253632769e-04, 0.000000000000000e+00, -1.614018041144289e-02, 4.615897450460435e+01, 0.000000000000000e+00, -1.043823802161252e+02
58, 3.560400009160000e-01, 1.917409712563315e-01, 1.533824509225709e-04, 0.000000000000000e+00, -1.602165524923118e-02, 4.666407445146036e+01, 0.000000000000000e+00, -1.043823802161252e+02
59, 3.409900069240000e-01, 1.914409699033313e-01, 1.498833607705805e-04, 0.000000000000000e+00, -1.565858231933840e-02, 4.692626541415422e+01, 0.000000000000000e+00, -1.043823802161252e+02
60, 3.261100053790000e-01, 1.912309715643315e-01, 1.489311399836807e-04, 0.000000000000000e+00, -1.555914183150198e-02, 4.726459472271089e+01, 0.000000000000000e+00, -1.043823802161252e+02
61, 3.113999962810000e-01, 1.911009701083314e-01, 1.488497813770165e-04, 0.000000000000000e+00, -1.555093063750770e-02, 4.770438573779489e+01, 0.000000000000000e+00, -1.043823802161252e+02
62, 2.968699932100000e-01, 1.910709703463314e-01, 1.482580824919522e-04, 0.000000000000000e+00, -1.548915789015128e-02, 4.793568259720350e+01, 0.000000000000000e+00, -1.043823802161252e+02
63, 2.825500071050000e-01, 1.911409722763316e-01, 1.475719531336246e-04, 0.000000000000000e+00, -1.541652760914300e-02, 4.736434165847280e+01, 0.000000000000000e+00, -1.043823802161252e+02
64, 2.684499919410000e-01, 1.913009697693314e-01, 1.480442501272079e-04, 0.000000000000000e+00, -1.546594162877918e-02, 4.718163942165040e+01, 0.000000000000000e+00, -1.043823802161252e+02
65, 2.545700073240000e-01, 1.915609726803316e-01, 1.470750067527619e-04, 0.000000000000000e+00, -1.536401836705405e-02, 4.671565015002151e+01, 0.000000000000000e+00, -1.043823802161252e+02
66, 2.409400045870000e-01, 1.919209698333314e-01, 1.474254638095820e-04, 0.000000000000000e+00, -1.540058345909703e-02, 4.677840002396042e+01, 0.000000000000000e+00, -1.043823802161252e+02
67, 2.275699973110000e-01, 1.923909710843315e-01, 1.491929176339624e-04, 0.000000000000000e+00, -1.558578597671522e-02, 4.764609027230575e+01, 0.000000000000000e+00, -1.043823802161252e+02
68, 2.144699990750000e-01, 1.929509716223315e-01, 1.490507654375739e-04, 0.000000000000000e+00, -1.557084343848717e-02, 4.786576892016919e+01, 0.000000000000000e+00, -1.043823802161252e+02
69, 2.016600072380000e-01, 1.936109701293315e-01, 1.509623664588773e-04, 0.000000000000000e+00, -1.577042096252743e-02, 4.848715341709745e+01, 0.000000000000000e+00, -1.043823802161252e+02
70, 1.891400069000000e-01, 1.943809727323317e-01, 1.519381677421050e-04, 0.000000000000000e+00, -1.587218853079066e-02, 4.846025822958108e+01, 0.000000000000000e+00, -1.043823802161252e+02
71, 1.769299954180000e-01, 1.952409708993315e-01, 1.568513473506917e-04, 0.000000000000000e+00, -1.638550592301864e-02, 4.904791203110518e+01, 0.000000000000000e+00, -1.043823802161252e+02
72, 1.650400012730000e-01, 1.962109731633313e-01, 1.596629632600268e-04, 0.000000000000000e+00, -1.667893792480651e-02, 4.845720215352139e+01, 0.000000000000000e+00, -1.043823802161252e+02
73, 1.534900069240000e-01, 1.972809696693315e-01, 1.609914658075385e-04, 0.000000000000000e+00, -1.681738218725738e-02, 4.825325517642233e+01, 0.000000000000000e+00, -1.043823802161252e+02
74, 1.422899961470000e-01, 1.984509715933317e-01, 1.616067985528613e-04, 0.000000000000000e+00, -1.688160350492993e-02, 4.823955195630751e+01, 0.000000000000000e+00, -1.043823802161252e+02
75, 1.314399987460000e-01, 1.997109728053318e-01, 1.630431382567004e-04, 0.000000000000000e+00, -1.703377079539310e-02, 4.861690460510351e+01, 0.000000000000000e+00, -1.043823802161252e+02
76, 1.209499984980000e-01, 2.010709719853317e-01, 1.630938997323940e-04, 0.000000000000000e+00, -1.703902310118929e-02, 4.880591640577443e+01, 0.000000000000000e+00, -1.043823802161252e+02
77, 1.108499988910000e-01, 2.025209704533316e-01, 1.634086571624920e-04, 0.000000000000000e+00, -1.707218647123433e-02, 4.898945489614588e+01, 0.000000000000000e+00, -1.043823802161252e+02
78, 1.011300012470000e-01, 2.040609719353318e-01, 1.630312435669059e-04, 0.000000000000000e+00, -1.703284422759640e-02, 4.907283004231159e+01, 0.000000000000000e+00, -1.043823802161252e+02
79, 9.181000292300001e-02, 2.056909727053314e-01, 1.599812485652753e-04, 0.000000000000000e+00, -1.671201548126364e-02, 4.817931029520699e+01, 0.000000000000000e+00, -1.043823802161252e+02
80, 8.290000259899999e-02, 2.074109727633314e-01, 1.598983012290047e-04, 0.000000000000000e+00, -1.670347025343560e-02, 4.791862651257208e+01, 0.000000000000000e+00, -1.043823802161252e+02
81, 7.440000027400001e-02, 2.092109697053316e-01, 1.585400184778466e-04, 0.000000000000000e+00, -1.656004195871699e-02, 4.725557454591190e+01, 0.000000000000000e+00, -1.043823802161252e+02
82, 6.633000075800000e-02, 2.110909709823317e-01, 1.584404050297439e-04, 0.000000000000000e+00, -1.654963613970145e-02, 4.723038122884357e+01, 0.000000000000000e+00, -1.043823802161252e+02
83, 5.869000032499999e-02, 2.130509728683315e-01, 1.596174693564554e-04, 0.000000000000000e+00, -1.667479183839689e-02, 4.797688857892536e+01, 0.000000000000000e+00, -1.043823802161252e+02
84, 5.149000137999998e-02, 2.150909716383314e-01, 1.596292589919947e-04, 0.000000000000000e+00, -1.667601404428889e-02, 4.795314008787010e+01, 0.000000000000000e+00, -1.043823802161252e+02
85, 4.473999887700000e-02, 2.171909699333317e-01, 1.604889814845580e-04, 0.000000000000000e+00, -1.676618828486264e-02, 4.788055851999212e+01, 0.000000000000000e+00, -1.043823802161252e+02
86, 3.844000026600000e-02, 2.193609701583318e-01, 1.603911198942736e-04, 0.000000000000000e+00, -1.675598070855253e-02, 4.776808252148234e+01, 0.000000000000000e+00, -1.043823802161252e+02
87, 3.260000050100001e-02, 2.216009723143316e-01, 1.609287576578799e-04, 0.000000000000000e+00, -1.681223145301042e-02, 4.652636880906586e+01, 0.000000000000000e+00, -1.043823802161252e+02
88, 2.723000012300000e-02, 2.239009721323314e-01, 1.606062424591855e-04, 0.000000000000000e+00, -1.677866252765761e-02, 4.627360461893341e+01, 0.000000000000000e+00, -1.043823802161252e+02
89, 2.232000045499999e-02, 2.262509709343317e-01, 1.606661016553674e-04, 0.000000000000000e+00, -1.678515372410051e-02, 4.551325377141959e+01, 0.000000000000000e+00, -1.043823802161252e+02
90, 1.789999939500000e-02, 2.286709716663314e-01, 1.602093230636991e-04, 0.000000000000000e+00, -1.673752820071047e-02, 4.519742097786062e+01, 0.000000000000000e+00, -1.043823802161252e+02
91, 1.394999958599999e-02, 2.311309708403314e-01, 1.574572140503370e-04, 0.000000000000000e+00, -1.645171828693471e-02, 4.345235132768446e+01, 0.000000000000000e+00, -1.043823802161252e+02
92, 1.049000024800001e-02, 2.336509714023317e-01, 1.565861775402054e-04, 0.000000000000000e+00, -1.636087967319890e-02, 4.299632538099273e+01, 0.000000000000000e+00, -1.043823802161252e+02
93, 7.519999984999998e-03, 2.362109713373316e-01, 1.538778095216903e-04, 0.000000000000000e+00, -1.607892000079180e-02, 4.157777782631408e+01, 0.000000000000000e+00, -1.043823802161252e+02
94, 5.040000192999994e-03, 2.388209711883314e-01, 1.524909906433063e-04, 0.000000000000000e+00, -1.593425143518488e-02, 4.096062532510017e+01, 0.000000000000000e+00, -1.043823802161252e+02
95, 3.049999940999998e-03, 2.414709713433315e-01, 1.407587549185237e-04, 0.000000000000000e+00, -1.470729928223419e-02, 3.649203385462918e+01, 0.000000000000000e+00, -1.043823802161252e+02
96, 1.560000004000001e-03, 2.441709714133314e-01, 1.394586880464186e-04, 0.000000000000000e+00, -1.457169987643468e-02, 3.589154144427046e+01, 0.000000000000000e+00, -1.043823802161252e+02
97, 5.600000150000062e-04, 2.469009712453317e-01, 1.332388324614562e-04, 0.000000000000000e+00, -1.392359073734145e-02, 3.334071106625454e+01, 0.000000000000000e+00, -1.043823802161252e+02
98, 5.999999799999323e-05, 2.496809714593316e-01, 1.325682346089983e-04, 0.000000000000000e+00, -1.385372284388638e-02, 3.282373981548641e+01, 0.000000000000000e+00, -1.043823802161252e+02
99, 0.000000000000000e+00, 2.510809714093315e-01, 1.222219298265527e-04, 0.000000000000000e+00, -1.276982107744789e-02, 2.973541874331095e+01, 0.000000000000000e+00, -1.043823802161252e+02
100, 5.999999799999323e-05, 2.524809713593318e-01, 1.223452122838314e-04, 0.000000000000000e+00, -1.278275291190544e-02, 2.943325000049269e+01, 0.000000000000000e+00, -1.043823802161252e+02
101, 5.600000150000062e-04, 2.552609715733317e-01, 1.179733612995591e-04, 0.000000000000000e+00, -1.232623868903868e-02, 2.803031523895203e+01, 0.000000000000000e+00, -1.043823802161252e+02
102, 1.560000004000001e-03, 2.579909714053316e-01, 1.188627835608154e-04, 0.000000000000000e+00, -1.241915577838700e-02, 2.808283683535549e+01, 0.000000000000000e+00, -1.043823802161252e+02
103, 3.049999940999998e-03, 2.606909714753317e-01, 1.137388806162690e-04, 0.000000000000000e+00, -1.187747443504198e-02, 2.672501366507980e+01, 0.000000000000000e+00, -1.043823802161252e+02
104, 5.040000192999994e-03, 2.633409716303318e-01, 1.153980023541461e-04, 0.000000000000000e+00, -1.205078799092362e-02, 2.697817234237398e+01, 0.000000000000000e+00, -1.043823802161252e+02
105, 7.519999984999998e-03, 2.659509714813314e-01, 1.126244683596283e-04, 0.000000000000000e+00, -1.175993629751593e-02, 2.638649406181804e+01, 0.000000000000000e+00, -1.043823802161252e+02
106, 1.049000024800001e-02, 2.685109714163315e-01, 1.135448254936016e-04, 0.000000000000000e+00, -1.185603243006036e-02, 2.671178423065112e+01, 0.000000000000000e+00, -1.043823802161252e+02
107, 1.394999958599999e-02, 2.710309719783314e-01, 1.120221416678741e-04, 0.000000000000000e+00, -1.169502842185790e-02, 2.652674132199510e+01, 0.000000000000000e+00, -1.043823802161252e+02
108, 1.789999939500000e-02, 2.734909711523316e-01, 1.122725870235208e-04, 0.000000000000000e+00, -1.172118148770564e-02, 2.671205013770954e+01, 0.000000000000000e+00, -1.043823802161252e+02
109, 2.232000045499999e-02, 2.759109718843314e-01, 1.117493016876421e-04, 0.000000000000000e+00, -1.166617138324947e-02, 2.672807204947272e+01, 0.000000000000000e+00, -1.043823802161252e+02
110, 2.723000012300000e-02, 2.782609706863314e-01, 1.121060938953545e-04, 0.000000000000000e+00, -1.170341884517229e-02, 2.681790085380587e+01, 0.000000000000000e+00, -1.043823802161252e+02
111, 3.260000050100001e-02, 2.805609705043314e-01, 1.088026763238694e-04, 0.000000000000000e+00, -1.135821177622092e-02, 2.613567890268183e+01, 0.000000000000000e+00, -1.043823802161252e+02
112, 3.844000026600000e-02, 2.828009726603314e-01, 1.082936290545045e-04, 0.000000000000000e+00, -1.130511339322065e-02, 2.621382649424215e+01, 0.000000000000000e+00, -1.043823802161252e+02
113, 4.473999887700000e-02, 2.849709728853315e-01, 1.070245774154537e-04, 0.000000000000000e+00, -1.117239679536700e-02, 2.610534842314558e+01, 0.000000000000000e+00, -1.043823802161252e+02
114, 5.149000137999998e-02, 2.870709711803315e-01, 1.064223564444500e-04, 0.000000000000000e+00, -1.110957075587794e-02, 2.631048596255428e+01, 0.000000000000000e+00, -1.043823802161252e+02
115, 5.869000032499999e-02, 2.891109699503315e-01, 1.067953174392622e-04, 0.000000000000000e+00, -1.114852135124201e-02, 2.672358172317347e+01, 0.000000000000000e+00, -1.043823802161252e+02
116, 6.633000075800000e-02, 2.910709718363319e-01, 1.070081844309484e-04, 0.000000000000000e+00, -1.117066551010816e-02, 2.669878916907108e+01, 0.000000000000000e+00, -1.043823802161252e+02
117, 7.440000027400001e-02, 2.929509731133318e-01, 1.097762975491423e-04, 0.000000000000000e+00, -1.146003996101128e-02, 2.743263485842247e+01, 0.000000000000000e+00, -1.043823802161252e+02
118, 8.290000259899999e-02, 2.947509700553318e-01, 1.097610702710752e-04, 0.000000000000000e+00, -1.145842486338634e-02, 2.740163743806885e+01, 0.000000000000000e+00, -1.043823802161252e+02
119, 9.181000292300001e-02, 2.964709701133320e-01, 1.020188390685868e-04, 0.000000000000000e+00, -1.064853190514964e-02, 2.569775971473610e+01, 0.000000000000000e+00, -1.043823802161252e+02
120, 1.011300012470000e-01, 2.981009708833319e-01, 1.018790347776028e-04, 0.000000000000000e+00, -1.063396820916735e-02, 2.571251163370257e+01, 0.000000000000000e+00, -1.043823802161252e+02
121, 1.108499988910000e-01, 2.996409723653318e-01, 1.002454386288674e-04, 0.000000000000000e+00, -1.046344577424156e-02, 2.540110202283912e+01, 0.000000000000000e+00, -1.043823802161252e+02
122, 1.209499984980000e-01, 3.010909708333319e-01, 1.000645242303824e-04, 0.000000000000000e+00, -1.044456111891132e-02, 2.537440077221588e+01, 0.000000000000000e+00, -1.043823802161252e+02
123, 1.314399987460000e-01, 3.024509700133319e-01, 9.992454956640299e-05, 0.000000000000000e+00, -1.043017556999045e-02, 2.545594036314220e+01, 0.000000000000000e+00, -1.043823802161252e+02
124, 1.422899961470000e-01, 3.037109712253320e-01, 9.977343912469321e-05, 0.000000000000000e+00, -1.041438061831072e-02, 2.542134622142861e+01, 0.000000000000000e+00, -1.043823802161252e+02
125, 1.534900069240000e-01, 3.048809731493319e-01, 9.968286955264472e-05, 0.000000000000000e+00, -1.040488223631536e-02, 2.554431899690056e+01, 0.000000000000000e+00, -1.043823802161252e+02
126, 1.650400012730000e-01, 3.059509696553319e-01, 9.958889689679949e-05, 0.000000000000000e+00, -1.039505085747502e-02, 2.552312967513892e+01, 0.000000000000000e+00, -1.043823802161252e+02
127, 1.769299954180000e-01, 3.069209719193319e-01, 1.000077184535905e-04, 0.000000000000000e+00, -1.043984129512987e-02, 2.580150528458415e+01, 0.000000000000000e+00, -1.043823802161252e+02
128, 1.891400069000000e-01, 3.077809700863320e-01, 9.999631210009448e-05, 0.000000000000000e+00, -1.043862030815713e-02, 2.580618426115823e+01, 0.000000000000000e+00, -1.043823802161252e+02
129, 2.016600072380000e-01, 3.085509726893320e-01, 9.969503790163551e-05, 0.000000000000000e+00, -1.040725589897270e-02, 2.584729743544342e+01, 0.000000000000000e+00, -1.043823802161252e+02
130, 2.144699990750000e-01, 3.092109711963319e-01, 9.974201746681611e-05, 0.000000000000000e+00, -1.041215174494369e-02, 2.586498321974505e+01, 0.000000000000000e+00, -1.043823802161252e+02
131, 2.275699973110000e-01, 3.097709717343319e-01, 1.001625690806355e-04, 0.000000000000000e+00, -1.045649688183155e-02, 2.620568980599728e+01, 0.000000000000000e+00, -1.043823802161252e+02
132, 2.409400045870000e-01, 3.102409729853318e-01, 1.003689627126472e-04, 0.000000000000000e+00, -1.047799102173260e-02, 2.614201402280845e+01, 0.000000000000000e+00, -1.043823802161252e+02
133, 2.545700073240000e-01, 3.106009701383320e-01, 1.028429286771730e-04, 0.000000000000000e+00, -1.073670440817685e-02, 2.640100264637305e+01, 0.000000000000000e+00, -1.043823802161252e+02
134, 2.684499919410000e-01, 3.108609730493318e-01, 1.031521320129005e-04, 0.000000000000000e+00, -1.076895955964162e-02, 2.639857498855118e+01, 0.000000000000000e+00, -1.043823802161252e+02
135, 2.825500071050000e-01, 3.110209705423318e-01, 1.076173514881871e-04, 0.000000000000000e+00, -1.123616431900768e-02, 2.762340307284927e+01, 0.000000000000000e+00, -1.043823802161252e+02
136, 2.968699932100000e-01, 3.110909724723320e-01, 1.078140343828545e-04, 0.000000000000000e+00, -1.125667257924465e-02, 2.753478481063275e+01, 0.000000000000000e+00, -1.043823802161252e+02
137, 3.113999962810000e-01, 3.110609727103318e-01, 1.070915932912183e-04, 0.000000000000000e+00, -1.118075564605158e-02, 2.749637616033319e+01, 0.000000000000000e+00, -1.043823802161252e+02
138, 3.261100053790000e-01, 3.109309712543319e-01, 1.070129334945559e-04, 0.000000000000000e+00, -1.117252257995392e-02, 2.743465023664308e+01, 0.000000000000000e+00, -1.043823802161252e+02
139, 3.409900069240000e-01, 3.107209729153319e-01, 1.078665113615169e-04, 0.000000000000000e+00, -1.126129443330017e-02, 2.756742397142862e+01, 0.000000000000000e+00, -1.043823802161252e+02
140, 3.560400009160000e-01, 3.104209715623319e-01, 1.080492351105360e-04, 0.000000000000000e+00, -1.128031342065535e-02, 2.748159197339233e+01, 0.000000000000000e+00, -1.043823802161252e+02
