"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Grid_Velocity_x","Grid_Velocity_y"
16, 9.754311641520726e-01, 7.373527332130668e-03, 8.085468188112875e-01, -1.042560794567724e-02, 1.028532449031504e+00, 1.873880071303132e+05, 0.000000000000000e+00, -1.289423084150432e-02, 1.272073043115809e+00
17, 9.727957524494700e-01, 7.641069102796630e-03, 8.069222521604520e-01, -1.078218358795263e-02, 1.022747047768251e+00, 1.870006341303880e+05, 0.000000000000000e+00, -1.336208634611190e-02, 1.267464447348125e+00
18, 9.699894605844135e-01, 7.925958288740861e-03, 8.052434844044888e-01, -1.116091771375915e-02, 1.016667596047130e+00, 1.866000368851245e+05, 0.000000000000000e+00, -1.386027761364893e-02, 1.262557030112551e+00
19, 9.670023160906374e-01, 8.229207274965766e-03, 8.035024578118316e-01, -1.156288339305817e-02, 1.010272273197709e+00, 1.861850758092972e+05, 0.000000000000000e+00, -1.439057502148484e-02, 1.257333352363119e+00
20, 9.638239180933174e-01, 8.551871937661173e-03, 8.016990835078481e-01, -1.198929202730621e-02, 1.003548937204786e+00, 1.857558288057738e+05, 0.000000000000000e+00, -1.495482500087543e-02, 1.251775225887472e+00
21, 9.604434408859674e-01, 8.895051281084834e-03, 7.998415053671857e-01, -1.244151689628411e-02, 9.964953351397117e-01, 1.853140040625353e+05, 0.000000000000000e+00, -1.555494940196881e-02, 1.245863719561853e+00
22, 9.568496413933277e-01, 9.259886679944632e-03, 7.978425149021532e-01, -1.291944164341638e-02, 9.889906747749191e-01, 1.848387314707907e+05, 0.000000000000000e+00, -1.619294416894436e-02, 1.239579172401602e+00
23, 9.530308710768928e-01, 9.647560670773610e-03, 7.956558214069001e-01, -1.342343529659983e-02, 9.809667544953830e-01, 1.843201051099601e+05, 0.000000000000000e+00, -1.687087722646672e-02, 1.232901214380584e+00
24, 9.489747562712786e-01, 1.005592012542562e-02, 7.937741499149182e-01, -1.395853167763424e-02, 9.730167124035745e-01, 1.838736507887309e+05, 0.000000000000000e+00, -1.758498335741563e-02, 1.225808207429172e+00
25, 9.446680808782802e-01, 1.047807202443080e-02, 7.920335663135897e-01, -1.451262400251538e-02, 9.649181537182348e-01, 1.834616264804066e+05, 0.000000000000000e+00, -1.832320860440597e-02, 1.218277040299057e+00
26, 9.400991640434053e-01, 1.092592953451286e-02, 7.901200976253774e-01, -1.509636673416040e-02, 9.562740418379359e-01, 1.830102956567357e+05, 0.000000000000000e+00, -1.910638575409054e-02, 1.210287286452509e+00
27, 9.352549602730156e-01, 1.140077141002629e-02, 7.881799058902630e-01, -1.571377331227786e-02, 9.472489417664581e-01, 1.825523834301546e+05, 0.000000000000000e+00, -1.993675098911217e-02, 1.201816132980750e+00
28, 9.301221665308129e-01, 1.190390165034949e-02, 7.861511434602177e-01, -1.636500799747020e-02, 9.377542790939237e-01, 1.820729866131110e+05, 0.000000000000000e+00, -2.081658463857858e-02, 1.192840316605134e+00
29, 9.246872742418769e-01, 1.243664440230925e-02, 7.840564384767365e-01, -1.705184631754430e-02, 9.278039181748984e-01, 1.815771206786568e+05, 0.000000000000000e+00, -2.174820226383290e-02, 1.183336214617625e+00
30, 9.189366284234382e-01, 1.300033816402337e-02, 7.818866472768554e-01, -1.777540229697485e-02, 9.173737125551515e-01, 1.810671491109208e+05, 0.000000000000000e+00, -2.273394452260034e-02, 1.173279948283931e+00
31, 9.128565058947962e-01, 1.359632811855397e-02, 7.796331631935095e-01, -1.853672637379617e-02, 9.064405492532916e-01, 1.805392864371368e+05, 0.000000000000000e+00, -2.377616376269836e-02, 1.162647519610708e+00
32, 9.064331852405493e-01, 1.422595927592402e-02, 7.772577083722649e-01, -1.933604879229702e-02, 8.949481682986087e-01, 1.799820900447544e+05, 0.000000000000000e+00, -2.487721202934755e-02, 1.151414933691625e+00
33, 8.996530292933124e-01, 1.489039951382482e-02, 7.748989036724740e-01, -2.017773778063237e-02, 8.830444029945115e-01, 1.794303533917683e+05, 0.000000000000000e+00, -2.603913161301054e-02, 1.139558342946500e+00
34, 8.925022092530269e-01, 1.558677175850135e-02, 7.725380698921289e-01, -2.105702882417337e-02, 8.706935475642882e-01, 1.788791768428433e+05, 0.000000000000000e+00, -2.725689131878234e-02, 1.127053564683360e+00
35, 8.849680239304777e-01, 1.632047747551210e-02, 7.700502174675016e-01, -2.197722572405591e-02, 8.577439025255418e-01, 1.783021148364817e+05, 0.000000000000000e+00, -2.853993679467594e-02, 1.113878388085275e+00
36, 8.770378103300812e-01, 1.709274983232719e-02, 7.674867337925141e-01, -2.294054381569748e-02, 8.442450507475138e-01, 1.777073037393442e+05, 0.000000000000000e+00, -2.989042450466167e-02, 1.100010669125264e+00
37, 8.686994833847987e-01, 1.790476571568336e-02, 7.648365329443395e-01, -2.394738340493534e-02, 8.301772133684552e-01, 1.770877546496752e+05, 0.000000000000000e+00, -3.131041249349537e-02, 1.085429274411245e+00
38, 8.599416833957023e-01, 1.875763137339488e-02, 7.621103862023613e-01, -2.499864536634697e-02, 8.155461008681638e-01, 1.764425605118948e+05, 0.000000000000000e+00, -3.280183527827348e-02, 1.070114339016477e+00
39, 8.507539335067075e-01, 1.965236707890571e-02, 7.592578642721844e-01, -2.609305118392139e-02, 8.002949046876966e-01, 1.757695334587214e+05, 0.000000000000000e+00, -3.436647703103674e-02, 1.054047541858695e+00
40, 8.411267386501259e-01, 2.058919743361407e-02, 7.563100976638690e-01, -2.723080963921802e-02, 7.844560898591917e-01, 1.750777502663757e+05, 0.000000000000000e+00, -3.600473051662427e-02, 1.037212278728120e+00
41, 8.310519519239102e-01, 2.156951060246096e-02, 7.532683902135294e-01, -2.841265254285089e-02, 7.680309873398321e-01, 1.743637529539855e+05, 0.000000000000000e+00, -3.771902324610220e-02, 1.019594302978486e+00
42, 8.205227787780044e-01, 2.259403721255230e-02, 7.500321259597755e-01, -2.963431174665725e-02, 7.509201807875262e-01, 1.736078008571103e+05, 0.000000000000000e+00, -3.951063288131926e-02, 1.001181732847787e+00
43, 8.095340043154529e-01, 2.366328469221327e-02, 7.465712839245986e-01, -3.089348064824018e-02, 7.331078555360818e-01, 1.727990098928420e+05, 0.000000000000000e+00, -4.138044677206960e-02, 9.819654489441612e-01
44, 7.980821467404737e-01, 2.477720302549708e-02, 7.429572547322000e-01, -3.219112933706984e-02, 7.146797608072784e-01, 1.719521936508961e+05, 0.000000000000000e+00, -4.332837745449304e-02, 9.619393625835181e-01
45, 7.861655370740666e-01, 2.593411422558446e-02, 7.390673010508263e-01, -3.351774480569029e-02, 6.955354240350698e-01, 1.710395845243091e+05, 0.000000000000000e+00, -4.535149060036076e-02, 9.411005551897771e-01
46, 7.737850174179967e-01, 2.713606362679587e-02, 7.346924064945414e-01, -3.486361145143925e-02, 6.755130296845374e-01, 1.700146964360486e+05, 0.000000000000000e+00, -4.745336292563081e-02, 9.194504993626946e-01
47, 7.609435213405787e-01, 2.838276642681485e-02, 7.298662715561707e-01, -3.622587156145188e-02, 6.546869266699571e-01, 1.688866100596496e+05, 0.000000000000000e+00, -4.963349639094605e-02, 8.969943250903126e-01
48, 7.476458360000426e-01, 2.966746280002135e-02, 7.254228523235536e-01, -3.763511710075925e-02, 6.338334246349784e-01, 1.678493099767619e+05, 0.000000000000000e+00, -5.188006995760037e-02, 8.737404037694547e-01
49, 7.338973512236959e-01, 3.096240017562203e-02, 7.208207374811741e-01, -3.902870595819351e-02, 6.124830355272586e-01, 1.667790962877064e+05, 0.000000000000000e+00, -5.414455216457988e-02, 8.496981606960986e-01
50, 7.197117942859446e-01, 3.229850434791658e-02, 7.149852930918003e-01, -4.038332953778181e-02, 5.897886982725384e-01, 1.654169012361497e+05, 0.000000000000000e+00, -5.648102355064102e-02, 8.248916010223291e-01
51, 7.051026282527139e-01, 3.367450726245846e-02, 7.095186179894739e-01, -4.178183829845576e-02, 5.671527114146022e-01, 1.641512418246354e+05, 0.000000000000000e+00, -5.888726664427837e-02, 7.993442678737167e-01
52, 6.900807009241443e-01, 3.502888966368587e-02, 7.045733292485414e-01, -4.315919585370170e-02, 5.446889050013701e-01, 1.630022812672110e+05, 0.000000000000000e+00, -6.125570152523389e-02, 7.730751310096228e-01
53, 6.746674454846653e-01, 3.638456687076162e-02, 6.981375937684768e-01, -4.441988828106025e-02, 5.208944860856460e-01, 1.614935296473182e+05, 0.000000000000000e+00, -6.362640065839212e-02, 7.461216710570596e-01
54, 6.588879065372200e-01, 3.777246064655806e-02, 6.914544056158433e-01, -4.567277409048556e-02, 4.968273236786613e-01, 1.599281356772656e+05, 0.000000000000000e+00, -6.605343753267398e-02, 7.185276840009250e-01
55, 6.427613812816575e-01, 3.912350124587701e-02, 6.864893968791113e-01, -4.696675925393488e-02, 4.739009078171470e-01, 1.587825576133947e+05, 0.000000000000000e+00, -6.841602853955223e-02, 6.903269152303986e-01
56, 6.263134874951020e-01, 4.041180074851124e-02, 6.804091138072733e-01, -4.808375817097224e-02, 4.501342159617017e-01, 1.574131012178708e+05, 0.000000000000000e+00, -7.066890296880600e-02, 6.615641630512314e-01
57, 6.095816520975714e-01, 4.172234029239000e-02, 6.728137697235780e-01, -4.908905005448591e-02, 4.254243576513580e-01, 1.556940697945725e+05, 0.000000000000000e+00, -7.296066899129793e-02, 6.323048766473290e-01
58, 5.925924207624553e-01, 4.296959438768556e-02, 6.669907125741966e-01, -5.011895754704309e-02, 4.019263656855881e-01, 1.542900033040417e+05, 0.000000000000000e+00, -7.514176651739950e-02, 6.025954769547121e-01
59, 5.753780526727186e-01, 4.411671867545703e-02, 6.634279140556382e-01, -5.118217780286476e-02, 3.798088843350977e-01, 1.532818254749180e+05, 0.000000000000000e+00, -7.714776509910509e-02, 5.724923762348627e-01
60, 5.579835282874099e-01, 4.527584814757018e-02, 6.639983130053062e-01, -5.257222001851145e-02, 3.599385305411394e-01, 1.535967079930307e+05, 0.000000000000000e+00, -7.917475738046402e-02, 5.420742326924919e-01
61, 5.404395170364404e-01, 4.631675480543866e-02, 6.618208858055291e-01, -5.360409224182393e-02, 3.384510618722164e-01, 1.544273159797404e+05, 0.000000000000000e+00, -8.099501112422232e-02, 5.113946785569571e-01
62, 5.227863340878103e-01, 4.724899887178349e-02, 6.437479238850046e-01, -5.318910647148465e-02, 3.093322595123549e-01, 1.505158859023621e+05, 0.000000000000000e+00, -8.262524447803284e-02, 4.805242137476579e-01
63, 5.050713532448771e-01, 4.818450641307467e-02, 5.881616395886345e-01, -4.955780593864899e-02, 2.643981060484326e-01, 1.380474920054498e+05, 0.000000000000000e+00, -8.426118473403661e-02, 4.495456817571074e-01
64, 4.873262555915668e-01, 4.890684304332242e-02, 5.260802462326054e-01, -4.499115743094982e-02, 2.201647984749669e-01, 1.226654041056075e+05, 0.000000000000000e+00, -8.552434886650039e-02, 4.185144839137406e-01
65, 4.695977201216063e-01, 4.953513494652800e-02, 4.957155005733468e-01, -4.293943229567215e-02, 1.920915388705115e-01, 1.137942319762959e+05, 0.000000000000000e+00, -8.662305515331087e-02, 3.875122486829379e-01
66, 4.519310298306399e-01, 5.016123508238314e-02, 4.949286321157829e-01, -4.341359728678154e-02, 1.764984372654609e-01, 1.130566288559844e+05, 0.000000000000000e+00, -8.771792865387204e-02, 3.566181633210466e-01
67, 4.343586593755219e-01, 5.045504985539079e-02, 5.066076735493957e-01, -4.469864567689968e-02, 1.650970459472946e-01, 1.157811283958156e+05, 0.000000000000000e+00, -8.823172826932829e-02, 3.258890168929356e-01
68, 4.169272572148751e-01, 5.069852149235237e-02, 5.114085991001723e-01, -4.534017961445018e-02, 1.510732849488365e-01, 1.171386520219741e+05, 0.000000000000000e+00, -8.865749186237303e-02, 2.954063844666544e-01
69, 3.996763932954769e-01, 5.093947147668231e-02, 5.222520547796475e-01, -4.652149701966299e-02, 1.385215172850539e-01, 1.197324661170606e+05, 0.000000000000000e+00, -8.907884579235287e-02, 2.652394627787378e-01
70, 3.826423763227973e-01, 5.073599352989024e-02, 5.344942005729765e-01, -4.742174562017694e-02, 1.258470776947381e-01, 1.226465477679768e+05, 0.000000000000000e+00, -8.872301994416494e-02, 2.354517455695353e-01
71, 3.658604931208745e-01, 5.053542966682283e-02, 5.374567430271675e-01, -4.749608292924926e-02, 1.107720225643272e-01, 1.233294546752562e+05, 0.000000000000000e+00, -8.837229001093666e-02, 2.061049395954361e-01
72, 3.493635456161301e-01, 5.033178941051916e-02, 5.455345349989956e-01, -4.801567306877853e-02, 9.669910258305117e-02, 1.252047171520262e+05, 0.000000000000000e+00, -8.801618032894490e-02, 1.772564062239748e-01
73, 3.331890084898473e-01, 4.980229482731816e-02, 5.551287125136025e-01, -4.834611176866094e-02, 8.269814353318523e-02, 1.274737938607031e+05, 0.000000000000000e+00, -8.709024283965551e-02, 1.489716781601126e-01
74, 3.173570318623101e-01, 4.928401440914006e-02, 5.570580691837722e-01, -4.800926884143743e-02, 6.756309177817822e-02, 1.279374021312848e+05, 0.000000000000000e+00, -8.618391577913199e-02, 1.212859923116033e-01
75, 3.018925559555790e-01, 4.877776460670519e-02, 5.632048304788456e-01, -4.804042424202511e-02, 5.307789876121536e-02, 1.293710050322201e+05, 0.000000000000000e+00, -8.529862689064896e-02, 9.424296213046297e-02
76, 2.868283887919731e-01, 4.803301539946307e-02, 5.722376780645962e-01, -4.806565180831233e-02, 3.885477104511788e-02, 1.314862121980730e+05, 0.000000000000000e+00, -8.399626944832124e-02, 6.789995964424111e-02
77, 2.721745969888620e-01, 4.726652860999864e-02, 5.751179480749465e-01, -4.753670823864348e-02, 2.431278110834711e-02, 1.321597152699112e+05, 0.000000000000000e+00, -8.265589907263267e-02, 4.227458854277402e-02
78, 2.579457082553002e-01, 4.652226696157547e-02, 5.779687750230593e-01, -4.702011336588885e-02, 1.005213976469631e-02, 1.328376550512741e+05, 0.000000000000000e+00, -8.135439423390663e-02, 1.739225371380543e-02
79, 2.441625295126460e-01, 4.568470226680221e-02, 5.865202107983821e-01, -4.685674595978741e-02, -3.935921015836195e-03, 1.348548554411021e+05, 0.000000000000000e+00, -7.988972854099737e-02, -6.710659374080591e-03
80, 2.308387298697491e-01, 4.470723398386359e-02, 5.931232693055292e-01, -4.637041552843442e-02, -1.779969718597820e-02, 1.364324063213301e+05, 0.000000000000000e+00, -7.818041071890998e-02, -3.001024728403993e-02
81, 2.179714381767896e-01, 4.376325630074886e-02, 5.917573499655159e-01, -4.528676514268482e-02, -3.107393146238643e-02, 1.361159760045831e+05, 0.000000000000000e+00, -7.652965856094754e-02, -5.251153085167643e-02
82, 2.055660489009096e-01, 4.285316496947141e-02, 5.899630205990684e-01, -4.421051099904284e-02, -4.377801880294405e-02, 1.356731650060508e+05, 0.000000000000000e+00, -7.493816412636292e-02, -7.420507666724434e-02
83, 1.936338036035009e-01, 4.187561519848614e-02, 5.927881746108778e-01, -4.340887356890435e-02, -5.635679224321386e-02, 1.362932288444690e+05, 0.000000000000000e+00, -7.322870380454141e-02, -9.507122639341385e-02
84, 1.821743590416442e-01, 4.084266451047317e-02, 5.987382918879142e-01, -4.276307389169149e-02, -6.892074212122730e-02, 1.376521954333735e+05, 0.000000000000000e+00, -7.142236282020804e-02, -1.151105802657626e-01
85, 1.711868114250413e-01, 3.976196024579443e-02, 6.038568851066277e-01, -4.198746577420263e-02, -8.111247801570790e-02, 1.388422398257030e+05, 0.000000000000000e+00, -6.953251422638189e-02, -1.343247187599858e-01
86, 1.606611450570530e-01, 3.870200133482513e-02, 6.090474304061295e-01, -4.121947154559751e-02, -9.302003312439654e-02, 1.400602849673319e+05, 0.000000000000000e+00, -6.767894343659296e-02, -1.527311565198471e-01
87, 1.506006114276441e-01, 3.758538415627209e-02, 6.135028945945129e-01, -4.032305965957141e-02, -1.044938463281209e-01, 1.411113513252758e+05, 0.000000000000000e+00, -6.572629323088854e-02, -1.703242076015241e-01
88, 1.409880582819953e-01, 3.650861104122244e-02, 6.178297758354828e-01, -3.944409319086670e-02, -1.156162582272601e-01, 1.421302583562088e+05, 0.000000000000000e+00, -6.384331911497597e-02, -1.871338664870506e-01
89, 1.318262562049001e-01, 3.537941275481581e-02, 6.225295579196843e-01, -3.851486231269462e-02, -1.264694747091155e-01, 1.432316320850216e+05, 0.000000000000000e+00, -6.186866808095711e-02, -2.031552882008430e-01
90, 1.230949611877667e-01, 3.428811636844947e-02, 6.265689488061578e-01, -3.756904962620113e-02, -1.368568500898252e-01, 1.441982787401089e+05, 0.000000000000000e+00, -5.996029683765949e-02, -2.184238738349675e-01
91, 1.147924252222834e-01, 3.316976498163560e-02, 6.319362378053350e-01, -3.665501053014076e-02, -1.472040895940936e-01, 1.454770257906769e+05, 0.000000000000000e+00, -5.800461398819651e-02, -2.329426801656004e-01
92, 1.069029175922123e-01, 3.205604971458576e-02, 6.333135920950484e-01, -3.550147958623862e-02, -1.562623977494862e-01, 1.458044999678443e+05, 0.000000000000000e+00, -5.605703841165103e-02, -2.467392158025749e-01
93, 9.940824360585157e-02, 3.099231171107048e-02, 6.360039181789678e-01, -3.446921106264909e-02, -1.652616513756253e-01, 1.464337951327169e+05, 0.000000000000000e+00, -5.419685904913098e-02, -2.598452981576027e-01
94, 9.230950049275613e-02, 2.988460788513866e-02, 6.422747717884985e-01, -3.356494529629232e-02, -1.748640343282463e-01, 1.478845041615426e+05, 0.000000000000000e+00, -5.225979579673843e-02, -2.722590084839930e-01
95, 8.558537618113571e-02, 2.879053911066823e-02, 6.465687233923522e-01, -3.255231780952567e-02, -1.836357572584377e-01, 1.488811452372770e+05, 0.000000000000000e+00, -5.034657642437231e-02, -2.840176156167276e-01
96, 7.922025515964715e-02, 2.772272046598862e-02, 6.513867099228184e-01, -3.157854124331003e-02, -1.922545134058999e-01, 1.500061950709308e+05, 0.000000000000000e+00, -4.847926116517973e-02, -2.951484267045966e-01
97, 7.320593747582269e-02, 2.664982805924029e-02, 6.562136309128840e-01, -3.058136792301332e-02, -2.005807138765624e-01, 1.511388811502456e+05, 0.000000000000000e+00, -4.660307331944856e-02, -3.056657811641704e-01
98, 6.752329457105022e-02, 2.560400378087675e-02, 6.596570410513747e-01, -2.953542848252840e-02, -2.081884095775806e-01, 1.519357943769887e+05, 0.000000000000000e+00, -4.477422003696232e-02, -3.156031294784133e-01
99, 6.216062879683373e-02, 2.457264335549488e-02, 6.636072008769300e-01, -2.851544505597939e-02, -2.156582139787021e-01, 1.528510514668668e+05, 0.000000000000000e+00, -4.297065997586154e-02, -3.249809275530563e-01
100, 5.710566604491943e-02, 2.355085197157664e-02, 6.673706936652197e-01, -2.748469625089284e-02, -2.227805937171217e-01, 1.537218659962523e+05, 0.000000000000000e+00, -4.118383348392056e-02, -3.338206393602348e-01
101, 5.234259725190651e-02, 2.254837323495455e-02, 6.711061779427102e-01, -2.646205113813674e-02, -2.296172829465541e-01, 1.546061909364977e+05, 0.000000000000000e+00, -3.943077939441063e-02, -3.421499105169916e-01
102, 4.786048503000526e-02, 2.155667410973684e-02, 6.761685354608361e-01, -2.548906336145633e-02, -2.366491580395103e-01, 1.557734681725989e+05, 0.000000000000000e+00, -3.769657582129118e-02, -3.499878674463548e-01
103, 4.364767894245766e-02, 2.056776860614156e-02, 6.772414064989036e-01, -2.435834120874026e-02, -2.420137866404871e-01, 1.560339227750376e+05, 0.000000000000000e+00, -3.596725750870726e-02, -3.573548834939697e-01
104, 3.968041353792034e-02, 1.963025699835258e-02, 6.834336978382537e-01, -2.346060635010524e-02, -2.489678975376490e-01, 1.574849227843272e+05, 0.000000000000000e+00, -3.432781270259058e-02, -3.642925177674208e-01
105, 3.597289479893984e-02, 1.863647500366545e-02, 6.910219575614746e-01, -2.252020249205216e-02, -2.562122580580494e-01, 1.592916718297616e+05, 0.000000000000000e+00, -3.258996677506707e-02, -3.707759279883745e-01
106, 3.248379284752043e-02, 1.770123854471180e-02, 6.899026654820742e-01, -2.135542947887251e-02, -2.600067307026843e-01, 1.590306156040326e+05, 0.000000000000000e+00, -3.095450056602615e-02, -3.768773885193610e-01
107, 2.921128167538731e-02, 1.678922888725271e-02, 7.016216732595955e-01, -2.059920692256516e-02, -2.684384203322990e-01, 1.617470725957573e+05, 0.000000000000000e+00, -2.935965151708925e-02, -3.826000925366109e-01
108, 2.616830975884793e-02, 1.581627039426720e-02, 7.139383745536080e-01, -1.974609940379727e-02, -2.769496535669907e-01, 1.646983701093020e+05, 0.000000000000000e+00, -2.765822005251880e-02, -3.879213967874403e-01
109, 2.330844236248397e-02, 1.490185765947301e-02, 7.044687768231761e-01, -1.835770821211356e-02, -2.767991848461050e-01, 1.624899378382926e+05, 0.000000000000000e+00, -2.605916869544727e-02, -3.929225025979687e-01
110, 2.062172177488636e-02, 1.404280680863407e-02, 7.086428824900649e-01, -1.740194470427449e-02, -2.817687573821607e-01, 1.634451297986929e+05, 0.000000000000000e+00, -2.455692974299367e-02, -3.976208232120587e-01
111, 1.815668491507541e-02, 1.307874270979648e-02, 7.393223763333481e-01, -1.690895232850793e-02, -2.971546840573711e-01, 1.705666386685043e+05, 0.000000000000000e+00, -2.287105207868362e-02, -4.019314811741870e-01
112, 1.586416692363851e-02, 1.211515915723723e-02, 7.649121656553239e-01, -1.620532825107202e-02, -3.105066408963593e-01, 1.766428559215417e+05, 0.000000000000000e+00, -2.118601475500890e-02, -4.059404520314697e-01
113, 1.371269693931254e-02, 1.121086043484311e-02, 7.734155380501190e-01, -1.516243366211459e-02, -3.168682467487272e-01, 1.787037218192275e+05, 0.000000000000000e+00, -1.960464996838679e-02, -4.097027694918771e-01
114, 1.169421605734580e-02, 1.036245925051937e-02, 7.570278918337455e-01, -1.371801388936542e-02, -3.128259371538898e-01, 1.748556650051824e+05, 0.000000000000000e+00, -1.812103429516531e-02, -4.132325263190918e-01
115, 9.806003529637647e-03, 9.556171455211737e-03, 7.548470101248336e-01, -1.261418211938897e-02, -3.144169676427881e-01, 1.742679210870699e+05, 0.000000000000000e+00, -1.671106312545378e-02, -4.165344803383025e-01
116, 8.114439985529159e-03, 8.636480156420167e-03, 7.780672335500579e-01, -1.175087458062937e-02, -3.263905061298155e-01, 1.795552739210289e+05, 0.000000000000000e+00, -1.510278104072261e-02, -4.194925504502506e-01
117, 6.571587323994071e-03, 7.699928572271727e-03, 7.998325187961070e-01, -1.076966529809802e-02, -3.376788724164173e-01, 1.846569917662366e+05, 0.000000000000000e+00, -1.346501504664213e-02, -4.221905669457716e-01
118, 5.179478433512491e-03, 6.739311424939331e-03, 8.277712854243560e-01, -9.755342013805950e-03, -3.514895048603803e-01, 1.912559696267347e+05, 0.000000000000000e+00, -1.178516513355690e-02, -4.246249748731906e-01
119, 3.942551974419478e-03, 5.748688639179509e-03, 8.621527971454238e-01, -8.667021868568355e-03, -3.679536972673118e-01, 1.993938763791885e+05, 0.000000000000000e+00, -1.005284377620862e-02, -4.267880122607391e-01
120, 2.869664718871678e-03, 4.722915428686381e-03, 9.030971515308507e-01, -7.458676952868215e-03, -3.871227443762934e-01, 2.091069340891224e+05, 0.000000000000000e+00, -8.259054186592028e-03, -4.286641910984657e-01
121, 1.960468000133414e-03, 3.671280285037169e-03, 9.482666691330472e-01, -6.087872067599364e-03, -4.079931462852183e-01, 2.198514662249319e+05, 0.000000000000000e+00, -6.420039330817002e-03, -4.302541211066808e-01
122, 1.224595950983287e-03, 2.597449302751445e-03, 9.971082219521232e-01, -4.529051054470986e-03, -4.302907482127875e-01, 2.314787160434574e+05, 0.000000000000000e+00, -4.542210179765300e-03, -4.315409548897748e-01
123, 6.708988406878280e-04, 1.511973499890680e-03, 1.042212918760612e+00, -2.755617672064505e-03, -4.507648064067974e-01, 2.422022844983993e+05, 0.000000000000000e+00, -2.644017504196884e-03, -4.325092158095266e-01
124, 2.910145001550068e-04, 4.366829824517140e-04, 1.086052509652057e+00, -8.293464992112940e-04, -4.704478722621018e-01, 2.526032944487012e+05, 0.000000000000000e+00, -7.636360355989794e-04, -4.331735269538765e-01
125, 1.299195336857684e-04, -6.174819026798740e-04, 1.107141502586297e+00, 1.195492271643768e-03, -4.798954662203673e-01, 2.575936604820302e+05, 0.000000000000000e+00, 1.079802628371746e-03, -4.334552368589862e-01
