"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Grid_Velocity_x","Grid_Velocity_y"
2895, 8.608477578426915e-02, -3.158840404357664e-02, 6.879443199155101e-01, 1.195087991453863e+02, -1.784916169473831e+01, 1.618951102076437e+05, 3.290359392950042e-04, 4.806334158289056e-02, -2.463621371378988e-01
2896, 9.282679278336844e-02, -3.256867192308823e-02, 6.834012724454184e-01, 1.187577095910601e+02, -1.703023505454649e+01, 1.607874197853749e+05, 3.309266315865507e-04, 4.955486834285936e-02, -2.361038200181626e-01
2897, 9.994389413579524e-02, -3.355624317363765e-02, 6.765964123927193e-01, 1.172544327598112e+02, -1.559602639579251e+01, 1.591277564082729e+05, 3.311274392061665e-04, 5.105750754828167e-02, -2.252747932363775e-01
2898, 1.074558888750180e-01, -3.449344006081768e-02, 6.731541869769764e-01, 1.158732432464815e+02, -1.456186395482663e+01, 1.582472080323650e+05, 3.312362319308644e-04, 5.248349963249131e-02, -2.138449163542766e-01
2899, 1.153633032769651e-01, -3.547370386261879e-02, 6.712180294725909e-01, 1.151071249006248e+02, -1.402620603650117e+01, 1.577392480278929e+05, 3.315356168197918e-04, 5.397502018801903e-02, -2.018133886166308e-01
2900, 1.236840335855117e-01, -3.645172150160016e-02, 6.653693626596484e-01, 1.143060318027161e+02, -1.300375994622206e+01, 1.563414489276199e+05, 3.301719748278870e-04, 5.546312309412366e-02, -1.891529799905070e-01
2901, 1.324328322993351e-01, -3.739560404933671e-02, 6.610378539249924e-01, 1.136735678764846e+02, -1.228051850711527e+01, 1.552895438803221e+05, 3.308209344503498e-04, 5.689928774629815e-02, -1.758412438090157e-01
2902, 1.416127884805326e-01, -3.836992798783784e-02, 6.561521363508455e-01, 1.128819612233274e+02, -1.144650071489554e+01, 1.541038464753630e+05, 3.299501600328704e-04, 5.838177050180444e-02, -1.618734799091935e-01
2903, 1.512424835171045e-01, -3.928449628260867e-02, 6.516608991973744e-01, 1.120635935322134e+02, -1.068228683954167e+01, 1.529967514075732e+05, 3.309653394234516e-04, 5.977333204735806e-02, -1.472214157769463e-01
2904, 1.613207785318785e-01, -4.023112152748409e-02, 6.470570442627948e-01, 1.113320297429452e+02, -9.962463307039746e+00, 1.518777151503736e+05, 3.305726017992889e-04, 6.121366985083397e-02, -1.318867842710307e-01
2905, 1.718631864924443e-01, -4.111348765062454e-02, 6.418070158100145e-01, 1.106460626457053e+02, -9.205290975079073e+00, 1.506143703102143e+05, 3.315471846410809e-04, 6.255623417662790e-02, -1.158459816329533e-01
2906, 1.828677181092355e-01, -4.200864674541324e-02, 6.367326984929238e-01, 1.100197637457407e+02, -8.555183287295788e+00, 1.493877282773790e+05, 3.330274984646735e-04, 6.391826365062436e-02, -9.910203466659462e-02
2907, 1.943434415439835e-01, -4.284820187266420e-02, 6.305034356416764e-01, 1.086336350787340e+02, -7.553197232608210e+00, 1.478570204605250e+05, 3.348810589243447e-04, 6.519568889829006e-02, -8.164114570891928e-02
2908, 2.062909743804936e-01, -4.362440116573193e-02, 6.267083781244837e-01, 1.066958963026843e+02, -6.515960224848530e+00, 1.468620721838253e+05, 3.337541475971275e-04, 6.637671506560282e-02, -6.346237507518243e-02
2909, 2.187101789582196e-01, -4.432528477610822e-02, 6.270911997088833e-01, 1.054811395524071e+02, -5.981871058823475e+00, 1.468752351493851e+05, 3.303829030478833e-04, 6.744314464301654e-02, -4.456593222281172e-02
2910, 2.315915371636348e-01, -4.505215506186321e-02, 6.271314230108386e-01, 1.053855486444211e+02, -5.957475722789892e+00, 1.468802065119718e+05, 3.318689275778512e-04, 6.854911425080366e-02, -2.496629943907382e-02
2911, 2.449303018537379e-01, -4.580468896149788e-02, 6.197673144321912e-01, 1.056524282127017e+02, -5.290170762183668e+00, 1.452139176827957e+05, 3.317221580262664e-04, 6.969413233468499e-02, -4.670699740215724e-03
2912, 2.587262636106042e-01, -4.640982259071885e-02, 6.103788150322302e-01, 1.043506520248488e+02, -4.128681834624769e+00, 1.429937952145973e+05, 3.340454327547059e-04, 7.061487351187200e-02, 1.632054823388369e-02
2913, 2.729659063770845e-01, -4.691420241890870e-02, 6.072871702553920e-01, 1.037576958286540e+02, -3.652497059930645e+00, 1.422316207573024e+05, 3.331042645955833e-04, 7.138231272584325e-02, 3.798687912415379e-02
2914, 2.876306036453199e-01, -4.743350438799016e-02, 6.045524734757332e-01, 1.035166704601009e+02, -3.476973885595446e+00, 1.415688842374233e+05, 3.364520274311789e-04, 7.217245672584395e-02, 6.029995176437173e-02
2915, 3.027057701987062e-01, -4.792404099591290e-02, 5.956868120394814e-01, 1.026570286338465e+02, -2.431419948541564e+00, 1.394819599693974e+05, 3.360049226612676e-04, 7.291883278564673e-02, 8.323757401571530e-02
2916, 3.181770593353997e-01, -4.816974598153402e-02, 5.893775921066019e-01, 1.013277320729878e+02, -1.552418298374153e+00, 1.379554107879515e+05, 3.374777810131409e-04, 7.329268524860232e-02, 1.067779166515369e-01
2917, 3.340154955738212e-01, -4.842107904246839e-02, 5.875665709019910e-01, 1.013160278136400e+02, -1.526706854658433e+00, 1.375163957866718e+05, 3.410704463762403e-04, 7.367510111051473e-02, 1.308768920228766e-01
2918, 3.501972659347715e-01, -4.867761138201082e-02, 5.779257794363208e-01, 1.008583217455583e+02, -4.779139733694904e-01, 1.352803570741074e+05, 3.395957572356912e-04, 7.406542793568377e-02, 1.554982674871556e-01
2919, 3.666959074740411e-01, -4.860340242497262e-02, 5.690255486655327e-01, 9.954717780639471e+01, 5.631736729082260e-01, 1.331953579664259e+05, 3.425991592996267e-04, 7.395251528439196e-02, 1.806017783470792e-01
2920, 3.834787729485975e-01, -4.852108198625096e-02, 5.651500301291890e-01, 9.976003723162439e+01, 6.117327908830527e-01, 1.323332526812055e+05, 3.490205010569931e-04, 7.382726060675537e-02, 2.061377501844197e-01
2921, 4.005145642129431e-01, -4.843709858123071e-02, 5.513133045469831e-01, 9.960312532393441e+01, 1.910821205799738e+00, 1.292089492129643e+05, 3.487436137976917e-04, 7.369947564246232e-02, 2.320585613005343e-01
2922, 4.177596833089577e-01, -4.790572980957290e-02, 5.382236774326938e-01, 9.813849235905367e+01, 3.153917310379292e+00, 1.262217406236744e+05, 3.555044113405641e-04, 7.289097139693480e-02, 2.582978752147784e-01
2923, 4.351845618096476e-01, -4.736846951871961e-02, 5.337740038562958e-01, 9.780460817697539e+01, 3.301150822772708e+00, 1.249918499729495e+05, 3.621854375245073e-04, 7.207350290936633e-02, 2.848107020819947e-01
2924, 4.527501049098762e-01, -4.677831882454061e-02, 5.245639082406626e-01, 9.450082002655385e+01, 4.201274477717245e+00, 1.225767318548183e+05, 3.678268655188351e-04, 7.117555901955866e-02, 3.115375571947319e-01
2925, 4.704042854402636e-01, -4.585477134894834e-02, 5.265446528088455e-01, 8.841084400763711e+01, 4.766962110471662e+00, 1.224291339141672e+05, 3.673482223498069e-04, 6.977033519988823e-02, 3.383992786045087e-01
2926, 4.881198431721678e-01, -4.492771992675539e-02, 5.512412029914717e-01, 8.233935574533353e+01, 4.701717088462863e+00, 1.275037794496865e+05, 3.390018037643203e-04, 6.835977994966740e-02, 3.653543885057661e-01
2927, 5.058507425268324e-01, -4.390632252701303e-02, 5.887493730419775e-01, 7.607311188958758e+01, 5.061004712511716e+00, 1.357361041469107e+05, 2.991851078015058e-04, 6.680567256114689e-02, 3.923328414557621e-01
2928, 5.235477971434821e-01, -4.267253786869048e-02, 6.230342553532201e-01, 7.422177387991579e+01, 5.437418394173221e+00, 1.441426609258050e+05, 2.718599858917061e-04, 6.492840730295653e-02, 4.192597979388348e-01
2929, 5.411829211181745e-01, -4.144284551003014e-02, 6.427844562427362e-01, 7.561693608304525e+01, 5.811518188765561e+00, 1.489723559474348e+05, 2.634957024233710e-04, 6.305736868401812e-02, 4.460925238430298e-01
2930, 5.587072911124895e-01, -4.010640479878819e-02, 6.487703176157693e-01, 7.789992434648263e+01, 6.531596286276449e+00, 1.505282024958040e+05, 2.612670959005147e-04, 6.102390709092555e-02, 4.727567320094124e-01
2931, 5.760800145473186e-01, -3.865439696069756e-02, 6.540657852243593e-01, 7.939990344789656e+01, 6.962017139060790e+00, 1.518058186608677e+05, 2.614560632929340e-04, 5.881460431618232e-02, 4.991902023272353e-01
2932, 5.932727779349687e-01, -3.721726222540524e-02, 6.608354207769660e-01, 7.978353259978208e+01, 7.284517969138318e+00, 1.533616777370290e+05, 2.598954979096170e-04, 5.662793171354927e-02, 5.253498544044497e-01
2933, 6.102389097069039e-01, -3.568390496342424e-02, 6.677426227043765e-01, 7.938839665593430e+01, 7.733483858704443e+00, 1.549594686756577e+05, 2.560116604611188e-04, 5.429485170895230e-02, 5.511646751079562e-01
2934, 6.269464153819712e-01, -3.409167059213299e-02, 6.764032268366876e-01, 7.902094384332226e+01, 7.919221165176410e+00, 1.569893234792548e+05, 2.522192152419145e-04, 5.187218722859999e-02, 5.765859832294766e-01
2935, 6.433703975313017e-01, -3.252633550400649e-02, 6.837110005075995e-01, 7.866600885950464e+01, 8.117605768610389e+00, 1.587029565123858e+05, 2.488909848220303e-04, 4.949045135715426e-02, 6.015758960818508e-01
2936, 6.594721372414503e-01, -3.090376109422279e-02, 6.895359409378404e-01, 7.794987377478850e+01, 8.440530662323198e+00, 1.600525955531466e+05, 2.454073103607154e-04, 4.702162298603719e-02, 6.260755008956952e-01
2937, 6.752261595888440e-01, -2.925024505792380e-02, 6.967658708810586e-01, 7.724041428130739e+01, 8.553963684777338e+00, 1.617188388379810e+05, 2.417081918941838e-04, 4.450571537779618e-02, 6.500460362966836e-01
2938, 6.906144249127386e-01, -2.763504838458062e-02, 7.036805871777762e-01, 7.668426953630849e+01, 8.602268193207887e+00, 1.633181174232582e+05, 2.386013059559191e-04, 4.204811260282384e-02, 6.734600540359206e-01
2939, 7.056115638027174e-01, -2.602774117373343e-02, 7.091344764170533e-01, 7.604237759763244e+01, 8.791714788827710e+00, 1.645840036865918e+05, 2.352821260490881e-04, 3.960251404086355e-02, 6.962789532826421e-01
2940, 7.201955804384750e-01, -2.440585960359685e-02, 7.152153225933887e-01, 7.534312632876285e+01, 8.889391986656776e+00, 1.659872596980830e+05, 2.317593478497928e-04, 3.713473986003022e-02, 7.184692662926946e-01
2941, 7.343565929282532e-01, -2.283098164992570e-02, 7.215639657132760e-01, 7.481434417585317e+01, 8.853133137826170e+00, 1.674616166856845e+05, 2.289494947020944e-04, 3.473848403988054e-02, 7.400159572719810e-01
2942, 7.480813599909537e-01, -2.130460157288282e-02, 7.266058254498861e-01, 7.436122980519150e+01, 8.909149866943592e+00, 1.686383600383346e+05, 2.262316588338576e-04, 3.241602017222121e-02, 7.608988789469785e-01
2943, 7.613555885923021e-01, -1.979612023773245e-02, 7.313695911979941e-01, 7.375254826327418e+01, 8.966003149007145e+00, 1.697458852303492e+05, 2.239701928084992e-04, 3.012079013835407e-02, 7.810962837489384e-01
2944, 7.741742582686658e-01, -1.833331477232464e-02, 7.364510723777499e-01, 7.317480215507929e+01, 8.936248860552238e+00, 1.709240971465331e+05, 2.214779081891908e-04, 2.789505823191700e-02, 8.006005327905608e-01
2945, 7.865327575709872e-01, -1.692303115796233e-02, 7.410314213546910e-01, 7.270183344787877e+01, 8.898925988573325e+00, 1.719874944712094e+05, 2.193117774587406e-04, 2.574924095693401e-02, 8.194046095207420e-01
2946, 7.984281789626722e-01, -1.556560571736230e-02, 7.451345212039295e-01, 7.229881214134278e+01, 8.877745227258993e+00, 1.729395904833770e+05, 2.174800415412631e-04, 2.368385004529244e-02, 8.375040899766798e-01
2947, 8.098596424655375e-01, -1.425901534020311e-02, 7.490155750446388e-01, 7.190404658748031e+01, 8.857787076600960e+00, 1.738437578188589e+05, 2.158880444664730e-04, 2.169580723313619e-02, 8.548976352274184e-01
2948, 8.208288375130095e-01, -1.300490542497549e-02, 7.527510201352089e-01, 7.151380102056264e+01, 8.830566093975094e+00, 1.747147312604880e+05, 2.143587200060440e-04, 1.978761607682064e-02, 8.715878158306769e-01
2949, 8.313392511270120e-01, -1.180326863861950e-02, 7.562764996846224e-01, 7.111265959042625e+01, 8.800356578156681e+00, 1.755367229046774e+05, 2.131104424459178e-04, 1.795926541872721e-02, 8.875799374652610e-01
2950, 8.413960903196578e-01, -1.065351080987094e-02, 7.596254223320599e-01, 7.071994546684880e+01, 8.770416317583937e+00, 1.763179904220698e+05, 2.118794632801053e-04, 1.620985119746706e-02, 9.028819228613426e-01
2951, 8.510061383689996e-01, -9.554786993930886e-03, 7.628254611591713e-01, 7.032117300108590e+01, 8.740864726469786e+00, 1.770647046625203e+05, 2.107322609786378e-04, 1.453808778713667e-02, 9.175040931168048e-01
2952, 8.601775156612776e-01, -8.505575685654992e-03, 7.658992788170784e-01, 6.990099682742077e+01, 8.708696688407816e+00, 1.777763758442033e+05, 2.096363660315299e-04, 1.294166014132308e-02, 9.314588038067221e-01
2953, 8.689197097161827e-01, -7.505490923416808e-03, 7.688540938162408e-01, 6.947595802339548e+01, 8.672652062654217e+00, 1.784621245629165e+05, 2.086718983841947e-04, 1.141998100004743e-02, 9.447604906683050e-01
2954, 8.772431812160123e-01, -6.553337858637149e-03, 7.716899695656096e-01, 6.905270081911834e+01, 8.636509939626887e+00, 1.791200251539813e+05, 2.076996918225601e-04, 9.971232341249437e-03, 9.574250701544951e-01
2955, 8.851592697111036e-01, -5.647820218438285e-03, 7.744126189938649e-01, 6.861230029958361e+01, 8.597998092508982e+00, 1.797513946259913e+05, 2.069617337930204e-04, 8.593441820709952e-03, 9.694697959600500e-01
2956, 8.926800388673903e-01, -4.787558902642694e-03, 7.770564296995378e-01, 6.817468210374474e+01, 8.559584365296020e+00, 1.803642568001087e+05, 2.062746417033564e-04, 7.284511068317664e-03, 9.809130235579375e-01
2957, 8.998181474462286e-01, -3.971099018009031e-03, 7.795785979956590e-01, 6.770318340255183e+01, 8.537137470888069e+00, 1.809484134039332e+05, 2.055785974775579e-04, 6.042226391012012e-03, 9.917740138886670e-01
2958, 9.065861891609424e-01, -3.192853014059968e-03, 7.820960997735703e-01, 6.717882729189654e+01, 8.508672222539227e+00, 1.815289940383974e+05, 2.049339626566665e-04, 4.858086050407195e-03, 1.002071928918904e+00
2959, 9.129980153120427e-01, -2.455445247382085e-03, 7.846129328318329e-01, 6.665140868763220e+01, 8.458895976800347e+00, 1.821093667302573e+05, 2.043454984639219e-04, 3.736083136717019e-03, 1.011827844097313e+00
2960, 9.190672613753565e-01, -1.757484946621391e-03, 7.870021614352087e-01, 6.614320719862511e+01, 8.409583526941365e+00, 1.826601113408511e+05, 2.037699959372732e-04, 2.674101521549608e-03, 1.021062506484474e+00
2961, 9.248076234927616e-01, -1.097398464786491e-03, 7.892998500873566e-01, 6.562789831535630e+01, 8.359179285230331e+00, 1.831895952473289e+05, 2.034455244138822e-04, 1.669746822055677e-03, 1.029796755447407e+00
2962, 9.302328040746930e-01, -4.736111717892010e-04, 7.915260949417900e-01, 6.512141933345362e+01, 8.309349139871038e+00, 1.837022727339517e+05, 2.031296163595394e-04, 7.206231595548509e-04, 1.038051439891057e+00
2963, 9.353564318958761e-01, 1.154429432638059e-04, 7.936788660529515e-01, 6.462873210898013e+01, 8.260494480964612e+00, 1.841981826830610e+05, 2.029127169618444e-04, -1.756522300958360e-04, 1.045847296679941e+00
2964, 9.401919915149594e-01, 6.713131389823818e-04, 7.957399259737699e-01, 6.415295445284227e+01, 8.213584103693488e+00, 1.846729004449489e+05, 2.028445923406783e-04, -1.021436621599557e-03, 1.053204843246580e+00
2965, 9.447527626484871e-01, 1.195525396847436e-03, 7.977721696224847e-01, 6.369751770819316e+01, 8.168642359223782e+00, 1.851415179129319e+05, 2.031964955942695e-04, -1.819051872339955e-03, 1.060144285345957e+00
2966, 9.490518509505238e-01, 1.689621099441057e-03, 7.996161471545209e-01, 6.314205800977241e+01, 8.190627679522940e+00, 1.855638459637734e+05, 2.034303378984176e-04, -2.570843273248813e-03, 1.066685563888259e+00
2967, 9.531006931272408e-01, 2.165600306813086e-03, 8.015429522268485e-01, 6.239622371581540e+01, 8.219417670806299e+00, 1.860008881270324e+05, 2.037850761970243e-04, -3.295069517750307e-03, 1.072846080395718e+00
2968, 9.569124859613017e-01, 2.616853150489451e-03, 8.037484715063725e-01, 6.164113260399642e+01, 8.164590686479380e+00, 1.865012634446727e+05, 2.038338675266723e-04, -3.981673359335592e-03, 1.078645914435259e+00
2969, 9.604996989240959e-01, 3.041437799117825e-03, 8.057820295167408e-01, 6.095732554625189e+01, 8.089249238997308e+00, 1.869637092716630e+05, 2.040068052236268e-04, -4.627700204177941e-03, 1.084104038933208e+00
2970, 9.638739904623397e-01, 3.440720399090306e-03, 8.076774340370694e-01, 6.031861143877861e+01, 8.018951592185950e+00, 1.873952129562316e+05, 2.044231388370231e-04, -5.235228712554240e-03, 1.089238192801163e+00
2971, 9.670465833317657e-01, 3.816027642847174e-03, 8.095157966154490e-01, 5.970251817717818e+01, 7.951181598104831e+00, 1.878136488233725e+05, 2.050550893974110e-04, -5.806277513574233e-03, 1.094065452025032e+00
2972, 9.700282835521024e-01, 4.168636727795932e-03, 8.112895472217845e-01, 5.910548263194026e+01, 7.885065492840609e+00, 1.882179658080061e+05, 2.058963522932163e-04, -6.342789927172058e-03, 1.098602258505984e+00
2973, 9.728294731216006e-01, 4.499774279952729e-03, 8.129974248825262e-01, 5.852286967204683e+01, 7.820166083097390e+00, 1.886074856889507e+05, 2.069668423267057e-04, -6.846632326372683e-03, 1.102864408975235e+00
2974, 9.754601064489471e-01, 4.810615909039992e-03, 8.146417562912582e-01, 5.795235609137957e+01, 7.756256543000713e+00, 1.889827434374184e+05, 2.082726460532949e-04, -7.319593460350621e-03, 1.106867049565028e+00
2975, 9.779297101468277e-01, 5.102286161808516e-03, 8.162286634351970e-01, 5.739211230724592e+01, 7.693115743102856e+00, 1.893442789225212e+05, 2.098155928263511e-04, -7.763384383407153e-03, 1.110624675494526e+00
2976, 9.802473857136088e-01, 5.375858816244567e-03, 8.177633035345543e-01, 5.684247726820652e+01, 7.630941759171464e+00, 1.896936102432098e+05, 2.115938559116270e-04, -8.179638902621199e-03, 1.114151135150128e+00
2977, 9.824218146692396e-01, 5.632357465089168e-03, 8.192454811800663e-01, 5.629989988800293e+01, 7.569028819733127e+00, 1.900307439194374e+05, 2.136451292659076e-04, -8.569914465703179e-03, 1.117459637899999e+00
2978, 9.844612657518429e-01, 5.872756341883148e-03, 8.206837006499764e-01, 5.576456412364733e+01, 7.507565527769376e+00, 1.903578361849242e+05, 2.159697861517771e-04, -8.935693417864007e-03, 1.120562765044046e+00
2979, 9.863736038203642e-01, 6.097981347353751e-03, 8.220673563446879e-01, 5.523170050411589e+01, 7.445539936291329e+00, 1.906730668488212e+05, 2.185439293995335e-04, -9.278384563513802e-03, 1.123472483359745e+00
2980, 9.881663001458209e-01, 6.308911238360445e-03, 8.234250419539885e-01, 5.469564950026776e+01, 7.382678555900268e+00, 1.909818533864756e+05, 2.214936136408575e-04, -9.599324975302609e-03, 1.126200160760793e+00
2981, 9.898464438088510e-01, 6.506378945765430e-03, 8.247231646990431e-01, 5.414557635703525e+01, 7.317020965504006e+00, 1.912766230033559e+05, 2.247642179923362e-04, -9.899781999326460e-03, 1.128756583639047e+00
2982, 9.914207539539867e-01, 6.691172991472437e-03, 8.260439402025690e-01, 5.359834263809459e+01, 7.251766568252727e+00, 1.915763839943265e+05, 2.283522929019693e-04, -1.018095541122304e-02, 1.131151975510022e+00
2983, 9.928955926815202e-01, 6.864038978481785e-03, 8.272571586412263e-01, 5.300053787736643e+01, 7.172999593421086e+00, 1.918507396713262e+05, 2.323830108350806e-04, -1.044397968336519e-02, 1.133396016628508e+00
2984, 9.942769783867276e-01, 7.025681132243694e-03, 8.286129082296446e-01, 5.228344142134733e+01, 7.075101331332450e+00, 1.921546380661174e+05, 2.383287617232866e-04, -1.068992633010730e-02, 1.135497864284867e+00
2985, 9.955705994317909e-01, 7.176763937180558e-03, 8.295016313923288e-01, 5.102618055913636e+01, 6.903255542568739e+00, 1.923345513679269e+05, 2.461334528290643e-04, -1.091980639783609e-02, 1.137466173607551e+00
2986, 9.967818304261459e-01, 7.317916863536071e-03, 8.310943022387276e-01, 4.967010521955577e+01, 6.893083625118920e+00, 1.926654783866530e+05, 2.542231757996460e-04, -1.113457765710866e-02, 1.139309122334469e+00
2987, 9.979158457166027e-01, 7.449858664167878e-03, 8.310817715838473e-01, 5.011924747780095e+01, 7.076432273768961e+00, 1.926810384937011e+05, 2.335413995429710e-04, -1.133533372645866e-02, 1.141034583493895e+00
2988, 9.989805544512612e-01, 7.577263810430935e-03, 8.500533670492801e-01, 6.083793247152015e+01, 9.357043486442032e+00, 1.973931338473355e+05, 2.028753384539447e-04, -1.152918704857687e-02, 1.142654591251475e+00
2989, 9.989806484587903e-01, 8.013356825915684e-03, 8.501024502991570e-01, 6.608787199163497e+01, -6.734068301579969e+00, 1.982977783697696e+05, 2.902424887045844e-04, -1.219272445098066e-02, 1.142654734288647e+00
2990, 9.979114237408392e-01, 8.120263184406703e-03, 8.292619313507797e-01, 5.648788948926882e+01, -4.709262114335158e+00, 1.933941486373143e+05, 3.375202787031788e-04, -1.235538783905333e-02, 1.141027855235914e+00
2991, 9.967747380470565e-01, 8.227871424409179e-03, 8.297730901860005e-01, 5.737993180433004e+01, -4.648243860519217e+00, 1.935160829136002e+05, 3.531723972550917e-04, -1.251911917505998e-02, 1.139298330923850e+00
2992, 9.955607797778883e-01, 8.343015930138422e-03, 8.283630237423399e-01, 5.894761575427601e+01, -4.673784758715730e+00, 1.931902878593152e+05, 3.365701280267329e-04, -1.269431731747399e-02, 1.137451232511474e+00
2993, 9.942642505666310e-01, 8.466433891431320e-03, 8.274920414739665e-01, 6.010736849475681e+01, -4.840088965218715e+00, 1.930042881301469e+05, 3.245837809414923e-04, -1.288210393761793e-02, 1.135478498268019e+00
2994, 9.928797596053552e-01, 8.598644521708863e-03, 8.261236199520382e-01, 6.074619032369448e+01, -4.928415680808632e+00, 1.926996903257082e+05, 3.161154565010505e-04, -1.308326904476145e-02, 1.133371925808757e+00
2995, 9.914016058350142e-01, 8.740190809052284e-03, 8.249388492759168e-01, 6.131180596334774e+01, -5.001004010802440e+00, 1.924346278008280e+05, 3.098737686249409e-04, -1.329863882251254e-02, 1.131122840686320e+00
2996, 9.898237575123368e-01, 8.891648726153478e-03, 8.236647134075820e-01, 6.182762158792357e+01, -5.060316781207267e+00, 1.921460241639619e+05, 3.040230810360811e-04, -1.352908964221921e-02, 1.128722065300700e+00
2997, 9.881398383888829e-01, 9.053628714881289e-03, 8.224247252608906e-01, 6.233839492247380e+01, -5.119478286381199e+00, 1.918652179082271e+05, 2.986972213326419e-04, -1.377555032181156e-02, 1.126159897869991e+00
2998, 9.863431143449914e-01, 9.226776938887290e-03, 8.211340511753181e-01, 6.282883351368196e+01, -5.175175773516250e+00, 1.915721799256036e+05, 2.938006483824642e-04, -1.403900403170431e-02, 1.123426092093270e+00
2999, 9.844264804739904e-01, 9.411776491731432e-03, 8.198258180891991e-01, 6.331421946587356e+01, -5.230234478755957e+00, 1.912753323347079e+05, 2.893976046846410e-04, -1.432049013302059e-02, 1.120509837498572e+00
3000, 9.823824488045768e-01, 9.609348546213153e-03, 8.184740630391776e-01, 6.379547292194302e+01, -5.284245794089007e+00, 1.909684797250245e+05, 2.854131236276776e-04, -1.462110592635693e-02, 1.117399740761879e+00
3001, 9.802031368811019e-01, 9.820253423287616e-03, 8.170867935303928e-01, 6.428129332192727e+01, -5.338528670055202e+00, 1.906541488589669e+05, 2.818181693332819e-04, -1.494200827819286e-02, 1.114083808331448e+00
3002, 9.778802574519943e-01, 1.004529155590659e-02, 8.156540854804033e-01, 6.477219353224503e+01, -5.393125077770755e+00, 1.903297310324335e+05, 2.785921051845956e-04, -1.528441508742326e-02, 1.110549430738232e+00
3003, 9.754051095494034e-01, 1.028530431993575e-02, 8.141783068429618e-01, 6.526920315827716e+01, -5.448401675591918e+00, 1.899954226857705e+05, 2.757446810716255e-04, -1.564960654964064e-02, 1.106783369023107e+00
3004, 9.727685712783181e-01, 1.054117470088562e-02, 8.126520148506006e-01, 6.577443821340167e+01, -5.504454658469263e+00, 1.896498070696594e+05, 2.732369452021946e-04, -1.603892617159978e-02, 1.102771743765157e+00
3005, 9.699610946706220e-01, 1.081382776157400e-02, 8.110751789058487e-01, 6.628927659711150e+01, -5.561460923647792e+00, 1.892925398925105e+05, 2.710495667797267e-04, -1.645378148278955e-02, 1.098500027251859e+00
3006, 9.669727029986444e-01, 1.110423087204152e-02, 8.094406907948072e-01, 6.681805147329314e+01, -5.619849440801514e+00, 1.889227595857603e+05, 2.691600620949536e-04, -1.689564438526096e-02, 1.093953039391517e+00
3007, 9.637929909830183e-01, 1.141339365910030e-02, 8.077508016855793e-01, 6.736310310346170e+01, -5.679726828449725e+00, 1.885408683799295e+05, 2.675668575683018e-04, -1.736605107686291e-02, 1.089114948029528e+00
3008, 9.604111283683814e-01, 1.174236762700108e-02, 8.060139082573272e-01, 6.793000060285274e+01, -5.742013105131785e+00, 1.881491202400145e+05, 2.662573992124497e-04, -1.786660147406821e-02, 1.083969274388990e+00
3009, 9.568158671346000e-01, 1.209224512710069e-02, 8.041483076234288e-01, 6.854444354249709e+01, -5.809306841565406e+00, 1.877288404020182e+05, 2.652523599121251e-04, -1.839895764427096e-02, 1.078498904042942e+00
3010, 9.529955153660782e-01, 1.246414595018276e-02, 8.021167478188524e-01, 6.923280099940726e+01, -5.852880525411882e+00, 1.872729052245047e+05, 2.643743595951700e-04, -1.896482340532978e-02, 1.072686047155207e+00
3011, 9.489376328222189e-01, 1.285587025138285e-02, 8.003884483188861e-01, 6.990492398576603e+01, -5.804336666024764e+00, 1.868876276840970e+05, 2.632251645015138e-04, -1.956085158291438e-02, 1.066511775275574e+00
3012, 9.446291940261400e-01, 1.326055564072402e-02, 7.987627654141995e-01, 7.038535238407044e+01, -5.770380976366414e+00, 1.865219021088452e+05, 2.621269814197503e-04, -2.017660070637997e-02, 1.059956269487460e+00
3013, 9.400585254092267e-01, 1.368993003368661e-02, 7.969469214111458e-01, 7.075594182200548e+01, -5.813595574425539e+00, 1.861093132949924e+05, 2.610956878973014e-04, -2.082991538753443e-02, 1.053001767870543e+00
3014, 9.352124725023740e-01, 1.414527456920889e-02, 7.951100239835625e-01, 7.114859096755472e+01, -5.859039453686731e+00, 1.856921523981329e+05, 2.605737164923249e-04, -2.152274494354868e-02, 1.045628255240101e+00
3015, 9.300777265858861e-01, 1.462783905672073e-02, 7.931907521631311e-01, 7.156311022997268e+01, -5.906656148899980e+00, 1.852565332468238e+05, 2.602271568285301e-04, -2.225699102217482e-02, 1.037815481711401e+00
3016, 9.246407738425718e-01, 1.513889212061597e-02, 7.912075733241237e-01, 7.198852378512831e+01, -5.955941471056646e+00, 1.848065679390738e+05, 2.600320438033224e-04, -2.303458389907657e-02, 1.029542885333583e+00
3017, 9.188879540404562e-01, 1.567971638337756e-02, 7.891624072271722e-01, 7.242330182622570e+01, -6.005957251629378e+00, 1.843440013397009e+05, 2.599300698012119e-04, -2.385747514871256e-02, 1.020789681378345e+00
3018, 9.128055386772235e-01, 1.625160108623964e-02, 7.870405770486600e-01, 7.286392966754237e+01, -6.057210276204179e+00, 1.838643645540110e+05, 2.599701628088220e-04, -2.472762641630340e-02, 1.011534981240637e+00
3019, 9.063797999548937e-01, 1.685583505724174e-02, 7.847954391395077e-01, 7.331371586525223e+01, -6.108653513648529e+00, 1.833574132817908e+05, 2.602658085806496e-04, -2.564699871837340e-02, 1.001757897387091e+00
