"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"
1356	6.013714746712550e-01	-1.601715565789415e-01	1.156681519802621e+00	3.408454515441566e+02	2.476374945597320e+01	2.842336317478517e+05	9.349967193477134e+04	2.815960998098969e+02	-1.723883557424100e-01	8.782633486079477e-01	
1357	6.646750775801219e-01	-1.511558831445929e-01	1.176413449018185e+00	3.387969658440470e+02	2.749519538875365e+01	2.884426677699720e+05	9.573442022546200e+04	2.834904778677161e+02	-1.231578851322212e-01	8.560259558345724e-01	
1358	6.953629681556204e-01	-1.458053016497497e-01	1.185995057903569e+00	3.376812634367937e+02	2.865672769663623e+01	2.904812825987159e+05	9.682483642849549e+04	2.844030424217467e+02	-9.913652082021503e-02	8.452133748313027e-01	
1359	2.550416147456178e-01	-1.602991063428593e-01	1.022834501625725e+00	3.462233384961613e+02	-8.882477744946430e+00	2.553412121532754e+05	7.868215313126671e+04	2.679792776925107e+02	-4.988114374875158e-01	1.031797326161830e+00	
1360	2.848207884029983e-01	-1.638700538179498e-01	1.012327820385862e+00	3.460686618732677e+02	-3.626640511790174e+00	2.530398929618817e+05	7.755234371090750e+04	2.668726698086991e+02	-5.237006161461638e-01	1.043912389993856e+00	
1361	1.001556055189343e+00	1.417540146080608e-02	1.352203574227597e+00	2.770911247565140e+02	-1.674142648522376e+01	3.235584835262120e+05	1.180257358020721e+05	3.040639845677658e+02	3.679094806772774e-01	5.872735337336534e-01	
1362	1.000456757211847e+00	-2.467237320280565e-03	1.409501419728593e+00	2.817611849528208e+02	2.006169964418445e+01	3.368698319728226e+05	1.234259382140550e+05	3.050501654069160e+02	4.868734406183915e-01	5.723731291039735e-01	
1363	1.000221646602917e+00	-3.341395079486551e-03	1.402859409658520e+00	2.840441828658673e+02	2.231965944510784e+01	3.355000807623212e+05	1.226266323678037e+05	3.045096060323502e+02	4.692651027414378e-01	5.805759801966067e-01	
1364	1.000800749598390e+00	6.697636959053138e-03	1.373170803979670e+00	2.673733877789384e+02	-1.659303987355936e+01	3.277740688676506e+05	1.206573433510012e+05	3.060973311713168e+02	4.258825770813764e-01	5.562239818953132e-01	
1365	3.826377481070110e-02	-1.055917635301724e-01	1.253861294463193e+00	3.230677718164472e+02	-6.337395263807029e+01	3.048269906519390e+05	1.046419552162292e+05	2.907278889359799e+02	7.307098833820648e-02	7.681587857570603e-01	
1366	1.001916983967719e+00	2.004243141519684e-02	1.341161473620367e+00	2.818584179528845e+02	-1.714190729934116e+01	3.213350923529061e+05	1.166431476895475e+05	3.029761948030240e+02	3.374517044153252e-01	6.033905942281748e-01	
1367	1.001095943615109e+00	3.494691615447581e-04	1.410050698912293e+00	2.490478381464017e+02	-3.148239767928558e-01	3.351947798440609e+05	1.252803665944139e+05	3.095128132380470e+02	5.277256396147008e-01	5.007952875113646e-01	
1368	1.001407880776336e+00	-9.804654952943446e-03	1.373710556383829e+00	2.948507909017109e+02	2.138345084987182e+01	3.295225002195624e+05	1.190851783978074e+05	3.019901802168458e+02	3.912485107549823e-01	6.177331610562665e-01	
1369	-1.584980643612684e-02	-4.209808303587097e-02	1.452356124979609e+00	2.580414660460925e+02	-5.916221647025403e+01	3.456728364642782e+05	1.286178424747114e+05	3.085023274517293e+02	6.012486886854410e-01	5.176820474358819e-01	
1370	-4.937625545215958e-03	-6.216673758439664e-02	1.389002783639383e+00	2.839656347449926e+02	-6.972131257702793e+01	3.327944614132072e+05	1.208071478767696e+05	3.029841155273343e+02	4.291827014550417e-01	6.032744411550582e-01	
1371	1.000800746516749e+00	-6.697640604927152e-03	1.386813145804268e+00	2.910331894779589e+02	2.175981176925795e+01	3.322642353499969e+05	1.206223080120786e+05	3.029981868323750e+02	4.251107647791449e-01	6.030679094432979e-01	
1372	1.001556049971773e+00	-1.417540784130871e-02	1.364469525313194e+00	2.984840260208494e+02	2.164242039398431e+01	3.276553410943979e+05	1.179345280172534e+05	3.010977278391825e+02	3.659002153883669e-01	6.305119245481319e-01	
1373	-1.584979239073388e-02	4.209805070816081e-02	1.401707335894060e+00	2.687238830397281e+02	1.009553597601725e+02	3.353630112947629e+05	1.223874705216434e+05	3.041655037898560e+02	4.639964779537948e-01	5.857527283400021e-01	
1374	-2.321575972022771e-02	1.605010857295616e-02	1.498797005854058e+00	2.299846566152753e+02	6.830140779966509e+01	3.550980486624573e+05	1.343586564052690e+05	3.122864787183343e+02	7.277161627469290e-01	4.518400132961339e-01	
1375	-2.321578617840495e-02	-1.605014718187074e-02	1.521431349215462e+00	2.227945180317981e+02	-1.767719906870161e+01	3.595817802007686e+05	1.372665425771362e+05	3.142987686668283e+02	7.917755493535702e-01	4.133278620816094e-01	
1376	9.874374246304591e-01	4.783209902844975e-02	1.312582578016694e+00	2.953565544201997e+02	-2.347563732531295e+01	3.157296398191008e+05	1.129156918283961e+05	2.996801721655527e+02	2.553375768477507e-01	6.504435755044798e-01	
1377	7.667559690964166e-01	-1.556096833438884e-01	1.209899815689468e+00	3.343275326480527e+02	2.976726048378316e+01	2.955255745290124e+05	9.958703681292784e+04	2.867370051995696e+02	-3.828652468788914e-02	8.172344226617624e-01	
1378	3.419534563167252e-01	1.946487760316459e-01	8.600443231466113e-01	3.334123318370501e+02	1.776865072885793e+00	2.190807099523889e+05	6.178083951963194e+04	2.502437947849264e+02	-8.711395544827478e-01	1.222465154844215e+00	
1379	1.001407884763751e+00	9.804649031491121e-03	1.360670480246163e+00	2.723179134424695e+02	-1.633290209888735e+01	3.252060795292000e+05	1.191431469880440e+05	3.050327355918352e+02	3.925255319702327e-01	5.726389909902772e-01	
1380	9.293508322078825e-01	-9.230038644790564e-02	1.275793361087413e+00	3.231945394893864e+02	3.174018507555748e+01	3.094028695015580e+05	1.072283529263032e+05	2.927922941303310e+02	1.300481329152825e-01	7.420604843579844e-01	
1381	5.867405446733803e-03	-7.651479277833720e-02	1.344915035159044e+00	2.988679446809692e+02	-7.071036217759111e+01	3.237360692103610e+05	1.154679648651071e+05	2.990866359883127e+02	3.115629706634212e-01	6.586645820805758e-01	
1382	3.826374215298815e-02	1.055917643080695e-01	1.160430821382116e+00	3.315998907734427e+02	8.329015816481240e+01	2.850747405961928e+05	9.388294118451679e+04	2.818368503958825e+02	-1.639451115461917e-01	8.754520211428861e-01	
1383	-1.280832845392880e-02	4.870956852180260e-02	1.375415640839881e+00	2.782332685030968e+02	1.034048204688821e+02	3.299829201237636e+05	1.191815777226254e+05	3.018599646853556e+02	3.933721432674521e-01	6.196093184859428e-01	
1384	-1.280832148665629e-02	-4.870960738797762e-02	1.431918060604344e+00	2.671311160951350e+02	-6.402876660930704e+01	3.415398747812029e+05	1.260764200028026e+05	3.067227905991219e+02	5.452623277907597e-01	5.464050071571959e-01	
1385	4.165853177466848e-01	-1.975311563434385e-01	1.111693572748570e+00	3.442073745828653e+02	1.333654113682563e+01	2.745633925398589e+05	8.847836303209697e+04	2.772568785602490e+02	-2.830054670240526e-01	9.282625053780369e-01	
1386	9.637350104358845e-01	-6.971020019105435e-02	1.298230630047048e+00	3.181085058719678e+02	3.029365597905782e+01	3.140637365731567e+05	1.098947415970417e+05	2.948868497432514e+02	1.887874413362622e-01	7.150020461789094e-01	
1387	6.530600866627801e-01	-1.801632685555110e-01	1.174557235988151e+00	3.386960268383507e+02	2.601226207778623e+01	2.880138915492304e+05	9.555702305505754e+04	2.834123505553425e+02	-1.270658626974389e-01	8.569485536967895e-01	
1388	5.546339730882334e-01	-1.927270585461224e-01	1.144900940228946e+00	3.416051827123414e+02	2.161970005667518e+01	2.816805925106389e+05	9.220557335332975e+04	2.805560290630646e+02	-2.008967485872514e-01	8.903605809668258e-01	
1389	9.918839186960627e-01	-4.217233553215868e-02	1.326481459628773e+00	3.103042537063627e+02	2.640267347916942e+01	3.198623343056022e+05	1.133219127472997e+05	2.976069420439761e+02	2.642864356935721e-01	6.788637012679398e-01	
1390	9.956884031064696e-01	-3.659569024623490e-02	1.332579607323479e+00	3.084670870825699e+02	2.523481679521362e+01	3.211086674666584e+05	1.140670290965041e+05	2.981929097076949e+02	2.807010040292935e-01	6.709135534326356e-01	
1391	1.173199891637288e-02	-8.251909454913835e-02	1.323685188582003e+00	3.046922328333230e+02	-7.012266532131700e+01	3.193151000020225e+05	1.129559805057049e+05	2.972725891767249e+02	2.562251177634049e-01	6.833724900422340e-01	
1392	1.810684654229967e-02	-8.905950825382489e-02	1.305098333070313e+00	3.103093149893688e+02	-6.880225206017272e+01	3.154878043589569e+05	1.107134345330789e+05	2.955203782154024e+02	2.068228678289204e-01	7.066916614670203e-01	
1393	1.000810844696181e+00	9.926853167794424e-04	1.407599803862818e+00	2.457797687966633e+02	-7.420435805857786e+00	3.344754772971839e+05	1.251992892362554e+05	3.098510777032638e+02	5.259395429367885e-01	4.950390140656540e-01	
1394	9.988636694671530e-01	3.093621490645353e-02	1.329056019844056e+00	2.882130627052086e+02	-1.973268664303140e+01	3.189883681621175e+05	1.150366368433162e+05	3.015249365990363e+02	3.020610139604756e-01	6.244180079385422e-01	
1395	1.001351883606139e+00	2.569094535448867e-02	1.334746368708390e+00	2.852840219762750e+02	-1.811316863736122e+01	3.200911177504203e+05	1.157921642927731e+05	3.022113485413107e+02	3.187049340165373e-01	6.145370546156310e-01	
1396	9.767177460297187e-01	5.889311353297347e-02	1.302508283290992e+00	2.990997359498609e+02	-2.533620290788545e+01	3.137076037982503e+05	1.116478012557360e+05	2.986070287358206e+02	2.274065343073924e-01	6.652566886573346e-01	
1397	2.821902596677252e-01	1.884423859141715e-01	8.889197515714917e-01	3.367826209410474e+02	1.067800983560549e+01	2.255972365534429e+05	6.469405697742717e+04	2.535316458687097e+02	-8.069627221144133e-01	1.187518446061203e+00	
1398	5.797744522828375e-01	1.904877118274482e-01	7.736884388898666e-01	3.199308195856461e+02	-1.954903980814265e+01	1.994418370550299e+05	5.321878484783940e+04	2.396233812219795e+02	-1.059757656413252e+00	1.335013881645076e+00	
1399	7.152483985217400e-01	-1.681234166602942e-01	1.193230698662999e+00	3.364853757833833e+02	2.824318669445844e+01	2.919858530482297e+05	9.768318596012850e+04	2.851843853677839e+02	-8.022747787951395e-02	8.359004264528948e-01	
1400	5.994995150505242e-02	-1.203099846538103e-01	1.209561994422317e+00	3.313790088665847e+02	-5.674322642098596e+01	2.954942852612656e+05	9.950799968171683e+04	2.865894565820983e+02	-4.002767611035855e-02	8.190177593878332e-01	
1401	1.000221648471001e+00	3.341393089821362e-03	1.387948230044874e+00	2.588280984324092e+02	-1.704970905599752e+01	3.306803534898026e+05	1.225768695319473e+05	3.076561519167421e+02	4.681688504975876e-01	5.314919820148212e-01	
1402	1.000456758691043e+00	2.467235428318276e-03	1.394479426782767e+00	2.561157505493031e+02	-1.480851633463364e+01	3.320209967376859e+05	1.233690956015453e+05	3.081943090083888e+02	4.856212241713652e-01	5.227424386009770e-01	
1403	-1.322023409018202e-02	4.248188360836722e-04	1.577445283470949e+00	1.757592313087126e+02	3.272809021847989e+01	3.708521567650092e+05	1.442884324107037e+05	3.186453289901531e+02	9.464645326808996e-01	3.167108949295698e-01	
1404	9.874374124101412e-01	-4.783211438378326e-02	1.320507327076140e+00	3.120426486481217e+02	2.741854780399238e+01	3.186390099312387e+05	1.125942867609845e+05	2.970338088297531e+02	2.482571719578200e-01	6.865804916843499e-01	
1405	9.823675258832986e-01	5.335898709217388e-02	1.307329103856999e+00	2.973206778419223e+02	-2.453628821078647e+01	3.146753690627852e+05	1.122543542263497e+05	2.991221760391546e+02	2.407686155394091e-01	6.581742131351989e-01	
1406	1.001095943289622e+00	-3.494704483134471e-04	1.424587035887896e+00	2.750937392864203e+02	7.195711135434624e+00	3.398956038355390e+05	1.253266210371035e+05	3.064676852816046e+02	5.287446035807577e-01	5.504261416424692e-01	
1407	9.988636614871688e-01	-3.093623621489680e-02	1.338950709035724e+00	3.064906675493870e+02	2.411783931428159e+01	3.224103806408806e+05	1.148459029690236e+05	2.988004604940103e+02	2.978592349807825e-01	6.626033907519706e-01	
1408	-2.225766834016656e-02	2.305069572920916e-02	1.475862871917521e+00	2.399300110388348e+02	8.083417294750461e+01	3.504669351846768e+05	1.315002524555147e+05	3.103922896079966e+02	6.647468465932366e-01	4.857140244798617e-01	
1409	-9.156336967882421e-03	-5.554858535969481e-02	1.410240317235281e+00	2.759350173823206e+02	-6.741997904798689e+01	3.371284907598869e+05	1.234085824223046e+05	3.048474611397468e+02	4.864911005583300e-01	5.754594411011591e-01	
1410	5.235817032507927e-01	-1.951558748533300e-01	1.135616211897654e+00	3.423701353641258e+02	1.994803198003041e+01	2.796914221823103e+05	9.116266353467834e+04	2.796506075099908e+02	-2.238715692371096e-01	9.008313155195142e-01	
1411	-2.225767950342474e-02	-2.305072390122059e-02	1.505450449045741e+00	2.312638243091705e+02	-3.236378912323813e+01	3.563384938050229e+05	1.352910048134904e+05	3.130637636841542e+02	7.482553666924496e-01	4.373080939189435e-01	
1412	6.981087927202183e-02	-1.262886511625503e-01	1.197359550790059e+00	3.339250667299306e+02	-5.302151994204864e+01	2.929373324776297e+05	9.808004512848404e+04	2.853556129753782e+02	-7.148485406568243e-02	8.338524554367980e-01	
1413	8.033503412147376e-02	-1.321295846448548e-01	1.177922243357262e+00	3.362124427216384e+02	-4.987497269690609e+01	2.887750555858883e+05	9.589475132935906e+04	2.836015236177916e+02	-1.196258651140456e-01	8.547138096640413e-01	
1414	9.956884120027086e-01	3.659566942025535e-02	1.323426065651379e+00	2.908574573780411e+02	-2.100348278311667e+01	3.178841595381216e+05	1.143022913043734e+05	3.008746496542554e+02	2.858837215901219e-01	6.336774786810370e-01	
1415	-1.915744340534417e-02	6.156178697537085e-03	1.539432562151635e+00	2.043904777167807e+02	5.234820886864043e+01	3.632216543916671e+05	1.395052577352747e+05	3.156895838093430e+02	8.410934082177819e-01	3.847844055559217e-01	
1416	9.823675100334399e-01	-5.335900203407374e-02	1.314785929707562e+00	3.137053831310850e+02	2.831573782274036e+01	3.174691032467394e+05	1.118957778748250e+05	2.964756277233868e+02	2.328693444632072e-01	6.940417043661343e-01	
1417	1.001351876246758e+00	-2.569095603069203e-02	1.345411270953715e+00	3.043629799963961e+02	2.267432547473189e+01	3.237237809600745e+05	1.156423043757321e+05	2.994277320681447e+02	3.154035893987731e-01	6.539487647777547e-01	
1418	7.431726406345956e-01	-1.616500779929005e-01	1.202026096544887e+00	3.353589113659712e+02	2.912077354839804e+01	2.938536357283052e+05	9.868768410940406e+04	2.860088069360534e+02	-5.809884852921872e-02	8.260162858602330e-01	
1419	-1.915747217289900e-02	-6.156253736959946e-03	1.548882127208320e+00	1.978155696932741e+02	5.101522480542609e+00	3.649064207114382e+05	1.409064023624763e+05	3.169149329310764e+02	8.719599759101792e-01	3.579861952899827e-01	
1420	1.000810843828088e+00	-9.926873454186164e-04	1.424002641446599e+00	2.751309897500502e+02	1.274141562262866e+01	3.397755517284138e+05	1.252558296130108e+05	3.064202751413542e+02	5.271851012700209e-01	5.511709598798515e-01	
1421	5.063515017524700e-02	-1.141646822482562e-01	1.229012891119612e+00	3.277769870696892e+02	-5.939526495233741e+01	2.995799745529828e+05	1.017743190590657e+05	2.884776107225904e+02	9.898290927921629e-03	7.960360699041317e-01	
1422	-2.066059684049199e-02	-2.940656357278960e-02	1.488829531439905e+00	2.401946167610508e+02	-4.341789632206499e+01	3.530036260669696e+05	1.331980401794910e+05	3.116615351719195e+02	7.021483244221863e-01	4.632437903086491e-01	
1423	-1.852606728674313e-02	-3.575675982099331e-02	1.471384667875647e+00	2.490449011889824e+02	-5.226023300753534e+01	3.495047180298104e+05	1.310000427757274e+05	3.101526930419422e+02	6.537274588428202e-01	4.898601485742238e-01	
1424	5.235817145272101e-01	1.951558289913533e-01	8.048087291449275e-01	3.245185550328120e+02	-1.764712808247986e+01	2.064797250335699e+05	5.634373691440177e+04	2.438840029592662e+02	-9.909164086038171e-01	1.289874733755425e+00	
1425	-4.816276590791954e-05	-6.915146397916706e-02	1.367246127628243e+00	2.916869502747260e+02	-7.038122416094011e+01	3.283334691845991e+05	1.181631483357117e+05	3.010687622257382e+02	3.709366151993159e-01	6.309236267140957e-01	
1426	9.705150894292935e-01	6.438077618704463e-02	1.296992235838328e+00	3.007458039052795e+02	-2.620525275590651e+01	3.125766392469169e+05	1.109774098395535e+05	2.980763732129276e+02	2.126381216637030e-01	6.724995750776933e-01	
1427	5.524671166577378e-01	1.929577741940426e-01	7.923680523193259e-01	3.236942481394482e+02	-1.934882283021534e+01	2.037871737980748e+05	5.497358156202661e+04	2.416892983713835e+02	-1.021100296913516e+00	1.313121659817358e+00	
1428	3.139651818492015e-01	1.921784725508737e-01	8.727197440382549e-01	3.349757202385601e+02	5.688457418478529e+00	2.219450389023320e+05	6.305587681848122e+04	2.516987814769596e+02	-8.430510728719198e-01	1.207012417322630e+00	
1429	6.067635342265006e-01	1.871756496540440e-01	8.197070748412959e-01	3.217464115798849e+02	-2.403460636345952e+01	2.093483509528214e+05	5.834040974783280e+04	2.479368828797318e+02	-9.469306301365655e-01	1.246935423684123e+00	
1430	-1.852604043381215e-02	3.575677062989337e-02	1.427183482559311e+00	2.591876480053389e+02	9.640875912363846e+01	3.405619649595775e+05	1.255081701248577e+05	3.063532784121610e+02	5.327440459636973e-01	5.522221433166696e-01	
1431	-2.066059768699720e-02	2.940656980976132e-02	1.451420551721271e+00	2.496688275920189e+02	8.986423807433663e+01	3.454909862221279e+05	1.284941610910460e+05	3.084043324306691e+02	5.985240450426048e-01	5.192962023617780e-01	
1432	8.920126267507953e-01	-1.108890735782339e-01	1.256689630846803e+00	3.268419283402989e+02	3.205011125717583e+01	3.053979894023541e+05	1.049945986948980e+05	2.910511178248327e+02	8.083956097110573e-02	7.641072349574471e-01	
1433	9.126819100374312e-01	-1.010747129429113e-01	1.266328430506098e+00	3.249700022123744e+02	3.203150300364032e+01	3.074152484842645e+05	1.061250466377526e+05	2.919455648905106e+02	1.057428059848220e-01	7.528295461738923e-01	
1434	9.426285373355150e-01	-8.445777304152076e-02	1.283601945279208e+00	3.215746060206703e+02	3.133625722169677e+01	3.110333934038470e+05	1.081478494074656e+05	2.935065964766624e+02	1.503042148555222e-01	7.329019137179533e-01	
1435	9.545762897766645e-01	-7.651833500026416e-02	1.291057549496793e+00	3.197078344773490e+02	3.093130230422542e+01	3.125701530322848e+05	1.090458387428709e+05	2.942346674240401e+02	1.700865043281632e-01	7.234941461035522e-01	
1436	1.001916977688317e+00	-2.004244009085291e-02	1.352605488096887e+00	3.019021236587577e+02	2.186518722218711e+01	3.251879299906219e+05	1.165275441789400e+05	3.001150632340851e+02	3.349050125775441e-01	6.443744560252496e-01	
1437	4.458630012844466e-01	-1.973293430203316e-01	1.115662634977644e+00	3.439436252533081e+02	1.506332160729410e+01	2.754180163447846e+05	8.891990161000291e+04	2.776492026194133e+02	-2.732785764953009e-01	9.237903535433876e-01	
1438	9.705150489365214e-01	-6.438077123097834e-02	1.303723364898121e+00	3.167458832761517e+02	2.971270332162131e+01	3.151990305852353e+05	1.105531896760421e+05	2.954038653676212e+02	2.032927477891621e-01	7.082246629680250e-01	
1439	9.767177228687959e-01	-5.889313565735332e-02	1.309084127950959e+00	3.152570783841938e+02	2.907428612350957e+01	3.162972987373106e+05	1.112055660679267e+05	2.959302173832364e+02	2.176642977848568e-01	7.012822953158298e-01	
1440	3.914156841493309e-01	-1.970778385101136e-01	1.093025638038178e+00	3.444100864095858e+02	1.275395026094303e+01	2.704855560009868e+05	8.645987935586896e+04	2.755590136871826e+02	-3.274717282641393e-01	9.475168250441925e-01	
1441	8.361599953617969e-01	-1.335523567938964e-01	1.233520271832607e+00	3.307923602190958e+02	3.139992638488286e+01	3.005198521155480e+05	1.023064043287425e+05	2.889261664910792e+02	2.161988317169067e-02	7.905233968533759e-01	
1442	8.551179441671801e-01	-1.261630663636563e-01	1.241379949594690e+00	3.295591122999437e+02	3.172276334094339e+01	3.021808821291911e+05	1.032120801447261e+05	2.896384066858406e+02	4.157150225419672e-02	7.817257568874189e-01	
1443	7.894341056868081e-01	-1.491536208776388e-01	1.217290166089950e+00	3.333141076966639e+02	3.035028550899922e+01	2.970934090123465e+05	1.004326418154053e+05	2.874161174312804e+02	-1.965823782636013e-02	8.089993440019131e-01	
1444	9.483738156360946e-02	-1.390319910953641e-01	1.159018218355359e+00	3.386072632761588e+02	-4.531634862074102e+01	2.847397000871063e+05	9.375668837290378e+04	2.818008778843123e+02	-1.667264025566648e-01	8.758724625847117e-01	
1445	1.120136857240129e-01	-1.459621094751242e-01	1.139066747568086e+00	3.407426279053431e+02	-4.053158531921237e+01	2.804681708914281e+05	9.151273841673738e+04	2.798741082463858e+02	-2.161595815987853e-01	8.982516646838971e-01	
1446	1.295898697394032e-01	-1.528408547559698e-01	1.119220586405994e+00	3.424016330395182e+02	-3.603368628107493e+01	2.762013838544893e+05	8.929843693406334e+04	2.779447739725038e+02	-2.649396184910793e-01	9.204150959302705e-01	
1447	2.581044591797079e-02	-9.621952079805213e-02	1.282964668257494e+00	3.166092078786305e+02	-6.644853111004689e+01	3.109199755944002e+05	1.080531531437097e+05	2.933952602367410e+02	1.482180999900808e-01	7.343339933784591e-01	
1448	3.299525202107504e-01	-1.936403611227800e-01	1.029010014006929e+00	3.456490236303702e+02	4.888306730523258e+00	2.566183827423302e+05	7.942170097446103e+04	2.688746934292239e+02	-4.825195407621113e-01	1.021963419235089e+00	
1449	3.626419442814070e-01	-1.958595454048323e-01	1.056508479402427e+00	3.449397233931745e+02	1.052662047762326e+01	2.625464477644241e+05	8.247371082783575e+04	2.719398752524400e+02	-4.152851761517979e-01	9.880685308381986e-01	
1450	1.518742387318254e-01	-1.606598910042357e-01	1.099246489895596e+00	3.438488456730325e+02	-3.000836324412294e+01	2.718944720314375e+05	8.708248093024858e+04	2.759726546234663e+02	-3.137561037183969e-01	9.428404905972391e-01	
1451	1.788609726312547e-01	-1.687911097524424e-01	1.079295440162443e+00	3.448892838246051e+02	-2.385393549557044e+01	2.675778241613288e+05	8.488378726166036e+04	2.739774071520648e+02	-3.621923076896225e-01	9.653158123360471e-01	
1452	6.845514321882148e-01	-1.744761583265985e-01	1.183971850557447e+00	3.376165498472900e+02	2.719091643659320e+01	2.900178379321385e+05	9.662757296224470e+04	2.843086280560083e+02	-1.034821436888747e-01	8.463352499750312e-01	
1453	9.918839287537830e-01	4.217232097214943e-02	1.317939652753919e+00	2.932031192319404e+02	-2.231957154866718e+01	3.167972840135892e+05	1.135974884748117e+05	3.002641966320379e+02	2.703572414351735e-01	6.422840287928738e-01	
1454	4.931880680697457e-01	1.963716813871470e-01	8.125791814079981e-01	3.264136345753499e+02	-1.519267777032575e+01	2.083156851183846e+05	5.704534518833346e+04	2.445596850410615e+02	-9.754603030309680e-01	1.282718130887704e+00	
1455	4.626688625152435e-01	1.969451166376951e-01	8.192478207596637e-01	3.274226868706283e+02	-1.230511320438360e+01	2.098196189468789e+05	5.771916469473600e+04	2.454342048475009e+02	-9.606163711462410e-01	1.273454884811264e+00	
1456	1.065335659036415e-01	1.439345653968353e-01	1.035484671756137e+00	3.421625398747613e+02	5.385187401506244e+01	2.580908834500704e+05	8.006358582471339e+04	2.693529323491574e+02	-4.683791145731251e-01	1.016699051612845e+00	
1457	9.315316680137572e-01	9.097687916033348e-02	1.272559999536136e+00	3.068117316564330e+02	-2.875900537778090e+01	3.074997351560296e+05	1.080755652909664e+05	2.958554631469819e+02	1.487118292218823e-01	7.022708309944433e-01	
1458	9.126819147476644e-01	1.010747125029286e-01	1.263588125566724e+00	3.087732589083394e+02	-2.928545752304663e+01	3.056226004014248e+05	1.070227870021580e+05	2.950537003551439e+02	1.255196107415580e-01	7.128191840236160e-01	
1459	8.339932018191298e-01	1.348377372382415e-01	1.235869377945709e+00	3.145509075022202e+02	-2.986040575240654e+01	2.998210266149383e+05	1.037723477118625e+05	2.925091231431919e+02	5.391393746833258e-02	7.456721643681603e-01	
1460	8.920126296055285e-01	1.108890669068524e-01	1.255035754663905e+00	3.105608383753274e+02	-2.961984984497519e+01	3.038300337202428e+05	1.060224362548511e+05	2.942876427068071e+02	1.034823467372291e-01	7.228065417211884e-01	
1461	8.720213591757847e-01	1.198958462742785e-01	1.247647260555638e+00	3.121409860073790e+02	-2.975184695336163e+01	3.022857475514185e+05	1.051538881013770e+05	2.936052814050717e+02	8.434863287725648e-02	7.316309766759022e-01	
1462	8.525090730598992e-01	1.280474651696337e-01	1.241521754999059e+00	3.134522867494100e+02	-2.980605528416831e+01	3.010072090747487e+05	1.044320419429388e+05	2.930284454056229e+02	6.844669607475155e-02	7.390400968084169e-01	
1463	8.128611060676336e-01	1.419237958787394e-01	1.230268163873689e+00	3.156789419606749e+02	-2.987733144016808e+01	2.986496862401186e+05	1.031145195102185e+05	2.919781698001441e+02	3.942228662671632e-02	7.524163974871197e-01	
1464	7.875877249446078e-01	1.496480755362765e-01	1.225287657152158e+00	3.168238684835000e+02	-2.984230954451575e+01	2.976195692153850e+05	1.025181701010657e+05	2.914695109303270e+02	2.628498513151033e-02	7.588439746338533e-01	
1465	7.594765880244266e-01	1.574584871495298e-01	1.218606186638159e+00	3.179323582006335e+02	-3.004089794710313e+01	2.962096531339983e+05	1.017461422006817e+05	2.908606150975191e+02	9.277567777873036e-03	7.664964459484538e-01	
1466	7.302467954094979e-01	1.647130001313358e-01	1.210815346613878e+00	3.190746656470574e+02	-3.038471728603029e+01	2.945575779670906e+05	1.008539906820838e+05	2.901653271848962e+02	-1.037611729222132e-02	7.751809363252962e-01	
1467	7.000109855890905e-01	1.713781536873113e-01	1.222473070578262e+00	3.190216354479343e+02	-3.012448660148642e+01	2.971554981299016e+05	1.020630907810793e+05	2.908437665294630e+02	1.625979832133416e-02	7.667075563643400e-01	
1468	6.688900422570809e-01	1.774071798819329e-01	1.233689995897347e+00	3.174938598006330e+02	-3.252310564117403e+01	2.995676703334516e+05	1.033139888751572e+05	2.917315718124378e+02	4.381650442258853e-02	7.555365038902520e-01	
1469	6.370768242637014e-01	1.827490881611682e-01	1.093792822849232e+00	3.251493041834510e+02	-3.125231541951919e+01	2.690755838183142e+05	8.812036383333321e+04	2.806542075874332e+02	-2.908920236920358e-01	8.892216498429014e-01	
1470	2.522000757050746e-01	1.842959639724263e-01	9.070134472388821e-01	3.384651693997355e+02	1.604933227065631e+01	2.296553694436567e+05	6.654471674870612e+04	2.555819622928175e+02	-7.661935438320353e-01	1.165665684571704e+00	
1471	2.216314014391931e-01	1.790331522119855e-01	9.266810942511793e-01	3.400035617486440e+02	2.207199405329402e+01	2.340555690264182e+05	6.856730944218469e+04	2.577609660289474e+02	-7.216367628435575e-01	1.142375616032715e+00	
1472	1.928019036393321e-01	1.724444532422377e-01	9.474265895788071e-01	3.412571671385217e+02	2.856935095299560e+01	2.386812155600412e+05	7.071644428320081e+04	2.600190647675723e+02	-6.742923169080927e-01	1.118153381184834e+00	
1473	1.685037469214526e-01	1.659576198467754e-01	9.683863021607693e-01	3.421668417307833e+02	3.492551374812174e+01	2.433388358613328e+05	7.290356151992168e+04	2.622590313360836e+02	-6.261111363733725e-01	1.094021558200295e+00	
1474	1.455460288797651e-01	1.574716924040260e-01	9.874386051492473e-01	3.425662063375920e+02	4.096191141600656e+01	2.475521252643866e+05	7.491211396951826e+04	2.642848666850115e+02	-5.818636554598388e-01	1.072092307419213e+00	
1475	1.235258351241749e-01	1.505195629295129e-01	1.012449169972797e+00	3.425904489157890e+02	4.774230782091774e+01	2.530479414529330e+05	7.758390733647541e+04	2.669492866725420e+02	-5.230052840824386e-01	1.043074761652913e+00	
