"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.249196059908300e-05, 1.788684034754340e-03, 9.897840665501131e-05, 1.087809715633191e+01, 4.339011514708285e+00, 2.879574730428138e+02, 1.003209685163576e-01, -3.357508570016510e-01, 3.407539010431984e+01, 1.885591727292815e+00, 1.788368555677525e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.249244488471965e-05, 1.788845706700012e-03, -9.961188177156147e-05, 1.087824337233130e+01, 4.339067430907485e+00, 2.879585272312591e+02, 1.003308652731163e-01, -3.339142049166560e-01, 3.407815563989359e+01, -1.897642260525726e+00, 1.788373643649326e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.272472904342736e-05, 1.767389281415386e-03, 1.061225865367616e-04, 1.094462057915125e+01, 4.365956556037651e+00, 2.884665089241062e+02, 9.862858590968479e-02, 5.492997552737535e-01, 3.352106902170431e+01, 2.012766845124087e+00, 1.790824343315793e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.272516390392659e-05, 1.768298306113834e-03, -1.054724080493345e-04, 1.094477197139978e+01, 4.366005541245277e+00, 2.884673662564809e+02, 9.867600801285623e-02, 5.509087484636792e-01, 3.353803336365056e+01, -2.000418779949580e+00, 1.790828477663138e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.213387834646827e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.080586343681861e+01, 4.322345374727441e+00, 2.888216715438436e+02, 0.000000000000000e+00, -8.831754170166146e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792536552281937e-05, 2.931942732109933e-01, 2.931942732109264e-01, -1.516125518960357e-01, 1.597352816163447e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.213410967003441e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.080592911278395e+01, 4.322371645113580e+00, 2.888221454119709e+02, 0.000000000000000e+00, -8.823125264738858e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792538836083342e-05, 2.931862800995697e-01, -2.931862800996496e-01, -1.516128578704487e-01, 1.597332551025356e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.194997282961445e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076052086178273e+01, 4.304208344713092e+00, 2.886278974450651e+02, 0.000000000000000e+00, -1.478913583562416e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791602509354132e-05, 6.527375679731552e-02, 6.527375679730994e-02, -1.665232631301744e-02, 7.527511335276779e-01
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.194991538890681e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076050317412185e+01, 4.304201269648738e+00, 2.886277421450890e+02, 0.000000000000000e+00, -1.479145974745706e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791601760645803e-05, 6.526655750201689e-02, -6.526655750203450e-02, -1.665309003485947e-02, 7.527095188884368e-01
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258045535297825e-05, 1.789293610869937e-03, -1.356634059620538e-09, 1.090352481292290e+01, 4.349232124104451e+00, 2.881499772400538e+02, 9.999979929612748e-02, -3.949202980346519e-05, 3.402963323269487e+01, -2.580110899598165e-05, 1.789297516220865e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258045661590000e-05, 1.789294146481152e-03, 1.076316725845762e-09, 1.090352519602725e+01, 4.349232270348029e+00, 2.881499800081103e+02, 9.999982634808932e-02, -3.468843841947939e-05, 3.402964260184992e+01, 2.046990070299791e-05, 1.789297529576430e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
