"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"C<sub>p</sub>"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.256857083418575e-05	1.807136152361743e-03	8.560272434266775e-05	1.090087129329843e+01	4.347895947855722e+00	2.881265753887857e+02	1.011371938992094e-01	-4.392822066781019e-02	1.789184602685828e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.256883695273853e-05	1.807098496671484e-03	-8.652028100056438e-05	1.090094461261050e+01	4.347925255542783e+00	2.881270589626660e+02	1.011369344062167e-01	-4.296556538512413e-02	1.789186935966199e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.260764787151628e-05	1.791517426717882e-03	8.824350052293719e-05	1.091146984550171e+01	4.352356554606131e+00	2.882079306809458e+02	1.001835794116496e-01	1.025871506508687e-01	1.789577121613443e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.260677295154023e-05	1.792187888683851e-03	-8.804085081760110e-05	1.091129807720906e+01	4.352278644970006e+00	2.882075647884756e+02	1.002221560584947e-01	1.000280908850477e-01	1.789575356393086e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.214391884655335e-05	0.000000000000000e+00	0.000000000000000e+00	1.080983076942889e+01	4.323932307771555e+00	2.888720772720436e+02	0.000000000000000e+00	-8.310502023930656e-01	1.792779471945159e-05	2.791408016439076e-01	2.791408016438439e-01	-1.486583485002081e-01	1.558539224800434e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.214432382303794e-05	0.000000000000000e+00	0.000000000000000e+00	1.080994064562487e+01	4.323976258249946e+00	2.888727699690231e+02	0.000000000000000e+00	-8.296065824952825e-01	1.792782810108547e-05	2.791110210346726e-01	-2.791110210347488e-01	-1.486540910322191e-01	1.558459234900178e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	5.194382522096125e-05	0.000000000000000e+00	0.000000000000000e+00	1.075838115341560e+01	4.303352461366238e+00	2.886046569919773e+02	0.000000000000000e+00	-1.507026365833158e+00	1.791490463905183e-05	3.339635730750114e-02	3.339635730749829e-02	-6.216418176464133e-03	5.384348061662280e-01	
7	8.535533905932737e-01	3.535533905932737e-01	5.194369561633017e-05	0.000000000000000e+00	0.000000000000000e+00	1.075834155227902e+01	4.303336620911605e+00	2.886043147450573e+02	0.000000000000000e+00	-1.507546669509837e+00	1.791488813852871e-05	3.336814998809832e-02	-3.336814998810733e-02	-6.216340485935133e-03	5.382071952956667e-01	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258044646131783e-05	1.789289435860974e-03	-2.824209329708403e-09	1.090352213870342e+01	4.349231109186850e+00	2.881499587264794e+02	9.999958608687340e-02	-7.282853250460764e-05	1.789297426894926e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258044449010313e-05	1.789289172176557e-03	2.663333425929020e-09	1.090352155260449e+01	4.349230877879970e+00	2.881499542042841e+02	9.999957588372332e-02	-8.042615662939236e-05	1.789297405075835e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	-2.400000000000000e+01	1.000000000000000e+01	5.258052115765684e-05	1.789283221612995e-03	4.459954308340381e-09	1.090354347278888e+01	4.349239744707782e+00	2.881501215072290e+02	9.999906848059112e-02	2.108182058639573e-04	1.789298212293863e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	-2.400000000000000e+01	-1.000000000000000e+01	5.258055879018233e-05	1.789270637364497e-03	-5.513760742684268e-09	1.090355391928090e+01	4.349244103313243e+00	2.881502040452132e+02	9.999827928322719e-02	3.539831906333387e-04	1.789298610530338e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.800000000000000e+01	2.000000000000000e+00	5.258046484551746e-05	1.789297546891811e-03	1.810754527592164e-10	1.090352768964581e+01	4.349233223415520e+00	2.881499980520280e+02	9.999999760728728e-02	-3.383496012305590e-06	1.789297616636325e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
