"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.238025322269226e-05, 1.751868122428594e-03, 9.294884358608188e-05, 1.084457758531659e+01, 4.326079730089133e+00, 2.877115329352432e+02, 9.849558321047167e-02, -7.605148703535386e-01, 3.344520147660621e+01, 1.774501608285743e+00, 1.787181297016351e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.238055921960865e-05, 1.752009713366119e-03, -9.308916894103583e-05, 1.084466894853822e+01, 4.326114350068504e+00, 2.877121546141971e+02, 9.850325739468135e-02, -7.593777247999296e-01, 3.344770921632800e+01, -1.777170200698963e+00, 1.787184298742722e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.281455355659207e-05, 1.744234620609470e-03, 8.669786632160663e-05, 1.096983784750291e+01, 4.376385781006537e+00, 2.886638041067656e+02, 9.708275827716732e-02, 8.918634140724621e-01, 3.302564356130514e+01, 1.641552573737233e+00, 1.791775611820913e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.281587428285876e-05, 1.744563077442526e-03, -8.652069032833581e-05, 1.097022312161073e+01, 4.376535956372007e+00, 2.886664909414031e+02, 9.709762650840373e-02, 8.967961509546751e-01, 3.303103661788136e+01, -1.638156927308801e+00, 1.791788564368602e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.225492978801076e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.083763917595442e+01, 4.335055670381766e+00, 2.889999421235337e+02, 0.000000000000000e+00, -4.656865435146414e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793395597874174e-05, 3.285426462152883e-01, 3.285426462152133e-01, -1.426833820103940e-01, 1.692055187044551e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.225494612699512e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.083764416336194e+01, 4.335057665344775e+00, 2.889999847552995e+02, 0.000000000000000e+00, -4.656210159390475e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793395803276509e-05, 3.285446578064787e-01, -3.285446578065684e-01, -1.426834451927041e-01, 1.692060437808463e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.182420579812539e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.072451662720956e+01, 4.289806650883824e+00, 2.883602598631467e+02, 0.000000000000000e+00, -1.951958986818308e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790311928574428e-05, 1.579510099381220e-01, 1.579510099381085e-01, -3.717998197650572e-02, 1.170388212682304e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.182423774555252e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.072452563496838e+01, 4.289810253987351e+00, 2.883603243013873e+02, 0.000000000000000e+00, -1.951840637436536e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790312239372728e-05, 1.579536636865475e-01, -1.579536636865902e-01, -3.718356094116756e-02, 1.170398202106603e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046493005417e-05, 1.789297338081238e-03, -9.638089170681240e-11, 1.090352770685916e+01, 4.349233233162746e+00, 2.881499982345358e+02, 9.999998574486764e-02, -3.063333665204240e-06, 3.402969792034882e+01, -1.833017106924108e-06, 1.789297617516905e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046527878248e-05, 1.789297461988962e-03, 5.303392475808419e-11, 1.090352781183191e+01, 4.349233273545996e+00, 2.881499989989584e+02, 9.999999187393309e-02, -1.736884758976481e-06, 3.402970005118969e+01, 1.008624105490460e-06, 1.789297621205159e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258046464443726e-05, 1.789297909312543e-03, -8.432498251356162e-11, 1.090352764377223e+01, 4.349233200086291e+00, 2.881499976083494e+02, 1.000000183216146e-01, -4.149779810068466e-06, 3.402970896914358e+01, -1.603732167142094e-06, 1.789297614495626e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258046571729534e-05, 1.789297521755194e-03, 7.485793198153718e-11, 1.090352794056956e+01, 4.349233324329084e+00, 2.881499999603673e+02, 9.999999421333082e-02, -6.883747190031261e-08, 3.402970090404960e+01, 1.423683319657515e-06, 1.789297625843850e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046572035628e-05, 1.789297621836232e-03, 4.879773652342657e-12, 1.090352794485124e+01, 4.349233324680177e+00, 2.881499999668537e+02, 9.999999979969798e-02, -5.730530841097124e-08, 3.402970280545679e+01, 9.280582789614728e-08, 1.789297625875146e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046571179958e-05, 1.789297620378410e-03, -7.568401068272777e-12, 1.090352794232599e+01, 4.349233323687936e+00, 2.881499999480070e+02, 9.999999973776724e-02, -8.989696247289099e-08, 3.402970278326907e+01, -1.439394072649751e-07, 1.789297625784213e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
14, 1.184579659002250e-01, 3.231496189306219e-01, 5.261371557850412e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.091721184595102e+01, 4.366884738380405e+00, 2.891366212257031e+02, 0.000000000000000e+00, 5.797873073511958e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.794054050870391e-05, 2.869946857825080e-01, 3.388539851963212e-01, -1.196360098160338e-01, 1.556259540201323e+00
15, 9.307564136505508e-02, 2.905384077011828e-01, 5.284933796218074e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.097051577629068e+01, 4.388206310516269e+00, 2.892529731409624e+02, 0.000000000000000e+00, 1.280126573595109e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.794614459405020e-05, 2.420061733223639e-01, 3.389507350993378e-01, -1.001799432362569e-01, 1.416678919456791e+00
16, 7.047302281520773e-02, 2.559425245450528e-01, 5.298742882773958e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.100261716966651e+01, 4.401046867866604e+00, 2.893433414564993e+02, 0.000000000000000e+00, 1.701894089404635e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795049643178305e-05, 1.947026301854007e-01, 3.267531737529910e-01, -8.164499565549954e-02, 1.273080151771007e+00
17, 5.080450905418732e-02, 2.195982944240468e-01, 5.304956230079977e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.101800060343403e+01, 4.407200241373610e+00, 2.894085274247559e+02, 0.000000000000000e+00, 1.904010943610369e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795363516519222e-05, 1.473836070529227e-01, 3.014779868902832e-01, -6.260669424330409e-02, 1.126648306047891e+00
18, 3.420445597454874e-02, 1.817539852823973e-01, 5.305986602988326e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.102183228822289e+01, 4.408732915289155e+00, 2.894529538686083e+02, 0.000000000000000e+00, 1.954353935138576e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795577412324252e-05, 1.028271088051084e-01, 2.635232950299287e-01, -4.411699904134900e-02, 9.784905391106070e-01
19, 2.078625877105689e-02, 1.426681121251681e-01, 5.305878607196882e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.102283944169997e+01, 4.409135776679986e+00, 2.894852955738079e+02, 0.000000000000000e+00, 1.967586526481029e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795733114938220e-05, 6.422680159740159e-02, 2.157340236874622e-01, -2.983927378121044e-02, 8.310823084734645e-01
20, 1.064157733648619e-02, 1.026076710985966e-01, 5.307598843743066e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.102745567807650e+01, 4.410982271230599e+00, 2.895126647697662e+02, 0.000000000000000e+00, 2.028237431135671e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795864871867468e-05, 3.372678455703187e-02, 1.608504112376585e-01, -1.651901948857101e-02, 6.824560701060113e-01
21, 3.839710131585572e-03, 6.184631563554055e-02, 5.310217271897672e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.103354635567418e+01, 4.413418542269673e+00, 2.895297328659179e+02, 0.000000000000000e+00, 2.108260436053146e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795947035656550e-05, 1.248512390408265e-02, 1.001615477273742e-01, -6.132994979613964e-03, 5.200018818418225e-01
22, 4.271208063898468e-04, 2.066248712538188e-02, 5.312251617377868e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.103799113068387e+01, 4.415196452273548e+00, 2.895354464823616e+02, 0.000000000000000e+00, 2.166658577598606e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795974539806966e-05, 1.417843568907952e-03, 3.428029692989117e-02, -2.205540175979174e-03, 2.987873011719569e-01
23, 4.271208063113541e-04, -2.066248712348362e-02, 5.312251888147972e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.103799185747914e+01, 4.415196742991654e+00, 2.895354507889152e+02, 0.000000000000000e+00, 2.166668126674230e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795974560537713e-05, 1.417643885344028e-03, -3.427546902937929e-02, -2.205709675102178e-03, 2.987662645896825e-01
24, 3.839710131382179e-03, -6.184631563390902e-02, 5.310218088689358e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.103354852538333e+01, 4.413419410153333e+00, 2.895297452668981e+02, 0.000000000000000e+00, 2.108288943003843e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795947095352548e-05, 1.248458681529521e-02, -1.001572389507290e-01, -6.133890609633831e-03, 5.199907196369439e-01
25, 1.064157733619264e-02, -1.026076710971964e-01, 5.307599956413607e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.102745876182956e+01, 4.410983504731822e+00, 2.895126850373665e+02, 0.000000000000000e+00, 2.028277947347914e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795864969434674e-05, 3.372601832963706e-02, -1.608467569339282e-01, -1.651895178775337e-02, 6.824483522781866e-01
26, 2.078625877071327e-02, -1.426681121240141e-01, 5.305879988900748e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.102284333397918e+01, 4.409137333591670e+00, 2.894853224092017e+02, 0.000000000000000e+00, 1.967637665598700e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795733244128331e-05, 6.422591488723708e-02, -2.157310452824116e-01, -2.983872472089168e-02, 8.310766199475572e-01
27, 3.420445597419830e-02, -1.817539852814994e-01, 5.305988178201723e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.102183679485344e+01, 4.408734717941374e+00, 2.894529862894758e+02, 0.000000000000000e+00, 1.954413145975564e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795577568412171e-05, 1.028262683686488e-01, -2.635211411773701e-01, -4.411614708994757e-02, 9.784866005416017e-01
28, 5.080450905387207e-02, -2.195982944234018e-01, 5.304958103088669e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.101800594225774e+01, 4.407202376903095e+00, 2.894085654781947e+02, 0.000000000000000e+00, 1.904081088304340e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795363699738286e-05, 1.473830270359801e-01, -3.014768004477581e-01, -6.260617425073935e-02, 1.126646173042049e+00
29, 7.047302281496720e-02, -2.559425245446491e-01, 5.298745018130259e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.100262323643975e+01, 4.401049294575901e+00, 2.893433843952213e+02, 0.000000000000000e+00, 1.701973798339669e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795049849941367e-05, 1.947025142580172e-01, -3.267529792025052e-01, -8.164507562402964e-02, 1.273079882651109e+00
30, 9.307564136487351e-02, -2.905384077009285e-01, 5.284936009088434e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.097052210595322e+01, 4.388208842381286e+00, 2.892530189173647e+02, 0.000000000000000e+00, 1.280209736528736e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.794614679865525e-05, 2.420066836394525e-01, -3.389514498433223e-01, -1.001804623848077e-01, 1.416680535685165e+00
31, 1.184579659001407e-01, -3.231496189305224e-01, 5.261373594076163e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.091721779859098e+01, 4.366887119436393e+00, 2.891366669782364e+02, 0.000000000000000e+00, 5.798655167342669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.794054271258614e-05, 2.869959210194169e-01, -3.388554436379981e-01, -1.196363721103616e-01, 1.556262999270554e+00
