"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"C<sub>p</sub>"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.243793539795509e-05	1.773474509808437e-03	1.054971285675465e-04	1.086201911740131e+01	4.332769257359094e+00	2.878394540823972e+02	9.961446364602132e-02	-5.407872353597112e-01	1.787798888245216e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.243829189409941e-05	1.773663645547016e-03	-1.058752565091479e-04	1.086212748758053e+01	4.332809823653662e+00	2.878401921644022e+02	9.962550583379200e-02	-5.394547740950860e-01	1.787802451252744e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.278691752814819e-05	1.752854926708129e-03	1.102389905965526e-04	1.096205049731413e+01	4.373133011366393e+00	2.886002678896081e+02	9.769664453091649e-02	7.850212783930688e-01	1.791469302946488e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.278730660403130e-05	1.753726989500438e-03	-1.095142285076507e-04	1.096221500225252e+01	4.373187916954015e+00	2.886017641320722e+02	9.774156339756639e-02	7.868247354131418e-01	1.791476516722482e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.209908213704524e-05	0.000000000000000e+00	0.000000000000000e+00	1.079794084130066e+01	4.319176336520264e+00	2.888026728486485e+02	0.000000000000000e+00	-9.872672672127820e-01	1.792444986827375e-05	3.027889484112520e-01	3.027889484111829e-01	-1.535061695158557e-01	1.622819897295973e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.209926800202143e-05	0.000000000000000e+00	0.000000000000000e+00	1.079799336571764e+01	4.319197346287055e+00	2.888030473581219e+02	0.000000000000000e+00	-9.865771696644049e-01	1.792446791828285e-05	3.027836896781374e-01	-3.027836896782200e-01	-1.535068824187066e-01	1.622807065475039e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	5.191904405389485e-05	0.000000000000000e+00	0.000000000000000e+00	1.075326602856726e+01	4.301306411426904e+00	2.886051251590620e+02	0.000000000000000e+00	-1.574231968875958e+00	1.791492721046487e-05	8.782660768424949e-02	8.782660768424198e-02	-2.030381867286438e-02	8.729562191878123e-01	
7	8.535533905932737e-01	3.535533905932737e-01	5.191901301331235e-05	0.000000000000000e+00	0.000000000000000e+00	1.075325604262115e+01	4.301302417048458e+00	2.886050296947727e+02	0.000000000000000e+00	-1.574363170273895e+00	1.791492260791313e-05	8.782111304308056e-02	-8.782111304310426e-02	-2.030537648174763e-02	8.729288749723167e-01	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258046117837895e-05	1.789295901692303e-03	-5.929467718273706e-10	1.090352657387245e+01	4.349232798651101e+00	2.881499900066364e+02	9.999991403099606e-02	-1.733552540051794e-05	1.789297577818206e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258046210993048e-05	1.789296266787985e-03	4.228082485664531e-10	1.090352685527082e+01	4.349232906456567e+00	2.881499920440156e+02	9.999993231021398e-02	-1.379449191594543e-05	1.789297587648335e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	-2.400000000000000e+01	1.000000000000000e+01	5.258046825913958e-05	1.789296955513372e-03	1.413853681326062e-10	1.090352865569618e+01	4.349233618676051e+00	2.881500055320093e+02	9.999995676630041e-02	9.599433598711854e-06	1.789297652726402e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	-2.400000000000000e+01	-1.000000000000000e+01	5.258047633376632e-05	1.789294296071453e-03	-3.456466948238098e-10	1.090353089822075e+01	4.349234553755951e+00	2.881500232335620e+02	9.999978970756365e-02	4.031354639056734e-05	1.789297738134421e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.800000000000000e+01	2.000000000000000e+00	5.258046552668275e-05	1.789297586771229e-03	6.506788181566749e-11	1.090352788767152e+01	4.349233302240731e+00	2.881499995415362e+02	9.999999828212916e-02	-7.943627976171234e-07	1.789297623823037e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.800000000000000e+01	-2.000000000000000e+00	5.258046545847482e-05	1.789297581787540e-03	-8.369835359821028e-11	1.090352786778283e+01	4.349233294337297e+00	2.881499993917007e+02	9.999999815932215e-02	-1.053963045629318e-06	1.789297623100097e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.184579659002250e-01	3.231496189306219e-01	5.244017034180830e-05	0.000000000000000e+00	0.000000000000000e+00	1.087145661708217e+01	4.348582646832868e+00	2.888776749716590e+02	0.000000000000000e+00	-2.137255475724758e-02	1.792806447607157e-05	2.664960928396884e-01	3.146513422426621e-01	-1.262718881064188e-01	1.498218655834630e+00	
15	9.307564136505508e-02	2.905384077011828e-01	5.265190697443185e-05	0.000000000000000e+00	0.000000000000000e+00	1.091764807513282e+01	4.367059230053128e+00	2.889384390572142e+02	0.000000000000000e+00	5.855187501013848e-01	1.793099257327016e-05	2.258252667189879e-01	3.162879653340295e-01	-1.012971141610925e-01	1.367094651190701e+00	
16	7.047302281520773e-02	2.559425245450528e-01	5.277865956118007e-05	0.000000000000000e+00	0.000000000000000e+00	1.094578177159708e+01	4.378312708638830e+00	2.889873055824626e+02	0.000000000000000e+00	9.551562648766397e-01	1.793334713639139e-05	1.825326099677827e-01	3.063292445695068e-01	-7.846727180984019e-02	1.231396552466673e+00	
17	5.080450905418732e-02	2.195982944240468e-01	5.284184110868179e-05	0.000000000000000e+00	0.000000000000000e+00	1.096035330083290e+01	4.384141320333157e+00	2.890260245777100e+02	0.000000000000000e+00	1.146605826438747e+00	1.793521261936429e-05	1.387506901077191e-01	2.838190730281978e-01	-5.884729472763318e-02	1.092132390047634e+00	
18	3.420445597454874e-02	1.817539852823973e-01	5.286005336835101e-05	0.000000000000000e+00	0.000000000000000e+00	1.096519967115983e+01	4.386079868463930e+00	2.890541997543942e+02	0.000000000000000e+00	1.210280370080879e+00	1.793657002508118e-05	9.709370944007674e-02	2.488298517351330e-01	-4.194564304338558e-02	9.500442316434979e-01	
19	2.078625877105689e-02	1.426681121251681e-01	5.286703365774075e-05	0.000000000000000e+00	0.000000000000000e+00	1.096730012372000e+01	4.386920049487999e+00	2.890713973630943e+02	0.000000000000000e+00	1.237877385824352e+00	1.793739852922730e-05	6.074232822272036e-02	2.040298839380803e-01	-2.939513518156488e-02	8.076584809523325e-01	
20	1.064157733648619e-02	1.026076710985966e-01	5.288706828179458e-05	0.000000000000000e+00	0.000000000000000e+00	1.097194849952809e+01	4.388779399811237e+00	2.890843651227415e+02	0.000000000000000e+00	1.298950557763503e+00	1.793802324241030e-05	3.190498871294653e-02	1.521618684500512e-01	-1.770498693504100e-02	6.633478161253331e-01	
21	3.839710131585572e-03	6.184631563554055e-02	5.291080360440469e-05	0.000000000000000e+00	0.000000000000000e+00	1.097717504146502e+01	4.390870016586009e+00	2.890923294041870e+02	0.000000000000000e+00	1.367620025882978e+00	1.793840690967922e-05	1.179541871544206e-02	9.462840767201176e-02	-8.531135447751269e-03	5.051156853656865e-01	
22	4.271208063898468e-04	2.066248712538188e-02	5.292984845994215e-05	0.000000000000000e+00	0.000000000000000e+00	1.098120035617476e+01	4.392480142469903e+00	2.890942817908161e+02	0.000000000000000e+00	1.420507044387138e+00	1.793850096218957e-05	1.339789690095013e-03	3.239312813291435e-02	-4.684207521539952e-03	2.902627639939847e-01	
23	4.271208063113541e-04	-2.066248712348362e-02	5.292986913857581e-05	0.000000000000000e+00	0.000000000000000e+00	1.098120559738759e+01	4.392482238955036e+00	2.890943068291468e+02	0.000000000000000e+00	1.420575906610356e+00	1.793850216836152e-05	1.337638979597323e-03	-3.234112875008275e-02	-4.684809422105339e-03	2.900297340186688e-01	
24	3.839710131382179e-03	-6.184631563390902e-02	5.291086136835078e-05	0.000000000000000e+00	0.000000000000000e+00	1.097718971974825e+01	4.390875887899299e+00	2.890924003591919e+02	0.000000000000000e+00	1.367812878043019e+00	1.793841032780690e-05	1.178948314202287e-02	-9.458078970739690e-02	-8.534723555336987e-03	5.049887591604194e-01	
25	1.064157733619264e-02	-1.026076710971964e-01	5.288714037647147e-05	0.000000000000000e+00	0.000000000000000e+00	1.097196795824884e+01	4.388787183299535e+00	2.890844837384337e+02	0.000000000000000e+00	1.299206218202092e+00	1.793802895658002e-05	3.189597202442342e-02	-1.521188658927891e-01	-1.770038098520378e-02	6.632543157253897e-01	
26	2.078625877071327e-02	-1.426681121240141e-01	5.286711340147029e-05	0.000000000000000e+00	0.000000000000000e+00	1.096732262964349e+01	4.386929051857397e+00	2.890715545339926e+02	0.000000000000000e+00	1.238173082255090e+00	1.793740610091137e-05	6.073067619350413e-02	-2.039907454636482e-01	-2.938749808227744e-02	8.075812799931610e-01	
27	3.420445597419830e-02	-1.817539852814994e-01	5.286014437356257e-05	0.000000000000000e+00	0.000000000000000e+00	1.096522610700497e+01	4.386090442801986e+00	2.890543989876841e+02	0.000000000000000e+00	1.210627700198371e+00	1.793657962338901e-05	9.708033557669389e-02	-2.487955774621151e-01	-4.193323009988124e-02	9.499791083803787e-01	
28	5.080450905387207e-02	-2.195982944234018e-01	5.284195411558875e-05	0.000000000000000e+00	0.000000000000000e+00	1.096038587047953e+01	4.384154348191812e+00	2.890262653357815e+02	0.000000000000000e+00	1.147033746149030e+00	1.793522421872304e-05	1.387370498068823e-01	-2.837911713479009e-01	-5.883479695636808e-02	1.092079167525442e+00	
29	7.047302281496720e-02	-2.559425245446491e-01	5.277879717581247e-05	0.000000000000000e+00	0.000000000000000e+00	1.094582094093216e+01	4.378328376372864e+00	2.889875862159095e+02	0.000000000000000e+00	9.556708952841718e-01	1.793336065775646e-05	1.825197792043097e-01	-3.063077117707838e-01	-7.845735480741503e-02	1.231353949325260e+00	
