"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.253830753908874e-05, 1.800441545945673e-03, 9.132066944737491e-05, 1.089187085977408e+01, 4.344376688341481e+00, 2.880591942476361e+02, 1.008488980838498e-01, -1.595236190850049e-01, 3.426911962487821e+01, 1.738173034588750e+00, 1.788859465199512e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.253871352416619e-05, 1.800516536956256e-03, -9.213465073079977e-05, 1.089199142204206e+01, 4.344423412431015e+00, 2.880600663869461e+02, 1.008544725904995e-01, -1.579888957366575e-01, 3.427028216303915e+01, -1.753652583983060e+00, 1.788863673809125e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.265913119416652e-05, 1.781352634831480e-03, 9.734043059842412e-05, 1.092610881756967e+01, 4.358355623954361e+00, 2.883230209843975e+02, 9.952567616527332e-02, 2.996356515172062e-01, 3.382799135563435e+01, 1.848500504869843e+00, 1.790132312555952e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.265924644190851e-05, 1.782217501788943e-03, -9.688150472460418e-05, 1.092617048717655e+01, 4.358368951281348e+00, 2.883232716283135e+02, 9.957219901442481e-02, 3.000734077175237e-01, 3.384434115962923e+01, -1.839781449046747e+00, 1.790133521535713e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.214965141220374e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.081019293144399e+01, 4.324077172577594e+00, 2.888499999487955e+02, 0.000000000000000e+00, -8.262918988627833e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792673077501624e-05, 2.854104862157101e-01, 2.854104862156450e-01, -1.501319570863270e-01, 1.576125097763758e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.215000176591500e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.081029131430287e+01, 4.324116525721146e+00, 2.888506881864088e+02, 0.000000000000000e+00, -8.249992853770666e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792676394296934e-05, 2.853932149450512e-01, -2.853932149451291e-01, -1.501304180421594e-01, 1.576079786555862e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.195028533448019e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076006990644540e+01, 4.304027962578160e+00, 2.886140653783395e+02, 0.000000000000000e+00, -1.484838507447803e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791535823564054e-05, 4.744246999540961e-02, 4.744246999540555e-02, -1.040866701506548e-02, 6.417756437564462e-01
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.195017312420172e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076003605986673e+01, 4.304014423946691e+00, 2.886137809146865e+02, 0.000000000000000e+00, -1.485283204263249e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791534452119933e-05, 4.742641117272638e-02, -4.742641117273917e-02, -1.040845215351102e-02, 6.416668153206003e-01
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258044841099689e-05, 1.789290707615275e-03, -2.325245497766289e-09, 1.090352270838282e+01, 4.349231320199268e+00, 2.881499620221228e+02, 9.999965288263964e-02, -6.589751072307398e-05, 3.402958251000870e+01, -4.422262586258160e-05, 1.789297442796040e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258044896700837e-05, 1.789291115674355e-03, 1.997824628981230e-09, 1.090352288288259e+01, 4.349231384573524e+00, 2.881499632400763e+02, 9.999967441938667e-02, -6.378304097251578e-05, 3.402958991082497e+01, 3.799557950208387e-05, 1.789297448672529e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258049750988850e-05, 1.789289349483385e-03, 2.376593111390958e-09, 1.090353684826483e+01, 4.349237006010128e+00, 2.881500696540651e+02, 9.999946492513814e-02, 1.208615415911692e-04, 3.402952490411267e+01, 4.519913701737049e-05, 1.789297962108162e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258053074947015e-05, 1.789278216903390e-03, -3.339386277729799e-09, 1.090354607343224e+01, 4.349240855309405e+00, 2.881501425231451e+02, 9.999876688977292e-02, 2.472975948892422e-04, 3.402929166745660e+01, -6.350993856720341e-05, 1.789298313693296e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046464784941e-05, 1.789297463885339e-03, 3.251318098416272e-10, 1.090352762955390e+01, 4.349233200462852e+00, 2.881499976145985e+02, 9.999999342007242e-02, -4.137411123840680e-06, 3.402970049559125e+01, 6.183509636500052e-06, 1.789297614525777e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046446406118e-05, 1.789297467117211e-03, -3.688339695759764e-10, 1.090352757656860e+01, 4.349233179182173e+00, 2.881499972118795e+02, 9.999999402011236e-02, -4.836407178530365e-06, 3.402970067600293e+01, -7.014657883596197e-06, 1.789297612582703e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
