"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.253592355529018e-05, 1.779436670556587e-03, 1.538501663856176e-05, 1.089032307172948e+01, 4.344074119163067e+00, 2.880522027164915e+02, 9.955382509351904e-02, -1.694619611100848e-01, 3.387085540970573e+01, 2.928475526345352e-01, 1.788825726531948e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.253590883349632e-05, 1.779398946586565e-03, -1.541773868364224e-05, 1.089031707822541e+01, 4.344072225638190e+00, 2.880521578772663e+02, 9.955176620427005e-02, -1.695241567969113e-01, 3.387014684044144e+01, -2.934704857301728e-01, 1.788825510152364e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.261714973493894e-05, 1.781878568405747e-03, 1.075914469253307e-05, 1.091388947360118e+01, 4.353486694068589e+00, 2.882307076680715e+02, 9.950381527047185e-02, 1.397082896010044e-01, 3.386497705371792e+01, 2.044798083273744e-01, 1.789687005332137e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.261747640307986e-05, 1.781903827353274e-03, -1.082208641076804e-05, 1.091398367879038e+01, 4.353524103752614e+00, 2.882313949911339e+02, 9.950451061024015e-02, 1.409370672208285e-01, 3.386524685644130e+01, -2.056747520132796e-01, 1.789690321141010e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.364272025791884e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.122390825743846e+01, 4.489563302975384e+00, 2.915571200606674e+02, 0.000000000000000e+00, 4.609350200970536e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.805690091641088e-05, 3.567222831249338e-01, 3.567222831248524e-01, -1.297146025575865e-01, 1.774223856003718e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.364271651272892e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.122390716886152e+01, 4.489562867544609e+00, 2.915571121390503e+02, 0.000000000000000e+00, 4.609335898588540e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.805690053635943e-05, 3.567224501501000e-01, -3.567224501501973e-01, -1.297145918351808e-01, 1.774224246775943e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.082374954001421e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.042736518550660e+01, 4.170946074202638e+00, 2.858895085550179e+02, 0.000000000000000e+00, -5.856114296182834e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.778370377192486e-05, 3.088328695428377e-01, 3.088328695428113e-01, -8.836532263965079e-02, 1.631563598077763e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.082375365172909e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.042736641782644e+01, 4.170946567130576e+00, 2.858895192129434e+02, 0.000000000000000e+00, -5.856098105219591e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.778370428810616e-05, 3.088332162497620e-01, -3.088332162498454e-01, -8.836557342628344e-02, 1.631564532544890e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046573239627e-05, 1.789297625231726e-03, -1.781010527520497e-13, 1.090352794845182e+01, 4.349233326076977e+00, 2.881499999934148e+02, 9.999999996195770e-02, -1.142530072896885e-08, 3.402970286224168e+01, -3.387209494462822e-09, 1.789297626003301e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046573912681e-05, 1.789297627549270e-03, -6.059043595218256e-13, 1.090352795047530e+01, 4.349233326856380e+00, 2.881500000081681e+02, 1.000000000761198e-01, 1.417537579565639e-08, 3.402970290196186e+01, -1.152337376637105e-08, 1.789297626074484e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258046569411038e-05, 1.789297637116839e-03, -2.242454993513313e-12, 1.090352793779438e+01, 4.349233321643355e+00, 2.881499999094872e+02, 1.000000007135682e-01, -1.570542997205653e-07, 3.402970311305670e+01, -4.264806262004054e-08, 1.789297625598359e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258046568093622e-05, 1.789297640475991e-03, 3.286502603920332e-12, 1.090352793410232e+01, 4.349233320117756e+00, 2.881499998806081e+02, 1.000000009313704e-01, -2.071649116055220e-07, 3.402970318546885e+01, 6.250425060635967e-08, 1.789297625459021e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046573555480e-05, 1.789297626042358e-03, -4.411837843633191e-14, 1.090352794939204e+01, 4.349233326442763e+00, 2.881500000003400e+02, 1.000000000000535e-01, 5.895101825955833e-10, 3.402970287561449e+01, -8.390640482003026e-10, 1.789297626036713e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046573558758e-05, 1.789297626027010e-03, 4.748155029899126e-14, 1.090352794940097e+01, 4.349233326446551e+00, 2.881500000004114e+02, 9.999999999912100e-02, 7.139354277467767e-10, 3.402970287530138e+01, 9.030264307235822e-10, 1.789297626037058e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
14, 1.184579659002250e-01, 3.231496189306219e-01, 5.407518036289512e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.133193825869139e+01, 4.532775303476554e+00, 2.920092168868108e+02, 0.000000000000000e+00, 6.028713676190913e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.807858282949482e-05, 3.097804737082703e-01, 3.657571141634337e-01, -1.553144090520426e-01, 1.626644918547958e+00
15, 9.307564136505508e-02, 2.905384077011828e-01, 5.436396199920249e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.140580423738836e+01, 4.562321694955344e+00, 2.923513810381158e+02, 0.000000000000000e+00, 6.999209566294889e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.809498175864172e-05, 2.591531303314815e-01, 3.629665426432857e-01, -1.621493451877477e-01, 1.474637338447224e+00
16, 7.047302281520773e-02, 2.559425245450528e-01, 5.454386122396409e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.145299510538848e+01, 4.581198042155389e+00, 2.925927311815258e+02, 0.000000000000000e+00, 7.619231723348161e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.810654339273811e-05, 2.075416902158473e-01, 3.482998966142015e-01, -1.426948469368698e-01, 1.322056278645263e+00
