"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"C<sub>p</sub>"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
25	1.064157733619264e-02	-1.026076710971964e-01	5.335209166493029e-05	0.000000000000000e+00	0.000000000000000e+00	1.110801671225547e+01	4.443206684902188e+00	2.901184914331748e+02	0.000000000000000e+00	3.086697008229519e+00	1.798779822974096e-05	3.466851385265373e-02	-1.653417241968963e-01	-1.381659445665815e-02	6.925915238388372e-01	
26	2.078625877071327e-02	-1.426681121240141e-01	5.333141257098143e-05	0.000000000000000e+00	0.000000000000000e+00	1.110218277846058e+01	4.440873111384229e+00	2.900785545988092e+02	0.000000000000000e+00	3.010047258629440e+00	1.798587756153466e-05	6.603915666640538e-02	-2.218216170563833e-01	-2.909786563589379e-02	8.435477989930110e-01	
27	3.420445597419830e-02	-1.817539852814994e-01	5.332865233645994e-05	0.000000000000000e+00	0.000000000000000e+00	1.109972825335768e+01	4.439891301343070e+00	2.900294334462101e+02	0.000000000000000e+00	2.977798223734888e+00	1.798351502041329e-05	1.058298252442341e-01	-2.712185977514792e-01	-4.652278129539692e-02	9.936504631169443e-01	
28	5.080450905387207e-02	-2.195982944234018e-01	5.330940516361802e-05	0.000000000000000e+00	0.000000000000000e+00	1.109316376638629e+01	4.437265506554514e+00	2.899625594013739e+02	0.000000000000000e+00	2.891550024783780e+00	1.798029832265202e-05	1.517821102671739e-01	-3.104752690239255e-01	-6.739843801771055e-02	1.144433571411284e+00	
29	7.047302281496720e-02	-2.559425245446491e-01	5.323642647578272e-05	0.000000000000000e+00	0.000000000000000e+00	1.107436954140947e+01	4.429747816563788e+00	2.898681191373286e+02	0.000000000000000e+00	2.644620133385274e+00	1.797575505785245e-05	2.007667775939202e-01	-3.369301262168933e-01	-8.745697389519312e-02	1.293966726938223e+00	
30	9.307564136487351e-02	-2.905384077009285e-01	5.308351879407381e-05	0.000000000000000e+00	0.000000000000000e+00	1.103763311554981e+01	4.415053246219921e+00	2.897387534411126e+02	0.000000000000000e+00	2.161954758298643e+00	1.796953046797906e-05	2.501187157058540e-01	-3.503130576664297e-01	-1.040460108504302e-01	1.441537065302608e+00	
31	1.184579659001407e-01	-3.231496189305224e-01	5.282282863974163e-05	0.000000000000000e+00	0.000000000000000e+00	1.097698815571666e+01	4.390795262286664e+00	2.895688747312253e+02	0.000000000000000e+00	1.365164607923277e+00	1.796135451144491e-05	2.975604404224093e-01	-3.513289481268684e-01	-1.166445847182868e-01	1.585953590883486e+00	
32	1.768503810693742e-01	-3.815420340997717e-01	5.202261083250578e-05	0.000000000000000e+00	0.000000000000000e+00	1.079584348758474e+01	4.318337395033897e+00	2.891710235790912e+02	0.000000000000000e+00	-1.014823568466739e+00	1.794219760967705e-05	4.039406397456443e-01	-3.421202702144057e-01	-1.468380236824491e-01	1.689433010553874e+00	
33	2.094615922987934e-01	-4.069243586349280e-01	5.170139645300807e-05	0.000000000000000e+00	0.000000000000000e+00	1.072240730586194e+01	4.288962922344776e+00	2.889883687769492e+02	0.000000000000000e+00	-1.979672526053580e+00	1.793339836275654e-05	4.652830341086611e-01	-3.322057011130842e-01	-1.497707037592088e-01	1.642864245125811e+00	
34	2.440574754548962e-01	-4.295269771847618e-01	5.141380879759115e-05	0.000000000000000e+00	0.000000000000000e+00	1.065597173966525e+01	4.262388695866101e+00	2.888042756703946e+02	0.000000000000000e+00	-2.852543164038601e+00	1.792452711843578e-05	5.205087301534248e-01	-3.101558819807361e-01	-1.555878463936310e-01	1.585046734146446e+00	
35	2.804017055758650e-01	-4.491954909457695e-01	5.120573870804650e-05	0.000000000000000e+00	0.000000000000000e+00	1.060728866306803e+01	4.242915465227210e+00	2.886530086980223e+02	0.000000000000000e+00	-3.492170859882875e+00	1.791723569311357e-05	5.644771112924235e-01	-2.759560444836277e-01	-1.648018871900007e-01	1.517691624474121e+00	
36	3.182460147174930e-01	-4.657955440254085e-01	5.111100305252466e-05	0.000000000000000e+00	0.000000000000000e+00	1.058319545579591e+01	4.233278182318364e+00	2.885311784485235e+02	0.000000000000000e+00	-3.808721984629118e+00	1.791136185098645e-05	5.984253473143135e-01	-2.335062951192573e-01	-1.771920010754802e-01	1.450780696200954e+00	
37	3.573318878747477e-01	-4.792137412289180e-01	5.110594456859814e-05	0.000000000000000e+00	0.000000000000000e+00	1.057744882309645e+01	4.230979529238577e+00	2.884030505831378e+02	0.000000000000000e+00	-3.884224719652102e+00	1.790518309275847e-05	6.236360665643316e-01	-1.856645012762105e-01	-1.883543721676022e-01	1.390818336045735e+00	
38	3.973923289013060e-01	-4.893584226634934e-01	5.116656007954514e-05	0.000000000000000e+00	0.000000000000000e+00	1.058519724011074e+01	4.234078896044295e+00	2.882724048497477e+02	0.000000000000000e+00	-3.782421331951331e+00	1.789888155509945e-05	6.368901978875869e-01	-1.335418313536355e-01	-1.908230044098669e-01	1.337789311512307e+00	
39	4.381536843643418e-01	-4.961602898683999e-01	5.128108141651101e-05	0.000000000000000e+00	0.000000000000000e+00	1.060464414457819e+01	4.241857657831275e+00	2.881570578691426e+02	0.000000000000000e+00	-3.526916142771748e+00	1.789331679267267e-05	6.377405555900018e-01	-7.949427735367180e-02	-1.815318665081093e-01	1.294200417527794e+00	
40	4.793375128745136e-01	-4.995728791936059e-01	5.142594077501516e-05	0.000000000000000e+00	0.000000000000000e+00	1.063056201604825e+01	4.252224806419299e+00	2.880476369027018e+02	0.000000000000000e+00	-3.186391476536371e+00	1.788803693309764e-05	6.281522033354136e-01	-2.598056731015970e-02	-1.668825173846682e-01	1.263460265797204e+00	
41	5.206624871233784e-01	-4.995728791936931e-01	5.157945912551513e-05	0.000000000000000e+00	0.000000000000000e+00	1.065857951018945e+01	4.263431804075780e+00	2.879472148423822e+02	0.000000000000000e+00	-2.818280698141418e+00	1.788319044674509e-05	6.082598267278191e-01	2.515781252526222e-02	-1.454115642646444e-01	1.245485460851492e+00	
42	5.618463156337973e-01	-4.961602898686318e-01	5.172147342107161e-05	0.000000000000000e+00	0.000000000000000e+00	1.068462406317601e+01	4.273849625270405e+00	2.878582590136659e+02	0.000000000000000e+00	-2.476091613546121e+00	1.787889665558132e-05	5.776894515243983e-01	7.200891503581179e-02	-1.181186389907842e-01	1.238037301733600e+00	
43	6.026076710970982e-01	-4.893584226638280e-01	5.183114943252482e-05	0.000000000000000e+00	0.000000000000000e+00	1.070489944337958e+01	4.281959777351831e+00	2.877942340841801e+02	0.000000000000000e+00	-2.209701409219709e+00	1.787580585434924e-05	5.380055490365104e-01	1.128079008498905e-01	-9.102727631515746e-02	1.239114364463939e+00	
44	6.426681121238796e-01	-4.792137412293268e-01	5.192447818263341e-05	0.000000000000000e+00	0.000000000000000e+00	1.072321221389058e+01	4.289284885556232e+00	2.877683964056679e+02	0.000000000000000e+00	-1.969097157697448e+00	1.787455844774121e-05	4.944046268026421e-01	1.471906347058060e-01	-7.392308102258684e-02	1.250373795943708e+00	
45	6.817539852814508e-01	-4.657955440258206e-01	5.197677385561094e-05	0.000000000000000e+00	0.000000000000000e+00	1.073387906926651e+01	4.293551627706604e+00	2.877648304210458e+02	0.000000000000000e+00	-1.828949562210476e+00	1.787438628281604e-05	4.498373208117801e-01	1.755270672604594e-01	-6.236220626216928e-02	1.271069935069092e+00	
46	7.195982944233135e-01	-4.491954909461712e-01	5.196447515092156e-05	0.000000000000000e+00	0.000000000000000e+00	1.073152860785825e+01	4.292611443143298e+00	2.877699087396953e+02	0.000000000000000e+00	-1.859831345364355e+00	1.787463146257392e-05	4.034025117913507e-01	1.972114710432684e-01	-5.020982547242307e-02	1.295560007055778e+00	
47	7.559425245446556e-01	-4.295269771850289e-01	5.191123180855779e-05	0.000000000000000e+00	0.000000000000000e+00	1.072135928903979e+01	4.288543715615917e+00	2.877920894661411e+02	0.000000000000000e+00	-1.993442004731014e+00	1.787570231726899e-05	3.547551855519302e-01	2.113882075125824e-01	-4.205953780397755e-02	1.318462585627484e+00	
48	7.905384077009235e-01	-4.069243586351301e-01	5.183867395019546e-05	0.000000000000000e+00	0.000000000000000e+00	1.070786393931930e+01	4.283145575727719e+00	2.878321469762195e+02	0.000000000000000e+00	-2.170752069124590e+00	1.787763613778432e-05	3.050047736154879e-01	2.177692226748525e-01	-4.058805320645278e-02	1.336056101174955e+00	
49	8.231496189305566e-01	-3.815420340998303e-01	5.175067291877892e-05	0.000000000000000e+00	0.000000000000000e+00	1.069165334754020e+01	4.276661339016078e+00	2.878851111469742e+02	0.000000000000000e+00	-2.383736625415542e+00	1.788019284303977e-05	2.551092459536616e-01	2.160665097098328e-01	-4.672964036803462e-02	1.343725833055921e+00	
50	8.815420340998026e-01	-3.231496189305894e-01	5.161041260430589e-05	0.000000000000000e+00	0.000000000000000e+00	1.066965168434256e+01	4.267860673737023e+00	2.880734590500809e+02	0.000000000000000e+00	-2.672807779489799e+00	1.788928300892577e-05	1.667872985586804e-01	1.969253912930468e-01	-6.748334172457424e-02	1.178388116567042e+00	
51	9.069243586349860e-01	-2.905384077011254e-01	5.167333755689549e-05	0.000000000000000e+00	0.000000000000000e+00	1.068621306167483e+01	4.274485224669931e+00	2.881692606134442e+02	0.000000000000000e+00	-2.455214390503986e+00	1.789390554857101e-05	1.305769297603065e-01	1.828843691120332e-01	-7.417086201303413e-02	1.031979187414611e+00	
52	9.295269771848110e-01	-2.559425245450214e-01	5.175494823998547e-05	0.000000000000000e+00	0.000000000000000e+00	1.070587676697567e+01	4.282350706790266e+00	2.882442801744070e+02	0.000000000000000e+00	-2.196860740889929e+00	1.789752481606323e-05	9.852313498454167e-02	1.653431543972813e-01	-7.146501782907980e-02	8.976601708970187e-01	
53	9.491954909458298e-01	-2.195982944240120e-01	5.183952311990542e-05	0.000000000000000e+00	0.000000000000000e+00	1.072581915420687e+01	4.290327661682748e+00	2.883100683318646e+02	0.000000000000000e+00	-1.934845599573718e+00	1.790069834808927e-05	7.068179600957557e-02	1.445819246580648e-01	-6.450456462594623e-02	7.735521249912651e-01	
54	9.657955440254581e-01	-1.817539852823799e-01	5.192035639707605e-05	0.000000000000000e+00	0.000000000000000e+00	1.074480051397224e+01	4.297920205588894e+00	2.883706315516114e+02	0.000000000000000e+00	-1.685457018174936e+00	1.790361952836634e-05	4.734991881239625e-02	1.213474420300524e-01	-5.736475830862466e-02	6.587361377468481e-01	
55	9.792137412289592e-01	-1.426681121251142e-01	5.198906928234386e-05	0.000000000000000e+00	0.000000000000000e+00	1.076091912569204e+01	4.304367650276815e+00	2.884215200738512e+02	0.000000000000000e+00	-1.473680951517467e+00	1.790607383537168e-05	2.877355166540908e-02	9.664865635799345e-02	-5.068634991494208e-02	5.522063711576345e-01	
56	9.893584226635332e-01	-1.026076710985044e-01	5.203839013893769e-05	0.000000000000000e+00	0.000000000000000e+00	1.077256304232521e+01	4.309025216930084e+00	2.884599528510165e+02	0.000000000000000e+00	-1.320696134467038e+00	1.790792727513475e-05	1.477416849537193e-02	7.046124050627044e-02	-4.585663514647369e-02	4.485180961830712e-01	
57	9.961602898684198e-01	-6.184631563549919e-02	5.207170957718454e-05	0.000000000000000e+00	0.000000000000000e+00	1.078063533219353e+01	4.312254132877412e+00	2.884913899108834e+02	0.000000000000000e+00	-1.214637509385111e+00	1.790944325466030e-05	5.325444602910736e-03	4.272322628613397e-02	-4.340324894886162e-02	3.372427598837287e-01	
58	9.995728791936123e-01	-2.066248712533456e-02	5.208650766816076e-05	0.000000000000000e+00	0.000000000000000e+00	1.078430741767758e+01	4.313722967071032e+00	2.885076653978049e+02	0.000000000000000e+00	-1.166391430022880e+00	1.791022807117345e-05	5.905246108987469e-04	1.427756873181474e-02	-4.356459714024729e-02	1.914649745008766e-01	
59	9.995728791936881e-01	2.066248712349941e-02	5.208650785279349e-05	0.000000000000000e+00	0.000000000000000e+00	1.078430753078930e+01	4.313723012315720e+00	2.885076674011488e+02	0.000000000000000e+00	-1.166389943892711e+00	1.791022816777492e-05	5.906886097933933e-04	-1.428153386072664e-02	-4.356442187854757e-02	1.914915585367953e-01	
60	9.961602898686271e-01	6.184631563383436e-02	5.207171226478120e-05	0.000000000000000e+00	0.000000000000000e+00	1.078063613936009e+01	4.312254455744035e+00	2.884913966207649e+02	0.000000000000000e+00	-1.214626904342830e+00	1.790944357822034e-05	5.325917744503297e-03	-4.272702205209013e-02	-4.340308473916844e-02	3.372577434101218e-01	
61	9.893584226638203e-01	1.026076710971345e-01	5.203839496254999e-05	0.000000000000000e+00	0.000000000000000e+00	1.077256446518085e+01	4.309025786072339e+00	2.884599642129043e+02	0.000000000000000e+00	-1.320677440129360e+00	1.790792782304986e-05	1.477491712778539e-02	-7.046481089897448e-02	-4.585664799357192e-02	4.485294666960772e-01	
62	9.792137412292992e-01	1.426681121239725e-01	5.198907588734425e-05	0.000000000000000e+00	0.000000000000000e+00	1.076092108781057e+01	4.304368435124225e+00	2.884215360211086e+02	0.000000000000000e+00	-1.473655172017914e+00	1.790607460446072e-05	2.877452424004923e-02	-9.665192317946110e-02	-5.068651128919732e-02	5.522157150022444e-01	
63	9.657955440258099e-01	1.817539852814782e-01	5.192036460944882e-05	0.000000000000000e+00	0.000000000000000e+00	1.074480296583700e+01	4.297921186334801e+00	2.883706517428323e+02	0.000000000000000e+00	-1.685424804093146e+00	1.790362050221180e-05	4.735107123511739e-02	-1.213503954370452e-01	-5.736519199201048e-02	6.587441702667233e-01	
64	9.491954909461356e-01	2.195982944233861e-01	5.183953309684337e-05	0.000000000000000e+00	0.000000000000000e+00	1.072582213430714e+01	4.290328853722853e+00	2.883100929493504e+02	0.000000000000000e+00	-1.934806445214600e+00	1.790069953553843e-05	7.068308340167227e-02	-1.445845580612113e-01	-6.450522535446201e-02	7.735591927895742e-01	
65	9.295269771850452e-01	2.559425245446283e-01	5.175496013546149e-05	0.000000000000000e+00	0.000000000000000e+00	1.070588029461281e+01	4.282352117845123e+00	2.882443089015305e+02	0.000000000000000e+00	-2.196814392660189e+00	1.789752620189694e-05	9.852446729823568e-02	-1.653453903085205e-01	-7.146603619109948e-02	8.976662739919756e-01	
66	9.069243586351465e-01	2.905384077009004e-01	5.167335151801851e-05	0.000000000000000e+00	0.000000000000000e+00	1.068621713834847e+01	4.274486855339386e+00	2.881692926891768e+02	0.000000000000000e+00	-2.455160828700821e+00	1.789390709613962e-05	1.305782189646557e-01	-1.828861747553269e-01	-7.417217463389751e-02	1.031984331998533e+00	
67	8.815420340999340e-01	3.231496189304342e-01	5.161042818171148e-05	0.000000000000000e+00	0.000000000000000e+00	1.066965618442546e+01	4.267862473770182e+00	2.880734936010090e+02	0.000000000000000e+00	-2.672748654679783e+00	1.788928467618245e-05	1.667883892212313e-01	-1.969266790359980e-01	-6.748456895687599e-02	1.178392037453942e+00	
68	8.231496189305367e-01	3.815420340998472e-01	5.175068998950135e-05	0.000000000000000e+00	0.000000000000000e+00	1.069165822535300e+01	4.276663290141201e+00	2.878851475245558e+02	0.000000000000000e+00	-2.383672537761586e+00	1.788019459899361e-05	2.551096114727008e-01	-2.160668192887382e-01	-4.673044228750738e-02	1.343726885358270e+00	
69	7.905384077010555e-01	4.069243586350358e-01	5.183869039228883e-05	0.000000000000000e+00	0.000000000000000e+00	1.070786864516132e+01	4.283147458064528e+00	2.878321821772752e+02	0.000000000000000e+00	-2.170690240926777e+00	1.787763783709726e-05	3.050047418958211e-01	-2.177692000275829e-01	-4.058836859441885e-02	1.336056116590738e+00	
70	7.559425245449338e-01	4.295269771848632e-01	5.191124693004527e-05	0.000000000000000e+00	0.000000000000000e+00	1.072136364521527e+01	4.288545458086107e+00	2.877921225659725e+02	0.000000000000000e+00	-1.993384770663714e+00	1.787570391525328e-05	3.547546690865278e-01	-2.113878997664267e-01	-4.205916422678596e-02	1.318461700063229e+00	
71	7.195982944239629e-01	4.491954909458536e-01	5.196448798100353e-05	0.000000000000000e+00	0.000000000000000e+00	1.073153238436053e+01	4.292612953744209e+00	2.877699389573089e+02	0.000000000000000e+00	-1.859781727394025e+00	1.787463292146536e-05	4.034013873899532e-01	-1.972109213575206e-01	-5.020854942233819e-02	1.295558255699081e+00	
72	6.817539852822698e-01	4.657955440255011e-01	5.197678657415475e-05	0.000000000000000e+00	0.000000000000000e+00	1.073388273893921e+01	4.293553095575683e+00	2.877648583862878e+02	0.000000000000000e+00	-1.828901347831771e+00	1.787438763297554e-05	4.498355470191681e-01	-1.755263751254059e-01	-6.236116393393436e-02	1.271067488536942e+00	
73	6.426681121249815e-01	4.792137412289987e-01	5.192449146319865e-05	0.000000000000000e+00	0.000000000000000e+00	1.072321588862603e+01	4.289286355450410e+00	2.877684214193116e+02	0.000000000000000e+00	-1.969048876801299e+00	1.787455965539060e-05	4.944022596699016e-01	-1.471899299810646e-01	-7.392262634715992e-02	1.250370878067675e+00	
74	6.026076710984367e-01	4.893584226635474e-01	5.183115998705431e-05	0.000000000000000e+00	0.000000000000000e+00	1.070490237342890e+01	4.281960949371560e+00	2.877942542522526e+02	0.000000000000000e+00	-2.209662912460119e+00	1.787580682801425e-05	5.380025841940136e-01	-1.128072791893572e-01	-9.102632536192026e-02	1.239111008873194e+00	
75	5.618463156354201e-01	4.961602898684296e-01	5.172148206992007e-05	0.000000000000000e+00	0.000000000000000e+00	1.068462640768761e+01	4.273850563075043e+00	2.878582740424173e+02	0.000000000000000e+00	-2.476060809935199e+00	1.787889738105498e-05	5.776859084580699e-01	-7.200847339492158e-02	-1.181174094838827e-01	1.238033558459907e+00	
76	5.206624871251927e-01	4.995728791936180e-01	5.157946686766594e-05	0.000000000000000e+00	0.000000000000000e+00	1.065858147483994e+01	4.263432589935975e+00	2.879472246971722e+02	0.000000000000000e+00	-2.818254885375425e+00	1.788319092238866e-05	6.082558508439873e-01	-2.515764808363188e-02	-1.454105424482077e-01	1.245481450642214e+00	
77	4.793375128763923e-01	4.995728791936835e-01	5.142594775642751e-05	0.000000000000000e+00	0.000000000000000e+00	1.063056362723571e+01	4.252225450894286e+00	2.880476414553529e+02	0.000000000000000e+00	-3.186370307781266e+00	1.788803715279551e-05	6.281479787432540e-01	2.598039257754762e-02	-1.668819133134656e-01	1.263456087378151e+00	
78	4.381536843659911e-01	4.961602898686054e-01	5.128108735576692e-05	0.000000000000000e+00	0.000000000000000e+00	1.060464533899823e+01	4.241858135599291e+00	2.881570569511056e+02	0.000000000000000e+00	-3.526900449759065e+00	1.789331674837893e-05	6.377362432551944e-01	7.949373981956225e-02	-1.815317073023562e-01	1.294196120044494e+00	
