"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"C<sub>p</sub>"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.253803499995172e-05	1.800083500866783e-03	9.155413982415604e-05	1.089181558190607e+01	4.344359257976961e+00	2.880595327966105e+02	1.008300205976520e-01	-1.600961457551926e-01	1.788861098907667e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.253839966563672e-05	1.800159554872820e-03	-9.231331453827023e-05	1.089192225864801e+01	4.344400440804390e+00	2.880602640665513e+02	1.008356078995243e-01	-1.587434335367972e-01	1.788864627734187e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.265934712860027e-05	1.780953974847780e-03	9.731800863067177e-05	1.092605542871984e+01	4.358339728279664e+00	2.883207871301977e+02	9.950337819623621e-02	2.991135340540816e-01	1.790121537548300e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.265884157746446e-05	1.781854393336373e-03	-9.680094807209103e-05	1.092600057602253e+01	4.358305868257441e+00	2.883213151624660e+02	9.955283126131960e-02	2.980013504417371e-01	1.790124084518387e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.212284511110900e-05	0.000000000000000e+00	0.000000000000000e+00	1.080444898011054e+01	4.321779592044215e+00	2.888449946674500e+02	0.000000000000000e+00	-9.017594044777139e-01	1.792648955640084e-05	2.849534226041062e-01	2.849534226040412e-01	-1.513506749315963e-01	1.574478942025043e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.212320233639252e-05	0.000000000000000e+00	0.000000000000000e+00	1.080454758327062e+01	4.321819033308246e+00	2.888456511026561e+02	0.000000000000000e+00	-9.004638965416362e-01	1.792652119197816e-05	2.849327949202258e-01	-2.849327949203035e-01	-1.513504079970341e-01	1.574424569702277e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	5.194726871477352e-05	0.000000000000000e+00	0.000000000000000e+00	1.075963750702446e+01	4.303855002809783e+00	2.886192266384411e+02	0.000000000000000e+00	-1.490519632484094e+00	1.791560706699831e-05	4.753737682401171e-02	4.753737682400764e-02	-1.144550100930055e-02	6.423896723750696e-01	
7	8.535533905932737e-01	3.535533905932737e-01	5.194715300911858e-05	0.000000000000000e+00	0.000000000000000e+00	1.075960238829937e+01	4.303840955319745e+00	2.886189274653151e+02	0.000000000000000e+00	-1.490981043528411e+00	1.791559264351411e-05	4.751707336545666e-02	-4.751707336546949e-02	-1.144471084263648e-02	6.422522755522271e-01	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258045166710367e-05	1.789291957070583e-03	-1.944780820353445e-09	1.090352370171987e+01	4.349231701280836e+00	2.881499694259203e+02	9.999971523470437e-02	-5.338031055184933e-05	1.789297478518540e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258045194814145e-05	1.789292285276492e-03	1.648716379445435e-09	1.090352379135448e+01	4.349231732732284e+00	2.881499699695398e+02	9.999973294859818e-02	-5.234724018236075e-05	1.789297481141443e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	-2.400000000000000e+01	1.000000000000000e+01	5.258049371638489e-05	1.789290427609617e-03	2.129212642980201e-09	1.090353578893975e+01	4.349236566726262e+00	2.881500613392284e+02	9.999953383665057e-02	1.064325990195347e-04	1.789297921990005e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	-2.400000000000000e+01	-1.000000000000000e+01	5.258052051627981e-05	1.789281767566965e-03	-2.864901526324167e-09	1.090354323791640e+01	4.349239670402406e+00	2.881501200991302e+02	9.999898868112196e-02	2.083775334676499e-04	1.789298205499945e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.800000000000000e+01	2.000000000000000e+00	5.258046494447301e-05	1.789297517347788e-03	2.314503430188232e-10	1.090352771711371e+01	4.349233234827750e+00	2.881499982658297e+02	9.999999573083826e-02	-3.008644058429906e-06	1.789297617667895e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.800000000000000e+01	-2.000000000000000e+00	5.258046482134347e-05	1.789297529573522e-03	-2.592480089895866e-10	1.090352768196590e+01	4.349233220573692e+00	2.881499979962257e+02	9.999999669506389e-02	-3.476840152127206e-06	1.789297616367086e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.184579659002250e-01	3.231496189306219e-01	5.244046985528647e-05	0.000000000000000e+00	0.000000000000000e+00	1.087214768789351e+01	4.348859075157401e+00	2.888943881615261e+02	0.000000000000000e+00	-1.229284859208920e-02	1.792886988010423e-05	2.524819713980629e-01	2.981049003231112e-01	-1.234720762039622e-01	1.458232234493053e+00	
15	9.307564136505508e-02	2.905384077011828e-01	5.264058720404571e-05	0.000000000000000e+00	0.000000000000000e+00	1.091549260640168e+01	4.366197042560672e+00	2.889435147256471e+02	0.000000000000000e+00	5.571988986390429e-01	1.793123714595845e-05	2.150491479696317e-01	3.011950719525592e-01	-1.001295632874751e-01	1.333916263513114e+00	
16	7.047302281520773e-02	2.559425245450528e-01	5.276319958502541e-05	0.000000000000000e+00	0.000000000000000e+00	1.094247337844494e+01	4.376989351377977e+00	2.889846080128480e+02	0.000000000000000e+00	9.116885952724129e-01	1.793321716288184e-05	1.744992799956716e-01	2.928475773640210e-01	-7.889793958889676e-02	1.203826924741688e+00	
17	5.080450905418732e-02	2.195982944240468e-01	5.282884080726761e-05	0.000000000000000e+00	0.000000000000000e+00	1.095728061373433e+01	4.382912245493732e+00	2.890161019670787e+02	0.000000000000000e+00	1.106235005482548e+00	1.793473455898808e-05	1.330964228832110e-01	2.722530845558685e-01	-5.999601769092573e-02	1.069544970222528e+00	
18	3.420445597454874e-02	1.817539852823973e-01	5.285381260749346e-05	0.000000000000000e+00	0.000000000000000e+00	1.096328669985317e+01	4.385314679941267e+00	2.890378961951162e+02	0.000000000000000e+00	1.185146596403915e+00	1.793578457034860e-05	9.335055700482749e-02	2.392369741856362e-01	-4.306351421093840e-02	9.315370131997168e-01	
19	2.078625877105689e-02	1.426681121251681e-01	5.286556882462018e-05	0.000000000000000e+00	0.000000000000000e+00	1.096612275667616e+01	4.386449102670461e+00	2.890483737430259e+02	0.000000000000000e+00	1.222408425724558e+00	1.793628934843800e-05	5.843090024625762e-02	1.962659342251266e-01	-2.997220222860317e-02	7.921805381191732e-01	
20	1.064157733648619e-02	1.026076710985966e-01	5.288568694480771e-05	0.000000000000000e+00	0.000000000000000e+00	1.097053159939434e+01	4.388212639757736e+00	2.890545829289543e+02	0.000000000000000e+00	1.280334467098327e+00	1.793658848498224e-05	3.069448287009879e-02	1.463887013608971e-01	-1.840452777409143e-02	6.506856557637470e-01	
21	3.839710131585572e-03	6.184631563554055e-02	5.290896471781527e-05	0.000000000000000e+00	0.000000000000000e+00	1.097552769822962e+01	4.390211079291847e+00	2.890589914459410e+02	0.000000000000000e+00	1.345976234414250e+00	1.793680086980957e-05	1.135461614635998e-02	9.109208172918101e-02	-9.639787016149046e-03	4.956233283224072e-01	
22	4.271208063898468e-04	2.066248712538188e-02	5.292769032835779e-05	0.000000000000000e+00	0.000000000000000e+00	1.097943438141874e+01	4.391773752567496e+00	2.890595761755899e+02	0.000000000000000e+00	1.397304600271774e+00	1.793682903964304e-05	1.291131569535399e-03	3.121668324335667e-02	-5.926992257932360e-03	2.849639264822509e-01	
23	4.271208063113541e-04	-2.066248712348362e-02	5.292773102088513e-05	0.000000000000000e+00	0.000000000000000e+00	1.097944422146199e+01	4.391777688584794e+00	2.890596129995811e+02	0.000000000000000e+00	1.397433884709561e+00	1.793683081366829e-05	1.286646742081722e-03	-3.110825011548785e-02	-5.926765872169368e-03	2.844686570388315e-01	
24	3.839710131382179e-03	-6.184631563390902e-02	5.290906447417945e-05	0.000000000000000e+00	0.000000000000000e+00	1.097555233460076e+01	4.390220933840304e+00	2.890590952843692e+02	0.000000000000000e+00	1.346299921954350e+00	1.793680587231356e-05	1.134216396677454e-02	-9.099218447877204e-02	-9.640092519772698e-03	4.953518168908497e-01	
25	1.064157733619264e-02	-1.026076710971964e-01	5.288579961991382e-05	0.000000000000000e+00	0.000000000000000e+00	1.097056181056118e+01	4.388224724224473e+00	2.890547630981605e+02	0.000000000000000e+00	1.280731399675061e+00	1.793659716484909e-05	3.067538344600302e-02	-1.462976120326206e-01	-1.838834771614166e-02	6.504835601583321e-01	
26	2.078625877071327e-02	-1.426681121240141e-01	5.286569261453085e-05	0.000000000000000e+00	0.000000000000000e+00	1.096615750208153e+01	4.386463000832610e+00	2.890486127372527e+02	0.000000000000000e+00	1.222864931868648e+00	1.793630086238898e-05	5.840576768539710e-02	-1.961815154430173e-01	-2.995383836675998e-02	7.920105705384054e-01	
27	3.420445597419830e-02	-1.817539852814994e-01	5.285395451106649e-05	0.000000000000000e+00	0.000000000000000e+00	1.096332789778934e+01	4.385331159115737e+00	2.890382063254531e+02	0.000000000000000e+00	1.185687879799122e+00	1.793579951166171e-05	9.332074200639368e-02	-2.391605648945416e-01	-4.303676799681721e-02	9.313887151153554e-01	
28	5.080450905387207e-02	-2.195982944234018e-01	5.282902135034800e-05	0.000000000000000e+00	0.000000000000000e+00	1.095733257891579e+01	4.382933031566316e+00	2.890164849166137e+02	0.000000000000000e+00	1.106917755456558e+00	1.793475300921850e-05	1.330645489070741e-01	-2.721878852965587e-01	-5.996790000264335e-02	1.069417622273599e+00	
29	7.047302281496720e-02	-2.559425245446491e-01	5.276342869566025e-05	0.000000000000000e+00	0.000000000000000e+00	1.094253810506816e+01	4.377015242027261e+00	2.889850625634328e+02	0.000000000000000e+00	9.125390127841820e-01	1.793323906394597e-05	1.744673882650382e-01	-2.927940561349687e-01	-7.887441637737440e-02	1.203718056538671e+00	
30	9.307564136487351e-02	-2.905384077009285e-01	5.264085989884375e-05	0.000000000000000e+00	0.000000000000000e+00	1.091556909265671e+01	4.366227637062682e+00	2.889440425688519e+02	0.000000000000000e+00	5.582038213038575e-01	1.793126258013150e-05	2.150191772654471e-01	-3.011530953699675e-01	-1.001094927540441e-01	1.333824871348954e+00	
31	1.184579659001407e-01	-3.231496189305224e-01	5.244078742443057e-05	0.000000000000000e+00	0.000000000000000e+00	1.087223596107040e+01	4.348894384428157e+00	2.888949842627285e+02	0.000000000000000e+00	-1.113306222101964e-02	1.792889860564352e-05	2.524556926990017e-01	-2.980738731219481e-01	-1.234610062328601e-01	1.458158423921437e+00	
32	1.768503810693742e-01	-3.815420340997717e-01	5.179668788183889e-05	0.000000000000000e+00	0.000000000000000e+00	1.073582227384036e+01	4.294328909536142e+00	2.888176035573236e+02	0.000000000000000e+00	-1.803418565589099e+00	1.792516946598547e-05	3.273386521814196e-01	-2.772416962216146e-01	-1.731354826154463e-01	1.518966285297317e+00	
33	2.094615922987934e-01	-4.069243586349280e-01	5.158819913648818e-05	0.000000000000000e+00	0.000000000000000e+00	1.069259640149275e+01	4.277038560597098e+00	2.888172599527346e+02	0.000000000000000e+00	-2.371346212383181e+00	1.792515290588257e-05	3.665561569627456e-01	-2.617160656940874e-01	-1.778043199980567e-01	1.457260195700884e+00	
34	2.440574754548962e-01	-4.295269771847618e-01	5.143020245688197e-05	0.000000000000000e+00	0.000000000000000e+00	1.065937993325966e+01	4.263751973303862e+00	2.888045591020847e+02	0.000000000000000e+00	-2.807764255880979e+00	1.792454077878798e-05	4.040562284711657e-01	-2.407652526295666e-01	-1.838728979697194e-01	1.396747370493623e+00	
