"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
22, 4.271208063898468e-04, 2.066248712538188e-02, 5.294338373905545e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.098333316354356e+01, 4.393333265417422e+00, 2.890765077365846e+02, 0.000000000000000e+00, 1.448529157169137e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793764471967622e-05, 1.278762426011631e-03, 3.091762492545650e-02, -6.381957282114753e-03, 2.836247959671460e-01
23, 4.271208063113541e-04, -2.066248712348362e-02, 5.294342774671473e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.098334401472681e+01, 4.393337605890721e+00, 2.890765530484255e+02, 0.000000000000000e+00, 1.448671726575652e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793764690254888e-05, 1.273311917532251e-03, -3.078584378299285e-02, -6.381080866038140e-03, 2.830197823422410e-01
24, 3.839710131382179e-03, -6.184631563390902e-02, 5.292531726712223e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.097958600143724e+01, 4.391834400574893e+00, 2.890765289408013e+02, 0.000000000000000e+00, 1.399296675749540e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793764574117755e-05, 1.122432926992634e-02, -9.004685900957400e-02, -1.011127588973148e-02, 4.928245769671760e-01
25, 1.064157733619264e-02, -1.026076710971964e-01, 5.290265988174707e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.097476354824169e+01, 4.389905419296675e+00, 2.890733133597830e+02, 0.000000000000000e+00, 1.335936369840707e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793749083194060e-05, 3.034392489360363e-02, -1.447168137097837e-01, -1.877708164894453e-02, 6.470305419872254e-01
26, 2.078625877071327e-02, -1.426681121240141e-01, 5.288350200163360e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.097061798316664e+01, 4.388247193266657e+00, 2.890688017114676e+02, 0.000000000000000e+00, 1.281469429329485e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793727348381930e-05, 5.774900011066108e-02, -1.939754720467627e-01, -3.035329065787629e-02, 7.876348697456824e-01
27, 3.420445597419830e-02, -1.817539852814994e-01, 5.287203565201695e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.096794965552156e+01, 4.387179862208622e+00, 2.890611680315670e+02, 0.000000000000000e+00, 1.246411327363086e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793690572847970e-05, 9.222462009059662e-02, -2.363514451753976e-01, -4.363919536089593e-02, 9.260038771583639e-01
28, 5.080450905387207e-02, -2.195982944234018e-01, 5.284763210042866e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.096221062375325e+01, 4.384884249501299e+00, 2.890433258831294e+02, 0.000000000000000e+00, 1.171008457969475e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793604615818210e-05, 1.313974657050185e-01, -2.687778121019481e-01, -6.045596551989083e-02, 1.062808009604766e+00
29, 7.047302281496720e-02, -2.559425245446491e-01, 5.278442319840345e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094803509845926e+01, 4.379214039383704e+00, 2.890152356538781e+02, 0.000000000000000e+00, 9.847618356331393e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793469282060393e-05, 1.720942388950647e-01, -2.888113976177613e-01, -7.886118595493120e-02, 1.195644284453149e+00
30, 9.307564136487351e-02, -2.905384077009285e-01, 5.266684645829842e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.092215983437418e+01, 4.368863933749671e+00, 2.889758497747973e+02, 0.000000000000000e+00, 6.447969709835055e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793279517199507e-05, 2.117984295570567e-01, -2.966421575358501e-01, -9.928203868239663e-02, 1.324011122307302e+00
31, 1.184579659001407e-01, -3.231496189305224e-01, 5.247504156538927e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.088056454646825e+01, 4.352225818587299e+00, 2.889275633634277e+02, 0.000000000000000e+00, 9.829292849324854e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.793046851756600e-05, 2.482144634845138e-01, -2.930662632509058e-01, -1.213124443001378e-01, 1.446203593003596e+00
32, 1.768503810693742e-01, -3.815420340997717e-01, 5.185558465461069e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.074914235416966e+01, 4.299656941667862e+00, 2.888475019021470e+02, 0.000000000000000e+00, -1.628411296431100e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792661038735889e-05, 3.205658920704110e-01, -2.715054610145440e-01, -1.682597399349459e-01, 1.503903633488360e+00
33, 2.094615922987934e-01, -4.069243586349280e-01, 5.166088569528113e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.070865903951383e+01, 4.283463615805530e+00, 2.888441525602232e+02, 0.000000000000000e+00, -2.160305562023208e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792644897268247e-05, 3.588821413782385e-01, -2.562369238799275e-01, -1.714730253789732e-01, 1.442836455044576e+00
34, 2.440574754548962e-01, -4.295269771847618e-01, 5.150410724501685e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.067554349085335e+01, 4.270217396341339e+00, 2.888274507706358e+02, 0.000000000000000e+00, -2.595397663156486e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792564405068791e-05, 3.949359450420853e-01, -2.353307432986144e-01, -1.765345040265622e-01, 1.381800595191689e+00
35, 2.804017055758650e-01, -4.491954909457695e-01, 5.137821676491106e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.064866217568270e+01, 4.259464870273078e+00, 2.888060983103103e+02, 0.000000000000000e+00, -2.948580635262380e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792461496278117e-05, 4.225173198361281e-01, -2.065561312855427e-01, -1.752003370241493e-01, 1.314722192854622e+00
36, 3.182460147174930e-01, -4.657955440254085e-01, 5.132384414669983e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.063690579231516e+01, 4.254762316926061e+00, 2.887928734834467e+02, 0.000000000000000e+00, -3.103043108270326e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792397757012791e-05, 4.380594599308021e-01, -1.709313316848164e-01, -1.646757394935188e-01, 1.242967898342609e+00
37, 3.573318878747477e-01, -4.792137412289180e-01, 5.134001782813607e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.063960484144425e+01, 4.255841936577698e+00, 2.887751511863449e+02, 0.000000000000000e+00, -3.067581368871736e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792312339235559e-05, 4.426396041050781e-01, -1.317795197349944e-01, -1.492725516726299e-01, 1.173241184200747e+00
38, 3.973923289013060e-01, -4.893584226634934e-01, 5.139345626430204e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.064970137954767e+01, 4.259880551819069e+00, 2.887486360289175e+02, 0.000000000000000e+00, -2.934926946544909e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792184536995526e-05, 4.368157665102806e-01, -9.159063464534727e-02, -1.307851123951622e-01, 1.108941312044330e+00
39, 4.381536843643418e-01, -4.961602898683999e-01, 5.147360643755045e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.066528776551018e+01, 4.266115106204071e+00, 2.887209624995964e+02, 0.000000000000000e+00, -2.730143583689296e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792051145417613e-05, 4.216789427179392e-01, -5.256222539526460e-02, -1.099591856148836e-01, 1.052748513368744e+00
40, 4.793375128745136e-01, -4.995728791936059e-01, 5.155435010427989e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.068072520744539e+01, 4.272290082978154e+00, 2.886860258186804e+02, 0.000000000000000e+00, -2.527317137521184e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791882735309185e-05, 3.968076203401263e-01, -1.641208457868946e-02, -8.772848294194259e-02, 1.003722778219177e+00
41, 5.206624871233784e-01, -4.995728791936931e-01, 5.162829785002415e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.069460616347637e+01, 4.277842465390548e+00, 2.886471845310654e+02, 0.000000000000000e+00, -2.344940744269161e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791695491776829e-05, 3.618111058467287e-01, 1.496461803077929e-02, -6.344474277543387e-02, 9.592269106932815e-01
42, 5.618463156337973e-01, -4.961602898686318e-01, 5.168627715270399e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.070504501768264e+01, 4.282018007073055e+00, 2.886048217128443e+02, 0.000000000000000e+00, -2.207788766006780e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791491258062609e-05, 3.189702489831238e-01, 3.975960007122863e-02, -4.012981127130116e-02, 9.177825637418412e-01
43, 6.026076710970982e-01, -4.893584226638280e-01, 5.172230708617302e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.071094083782094e+01, 4.284376335128374e+00, 2.885626174493247e+02, 0.000000000000000e+00, -2.130325916208455e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791287774411393e-05, 2.707143665138446e-01, 5.676283352657813e-02, -1.985463861789027e-02, 8.762286669738220e-01
44, 6.426681121238796e-01, -4.792137412293268e-01, 5.174316247875693e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.071383762877996e+01, 4.285535051511985e+00, 2.885243213150194e+02, 0.000000000000000e+00, -2.092266125086478e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791103121028355e-05, 2.214253518355951e-01, 6.592118339873006e-02, -3.472131389701820e-03, 8.336186413992208e-01
45, 6.817539852814508e-01, -4.657955440258206e-01, 5.176327752514329e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.071695121867067e+01, 4.286780487468266e+00, 2.884960182618525e+02, 0.000000000000000e+00, -2.051357898515869e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790966643947498e-05, 1.757165124320162e-01, 6.856479591503950e-02, 6.910971654836109e-03, 7.912210945449882e-01
46, 7.195982944233135e-01, -4.491954909461712e-01, 5.179068505281428e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.072214732028585e+01, 4.288858928114339e+00, 2.884831496858311e+02, 0.000000000000000e+00, -1.983088373748781e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790904589654289e-05, 1.350427132065359e-01, 6.601835969457184e-02, 1.096820491482929e-02, 7.468975137335739e-01
47, 7.559425245446556e-01, -4.295269771850289e-01, 5.183433437705419e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.073146646155861e+01, 4.292586584623444e+00, 2.884907437135974e+02, 0.000000000000000e+00, -1.860647861024843e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790941209409004e-05, 1.004419266714497e-01, 5.985039740900409e-02, 1.129448835665774e-02, 6.997144315424431e-01
48, 7.905384077009235e-01, -4.069243586351301e-01, 5.188413856934748e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.074257993270137e+01, 4.297031973080546e+00, 2.885122913457345e+02, 0.000000000000000e+00, -1.714632357553609e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791045113405899e-05, 7.253322364075440e-02, 5.178772628083955e-02, 8.215019573041101e-03, 6.506295714604727e-01
49, 8.231496189305566e-01, -3.815420340998303e-01, 5.192889931545133e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.075323281775253e+01, 4.301293127101010e+00, 2.885494614240195e+02, 0.000000000000000e+00, -1.574668312640422e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791224341019870e-05, 5.088071369858087e-02, 4.309376627766185e-02, 2.390494517068160e-03, 6.000575970019919e-01
50, 8.815420340998026e-01, -3.231496189305894e-01, 5.201079300362359e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.077424510445931e+01, 4.309698041783721e+00, 2.886580758088247e+02, 0.000000000000000e+00, -1.298596185115084e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791747996957147e-05, 1.734585743674529e-02, 2.048021517563392e-02, -9.109609582260191e-03, 3.808893525888896e-01
51, 9.069243586349860e-01, -2.905384077011254e-01, 5.210381797097145e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.079527516453025e+01, 4.318110065812101e+00, 2.887051329757341e+02, 0.000000000000000e+00, -1.022290540384884e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791974841392022e-05, 6.453991947556223e-03, 9.039378148572200e-03, -9.844449003745944e-03, 2.300523488130071e-01
52, 9.295269771848110e-01, -2.559425245450214e-01, 5.218763201716256e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.081414856094144e+01, 4.325659424376576e+00, 2.887454016182320e+02, 0.000000000000000e+00, -7.743204468117391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792168946849561e-05, -6.270364037075516e-04, -1.052302861933907e-03, -7.486575568130615e-03, 7.181432852413677e-02
53, 9.491954909458298e-01, -2.195982944240120e-01, 5.225897855355709e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.083030505722450e+01, 4.332122022889799e+00, 2.887819930498496e+02, 0.000000000000000e+00, -5.620466298558447e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792345315890096e-05, -5.106336655003340e-03, -1.044517857798052e-02, -7.850828274273022e-03, 2.084916977473739e-01
54, 9.657955440254581e-01, -1.817539852823799e-01, 5.231949747726846e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.084407133069680e+01, 4.337628532278719e+00, 2.888145964180603e+02, 0.000000000000000e+00, -3.811770054009579e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792502453588939e-05, -6.956312428968257e-03, -1.782750087833655e-02, -8.522710217714424e-03, 2.531543767231141e-01
55, 9.792137412289592e-01, -1.426681121251142e-01, 5.237159525298876e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.085599379990335e+01, 4.342397519961340e+00, 2.888445119924838e+02, 0.000000000000000e+00, -2.245323962187462e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792646629482749e-05, -6.323011404736507e-03, -2.123862092209895e-02, -9.523674752381283e-03, 2.595160495526756e-01
56, 9.893584226635332e-01, -1.026076710985044e-01, 5.241131302647022e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.086519709385377e+01, 4.346078837541506e+00, 2.888703086740841e+02, 0.000000000000000e+00, -1.036139556611802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792770948909500e-05, -4.146439519499117e-03, -1.977527685024393e-02, -9.959626252179925e-03, 2.381975133170310e-01
57, 9.961602898684198e-01, -6.184631563549919e-02, 5.243797348420471e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.087142224221732e+01, 4.348568896886928e+00, 2.888888638780665e+02, 0.000000000000000e+00, -2.182419251590773e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.792860366888090e-05, -1.751990781437839e-03, -1.405529569600252e-02, -9.738103225789697e-03, 1.939046650089415e-01
58, 9.995728791936123e-01, -2.066248712533456e-02, 5.245294740167221e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.087489211125031e+01, 4.349956844500124e+00, 2.888985731374692e+02, 0.000000000000000e+00, 2.376504484502674e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.792907154943675e-05, -2.119188045372151e-04, -5.123724297856381e-03, -9.419811528823326e-03, 1.149795830388945e-01
59, 9.995728791936881e-01, 2.066248712349941e-02, 5.245293835992613e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.087488949811253e+01, 4.349955799245012e+00, 2.888985535175870e+02, 0.000000000000000e+00, 2.373071186088422e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.792907060397974e-05, -2.133150852105361e-04, 5.157483252476497e-03, -9.420093759261977e-03, 1.153577433396593e-01
60, 9.961602898686271e-01, 6.184631563383436e-02, 5.243794646255937e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.087141442292613e+01, 4.348565769170452e+00, 2.888888049605712e+02, 0.000000000000000e+00, -2.192692709141233e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.792860082967623e-05, -1.756151119421069e-03, 1.408867188828592e-02, -9.738880506522581e-03, 1.941347355878127e-01
61, 9.893584226638203e-01, 1.026076710971345e-01, 5.241126819395969e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.086518411809282e+01, 4.346073647237128e+00, 2.888702107896165e+02, 0.000000000000000e+00, -1.037844390540891e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792770477194545e-05, -4.153267914896096e-03, 1.980784296147170e-02, -9.961030970502924e-03, 2.383935263487793e-01
62, 9.792137412292992e-01, 1.426681121239725e-01, 5.237153450180723e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.085597609347533e+01, 4.342390437390130e+00, 2.888443759392446e+02, 0.000000000000000e+00, -2.247650339760553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792645973800508e-05, -6.332421065020971e-03, 2.127022741403147e-02, -9.525868603581612e-03, 2.597090229843161e-01
63, 9.657955440258099e-01, 1.817539852814782e-01, 5.231941715577529e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.084404808015668e+01, 4.337619232062670e+00, 2.888144205681095e+02, 0.000000000000000e+00, -3.814824850552099e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792501606071895e-05, -6.968010535141207e-03, 1.785748055519755e-02, -8.524399579267797e-03, 2.533670715728664e-01
64, 9.491954909461356e-01, 2.195982944233861e-01, 5.225887942153950e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.083027640275841e+01, 4.332110561103362e+00, 2.887817768009087e+02, 0.000000000000000e+00, -5.624231095568814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792344273611591e-05, -5.119548373781631e-03, 1.047220358073256e-02, -7.849484931141260e-03, 2.087611641089518e-01
65, 9.295269771850452e-01, 2.559425245446283e-01, 5.218751494811332e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.081411463514299e+01, 4.325645854057196e+00, 2.887451434982665e+02, 0.000000000000000e+00, -7.747661844644904e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792167702684847e-05, -6.409463396881829e-04, 1.075646746526058e-03, -7.477830144965608e-03, 7.260647903927789e-02
