"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.241109595628323e-05, 1.754763192412345e-03, 6.903960676086715e-05, 1.085352213048663e+01, 4.329640503250684e+00, 2.877788957349600e+02, 9.852644978204980e-02, -6.435558934389285e-01, 3.348075746929650e+01, 1.317270808808386e+00, 1.787506534701458e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.241130084088948e-05, 1.754826280034209e-03, -6.911959071080956e-05, 1.085358133259927e+01, 4.329663343031307e+00, 2.877792888481196e+02, 9.852971059801130e-02, -6.428056863200107e-01, 3.348183029002696e+01, -1.318791741510923e+00, 1.787508432603288e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.275770960976134e-05, 1.754318456303948e-03, 5.923262707579861e-05, 1.095368121309204e+01, 4.369792138333853e+00, 2.885394444091170e+02, 9.770537715906870e-02, 6.752852536142787e-01, 3.325236196340413e+01, 1.122729313192915e+00, 1.791176041819697e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.275901392785176e-05, 1.754494128998381e-03, -5.928692171702082e-05, 1.095405828545469e+01, 4.369940894976728e+00, 2.885421333124065e+02, 9.771238096397925e-02, 6.801713904083211e-01, 3.325486961143097e+01, -1.123730663315581e+00, 1.791189007026663e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.247043213687479e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.089656839913723e+01, 4.358627359654892e+00, 2.893779561733213e+02, 0.000000000000000e+00, 3.085612213536648e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.795216318819893e-05, 3.414424321328920e-01, 3.414424321328141e-01, -1.342450192773356e-01, 1.726753687298491e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.247042904679072e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.089656766874182e+01, 4.358627067496727e+00, 2.893779538183794e+02, 0.000000000000000e+00, 3.085516249771054e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.795216307480781e-05, 3.414439834300289e-01, -3.414439834301221e-01, -1.342450958172047e-01, 1.726757569989680e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.165571474435652e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.067488829077498e+01, 4.269955316309992e+00, 2.879620790666879e+02, 0.000000000000000e+00, -2.604006077943221e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.788390786285556e-05, 2.064886417762779e-01, 2.064886417762602e-01, -5.860874878767350e-02, 1.337445090807772e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.165574043981942e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.067489573322157e+01, 4.269958293288627e+00, 2.879621365885257e+02, 0.000000000000000e+00, -2.603908294579983e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.788391063909053e-05, 2.064905858470522e-01, -2.064905858471079e-01, -5.861044341764097e-02, 1.337451511779497e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046552210579e-05, 1.789297552273551e-03, -2.408130175799929e-11, 1.090352788520962e+01, 4.349233301724490e+00, 2.881499995324161e+02, 9.999999636441517e-02, -8.113195517123036e-07, 3.402970161078733e+01, -4.579895122433838e-07, 1.789297623779033e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046565477084e-05, 1.789297598712089e-03, 8.580757563574723e-12, 1.090352792512010e+01, 4.349233317087294e+00, 2.881499998232215e+02, 9.999999865699588e-02, -3.067050202057884e-07, 3.402970240811738e+01, 1.631928788899220e-07, 1.789297625182137e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
