"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.224163515240461e-05, 1.720225773794069e-03, 1.376548661678866e-04, 1.080366421908336e+01, 4.310064338627643e+00, 2.874069968074910e+02, 9.719797740252842e-02, -1.286564611586414e+00, 3.292825289207835e+01, 2.634964731986391e+00, 1.785710494183917e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.224212585582760e-05, 1.720511576626429e-03, -1.376759005689665e-04, 1.080380991214651e+01, 4.310118936100302e+00, 2.874079379074461e+02, 9.721304560282264e-02, -1.284771275068011e+00, 3.293341433644025e+01, -2.635342615055715e+00, 1.785715040520029e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.296501693453061e-05, 1.713565174413677e-03, 1.240335421907096e-04, 1.101251320517871e+01, 4.393859472639567e+00, 2.889930461487956e+02, 9.518175528602005e-02, 1.465813228789233e+00, 3.235277308665441e+01, 2.341801237296421e+00, 1.793362372473502e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.296730381133097e-05, 1.713598622434882e-03, -1.243481693130092e-04, 1.101316610824693e+01, 4.394120387171254e+00, 2.889977289374316e+02, 9.517998270292222e-02, 1.474383360977868e+00, 3.235200773176418e+01, -2.347640154687432e+00, 1.793384934594344e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.193555469282299e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.074977403301329e+01, 4.299909613205315e+00, 2.884196844821516e+02, 0.000000000000000e+00, -1.620111917848120e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790598531007884e-05, 3.202491869488437e-01, 3.202491869487706e-01, -1.672895231412938e-01, 1.668050883672166e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.193552146601833e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.074976497037984e+01, 4.299905988151934e+00, 2.884196258511539e+02, 0.000000000000000e+00, -1.620230988205979e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790598248247048e-05, 3.202536633750965e-01, -3.202536633751839e-01, -1.672893165238166e-01, 1.668062271417520e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.201164451123368e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.078346072160428e+01, 4.313384288641712e+00, 2.889002461177429e+02, 0.000000000000000e+00, -1.177515834976316e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792915216810073e-05, 1.129237274589179e-01, 1.129237274589083e-01, -3.391493375171262e-02, 9.899522693347133e-01
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.201171851955268e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.078348202391335e+01, 4.313392809565340e+00, 2.889004057473272e+02, 0.000000000000000e+00, -1.177235952359653e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792915986042345e-05, 1.129291148275074e-01, -1.129291148275379e-01, -3.391791387329905e-02, 9.899761629774170e-01
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046573687820e-05, 1.789297632450617e-03, 4.394261506365589e-12, 1.090352794999193e+01, 4.349233326595797e+00, 2.881500000032265e+02, 1.000000003551795e-01, 5.616115045327261e-09, 3.402970299663328e+01, 8.357212977829521e-08, 1.789297626050641e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046585370018e-05, 1.789297672284209e-03, -1.721534163972829e-11, 1.090352798509999e+01, 4.349233340123865e+00, 2.881500002592978e+02, 1.000000023147822e-01, 4.499659719349775e-07, 3.402970367860087e+01, -3.274094544469849e-07, 1.789297627286156e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
