"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.257938309164427e-05, 1.789052976897097e-03, 3.076839420693839e-07, 1.090320617441872e+01, 4.349107695319354e+00, 2.881476095801665e+02, 9.998880208945926e-02, -4.126543561417358e-03, 3.402575062128120e+01, 5.851798252046817e-03, 1.789286092502563e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.257937344328297e-05, 1.789046419979935e-03, -3.126101011325169e-07, 1.090320317644057e+01, 4.349106583123854e+00, 2.881475887676247e+02, 9.998845763510227e-02, -4.163075303801338e-03, 3.402563215991471e+01, -5.945489279550419e-03, 1.789285992083963e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.258099227087441e-05, 1.789191895088047e-03, 1.351230851306950e-07, 1.090367677189230e+01, 4.349294416460206e+00, 2.881511618849090e+02, 9.999288829240670e-02, 2.006594555385722e-03, 3.402735128829269e+01, 2.569808580914557e-03, 1.789303231994944e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.258099437985804e-05, 1.789191636765161e-03, -1.359186937374690e-07, 1.090367736946346e+01, 4.349294659492247e+00, 2.881511664288390e+02, 9.999286905979261e-02, 2.014577310127401e-03, 3.402734501062495e+01, -2.584939583978936e-03, 1.789303253918858e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.494701063884533e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.159881925177401e+01, 4.639527700709603e+00, 2.941440362408766e+02, 0.000000000000000e+00, 9.535157528997580e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.818074733789378e-05, 3.347966474709003e-01, 3.347966474708240e-01, -2.521702272141082e-01, 1.727754238883237e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.494701030689558e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.159881921984984e+01, 4.639527687939935e+00, 2.941440372082887e+02, 0.000000000000000e+00, 9.535157109558503e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.818074738410915e-05, 3.347966527858444e-01, -3.347966527859358e-01, -2.521706535446823e-01, 1.727754242986546e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 4.994120067239488e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.016137501033327e+01, 4.064550004133306e+00, 2.835200891766208e+02, 0.000000000000000e+00, -9.350854044677186e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.766872002127755e-05, 3.190731609367636e-01, 3.190731609367363e-01, -3.779225981227902e-02, 1.654629074885378e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 4.994120065370844e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.016137500834921e+01, 4.064550003339681e+00, 2.835200892273464e+02, 0.000000000000000e+00, -9.350854070744990e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.766872002374409e-05, 3.190731719296417e-01, -3.190731719297278e-01, -3.779226150618710e-02, 1.654629102848269e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046573541439e-05, 1.789297626040321e-03, 1.646308116054219e-15, 1.090352794935139e+01, 4.349233326426498e+00, 2.881500000000318e+02, 1.000000000002601e-01, 5.525472785846662e-11, 3.402970287566662e+01, 3.131026119735156e-11, 1.789297626035227e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046573541281e-05, 1.789297626039850e-03, -2.086620566665846e-15, 1.090352794935092e+01, 4.349233326426314e+00, 2.881500000000283e+02, 1.000000000002374e-01, 4.921580036812734e-11, 3.402970287565869e+01, -3.968433024473027e-11, 1.789297626035210e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258046573542620e-05, 1.789297626029571e-03, 4.213484485690469e-15, 1.090352794935444e+01, 4.349233326427864e+00, 2.881500000000577e+02, 9.999999999963244e-02, 1.001236673760599e-10, 3.402970287545453e+01, 8.013402747118737e-11, 1.789297626035352e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258046573539383e-05, 1.789297626041474e-03, -5.275442051136770e-15, 1.090352794934549e+01, 4.349233326424117e+00, 2.881499999999867e+02, 1.000000000003715e-01, -2.295959388839136e-11, 3.402970287570184e+01, -1.003308353654555e-10, 1.789297626035010e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046573539981e-05, 1.789297626035069e-03, 1.462640626314366e-17, 1.090352794934700e+01, 4.349233326424810e+00, 2.881499999999999e+02, 9.999999999999988e-02, -2.042149392868354e-13, 3.402970287557616e+01, 2.781718658930865e-13, 1.789297626035073e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046573539974e-05, 1.789297626035082e-03, -3.397572621068119e-17, 1.090352794934698e+01, 4.349233326424802e+00, 2.881499999999997e+02, 1.000000000000007e-01, -4.667770040841952e-13, 3.402970287557645e+01, -6.461663230914874e-13, 1.789297626035072e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
14, 1.184579659002250e-01, 3.231496189306219e-01, 5.540334201260994e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.172455819452837e+01, 4.689823277811344e+00, 2.948837633262928e+02, 0.000000000000000e+00, 1.118719178511604e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.821606422228956e-05, 2.910354808583430e-01, 3.436249429270368e-01, -3.539789435389109e-01, 1.583862723819565e+00
15, 9.307564136505508e-02, 2.905384077011828e-01, 5.576024976079208e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.182346281194649e+01, 4.729385124778596e+00, 2.954679071400834e+02, 0.000000000000000e+00, 1.248666044998506e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.824392277450395e-05, 2.451694151617679e-01, 3.433811309526485e-01, -4.469285264040436e-01, 1.440744172758889e+00
16, 7.047302281520773e-02, 2.559425245450528e-01, 5.604042249006921e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.190138091128218e+01, 4.760552364512873e+00, 2.959281581713070e+02, 0.000000000000000e+00, 1.351039555109596e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.826585393516256e-05, 1.988278891699176e-01, 3.336762515997586e-01, -5.008547487280893e-01, 1.300197269352591e+00
17, 5.080450905418732e-02, 2.195982944240468e-01, 5.625013160018114e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.196010584823321e+01, 4.784042339293284e+00, 2.962796459574941e+02, 0.000000000000000e+00, 1.428195927993238e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.828259134834739e-05, 1.527164167161944e-01, 3.123864234111431e-01, -5.248390739977682e-01, 1.159690642030789e+00
18, 3.420445597454874e-02, 1.817539852823973e-01, 5.640115211312002e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.200285346894169e+01, 4.801141387576674e+00, 2.965424459704606e+02, 0.000000000000000e+00, 1.484360336752364e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.829509927009147e-05, 1.091477749579817e-01, 2.797217741153054e-01, -5.263570915522460e-01, 1.020094810454718e+00
19, 2.078625877105689e-02, 1.426681121251681e-01, 5.651011018278396e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.203386417282706e+01, 4.813545669130823e+00, 2.967353507092432e+02, 0.000000000000000e+00, 1.525104074533798e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.830427711699968e-05, 7.020113819151499e-02, 2.358014665657555e-01, -5.174752646985827e-01, 8.796939358042826e-01
20, 1.064157733648619e-02, 1.026076710985966e-01, 5.659106751239143e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.205663986109103e+01, 4.822655944436411e+00, 2.968716585151833e+02, 0.000000000000000e+00, 1.555028150873665e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831076050126419e-05, 3.773131880656374e-02, 1.799489108222620e-01, -5.093297001555894e-01, 7.310219127821740e-01
21, 3.839710131585572e-03, 6.184631563554055e-02, 5.665288458825151e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.207339180459152e+01, 4.829356721836606e+00, 2.969597599641991e+02, 0.000000000000000e+00, 1.577037867126356e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831495021588998e-05, 1.405469778043377e-02, 1.127534090445352e-01, -5.114077548601783e-01, 5.588070713963209e-01
22, 4.271208063898468e-04, 2.066248712538188e-02, 5.668401080975161e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.208203426060700e+01, 4.832813704242798e+00, 2.970091489510176e+02, 0.000000000000000e+00, 1.588392848392950e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831729867348680e-05, 1.582231632155163e-03, 3.825483385584036e-02, -5.063525400702081e-01, 3.196779814151992e-01
23, 4.271208063113541e-04, -2.066248712348362e-02, 5.668401073307293e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.208203425668395e+01, 4.832813702673579e+00, 2.970091492563544e+02, 0.000000000000000e+00, 1.588392843238612e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831729868800505e-05, 1.582232649758041e-03, -3.825485846249298e-02, -5.063526858027612e-01, 3.196780837586552e-01
24, 3.839710131382179e-03, -6.184631563390902e-02, 5.665288436318589e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.207339179290744e+01, 4.829356717162975e+00, 2.969597608565508e+02, 0.000000000000000e+00, 1.577037851775108e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831495025832322e-05, 1.405470046331422e-02, -1.127534305709257e-01, -5.114081739013628e-01, 5.588071223334716e-01
25, 1.064157733619264e-02, -1.026076710971964e-01, 5.659106717266839e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.205663984496074e+01, 4.822655937984294e+00, 2.968716599001623e+02, 0.000000000000000e+00, 1.555028129680711e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.831076056713239e-05, 3.773132237749525e-02, -1.799489278553677e-01, -5.093303447323945e-01, 7.310219425545740e-01
26, 2.078625877071327e-02, -1.426681121240141e-01, 5.651010977076458e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.203386415441175e+01, 4.813545661764700e+00, 2.967353524186713e+02, 0.000000000000000e+00, 1.525104050338655e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.830427719831647e-05, 7.020114241036204e-02, -2.358014807386785e-01, -5.174760421527524e-01, 8.796939551247136e-01
27, 3.420445597419830e-02, -1.817539852814994e-01, 5.640115167506071e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.200285344953348e+01, 4.801141379813393e+00, 2.965424477941624e+02, 0.000000000000000e+00, 1.484360311252692e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.829509935687159e-05, 1.091477801334455e-01, -2.797217873804689e-01, -5.263578949809142e-01, 1.020094825840422e+00
28, 5.080450905387207e-02, -2.195982944234018e-01, 5.625013116490779e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.196010582604586e+01, 4.784042330418345e+00, 2.962796477005255e+02, 0.000000000000000e+00, 1.428195898842156e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.828259143132452e-05, 1.527164229458153e-01, -3.123864361551708e-01, -5.248398166531728e-01, 1.159690655933640e+00
29, 7.047302281496720e-02, -2.559425245446491e-01, 5.604042207705584e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.190138088443930e+01, 4.760552353775720e+00, 2.959281596848245e+02, 0.000000000000000e+00, 1.351039519841793e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.826585400725514e-05, 1.988278956712373e-01, -3.336762625111633e-01, -5.008553745294596e-01, 1.300197280686421e+00
30, 9.307564136487351e-02, -2.905384077009285e-01, 5.576024939384255e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.182346278356665e+01, 4.729385113426659e+00, 2.954679083753005e+02, 0.000000000000000e+00, 1.248666007711353e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.824392283338478e-05, 2.451694213559735e-01, -3.433811396286095e-01, -4.469290294096626e-01, 1.440744181567944e+00
31, 1.184579659001407e-01, -3.231496189305224e-01, 5.540334169004851e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.172455816665929e+01, 4.689823266663714e+00, 2.948837643421892e+02, 0.000000000000000e+00, 1.118719141895527e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.821606427076216e-05, 2.910354865535998e-01, -3.436249496516313e-01, -3.539793776479179e-01, 1.583862730491045e+00
32, 1.768503810693742e-01, -3.815420340997717e-01, 5.447921943941592e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.146986295742013e+01, 4.587945182968050e+00, 2.933713430657490e+02, 0.000000000000000e+00, 7.840851762239911e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.814381063204773e-05, 4.097031370623584e-01, -3.470008564815993e-01, -1.589001439128660e-01, 1.721802536382133e+00
33, 2.094615922987934e-01, -4.069243586349280e-01, 5.405241668165506e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.135252316007520e+01, 4.541009264030080e+00, 2.926628632576652e+02, 0.000000000000000e+00, 6.299170556930882e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.810990213496067e-05, 4.841867059183629e-01, -3.457026633635647e-01, -5.531179242005568e-02, 1.696885011281524e+00
34, 2.440574754548962e-01, -4.295269771847618e-01, 5.366460956073882e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.124521454343553e+01, 4.498085817374212e+00, 2.919914321765927e+02, 0.000000000000000e+00, 4.889285068934082e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.807773020667072e-05, 5.601529708089285e-01, -3.337787219326036e-01, 1.782704645548421e-03, 1.665671246060894e+00
35, 2.804017055758650e-01, -4.491954909457695e-01, 5.331413522038397e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.114763866065177e+01, 4.459055464260708e+00, 2.913606186148383e+02, 0.000000000000000e+00, 3.607274123091385e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804747193188228e-05, 6.320449632369133e-01, -3.089879545183244e-01, 3.335592739350664e-02, 1.626862523467504e+00
