"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.232074802437743e-05, 1.732700897581432e-03, 9.396175902435643e-05, 1.082676637031578e+01, 4.319196463403382e+00, 2.875804505217056e+02, 9.755707375625140e-02, -9.866061693132250e-01, 3.311689841999443e+01, 1.795879504256658e+00, 1.786548306600156e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.232105175368728e-05, 1.732789271554291e-03, -9.398162228912163e-05, 1.082685168613323e+01, 4.319229471585587e+00, 2.875809788222114e+02, 9.756143943042182e-02, -9.855219656739058e-01, 3.311839524388336e+01, -1.796248720907992e+00, 1.786550858015059e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.282856512192352e-05, 1.739318163511082e-03, 7.393690607258497e-05, 1.097374383523325e+01, 4.378023838629472e+00, 2.886952593032760e+02, 9.674612578225253e-02, 9.456678927667100e-01, 3.292381989737737e+01, 1.399563018642383e+00, 1.791927245703402e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.283102281504729e-05, 1.739336168480230e-03, -7.446312638962612e-05, 1.097444650304125e+01, 4.378304906774559e+00, 2.887003625413786e+02, 9.674301608389936e-02, 9.549000008514195e-01, 3.292262908801443e+01, -1.409458352724104e+00, 1.791951845779821e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.199594099806737e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076487742827509e+01, 4.305950971310036e+00, 2.884894817761519e+02, 0.000000000000000e+00, -1.421674378851603e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790935124153954e-05, 3.384695826012993e-01, 3.384695826012220e-01, -1.531849067899100e-01, 1.715520070481161e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.199590871776947e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076486830003251e+01, 4.305947320013004e+00, 2.884894162480662e+02, 0.000000000000000e+00, -1.421794311221872e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790934808167170e-05, 3.384714595667391e-01, -3.384714595668315e-01, -1.531848245699236e-01, 1.715524597300675e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.195285881954679e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076668471975398e+01, 4.306673887901591e+00, 2.887771872056202e+02, 0.000000000000000e+00, -1.397929090649626e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792322152552208e-05, 1.658853370659493e-01, 1.658853370659351e-01, -4.087085012564506e-02, 1.199564944963834e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.195289978078683e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.076669654230723e+01, 4.306678616922890e+00, 2.887772766217107e+02, 0.000000000000000e+00, -1.397773758796726e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.792322583523990e-05, 1.658879400477335e-01, -1.658879400477783e-01, -4.087338839045902e-02, 1.199574540832636e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046575610593e-05, 1.789297635078128e-03, 3.753495773576557e-12, 1.090352795563717e+01, 4.349233328822579e+00, 2.881500000453863e+02, 1.000000004581417e-01, 7.875814613017881e-08, 3.402970303416046e+01, 7.138574601045030e-08, 1.789297626254058e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046578604245e-05, 1.789297645255842e-03, -7.388565304686827e-12, 1.090352796463280e+01, 4.349233332289226e+00, 2.881500001110051e+02, 1.000000009586313e-01, 1.926254205731172e-07, 3.402970320835030e+01, -1.405192060251420e-07, 1.789297626570661e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258046550737490e-05, 1.789297688294045e-03, -9.383969336138693e-12, 1.090352788558280e+01, 4.349233300018857e+00, 2.881499995001405e+02, 1.000000039999248e-01, -8.673436447677520e-07, 3.402970420722272e+01, -1.784687382583652e-07, 1.789297623623306e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258046534791588e-05, 1.789297735006568e-03, 1.784021261663511e-11, 1.090352784109993e+01, 4.349233281552933e+00, 2.881499991505794e+02, 1.000000069745101e-01, -1.473884828175728e-06, 3.402970519882420e+01, 3.392935474912497e-07, 1.789297621936714e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046573621582e-05, 1.789297626116645e-03, -2.480288706860312e-13, 1.090352794958588e+01, 4.349233326519441e+00, 2.881500000017976e+02, 1.000000000026951e-01, 3.108093028820125e-09, 3.402970287659950e+01, -4.717129588207442e-09, 1.789297626043746e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046573663971e-05, 1.789297626054758e-03, 3.546485860553693e-13, 1.090352794970631e+01, 4.349233326568551e+00, 2.881500000027282e+02, 9.999999999826875e-02, 4.721186834246838e-09, 3.402970287514817e+01, 6.744873425650148e-09, 1.789297626048236e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
14, 1.184579659002250e-01, 3.231496189306219e-01, 5.236708331014213e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.084576647344134e+01, 4.338306589376534e+00, 2.885972577490245e+02, 0.000000000000000e+00, -3.589051950799657e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.791454790217473e-05, 2.953586522456401e-01, 3.487293017386925e-01, -1.203551245926746e-01, 1.577354558084930e+00
15, 9.307564136505508e-02, 2.905384077011828e-01, 5.261065801236786e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.090014282339185e+01, 4.360057129356741e+00, 2.887013345685042e+02, 0.000000000000000e+00, 3.555241684342100e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.791956531397083e-05, 2.487930491548351e-01, 3.484563461375314e-01, -9.837342188964847e-02, 1.435284893556037e+00
16, 7.047302281520773e-02, 2.559425245450528e-01, 5.274990387317892e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.093221237318595e+01, 4.372884949274379e+00, 2.887863914047106e+02, 0.000000000000000e+00, 7.768733040130473e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792366515037189e-05, 1.998429835199365e-01, 3.353797997244633e-01, -8.211236939325410e-02, 1.288808363049451e+00
17, 5.080450905418732e-02, 2.195982944240468e-01, 5.280837791014551e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094662708357972e+01, 4.378650833431887e+00, 2.888469807180826e+02, 0.000000000000000e+00, 9.662624848100867e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792658527001917e-05, 1.509716651734208e-01, 3.088174770862631e-01, -6.659390353480828e-02, 1.139401628498701e+00
18, 3.420445597454874e-02, 1.817539852823973e-01, 5.281268202809494e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094901359019852e+01, 4.379605436079406e+00, 2.888864075759615e+02, 0.000000000000000e+00, 9.976178517341717e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792848530067287e-05, 1.050953952793123e-01, 2.693364150592679e-01, -5.093126213675887e-02, 9.884193377466636e-01
19, 2.078625877105689e-02, 1.426681121251681e-01, 5.280665566823570e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094885579587587e+01, 4.379542318350346e+00, 2.889152118140942e+02, 0.000000000000000e+00, 9.955446545151613e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792987333484024e-05, 6.553757815828856e-02, 2.201368445442118e-01, -3.920165664361500e-02, 8.388056192876912e-01
20, 1.064157733648619e-02, 1.026076710985966e-01, 5.281955766879303e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.095249407221449e+01, 4.380997628885794e+00, 2.889406220921056e+02, 0.000000000000000e+00, 1.043346528882500e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793109776374999e-05, 3.441094726165932e-02, 1.641133327950546e-01, -2.721386722280207e-02, 6.887326274617427e-01
21, 3.839710131585572e-03, 6.184631563554055e-02, 5.284507773623230e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.095829766053284e+01, 4.383319064213135e+00, 2.889541182661686e+02, 0.000000000000000e+00, 1.119597581263784e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793174807424105e-05, 1.274181774935650e-02, 1.022208667243055e-01, -1.598664893613718e-02, 5.248572522139674e-01
22, 4.271208063898468e-04, 2.066248712538188e-02, 5.286631691334130e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.096282062154177e+01, 4.385128248616707e+00, 2.889572460996960e+02, 0.000000000000000e+00, 1.179022977741271e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793189878619790e-05, 1.446874102022513e-03, 3.498219050759148e-02, -1.070318538223530e-02, 3.015695263418810e-01
23, 4.271208063113541e-04, -2.066248712348362e-02, 5.286631444092515e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.096281998099124e+01, 4.385127992396496e+00, 2.889572427298677e+02, 0.000000000000000e+00, 1.179014561801161e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793189862382606e-05, 1.447119952083380e-03, -3.498813461703313e-02, -1.070313849423731e-02, 3.015951420014876e-01
24, 3.839710131382179e-03, -6.184631563390902e-02, 5.284507067404683e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.095829583074116e+01, 4.383318332296461e+00, 2.889541086329245e+02, 0.000000000000000e+00, 1.119573540354243e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793174761007029e-05, 1.274250259915493e-02, -1.022263609149061e-01, -1.598615184143270e-02, 5.248713356125722e-01
25, 1.064157733619264e-02, -1.026076710971964e-01, 5.281954832213504e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.095249150566741e+01, 4.380996602266962e+00, 2.889406055126912e+02, 0.000000000000000e+00, 1.043312808035147e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.793109696486519e-05, 3.441199951793343e-02, -1.641183512376707e-01, -2.721451086538947e-02, 6.887431275491531e-01
26, 2.078625877071327e-02, -1.426681121240141e-01, 5.280664480143366e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094885270002548e+01, 4.379541080010191e+00, 2.889151895760244e+02, 0.000000000000000e+00, 9.955039793609142e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792987226324582e-05, 6.553895533754853e-02, -2.201414704097314e-01, -3.920290318383141e-02, 8.388143962235578e-01
27, 3.420445597419830e-02, -1.817539852814994e-01, 5.281267002510137e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094901005214509e+01, 4.379604020858034e+00, 2.888863798820975e+02, 0.000000000000000e+00, 9.975713666489732e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792848396611396e-05, 1.050970434198948e-01, -2.693406388831128e-01, -5.093326109138184e-02, 9.884270493299870e-01
28, 5.080450905387207e-02, -2.195982944234018e-01, 5.280836304542279e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.094662271440435e+01, 4.378649085761738e+00, 2.888469467351626e+02, 0.000000000000000e+00, 9.662050799423125e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792658363228502e-05, 1.509734846889246e-01, -3.088211989658361e-01, -6.659606956995570e-02, 1.139408438262283e+00
29, 7.047302281496720e-02, -2.559425245446491e-01, 5.274988498991212e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.093220689723326e+01, 4.372882758893303e+00, 2.887863501303592e+02, 0.000000000000000e+00, 7.768013576356344e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792366316104201e-05, 1.998448978533799e-01, -3.353830123912917e-01, -8.211425596514797e-02, 1.288814448263939e+00
30, 9.307564136487351e-02, -2.905384077009285e-01, 5.261063478084964e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.090013615806151e+01, 4.360054463224602e+00, 2.887012855135604e+02, 0.000000000000000e+00, 3.554365952940081e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.791956294929901e-05, 2.487949989909109e-01, -3.484590770533147e-01, -9.837473809046614e-02, 1.435290390345541e+00
31, 1.184579659001407e-01, -3.231496189305224e-01, 5.236705545697471e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.084575855131755e+01, 4.338303420527020e+00, 2.885972004475618e+02, 0.000000000000000e+00, -3.590092807322606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.791454513950400e-05, 2.953605904284661e-01, -3.487315901470518e-01, -1.203557145604216e-01, 1.577359557246411e+00
32, 1.768503810693742e-01, -3.815420340997717e-01, 5.159645057252264e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.067798283370482e+01, 4.271193133481928e+00, 2.883764082363488e+02, 0.000000000000000e+00, -2.563348101860882e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.790389814308013e-05, 3.988040046773087e-01, -3.377697622321478e-01, -1.859846099426050e-01, 1.675343384301033e+00
33, 2.094615922987934e-01, -4.069243586349280e-01, 5.129545965093761e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.061218253305249e+01, 4.244873013220994e+00, 2.882810679132561e+02, 0.000000000000000e+00, -3.427872237020176e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789929944990903e-05, 4.556880523635956e-01, -3.253550158223708e-01, -1.947667388005874e-01, 1.622526425036252e+00
34, 2.440574754548962e-01, -4.295269771847618e-01, 5.104673203227063e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.055806825985882e+01, 4.223227303943528e+00, 2.882085483330858e+02, 0.000000000000000e+00, -4.138858277641987e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789580101426710e-05, 5.049427401558351e-01, -3.008805652051985e-01, -2.094207842196594e-01, 1.558080085740871e+00
35, 2.804017055758650e-01, -4.491954909457695e-01, 5.089420794903613e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.052532020340292e+01, 4.210128081361169e+00, 2.881756580681529e+02, 0.000000000000000e+00, -4.569122043992704e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789421420707122e-05, 5.431732835098505e-01, -2.655412377011545e-01, -2.256024195979519e-01, 1.486150549287510e+00
