"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.269960997673697e-05	1.844415675601010e-03	6.190965497338403e-05	1.094014057213017e+01	4.363131267960385e+00	2.884172445968396e+02	4.564988977032297e-01	1.028576182212425e-01	1.790586764102877e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.270044174658139e-05	1.844649820016582e-03	-6.309004598450999e-05	1.094037208701335e+01	4.363220239903718e+00	2.884185737577616e+02	4.594213156709835e-01	1.028710281845807e-01	1.790593174291386e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.249409987209595e-05	1.820162200536365e-03	8.153213174363962e-05	1.087960831339077e+01	4.339195664255893e+00	2.879579585594923e+02	-3.297021867521127e-01	1.020284942590852e-01	1.788370898993232e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.249193437449172e-05	1.821468280143878e-03	-8.039815654132032e-05	1.087919059442931e+01	4.339010632669689e+00	2.879575583679755e+02	-3.357798288925848e-01	1.021030225602498e-01	1.788368967494188e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.217192921704751e-05	0.000000000000000e+00	0.000000000000000e+00	1.081698480170176e+01	4.326793920680702e+00	2.889080611471322e+02	-7.370562008112120e-01	0.000000000000000e+00	1.792952876085590e-05	2.720169987749707e-01	2.720169987749086e-01	-1.522941464528894e-01	1.538787708634650e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.217241340807371e-05	0.000000000000000e+00	0.000000000000000e+00	1.081712263517128e+01	4.326849054068511e+00	2.889090612329687e+02	-7.352452613496371e-01	0.000000000000000e+00	1.792957695290960e-05	2.720000899239570e-01	-2.720000899240312e-01	-1.523032486462805e-01	1.538742885929052e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	5.193181809563207e-05	0.000000000000000e+00	0.000000000000000e+00	1.075453702174445e+01	4.301814808697777e+00	2.885682384711483e+02	-1.557532892026707e+00	0.000000000000000e+00	1.791314876434248e-05	2.546551547802057e-02	2.546551547801839e-02	-8.992303080276825e-03	4.701670394911205e-01	
7	8.535533905932737e-01	3.535533905932737e-01	5.193158368783470e-05	0.000000000000000e+00	0.000000000000000e+00	1.075446756608921e+01	4.301787026435685e+00	2.885676773462832e+02	-1.558445442420486e+00	0.000000000000000e+00	1.791312170955553e-05	2.544663886813244e-02	-2.544663886813931e-02	-8.990396096464816e-03	4.699923979155573e-01	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258045837074620e-05	1.789295025120879e-03	-9.250551085205121e-10	1.090352573209650e+01	4.349232473222236e+00	2.881499838322886e+02	-2.802472839214816e-05	9.999987145236265e-02	1.789297548027665e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258046113327186e-05	1.789295991693068e-03	5.627067437745715e-10	1.090352656160683e+01	4.349232792509330e+00	2.881499898469198e+02	-1.753726117044184e-05	9.999991917444626e-02	1.789297577047591e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
