"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.243987376781361e-05, 1.757590465151396e-03, 4.716375797677880e-05, 1.086187393741995e+01, 4.332959505918821e+00, 2.878414528230906e+02, 9.857955275104618e-02, -5.345382338379753e-01, 3.351629855047753e+01, 8.993873285356160e-01, 1.787808536930039e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.243993191292861e-05, 1.757532957176681e-03, -4.721782190172637e-05, 1.086188627815391e+01, 4.332965206792593e+00, 2.878415123785426e+02, 9.857629143305259e-02, -5.343509800215538e-01, 3.351516474306055e+01, -9.004172999333210e-01, 1.787808824426461e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.269486765601784e-05, 1.765939448262417e-03, 3.235534597006726e-05, 1.093586316535605e+01, 4.362505065598769e+00, 2.884018032099871e+02, 9.845381319242986e-02, 4.359303345756889e-01, 3.351255116134150e+01, 6.140132314455529e-01, 1.790512293372643e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.269624690921841e-05, 1.765958015047044e-03, -3.265906974788286e-05, 1.093625877542594e+01, 4.362663295700758e+00, 2.884047148763975e+02, 9.845208565567830e-02, 4.411276414543037e-01, 3.351202635150315e+01, -6.197608304846781e-01, 1.790526335905924e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.227428499060564e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.084028384672899e+01, 4.336113538691595e+00, 2.889634338312295e+02, 0.000000000000000e+00, -4.309392598168307e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793219693438474e-05, 3.543988376562270e-01, 3.543988376561462e-01, -1.253468057442886e-01, 1.757874266929089e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.227426766017352e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.084027889495543e+01, 4.336111557982170e+00, 2.889633976342430e+02, 0.000000000000000e+00, -4.310043192119097e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.793219519028668e-05, 3.543993660411939e-01, -3.543993660412906e-01, -1.253470439589278e-01, 1.757875456944050e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.175474365802771e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.070750198341210e+01, 4.283000793364838e+00, 2.882891769658104e+02, 0.000000000000000e+00, -2.175507664684783e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789969061448636e-05, 2.357867764621806e-01, 2.357867764621604e-01, -7.920768133802768e-02, 1.429290122083665e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.175475804072804e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.070750617824565e+01, 4.283002471298260e+00, 2.882892097917739e+02, 0.000000000000000e+00, -2.175452550425208e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789969219793485e-05, 2.357877247921369e-01, -2.357877247922005e-01, -7.920802534782838e-02, 1.429293068532429e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046574427999e-05, 1.789297629542996e-03, 1.331493953565143e-12, 1.090352795203208e+01, 4.349233327453149e+00, 2.881500000194656e+02, 1.000000001757839e-01, 3.377715095804258e-08, 3.402970293654438e+01, 2.532297754912890e-08, 1.789297626128993e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046574982010e-05, 1.789297631425133e-03, -2.125223456033562e-12, 1.090352795369677e+01, 4.349233328094686e+00, 2.881500000316087e+02, 1.000000002683290e-01, 5.484941955110775e-08, 3.402970296875423e+01, -4.041849811953850e-08, 1.789297626187582e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258046569430787e-05, 1.789297637614933e-03, -9.472636740291309e-13, 1.090352793786847e+01, 4.349233321666257e+00, 2.881499999099221e+02, 1.000000007409546e-01, -1.563020594049209e-07, 3.402970312240188e+01, -1.801550559738914e-08, 1.789297625600458e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258046565008565e-05, 1.789297651082138e-03, 2.752200083249755e-12, 1.090352792554961e+01, 4.349233316545156e+00, 2.881499998129789e+02, 1.000000015945333e-01, -3.245123586966612e-07, 3.402970340714781e+01, 5.234263426963910e-08, 1.789297625132717e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046573550391e-05, 1.789297626044695e-03, -3.314733011491553e-14, 1.090352794937747e+01, 4.349233326436893e+00, 2.881500000002299e+02, 1.000000000003000e-01, 3.966729327833002e-10, 3.402970287569187e+01, -6.304114969551031e-10, 1.789297626036182e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046573556851e-05, 1.789297626033657e-03, 5.058430653464367e-14, 1.090352794939577e+01, 4.349233326444377e+00, 2.881500000003718e+02, 9.999999999953559e-02, 6.425185461218948e-10, 3.402970287544013e+01, 9.620361065083811e-10, 1.789297626036867e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
14, 1.184579659002250e-01, 3.231496189306219e-01, 5.268288544874087e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.093295900287658e+01, 4.373183601150632e+00, 2.891735075885830e+02, 0.000000000000000e+00, 7.866829763272757e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.794231725638104e-05, 3.087654818691947e-01, 3.645587155635616e-01, -1.062696756091053e-01, 1.615108685274666e+00
15, 9.307564136505508e-02, 2.905384077011828e-01, 5.294537669593289e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.099438541650280e+01, 4.397754166601120e+00, 2.893565058864967e+02, 0.000000000000000e+00, 1.593740339130720e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795113033238000e-05, 2.590103598037474e-01, 3.627665800776136e-01, -9.872562856059292e-02, 1.466528086950350e+00
