"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Pressure","Temperature","C<sub>p</sub>","Mach","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>"
0,2.500000000000000e+00,-2.000000000000000e+00,5.232253921802863e-05,1.732976110714760e-03,9.433150520716828e-05,1.082722924110309e+01,4.319378093782802e+00,2.875826984691591e+02,-9.806402449507615e-01,9.756992978200965e-02,1.786559162994071e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
1,2.500000000000000e+00,2.000000000000000e+00,5.232273574706014e-05,1.733063537534976e-03,-9.430148869603278e-05,1.082729080441897e+01,4.319401625707100e+00,2.875831850234532e+02,-9.798673033266372e-01,9.757429679888854e-02,1.786561512787882e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
2,-1.500000000000000e+00,2.000000000000000e+00,5.282571064167873e-05,1.739031373790128e-03,7.388170331901282e-05,1.097285593505146e+01,4.377671866238258e+00,2.886876482001157e+02,9.341068275399264e-01,9.673657425328562e-02,1.791890556115557e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
3,-1.500000000000000e+00,-2.000000000000000e+00,5.282868702640417e-05,1.739185593693416e-03,-7.449899992274082e-05,1.097372558586966e+01,4.378017995301735e+00,2.886942078071667e+02,9.454759598345035e-01,9.674004989436279e-02,1.791922176957489e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
4,1.464466094067263e-01,3.535533905932738e-01,5.195373492945038e-05,0.000000000000000e+00,0.000000000000000e+00,1.075593196585509e+01,4.302372786342034e+00,2.884839187975591e+02,-1.539205272868548e+00,0.000000000000000e+00,1.790908298469152e-05,3.381016167491005e-01,3.381016167490233e-01,-1.552233999147991e-01,1.713916956157755e+00,
5,1.464466094067262e-01,-3.535533905932737e-01,5.195372042777432e-05,0.000000000000000e+00,0.000000000000000e+00,1.075592784705017e+01,4.302371138820068e+00,2.884838888510137e+02,-1.539259388217895e+00,0.000000000000000e+00,1.790908154060842e-05,3.381022912035012e-01,-3.381022912035934e-01,-1.552229015551074e-01,1.713918564641268e+00,
6,8.535533905932737e-01,-3.535533905932738e-01,5.193645482480945e-05,0.000000000000000e+00,0.000000000000000e+00,1.076342629714727e+01,4.305370518858909e+00,2.887809737846277e+02,-1.440740217014058e+00,0.000000000000000e+00,1.792340403223530e-05,1.661296836205376e-01,1.661296836205234e-01,-4.507644151788745e-02,1.200246334185271e+00,
7,8.535533905932737e-01,3.535533905932737e-01,5.193647979446607e-05,0.000000000000000e+00,0.000000000000000e+00,1.076343350644633e+01,4.305373402578533e+00,2.887810283707620e+02,-1.440645496884011e+00,0.000000000000000e+00,1.792340666318637e-05,1.661309737335796e-01,-1.661309737336245e-01,-4.507776396468689e-02,1.200251106893156e+00,
8,2.400000000000000e+01,-1.000000000000000e+01,5.258046574905871e-05,1.789297632233243e-03,2.601882797482750e-12,1.090352795349632e+01,4.349233328003330e+00,2.881500000297286e+02,5.184871440678976e-08,1.000000003152668e-01,1.789297626178510e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
9,2.400000000000000e+01,1.000000000000000e+01,5.258046577601979e-05,1.789297641485744e-03,-5.955504252426632e-12,1.090352796160102e+01,4.349233331125514e+00,2.881500000888315e+02,1.544015768327921e-07,1.000000007708378e-01,1.789297626463676e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
10,-2.400000000000000e+01,1.000000000000000e+01,5.258046553555048e-05,1.789297680462504e-03,-8.386102228011530e-12,1.090352789345700e+01,4.349233303281662e+00,2.881499995619043e+02,-7.601718488449601e-07,1.000000034979338e-01,1.789297623921311e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
11,-2.400000000000000e+01,-1.000000000000000e+01,5.258046540845821e-05,1.789297717303698e-03,1.581609749510433e-11,1.090352785798995e+01,4.349233288563930e+00,2.881499992832971e+02,-1.243598000978644e-06,1.000000058469632e-01,1.789297622577061e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
12,1.800000000000000e+01,2.000000000000000e+00,5.258046573613372e-05,1.789297626108718e-03,-2.214596437375739e-13,1.090352794956183e+01,4.349233326509907e+00,2.881500000016159e+02,2.794973179767896e-09,1.000000000024398e-01,1.789297626042870e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
13,1.800000000000000e+01,-2.000000000000000e+00,5.258046573646182e-05,1.789297626055825e-03,3.016581106578784e-13,1.090352794965487e+01,4.349233326547920e+00,2.881500000023364e+02,4.043572492130363e-09,9.999999999873473e-02,1.789297626046346e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
14,1.184579659002250e-01,3.231496189306219e-01,5.233426542943775e-05,0.000000000000000e+00,0.000000000000000e+00,1.083866905799718e+01,4.335467623198870e+00,2.885892568879174e+02,-4.521553305337232e-01,0.000000000000000e+00,1.791416215476083e-05,2.950974873506481e-01,3.484209449298544e-01,-1.232234940460977e-01,1.576196857327610e+00,
15,9.307564136505508e-02,2.905384077011828e-01,5.258645374045814e-05,0.000000000000000e+00,0.000000000000000e+00,1.089482266095136e+01,4.357929064380541e+00,2.886932420515043e+02,2.856246575325997e-01,0.000000000000000e+00,1.791917521516303e-05,2.485557753816643e-01,3.481240235412441e-01,-1.004721839706011e-01,1.434301497109782e+00,
16,7.047302281520773e-02,2.559425245450528e-01,5.273263468575649e-05,0.000000000000000e+00,0.000000000000000e+00,1.092837697696972e+01,4.371350790787886e+00,2.887796154569533e+02,7.264815495080241e-01,0.000000000000000e+00,1.792333856326781e-05,1.996161158631280e-01,3.349990666711219e-01,-8.372072232839331e-02,1.287889213694576e+00,
17,5.080450905418732e-02,2.195982944240468e-01,5.279657128400850e-05,0.000000000000000e+00,0.000000000000000e+00,1.094396745043957e+01,4.377586980175825e+00,2.888413790569956e+02,9.313186165065127e-01,0.000000000000000e+00,1.792631530869144e-05,1.507774180967222e-01,3.084201383400252e-01,-6.784998600013685e-02,1.138558239266409e+00,
18,3.420445597454874e-02,1.817539852823973e-01,5.280514238932994e-05,0.000000000000000e+00,0.000000000000000e+00,1.094729224227986e+01,4.378916896911941e+00,2.888822317083694e+02,9.750017419909928e-01,0.000000000000000e+00,1.792828406618595e-05,1.049639101662862e-01,2.689994475938335e-01,-5.152591685621166e-02,9.877414112921320e-01,
