"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.256899455926353e-05	1.786655619643559e-03	3.517699340937320e-06	1.090010104886654e+01	4.347895805771230e+00	2.881242435689653e+02	-4.393288764771425e-02	9.987879043762454e-02	1.789173351453251e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.256893841719000e-05	1.786621617848831e-03	-3.531771717609430e-06	1.090008566188216e+01	4.347890099871904e+00	2.881241731609834e+02	-4.412030653605982e-02	9.987701007531782e-02	1.789173011727959e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.258725453810661e-05	1.787901249864729e-03	1.795329369144419e-06	1.090544864595842e+01	4.350022162359634e+00	2.881650570404530e+02	2.591050867439724e-02	9.990650015224299e-02	1.789370273666103e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.258734271269263e-05	1.787903272876240e-03	-1.823317947218240e-06	1.090547347939007e+01	4.350032088219646e+00	2.881652313990560e+02	2.623653855031096e-02	9.990641703812449e-02	1.789371114905693e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.397616290099332e-05	0.000000000000000e+00	0.000000000000000e+00	1.132160987790141e+01	4.528643951160563e+00	2.922782609132863e+02	5.893013164467891e+00	0.000000000000000e+00	1.809147810340016e-05	3.624659120024455e-01	3.624659120023627e-01	-1.037991385606944e-01	1.790571432304534e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.397616231327239e-05	0.000000000000000e+00	0.000000000000000e+00	1.132160970458328e+01	4.528643881833313e+00	2.922782596213919e+02	5.893010887309580e+00	0.000000000000000e+00	1.809147804149345e-05	3.624659070885571e-01	-3.624659070886561e-01	-1.037991807821210e-01	1.790571416546054e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	5.051770918826538e-05	0.000000000000000e+00	0.000000000000000e+00	1.033971862514094e+01	4.135887450056376e+00	2.852038662695527e+02	-7.007667800476963e+00	0.000000000000000e+00	1.775047784692435e-05	3.390198871921773e-01	3.390198871921483e-01	-1.179274780845712e-01	1.707479413532662e+00	
7	8.535533905932737e-01	3.535533905932737e-01	5.051770939782825e-05	0.000000000000000e+00	0.000000000000000e+00	1.033971868672548e+01	4.135887474690189e+00	2.852038667851465e+02	-7.007666991342132e+00	0.000000000000000e+00	1.775047787192419e-05	3.390198944598719e-01	-3.390198944599634e-01	-1.179274705853861e-01	1.707479432971711e+00	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258046573564317e-05	1.789297626125412e-03	3.105736933204773e-14	1.090352794942039e+01	4.349233326452992e+00	2.881500000005334e+02	9.255021048479383e-10	1.000000000044936e-01	1.789297626037647e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258046573567896e-05	1.789297626138020e-03	-4.255776082658901e-14	1.090352794943116e+01	4.349233326457136e+00	2.881500000006118e+02	1.061625948663992e-09	1.000000000051165e-01	1.789297626038025e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	-2.400000000000000e+01	1.000000000000000e+01	5.258046573529292e-05	1.789297626084680e-03	3.622568944607643e-14	1.090352794931780e+01	4.349233326412430e+00	2.881499999997655e+02	-4.067961590593762e-10	1.000000000030165e-01	1.789297626033942e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	-2.400000000000000e+01	-1.000000000000000e+01	5.258046573451930e-05	1.789297626339433e-03	-2.765958508501345e-14	1.090352794910295e+01	4.349233326322843e+00	2.881499999980696e+02	-3.349416739931654e-09	1.000000000190197e-01	1.789297626025759e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.800000000000000e+01	2.000000000000000e+00	5.258046573539968e-05	1.789297626035047e-03	6.518304224830899e-18	1.090352794934696e+01	4.349233326424794e+00	2.881499999999995e+02	-7.001655061262929e-13	9.999999999999895e-02	1.789297626035071e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
