"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.257931957207524e-05	1.789035856863014e-03	3.345722395478833e-07	1.090318425694224e+01	4.349099146563048e+00	2.881473912894568e+02	-4.407340384473022e-03	9.998800419981704e-02	1.789285039269804e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.257930845355278e-05	1.789029985072931e-03	-3.377846527888699e-07	1.090318112587694e+01	4.349097971470303e+00	2.881473743664633e+02	-4.445938081935426e-03	9.998770014293253e-02	1.789284957617888e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.258103885755639e-05	1.789182324603176e-03	1.461769426472513e-07	1.090369062482331e+01	4.349300098671787e+00	2.881512830434084e+02	2.193235383937396e-03	9.999224385877487e-02	1.789303816570021e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.258104441306574e-05	1.789182044882494e-03	-1.481319064994007e-07	1.090369209367836e+01	4.349300691305341e+00	2.881512918618128e+02	2.212701328858702e-03	9.999221614013691e-02	1.789303859117748e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.490914750690379e-05	0.000000000000000e+00	0.000000000000000e+00	1.158916441960380e+01	4.635665767841521e+00	2.941018523988274e+02	9.408306506292435e+00	0.000000000000000e+00	1.817873205463409e-05	3.345319816814707e-01	3.345319816813944e-01	-2.279962221461461e-01	1.726667430251311e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.490914745705735e-05	0.000000000000000e+00	0.000000000000000e+00	1.158916440445935e+01	4.635665761783740e+00	2.941018522814871e+02	9.408306307315494e+00	0.000000000000000e+00	1.817873204902811e-05	3.345319816909786e-01	-3.345319816910700e-01	-2.279962258024195e-01	1.726667430024581e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	4.991467988456131e-05	0.000000000000000e+00	0.000000000000000e+00	1.015467921702394e+01	4.061871686809575e+00	2.834838061746798e+02	-9.438827425688554e+00	0.000000000000000e+00	1.766695570258241e-05	3.186412574148900e-01	3.186412574148627e-01	-1.815214718271661e-02	1.653234813305226e+00	
7	8.535533905932737e-01	3.535533905932737e-01	4.991467990412609e-05	0.000000000000000e+00	0.000000000000000e+00	1.015467922254075e+01	4.061871689016298e+00	2.834838062175746e+02	-9.438827353205379e+00	0.000000000000000e+00	1.766695570466830e-05	3.186412580469015e-01	-3.186412580469875e-01	-1.815214584089393e-02	1.653234815073949e+00	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258046573541448e-05	1.789297626040382e-03	1.706393540574147e-15	1.090352794935142e+01	4.349233326426508e+00	2.881500000000320e+02	5.560481061152977e-11	1.000000000002634e-01	1.789297626035228e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258046573541398e-05	1.789297626040278e-03	-2.248249309266286e-15	1.090352794935127e+01	4.349233326426450e+00	2.881500000000309e+02	5.370852903243772e-11	1.000000000002586e-01	1.789297626035223e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	-2.400000000000000e+01	1.000000000000000e+01	5.258046573541843e-05	1.789297626031588e-03	3.823177072919189e-15	1.090352794935226e+01	4.349233326426964e+00	2.881500000000406e+02	7.057084830497928e-11	9.999999999976289e-02	1.789297626035269e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	-2.400000000000000e+01	-1.000000000000000e+01	5.258046573538322e-05	1.789297626044136e-03	-4.529861748745030e-15	1.090352794934251e+01	4.349233326422887e+00	2.881499999999634e+02	-6.333580474167425e-11	1.000000000005445e-01	1.789297626034897e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.800000000000000e+01	2.000000000000000e+00	5.258046573539981e-05	1.789297626035069e-03	1.248838282654883e-17	1.090352794934700e+01	4.349233326424807e+00	2.881499999999997e+02	-2.625620647973599e-13	9.999999999999994e-02	1.789297626035073e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
13	1.800000000000000e+01	-2.000000000000000e+00	5.258046573539975e-05	1.789297626035077e-03	-2.828914318059513e-17	1.090352794934698e+01	4.349233326424802e+00	2.881499999999997e+02	-4.376034413289331e-13	1.000000000000005e-01	1.789297626035072e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
14	1.184579659002250e-01	3.231496189306219e-01	5.537278848343853e-05	0.000000000000000e+00	0.000000000000000e+00	1.171672158406177e+01	4.686688633624705e+00	2.948492669832596e+02	1.108422965851405e+01	0.000000000000000e+00	1.821441821298193e-05	2.909615289375992e-01	3.435376280592069e-01	-3.346108041146299e-01	1.583367820756277e+00	
15	9.307564136505508e-02	2.905384077011828e-01	5.573169416613200e-05	0.000000000000000e+00	0.000000000000000e+00	1.181612384893713e+01	4.726449539574852e+00	2.954358034791576e+02	1.239023671657153e+01	0.000000000000000e+00	1.824239240378765e-05	2.451313293198216e-01	3.433277884120538e-01	-4.305333246296078e-01	1.440384156113131e+00	
16	7.047302281520773e-02	2.559425245450528e-01	5.601622839326797e-05	0.000000000000000e+00	0.000000000000000e+00	1.189513933071084e+01	4.758055732284336e+00	2.959007090749811e+02	1.342838989166934e+01	0.000000000000000e+00	1.826454643759456e-05	1.987869419565795e-01	3.336075333091950e-01	-4.874072198939965e-01	1.299875760518753e+00	
17	5.080450905418732e-02	2.195982944240468e-01	5.623121777557523e-05	0.000000000000000e+00	0.000000000000000e+00	1.195523376299308e+01	4.782093505197230e+00	2.962585685293001e+02	1.421794687821247e+01	0.000000000000000e+00	1.828158793874096e-05	1.527277544731346e-01	3.124096151636490e-01	-5.140182079628168e-01	1.159602338424982e+00	
18	3.420445597454874e-02	1.817539852823973e-01	5.638629446909001e-05	0.000000000000000e+00	0.000000000000000e+00	1.199903546807161e+01	4.799614187228642e+00	2.965262317766350e+02	1.479344016359418e+01	0.000000000000000e+00	1.829432771395012e-05	1.091999598850186e-01	2.798555126214588e-01	-5.178979495385784e-01	1.020247266375688e+00	
