"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.252907099132407e-05, 1.777525525025127e-03, 1.626638394928341e-05, 1.088827381468478e+01, 4.343278619833772e+00, 2.880370241026233e+02, 9.946294332167985e-02, -1.955913390483625e-01, 3.383889133159637e+01, 3.096644132916427e-01, 1.788752478530880e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.252900661663451e-05, 1.777443263551182e-03, -1.631816351835768e-05, 1.088825184768467e+01, 4.343270925296260e+00, 2.880368668081159e+02, 9.945851629594056e-02, -1.958440777639192e-01, 3.383736678142917e+01, -3.106505256695672e-01, 1.788751719459216e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.261619719868612e-05, 1.782005795798400e-03, 9.685722396658524e-06, 1.091362092386116e+01, 4.353377415585224e+00, 2.882286905299890e+02, 9.951272551019834e-02, 1.361188726307784e-01, 3.386800815477592e+01, 1.840825242478829e-01, 1.789677274159415e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.261656673521956e-05, 1.782008072275975e-03, -9.788660716258935e-06, 1.091372710783094e+01, 4.353419935490241e+00, 2.882294813838270e+02, 9.951204862009069e-02, 1.375155031836402e-01, 3.386781355848454e+01, -1.860376174963687e-01, 1.789681089437721e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.291971441835152e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.101942221396359e+01, 4.407768885585434e+00, 2.901560753522443e+02, 0.000000000000000e+00, 1.922688922303726e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.798960562367623e-05, 3.650362220859644e-01, 3.650362220858811e-01, -1.069309043336611e-01, 1.789312505231830e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.291970879499470e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.101942063064042e+01, 4.407768252256167e+00, 2.901560644938101e+02, 0.000000000000000e+00, 1.922668119646610e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.798960510151525e-05, 3.650363215736945e-01, -3.650363215737941e-01, -1.069312048398532e-01, 1.789312705931329e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.131053766244639e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.057482304406966e+01, 4.229929217627863e+00, 2.871817779526014e+02, 0.000000000000000e+00, -3.918723792144908e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.784622284391001e-05, 3.043504642072426e-01, 3.043504642072166e-01, -1.067687607331761e-01, 1.621716997502533e+00
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.131054094807034e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.057482400699526e+01, 4.229929602798101e+00, 2.871817857134648e+02, 0.000000000000000e+00, -3.918711140646196e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.784622321896909e-05, 3.043506993968169e-01, -3.043506993968990e-01, -1.067686899797684e-01, 1.621717641941328e+00
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258046573746001e-05, 1.789297626816428e-03, 2.809125672440821e-13, 1.090352794996883e+01, 4.349233326663385e+00, 2.881500000045160e+02, 1.000000000389666e-01, 7.836164823877205e-09, 3.402970288910308e+01, 5.342527178186461e-09, 1.789297626056863e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046573808815e-05, 1.789297627030994e-03, -4.025112739867777e-13, 1.090352795015761e+01, 4.349233326736122e+00, 2.881500000058927e+02, 1.000000000495246e-01, 1.022530457215665e-08, 3.402970289277726e+01, -7.655148510698856e-09, 1.789297626063504e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
10, -2.400000000000000e+01, 1.000000000000000e+01, 5.258046573138415e-05, 1.789297627263594e-03, 9.705216177651334e-14, 1.090352794822858e+01, 4.349233325959789e+00, 2.881499999911973e+02, 1.000000000778241e-01, -1.527451894602365e-08, 3.402970290153974e+01, 1.845783608542383e-09, 1.789297625992602e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
11, -2.400000000000000e+01, -1.000000000000000e+01, 5.258046572346882e-05, 1.789297629768163e-03, 1.178523163919018e-13, 1.090352794602683e+01, 4.349233325043164e+00, 2.881499999738455e+02, 1.000000002358637e-01, -4.538245256921140e-08, 3.402970295429555e+01, 2.241370721433140e-09, 1.789297625908881e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
12, 1.800000000000000e+01, 2.000000000000000e+00, 5.258046573540548e-05, 1.789297626035502e-03, -2.125792340965991e-15, 1.090352794934866e+01, 4.349233326425471e+00, 2.881500000000126e+02, 1.000000000000111e-01, 2.150091575062824e-11, 3.402970287558074e+01, -4.042931745152976e-11, 1.789297626035135e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
13, 1.800000000000000e+01, -2.000000000000000e+00, 5.258046573540947e-05, 1.789297626034566e-03, 3.348839206520573e-15, 1.090352794934978e+01, 4.349233326425931e+00, 2.881500000000212e+02, 9.999999999994967e-02, 3.661282125785407e-11, 3.402970287556034e+01, 6.368979733599718e-11, 1.789297626035176e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
14, 1.184579659002250e-01, 3.231496189306219e-01, 5.335093140046127e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.112251438688370e+01, 4.449005754753481e+00, 2.905034584685148e+02, 0.000000000000000e+00, 3.277176223302007e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.800630578618625e-05, 3.171803409466910e-01, 3.744941209021675e-01, -1.111816885870141e-01, 1.641461302327858e+00
15, 9.307564136505508e-02, 2.905384077011828e-01, 5.362221309459721e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.118941064552957e+01, 4.475764258211826e+00, 2.907721548601759e+02, 0.000000000000000e+00, 4.156099717235247e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.801921654756688e-05, 2.650125064894676e-01, 3.711731095614254e-01, -1.099227486887255e-01, 1.487233788647109e+00
16, 7.047302281520773e-02, 2.559425245450528e-01, 5.377308268949002e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.122804982894121e+01, 4.491219931576484e+00, 2.909576186989006e+02, 0.000000000000000e+00, 4.663764671514262e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.802812466095837e-05, 2.115648839512564e-01, 3.550516868720748e-01, -9.405669293751202e-02, 1.331108894597985e+00
17, 5.080450905418732e-02, 2.195982944240468e-01, 5.383990535783640e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.124719527123072e+01, 4.498878108492289e+00, 2.910920094886295e+02, 0.000000000000000e+00, 4.915309068325423e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.803457794651356e-05, 1.595590294166143e-01, 3.263832114070547e-01, -6.909028315469889e-02, 1.175661034070119e+00
18, 3.420445597454874e-02, 1.817539852823973e-01, 5.385577734739467e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.125438765050164e+01, 4.501755060200654e+00, 2.911923141823817e+02, 0.000000000000000e+00, 5.009806895953525e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.803939352199829e-05, 1.113962041380041e-01, 2.854840042610927e-01, -4.341018810995221e-02, 1.021299902282959e+00
19, 2.078625877105689e-02, 1.426681121251681e-01, 5.385680103682965e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.125758969769069e+01, 4.503035879076273e+00, 2.912696264485888e+02, 0.000000000000000e+00, 5.051877327994217e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804310469718184e-05, 6.958230726187499e-02, 2.337228501141635e-01, -1.935010336265194e-02, 8.673760912522164e-01
20, 1.064157733648619e-02, 1.026076710985966e-01, 5.387410473724922e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.126348570855255e+01, 4.505394283421021e+00, 2.913285737678670e+02, 0.000000000000000e+00, 5.129342683634155e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804593399138350e-05, 3.668694096128212e-02, 1.749680444839078e-01, -1.266977516698187e-03, 7.136384822610529e-01
21, 3.839710131585572e-03, 6.184631563554055e-02, 5.391467463431667e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.127371930262617e+01, 4.509487721050467e+00, 2.913738452425422e+02, 0.000000000000000e+00, 5.263797830166235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804810669865287e-05, 1.374886598374822e-02, 1.102998822445128e-01, 9.214875268143909e-03, 5.471433813949926e-01
22, 4.271208063898468e-04, 2.066248712538188e-02, 5.393984228913201e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.127977681434212e+01, 4.511910725736845e+00, 2.913943796531596e+02, 0.000000000000000e+00, 5.343385081676132e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804909214993439e-05, 1.568326632115093e-03, 3.791864195100912e-02, 7.890492726959991e-03, 3.150841567432777e-01
23, 4.271208063113541e-04, -2.066248712348362e-02, 5.393984171024373e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.127977666520364e+01, 4.511910666081453e+00, 2.913943789276900e+02, 0.000000000000000e+00, 5.343383122204616e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804909211511951e-05, 1.568365427157681e-03, -3.791957993191425e-02, 7.890495162364820e-03, 3.150880527023147e-01
24, 3.839710131382179e-03, -6.184631563390902e-02, 5.391467294295087e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.127371886892461e+01, 4.509487547569844e+00, 2.913738431740846e+02, 0.000000000000000e+00, 5.263792131932920e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804810659938540e-05, 1.374897277664159e-02, -1.103007389904236e-01, 9.214974193738684e-03, 5.471455007645015e-01
25, 1.064157733619264e-02, -1.026076710971964e-01, 5.387410231728981e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.126348506854640e+01, 4.505394027418557e+00, 2.913285703003180e+02, 0.000000000000000e+00, 5.129334274846265e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804593382495968e-05, 3.668710069260504e-02, -1.749688062799999e-01, -1.267151934959569e-03, 7.136400263724166e-01
26, 2.078625877071327e-02, -1.426681121240141e-01, 5.385679810688929e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.125758890547616e+01, 4.503035562190465e+00, 2.912696217972538e+02, 0.000000000000000e+00, 5.051866919400844e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.804310447392083e-05, 6.958250404292689e-02, -2.337235110921128e-01, -1.935045027453421e-02, 8.673773048765094e-01
