"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"C<sub>p</sub>"	"Mach"	"<greek>m</greek>"	"C<sub>f</sub>_x"	"C<sub>f</sub>_y"	"h"	"y<sup>+</sup>"
0	2.500000000000000e+00	-2.000000000000000e+00	5.244065274477862e-05	1.757691789317599e-03	4.753361097067070e-05	1.086203192661199e+01	4.333021384731073e+00	2.878412876877168e+02	-5.325057307142350e-01	9.858435396822399e-02	1.787807739759731e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
1	2.500000000000000e+00	2.000000000000000e+00	5.244062107351090e-05	1.757639307780468e-03	-4.753942733929724e-05	1.086202707334968e+01	4.333020137810599e+00	2.878413786955193e+02	-5.325466877020483e-01	9.858146533657824e-02	1.787808179088511e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2	-1.500000000000000e+00	2.000000000000000e+00	5.269394970781573e-05	1.765756519377358e-03	3.244099412862033e-05	1.093558663172075e+01	4.362396676901257e+00	2.883996616596855e+02	4.323701439668529e-01	9.844578606898496e-02	1.790501964951100e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
3	-1.500000000000000e+00	-2.000000000000000e+00	5.269564306979123e-05	1.765824357099994e-03	-3.282600669967329e-05	1.093607418614475e+01	4.362591074432799e+00	2.884032452849460e+02	4.387554247393902e-01	9.844618818799061e-02	1.790519248293832e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
4	1.464466094067263e-01	3.535533905932738e-01	5.222896841090320e-05	0.000000000000000e+00	0.000000000000000e+00	1.083054923881920e+01	4.332219695527678e+00	2.889544384015243e+02	-5.588384244238529e-01	0.000000000000000e+00	1.793176349972270e-05	3.541660143771685e-01	3.541660143770877e-01	-1.245378332223114e-01	1.756577344256726e+00	
5	1.464466094067262e-01	-3.535533905932737e-01	5.222895832155071e-05	0.000000000000000e+00	0.000000000000000e+00	1.083054631658885e+01	4.332218526635542e+00	2.889544162565525e+02	-5.588768184529720e-01	0.000000000000000e+00	1.793176243268413e-05	3.541660581594935e-01	-3.541660581595902e-01	-1.245378963800413e-01	1.756577387693784e+00	
6	8.535533905932737e-01	-3.535533905932738e-01	5.173276134940680e-05	0.000000000000000e+00	0.000000000000000e+00	1.070289730676315e+01	4.281158922705260e+00	2.882876477712927e+02	-2.236006690648948e+00	0.000000000000000e+00	1.789961684958707e-05	2.359920084894007e-01	2.359920084893805e-01	-7.973355817384654e-02	1.429614212406809e+00	
7	8.535533905932737e-01	3.535533905932737e-01	5.173276875385427e-05	0.000000000000000e+00	0.000000000000000e+00	1.070289946897064e+01	4.281159787588253e+00	2.882876647491191e+02	-2.235978282259703e+00	0.000000000000000e+00	1.789961766856022e-05	2.359923871805286e-01	-2.359923871805923e-01	-7.973370547804870e-02	1.429615396341124e+00	
8	2.400000000000000e+01	-1.000000000000000e+01	5.258046574235328e-05	1.789297628807139e-03	1.056724753326892e-12	1.090352795144982e+01	4.349233327229816e+00	2.881500000152278e+02	2.644148777679466e-08	1.000000001390581e-01	1.789297626108546e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
9	2.400000000000000e+01	1.000000000000000e+01	5.258046574752447e-05	1.789297630573400e-03	-1.783081265569820e-12	1.090352795300399e+01	4.349233327828638e+00	2.881500000265626e+02	4.611068304270826e-08	1.000000002259690e-01	1.789297626163235e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
10	-2.400000000000000e+01	1.000000000000000e+01	5.258046569729314e-05	1.789297636717474e-03	-9.382435835336309e-13	1.090352793870045e+01	4.349233322011956e+00	2.881499999164659e+02	-1.449470377886295e-07	1.000000006839845e-01	1.789297625632031e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
11	-2.400000000000000e+01	-1.000000000000000e+01	5.258046565963039e-05	1.789297648100057e-03	2.600253361789849e-12	1.090352792820588e+01	4.349233317650466e+00	2.881499998339023e+02	-2.882067642281828e-07	1.000000014060879e-01	1.789297625233671e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
12	1.800000000000000e+01	2.000000000000000e+00	5.258046573550285e-05	1.789297626044706e-03	-3.230686047287734e-14	1.090352794937716e+01	4.349233326436765e+00	2.881500000002272e+02	3.925011133092977e-10	1.000000000003031e-01	1.789297626036170e-05	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
