"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
0, 2.500000000000000e+00, -2.000000000000000e+00, 5.270133739887298e-05, 1.845398683424654e-03, 6.124913091430737e-05, 1.094054734140121e+01, 4.363280943237772e+00, 2.884176846794269e+02, 1.029076965057097e-01, 4.614152084364019e-01, 3.501616419062864e+01, 1.162193104336992e+00, 1.790588886505356e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
1, 2.500000000000000e+00, 2.000000000000000e+00, 5.270221772124565e-05, 1.845591618925649e-03, -6.245014723054668e-05, 1.094080822489130e+01, 4.363382246515900e+00, 2.884195631817020e+02, 1.029186312442341e-01, 4.647426677353730e-01, 3.501924015204472e+01, -1.184962415829636e+00, 1.790597946009850e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
2, -1.500000000000000e+00, 2.000000000000000e+00, 5.249145353527966e-05, 1.820870530255842e-03, 8.124685253238552e-05, 1.087896544022225e+01, 4.338928227736342e+00, 2.879547273184571e+02, 1.020731249518784e-01, -3.384865434907460e-01, 3.468889519380578e+01, 1.547811063714958e+00, 1.788355303575903e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
3, -1.500000000000000e+00, -2.000000000000000e+00, 5.249120809272430e-05, 1.822256419318842e-03, -8.044395319774142e-05, 1.087900152487788e+01, 4.338923859660025e+00, 2.879557838695094e+02, 1.021489572315253e-01, -3.386300195601000e-01, 3.471545970326832e+01, -1.532522418909455e+00, 1.788360402974034e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
4, 1.464466094067263e-01, 3.535533905932738e-01, 5.219636449110890e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.082239804526722e+01, 4.328959218106886e+00, 2.889173245949702e+02, 0.000000000000000e+00, -6.659337338097225e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792997514404389e-05, 2.725072350564028e-01, 2.725072350563407e-01, -1.535070936767473e-01, 1.540495989617821e+00
5, 1.464466094067262e-01, -3.535533905932737e-01, 5.219656314282453e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.082245598165970e+01, 4.328982392663877e+00, 2.889177717000418e+02, 0.000000000000000e+00, -6.651725304549404e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.792999668878371e-05, 2.725021827507671e-01, -2.725021827508414e-01, -1.535099048907025e-01, 1.540482789462950e+00
6, 8.535533905932737e-01, -3.535533905932738e-01, 5.193356598554530e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.075464608303453e+01, 4.301858433213810e+00, 2.885614526011523e+02, 0.000000000000000e+00, -1.556099978855336e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791282158009017e-05, 2.548781835538941e-02, 2.548781835538723e-02, -8.794629513319331e-03, 4.703893896045147e-01
7, 8.535533905932737e-01, 3.535533905932737e-01, 5.193343576518157e-05, 0.000000000000000e+00, 0.000000000000000e+00, 1.075460734230462e+01, 4.301842936921849e+00, 2.885611366859504e+02, 0.000000000000000e+00, -1.556608977988802e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.791280634798420e-05, 2.548420200384337e-02, -2.548420200385025e-02, -8.791003110170951e-03, 4.703558279768250e-01
8, 2.400000000000000e+01, -1.000000000000000e+01, 5.258045704879215e-05, 1.789294548514028e-03, -1.059220754907259e-09, 1.090352533479622e+01, 4.349232320483462e+00, 2.881499809574128e+02, 9.999984782883009e-02, -3.304166434849655e-05, 3.402964996773702e+01, -2.014476127364874e-05, 1.789297534156709e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
9, 2.400000000000000e+01, 1.000000000000000e+01, 5.258046046487153e-05, 1.789295752018916e-03, 6.591600400334808e-10, 1.090352636274794e+01, 4.349232716073384e+00, 2.881499884457533e+02, 9.999990729389856e-02, -2.004791537164856e-05, 3.402967064570168e+01, 1.253621657562050e-05, 1.789297570287119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
