"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Pressure","Temperature","C<sub>p</sub>","Mach","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>"
10,-2.400000000000000e+01,1.000000000000000e+01,5.258046377995630e-05,1.789298142473639e-03,-1.216566680312680e-10,1.090352740193550e+01,4.349233099977619e+00,2.881499957133482e+02,-7.438000451045168e-06,1.000000333254210e-01,1.789297605352456e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
11,-2.400000000000000e+01,-1.000000000000000e+01,5.258046349087285e-05,1.789298193421779e-03,1.671314911080357e-10,1.090352732014677e+01,4.349233066501674e+00,2.881499950796916e+02,-8.537568456006831e-06,1.000000368325487e-01,1.789297602295132e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
12,1.800000000000000e+01,2.000000000000000e+00,5.258046574700840e-05,1.789297627231886e-03,-3.352308768095172e-12,1.090352795274339e+01,4.349233327769762e+00,2.881500000254901e+02,4.417682591478744e-08,1.000000000403866e-01,1.789297626158060e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
13,1.800000000000000e+01,-2.000000000000000e+00,5.258046575007092e-05,1.789297626743629e-03,3.887452349578109e-12,1.090352795361097e+01,4.349233328124152e+00,2.881500000321863e+02,5.581728166907634e-08,1.000000000061126e-01,1.789297626190368e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,
14,1.184579659002250e-01,3.231496189306219e-01,5.228971966369874e-05,0.000000000000000e+00,0.000000000000000e+00,1.082875334930294e+01,4.331501339721177e+00,2.885708673967454e+02,-5.824339067467142e-01,0.000000000000000e+00,1.791327551836338e-05,2.655630736470737e-01,3.135497285635790e-01,-1.373254032085715e-01,1.494679680157549e+00,
15,9.307564136505508e-02,2.905384077011828e-01,5.249671866904326e-05,0.000000000000000e+00,0.000000000000000e+00,1.087253188770087e+01,4.349012755080345e+00,2.885950436479962e+02,-7.244999222208788e-03,0.000000000000000e+00,1.791444115371155e-05,2.252408805269704e-01,3.154694815464181e-01,-1.053353940435724e-01,1.364570627772581e+00,
16,7.047302281520773e-02,2.559425245450528e-01,5.261952260247382e-05,0.000000000000000e+00,0.000000000000000e+00,1.089886844874404e+01,4.359547379497614e+00,2.886189508480541e+02,3.387806637792340e-01,0.000000000000000e+00,1.791559377082340e-05,1.822347563790808e-01,3.058293817513753e-01,-7.848735665871934e-02,1.229752543074770e+00,
17,5.080450905418732e-02,2.195982944240468e-01,5.267999976719607e-05,0.000000000000000e+00,0.000000000000000e+00,1.091224770377505e+01,4.364899081510019e+00,2.886415101092767e+02,5.145654059474716e-01,0.000000000000000e+00,1.791668135881759e-05,1.386263788785556e-01,2.835647903446248e-01,-5.785480962226549e-02,1.091097403566033e+00,
18,3.420445597454874e-02,1.817539852823973e-01,5.269651747215915e-05,0.000000000000000e+00,0.000000000000000e+00,1.091633563649848e+01,4.366534254599392e+00,2.886591321605799e+02,5.682751377766114e-01,0.000000000000000e+00,1.791753089416314e-05,9.697946636572992e-02,2.485370718278103e-01,-4.185704565201220e-02,9.490226288421749e-01,
19,2.078625877105689e-02,1.426681121251681e-01,5.270138616692275e-05,0.000000000000000e+00,0.000000000000000e+00,1.091764304495078e+01,4.367057217980311e+00,2.886670334837631e+02,5.854526605282908e-01,0.000000000000000e+00,1.791791179820549e-05,6.059167666410070e-02,2.035238542727774e-01,-3.012003339659928e-02,8.062674670810348e-01,
