"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Sharp_Edge_Dist"
1945	1.001596784085623e+00	-2.803615481244273e-03	1.145588126142467e+00	8.095181284861478e-01	4.557549805099119e-02	3.312578173671051e+00	1.210261133201562e+00	0.000000000000000e+00	5.819636973429995e-01	3.226449934955061e-03	
1946	1.014136085741739e+00	7.411259332830190e-02	1.062250634278009e+00	8.500609708915744e-01	-4.265821841221346e-02	3.093009321430116e+00	1.100809660808044e+00	0.000000000000000e+00	6.652158529497526e-01	7.544869389157148e-02	
1947	1.132691167327623e-01	-2.584279887992502e-01	9.612059682816383e-01	9.611490003108685e-01	-7.703205870660143e-02	2.848816291229768e+00	9.460734394241314e-01	0.000000000000000e+00	8.545675434678092e-01	9.236215051278964e-01	
1948	1.008615903674370e+00	2.033470227198571e-02	1.092222933520654e+00	8.018194487025905e-01	-3.357638082182254e-02	3.164345339248698e+00	1.147805822504264e+00	0.000000000000000e+00	6.057635382869613e-01	2.208469860822927e-02	
1949	1.007262886305642e+00	1.824032970160198e-02	1.095287274931583e+00	7.959908259936408e-01	-3.484713931915326e-02	3.171547876761228e+00	1.152701472546664e+00	0.000000000000000e+00	5.992904723811642e-01	1.963311348492202e-02	
1950	1.005872889523255e+00	-1.371359903197082e-02	1.111544079926013e+00	8.508465392521669e-01	4.947471745599136e-02	3.227950426325450e+00	1.160481356555857e+00	0.000000000000000e+00	6.342167830364536e-01	1.491823145557236e-02	
1951	1.001786761450146e+00	-1.908863028867204e-03	1.148166865862901e+00	8.030844440040468e-01	3.675655515997703e-02	3.318284977004337e+00	1.214735329253808e+00	0.000000000000000e+00	5.753183341233447e-01	2.614627037017617e-03	
1952	1.002803790896132e+00	-5.626993492890541e-03	1.131348252176203e+00	8.268487181069912e-01	4.735870337937150e-02	3.277054966880006e+00	1.189564635012236e+00	0.000000000000000e+00	6.033662404855805e-01	6.286835385014096e-03	
1953	1.004431833145812e+00	-1.030127085037252e-02	1.118098086959163e+00	8.419866736410142e-01	4.974355859364051e-02	3.243972824488331e+00	1.170334488589741e+00	0.000000000000000e+00	6.231646394552124e-01	1.121415739879962e-02	
1954	1.004431837607517e+00	1.030126401196635e-02	1.106672457230289e+00	7.732291431844154e-01	-3.366947667897142e-02	3.198181575948936e+00	1.171017108928185e+00	0.000000000000000e+00	5.745984148043458e-01	1.121415288033986e-02	
1955	-4.854282521541335e-02	-5.273711394288397e-02	1.161301904507792e+00	7.897640978263938e-01	-5.821305065947287e-02	3.352057551141002e+00	1.232820775126299e+00	0.000000000000000e+00	5.593548524662340e-01	1.049868210537754e+00	
1956	1.001943854645314e+00	6.657676127697872e-04	1.137074844833166e+00	7.071203077310957e-01	-1.284636498077106e-03	3.269412486115072e+00	1.219816413487311e+00	0.000000000000000e+00	5.074444941511113e-01	2.054706158145830e-03	
1957	1.586681214403023e-01	2.822579172057413e-01	8.530007207939398e-01	9.769599068342051e-01	1.092646310560187e-01	2.567339549988055e+00	8.003499729180040e-01	0.000000000000000e+00	1.005535482948913e+00	8.874169604566463e-01	
1958	-6.981968144650150e-03	-1.551318090537089e-01	1.064744854988944e+00	8.961320730202850e-01	-1.112678606128921e-01	3.112025746815313e+00	1.091640610282728e+00	0.000000000000000e+00	7.078929133149954e-01	1.018861404877400e+00	
1959	9.211833807861591e-01	-2.062513481202204e-01	1.025897309076300e+00	9.279569050495190e-01	7.110237400557608e-02	3.013680895939151e+00	1.036613451074033e+00	0.000000000000000e+00	7.627365612172464e-01	2.207978216960211e-01	
1960	8.817635048550932e-01	-2.349148615209674e-01	1.015254558799562e+00	9.347375330085536e-01	7.187974717775501e-02	2.986725198667493e+00	1.021551064867672e+00	0.000000000000000e+00	7.780158237155712e-01	2.629921309613024e-01	
1961	-4.854280901477279e-02	5.273712086998762e-02	1.139784223914905e+00	8.035036129395946e-01	1.752260146709713e-01	3.299000591724566e+00	1.200924753204419e+00	0.000000000000000e+00	5.940781637254965e-01	1.049868194705529e+00	
1962	5.637114307150155e-01	3.389112567167707e-01	6.716356660989917e-01	9.330983668796727e-01	-3.705517278963159e-02	2.079521019937302e+00	5.721301740091217e-01	0.000000000000000e+00	1.273184361677681e+00	5.524568359773273e-01	
1963	3.256437064921964e-01	3.305962575456090e-01	7.631940314710930e-01	9.681284385356927e-01	3.408050023481163e-02	2.327893592138063e+00	6.852346036670708e-01	0.000000000000000e+00	1.132141630932402e+00	7.510328195869642e-01	
1964	9.743542573120113e-01	-1.548126671366823e-01	1.043511226106178e+00	9.163347695551142e-01	6.666141493880985e-02	3.058298665805312e+00	1.061536239776544e+00	0.000000000000000e+00	7.377688867682602e-01	1.569224841250983e-01	
1965	7.153990782136047e-01	-3.096156673220498e-01	9.793285703230058e-01	9.544350129621030e-01	6.545371566103299e-02	2.895248900160362e+00	9.711897981199115e-01	0.000000000000000e+00	8.290580220721775e-01	4.205467228893172e-01	
1966	4.143931672126515e-01	-3.405643568497698e-01	9.232627460694293e-01	9.748925489135677e-01	3.001118295581631e-02	2.750832191265288e+00	8.942559013602571e-01	0.000000000000000e+00	9.072037673988084e-01	6.774359333278143e-01	
1967	-1.774591331244058e-02	1.394879547691211e-01	1.035951606138606e+00	9.031521471818444e-01	2.019775042085061e-01	3.039528565449313e+00	1.050460316083891e+00	0.000000000000000e+00	7.497814843593882e-01	1.027260256015897e+00	
1968	4.514802632794066e-02	2.120464651612245e-01	9.490182458977297e-01	9.535206451372964e-01	1.714662159907396e-01	2.817554619188956e+00	9.292169442411810e-01	0.000000000000000e+00	8.719286451580162e-01	9.781134877982194e-01	
1969	9.002181570800906e-02	-2.446619852777511e-01	9.757926488327462e-01	9.543801564567262e-01	-8.612185961026741e-02	2.886204538112038e+00	9.662741283345380e-01	0.000000000000000e+00	8.340450324726774e-01	9.422949553761811e-01	
1970	1.015597005057872e+00	6.204783423246123e-02	1.066966503053693e+00	8.466173292233280e-01	-4.052193588096355e-02	3.105071559630900e+00	1.107365918934524e+00	0.000000000000000e+00	6.590206994339194e-01	6.397812360263680e-02	
1971	1.016852944156112e+00	5.462008949122497e-02	1.070097674923276e+00	8.426506242405052e-01	-3.741819889616226e-02	3.112693283249404e+00	1.112106226543837e+00	0.000000000000000e+00	6.534711394886689e-01	5.716096485153532e-02	
1972	-3.569567771446935e-02	1.035731489550675e-02	1.211534377938931e+00	6.960971502640606e-01	1.203332190657318e-01	3.475413321058275e+00	1.307785274972329e+00	0.000000000000000e+00	4.743116532849340e-01	1.035747464784867e+00	
1973	-1.871476300733626e-02	-1.384800997748360e-01	1.081267488994750e+00	8.815388884400293e-01	-1.096225490103914e-01	3.153472870122767e+00	1.115425659376992e+00	0.000000000000000e+00	6.836326469738796e-01	1.028083900468606e+00	
1974	6.802960726368614e-01	-3.191868128881988e-01	9.725683853968338e-01	9.575226913873102e-01	6.284809721050097e-02	2.877930993379217e+00	9.618182126423204e-01	0.000000000000000e+00	8.385171725599725e-01	4.517641228485735e-01	
1975	8.581410055594911e-01	-2.495666067633258e-01	1.009453754018878e+00	9.382958922269196e-01	7.172994729511742e-02	2.972017573891998e+00	1.013356842975909e+00	0.000000000000000e+00	7.863515039103605e-01	2.870670052706037e-01	
1976	3.578379320251902e-01	3.353694689738344e-01	7.509258806976878e-01	9.651052694759281e-01	2.123059083417250e-02	2.294919700050562e+00	6.697732205545603e-01	0.000000000000000e+00	1.150411730013973e+00	7.244617327819848e-01	
1977	1.001855699812337e+00	5.151894836534220e-03	1.121087673977166e+00	7.458259405422011e-01	-3.483562925228671e-02	3.232544569031155e+00	1.193566216640937e+00	0.000000000000000e+00	5.455113344515657e-01	5.475914736390186e-03	
1978	1.001855697044555e+00	-5.151898611394362e-03	1.133824951247612e+00	8.216499336777742e-01	5.165683057705153e-02	3.282823964687757e+00	1.193573766108726e+00	0.000000000000000e+00	5.981109014282933e-01	5.475917349929321e-03	
1979	1.001943854107481e+00	-6.657705257188914e-04	1.153555327046783e+00	8.062872124783530e-01	2.040033442967347e-02	3.333627547825433e+00	1.220666647951738e+00	0.000000000000000e+00	5.744429321643545e-01	2.054706593187146e-03	
1980	1.004563862957192e+00	7.789866831549287e-03	1.111282377526474e+00	7.661434611775046e-01	-2.751916747756455e-02	3.209410420630736e+00	1.177988511701084e+00	0.000000000000000e+00	5.662959084771387e-01	9.028337075303582e-03	
1981	1.004073775075546e+00	6.859035719839398e-03	1.113686201009468e+00	7.611792761673148e-01	-2.695858096449762e-02	3.215049742945143e+00	1.181839625754154e+00	0.000000000000000e+00	5.610926466404607e-01	7.977594522923076e-03	
1982	1.001506762933272e+00	-3.487992779231140e-03	1.141372450636721e+00	8.124244130807717e-01	4.944874098177155e-02	3.301628682290812e+00	1.204566946109594e+00	0.000000000000000e+00	5.866683858035334e-01	3.799529992650500e-03	
1983	1.009000937035269e+00	2.712802073930913e-02	1.086899616107024e+00	8.130355213506375e-01	-3.711653964447587e-02	3.152159443221502e+00	1.138974974129512e+00	0.000000000000000e+00	6.182238338397523e-01	2.858227382041646e-02	
1984	1.001506765019089e+00	3.487990898505622e-03	1.128249331435253e+00	7.339898402463487e-01	-3.225296781403247e-02	3.250050093387619e+00	1.204335283955945e+00	0.000000000000000e+00	5.326830216829305e-01	3.799529093296727e-03	
1985	9.022782772353699e-01	-2.207121405878821e-01	1.020687701330820e+00	9.313523629905763e-01	7.161084041178965e-02	3.000499003712936e+00	1.029227569405888e+00	0.000000000000000e+00	7.702431260325546e-01	2.413780936683614e-01	
1986	9.583952854370903e-01	-1.725315310487635e-01	1.037558577006937e+00	9.202246480564011e-01	6.871389378073592e-02	3.043196869527988e+00	1.053136704449507e+00	0.000000000000000e+00	7.460854002695511e-01	1.774769885925824e-01	
1987	-4.223900505703065e-02	-2.152483396782936e-02	1.197846267752415e+00	7.264832657438450e-01	-1.111070708358983e-02	3.440927881616444e+00	1.288229396204754e+00	0.000000000000000e+00	4.943280284921642e-01	1.042461252104658e+00	
1988	1.916927204582768e-01	2.960588644870282e-01	8.319941815420147e-01	9.776645444504657e-01	9.260420702080324e-02	2.511845743511913e+00	7.729089029944198e-01	0.000000000000000e+00	1.035001723784209e+00	8.608202538285736e-01	
1989	1.009000928467468e+00	-2.712802628395292e-02	1.096006862416184e+00	8.685933412235135e-01	5.127074185855448e-02	3.189459331604542e+00	1.137630770752828e+00	0.000000000000000e+00	6.585677176274377e-01	2.858227638483882e-02	
1990	9.764973867326517e-01	1.517379244004586e-01	1.037881773068729e+00	8.692974405018004e-01	-5.648545193693880e-02	3.031316766744589e+00	1.066292573274623e+00	0.000000000000000e+00	6.998535110088504e-01	1.535472908642605e-01	
1991	1.011417872609926e+00	-3.483374530011318e-02	1.089235410399090e+00	8.748966433495428e-01	5.141106682421378e-02	3.172420306258856e+00	1.127935775417106e+00	0.000000000000000e+00	6.682488033971616e-01	3.665729977193707e-02	
1992	-3.967358777979547e-02	-9.186658727374584e-02	1.124068165494456e+00	8.366738669294815e-01	-9.455624355771509e-02	3.260014447725960e+00	1.177863249626584e+00	0.000000000000000e+00	6.184496151588703e-01	1.043724407582882e+00	
1993	5.342570083444085e-01	-3.407966716262459e-01	9.450637912294555e-01	9.682395368425206e-01	4.796616148495119e-02	2.807173786805608e+00	9.239859100474669e-01	0.000000000000000e+00	8.767743108713557e-01	5.771125589240176e-01	
1994	3.914516004699692e-01	3.387801602716468e-01	7.383886612354268e-01	9.612753132626187e-01	8.589782909618482e-03	2.261074034056689e+00	6.541213132655478e-01	0.000000000000000e+00	1.169040215807877e+00	6.964934684289901e-01	
1995	1.291004099431461e-01	2.671883610342708e-01	8.729005065521581e-01	9.746678845859315e-01	1.254140254184376e-01	2.619656165697031e+00	8.265987159073964e-01	0.000000000000000e+00	9.777520816702565e-01	9.109641684684289e-01	
1996	-4.302470321063475e-02	-8.110900700809673e-02	1.134607595462651e+00	8.243691559661865e-01	-8.733611009931486e-02	3.286160287850572e+00	1.193327597120918e+00	0.000000000000000e+00	6.021139550761645e-01	1.046173600568028e+00	
1997	1.002803793906679e+00	5.626988980788022e-03	1.118995388523017e+00	7.522140670906687e-01	-3.034589704284651e-02	3.227961425003457e+00	1.189888906643091e+00	0.000000000000000e+00	5.513956585713554e-01	6.286832689124139e-03	
1998	-3.385233034291028e-02	2.073560337081779e-03	1.220990238078436e+00	6.812019578586687e-01	8.686379479736973e-02	3.498411818491776e+00	1.322118995662716e+00	0.000000000000000e+00	4.567967013821948e-01	1.033854409773416e+00	
1999	-3.393241667791872e-02	-2.318573386016431e-03	1.222086506723838e+00	6.755088620870833e-01	5.977218496471315e-02	3.500086569843610e+00	1.324772373231403e+00	0.000000000000000e+00	4.504420931008248e-01	1.033935016352569e+00	
2000	9.905971671942049e-01	1.321562089053794e-01	1.043398725796827e+00	8.629171973759017e-01	-5.292998368861433e-02	3.044756050675339e+00	1.074634516391469e+00	0.000000000000000e+00	6.900253178356986e-01	1.324902895197079e-01	
2001	-4.710472411363992e-02	-6.153798803251648e-02	1.153071132140961e+00	8.005047769688717e-01	-6.978697381324307e-02	3.331696851423739e+00	1.220685980033704e+00	0.000000000000000e+00	5.724189284796205e-01	1.048911448708704e+00	
