"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	9.997500181200000e-01	-3.632896519016437e-05	3.706308662155386e+02	-7.428149473708444e+02	-7.603571453562657e+01	1.817504606109676e+02	-3.288810104999930e+02	0.000000000000000e+00	
1	9.990000128750000e-01	-1.452537504052920e-04	1.449702323720159e+02	-3.285068202754538e+02	-2.096354796919402e+01	5.216695099048646e+01	2.287689680539389e+02	0.000000000000000e+00	
2	9.977599978450000e-01	-3.251111630156300e-04	1.241786967326937e+02	-2.648146929426854e+02	-3.875398088474119e+01	4.099422907319571e+01	1.920652767473529e+01	0.000000000000000e+00	
3	9.960200190539999e-01	-5.769983605901485e-04	1.120945618053560e+02	-2.313134523531678e+02	-3.176388783801042e+01	3.625436370480405e+01	1.364077844427997e+01	0.000000000000000e+00	
4	9.937800168990000e-01	-9.004365425509819e-04	9.580893374188511e+01	-1.967622154719120e+02	-2.757317385492861e+01	2.959571475614786e+01	1.334887150955916e+01	0.000000000000000e+00	
5	9.910500049590000e-01	-1.293363843462116e-03	8.590831160867924e+01	-1.749262757179946e+02	-2.469257562866131e+01	2.595074428187467e+01	7.792262823141209e+00	0.000000000000000e+00	
6	9.878399968150000e-01	-1.753609743384430e-03	7.834452547911528e+01	-1.583944873332745e+02	-2.196886288396114e+01	2.330710718552892e+01	5.826040205391002e+00	0.000000000000000e+00	
7	9.841300249100000e-01	-2.283176811071472e-03	7.224722527549692e+01	-1.452891647950444e+02	-1.979443589182388e+01	2.121635301468503e+01	4.546516990196507e+00	0.000000000000000e+00	
8	9.799500107769999e-01	-2.876826092032643e-03	6.735984562995259e+01	-1.347272229196188e+02	-1.799018841651996e+01	1.957619977124731e+01	3.577353636675311e+00	0.000000000000000e+00	
9	9.752799868580000e-01	-3.536324145770189e-03	6.333539049134551e+01	-1.260651747040812e+02	-1.649799938519462e+01	1.824809962542933e+01	2.917009673544686e+00	0.000000000000000e+00	
10	9.701499938960000e-01	-4.256268552403566e-03	5.998935187154232e+01	-1.188533555177090e+02	-1.522972323278117e+01	1.715383011876255e+01	2.414892573076273e+00	0.000000000000000e+00	
11	9.645400047300000e-01	-5.038225493362627e-03	5.715176366509881e+01	-1.127262691389940e+02	-1.415563988159295e+01	1.623375755407019e+01	2.042722433038648e+00	0.000000000000000e+00	
12	9.584699869160000e-01	-5.878077433056352e-03	5.470282004907293e+01	-1.074459299640190e+02	-1.321807443549515e+01	1.544950068604831e+01	1.751844968235785e+00	0.000000000000000e+00	
13	9.519400000570000e-01	-6.774428848839826e-03	5.258525357010522e+01	-1.028649215298978e+02	-1.239918895418939e+01	1.477357037062064e+01	1.516949772348136e+00	0.000000000000000e+00	
14	9.449599981310000e-01	-7.724467125531491e-03	5.072286025078767e+01	-9.884014313195807e+01	-1.166946757573389e+01	1.418626048835884e+01	1.329506441500011e+00	0.000000000000000e+00	
15	9.375399947170000e-01	-8.725349486403867e-03	4.908086323774871e+01	-9.528608552764909e+01	-1.101509390328016e+01	1.367074971103436e+01	1.174485818448802e+00	0.000000000000000e+00	
16	9.296900033950000e-01	-9.774221272349531e-03	4.762570877789450e+01	-9.211496431141582e+01	-1.043490985669540e+01	1.321373996974561e+01	1.045555186192402e+00	0.000000000000000e+00	
17	9.214000105860000e-01	-1.087086069705918e-02	4.629944140878206e+01	-8.924949523057856e+01	-9.887088634152260e+00	1.280694483800023e+01	9.426601639375809e-01	0.000000000000000e+00	
18	9.126999974250000e-01	-1.200973104171110e-02	4.513755843249312e+01	-8.670177511779984e+01	-9.403305735456392e+00	1.244243877667119e+01	8.456934591020050e-01	0.000000000000000e+00	
19	9.035800099370001e-01	-1.319055953446835e-02	4.406474041292772e+01	-8.436658630307521e+01	-8.943633427279366e+00	1.211616047408568e+01	7.727670001322267e-01	0.000000000000000e+00	
20	8.940600156780000e-01	-1.440916392228702e-02	4.310703712960442e+01	-8.226217170613279e+01	-8.526381429532956e+00	1.181878204683460e+01	7.040236934840579e-01	0.000000000000000e+00	
21	8.841500282290000e-01	-1.566269158090452e-02	4.222927380107055e+01	-8.033236075978360e+01	-8.135736064735605e+00	1.155133121306848e+01	6.460323845767160e-01	0.000000000000000e+00	
22	8.738499879840000e-01	-1.694956337677533e-02	4.142789711337279e+01	-7.856549288834816e+01	-7.768446702165530e+00	1.130597320004144e+01	5.966323516576043e-01	0.000000000000000e+00	
23	8.631799817090000e-01	-1.826569132102762e-02	4.069993879825775e+01	-7.695000450591297e+01	-7.426793327333502e+00	1.108380663084754e+01	5.497525076792457e-01	0.000000000000000e+00	
24	8.521599769590000e-01	-1.960709133914372e-02	4.003548463788947e+01	-7.546527693723218e+01	-7.106918984892565e+00	1.088066400116831e+01	5.093600782496058e-01	0.000000000000000e+00	
25	8.407700061800000e-01	-2.097463226217677e-02	3.942002397529721e+01	-7.409258378129691e+01	-6.795864827451471e+00	1.069556537264012e+01	4.768324791687072e-01	0.000000000000000e+00	
26	8.290500044819999e-01	-2.236196298315981e-02	3.887528195534276e+01	-7.284388010806242e+01	-6.518161043838898e+00	1.052534999773091e+01	4.417171646113893e-01	0.000000000000000e+00	
27	8.170099854470000e-01	-2.376642068849115e-02	3.835104257875473e+01	-7.166483456657619e+01	-6.235895867680287e+00	1.037050960985278e+01	4.175472349521760e-01	0.000000000000000e+00	
28	8.046399950980000e-01	-2.518763605296113e-02	3.789153255042604e+01	-7.059791671940590e+01	-5.979162918355795e+00	1.022762857620479e+01	3.884042833046662e-01	0.000000000000000e+00	
29	7.919700145720000e-01	-2.662062628442961e-02	3.746427075764473e+01	-6.959657603950566e+01	-5.731663789783935e+00	1.009718166991290e+01	3.649209941600415e-01	0.000000000000000e+00	
30	7.790099978450000e-01	-2.806276676215449e-02	3.706452752290073e+01	-6.866892249168555e+01	-5.483786389309730e+00	9.978487225279068e+00	3.450945423428556e-01	0.000000000000000e+00	
31	7.657799720760000e-01	-2.951033727360171e-02	3.673046982838513e+01	-6.783214461921951e+01	-5.268414127627769e+00	9.868754265588802e+00	3.216809438546048e-01	0.000000000000000e+00	
32	7.522799968720000e-01	-3.096181144522562e-02	3.638461916771372e+01	-6.701939807333885e+01	-5.031481772161385e+00	9.770362424048461e+00	3.154537999051353e-01	0.000000000000000e+00	
33	7.385200262070000e-01	-3.241453277608040e-02	3.611408190060517e+01	-6.631926529611133e+01	-4.829004468646488e+00	9.679749856379136e+00	2.928997555971602e-01	0.000000000000000e+00	
34	7.245299816130000e-01	-3.386376679305321e-02	3.584179573589918e+01	-6.564186707587386e+01	-4.609206731800850e+00	9.602262737420798e+00	2.813332554479214e-01	0.000000000000000e+00	
35	7.103199958800001e-01	-3.530689307158652e-02	3.563536646525499e+01	-6.505784899611695e+01	-4.420138745472322e+00	9.530031475466087e+00	2.614849851942597e-01	0.000000000000000e+00	
36	6.958900094030001e-01	-3.674225211597043e-02	3.542089676943044e+01	-6.448611836262664e+01	-4.210923743340642e+00	9.469214830481885e+00	2.559943832201590e-01	0.000000000000000e+00	
37	6.812700033190000e-01	-3.816515293304169e-02	3.526697029261528e+01	-6.400167693697830e+01	-4.028318358459842e+00	9.412720204457674e+00	2.406338561633306e-01	0.000000000000000e+00	
38	6.664699912070000e-01	-3.957289370556494e-02	3.510598208105485e+01	-6.352891797750730e+01	-3.826264259797524e+00	9.367066520136913e+00	2.361859989696943e-01	0.000000000000000e+00	
39	6.514999866490000e-01	-4.096270419333766e-02	3.500436127009442e+01	-6.313806017102213e+01	-3.648011627020398e+00	9.325774930684858e+00	2.220826311694830e-01	0.000000000000000e+00	
40	6.363800168040000e-01	-4.233084266562091e-02	3.489732626182260e+01	-6.275923988738889e+01	-3.450129785013809e+00	9.295188465605444e+00	2.182862278352712e-01	0.000000000000000e+00	
41	6.211299896240000e-01	-4.367359094194759e-02	3.484928201647601e+01	-6.246053191256506e+01	-3.273073173163246e+00	9.269336990963588e+00	2.047923712004115e-01	0.000000000000000e+00	
42	6.057599782940000e-01	-4.498807223669178e-02	3.479814665621242e+01	-6.217257573202158e+01	-3.077205651260748e+00	9.253724672844015e+00	2.018512361136198e-01	0.000000000000000e+00	
43	5.902799963950000e-01	-4.627132533375768e-02	3.479947892776215e+01	-6.195522955859279e+01	-2.897093109236478e+00	9.242372296976452e+00	1.914085075188197e-01	0.000000000000000e+00	
44	5.747100114820000e-01	-4.751950934859488e-02	3.480164990228641e+01	-6.175139944737037e+01	-2.700428432870905e+00	9.240639824311852e+00	1.884029858141976e-01	0.000000000000000e+00	
