"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	1.500000000000000e+00	1.000000000000000e+00	6.147939045212312e-13	-1.277552042362806e-15	-1.394526614519454e-15	1.131609689075873e-18	0.000000000000000e+00	0.000000000000000e+00	
1	1.479591836734694e+00	1.000000000000000e+00	1.987222032695591e-12	-4.129668683218914e-15	-1.491870874924271e-16	3.658420499459135e-18	0.000000000000000e+00	0.000000000000000e+00	
2	1.459183673469388e+00	1.000000000000000e+00	-2.570277851759631e-12	5.341097231998421e-15	3.522536178527783e-15	-4.731234864236650e-18	0.000000000000000e+00	0.000000000000000e+00	
3	1.438775510204082e+00	1.000000000000000e+00	-8.249678890382826e-12	1.714357366754263e-14	1.280573261024306e-15	-1.518715406113792e-17	0.000000000000000e+00	0.000000000000000e+00	
4	1.418367346938776e+00	1.000000000000000e+00	6.717916693758737e-12	-1.395970126786526e-14	-1.263599101052720e-14	1.236569558778709e-17	0.000000000000000e+00	0.000000000000000e+00	
5	1.397959183673469e+00	1.000000000000000e+00	3.321840097112398e-11	-6.903032854471443e-14	-9.642768036228723e-15	6.115291821015729e-17	0.000000000000000e+00	0.000000000000000e+00	
6	1.377551020408163e+00	1.000000000000000e+00	-1.121190565167086e-11	2.329726106243038e-14	4.376621699367302e-14	-2.063406140616257e-17	0.000000000000000e+00	0.000000000000000e+00	
7	1.357142857142857e+00	1.000000000000000e+00	-1.356423949861492e-10	2.818746005596041e-13	6.080322561020184e-14	-2.497044836037353e-16	0.000000000000000e+00	0.000000000000000e+00	
8	1.336734693877551e+00	1.000000000000000e+00	-3.902310841608471e-11	8.110060649747685e-14	-1.358849334670353e-13	-7.185983535202646e-17	0.000000000000000e+00	0.000000000000000e+00	
9	1.316326530612245e+00	1.000000000000000e+00	5.300250529758878e-10	-1.101424014357150e-12	-3.510253115259225e-13	9.757103434976641e-16	0.000000000000000e+00	0.000000000000000e+00	
