"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
0	1.500000000000000e+00	1.000000000000000e+00	1.226784090376770e+03	-1.944034147583668e+00	1.720228254293726e-05	1.439305738842593e-03	0.000000000000000e+00	0.000000000000000e+00	
1	1.479591836734694e+00	1.000000000000000e+00	1.226512930853938e+03	-1.943470624395064e+00	1.694146030085586e-04	1.438806616273616e-03	0.000000000000000e+00	0.000000000000000e+00	
2	1.459183673469388e+00	1.000000000000000e+00	1.226151820401052e+03	-1.942720165892130e+00	1.503561445919325e-04	1.438141868768701e-03	0.000000000000000e+00	0.000000000000000e+00	
3	1.438775510204082e+00	1.000000000000000e+00	1.226205850117236e+03	-1.942832398180021e+00	-2.583467630059647e-04	1.438241347395824e-03	0.000000000000000e+00	0.000000000000000e+00	
4	1.418367346938776e+00	1.000000000000000e+00	1.227269840280273e+03	-1.945043430961152e+00	-8.975211013228392e-04	1.440200160604975e-03	0.000000000000000e+00	0.000000000000000e+00	
5	1.397959183673469e+00	1.000000000000000e+00	1.229134348720730e+03	-1.948918057851309e+00	-1.017025442901673e-03	1.443632828856932e-03	0.000000000000000e+00	0.000000000000000e+00	
6	1.377551020408163e+00	1.000000000000000e+00	1.230155680188159e+03	-1.951040525355640e+00	2.684641353347787e-04	1.445513346110972e-03	0.000000000000000e+00	0.000000000000000e+00	
7	1.357142857142857e+00	1.000000000000000e+00	1.227777504216174e+03	-1.946098454861739e+00	3.007191128748933e-03	1.441135342106502e-03	0.000000000000000e+00	0.000000000000000e+00	
8	1.336734693877551e+00	1.000000000000000e+00	1.220323328114710e+03	-1.930607805218044e+00	5.737331915638520e-03	1.427412066013710e-03	0.000000000000000e+00	0.000000000000000e+00	
9	1.316326530612245e+00	1.000000000000000e+00	1.209073476333526e+03	-1.907229155820886e+00	5.902786681537906e-03	1.406700398376567e-03	0.000000000000000e+00	0.000000000000000e+00	
10	1.295918367346939e+00	1.000000000000000e+00	1.199153555626920e+03	-1.886614157720946e+00	1.353128834557756e-03	1.388436892202130e-03	0.000000000000000e+00	0.000000000000000e+00	
11	1.275510204081633e+00	1.000000000000000e+00	1.198337656785038e+03	-1.884918505413798e+00	-7.988174679642201e-03	1.386934594368707e-03	0.000000000000000e+00	0.000000000000000e+00	
12	1.255102040816326e+00	1.000000000000000e+00	1.214120539060872e+03	-1.917717511787265e+00	-1.946545880963604e-02	1.415992585344452e-03	0.000000000000000e+00	0.000000000000000e+00	
13	1.234693877551021e+00	1.000000000000000e+00	1.250473456428207e+03	-1.993264125753769e+00	-2.861435766543699e-02	1.482922724830048e-03	0.000000000000000e+00	0.000000000000000e+00	
14	1.214285714285714e+00	1.000000000000000e+00	1.305896843175002e+03	-2.108441966155050e+00	-3.122291038821398e-02	1.584963942979132e-03	0.000000000000000e+00	0.000000000000000e+00	
