"PointID","x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Pressure","Temperature","Pressure_Coefficient","Mach"
53,4.200000000000000e-01,1.000000000000000e+00,1.161205517119654e+00,8.075360800285050e+02,-3.263092439234332e-13,5.307920350591174e+05,1.000000000000001e+05,3.000000000000001e+02,2.598556290779796e-16,2.002826699082777e+00,
54,4.000000000000000e-01,1.000000000000000e+00,1.161205517119653e+00,8.075360800285048e+02,-1.071746051202068e-13,5.307920350591172e+05,1.000000000000001e+05,3.000000000000001e+02,2.598556290779796e-16,2.002826699082777e+00,
55,3.800000000000000e-01,1.000000000000000e+00,1.161205517119650e+00,8.075360800285034e+02,8.785119744098306e-14,5.307920350591161e+05,9.999999999999971e+04,2.999999999999998e+02,-1.039422516311918e-15,2.002826699082779e+00,
56,3.600000000000000e-01,1.000000000000000e+00,1.161205517119649e+00,8.075360800285026e+02,8.353958993717684e-14,5.307920350591155e+05,9.999999999999952e+04,2.999999999999997e+02,-1.715047151914665e-15,2.002826699082781e+00,
57,3.400000000000000e-01,1.000000000000000e+00,1.161205517119650e+00,8.075360800285029e+02,5.849980085727730e-14,5.307920350591161e+05,9.999999999999985e+04,3.000000000000002e+02,-5.197112581559591e-16,2.002826699082777e+00,
58,3.200000000000000e-01,1.000000000000000e+00,1.161205517119651e+00,8.075360800285031e+02,2.461544702696514e-13,5.307920350591163e+05,9.999999999999994e+04,3.000000000000003e+02,-2.078845032623836e-16,2.002826699082776e+00,
59,3.000000000000000e-01,1.000000000000000e+00,1.161205517119650e+00,8.075360800285025e+02,1.490518917522216e-13,5.307920350591160e+05,9.999999999999985e+04,3.000000000000003e+02,-5.197112581559591e-16,2.002826699082776e+00,
60,2.800000000000000e-01,1.000000000000000e+00,1.161205517119650e+00,8.075360800285024e+02,1.436216215742020e-14,5.307920350591157e+05,9.999999999999981e+04,3.000000000000002e+02,-6.756246356027468e-16,2.002826699082777e+00,
61,2.600000000000000e-01,1.000000000000000e+00,1.161205517119651e+00,8.075360800285025e+02,-8.711747948576853e-14,5.307920350591160e+05,9.999999999999996e+04,3.000000000000004e+02,-1.559133774467877e-16,2.002826699082774e+00,
62,2.400000000000000e-01,1.000000000000000e+00,1.161205517119650e+00,8.075360800285026e+02,9.690743317043074e-15,5.307920350591158e+05,9.999999999999983e+04,3.000000000000001e+02,-6.236535097871509e-16,2.002826699082777e+00,
63,2.200000000000000e-01,1.000000000000000e+00,1.161205517119650e+00,8.075360800285026e+02,-1.439019721065655e-13,5.307920350591158e+05,9.999999999999983e+04,3.000000000000001e+02,-6.236535097871509e-16,2.002826699082777e+00,
64,2.000000000000000e-01,1.000000000000000e+00,1.161205517119651e+00,8.075360800285027e+02,-3.041056344134524e-13,5.307920350591161e+05,9.999999999999991e+04,3.000000000000003e+02,-3.118267548935754e-16,2.002826699082776e+00,
65,1.800000000000000e-01,1.000000000000000e+00,1.161205517119651e+00,8.075360800285036e+02,-1.571442126085688e-13,5.307920350591164e+05,9.999999999999981e+04,2.999999999999999e+02,-6.756246356027468e-16,2.002826699082779e+00,
66,1.600000000000000e-01,1.000000000000000e+00,1.161205517119652e+00,8.075360800285040e+02,4.844062160382844e-14,5.307920350591167e+05,9.999999999999988e+04,2.999999999999999e+02,-4.157690065247673e-16,2.002826699082778e+00,
67,1.400000000000000e-01,1.000000000000000e+00,1.161205517119652e+00,8.075360800285042e+02,2.671898927002365e-13,5.307920350591164e+05,9.999999999999969e+04,2.999999999999994e+02,-1.091393642127514e-15,2.002826699082781e+00,
68,1.200000000000000e-01,1.000000000000000e+00,1.161205517119652e+00,8.075360800285044e+02,1.222745721417428e-13,5.307920350591165e+05,9.999999999999974e+04,2.999999999999994e+02,-9.354802646807264e-16,2.002826699082780e+00,
69,9.999999999999998e-02,1.000000000000000e+00,1.161205517119652e+00,8.075360800285043e+02,-1.019002921603513e-14,5.307920350591168e+05,9.999999999999988e+04,2.999999999999998e+02,-4.157690065247673e-16,2.002826699082779e+00,
70,8.000000000000002e-02,1.000000000000000e+00,1.161205517119653e+00,8.075360800285046e+02,8.401559107319211e-14,5.307920350591169e+05,9.999999999999994e+04,2.999999999999998e+02,-2.078845032623836e-16,2.002826699082778e+00,
71,6.000000000000000e-02,1.000000000000000e+00,1.161205517119653e+00,8.075360800285046e+02,4.025853028952670e-14,5.307920350591170e+05,9.999999999999999e+04,3.000000000000000e+02,-5.197112581559591e-17,2.002826699082778e+00,
72,3.999999999999998e-02,1.000000000000000e+00,1.161205517119653e+00,8.075360800285046e+02,-8.778930913147287e-14,5.307920350591170e+05,9.999999999999999e+04,3.000000000000000e+02,-5.197112581559591e-17,2.002826699082778e+00,
73,2.000000000000002e-02,1.000000000000000e+00,1.161205517119653e+00,8.075360800285046e+02,-1.035421384446922e-13,5.307920350591170e+05,9.999999999999999e+04,3.000000000000000e+02,-5.197112581559591e-17,2.002826699082778e+00,
74,0.000000000000000e+00,1.000000000000000e+00,1.161205517119653e+00,8.075360800285046e+02,-3.079526563055494e-14,5.307920350591170e+05,9.999999999999999e+04,3.000000000000000e+02,-5.197112581559591e-17,2.002826699082778e+00,
75,1.500000000000000e+00,9.831903465450705e-01,1.161063102768992e+00,8.074617761837247e+02,-6.655571901174016e-02,5.307318795059983e+05,9.998283120075193e+04,2.999852848583436e+02,-6.131714017168895e-05,2.002937184108387e+00,
76,1.479591836734693e+00,9.831169075693486e-01,1.161213409574721e+00,8.075401668356886e+02,-1.251912151183439e-02,5.307953475344793e+05,1.000009515213443e+05,3.000008155253598e+02,3.398290515490642e-06,2.002820500307041e+00,
77,1.459183673469387e+00,9.830434685936265e-01,1.161267184057037e+00,8.075682308333139e+02,1.826620890511814e-02,5.308180694489715e+05,1.000074349294237e+05,3.000063726609046e+02,2.655331937052585e-05,2.002778806823113e+00,
78,1.438775510204081e+00,9.829700296179045e-01,1.161233837766945e+00,8.075508523849943e+02,1.214818263128709e-02,5.308039962787635e+05,1.000034145031281e+05,3.000029267364708e+02,1.219465402900824e-05,2.002804721165298e+00,
79,1.418367346938775e+00,9.828965906421827e-01,1.161208189282151e+00,8.075374773620913e+02,2.977291591416977e-03,5.307931660618221e+05,1.000003221640571e+05,3.000002761324758e+02,1.150585918263200e-06,2.002824634083904e+00,
80,1.397959183673469e+00,9.828231516664606e-01,1.161199597304759e+00,8.075329945024915e+02,-1.193674892928132e-03,5.307895364777211e+05,9.999928628274480e+04,2.999993882423171e+02,-2.548990197153347e-06,2.002831298941112e+00,
81,1.377551020408163e+00,9.827497126907386e-01,1.161200647102451e+00,8.075335402792592e+02,-1.710654496764552e-03,5.307899785935866e+05,9.999941285024658e+04,2.999994967282871e+02,-2.096963405087341e-06,2.002830479753006e+00,
82,1.357142857142857e+00,9.826762737150165e-01,1.161204007000182e+00,8.075352920213882e+02,-7.698018501024534e-04,5.307913970533625e+05,9.999981793352972e+04,2.999998439430738e+02,-6.502373938669086e-07,2.002827870245623e+00,
83,1.336734693877552e+00,9.826028347392946e-01,1.161205798590088e+00,8.075362265003790e+02,-6.083766618258757e-05,5.307921536955442e+05,1.000000339352861e+05,3.000000290873452e+02,1.211974503738540e-07,2.002826479787893e+00,
84,1.316326530612245e+00,9.825293957635725e-01,1.161206125331562e+00,8.075363971284556e+02,1.654081032979967e-04,5.307922918291843e+05,1.000000733286932e+05,3.000000628531618e+02,2.618881899772013e-07,2.002826226705004e+00,
85,1.295918367346939e+00,9.824559567878507e-01,1.161205858036952e+00,8.075362578477162e+02,1.288389667101930e-04,5.307921790384903e+05,1.000000411024798e+05,3.000000352306947e+02,1.467945706411099e-07,2.002826434494982e+00,
86,1.275510204081633e+00,9.823825178121287e-01,1.161205590290718e+00,8.075361182312857e+02,4.402518586226287e-05,5.307920659874454e+05,1.000000088218226e+05,3.000000075615616e+02,3.150650928936168e-08,2.002826642387186e+00,
87,1.255102040816327e+00,9.823090788364067e-01,1.161205478850990e+00,8.075360600940452e+02,-3.213951282579867e-06,5.307920189152976e+05,9.999999538616287e+04,2.999999960452818e+02,-1.647798973343535e-08,2.002826728848069e+00,
88,1.234693877551020e+00,9.822356398606847e-01,1.161205472089268e+00,8.075360565493182e+02,-1.338268808618290e-05,5.307920160471929e+05,9.999999457094049e+04,2.999999953465202e+02,-1.938949826580938e-08,2.002826734051539e+00,
89,1.214285714285714e+00,9.821622008849626e-01,1.161205496075627e+00,8.075360690510605e+02,-8.211553026304577e-06,5.307920261708570e+05,9.999999746284037e+04,2.999999978252915e+02,-9.061284384058258e-09,2.002826715412488e+00,
90,1.193877551020408e+00,9.820887619092409e-01,1.161205513989413e+00,8.075360783929469e+02,-2.208775464144971e-06,5.307920337351400e+05,9.999999962260461e+04,2.999999996765181e+02,-1.347840692947752e-09,2.002826701505096e+00,
91,1.173469387755102e+00,9.820153229335188e-01,1.161205520116704e+00,8.075360815900513e+02,5.163901273585536e-07,5.307920363236862e+05,1.000000003613374e+05,3.000000003097176e+02,1.290490659552494e-09,2.002826696752568e+00,
92,1.153061224489796e+00,9.819418839577970e-01,1.161205519843516e+00,8.075360814488015e+02,8.602358417777550e-07,5.307920362091755e+05,1.000000003284009e+05,3.000000002814866e+02,1.172860252803990e-09,2.002826696967670e+00,
93,1.132653061224490e+00,9.818684449820752e-01,1.161205518197812e+00,8.075360805909701e+02,4.344468017996636e-07,5.307920355145305e+05,1.000000001299876e+05,3.000000001114181e+02,4.642414881215831e-10,2.002826698246280e+00,
94,1.112244897959184e+00,9.817950060063532e-01,1.161205517189862e+00,8.075360800653009e+02,7.937917088706692e-08,5.307920350888906e+05,1.000000000084646e+05,3.000000000072553e+02,3.023077234891909e-11,2.002826699028725e+00,
95,1.091836734693877e+00,9.817215670306311e-01,1.161205516923572e+00,8.075360799263204e+02,-4.749324235625084e-08,5.307920349763687e+05,9.999999997635960e+04,2.999999999797367e+02,-8.443000427048122e-11,2.002826699235180e+00,
96,1.071428571428571e+00,9.816481280549091e-01,1.161205516984194e+00,8.075360799578689e+02,-4.602630839991741e-08,5.307920350019210e+05,9.999999998366827e+04,2.999999999860008e+02,-5.832761027184982e-11,2.002826699187955e+00,
97,1.051020408163266e+00,9.815746890791871e-01,1.161205517080478e+00,8.075360800080635e+02,-1.702562334522015e-08,5.307920350425662e+05,9.999999999527658e+04,2.999999999959508e+02,-1.686935969961009e-11,2.002826699113165e+00,
98,1.030612244897959e+00,9.815012501034650e-01,1.161205517125054e+00,8.075360800313146e+02,-1.834002939058128e-10,5.307920350613924e+05,1.000000000006509e+05,3.000000000005572e+02,2.324616486605789e-12,2.002826699078571e+00,
99,1.010204081632653e+00,9.814278111277430e-01,1.161205517130605e+00,8.075360800342152e+02,3.343180607609671e-09,5.307920350637404e+05,1.000000000013201e+05,3.000000000011310e+02,4.714820533990861e-12,2.002826699074276e+00,
100,9.897959183673468e-01,9.813543721520209e-01,1.161205517124502e+00,8.075360800310350e+02,1.814878478532319e-09,5.307920350611655e+05,1.000000000005845e+05,3.000000000005007e+02,2.087420268383410e-12,2.002826699079019e+00,
101,9.693877551020408e-01,9.812809331762992e-01,1.161205517120064e+00,8.075360800287204e+02,2.845482158549575e-10,5.307920350592916e+05,1.000000000000496e+05,3.000000000000425e+02,1.770136545279197e-13,2.002826699082462e+00,
102,9.489795918367346e-01,9.812074942005773e-01,1.161205517118951e+00,8.075360800281396e+02,-2.002927909274036e-10,5.307920350588213e+05,9.999999999991532e+04,2.999999999999274e+02,-3.024199811209526e-13,2.002826699083326e+00,
103,9.285714285714287e-01,9.811340552248553e-01,1.161205517119247e+00,8.075360800282942e+02,-1.447747449854404e-10,5.307920350589463e+05,9.999999999995097e+04,2.999999999999577e+02,-1.750907228727426e-13,2.002826699083097e+00,
104,9.081632653061225e-01,9.810606162491332e-01,1.161205517119597e+00,8.075360800284767e+02,-2.809143293752983e-11,5.307920350590938e+05,9.999999999999306e+04,2.999999999999936e+02,-2.479022701403925e-14,2.002826699082826e+00,
105,8.877551020408162e-01,9.809871772734112e-01,1.161205517119701e+00,8.075360800285310e+02,1.346327736106374e-11,5.307920350591379e+05,1.000000000000056e+05,3.000000000000043e+02,2.000888343900443e-14,2.002826699082746e+00,
106,8.673469387755103e-01,9.809137382976892e-01,1.161205517119681e+00,8.075360800285212e+02,1.019203329859043e-11,5.307920350591296e+05,1.000000000000032e+05,3.000000000000021e+02,1.127773430198431e-14,2.002826699082763e+00,
107,8.469387755102040e-01,9.808402993219671e-01,1.161205517119656e+00,8.075360800285074e+02,1.502269130178224e-12,5.307920350591188e+05,1.000000000000001e+05,2.999999999999997e+02,4.677401323403632e-16,2.002826699082781e+00,
108,8.265306122448978e-01,9.807668603462454e-01,1.161205517119650e+00,8.075360800285041e+02,-1.359228743803518e-12,5.307920350591163e+05,9.999999999999958e+04,2.999999999999994e+02,-1.507162648652281e-15,2.002826699082783e+00,
109,8.061224489795917e-01,9.806934213705235e-01,1.161205517119653e+00,8.075360800285055e+02,-8.829313270349080e-13,5.307920350591174e+05,9.999999999999991e+04,2.999999999999997e+02,-3.118267548935754e-16,2.002826699082780e+00,
110,7.857142857142857e-01,9.806199823948011e-01,1.161205517119654e+00,8.075360800285058e+02,-2.728081368397727e-13,5.307920350591178e+05,1.000000000000000e+05,2.999999999999998e+02,1.559133774467877e-16,2.002826699082779e+00,
111,7.653061224489797e-01,9.805465434190792e-01,1.161205517119654e+00,8.075360800285056e+02,-1.768058518313190e-13,5.307920350591177e+05,1.000000000000001e+05,3.000000000000001e+02,3.637978807091714e-16,2.002826699082778e+00,
112,7.448979591836734e-01,9.804731044433574e-01,1.161205517119654e+00,8.075360800285055e+02,-2.007765289382981e-13,5.307920350591178e+05,1.000000000000002e+05,3.000000000000002e+02,5.716823839715551e-16,2.002826699082777e+00,
113,7.244897959183672e-01,9.803996654676356e-01,1.161205517119655e+00,8.075360800285059e+02,-2.136858511023217e-13,5.307920350591181e+05,1.000000000000002e+05,3.000000000000001e+02,6.756246356027468e-16,2.002826699082777e+00,
114,7.040816326530612e-01,9.803262264919136e-01,1.161205517119655e+00,8.075360800285060e+02,-1.145099819617268e-13,5.307920350591181e+05,1.000000000000002e+05,3.000000000000001e+02,5.716823839715551e-16,2.002826699082778e+00,
115,6.836734693877549e-01,9.802527875161916e-01,1.161205517119655e+00,8.075360800285058e+02,-5.431654221322912e-14,5.307920350591178e+05,1.000000000000001e+05,2.999999999999999e+02,5.197112581559591e-16,2.002826699082777e+00,
116,6.632653061224489e-01,9.801793485404695e-01,1.161205517119654e+00,8.075360800285058e+02,4.629429004361020e-14,5.307920350591176e+05,9.999999999999997e+04,2.999999999999997e+02,-1.039422516311918e-16,2.002826699082780e+00,
117,6.428571428571428e-01,9.801059095647475e-01,1.161205517119653e+00,8.075360800285057e+02,1.840055468579075e-13,5.307920350591172e+05,9.999999999999977e+04,2.999999999999992e+02,-8.315380130495346e-16,2.002826699082783e+00,
118,6.224489795918366e-01,9.800324705890257e-01,1.161205517119654e+00,8.075360800285059e+02,2.953268236047010e-13,5.307920350591176e+05,1.000000000000000e+05,2.999999999999997e+02,0.000000000000000e+00,2.002826699082779e+00,
119,6.020408163265306e-01,9.799590316133039e-01,1.161205517119654e+00,8.075360800285064e+02,1.880920105276959e-13,5.307920350591179e+05,9.999999999999999e+04,2.999999999999996e+02,-5.197112581559591e-17,2.002826699082781e+00,
