"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Pressure_Coefficient"	"Mach"	"Sharp_Edge_Dist"
67	2.275699973110000e-01	-5.869456802648413e-02	7.989869560226793e-01	9.710522404112200e-01	-3.762577796231521e-02	2.421237512777406e+00	7.321061265050109e-01	-5.979773961941719e-01	1.327377115029575e+00	7.746568023130914e-01	
68	2.144699990750000e-01	-5.813197420944613e-02	8.033996245733791e-01	9.712428679206097e-01	-4.604617528108381e-02	2.432930896529343e+00	7.378142803087480e-01	-5.852359814536875e-01	1.317857074821545e+00	7.876780489379643e-01	
69	2.016600072380000e-01	-5.746811193675738e-02	8.083414497819211e-01	9.713342875418559e-01	-5.490433080649640e-02	2.446011213810916e+00	7.442200863571314e-01	-5.709373072385457e-01	1.307254120044661e+00	8.004057270739671e-01	
70	1.891400069000000e-01	-5.670228146432130e-02	8.137828278977561e-01	9.712822772523844e-01	-6.423044647851933e-02	2.460393563723335e+00	7.512906753252586e-01	-5.551547425775476e-01	1.295641962870616e+00	8.128401301199339e-01	
71	1.769299954180000e-01	-5.583513598033686e-02	8.196937043815883e-01	9.710428611782880e-01	-7.405310398130587e-02	2.475988093293986e+00	7.589897512476235e-01	-5.379693052508404e-01	1.283103577162601e+00	8.249616929606829e-01	
72	1.650400012730000e-01	-5.486709202536137e-02	8.260322275962777e-01	9.705612528744081e-01	-8.440577204683714e-02	2.492685685879170e+00	7.672736810508840e-01	-5.194783905114195e-01	1.269722365301479e+00	8.367607766031528e-01	
73	1.534900069240000e-01	-5.379977779145956e-02	8.328068174942558e-01	9.697880784903867e-01	-9.532723612365568e-02	2.510499159861433e+00	7.761572946503036e-01	-4.996488958698580e-01	1.255495518351699e+00	8.482178873779661e-01	
74	1.422899961470000e-01	-5.263443049277360e-02	8.400920468654641e-01	9.686689153219988e-01	-1.068601785051256e-01	2.529625783196920e+00	7.857468597810486e-01	-4.782436165601592e-01	1.240278977803567e+00	8.593234745908038e-01	
75	1.314399987460000e-01	-5.137133628795417e-02	8.479301477779988e-01	9.671263130534836e-01	-1.190597420144804e-01	2.550149343368530e+00	7.961005987185596e-01	-4.551325921460722e-01	1.224000187156747e+00	8.700778643146592e-01	
76	1.209499984980000e-01	-5.001187382363489e-02	8.563202635490585e-01	9.650716983149789e-01	-1.319908556963828e-01	2.572069515650152e+00	8.072319830002589e-01	-4.302857522315649e-01	1.206661725197647e+00	8.804715172360872e-01	
77	1.108499988910000e-01	-4.856066993422563e-02	8.652950191649074e-01	9.624117169536421e-01	-1.457094069038214e-01	2.595455526194709e+00	8.191892605116813e-01	-4.035954006435685e-01	1.188222907751520e+00	8.904750772124931e-01	
78	1.011300012470000e-01	-4.701715290498424e-02	8.748746200871739e-01	9.590145664244154e-01	-1.602916771226684e-01	2.620342239123662e+00	8.320139590223156e-01	-3.749688414680455e-01	1.168631876948666e+00	9.000988208666363e-01	
79	9.181000292300000e-02	-4.538527151431038e-02	8.851183046154673e-01	9.547486801516192e-01	-1.758368946771512e-01	2.646865887659313e+00	8.457886858196326e-01	-3.442216834383200e-01	1.147811137484092e+00	9.093233163518623e-01	
80	8.290000259900000e-02	-4.366791468532204e-02	8.961220245855839e-01	9.494193741434500e-01	-1.924205619413910e-01	2.675266528730561e+00	8.606657552448266e-01	-3.110139391856549e-01	1.125549908282097e+00	9.181390374044004e-01	
81	7.440000027400000e-02	-4.186607976498817e-02	9.079453200816201e-01	9.427871369380333e-01	-2.101821119887485e-01	2.705647697803928e+00	8.767347848409441e-01	-2.751455695514639e-01	1.101737658932763e+00	9.265463442956643e-01	
82	6.633000075800000e-02	-3.998513962421356e-02	9.207087293387574e-01	9.346110072672231e-01	-2.292149332834367e-01	2.738338765149400e+00	8.941780300770450e-01	-2.362097542923103e-01	1.076193157205325e+00	9.345258042854270e-01	
83	5.869000032500000e-02	-3.802635805630503e-02	9.345764951243888e-01	9.244897810190774e-01	-2.496548134731897e-01	2.773713914478635e+00	9.132450470360609e-01	-1.936494485802212e-01	1.048574870289499e+00	9.420777671695553e-01	
84	5.149000138000000e-02	-3.599337852580232e-02	9.496974316233867e-01	9.119617270140461e-01	-2.714382710058276e-01	2.812132617331595e+00	9.341917065186727e-01	-1.468935122351056e-01	1.018527941165051e+00	9.491926784272063e-01	
85	4.473999887700000e-02	-3.389028465845557e-02	9.662465185834831e-01	8.964645729453761e-01	-2.949639052201279e-01	2.854038699136898e+00	9.572624354162058e-01	-9.539634951739771e-02	9.858778588723914e-01	9.558609842125293e-01	
86	3.844000026600000e-02	-3.171811260404538e-02	9.844306885769476e-01	8.771313997975781e-01	-3.200837690922841e-01	2.899871902958272e+00	9.828284983017364e-01	-3.832924486219563e-02	9.500226448261326e-01	9.620829858986245e-01	
87	3.260000050100000e-02	-2.948109446637338e-02	1.004599708628394e+00	8.529213772135623e-01	-3.468045616729156e-01	2.950490575147158e+00	1.011422882341596e+00	2.549750522677789e-02	9.103338328628078e-01	9.678491070211308e-01	
88	2.723000012300000e-02	-2.718419978786347e-02	1.027054226342890e+00	8.224090292317459e-01	-3.744679148440908e-01	3.006652182378567e+00	1.043646322470046e+00	9.742482694206661e-02	8.658582015529851e-01	9.731497589676550e-01	
89	2.232000045500000e-02	-2.482329437156798e-02	1.052192880378471e+00	7.839471722899297e-01	-4.017726707300325e-01	3.069289708255996e+00	1.080215465392747e+00	1.790523781088111e-01	8.154905189586780e-01	9.779950804854637e-01	
90	1.789999939500000e-02	-2.241364555514381e-02	1.080537431628639e+00	7.360363200392984e-01	-4.260921642740625e-01	3.139698506346773e+00	1.122000838834988e+00	2.723233009709559e-01	7.579965882392755e-01	9.823557312376270e-01	
91	1.394999958600000e-02	-1.994492353858276e-02	1.113306539218645e+00	6.768467832830833e-01	-4.461943243920634e-01	3.221634617177462e+00	1.170589159382200e+00	3.807793736209825e-01	6.925448359370683e-01	9.862516936824035e-01	
92	1.049000024800000e-02	-1.742916196961543e-02	1.149458764140840e+00	6.047266491093276e-01	-4.619856390255774e-01	3.312146929113687e+00	1.224093947560335e+00	5.002097043757486e-01	6.216864833094774e-01	9.896634858860693e-01	
93	7.519999985000000e-03	-1.486756313872443e-02	1.189642499598029e+00	5.138020518177370e-01	-4.756040240682493e-01	3.414337918722678e+00	1.283325244116686e+00	6.324224199033169e-01	5.455646915825056e-01	9.925913534095783e-01	
94	5.040000193000000e-03	-1.226032473458219e-02	1.232458167231366e+00	4.006351905709504e-01	-4.701409788331221e-01	3.524299529242524e+00	1.347804347781655e+00	7.763489905840503e-01	4.582936168525949e-01	9.950355354350632e-01	
95	3.049999941000000e-03	-9.605565346412577e-03	1.275879773483515e+00	2.779168201272980e-01	-4.157926601394198e-01	3.635198091706648e+00	1.414871577727053e+00	9.260526288550295e-01	3.534746815891032e-01	9.969962735653852e-01	
96	1.560000004000000e-03	-6.917517506923035e-03	1.313388200582983e+00	1.600403445087082e-01	-3.046093843250479e-01	3.732305059649747e+00	1.474892352383210e+00	1.060027572283951e+00	2.333002156812555e-01	9.984639631155804e-01	
97	5.600000150000000e-04	-4.173159738460802e-03	1.337078466457743e+00	8.402862061020538e-02	-1.381130956497094e-01	3.792668410702766e+00	1.513157939826633e+00	1.145441829970162e+00	1.068404235598942e-01	9.994487124571323e-01	
98	5.999999800000000e-05	-1.375329724321098e-03	1.351469054843782e+00	4.809145237006179e-02	4.829458414104090e-02	3.836786857562521e+00	1.534027320011988e+00	1.192025267883903e+00	4.442904666321854e-02	9.999409458242273e-01	
99	0.000000000000000e+00	0.000000000000000e+00	1.338517093742270e+00	4.837610854526717e-02	1.493537733034682e-01	3.794098621643168e+00	1.513956746718951e+00	1.147224881069087e+00	1.036971404778614e-01	1.000000000000000e+00	
100	5.999999800000000e-05	1.375329724321098e-03	1.328021879422685e+00	5.911284932302490e-02	2.527111013729341e-01	3.767202174099197e+00	1.496736875665500e+00	1.108787668896204e+00	1.733990244818578e-01	9.999409458242273e-01	
101	5.600000150000000e-04	4.173159738460802e-03	1.294997074153238e+00	1.358250046426381e-01	4.294822836045235e-01	3.689243702503374e+00	1.444360967913241e+00	9.918771605206260e-01	3.118666871106685e-01	9.994487124571323e-01	
102	1.560000004000000e-03	6.917517506923035e-03	1.238459199327727e+00	2.590881054126671e-01	5.604701644522685e-01	3.544559243968075e+00	1.356254700915489e+00	7.952113859720732e-01	4.552664380579421e-01	9.984639631155804e-01	
103	3.049999941000000e-03	9.605565346412577e-03	1.177602462643575e+00	3.947747535323307e-01	6.183697543121357e-01	3.387864071154520e+00	1.263734770188583e+00	5.886936834566575e-01	5.805335365327799e-01	9.969962735653852e-01	
104	5.040000193000000e-03	1.226032473458219e-02	1.117024899455066e+00	5.225196734633162e-01	6.107354377363059e-01	3.230029652938884e+00	1.176343072703904e+00	3.936229301426426e-01	6.832671215734423e-01	9.950355354350632e-01	
105	7.519999985000000e-03	1.486756313872443e-02	1.062877074277201e+00	6.236611639199002e-01	5.815402223022721e-01	3.091498672321074e+00	1.099774186845497e+00	2.227102384944122e-01	7.753649696957396e-01	9.925913534095783e-01	
106	1.049000024800000e-02	1.742916196961543e-02	1.016354755247465e+00	7.018395241786457e-01	5.508921444235201e-01	2.974028887844380e+00	1.032961356301810e+00	7.357445603082605e-02	8.637519970900378e-01	9.896634858860693e-01	
107	1.394999958600000e-02	1.994492353858276e-02	9.768824591823591e-01	7.631873154159399e-01	5.152238629809237e-01	2.874593475003414e+00	9.762421945043623e-01	-5.303081583847691e-02	9.432296280378101e-01	9.862516936824035e-01	
108	1.789999939500000e-02	2.241364555514381e-02	9.431587924135479e-01	8.100737418609463e-01	4.758902236646008e-01	2.789275549720124e+00	9.285326249099382e-01	-1.595253908260309e-01	1.011829121522433e+00	9.823557312376270e-01	
109	2.232000045500000e-02	2.482329437156798e-02	9.141952836359396e-01	8.455457630506668e-01	4.358172073333009e-01	2.715547936679762e+00	8.882561591503578e-01	-2.494282161822370e-01	1.070923116484790e+00	9.779950804854637e-01	
110	2.723000012300000e-02	2.718419978786347e-02	8.892734732023757e-01	8.719817032812298e-01	3.978080447066432e-01	2.651930024117110e+00	8.541756455424337e-01	-3.255007911999246e-01	1.122061919276857e+00	9.731497589676550e-01	
111	3.260000050100000e-02	2.948109446637338e-02	8.674274013801465e-01	8.919288853472381e-01	3.630493924595502e-01	2.596012464608008e+00	8.245906663032531e-01	-3.915386912873815e-01	1.167835168961913e+00	9.678491070211308e-01	
112	3.844000026600000e-02	3.171811260404538e-02	8.481964682930369e-01	9.068280693976117e-01	3.310486050806349e-01	2.546550951320900e+00	7.988764034640109e-01	-4.489365994106899e-01	1.208403929217726e+00	9.620829858986245e-01	
113	4.473999887700000e-02	3.389028465845557e-02	8.311430005051433e-01	9.180287125706887e-01	3.019455957424325e-01	2.502469992089032e+00	7.762498087440753e-01	-4.994423911962603e-01	1.244972646135756e+00	9.558609842125293e-01	
114	5.149000138000000e-02	3.599337852580232e-02	8.157560434706794e-01	9.262529425156580e-01	2.755127319934014e-01	2.462389823532573e+00	7.560022400143559e-01	-5.446378571108126e-01	1.278250269389118e+00	9.491926784272063e-01	
115	5.869000032500000e-02	3.802635805630503e-02	8.018247408691028e-01	9.323093300751760e-01	2.514310594729059e-01	2.425897211312199e+00	7.377848026619930e-01	-5.853017797723370e-01	1.308807216414207e+00	9.420777671695553e-01	
116	6.633000075800000e-02	3.998513962421356e-02	7.890696109430291e-01	9.366048680728510e-01	2.294079590144913e-01	2.392298885945703e+00	7.212352300394761e-01	-6.222427900904550e-01	1.336998985336513e+00	9.345258042854270e-01	
117	7.440000027400000e-02	4.186607976498817e-02	7.773140594914867e-01	9.395913152961308e-01	2.092013057910008e-01	2.361206650628434e+00	7.060727113226879e-01	-6.560876979404286e-01	1.363314406494202e+00	9.265463442956643e-01	
118	8.290000259900000e-02	4.366791468532204e-02	7.663992859811571e-01	9.414881699634151e-01	1.905767368554280e-01	2.332220085477561e+00	6.920946295807259e-01	-6.872887732573082e-01	1.387935749857033e+00	9.181390374044004e-01	
